VarVanillaIw,AvgVanillaIw,ESSClassic,MinNormIw,VanillaAvgRet,BatchSize,MaxNormIw,eRenyi2,AvgNormIw,VarDiscRet,AvgDiscRet,J,AvgRet,MinVanillaIw,ESSRenyi,Bound,MaxVanillaIw,VarNormIw,VarRet,VarJ,AvgEpLen
,1.0,100.0,0.01,-12.90198814593619,100,0.01,nan,0.009999998,99.91301224443926,-9.237055564881303e-16,1.1175871e-07,-9.237055564881303e-16,1.0,nan,-1.0856681,1.0,3.5044917e-18,99.91301224443926,9.945546,200.0
,1.0,100.0,0.01,-10.676620593457141,100,0.01,nan,0.009999998,106.05521933386242,1.0302869668521452e-15,-5.9604645e-08,1.0302869668521452e-15,1.0,nan,-0.89844376,1.0,3.5044917e-18,106.05521933386242,10.24669,200.0
,1.0,100.0,0.01,-13.527118116803331,100,0.01,nan,0.009999998,99.46200419531017,1.9895196601282807e-15,2.9802322e-08,1.9895196601282807e-15,1.0,nan,-1.1384467,1.0,3.5044917e-18,99.46200419531017,9.923074,200.0
,1.0,100.0,0.01,-13.890555387561871,100,0.01,nan,0.009999998,103.01630796377465,-1.2434497875801752e-15,,-1.2434497875801752e-15,1.0,nan,-1.1689848,1.0,3.5044917e-18,103.01630796377465,10.098819,200.0
,1.0,100.0,0.01,-10.346073351762598,100,0.01,nan,0.009999998,83.64591979886006,2.3270274596143282e-15,-8.940697e-08,2.3270274596143282e-15,1.0,nan,-0.8707032,1.0,3.5044917e-18,83.64591979886006,9.099971,200.0
,1.0,100.0,0.01,-12.066460715682915,100,0.01,nan,0.009999998,102.50367530030678,-1.4210854715202005e-15,5.2154064e-08,-1.4210854715202005e-15,1.0,nan,-1.0152886,1.0,3.5044917e-18,102.50367530030678,10.073661,200.0
,1.0,100.0,0.01,-12.39912459426546,100,0.01,nan,0.009999998,96.77507957477373,8.171241461241152e-16,-2.9802322e-08,8.171241461241152e-16,1.0,nan,-1.0434185,1.0,3.5044917e-18,96.77507957477373,9.788122,200.0
,1.0,100.0,0.01,-10.068660905227254,100,0.01,nan,0.009999998,89.65441436071586,-4.618527782440651e-16,1.0430813e-07,-4.618527782440651e-16,1.0,nan,-0.84698004,1.0,3.5044917e-18,89.65441436071586,9.42114,200.0
,1.0,100.0,0.01,-12.490640807407122,100,0.01,nan,0.009999998,102.1825107107277,-3.277378368693462e-15,4.4703484e-08,-3.277378368693462e-15,1.0,nan,-1.050014,1.0,3.5044917e-18,102.1825107107277,10.057866,200.0
,1.0,100.0,0.01,-11.661232073747142,100,0.01,nan,0.009999998,101.20870802684983,-1.1723955140041654e-15,2.9802322e-08,-1.1723955140041654e-15,1.0,nan,-0.981412,1.0,3.5044917e-18,101.20870802684983,10.009827,200.0
,1.0,100.0,0.01,-12.494322540017036,100,0.01,nan,0.009999998,91.10017267790752,-2.1316282072803005e-16,,-2.1316282072803005e-16,1.0,nan,-1.0515475,1.0,3.5044917e-18,91.10017267790752,9.496798,200.0
,1.0,100.0,0.01,-11.421222132465436,100,0.01,nan,0.009999998,89.74098982694422,2.877698079828406e-15,-8.940697e-08,2.877698079828406e-15,1.0,nan,-0.9611421,1.0,3.5044917e-18,89.74098982694422,9.425687,200.0
,1.0,100.0,0.01,-13.64708383028813,100,0.01,nan,0.009999998,113.95881416038439,-7.283063041541026e-16,-2.9802322e-08,-7.283063041541026e-16,1.0,nan,-1.1484298,1.0,3.5044917e-18,113.95881416038439,10.621639,200.0
,1.0,100.0,0.01,-13.963368744850607,100,0.01,nan,0.009999998,107.25970996388637,7.638334409421077e-16,-1.4901161e-07,7.638334409421077e-16,1.0,nan,-1.1737806,1.0,3.5044917e-18,107.25970996388637,10.304712,200.0
,1.0,100.0,0.01,-11.471155151447295,100,0.01,nan,0.009999998,100.05949988530745,8.881784197001253e-17,-2.9802322e-08,8.881784197001253e-17,1.0,nan,-0.96515447,1.0,3.5044917e-18,100.05949988530745,9.952834,200.0
,1.0,100.0,0.01,-13.306179734344232,100,0.01,nan,0.009999998,96.78014076577014,-1.3322676295501878e-15,2.9802322e-08,-1.3322676295501878e-15,1.0,nan,-1.1198512,1.0,3.5044917e-18,96.78014076577014,9.788378,200.0
,1.0,100.0,0.01,-11.943188333708878,100,0.01,nan,0.009999998,106.03376366170949,-3.2152058793144534e-15,-1.4901161e-08,-3.2152058793144534e-15,1.0,nan,-1.0049337,1.0,3.5044917e-18,106.03376366170949,10.245654,200.0
,1.0,100.0,0.01,-12.305871252513416,100,0.01,nan,0.009999998,92.2482406602999,-2.415845301584341e-15,-1.3411045e-07,-2.415845301584341e-15,1.0,nan,-1.0348582,1.0,3.5044917e-18,92.2482406602999,9.556451,200.0
,1.0,100.0,0.01,-11.685842983035986,100,0.01,nan,0.009999998,103.77198057144761,8.881784197001253e-17,-1.0430813e-07,8.881784197001253e-17,1.0,nan,-0.9834618,1.0,3.5044917e-18,103.77198057144761,10.135791,200.0
,1.0,100.0,0.01,-12.426547696579043,100,0.01,nan,0.009999998,93.3052398013924,-7.993605777301127e-16,1.2665987e-07,-7.993605777301127e-16,1.0,nan,-1.0454341,1.0,3.5044917e-18,93.3052398013924,9.611045,200.0
,1.0,100.0,0.01,-12.204022444484089,100,0.01,nan,0.009999998,96.07379974494442,3.552713678800501e-16,-2.9802322e-08,3.552713678800501e-16,1.0,nan,-1.0270216,1.0,3.5044917e-18,96.07379974494442,9.752592,200.0
,1.0,100.0,0.01,-10.07464844440439,100,0.01,nan,0.009999998,81.23186337054513,4.529709940470639e-16,4.4703484e-08,4.529709940470639e-16,1.0,nan,-0.8467307,1.0,3.5044917e-18,81.23186337054513,8.967694,200.0
,1.0,100.0,0.01,-12.146334024357301,100,0.01,nan,0.009999998,94.74268131194664,-1.4210854715202005e-15,-6.7055225e-08,-1.4210854715202005e-15,1.0,nan,-1.0222597,1.0,3.5044917e-18,94.74268131194664,9.684794,200.0
,1.0,100.0,0.01,-11.733412441808417,100,0.01,nan,0.009999998,77.39174755931478,1.2079226507921704e-15,-1.322478e-07,1.2079226507921704e-15,1.0,nan,-0.9872769,1.0,3.5044917e-18,77.39174755931478,8.753161,200.0
,1.0,100.0,0.01,-10.344068607134231,100,0.01,nan,0.009999998,92.31490157570387,-7.815970093361102e-16,-7.450581e-09,-7.815970093361102e-16,1.0,nan,-0.8705309,1.0,3.5044917e-18,92.31490157570387,9.559903,200.0
,1.0,100.0,0.01,-12.646277830796333,100,0.01,nan,0.009999998,94.41529988039527,-3.019806626980426e-16,-6.7055225e-08,-3.019806626980426e-16,1.0,nan,-1.06433,1.0,3.5044917e-18,94.41529988039527,9.668048,200.0
,1.0,100.0,0.01,-11.970453698970013,100,0.01,nan,0.009999998,107.77076209540358,-2.7533531010703883e-15,-5.9604645e-08,-2.7533531010703883e-15,1.0,nan,-1.007425,1.0,3.5044917e-18,107.77076209540358,10.329233,200.0
,1.0,100.0,0.01,-10.904557756427414,100,0.01,nan,0.009999998,105.77950708655123,3.907985046680551e-16,-7.4505806e-08,3.907985046680551e-16,1.0,nan,-0.91768456,1.0,3.5044917e-18,105.77950708655123,10.233362,200.0
,1.0,100.0,0.01,-11.99529320451313,100,0.01,nan,0.009999998,92.71604947464238,2.842170943040401e-15,,2.842170943040401e-15,1.0,nan,-1.0095284,1.0,3.5044917e-18,92.71604947464238,9.580651,200.0
,1.0,100.0,0.01,-11.019815639989655,100,0.01,nan,0.009999998,91.96023282443703,-8.970602038971265e-16,-1.1920929e-07,-8.970602038971265e-16,1.0,nan,-0.92743474,1.0,3.5044917e-18,91.96023282443703,9.541521,200.0
,1.0,100.0,0.01,-11.991400552836131,100,0.01,nan,0.009999998,107.99860696491585,3.552713678800501e-17,1.4901161e-08,3.552713678800501e-17,1.0,nan,-1.0080332,1.0,3.5044917e-18,107.99860696491585,10.340146,200.0
,1.0,100.0,0.01,-13.539241423592719,100,0.01,nan,0.009999998,113.34081485497974,5.329070518200751e-16,-8.940697e-08,5.329070518200751e-16,1.0,nan,-1.1389471,1.0,3.5044917e-18,113.34081485497974,10.592799,200.0
,1.0,100.0,0.01,-11.318756534908484,100,0.01,nan,0.009999998,92.03704881970427,-3.597122599785507e-15,5.9604645e-08,-3.597122599785507e-15,1.0,nan,-0.9523211,1.0,3.5044917e-18,92.03704881970427,9.545506,200.0
,1.0,100.0,0.01,-12.640917912136127,100,0.01,nan,0.009999998,106.79614874337724,-6.572520305780927e-16,-4.0978193e-08,-6.572520305780927e-16,1.0,nan,-1.0638841,1.0,3.5044917e-18,106.79614874337724,10.282421,200.0
,1.0,100.0,0.01,-11.85128351781092,100,0.01,nan,0.009999998,82.89090536879567,-7.283063041541026e-16,1.1175871e-07,-7.283063041541026e-16,1.0,nan,-0.9958061,1.0,3.5044917e-18,82.89090536879567,9.058807,200.0
,1.0,100.0,0.01,-14.139967434026419,100,0.01,nan,0.009999998,101.0324540337855,8.526512829121202e-16,8.940697e-08,8.526512829121202e-16,1.0,nan,-1.1894252,1.0,3.5044917e-18,101.0324540337855,10.001107,200.0
,1.0,100.0,0.01,-12.955572923986345,100,0.01,nan,0.009999998,105.93206360653137,-6.394884621840901e-16,-4.4703484e-08,-6.394884621840901e-16,1.0,nan,-1.0903597,1.0,3.5044917e-18,105.93206360653137,10.240739,200.0
,1.0,100.0,0.01,-11.481957320005138,100,0.01,nan,0.009999998,96.33131106284537,7.371880883511039e-16,-7.450581e-09,7.371880883511039e-16,1.0,nan,-0.96633923,1.0,3.5044917e-18,96.33131106284537,9.765654,200.0
,1.0,100.0,0.01,-11.9493069939561,100,0.01,nan,0.009999998,96.32438289790208,3.1974423109204507e-16,-9.685755e-08,3.1974423109204507e-16,1.0,nan,-1.0045205,1.0,3.5044917e-18,96.32438289790208,9.765303,200.0
,1.0,100.0,0.01,-11.438490950621919,100,0.01,nan,0.009999998,87.61925122770144,2.7533531010703883e-15,-1.4901161e-07,2.7533531010703883e-15,1.0,nan,-0.96111506,1.0,3.5044917e-18,87.61925122770144,9.313595,200.0
,1.0,100.0,0.01,-12.828573915234564,100,0.01,nan,0.009999998,101.01643647669357,-8.526512829121202e-16,,-8.526512829121202e-16,1.0,nan,-1.0793393,1.0,3.5044917e-18,101.01643647669357,10.000314,200.0
,1.0,100.0,0.01,-12.848882830552425,100,0.01,nan,0.009999998,99.86429133285179,9.414691248821328e-16,4.4703484e-08,9.414691248821328e-16,1.0,nan,-1.0805976,1.0,3.5044917e-18,99.86429133285179,9.943121,200.0
,1.0,100.0,0.01,-11.844061870465898,100,0.01,nan,0.009999998,103.65998892505759,2.7000623958883807e-15,-5.9604645e-08,2.7000623958883807e-15,1.0,nan,-0.99677587,1.0,3.5044917e-18,103.65998892505759,10.130321,200.0
,1.0,100.0,0.01,-13.045134181976284,100,0.01,nan,0.009999998,93.85735521002694,1.4210854715202004e-16,-2.9802322e-08,1.4210854715202004e-16,1.0,nan,-1.0975637,1.0,3.5044917e-18,93.85735521002694,9.639439,200.0
,1.0,100.0,0.01,-13.099616551182251,100,0.01,nan,0.009999998,102.30673594530688,1.7852386235972515e-15,7.264316e-08,1.7852386235972515e-15,1.0,nan,-1.1021982,1.0,3.5044917e-18,102.30673594530688,10.063979,200.0
,1.0,100.0,0.01,-13.239110228582474,100,0.01,nan,0.009999998,102.93976267804939,-1.7408297026122454e-15,-1.4901161e-07,-1.7408297026122454e-15,1.0,nan,-1.1142312,1.0,3.5044917e-18,102.93976267804939,10.095066,200.0
,1.0,100.0,0.01,-10.280430493577228,100,0.01,nan,0.009999998,89.19937460352041,-1.5099033134902129e-15,4.4703484e-08,-1.5099033134902129e-15,1.0,nan,-0.8652207,1.0,3.5044917e-18,89.19937460352041,9.397201,200.0
,1.0,100.0,0.01,-13.050167742234827,100,0.01,nan,0.009999998,98.51075729602738,5.861977570020827e-16,-7.450581e-09,5.861977570020827e-16,1.0,nan,-1.098249,1.0,3.5044917e-18,98.51075729602738,9.875507,200.0
,1.0,100.0,0.01,-12.353333142026456,100,0.01,nan,0.009999998,100.3437186120821,,-2.9802322e-08,,1.0,nan,-1.0389583,1.0,3.5044917e-18,100.3437186120821,9.966959,200.0
,1.0,100.0,0.01,-12.71977003606753,100,0.01,nan,0.009999998,106.64213555736828,2.6911806116913793e-15,-2.9802322e-08,2.6911806116913793e-15,1.0,nan,-1.0703299,1.0,3.5044917e-18,106.64213555736828,10.275004,200.0
,1.0,100.0,0.01,-10.863784837138244,100,0.01,nan,0.009999998,96.4727523330482,5.329070518200751e-17,5.2154064e-08,5.329070518200751e-17,1.0,nan,-0.9142751,1.0,3.5044917e-18,96.4727523330482,9.77282,200.0
,1.0,100.0,0.01,-10.113485132258264,100,0.01,nan,0.009999998,79.69004443981017,1.5276668818842154e-15,-1.4901161e-08,1.5276668818842154e-15,1.0,nan,-0.8491612,1.0,3.5044917e-18,79.69004443981017,8.882181,200.0
,1.0,100.0,0.01,-12.938405225450385,100,0.01,nan,0.009999998,97.28585447887562,3.1974423109204507e-16,1.0430813e-07,3.1974423109204507e-16,1.0,nan,-1.088363,1.0,3.5044917e-18,97.28585447887562,9.813918,200.0
,1.0,100.0,0.01,-11.307943741819848,100,0.01,nan,0.009999998,97.52492386056686,-3.907985046680551e-16,,-3.907985046680551e-16,1.0,nan,-0.95158535,1.0,3.5044917e-18,97.52492386056686,9.82597,200.0
,1.0,100.0,0.01,-11.28138135895693,100,0.01,nan,0.009999998,91.3483252272301,6.927791673660977e-16,-9.685755e-08,6.927791673660977e-16,1.0,nan,-0.94939166,1.0,3.5044917e-18,91.3483252272301,9.509724,200.0
,1.0,100.0,0.01,-12.858169257514541,100,0.01,nan,0.009999998,101.97405466587608,4.263256414560601e-16,5.9604645e-08,4.263256414560601e-16,1.0,nan,-1.0804952,1.0,3.5044917e-18,101.97405466587608,10.047603,200.0
,1.0,100.0,0.01,-11.773482036178939,100,0.01,nan,0.009999998,94.37576807855288,5.329070518200751e-17,-4.4703484e-08,5.329070518200751e-17,1.0,nan,-0.9907574,1.0,3.5044917e-18,94.37576807855288,9.666023,200.0
,1.0,100.0,0.01,-10.395044612197678,100,0.01,nan,0.009999998,105.06839097329222,-5.684341886080802e-16,8.940697e-08,-5.684341886080802e-16,1.0,nan,-0.87481976,1.0,3.5044917e-18,105.06839097329222,10.198907,200.0
,1.0,100.0,0.01,-11.127690664646218,100,0.01,nan,0.009999998,99.58752605968402,-1.1368683772161603e-15,5.9604645e-08,-1.1368683772161603e-15,1.0,nan,-0.9364392,1.0,3.5044917e-18,99.58752605968402,9.929333,200.0
,1.0,100.0,0.01,-11.368429504295394,100,0.01,nan,0.009999998,91.67341841663647,-1.7053025658242404e-15,1.3411045e-07,-1.7053025658242404e-15,1.0,nan,-0.9558323,1.0,3.5044917e-18,91.67341841663647,9.52663,200.0
,1.0,100.0,0.01,-12.125316951568069,100,0.01,nan,0.009999998,106.5457911419071,7.815970093361102e-16,,7.815970093361102e-16,1.0,nan,-1.0203844,1.0,3.5044917e-18,106.5457911419071,10.270362,200.0
,1.0,100.0,0.01,-11.800050374800014,100,0.01,nan,0.009999998,93.42665463965292,2.9842794901924207e-15,-4.4703484e-08,2.9842794901924207e-15,1.0,nan,-0.9905529,1.0,3.5044917e-18,93.42665463965292,9.617296,200.0
,1.0,100.0,0.01,-11.629054052057988,100,0.01,nan,0.009999998,103.78245196778616,-3.0375701953744282e-15,-1.1920929e-07,-3.0375701953744282e-15,1.0,nan,-0.97862333,1.0,3.5044917e-18,103.78245196778616,10.136303,200.0
,1.0,100.0,0.01,-12.390853759052819,100,0.01,nan,0.009999998,91.14956178986385,2.3270274596143282e-15,5.9604645e-08,2.3270274596143282e-15,1.0,nan,-1.0402507,1.0,3.5044917e-18,91.14956178986385,9.499372,200.0
,1.0,100.0,0.01,-13.26827707277057,100,0.01,nan,0.009999998,92.04560069320998,3.907985046680551e-16,1.4901161e-08,3.907985046680551e-16,1.0,nan,-1.1166672,1.0,3.5044917e-18,92.04560069320998,9.545949,200.0
,1.0,100.0,0.01,-11.057481392530237,100,0.01,nan,0.009999998,87.580503076632,-2.842170943040401e-16,-2.9802322e-08,-2.842170943040401e-16,1.0,nan,-0.9306187,1.0,3.5044917e-18,87.580503076632,9.311536,200.0
,1.0,100.0,0.01,-12.47874735610141,100,0.01,nan,0.009999998,102.30781258628957,-7.460698725481052e-16,1.1920929e-07,-7.460698725481052e-16,1.0,nan,-1.0502259,1.0,3.5044917e-18,102.30781258628957,10.064032,200.0
,1.0,100.0,0.01,-13.731424526497278,100,0.01,nan,0.009999998,99.53882750637341,-8.348877145181177e-16,7.4505806e-08,-8.348877145181177e-16,1.0,nan,-1.1530105,1.0,3.5044917e-18,99.53882750637341,9.926905,200.0
,1.0,100.0,0.01,-12.46445950552452,100,0.01,nan,0.009999998,107.470295603107,-2.0250467969162854e-15,-1.4901161e-08,-2.0250467969162854e-15,1.0,nan,-1.0487274,1.0,3.5044917e-18,107.470295603107,10.314824,200.0
,1.0,100.0,0.01,-12.389226955700801,100,0.01,nan,0.009999998,95.35398493408688,-1.758593271006248e-15,1.4901161e-08,-1.758593271006248e-15,1.0,nan,-1.0425423,1.0,3.5044917e-18,95.35398493408688,9.715989,200.0
,1.0,100.0,0.01,-12.705903850424926,100,0.01,nan,0.009999998,96.592591520471,7.283063041541026e-16,-3.7252903e-09,7.283063041541026e-16,1.0,nan,-1.069352,1.0,3.5044917e-18,96.592591520471,9.778889,200.0
,1.0,100.0,0.01,-10.327000883834687,100,0.01,nan,0.009999998,88.75148755640531,-1.4210854715202004e-16,,-1.4210854715202004e-16,1.0,nan,-0.86914223,1.0,3.5044917e-18,88.75148755640531,9.373579,200.0
,1.0,100.0,0.01,-12.218781872133334,100,0.01,nan,0.009999998,96.30573722776045,-1.580957587066223e-15,5.9604645e-08,-1.580957587066223e-15,1.0,nan,-1.0279754,1.0,3.5044917e-18,96.30573722776045,9.764358,200.0
,1.0,100.0,0.01,-10.087496210115777,100,0.01,nan,0.009999998,88.51849250537872,4.440892098500626e-16,5.9604645e-08,4.440892098500626e-16,1.0,nan,-0.84894764,1.0,3.5044917e-18,88.51849250537872,9.361266,200.0
,1.0,100.0,0.01,-12.075429945320884,100,0.01,nan,0.009999998,99.6033092885328,2.291500322826323e-15,,2.291500322826323e-15,1.0,nan,-1.0162767,1.0,3.5044917e-18,99.6033092885328,9.9301195,200.0
,1.0,100.0,0.01,-12.295820583806808,100,0.01,nan,0.009999998,93.26356535007213,-1.5987211554602255e-15,2.9802322e-08,-1.5987211554602255e-15,1.0,nan,-1.0347307,1.0,3.5044917e-18,93.26356535007213,9.608898,200.0
,1.0,100.0,0.01,-11.356279119331807,100,0.01,nan,0.009999998,100.02917980925797,1.652011860642233e-15,5.9604645e-08,1.652011860642233e-15,1.0,nan,-0.95466006,1.0,3.5044917e-18,100.02917980925797,9.951325,200.0
,1.0,100.0,0.01,-12.187449290818504,100,0.01,nan,0.009999998,98.11122746503597,1.1546319456101628e-15,-7.4505806e-08,1.1546319456101628e-15,1.0,nan,-1.0252627,1.0,3.5044917e-18,98.11122746503597,9.855461,200.0
,1.0,100.0,0.01,-11.609633536862594,100,0.01,nan,0.009999998,95.08702610962553,2.255973186038318e-15,-2.2351742e-08,2.255973186038318e-15,1.0,nan,-0.9770877,1.0,3.5044917e-18,95.08702610962553,9.702379,200.0
,1.0,100.0,0.01,-13.01557648919501,100,0.01,nan,0.009999998,105.21368119303676,3.668176873361517e-15,2.9802322e-08,3.668176873361517e-15,1.0,nan,-1.0954181,1.0,3.5044917e-18,105.21368119303676,10.205956,200.0
,1.0,100.0,0.01,-11.790666339628661,100,0.01,nan,0.009999998,107.4062493360106,1.4210854715202005e-15,5.9604645e-08,1.4210854715202005e-15,1.0,nan,-0.992295,1.0,3.5044917e-18,107.4062493360106,10.311749,200.0
,1.0,100.0,0.01,-12.29904776099116,100,0.01,nan,0.009999998,93.1574929151036,6.217248937900876e-16,,6.217248937900876e-16,1.0,nan,-1.034383,1.0,3.5044917e-18,93.1574929151036,9.603433,200.0
