VarJ,AvgRet,MinVanillaIw,MinNormIw,VarRet,MaxVanillaIw,AvgEpLen,MaxNormIw,Bound,VarVanillaIw,ESSClassic,J,VarDiscRet,VarNormIw,VanillaAvgRet,eRenyi2,AvgDiscRet,AvgNormIw,ESSRenyi,BatchSize,AvgVanillaIw
13.629034,3.4638958368304885e-16,0.77707064,0.0049046394,53.762350438975574,8.116049,200.0,0.05122609,-0.34189194,5.3262157,32.251642230557025,0.3346749,53.762350438975574,0.00021218362,-6.987274543265208,1.3250273,3.4638958368304885e-16,0.01,75.47014048862205,100,1.5843583
8.020121,-1.4743761767022078e-15,0.048097968,0.00039474914,58.93485833775318,1.3933233,200.0,0.011435268,-0.33854043,0.20673664,87.88416872303318,0.4450007,58.93485833775318,1.3925357e-05,-8.706500077019184,1.1434133,-1.4743761767022078e-15,0.010000002,87.45743952602088,100,1.2184439
12.778898,-1.3677947663381929e-15,0.7200518,0.0054976405,57.23518451172285,20.37656,200.0,0.1555763,2.3945117,11.3571825,13.237374615747198,3.6024423,57.23518451172285,0.0006620575,-8.73904737283236,2.697272,-1.3677947663381929e-15,0.01,37.074495152953915,100,1.309747
9.40879,7.993605777301127e-17,0.8079455,0.0065668295,52.90084775743711,2.8193643,200.0,0.022915265,-0.534031,0.67797905,69.28070837069895,0.19826593,52.90084775743711,4.4788198e-05,-8.007896073431418,1.1809204,7.993605777301127e-17,0.01,84.67971522705096,100,1.2303433
8.041855,1.021405182655144e-15,0.7858977,0.0070316833,54.398185861803725,1.9298791,200.0,0.017267259,-0.401106,0.27218178,82.25609528373296,0.36145544,54.398185861803725,2.1789421e-05,-8.0294658159413,1.273348,1.021405182655144e-15,0.010000003,78.53312845798534,100,1.1176523
10.789595,-6.483702463810914e-16,0.7301658,0.0051831324,67.14892606591194,10.973361,200.0,0.077895164,0.78278697,3.9663284,33.57242904683317,1.8069975,67.14892606591194,0.00019986201,-8.456843136898472,2.0707936,-6.483702463810914e-16,0.010000003,48.290664320390974,100,1.4087346
7.60986,1.9539925233402757e-15,0.8023724,0.008175069,53.06546713986935,2.4160857,200.0,0.024616582,-0.60182154,0.10227105,90.48919723852173,0.24381566,53.06546713986935,1.0616555e-05,-9.170854700025847,1.2004784,1.9539925233402757e-15,0.010000003,83.30012195215198,100,0.98148704
13.809493,-6.128431095930864e-16,4.5953366e-33,3.2699472e-35,46.523265412737196,22.880636,200.0,0.16281392,2.011825,29.781496,6.277886843222481,4.884157,46.523265412737196,0.0015079723,-7.934685095962599,18.50305,-6.128431095930864e-16,0.01,5.404514434548369,100,1.4053245
11.352324,6.217248937900876e-16,0.75427973,0.005403727,49.5256451101582,6.1007085,200.0,0.043706015,-0.065488815,3.0489922,39.22766692435641,0.83498347,49.5256451101582,0.00015648696,-8.643799522711747,1.5322173,6.217248937900876e-16,0.010000002,65.26489574167307,100,1.395851
7.853273,8.171241461241152e-16,0.9477621,0.009049779,64.22679160172322,2.9131525,200.0,0.027816461,-0.7361285,0.05379197,95.36938820732824,0.04030417,64.22679160172322,4.9045016e-06,-9.200661078661033,1.0064753,8.171241461241152e-16,0.01,99.35663307286679,100,1.0472765
7.0283957,9.947598300641404e-16,0.80172837,0.007453204,47.41551306745222,1.9432057,200.0,0.018064858,-0.51474833,0.24006243,82.96030325355618,0.23781931,47.41551306745222,2.0747026e-05,-8.154497038953314,1.2028805,9.947598300641404e-16,0.010000002,83.13377750720406,100,1.0756829
8.380479,2.6645352591003756e-16,6.4179134e-05,5.6598043e-07,57.80547450974724,1.6092666,200.0,0.014191737,-0.352466,0.4851095,72.80671378014263,0.41501296,57.80547450974724,3.7727234e-05,-8.102266903532492,1.2667589,2.6645352591003756e-16,0.010000002,78.9416190554343,100,1.1339462
8.268004,,0.037635084,0.00032964133,61.49471849872626,1.3678316,200.0,0.011980679,-0.32035303,0.25218743,83.9250816839422,0.47979212,61.49471849872626,1.9347328e-05,-8.954850470950234,1.1298939,,0.010000003,88.50388526895877,100,1.1416979
7.095008,8.881784197001252e-16,0.04495558,0.00039565502,49.66641308875995,1.1936675,200.0,0.010505494,-0.5508727,0.06331121,95.3698343814619,0.1841447,49.66641308875995,4.9039613e-06,-8.564178838085827,1.0476513,8.881784197001252e-16,0.010000003,95.45160767635647,100,1.1362318
19.884815,-2.3092638912203257e-15,0.74483836,0.0015843816,59.9542512461477,99.65214,200.0,0.21197486,1.0716485,379.4484,5.556347879565178,2.058062,59.9542512461477,0.0017169125,-9.05324661227593,1.6760269,-2.3092638912203257e-15,0.010000002,59.66491205646731,100,4.70113
7.703526,-1.2079226507921704e-15,0.16604966,0.0015972907,57.016520993339746,1.1475339,200.0,0.011038536,-0.70830214,0.09526078,91.97388540959827,0.049497396,57.016520993339746,8.814671e-06,-8.872497272792684,1.0302646,-1.2079226507921704e-15,0.009999999,97.06244245000802,100,1.0395707
12.777579,-8.881784197001253e-18,0.72104824,0.005190348,58.15975431863205,34.129135,200.0,0.24567299,1.9781113,22.09653,8.10697829656967,3.1107697,58.15975431863205,0.0011449549,-8.338835188135564,2.6053753,-8.881784197001253e-18,0.01,38.38218639249704,100,1.3892099
8.031767,-1.3322676295501878e-15,0.10031631,0.00086277735,58.57475404693785,1.2677863,200.0,0.0109036835,-0.6571909,0.11275614,92.37262656852765,0.17990291,58.57475404693785,8.340548e-06,-9.572716816977298,1.0800582,-1.3322676295501878e-15,0.010000003,92.587601688045,100,1.1627138
7.5981917,7.638334409421077e-16,0.038859908,0.00033181687,57.063295013798395,1.230718,200.0,0.010508852,-0.46612316,0.06815655,95.31101799695837,0.28314382,57.063295013798395,4.9693645e-06,-8.63583567216553,1.0632607,7.638334409421077e-16,0.009999999,94.05031371937434,100,1.171125
22.777895,7.815970093361102e-16,0.74233365,0.0014912133,55.640779908524685,71.33761,200.0,0.14330429,1.4251373,283.9195,8.102036826756935,2.3108032,55.640779908524685,0.0011457147,-8.01404568562268,1.7244276,7.815970093361102e-16,0.009999999,57.990257817419554,100,4.978051
7.6562376,-1.5099033134902129e-15,0.023857474,0.00021122281,50.871150121627316,1.3094804,200.0,0.011593522,-0.22890627,0.20101042,86.50621496213466,0.58150315,50.871150121627316,1.5756192e-05,-9.21231390120049,1.1001217,-1.5099033134902129e-15,0.01,90.89903115244206,100,1.1294932
24.13348,9.14823772291129e-16,0.73031205,0.003633918,53.41854067204841,64.70022,200.0,0.32193813,0.87962496,81.0163,4.794267842671123,1.9348809,53.41854067204841,0.002005883,-8.725383198130386,2.06498,9.14823772291129e-16,0.010000003,48.42661843906713,100,2.0097098
9.559422,8.08242361927114e-16,0.73887,0.004956974,51.05357065995145,7.5724745,200.0,0.05080266,0.51649153,4.6179276,32.704445037588386,1.3444088,51.05357065995145,0.00020784732,-7.3306097348236765,1.8012656,8.08242361927114e-16,0.01,55.51652135447582,100,1.4905666
7.396885,4.618527782440651e-16,0.16999342,0.0015480333,46.84388869770451,1.3158348,200.0,0.011982559,-0.5774949,0.20410441,85.64832448182382,0.115089536,46.84388869770451,1.6925786e-05,-7.842787354809698,1.1032737,4.618527782440651e-16,0.01,90.6393359388633,100,1.098125
10.2504425,-1.0658141036401502e-15,0.815963,0.0071183788,59.19411339703669,4.1190977,200.0,0.035934594,-0.61864686,0.9918817,57.22994597745208,0.12567338,59.19411339703669,7.548857e-05,-8.226712785756211,1.1562165,-1.0658141036401502e-15,0.010000002,86.48899216593135,100,1.1462764
8.534451,-1.5276668818842154e-15,0.07372001,0.0006904841,55.577229553024125,1.3815314,200.0,0.012939845,-0.45285845,0.31512278,78.51233463117471,0.28768742,55.577229553024125,2.7644994e-05,-8.252581691784203,1.1371279,-1.5276668818842154e-15,0.01,87.94085703622632,100,1.0676568
7.6853256,8.171241461241152e-16,0.046839766,0.00038969313,58.763318717506614,1.2376907,200.0,0.010297224,-0.423486,0.04168431,97.22292311019676,0.21944284,58.763318717506614,2.8852846e-06,-7.397879488710037,1.0663356,8.171241461241152e-16,0.009999999,93.77911030555263,100,1.2019655
8.425316,-6.750155989720952e-16,0.7271291,0.003727319,49.134293121067266,61.91119,200.0,0.31736147,1.269738,74.113525,4.931012944503156,2.3280418,49.134293121067266,0.001947456,-8.466207173115968,2.206174,-6.750155989720952e-16,0.010000003,45.327342575089446,100,1.95081
7.863269,-1.7763568394002506e-16,0.3352316,0.0033359276,57.93179914797698,1.1139307,200.0,0.01108485,-0.716128,0.07374467,93.25787807710498,0.021022528,57.93179914797698,7.30254e-06,-8.676198793936212,1.0193849,-1.7763568394002506e-16,0.01,98.0983766059112,100,1.0049127
6.861998,-9.237055564881303e-16,0.08693989,0.00078711053,44.74184498519534,1.1930325,200.0,0.0108011225,-0.53701174,0.09095478,93.1266290638445,0.09793016,44.74184498519534,7.4551926e-06,-7.4125637808522855,1.0473955,-9.237055564881303e-16,0.010000002,95.47492143921313,100,1.1045449
18.858755,7.638334409421077e-16,0.7262864,0.0034557364,49.6473631742898,46.572845,200.0,0.2215978,1.5918016,61.78332,6.735133912689279,2.5744994,49.6473631742898,0.0013987386,-7.793153147503067,2.2495582,7.638334409421077e-16,0.009999999,44.453172866961424,100,2.1016836
7.1804934,-1.0746958878371515e-15,0.43006635,0.004177479,48.28520113644961,1.0960898,200.0,0.010646945,-0.66696984,0.040326122,96.36991498252152,0.012420714,48.28520113644961,3.8049084e-06,-8.019725263373795,1.0143538,-1.0746958878371515e-15,0.009999999,98.58493626054998,100,1.0294877
7.770247,1.3500311979441904e-15,0.050175447,0.00045157812,56.46602141450265,1.2557867,200.0,0.011302057,-0.501245,0.1550398,88.94219397435045,0.20194423,56.46602141450265,1.2558175e-05,-8.060662547555532,1.0745063,1.3500311979441904e-15,0.009999998,93.06599840330381,100,1.1111133
6.37845,1.3677947663381929e-15,0.022814516,0.00019516276,42.87722844271382,1.2044486,200.0,0.010303244,-0.27403334,0.041041534,97.11261002954437,0.33413014,42.87722844271382,3.003276e-06,-7.046445067518252,1.0520606,1.3677947663381929e-15,0.010000002,95.05155844703265,100,1.1689994
6.7712607,1.4921397450962103e-15,1.0,0.01,46.31309853082251,1.0,200.0,0.01,-0.69210297,,100.0,-7.4505806e-08,46.31309853082251,3.5044917e-18,-8.224188160481985,1.0,1.4921397450962103e-15,0.009999998,100.0,100,1.0
7.623565,2.2026824808563106e-15,1.0,0.01,58.705804159339976,1.0,200.0,0.01,-0.75992227,,100.0,7.4505806e-08,58.705804159339976,3.5044917e-18,-9.051138081428965,1.0,2.2026824808563106e-15,0.009999998,100.0,100,1.0
4.8844976,2.078337502098293e-15,0.7326336,0.0021309215,49.251333356274884,271.27994,200.0,0.78903866,1.1867248,731.95856,1.6050550088152982,2.1666157,49.251333356274884,0.0061922385,-8.27981880232696,1.9797829,2.078337502098293e-15,0.01,50.51058781861799,100,3.438107
7.5577493,7.194245199571015e-16,0.1091915,0.0009769876,55.46620567622676,1.1596531,200.0,0.010375961,-0.6605496,0.04280125,96.71897906710171,0.07401633,55.46620567622676,3.426548e-06,-8.580883807126632,1.0345811,7.194245199571015e-16,0.010000003,96.65748133792005,100,1.1176344
6.4300003,9.237055564881303e-16,0.73466825,0.0059342226,47.57048420546314,51.069794,200.0,0.4125121,-0.030152917,25.336252,5.758626532399366,0.8225608,47.57048420546314,0.0016530552,-7.322395467513783,1.9145502,9.237055564881303e-16,0.010000002,52.23158983913923,100,1.2380193
7.7419133,1.6431300764452318e-15,0.112085454,0.0010448495,54.59669307682996,1.2162892,200.0,0.011338127,-0.56572294,0.13929188,89.29916093202971,0.09322299,54.59669307682996,1.2104164e-05,-7.615487950741727,1.0570288,1.6431300764452318e-15,0.010000002,94.60480433066427,100,1.0727426
7.8280363,1.7141843500212416e-15,0.033498406,0.00028859286,60.15229442590116,1.2200788,200.0,0.010511128,-0.4566937,0.067554265,95.27094908171276,0.29024237,60.15229442590116,5.0138997e-06,-8.628807951810558,1.058651,1.7141843500212416e-15,0.010000002,94.45983878581286,100,1.1607497
17.173574,1.2434497875801754e-16,0.7656116,0.0035203355,51.11082131869957,71.226326,200.0,0.32750362,-0.40132445,98.291275,4.635386963169378,0.43805248,51.11082131869957,0.0020780985,-8.393103524848339,1.4120347,1.2434497875801754e-16,0.010000002,70.81978683674791,100,2.1748257
8.261364,4.263256414560601e-16,0.059267618,0.0005459285,61.33710582447069,1.2124836,200.0,0.011168483,-0.56921864,0.13151304,90.05200973059894,0.15983532,61.33710582447069,1.11584895e-05,-8.444563702192744,1.0554171,4.263256414560601e-16,0.010000002,94.74927373191107,100,1.0856297
7.489756,1.1368683772161603e-15,0.07253322,0.0006630731,53.229523196435366,1.1364514,200.0,0.010389037,-0.6216982,0.04390484,96.49492074601582,0.0738945,53.229523196435366,3.6691151e-06,-8.157625874444125,1.0264907,1.1368683772161603e-15,0.009999999,97.41929579826702,100,1.0938948
7.436749,-4.263256414560601e-16,0.207953,0.001968661,54.98883481146555,1.0648863,200.0,0.0100811245,-0.7326678,0.0073433477,99.35267818593857,0.011714518,54.98883481146555,6.581208e-07,-8.813772990285422,1.0070515,-4.263256414560601e-16,0.01,99.29979071375134,100,1.056317
6.774877,-1.4210854715202004e-16,0.7239642,0.0012219284,55.52731527815968,520.80457,200.0,0.87902945,4.4741316,2704.8396,1.2939279172575489,5.4598384,55.52731527815968,0.007705462,-7.582065133196753,2.3861163,-1.4210854715202004e-16,0.010000006,41.90910619671252,100,5.924768
6.8493137,6.661338147750939e-17,0.46886447,0.0045998124,47.02131015478529,1.0544472,200.0,0.010344693,-0.60429525,0.019535314,98.17260415201538,0.005047694,47.02131015478529,1.8802084e-06,-7.221792621449365,1.005098,6.661338147750939e-17,0.009999999,99.4927872364323,100,1.0193121
15.558941,2.9309887850104134e-16,0.7295811,0.004408119,58.060681236002274,31.579704,200.0,0.19080412,0.96386456,27.975092,9.000616528850651,2.071457,58.060681236002274,0.0010212476,-9.123402330943705,2.094628,2.9309887850104134e-16,0.009999999,47.741171909600666,100,1.655085
10.080848,-5.329070518200751e-17,0.7923426,0.0066167945,59.616255510314254,3.9087229,200.0,0.032641456,-0.4466352,1.1095027,56.6249202530879,0.21636784,59.616255510314254,7.737445e-05,-7.081997289235561,1.241746,-5.329070518200751e-17,0.01,80.53177068733127,100,1.197472
8.988164,1.4566126083082053e-15,0.79904306,0.0067681917,66.66682255202154,2.1147077,200.0,0.01791236,-0.54280305,0.36000758,79.63607042701652,0.35910562,66.66682255202154,2.5829526e-05,-9.7293588098886,1.21324,1.4566126083082053e-15,0.01,82.42392085597542,100,1.1805857
8.622648,-3.641531520770513e-16,0.05264142,0.00047118898,51.69695926665791,1.7424233,200.0,0.015596286,-0.18659872,0.6723082,65.22052316127571,0.68723285,51.69695926665791,5.38646e-05,-8.948949388375294,1.3480722,-3.641531520770513e-16,0.01,74.1800047026785,100,1.117204
7.7280307,-1.5987211554602254e-16,0.077165276,0.0006672779,59.02557424431128,1.2376529,200.0,0.010702462,-0.55582106,0.08855781,93.84746798891582,0.16392294,59.02557424431128,6.6221114e-06,-8.282210185998078,1.0663192,-1.5987211554602254e-16,0.01,93.78054662001978,100,1.1564188
14.191121,-7.01660951563099e-16,0.7688471,0.0056883544,55.43303165520401,20.194479,200.0,0.14940988,-0.47499543,11.091954,14.263585979381551,0.3165396,55.43303165520401,0.0006071575,-7.992564139783758,1.3846601,-7.01660951563099e-16,0.010000002,72.21988862861117,100,1.351616
9.970691,4.884981308350689e-16,0.73948896,0.0048748553,50.54261103048512,6.2927513,200.0,0.04148304,0.51571137,3.750487,38.2621012732426,1.2593886,50.54261103048512,0.00016298499,-6.610886842972234,1.7865732,4.884981308350689e-16,0.010000002,55.973078286835495,100,1.5169455
7.984697,-5.506706202140776e-16,0.8692526,0.008377354,60.26726350461239,1.6345668,200.0,0.015753008,-0.6677525,0.101522304,91.46197798634557,0.04883863,60.26726350461239,9.429383e-06,-8.282556526532506,1.0568069,-5.506706202140776e-16,0.009999997,94.62466409156134,100,1.037622
8.941781,-7.815970093361102e-16,0.25771996,0.0025568532,59.37541197827209,1.3610107,200.0,0.013502657,-0.76679385,0.26754916,79.32051005482558,0.12379843,59.37541197827209,2.6334128e-05,-9.972168744375942,1.126322,-7.815970093361102e-16,0.01,88.78455472396334,100,1.0079576
8.796182,3.552713678800501e-16,0.7583029,0.005904761,57.11743114453586,3.5263033,200.0,0.027458655,-0.081567645,1.1910654,58.309927848098255,0.8156336,57.11743114453586,7.221956e-05,-8.757340766317649,1.4844698,3.552713678800501e-16,0.010000002,67.36412012397376,100,1.2842228
9.961488,9.414691248821328e-16,0.72536576,0.0040596453,47.346734920617195,37.35555,200.0,0.20906733,0.7390595,26.372961,10.895416569988148,1.7235096,47.346734920617195,0.0008260782,-7.716437056961215,2.3004727,9.414691248821328e-16,0.010000002,43.4693262908594,100,1.7867713
7.4328094,-1.4210854715202004e-16,0.9903405,0.009915406,55.93411398952363,1.0772808,200.0,0.010785862,-0.71425563,0.0001654408,99.98361331254415,0.00035699457,55.93411398952363,1.6584172e-08,-8.491739151852869,1.0001907,-1.4210854715202004e-16,0.009999999,99.98093015095692,100,0.99878967
8.616699,-2.2382096176443156e-15,0.75344867,0.0072802985,55.44714638182814,4.819352,200.0,0.046567634,-0.31046277,0.34386742,75.88137084357311,0.5495431,55.44714638182814,3.2105694e-05,-8.226543775444942,1.5429274,-2.2382096176443156e-15,0.010000002,64.8118641308635,100,1.0349145
8.393541,-1.2256862191861727e-15,0.09093514,0.0009231522,60.81258473274369,1.4628804,200.0,0.014850819,-0.50947666,0.1760596,84.77233594220242,0.35736766,60.81258473274369,1.8144417e-05,-9.525880781813557,1.1816188,-1.2256862191861727e-15,0.010000002,84.6296615956781,100,0.9850504
6.295134,-1.4210854715202004e-16,0.8181619,0.0078776525,43.10268361721248,1.25901,200.0,0.012122347,-0.5190094,0.04907753,95.68979300847073,0.16715056,43.10268361721248,4.5498564e-06,-7.60384598522862,1.1500582,-1.4210854715202004e-16,0.01,86.95212496399284,100,1.038586
13.150122,-1.0658141036401502e-15,0.72327965,0.004629778,53.467326336229924,30.6135,200.0,0.19595978,1.5175534,17.599535,12.286348482892937,2.652643,53.467326336229924,0.0007211226,-8.64822726849508,2.4320738,-1.0658141036401502e-15,0.01,41.11717280224593,100,1.5622339
9.425466,-2.771116669464391e-15,3.3190246e-11,2.8640298e-13,53.94637385988935,2.666682,200.0,0.02301115,0.07830179,1.5993452,45.89273863399463,1.0858252,53.94637385988935,0.000119090284,-8.561807915218544,1.9556283,-2.771116669464391e-15,0.010000002,51.134462123405186,100,1.1588652
8.332422,1.1723955140041654e-15,0.7763403,0.0062290276,53.176272066913775,2.8197596,200.0,0.022624563,-0.32002628,0.7469615,67.74751997789684,0.43562692,53.176272066913775,4.808776e-05,-7.7860756224139145,1.3298227,1.1723955140041654e-15,0.01,75.19799673000273,100,1.2463267
6.7864213,7.993605777301127e-16,0.40385085,0.0041038836,40.69637283085922,1.2571144,200.0,0.012774644,-0.6022059,0.16002585,85.94045077136,0.04708506,40.69637283085922,1.6524873e-05,-7.445138128557103,1.075113,7.993605777301127e-16,0.010000002,93.01347355750306,100,0.98407
8.077683,6.750155989720952e-16,0.07049873,0.0006510526,53.88012565009187,1.4025301,200.0,0.012952302,-0.44890344,0.32690272,78.36932613797464,0.30533028,53.88012565009187,2.7879696e-05,-8.373324098948407,1.148366,6.750155989720952e-16,0.010000002,87.0802533573503,100,1.0828424
7.098475,-7.460698725481052e-16,0.01701299,0.00013959296,55.95880595504351,1.3092108,200.0,0.010742181,-0.010500491,0.10980037,93.18083975223087,0.6365316,55.95880595504351,7.3921287e-06,-7.331804445783198,1.0999874,-7.460698725481052e-16,0.01,90.91013326342531,100,1.2187569
9.187312,7.993605777301127e-16,0.8132532,0.0043001687,55.71866584344733,27.762247,200.0,0.14679602,-0.65302104,28.169634,11.367322749566727,0.1355588,55.71866584344733,0.0007875903,-8.685868713468354,1.1641519,7.993605777301127e-16,0.010000003,85.89944267713223,100,1.8912125
19.625305,-1.6875389974302379e-15,0.75867903,0.005310439,51.41407084635696,14.158218,200.0,0.09910166,-0.29232734,8.614661,19.310699564413888,0.56665826,51.41407084635696,0.00042206832,-8.389737180194283,1.4803247,-1.6875389974302379e-15,0.010000002,67.55274498094036,100,1.428656
7.5333,-7.371880883511039e-16,0.039535493,0.0003216011,56.60659150918027,1.3763869,200.0,0.011196207,-0.2864148,0.17673142,89.623908668759,0.46329045,56.60659150918027,1.1694308e-05,-8.36373496157841,1.1343983,-7.371880883511039e-16,0.010000003,88.15245612584165,100,1.2293332
7.521631,1.7763568394002506e-16,0.033933185,0.00029062017,55.42781482694035,1.2148495,200.0,0.010404557,-0.41608062,0.054092143,96.22046570586932,0.22611848,55.42781482694035,3.9676793e-06,-7.425815629154846,1.0564201,1.7763568394002506e-16,0.01,94.65931323484574,100,1.1676129
7.3228827,-9.769962616701378e-17,0.041574184,0.0003684106,54.636990247513374,1.1394532,200.0,0.010097291,-0.59401417,0.012053379,99.07161020185549,0.118415475,54.636990247513374,9.465113e-07,-8.351810391144234,1.0274937,-9.769962616701378e-17,0.010000003,97.32419625762915,100,1.1284741
6.5716195,8.260059303211165e-16,0.72421837,0.00095799315,56.180287656822564,684.2766,200.0,0.90515834,5.794972,4672.438,1.2204014024200107,6.778161,56.180287656822564,0.008175785,-7.590526765906913,2.3697972,8.260059303211165e-16,0.009999993,42.19770313844049,100,7.559745
8.134135,7.01660951563099e-16,0.09753572,0.0008706984,65.28106177847674,1.1518297,200.0,0.010282349,-0.75580287,0.03267242,97.48713367148183,0.08684781,65.28106177847674,2.603691e-06,-9.856969934260555,1.031771,7.01660951563099e-16,0.01,96.92073664588436,100,1.120201
11.631967,-5.595524044110789e-16,0.7256674,0.0017966473,45.90679442784415,83.55919,200.0,0.20688044,3.381595,266.13885,5.830633697428187,4.2945023,45.90679442784415,0.001631393,-7.178331897886803,2.283354,-5.595524044110789e-16,0.01,43.79522320005438,100,4.0390086
9.832174,3.641531520770513e-16,0.7339441,0.005781866,47.965097676670666,8.383164,200.0,0.06604091,0.5752008,3.847514,29.72758278820728,1.4551278,47.965097676670666,0.00023877576,-7.512635157727512,1.9368745,3.641531520770513e-16,0.01,51.6295710138573,100,1.2693896
8.6750345,7.105427357601002e-16,0.7730113,0.0075691724,56.803786694537976,2.4280207,200.0,0.023774695,-0.3540728,0.3527573,74.91539000902611,0.4411937,56.803786694537976,3.382214e-05,-8.125134483171193,1.3528528,7.105427357601002e-16,0.010000002,73.91787075566998,100,1.0212626
7.75122,1.0658141036401502e-16,0.9664955,0.009681011,60.66173083739598,1.0140269,200.0,0.010157114,-0.78190815,0.0005045616,99.94991741723292,0.00016705692,60.66173083739598,5.062394e-08,-9.296950484771315,1.0003778,1.0658141036401502e-16,0.01,99.96223684208958,100,0.9983415
11.987889,-8.881784197001252e-16,0.73369217,0.00610112,53.84422814017341,18.49225,200.0,0.1537749,-0.051700354,3.231275,31.132491257054056,0.9946313,53.84422814017341,0.00022344221,-8.916495563088766,1.9448632,-8.881784197001252e-16,0.009999999,51.41749815120663,100,1.2025533
6.9842467,5.329070518200751e-17,0.9936535,0.009935591,49.351603499860396,1.0421,200.0,0.01042001,-0.7100427,7.126823e-05,99.99292859750719,0.00019186735,49.351603499860396,7.125513e-09,-8.440770607542847,1.0000801,5.329070518200751e-17,0.010000003,99.99198977743025,100,1.0000949
7.7781973,-6.483702463810914e-16,0.5617704,0.005751112,59.05566547557703,1.0849826,200.0,0.011107486,-0.8014506,0.013748383,98.59355329139656,0.011409894,59.05566547557703,1.4409126e-06,-9.613483385156744,1.0115215,-6.483702463810914e-16,0.01,98.86097733987314,100,0.97680306
14.624464,9.237055564881303e-16,1.098264e-06,1.5707506e-08,50.56102090022072,14.026445,200.0,0.20060794,0.4762256,3.3640404,12.800237714434514,1.9237154,50.56102090022072,0.0006881168,-7.673570965252459,5.0235305,9.237055564881303e-16,0.009999998,19.90631893914319,100,0.69919693
