MaxNormIw,AvgNormIw,VanillaAvgRet,MinVanillaIw,VarDiscRet,AvgDiscRet,renyi2,SamplesThisIter,EpsThisIter,MinNormIw,MaxVanillaIw,AvgEpLen,VarVanillaIw,IterType,J,VarJ,VarRet,ESSRenyi,Bound,delta,ESSClassic,BatchSize,VarNormIw,AvgVanillaIw,AvgRet
0.000360739,4.14594e-05,3728.23019037,9.32755e-28,4534574.80828,3728.23019037,nan,50000,134,3.71639e-32,9.05396,373.134328358,1.46951,1,879730.0,7455.55,4534574.80828,nan,4480.64,0.5,2.29607410874,100,2.33281e-09,1.04056,3728.23019037
0.000412373,4.11523e-05,3700.55397553,,4272373.10349,3700.55397553,nan,50000,135,,10.5715,370.37037037,1.75044,1,881125.0,7209.71,4272373.10349,nan,4477.64,0.5,3.76129736118,100,2.66351e-09,1.05497,3700.55397553
0.000486652,4.55373e-05,4096.00096571,2.09162e-20,3353681.78375,4096.00096571,nan,50000,122,1.01127e-24,10.0654,409.836065574,0.785474,1,887228.0,4378.53,3353681.78375,nan,4480.11,0.5,1.59084546032,100,1.83613e-09,0.941851,4096.00096571
0.000141572,5.34188e-05,4806.67328835,2.23764e-05,931217.4236,4806.67328835,nan,50000,104,1.1883e-09,2.66589,480.769230769,0.147306,1,893447.0,3756.66,931217.4236,nan,4498.4,0.5,1.21085760736,100,4.15424e-10,1.00591,4806.67328835
0.000868851,3.24886e-05,2919.40277069,,5721468.49503,2919.40277069,nan,50000,171,,28.57,292.397660819,3.86875,1,874599.0,10698.7,5721468.49503,nan,4471.61,0.5,8.53352579297,100,3.57801e-09,1.06831,2919.40277069
0.000184515,5.05051e-05,4543.91268846,6.1456e-11,2083674.06246,4543.91268846,nan,50000,110,3.38779e-15,3.34718,454.545454545,0.3044,1,892174.0,3706.22,2083674.06246,nan,4498.01,0.5,1.24257521641,100,9.25013e-10,0.916185,4543.91268846
0.000214374,4.87329e-05,4384.04404025,3.59124e-13,2696363.20596,4384.04404025,nan,50000,114,1.89283e-17,4.06729,438.596491228,0.424682,1,888956.0,4946.28,2696363.20596,nan,4494.79,0.5,1.97531391167,100,1.17978e-09,0.924603,4384.04404025
0.000417686,4.66853e-05,4199.49735985,1.38404e-21,3196669.23816,4199.49735985,nan,50000,119,7.20047e-26,8.02857,420.168067227,0.611741,1,883116.0,6353.82,3196669.23816,nan,4484.78,0.5,2.48365067004,100,1.65573e-09,0.897365,4199.49735985
0.000190056,5.09684e-05,4585.71444251,8.00134e-08,1673483.07861,4585.71444251,nan,50000,109,4.00214e-12,3.79971,458.71559633,0.357627,1,889740.0,4305.13,1673483.07861,nan,4493.11,0.5,1.46951735349,100,8.94726e-10,1.01899,4585.71444251
0.000384322,4.48029e-05,4029.77031728,,3903565.319,4029.77031728,nan,50000,124,,7.76735,403.225806452,0.786071,1,884938.0,5926.89,3903565.319,nan,4492.34,0.5,2.04271942145,100,1.92444e-09,0.905491,4029.77031728
0.000387166,4.74834e-05,4271.45552731,1.83216e-11,2998096.01836,4271.45552731,nan,50000,117,9.92468e-16,7.14733,427.35042735,0.503322,1,887904.0,4341.33,2998096.01836,nan,4486.06,0.5,1.49707026627,100,1.4769e-09,0.876574,4271.45552731
0.000259769,4.87329e-05,4384.14113568,1.20362e-17,2272556.79842,4384.14113568,nan,50000,114,5.89989e-22,5.29947,438.596491228,0.5538,1,885929.0,5048.99,2272556.79842,nan,4478.68,0.5,1.57245060169,100,1.33065e-09,0.994185,4384.14113568
0.000289571,4.66853e-05,4199.49014583,3.32615e-11,3089783.90691,4199.49014583,nan,50000,119,1.68715e-15,5.70877,420.168067227,0.640397,1,884879.0,5490.34,3089783.90691,nan,4484.14,0.5,2.26181995892,100,1.64768e-09,0.920383,4199.49014583
0.000211848,5.05051e-05,4543.92329992,7.37786e-12,1518017.19252,4543.92329992,nan,50000,110,4.09769e-16,3.81432,454.545454545,0.353199,1,889761.0,3610.63,1518017.19252,nan,4485.68,0.5,1.32474799382,100,1.08952e-09,0.90934,4543.92329992
0.0002646,5.00501e-05,4502.91907221,7.14026e-13,2048114.34885,4502.91907221,nan,50000,111,3.76293e-17,5.02085,450.45045045,0.416057,1,885949.0,5133.02,2048114.34885,nan,4481.87,0.5,1.58799724862,100,1.15552e-09,0.949713,4502.91907221
0.000263497,4.87329e-05,4384.13974309,1.43466e-16,1988902.8558,4384.13974309,nan,50000,114,7.19038e-21,5.25744,438.596491228,0.610671,1,887589.0,4485.33,1988902.8558,nan,4479.01,0.5,2.03123616955,100,1.53395e-09,0.972347,4384.13974309
0.000331044,4.48029e-05,4029.59226675,1.42624e-27,3712532.87315,4029.59226675,nan,50000,124,6.6111e-32,7.14176,403.225806452,0.843134,1,883220.0,6037.17,3712532.87315,nan,4483.15,0.5,2.56075199503,100,1.81158e-09,0.966551,4029.59226675
0.00016656,5.19211e-05,4671.62724965,4.38315e-06,1537417.13313,4671.62724965,nan,50000,107,2.41062e-10,3.0285,467.289719626,0.22855,1,892358.0,3872.21,1537417.13313,nan,4497.89,0.5,1.09026140105,100,6.91302e-10,0.944063,4671.62724965
0.000257953,4.59137e-05,4129.94622564,5.66496e-19,3610103.22086,4129.94622564,nan,50000,121,2.6465e-23,5.52162,413.223140496,0.758071,1,885565.0,5779.98,3610103.22086,nan,4495.79,0.5,2.18828261879,100,1.65447e-09,0.982806,4129.94622564
0.000196859,4.96032e-05,4462.61837636,2.43332e-10,2400624.5961,4462.61837636,nan,50000,112,1.27581e-14,3.75463,446.428571429,0.37273,1,891145.0,3963.57,2400624.5961,nan,4496.54,0.5,1.46588197403,100,1.02464e-09,0.946065,4462.61837636
0.000100222,5.44662e-05,4901.12484058,0.000769459,485179.065055,4901.12484058,nan,50000,102,4.18571e-08,1.84238,490.196078431,0.0674853,1,895768.0,3099.12,485179.065055,nan,4498.97,0.5,0.985267778478,100,1.997e-10,1.00125,4901.12484058
0.000433216,4.51671e-05,4062.64147424,,3825717.90691,4062.64147424,nan,50000,123,,9.31161,406.504065041,0.817541,1,881182.0,7356.72,3825717.90691,nan,4494.64,0.5,2.39059390938,100,1.76958e-09,0.970828,4062.64147424
0.000161448,5.34188e-05,4806.66485239,0.00128885,933141.099875,4806.66485239,nan,50000,104,6.81558e-08,3.05304,480.769230769,0.152646,1,893608.0,3690.96,933141.099875,nan,4498.48,0.5,1.33317115044,100,4.2686e-10,1.01017,4806.66485239
0.000163067,5.29101e-05,4760.78059284,2.58506e-05,1144152.76504,4760.78059284,nan,50000,105,1.42148e-09,2.96548,476.19047619,0.154921,1,895438.0,2571.35,1144152.76504,nan,4498.62,0.5,1.4637428161,100,4.6844e-10,0.962204,4760.78059284
0.000324049,4.66853e-05,4199.35221278,1.57876e-17,3142560.41488,4199.35221278,nan,50000,119,7.56218e-22,6.76517,420.168067227,0.627329,1,881889.0,6591.01,3142560.41488,nan,4485.56,0.5,1.87940762776,100,1.43932e-09,0.97465,4199.35221278
0.000173431,5.19211e-05,4671.59554358,7.28332e-07,1076878.83496,4671.59554358,nan,50000,107,3.93745e-11,3.20804,467.289719626,0.270867,1,889835.0,3842.2,1076878.83496,nan,4485.45,0.5,1.30082917107,100,7.91641e-10,0.960412,4671.59554358
0.000310478,4.7081e-05,4235.16659867,9.65905e-14,2410949.34169,4235.16659867,nan,50000,118,4.40676e-18,6.80526,423.728813559,0.925753,1,882520.0,6024.53,2410949.34169,nan,4478.26,0.5,1.8139411888,100,1.92693e-09,1.03195,4235.16659867
0.000172258,5.14403e-05,4628.25273903,1.94015e-09,1545544.09774,4628.25273903,nan,50000,108,9.36944e-14,3.56697,462.962962963,0.363897,1,888746.0,4818.07,1545544.09774,nan,4493.15,0.5,1.53049222029,100,8.48664e-10,1.06519,4628.25273903
0.000333226,4.59137e-05,4129.94319604,8.64362e-32,3210185.66032,4129.94319604,nan,50000,121,4.1316e-36,6.97134,413.223140496,0.789714,1,882249.0,6394.88,3210185.66032,nan,4484.47,0.5,2.34431851143,100,1.80433e-09,0.960548,4129.94319604
0.000215798,5.09684e-05,4585.72664531,3.13326e-16,1905534.22725,4585.72664531,nan,50000,109,1.58709e-20,4.26032,458.71559633,0.33063,1,890716.0,4470.05,1905534.22725,nan,4497.39,0.5,1.17477988624,100,8.48307e-10,1.00623,4585.72664531
0.000161284,5.291e-05,4760.80730471,2.56083e-06,1144165.71269,4760.80730471,nan,50000,105,1.4145e-10,2.9199,476.19047619,0.148607,1,894474.0,3543.28,1144165.71269,nan,4498.6,0.5,1.27481529113,100,4.53403e-10,0.95789,4760.80730471
0.00018536,5.09684e-05,4585.71519951,2.06847e-09,1802458.81055,4585.71519951,nan,50000,109,1.0408e-13,3.68382,458.71559633,0.339842,1,889004.0,4847.93,1802458.81055,nan,4492.74,0.5,1.56931253074,100,8.60421e-10,1.01294,4585.71519951
0.000164882,5.19211e-05,4671.62587705,7.27165e-08,1542104.40747,4671.62587705,nan,50000,107,3.95102e-12,3.03457,467.289719626,0.221396,1,892378.0,4117.89,1542104.40747,nan,4498.36,0.5,1.33201525682,100,6.53614e-10,0.955581,4671.62587705
0.000162024,5.19211e-05,4671.61531341,7.55145e-09,1542097.5161,4671.61531341,nan,50000,107,4.03885e-13,3.02936,467.289719626,0.227258,1,892880.0,4042.85,1542097.5161,nan,4498.27,0.5,1.03481524934,100,6.50093e-10,0.970768,4671.61531341
0.000264496,4.78927e-05,4308.3756218,6.00758e-16,2714097.8377,4308.3756218,nan,50000,116,2.99453e-20,5.30627,431.034482759,0.571612,1,884171.0,6087.11,2714097.8377,nan,4490.93,0.5,1.81488946633,100,1.42023e-09,0.960817,4308.3756218
0.000196655,5.00501e-05,4502.91250231,1.13161e-10,2244361.67842,4502.91250231,nan,50000,111,5.73262e-15,3.88195,450.45045045,0.407588,1,888228.0,5209.07,2244361.67842,nan,4496.69,0.5,1.60532112282,100,1.046e-09,0.987981,4502.91250231
0.000130032,5.34188e-05,4806.66277841,6.54734e-05,854032.768511,4806.66277841,nan,50000,104,3.42229e-09,2.48769,480.769230769,0.154558,1,892459.0,3949.28,854032.768511,nan,4494.0,0.5,1.22760696855,100,4.22277e-10,1.02198,4806.66277841
0.000126231,5.34188e-05,4806.66995805,0.000704677,929294.721869,4806.66995805,nan,50000,104,3.65036e-08,2.43681,480.769230769,0.15224,1,893586.0,3690.37,929294.721869,nan,4498.25,0.5,1.26692046713,100,4.08526e-10,1.03121,4806.66995805
0.000178877,5.24109e-05,4715.783807,5.45028e-07,1244170.97379,4715.783807,nan,50000,106,2.79479e-11,3.4884,471.698113208,0.242451,1,890042.0,4605.24,1244170.97379,nan,4493.63,0.5,1.17796450897,100,6.37503e-10,1.0221,4715.783807
0.00014583,5.19211e-05,4671.61372489,6.14161e-07,1535532.4278,4671.61372489,nan,50000,107,3.30216e-11,2.71226,467.289719626,0.226744,1,892345.0,3926.31,1535532.4278,nan,4497.52,0.5,1.18755589259,100,6.55492e-10,0.965668,4671.61372489
0.000185919,5.00501e-05,4502.90742128,4.79991e-13,2244356.86714,4502.90742128,nan,50000,111,2.47058e-17,3.61208,450.45045045,0.378284,1,886811.0,5833.93,2244356.86714,nan,4496.86,0.5,1.32246121165,100,1.00219e-09,0.972384,4502.90742128
0.000172665,5.19211e-05,4671.63048978,3.19746e-10,1542107.4976,4671.63048978,nan,50000,107,1.72453e-14,3.20138,467.289719626,0.229913,1,892606.0,3896.82,1542107.4976,nan,4498.42,0.5,1.16526372466,100,6.68797e-10,0.962671,4671.63048978
5.6157e-05,5.55556e-05,4999.33132226,0.98927,0.00169601045185,4999.33132226,inf,50000,100,5.49591e-05,1.01083,500.0,3.52558e-07,1,899880.0,0.549999,0.00169601045185,,4499.4,0.5,0.556279525766,100,1.08813e-15,1.00001,4999.33132226
0.000186777,5.05051e-05,4543.95041227,1.465e-08,1904377.77419,4543.95041227,nan,50000,110,7.85844e-13,3.48196,454.545454545,0.302238,1,889297.0,4625.71,1904377.77419,nan,4486.16,0.5,1.24317698345,100,8.69658e-10,0.941532,4543.95041227
0.000189565,4.91642e-05,4423.04495453,5.63087e-16,2360824.82298,4423.04495453,nan,50000,113,2.67888e-20,3.98455,442.477876106,0.534078,1,885376.0,5849.6,2360824.82298,nan,4492.64,0.5,1.70324656972,100,1.20882e-09,1.0334,4423.04495453
0.000468886,4.14594e-05,3728.30494587,1.11644e-35,4580516.47424,3728.30494587,nan,50000,134,4.93697e-40,10.6034,373.134328358,1.12857,1,874165.0,8841.53,4580516.47424,nan,4481.16,0.5,2.79235306487,100,2.20686e-09,0.93756,3728.30494587
0.000211444,4.87329e-05,4384.16087843,1.43984e-13,2496982.14086,4384.16087843,nan,50000,114,7.2189e-18,4.21733,438.596491228,0.471634,1,885536.0,5830.66,2496982.14086,nan,4491.34,0.5,1.52031580776,100,1.18555e-09,0.971997,4384.16087843
0.000108079,5.44662e-05,4901.09084885,0.00245029,315775.019112,4901.09084885,nan,50000,102,1.29365e-07,2.04711,490.196078431,0.0763026,1,894914.0,2874.93,315775.019112,nan,4493.97,0.5,0.978326335329,100,2.12687e-10,1.03164,4901.09084885
0.000204792,5.00501e-05,4502.90690456,1.18916e-14,2041146.44444,4502.90690456,nan,50000,111,5.77041e-19,4.22033,450.45045045,0.455978,1,886574.0,5581.52,2041146.44444,nan,4493.06,0.5,1.56030357232,100,1.07369e-09,1.03142,4502.90690456
0.000152812,5.19211e-05,4671.60956289,7.50922e-08,1540218.40073,4671.60956289,nan,50000,107,4.07187e-12,2.81812,467.289719626,0.22099,1,892129.0,4139.13,1540218.40073,nan,4498.2,0.5,1.22359420294,100,6.49785e-10,0.957513,4671.60956289
0.000347496,4.59137e-05,4129.91614339,3.3657e-20,3021555.87633,4129.91614339,nan,50000,121,1.57831e-24,7.41023,413.223140496,0.803706,1,880748.0,6939.44,3021555.87633,nan,4482.86,0.5,2.26497898471,100,1.7674e-09,0.979093,4129.91614339
0.000268188,4.83092e-05,4345.92593317,1.49052e-12,2181158.45539,4345.92593317,nan,50000,115,8.2251e-17,4.85999,434.782608696,0.464563,1,884176.0,5669.56,2181158.45539,nan,4485.9,0.5,1.72542587992,100,1.41467e-09,0.875437,4345.92593317
0.000202191,5.19211e-05,4671.61300305,1.13049e-06,1540220.63844,4671.61300305,nan,50000,107,6.18514e-11,3.69554,467.289719626,0.221587,1,891262.0,4652.17,1540220.63844,nan,4498.09,0.5,1.12094084615,100,6.63303e-10,0.948986,4671.61300305
0.000228731,4.87329e-05,4384.15097715,6.85349e-14,2513035.27543,4384.15097715,nan,50000,114,3.37639e-18,4.64283,438.596491228,0.484202,1,883672.0,6288.74,2513035.27543,nan,4491.31,0.5,1.91382018628,100,1.17519e-09,0.989194,4384.15097715
0.000278996,4.83092e-05,4345.93084634,8.12157e-13,2287871.17849,4345.93084634,nan,50000,115,4.35313e-17,5.20519,434.782608696,0.507,1,887862.0,4342.09,2287871.17849,nan,4485.57,0.5,1.43204955149,100,1.45657e-09,0.901298,4345.93084634
0.000169004,5.09684e-05,4585.68133046,1.79445e-07,1871933.95028,4585.68133046,nan,50000,109,9.51615e-12,3.18689,458.71559633,0.281358,1,887519.0,5581.42,1871933.95028,nan,4494.21,0.5,1.46850940398,100,7.91264e-10,0.961103,4585.68133046
0.000132302,5.34188e-05,4806.66330529,0.000327085,931214.192697,4806.66330529,nan,50000,104,1.70038e-08,2.54496,480.769230769,0.140541,1,892632.0,4347.65,931214.192697,nan,4498.24,0.5,1.01776295661,100,3.79818e-10,1.02756,4806.66330529
0.00020317,5.09684e-05,4585.68553068,3.78135e-08,1429168.22892,4585.68553068,nan,50000,109,1.90379e-12,4.03542,458.71559633,0.375337,1,886232.0,5146.55,1429168.22892,nan,4480.27,0.5,1.45635312903,100,9.51406e-10,1.01235,4585.68553068
0.000204575,4.87329e-05,4384.13771487,1.29573e-21,2710340.26418,4384.13771487,nan,50000,114,6.79077e-26,3.90343,438.596491228,0.423681,1,887396.0,5536.2,2710340.26418,nan,4496.34,0.5,1.72613707658,100,1.16372e-09,0.929859,4384.13771487
0.00031841,4.59137e-05,4129.93576773,4.99118e-16,3378759.80929,4129.93576773,nan,50000,121,2.41415e-20,6.58303,413.223140496,0.670712,1,878513.0,7509.59,3378759.80929,nan,4483.04,0.5,2.30520837441,100,1.56912e-09,0.949252,4129.93576773
0.000151499,5.29101e-05,4760.78919209,4.07753e-06,1144156.92338,4760.78919209,nan,50000,105,2.26851e-10,2.7231,476.19047619,0.149145,1,894912.0,3219.11,1144156.92338,nan,4498.66,0.5,1.09534527343,100,4.61633e-10,0.951028,4760.78919209
0.000238417,4.78927e-05,4308.37168421,3.02302e-17,2354315.38786,4308.37168421,nan,50000,116,1.39045e-21,5.18348,431.034482759,0.727621,1,883818.0,5767.63,2354315.38786,nan,4479.02,0.5,1.74417397605,100,1.53935e-09,1.04125,4308.37168421
0.000229121,4.83092e-05,4345.92900757,5.00715e-15,2849278.66893,4345.92900757,nan,50000,115,2.76804e-19,4.14461,434.782608696,0.359018,1,885108.0,6193.9,2849278.66893,nan,4496.42,0.5,1.56076535478,100,1.09718e-09,0.873873,4345.92900757
0.000228224,4.91642e-05,4423.03463615,6.54788e-10,2343851.47892,4423.03463615,nan,50000,113,3.18679e-14,4.68931,442.477876106,0.514164,1,884675.0,6097.37,2343851.47892,nan,4491.82,0.5,1.72117803895,100,1.21789e-09,1.01018,4423.03463615
0.000134335,5.29101e-05,4760.77897226,2.63322e-05,1139373.49997,4760.77897226,nan,50000,105,1.45475e-09,2.43157,476.19047619,0.140728,1,894244.0,3567.32,1139373.49997,nan,4498.11,0.5,0.891333863109,100,4.29519e-10,0.957716,4760.77897226
0.000222394,4.96032e-05,4462.62123507,3.60088e-12,2400628.09447,4462.62123507,nan,50000,112,1.8738e-16,4.27376,446.428571429,0.345569,1,884168.0,6999.08,2400628.09447,nan,4496.62,0.5,1.63827934781,100,9.35758e-10,0.953225,4462.62123507
5.58615e-05,5.55556e-05,4999.34374168,0.990947,0.00135179803724,4999.34374168,inf,50000,100,5.50526e-05,1.00551,500.0,1.58629e-07,1,899882.0,0.490728,0.00135179803724,,4499.41,0.5,0.555796685563,100,4.89594e-16,1.0,4999.34374168
0.000326438,4.87329e-05,4384.14460895,8.88557e-09,2509299.35834,4384.14460895,nan,50000,114,4.31641e-13,6.7199,438.596491228,0.524486,1,884896.0,5933.45,2509299.35834,nan,4492.31,0.5,2.51294693634,100,1.23768e-09,1.00319,4384.14460895
0.000149853,5.24109e-05,4715.76779349,0.000231252,1343265.39289,4715.76779349,nan,50000,106,1.19836e-08,2.89177,471.698113208,0.220457,1,889605.0,5229.32,1343265.39289,nan,4497.53,0.5,1.24796823848,100,5.92006e-10,1.01139,4715.76779349
0.000159871,5.09684e-05,4585.69671812,2.78822e-09,1866246.83785,4585.69671812,nan,50000,109,1.41789e-13,3.1438,458.71559633,0.306116,1,887727.0,5691.05,1866246.83785,nan,4494.61,0.5,1.75672264357,100,7.91617e-10,1.00227,4585.69671812
0.000363797,4.78927e-05,4307.92583008,2.35649e-12,2348413.32436,4307.92583008,nan,50000,116,1.12833e-16,7.59783,431.034482759,0.733233,1,878185.0,6983.66,2348413.32436,nan,4469.24,0.5,1.79761277564,100,1.68105e-09,1.00023,4307.92583008
9.98822e-05,5.44662e-05,4901.08366963,0.00108414,469633.323256,4901.08366963,nan,50000,102,5.86501e-08,1.8463,490.196078431,0.0677859,1,895893.0,2970.29,469633.323256,nan,4497.52,0.5,0.881518596985,100,1.98385e-10,1.0068,4901.08366963
0.00032387,4.37445e-05,3934.31978532,1.15368e-21,4142167.95325,3934.31978532,nan,50000,127,5.40452e-26,6.91354,393.700787402,0.748712,1,871410.0,9323.38,4142167.95325,nan,4488.46,0.5,1.92686873932,100,1.64307e-09,0.933799,3934.31978532
0.00020161,5.05051e-05,4543.94997739,1.46479e-07,2079158.30846,4543.94997739,nan,50000,110,7.88899e-12,3.7434,454.545454545,0.285201,1,888408.0,5593.17,2079158.30846,nan,4497.4,0.5,1.64587738547,100,8.27258e-10,0.937756,4543.94997739
0.000176759,5.19211e-05,4671.62259925,1.75389e-07,1537413.60947,4671.62259925,nan,50000,107,9.30015e-12,3.33345,467.289719626,0.22396,1,891255.0,4787.53,1537413.60947,nan,4497.81,0.5,1.06052049921,100,6.29715e-10,0.979168,4671.62259925
0.000182984,5.09684e-05,4585.72795963,1.63246e-10,1878713.87073,4585.72795963,nan,50000,109,8.52271e-15,3.50491,458.71559633,0.288192,1,885730.0,6388.19,1878713.87073,nan,4494.97,0.5,1.49371147036,100,7.85511e-10,0.976261,4585.72795963
0.000158059,5.19211e-05,4671.62608489,1.60502e-07,1527302.57977,4671.62608489,nan,50000,107,8.78497e-12,2.88775,467.289719626,0.210797,1,890637.0,4803.68,1527302.57977,nan,4496.84,0.5,1.17068192001,100,6.31514e-10,0.948604,4671.62608489
0.000136238,5.29101e-05,4760.80370459,5.13084e-08,1139385.09318,4760.80370459,nan,50000,105,2.82384e-12,2.4754,476.19047619,0.146044,1,893932.0,3919.35,1139385.09318,nan,4498.24,0.5,0.923204764484,100,4.42373e-10,0.961361,4760.80370459
