AvgVanillaIw,AvgNormIw,BatchSize,ESSClassic,MinNormIw,ESSRenyi,AvgRet,MinVanillaIw,Bound,MaxNormIw,VarRet,VanillaAvgRet,VarJ,eRenyi2,VarVanillaIw,VarNormIw,J,VarDiscRet,MaxVanillaIw,AvgDiscRet,AvgEpLen
1.9067547,0.01,100,1.0341388753974337,,1.7940051686872243,-2.9416469260468145e-14,,343.02377,0.9833323,5068.28010698178,116.11656713830943,63.531963,55.7412,351.4481,0.009666547,387.72607,5068.28010698178,187.49734,-2.9416469260468145e-14,12.62
0.80578893,0.01,100,1.0203955150850434,,1.546660417342959,-1.460875864722766e-13,,2744.799,0.9899454,197442.97150824236,386.52747984499547,298.83096,64.65543,63.618683,0.009798104,3045.2925,197442.97150824236,79.76871,-1.460875864722766e-13,39.67
0.75591433,0.010000002,100,2.074554176133822,,3.4995753088397503,-1.3187673175707459e-13,,3353.4478,0.6596421,1614762.681845883,991.6235526343208,675.73035,28.574896,27.244614,0.0047679925,3924.74,1614762.681845883,49.86329,-1.3187673175707459e-13,100.11
0.9268956,0.01,100,35.902469143917806,4.4423967e-09,36.64247192432594,-1.7280399333685637e-13,4.1176378e-07,1006.4076,0.0522133,4043179.593405251,3682.7544428590854,112.72873,2.7290735,1.5493284,0.00018033577,1285.7782,4043179.593405251,4.8396277,-1.7280399333685637e-13,368.63
0.94635445,0.01,100,63.77232780292194,8.9821815e-06,68.14245419665114,9.64064383879304e-13,0.0008500327,64.59241,0.023512647,523578.1383782096,4857.689489952882,26.327003,1.4675139,0.51390225,5.738162e-05,138.31377,523578.1383782096,2.2251298,9.64064383879304e-13,485.83
1.265235,0.010000002,100,29.61663278054843,5.321103e-06,35.51235603255656,2.9103830456733704e-13,0.00067324453,0.037138157,0.10937215,0.06027724770757907,4999.853493169214,0.10846005,2.8159213,3.842744,0.0002400486,0.07178778,0.06027724770757907,13.838146,2.9103830456733704e-13,500.0
0.70014215,0.01,100,3.914305904025615,1.8248301e-38,3.1063333561242974,1.8189894035458565e-14,1.2776404e-36,0.015506398,0.4482734,0.00421364914025495,4999.934399268049,0.08176404,32.192295,12.1546135,0.0024795262,0.04648178,0.00421364914025495,31.38551,1.8189894035458565e-14,500.0
0.9822593,0.009999999,100,82.0829523077312,0.00024248248,84.05965478115762,-2.8194335754960775e-13,0.023818066,1.2309017,0.018882606,44520.772121264636,4978.849955089663,5.1464586,1.1896313,0.212731,2.2048474e-05,20.586166,44520.772121264636,1.8547615,-2.8194335754960775e-13,497.9
1.1471797,0.01,100,76.83353626464131,0.0002914317,72.01651898684189,-1.3915268937125802e-12,0.033432454,-0.00065285293,0.023017647,0.00292931804738471,4999.947408165945,0.06172706,1.3885703,0.40080824,3.045606e-05,0.004711023,0.00292931804738471,2.6405377,-1.3915268937125802e-12,500.0
1.1145332,0.010000002,100,11.754819258214823,1.0955116e-25,10.049944171023563,4.3655745685100554e-13,1.2209841e-23,0.021280672,0.13326594,0.0025460125114385233,4999.948909700942,0.042110242,9.950304,9.4194565,0.00075829774,0.034666955,0.0025460125114385233,14.852933,4.3655745685100554e-13,500.0
2.8201203,0.01,100,1.6335261446952785,2.7532298e-07,6.000859345473591,-2.6375346351414917e-13,7.764439e-05,0.02234698,0.7801887,0.0024015155040869487,4999.945074429086,0.09602607,16.66428,483.75018,0.006082553,0.03917169,0.0024015155040869487,220.02258,-2.6375346351414917e-13,500.0
5.9175553,0.009999998,100,1.3704274600959192,2.0979917e-07,99.97286341071293,1.3642420526593923e-13,0.00012414982,0.042740732,0.85195106,0.0034182553984600946,4999.942643683611,0.05249838,1.0002714,2545.6614,0.007269689,0.047658555,0.0034182553984600946,504.1468,1.3642420526593923e-13,500.0
0.4139253,0.010000002,100,1.0601155818379182,,99.98905778467103,1.8189894035458565e-14,,0.04792648,0.97091883,0.0030861265238799826,4999.9419851352195,0.061697707,1.0001094,16.152023,0.009427206,0.052598905,0.0030861265238799826,40.188786,1.8189894035458565e-14,500.0
1.0091119,0.010000002,100,87.1879089627874,0.00019283929,87.04917724877086,1.1823431123048067e-13,0.019459642,0.45918846,0.014944474,3365.501645732847,4994.13378807088,1.1264153,1.1487759,0.15114954,1.484322e-05,5.688615,3365.501645732847,1.5080647,1.1823431123048067e-13,499.43
1.1218204,0.01,100,1.4122482857405718,2.1248969e-23,3.5043970060013923,-5.547917680814862e-13,2.3837528e-21,0.026346385,0.83944386,0.002436188181950561,4999.945300800446,0.05256451,28.53558,88.740845,0.0070514246,0.048521217,0.002436188181950561,94.17053,-5.547917680814862e-13,500.0
1.55302e-39,0.01,100,inf,,99.93870441505725,1.1368683772161603e-12,,0.05220461,1.0,0.0025014523179688135,4999.941209628569,,1.0006133,,0.01,0.05641227,0.0025014523179688135,1.5530194e-37,1.1368683772161603e-12,500.0
1.0422218,0.01,100,61.68835307766551,1.7498506e-06,62.13971503731372,-4.547473508864641e-13,0.00018237325,93.69728,0.023119202,244770.13645643703,4849.149232922291,22.377884,1.6092768,0.6814164,6.273246e-05,146.48175,244770.13645643703,2.4095335,-4.547473508864641e-13,485.04
1.289681,0.010000002,100,17.211888438566568,0.00077746087,28.455345611393145,-1.1823431123048067e-13,0.10026765,0.015229699,0.18201497,0.0032618165420683462,4999.939086940843,0.0699991,3.5142782,8.08107,0.00048585224,0.024234194,0.0032618165420683462,23.474125,-1.1823431123048067e-13,500.0
1.0666333,0.01,100,72.04484980671124,4.6127927e-05,70.90905617487063,-5.820766091346741e-13,0.0049201585,1.7924762,0.019333195,2852.307419685366,4992.542743727505,1.955844,1.4102571,0.44591692,3.919436e-05,7.126548,2852.307419685366,2.062143,-5.820766091346741e-13,499.29
1.1119509,0.009999999,100,85.71681691718072,0.00027644992,80.83742582489539,-9.731593308970333e-13,0.030739874,0.047065973,0.017041622,169.33842273121385,4998.648531738817,0.36683357,1.2370508,0.20811118,1.6831555e-05,1.2643251,169.33842273121385,1.8949445,-9.731593308970333e-13,499.88
