AvgEpLen,Bound,VarRet,VarDiscRet,VarJ,BatchSize,MaxNormIw,ESSClassic,MinNormIw,VanillaAvgRet,IterType,Delta,MinVanillaIw,VarNormIw,VarVanillaIw,AvgDiscRet,J,AvgNormIw,AvgRet,eRenyi2,EpsThisIter,AvgVanillaIw,MaxVanillaIw,ESSRenyi
500.0,-505.804,2555.61074162,2555.61074162,44.9252,200,0.0101005,177.190150388,0.00111158,-474.850776742,1,0.7,0.22733,3.23445e-06,0.135279,-474.850776742,-470.245,0.005,-474.850776742,1.14702,100,1.02255,2.06564,174.364878624
500.0,-512.722,3170.25604041,3170.25604041,56.0228,200,0.01,100.0,0.01,-470.153666814,2,0.7,1.0,3.50449e-18,,-470.153666814,-470.154,0.01,-470.153666814,1.0,100,1.0,1.0,200.0
500.0,-499.373,2238.16003891,2238.16003891,52.9153,200,0.0140553,180.029233702,0.00130286,-471.022928812,1,0.7,0.258751,2.7872e-06,0.109935,-471.022928812,-467.83,0.005,-471.022928812,1.09815,100,0.993012,2.79142,182.124894797
500.0,-518.733,2511.79439534,2511.79439534,49.8666,200,0.01,100.0,0.01,-480.668289872,2,0.7,1.0,3.50449e-18,,-480.668289872,-480.668,0.01,-480.668289872,1.0,100,1.0,1.0,200.0
500.0,-496.562,2091.70588847,2091.70588847,64.2146,200,0.0307029,134.506159864,0.000312718,-469.523407063,1,0.7,0.0674719,1.22342e-05,0.569528,-469.523407063,-464.508,0.005,-469.523407063,1.41524,100,1.0788,6.62444,141.31831775
500.0,-511.526,1886.99561047,1886.99561047,43.2218,200,0.01,100.0,0.01,-472.960778632,2,0.7,1.0,3.50449e-18,,-472.960778632,-472.961,0.01,-472.960778632,1.0,100,1.0,1.0,200.0
500.0,-495.368,2342.92750159,2342.92750159,90.1795,200,0.0657916,87.8628679238,0.00078312,-468.020138572,1,0.7,0.176195,3.20672e-05,1.62327,-468.020138572,-461.657,0.005,-468.020138572,1.52823,100,1.12495,14.8025,130.870143029
500.0,-513.982,2087.99559393,2087.99559393,45.4655,200,0.01,100.0,0.01,-475.444034191,2,0.7,1.0,3.50449e-18,,-475.444034191,-475.444,0.01,-475.444034191,1.0,100,1.0,1.0,200.0
500.0,-497.883,2367.33089247,2367.33089247,59.1705,200,0.0271962,128.306056644,0.000630663,-475.131500066,1,0.7,0.13242,1.40395e-05,0.618965,-475.131500066,-465.385,0.005,-475.131500066,1.4222,100,1.04985,5.71037,140.627200808
500.0,-509.842,2459.48385108,2459.48385108,49.3446,200,0.01,100.0,0.01,-471.237668078,2,0.7,1.0,3.50449e-18,,-471.237668078,-471.238,0.01,-471.237668078,1.0,100,1.0,1.0,200.0
500.0,-497.575,1980.62555585,1980.62555585,46.1593,200,0.0116718,176.250542516,0.000295797,-472.820279189,1,0.7,0.0624669,3.38563e-06,0.150992,-472.820279189,-468.009,0.005,-472.820279189,1.14964,100,1.05591,2.46488,173.967598498
500.0,-517.782,2220.78798055,2220.78798055,46.889,200,0.01,100.0,0.01,-479.551120019,2,0.7,1.0,3.50449e-18,,-479.551120019,-479.551,0.01,-479.551120019,1.0,100,1.0,1.0,200.0
500.0,-499.078,2197.36719137,2197.36719137,75.2142,200,0.0534512,97.2297854269,0.00023129,-469.831498695,1,0.7,0.0487413,2.65574e-05,1.17941,-469.831498695,-461.864,0.005,-469.831498695,1.60231,100,1.05368,11.2641,124.819805212
500.0,-510.729,2038.16648174,2038.16648174,44.9198,200,0.01,100.0,0.01,-470.695266306,2,0.7,1.0,3.50449e-18,,-470.695266306,-470.695,0.01,-470.695266306,1.0,100,1.0,1.0,200.0
500.0,-496.927,1704.59279411,1704.59279411,53.5436,200,0.0747595,93.2975398569,0.0016972,-468.724933259,1,0.7,0.36939,2.87357e-05,1.36121,-468.724933259,-465.977,0.005,-468.724933259,1.19537,100,1.08823,16.2711,167.312151969
500.0,-504.531,2136.27188627,2136.27188627,45.9881,200,0.01,100.0,0.01,-466.495001132,2,0.7,1.0,3.50449e-18,,-466.495001132,-466.495,0.01,-466.495001132,1.0,100,1.0,1.0,200.0
500.0,-489.692,1817.48945471,1817.48945471,47.745,200,0.0167596,166.485429769,0.00171179,-461.295265366,1,0.7,0.354145,5.05795e-06,0.216488,-461.295265366,-459.455,0.005,-461.295265366,1.1766,100,1.03443,3.46732,169.981356699
500.0,-512.873,2340.82002736,2340.82002736,48.1395,200,0.01,100.0,0.01,-473.401646835,2,0.7,1.0,3.50449e-18,,-473.401646835,-473.402,0.01,-473.401646835,1.0,100,1.0,1.0,200.0
500.0,-499.804,1874.87846429,1874.87846429,51.0346,200,0.0292423,152.31923648,0.000590995,-474.508381521,1,0.7,0.117576,7.86512e-06,0.311295,-474.508381521,-469.398,0.005,-474.508381521,1.18683,100,0.994726,5.81761,168.516818971
500.0,-507.608,1849.88052608,1849.88052608,42.7946,200,0.01,100.0,0.01,-470.138924451,2,0.7,1.0,3.50449e-18,,-470.138924451,-470.139,0.01,-470.138924451,1.0,100,1.0,1.0,200.0
500.0,-488.203,1740.26524649,1740.26524649,116.018,200,0.148668,34.624535798,0.000526818,-461.90959393,1,0.7,0.136997,0.000120006,8.11534,-461.90959393,-452.493,0.005,-461.90959393,1.81659,100,1.30023,38.6607,110.096652421
500.0,-509.294,2409.28777424,2409.28777424,48.8385,200,0.01,100.0,0.01,-470.22717451,2,0.7,1.0,3.50449e-18,,-470.22717451,-470.227,0.01,-470.22717451,1.0,100,1.0,1.0,200.0
500.0,-496.273,1857.58755512,1857.58755512,47.2375,200,0.0129489,168.717279915,0.000705192,-470.481276902,1,0.7,0.140948,4.65866e-06,0.186108,-470.481276902,-466.507,0.005,-470.481276902,1.16105,100,0.999359,2.58811,172.25736276
500.0,-518.113,2420.24425702,2420.24425702,48.9494,200,0.01,100.0,0.01,-476.80344331,2,0.7,1.0,3.50449e-18,,-476.80344331,-476.803,0.01,-476.80344331,1.0,100,1.0,1.0,200.0
500.0,-503.954,2598.02212702,2598.02212702,58.485,200,0.0172859,152.438145536,0.000110705,-476.804316045,1,0.7,0.0215139,7.83938e-06,0.296064,-476.804316045,-471.581,0.005,-476.804316045,1.22827,100,0.971677,3.35926,162.831304592
500.0,-513.905,2640.33123598,2640.33123598,51.1266,200,0.01,100.0,0.01,-472.560523007,2,0.7,1.0,3.50449e-18,,-472.560523007,-472.561,0.01,-472.560523007,1.0,100,1.0,1.0,200.0
500.0,-494.52,1655.45328883,1655.45328883,46.4398,200,0.0104777,177.303138666,0.000188358,-462.302556535,1,0.7,0.037978,3.21638e-06,0.130757,-462.302556535,-463.22,0.005,-462.302556535,1.1463,100,1.00813,2.11258,174.473894197
500.0,-508.833,1946.58339112,1946.58339112,43.8989,200,0.01,100.0,0.01,-467.863156266,2,0.7,1.0,3.50449e-18,,-467.863156266,-467.863,0.01,-467.863156266,1.0,100,1.0,1.0,200.0
500.0,-492.899,2147.7231907,2147.7231907,78.4206,200,0.0721026,85.5359678124,0.00030658,-467.593489766,1,0.7,0.0646795,3.36231e-05,1.49652,-467.593489766,-457.542,0.005,-467.593489766,1.48953,100,1.05485,15.2115,134.270351236
500.0,-514.661,2038.23371937,2038.23371937,44.9205,200,0.01,100.0,0.01,-475.148996694,2,0.7,1.0,3.50449e-18,,-475.148996694,-475.149,0.01,-475.148996694,1.0,100,1.0,1.0,200.0
500.0,-491.554,2291.63973047,2291.63973047,64.505,200,0.0394921,91.6177765973,4.95166e-05,-465.172809679,1,0.7,0.0102952,2.97232e-05,1.28488,-465.172809679,-451.947,0.005,-465.172809679,2.00272,100,1.03957,8.21097,99.8640361837
500.0,-502.849,2142.47298246,2142.47298246,46.0548,200,0.01,100.0,0.01,-465.967977892,2,0.7,1.0,3.50449e-18,,-465.967977892,-465.968,0.01,-465.967977892,1.0,100,1.0,1.0,200.0
500.0,-486.423,2462.24898753,2462.24898753,181.524,200,0.193952,22.7685119272,4.93657e-05,-467.245305006,1,0.7,0.0120366,0.000195579,11.6274,-467.245305006,-449.267,0.005,-467.245305006,1.94825,100,1.21913,47.2905,102.656220754
500.0,-508.913,2507.54593868,2507.54593868,49.8244,200,0.01,100.0,0.01,-468.656441167,2,0.7,1.0,3.50449e-18,,-468.656441167,-468.656,0.01,-468.656441167,1.0,100,1.0,1.0,200.0
500.0,-496.763,2093.42682194,2093.42682194,48.1331,200,0.00869438,180.743434509,0.000812985,-472.304508689,1,0.7,0.15827,2.67691e-06,0.101454,-472.304508689,-466.458,0.005,-472.304508689,1.13342,100,0.97339,1.69261,176.456966016
500.0,-505.717,1946.87774242,1946.87774242,43.9023,200,0.01,100.0,0.01,-466.665113373,2,0.7,1.0,3.50449e-18,,-466.665113373,-466.665,0.01,-466.665113373,1.0,100,1.0,1.0,200.0
500.0,-492.349,2110.56923512,2110.56923512,132.096,200,0.134871,42.3399712389,0.000548966,-470.505339687,1,0.7,0.122528,9.35595e-05,4.66087,-470.505339687,-455.438,0.005,-470.505339687,1.7867,100,1.11599,30.1028,111.938015281
500.0,-498.058,1793.22253504,1793.22253504,42.1342,200,0.01,100.0,0.01,-461.787788265,2,0.7,1.0,3.50449e-18,,-461.787788265,-461.788,0.01,-461.787788265,1.0,100,1.0,1.0,200.0
500.0,-492.574,1842.55426049,1842.55426049,47.9304,200,0.0139992,167.287077779,0.000992434,-472.290970465,1,0.7,0.192956,4.91331e-06,0.185732,-472.290970465,-463.29,0.005,-472.290970465,1.1698,100,0.972136,2.72182,170.969494715
500.0,-512.216,2518.70992329,2518.70992329,49.9352,200,0.01,100.0,0.01,-472.328386156,2,0.7,1.0,3.50449e-18,,-472.328386156,-472.328,0.01,-472.328386156,1.0,100,1.0,1.0,200.0
500.0,-495.067,2102.88688368,2102.88688368,54.2659,200,0.0293294,147.210965865,0.000776694,-466.112579354,1,0.7,0.158847,9.00992e-06,0.376857,-466.112579354,-463.757,0.005,-466.112579354,1.23233,100,1.02258,5.99835,162.293881347
500.0,-509.8,1680.15781636,1680.15781636,40.7843,200,0.01,100.0,0.01,-472.54754557,2,0.7,1.0,3.50449e-18,,-472.54754557,-472.548,0.01,-472.54754557,1.0,100,1.0,1.0,200.0
500.0,-495.388,2471.25908482,2471.25908482,60.6753,200,0.0437639,131.205816789,0.000480782,-468.574593215,1,0.7,0.0999145,1.31739e-05,0.568953,-468.574593215,-463.608,0.005,-468.574593215,1.32095,100,1.03908,9.09486,151.406645923
500.0,-506.768,2049.47208904,2049.47208904,45.0442,200,0.01,100.0,0.01,-469.695780364,2,0.7,1.0,3.50449e-18,,-469.695780364,-469.696,0.01,-469.695780364,1.0,100,1.0,1.0,200.0
500.0,-494.008,2652.59610803,2652.59610803,126.668,200,0.104697,43.6879709017,1.32103e-05,-471.462186215,1,0.7,0.00306005,8.98974e-05,4.82369,-471.462186215,-452.298,0.005,-471.462186215,1.94876,100,1.15821,24.2522,102.629111473
500.0,-512.255,3117.3523479,3117.3523479,55.5534,200,0.01,100.0,0.01,-469.412511991,2,0.7,1.0,3.50449e-18,,-469.412511991,-469.413,0.01,-469.412511991,1.0,100,1.0,1.0,200.0
500.0,-497.918,2122.79815342,2122.79815342,59.2928,200,0.0302349,132.414874018,0.000162633,-471.137427112,1,0.7,0.0322003,1.28242e-05,0.502729,-471.137427112,-463.146,0.005,-471.137427112,1.31751,100,0.989968,5.98631,151.801146226
500.0,-510.678,2237.63854546,2237.63854546,47.0666,200,0.01,100.0,0.01,-471.621637502,2,0.7,1.0,3.50449e-18,,-471.621637502,-471.622,0.01,-471.621637502,1.0,100,1.0,1.0,200.0
500.0,-494.982,2040.99769523,2040.99769523,50.4797,200,0.011539,162.98410806,0.000283938,-467.779117043,1,0.7,0.0554982,5.70637e-06,0.218007,-467.779117043,-464.212,0.005,-467.779117043,1.24143,100,0.977294,2.25541,161.103970019
500.0,-501.295,1820.98630608,1820.98630608,42.4591,200,0.01,100.0,0.01,-462.288106308,2,0.7,1.0,3.50449e-18,,-462.288106308,-462.288,0.01,-462.288106308,1.0,100,1.0,1.0,200.0
500.0,-494.069,2548.05021406,2548.05021406,90.9669,200,0.0894252,70.1974643468,0.000372557,-473.102490779,1,0.7,0.083126,4.64599e-05,2.31296,-473.102490779,-456.934,0.005,-473.102490779,1.52581,100,1.11562,19.9528,131.077601519
500.0,-501.41,2340.52872365,2340.52872365,48.1365,200,0.01,100.0,0.01,-463.626169334,2,0.7,1.0,3.50449e-18,,-463.626169334,-463.626,0.01,-463.626169334,1.0,100,1.0,1.0,200.0
500.0,-487.944,1661.57221769,1661.57221769,49.4471,200,0.0201537,164.993190788,0.0016541,-464.107789221,1,0.7,0.334341,5.33093e-06,0.217799,-464.107789221,-458.734,0.005,-464.107789221,1.19533,100,1.01064,4.07364,167.318359146
500.0,-507.687,2355.99463152,2355.99463152,48.2953,200,0.01,100.0,0.01,-469.797422008,2,0.7,1.0,3.50449e-18,,-469.797422008,-469.797,0.01,-469.797422008,1.0,100,1.0,1.0,200.0
500.0,-496.228,2075.59799913,2075.59799913,162.125,200,0.136805,40.4685599377,8.0595e-05,-478.553427422,1,0.7,0.0164745,9.9048e-05,4.13862,-478.553427422,-456.701,0.005,-478.553427422,1.93187,100,1.02206,27.9646,103.526616525
500.0,-499.132,2098.82837099,2098.82837099,45.5833,200,0.01,100.0,0.01,-462.298201429,2,0.7,1.0,3.50449e-18,,-462.298201429,-462.298,0.01,-462.298201429,1.0,100,1.0,1.0,200.0
500.0,-463.541,2493.90916063,2493.90916063,247.16,200,0.511563,3.59226910714,5.82713e-06,-470.042022035,1,0.7,0.0021334,0.00137375,184.137,-470.042022035,-434.86,0.005,-470.042022035,1.00001,100,1.83057,187.291,199.998307242
500.0,-516.573,2343.52137709,2343.52137709,48.1673,200,0.01,100.0,0.01,-472.831686695,2,0.7,1.0,3.50449e-18,,-472.831686695,-472.832,0.01,-472.831686695,1.0,100,1.0,1.0,200.0
500.0,-842.841,2493.90916063,2400.72452356,84.6009,300,0.15386,19.9364797064,1.75259e-06,-470.042022035,,0.7,0.00533929,0.000226931,2106.21,-472.809969208,-468.943,0.005,-470.042022035,146.136,100,15.2326,468.736,2.05287750866
500.0,-489.046,2324.44628566,2324.44628566,50.6298,300,0.00822665,261.951761665,0.000808947,-467.39651884,1,0.7,0.243399,1.61928e-06,0.146595,-467.39651884,-464.129,0.00333333,-467.39651884,1.13205,100,1.00295,2.47527,265.004921359
500.0,-514.249,2235.88443426,2235.88443426,47.0481,300,0.01,100.0,0.01,-475.00759124,2,0.7,1.0,3.50449e-18,,-475.00759124,-475.008,0.01,-475.00759124,1.0,100,1.0,1.0,300.0
500.0,-499.354,2025.7833345,2025.7833345,46.0553,300,0.005,200.000000102,0.005,-468.205320722,2,0.7,1.0,2.1793e-19,,-468.205320722,-471.606,0.005,-468.205320722,1.0,100,1.0,1.0,300.0
500.0,-492.049,2226.96652951,2226.96652951,104.501,300,0.141818,41.2295592267,0.00010993,-475.829034445,1,0.7,0.0397707,6.99702e-05,9.15815,-475.829034445,-461.044,0.00333333,-475.829034445,1.82877,100,1.20594,51.3073,164.044660666
500.0,-512.48,2694.47308318,2694.47308318,51.6481,300,0.01,100.0,0.01,-469.755974686,2,0.7,1.0,3.50449e-18,,-469.755974686,-469.756,0.01,-469.755974686,1.0,100,1.0,1.0,300.0
500.0,-497.66,2146.16221172,2146.16221172,49.0044,300,0.005,200.000000102,0.005,-465.143881563,2,0.7,1.0,2.1793e-19,,-465.143881563,-467.45,0.005,-465.143881563,1.0,100,1.0,1.0,300.0
500.0,-489.207,1904.9632445,1904.9632445,162.331,300,0.116148,48.6784010055,0.000265789,-473.371184018,1,0.7,0.0945657,5.75573e-05,7.28608,-473.371184018,-454.275,0.00333333,-473.371184018,2.00553,100,1.18597,41.3245,149.586313618
500.0,-513.235,2280.27688736,2280.27688736,47.5129,300,0.01,100.0,0.01,-473.851686954,2,0.7,1.0,3.50449e-18,,-473.851686954,-473.852,0.01,-473.851686954,1.0,100,1.0,1.0,300.0
500.0,-497.775,2429.07487249,2429.07487249,48.441,300,0.005,200.000000102,0.005,-466.002088216,2,0.7,1.0,2.1793e-19,,-466.002088216,-469.927,0.005,-466.002088216,1.0,100,1.0,1.0,300.0
500.0,-493.089,2099.90021069,2099.90021069,51.1875,300,0.00734214,260.726647457,0.000892875,-474.895947521,1,0.7,0.269715,1.67927e-06,0.153232,-474.895947521,-468.672,0.00333333,-474.895947521,1.15325,100,1.00692,2.21787,260.134891521
500.0,-516.896,2898.46118972,2898.46118972,53.5675,300,0.01,100.0,0.01,-476.475598506,2,0.7,1.0,3.50449e-18,,-476.475598506,-476.476,0.01,-476.475598506,1.0,100,1.0,1.0,300.0
500.0,-503.425,1732.19709894,1732.19709894,47.9614,300,0.005,200.000000102,0.005,-470.777821603,2,0.7,1.0,2.1793e-19,,-470.777821603,-473.627,0.005,-470.777821603,1.0,100,1.0,1.0,300.0
500.0,-484.412,2245.6351349,2245.6351349,317.989,300,0.304464,10.4931298361,5.08149e-05,-469.861416357,1,0.7,0.0215934,0.000307582,55.5418,-469.861416357,-444.279,0.00333333,-469.861416357,2.72089,100,1.41647,129.379,110.257864833
500.0,-505.836,2362.88604743,2362.88604743,48.3659,300,0.01,100.0,0.01,-465.939145254,2,0.7,1.0,3.50449e-18,,-465.939145254,-465.939,0.01,-465.939145254,1.0,100,1.0,1.0,300.0
500.0,-494.974,2205.49597298,2205.49597298,47.5608,300,0.005,200.000000102,0.005,-467.586567471,2,0.7,1.0,2.1793e-19,,-467.586567471,-466.763,0.005,-467.586567471,1.0,100,1.0,1.0,300.0
500.0,-488.491,2180.60028675,2180.60028675,47.6871,300,0.0106006,253.18699212,0.000775314,-463.673410322,1,0.7,0.230395,2.06126e-06,0.182021,-463.673410322,-461.738,0.00333333,-463.673410322,1.17447,100,0.990544,3.15011,255.433703396
500.0,-498.832,2197.393122,2197.393122,46.6414,300,0.01,100.0,0.01,-461.920826159,2,0.7,1.0,3.50449e-18,,-461.920826159,-461.921,0.01,-461.920826159,1.0,100,1.0,1.0,300.0
500.0,-489.197,1916.95508834,1916.95508834,45.1287,300,0.005,200.000000102,0.005,-461.993270012,2,0.7,1.0,2.1793e-19,,-461.993270012,-461.957,0.005,-461.993270012,1.0,100,1.0,1.0,300.0
500.0,-485.833,2290.25595086,2290.25595086,50.1698,300,0.00707591,262.381621081,0.000206569,-468.565941077,1,0.7,0.0639475,1.59835e-06,0.153176,-468.565941077,-461.379,0.00333333,-468.565941077,1.15692,100,1.0319,2.19049,259.309290264
500.0,-506.977,2309.27673895,2309.27673895,47.8141,300,0.01,100.0,0.01,-467.534268431,2,0.7,1.0,3.50449e-18,,-467.534268431,-467.534,0.01,-467.534268431,1.0,100,1.0,1.0,300.0
500.0,-497.597,2067.63020471,2067.63020471,46.5923,300,0.005,200.000000102,0.005,-471.670836619,2,0.7,1.0,2.1793e-19,,-471.670836619,-469.603,0.005,-471.670836619,1.0,100,1.0,1.0,300.0
500.0,-477.757,2325.01054804,2325.01054804,241.762,300,0.53223,3.51111678938,5.01474e-05,-465.069137428,1,0.7,0.0278028,0.000941393,289.369,-465.069137428,-436.427,0.00333333,-465.069137428,3.26947,100,1.84807,295.08,91.7578581934
500.0,-502.366,1764.30613472,1764.30613472,41.7931,300,0.01,100.0,0.01,-465.453543934,2,0.7,1.0,3.50449e-18,,-465.453543934,-465.454,0.01,-465.453543934,1.0,100,1.0,1.0,300.0
500.0,-497.189,2486.42022233,2486.42022233,45.8748,300,0.005,200.000000102,0.005,-466.698754202,2,0.7,1.0,2.1793e-19,,-466.698754202,-466.076,0.005,-466.698754202,1.0,100,1.0,1.0,300.0
500.0,-486.024,1801.64694736,1801.64694736,49.2936,300,0.00972467,229.875679531,0.000152057,-458.25381654,1,0.7,0.0458742,3.40081e-06,0.309532,-458.25381654,-457.549,0.00333333,-458.25381654,1.25646,100,1.00563,2.93384,238.766677897
500.0,-499.978,2297.22191819,2297.22191819,47.6891,300,0.01,100.0,0.01,-457.347448113,2,0.7,1.0,3.50449e-18,,-457.347448113,-457.347,0.01,-457.347448113,1.0,100,1.0,1.0,300.0
500.0,-491.791,2355.67163552,2355.67163552,48.1836,300,0.005,200.000000102,0.005,-465.945054373,2,0.7,1.0,2.1793e-19,,-465.945054373,-461.646,0.005,-465.945054373,1.0,100,1.0,1.0,300.0
500.0,-485.741,2280.77886772,2280.77886772,51.0142,300,0.00936538,258.80002428,0.00051614,-464.960563563,1,0.7,0.15908,1.77476e-06,0.168592,-464.960563563,-459.329,0.00333333,-464.960563563,1.15156,100,1.02737,2.88652,260.515452776
500.0,-507.919,2176.62331736,2176.62331736,46.4204,300,0.01,100.0,0.01,-469.351108009,2,0.7,1.0,3.50449e-18,,-469.351108009,-469.351,0.01,-469.351108009,1.0,100,1.0,1.0,300.0
500.0,-491.496,2230.96536532,2230.96536532,46.9898,300,0.005,200.000000102,0.005,-459.097790073,2,0.7,1.0,2.1793e-19,,-459.097790073,-464.224,0.005,-459.097790073,1.0,100,1.0,1.0,300.0
500.0,-485.932,2241.81976086,2241.81976086,49.792,300,0.0171767,210.006581331,0.00048216,-469.550563616,1,0.7,0.158333,4.77733e-06,0.515164,-469.550563616,-459.919,0.00333333,-469.550563616,1.29184,100,1.09461,5.64053,232.226844563
500.0,-512.128,2520.91010481,2520.91010481,49.957,300,0.01,100.0,0.01,-471.276484591,2,0.7,1.0,3.50449e-18,,-471.276484591,-471.276,0.01,-471.276484591,1.0,100,1.0,1.0,300.0
500.0,-497.234,1949.15442259,1949.15442259,47.1302,300,0.005,200.000000102,0.005,-465.419370515,2,0.7,1.0,2.1793e-19,,-465.419370515,-468.348,0.005,-465.419370515,1.0,100,1.0,1.0,300.0
500.0,-488.219,2309.57291491,2309.57291491,55.8367,300,0.0101051,215.465147685,3.82873e-05,-464.565569643,1,0.7,0.0117739,4.37388e-06,0.413617,-464.565569643,-460.482,0.00333333,-464.565569643,1.38293,100,1.02505,3.10746,216.931349015
500.0,-514.992,2472.6711059,2472.6711059,49.4767,300,0.01,100.0,0.01,-472.336410688,2,0.7,1.0,3.50449e-18,,-472.336410688,-472.336,0.01,-472.336410688,1.0,100,1.0,1.0,300.0
500.0,-501.478,2821.67862923,2821.67862923,51.2164,300,0.005,200.000000102,0.005,-469.224244366,2,0.7,1.0,2.1793e-19,,-469.224244366,-470.78,0.005,-469.224244366,1.0,100,1.0,1.0,300.0
500.0,-490.457,2170.67141776,2170.67141776,52.2035,300,0.00842182,244.75480674,0.0002562,-463.034600609,1,0.7,0.078031,2.51635e-06,0.233426,-463.034600609,-462.757,0.00333333,-463.034600609,1.22128,100,1.01524,2.56505,245.643367378
500.0,-507.301,2434.41997165,2434.41997165,49.0925,300,0.01,100.0,0.01,-466.257866099,2,0.7,1.0,3.50449e-18,,-466.257866099,-466.258,0.01,-466.257866099,1.0,100,1.0,1.0,300.0
500.0,-497.494,2142.93216653,2142.93216653,47.6518,300,0.005,200.000000102,0.005,-470.687038281,2,0.7,1.0,2.1793e-19,,-470.687038281,-468.472,0.005,-470.687038281,1.0,100,1.0,1.0,300.0
500.0,-492.282,2434.13271891,2434.13271891,50.4611,300,0.0102268,279.418025761,0.00148571,-472.198263678,1,0.7,0.436154,8.21185e-07,0.0707702,-472.198263678,-467.503,0.00333333,-472.198263678,1.09351,100,0.978551,3.00223,274.344799077
500.0,-505.949,2128.70638756,2128.70638756,45.9066,300,0.01,100.0,0.01,-467.623968961,2,0.7,1.0,3.50449e-18,,-467.623968961,-467.624,0.01,-467.623968961,1.0,100,1.0,1.0,300.0
500.0,-493.26,1825.31934234,1825.31934234,44.2649,300,0.005,200.000000102,0.005,-464.697143032,2,0.7,1.0,2.1793e-19,,-464.697143032,-466.161,0.005,-464.697143032,1.0,100,1.0,1.0,300.0
500.0,-488.061,2411.99851457,2411.99851457,47.7955,300,0.0116784,268.64605456,0.00161485,-469.248568374,1,0.7,0.484195,1.30113e-06,0.116975,-469.248568374,-464.745,0.00333333,-469.248568374,1.1104,100,0.999459,3.50163,270.171759843
500.0,-507.067,2522.52626907,2522.52626907,49.973,300,0.01,100.0,0.01,-466.102929572,2,0.7,1.0,3.50449e-18,,-466.102929572,-466.103,0.01,-466.102929572,1.0,100,1.0,1.0,300.0
500.0,-497.39,2714.36915405,2714.36915405,50.9202,300,0.005,200.000000102,0.005,-464.552375608,2,0.7,1.0,2.1793e-19,,-464.552375608,-465.328,0.005,-464.552375608,1.0,100,1.0,1.0,300.0
500.0,-485.554,2093.11137943,2093.11137943,116.085,300,0.0794636,90.7018410479,6.75061e-05,-463.640980775,1,0.7,0.0218832,2.57251e-05,2.70329,-463.640980775,-450.349,0.00333333,-463.640980775,1.80847,100,1.08055,25.7594,165.885882687
500.0,-514.409,2379.61151835,2379.61151835,48.5367,300,0.01,100.0,0.01,-472.654435057,2,0.7,1.0,3.50449e-18,,-472.654435057,-472.654,0.01,-472.654435057,1.0,100,1.0,1.0,300.0
500.0,-498.032,1690.22220101,1690.22220101,45.0752,300,0.005,200.000000102,0.005,-464.358934943,2,0.7,1.0,2.1793e-19,,-464.358934943,-468.507,0.005,-464.358934943,1.0,100,1.0,1.0,300.0
500.0,-485.388,1834.92252444,1834.92252444,176.099,300,0.154983,36.5377427502,7.07563e-05,-462.129446884,1,0.7,0.0235126,8.03867e-05,8.87677,-462.129446884,-453.185,0.00333333,-462.129446884,1.78443,100,1.10768,51.5016,168.121168337
500.0,-502.676,2073.30228926,2073.30228926,45.3053,300,0.01,100.0,0.01,-461.44118205,2,0.7,1.0,3.50449e-18,,-461.44118205,-461.441,0.01,-461.44118205,1.0,100,1.0,1.0,300.0
500.0,-491.575,2105.11965045,2105.11965045,45.4893,300,0.005,200.000000102,0.005,-463.393941114,2,0.7,1.0,2.1793e-19,,-463.393941114,-462.418,0.005,-463.393941114,1.0,100,1.0,1.0,300.0
500.0,-485.148,2437.41068498,2437.41068498,52.8526,300,0.0113558,247.540641015,0.000159366,-466.410536235,1,0.7,0.0459711,2.36257e-06,0.196592,-466.410536235,-458.91,0.00333333,-466.410536235,1.21468,100,0.961544,3.27574,246.978273395
500.0,-510.03,2333.84566379,2333.84566379,48.0677,300,0.01,100.0,0.01,-472.573786188,2,0.7,1.0,3.50449e-18,,-472.573786188,-472.574,0.01,-472.573786188,1.0,100,1.0,1.0,300.0
500.0,-494.368,2041.52289305,2041.52289305,47.2019,300,0.005,200.000000102,0.005,-456.799446848,2,0.7,1.0,2.1793e-19,,-456.799446848,-464.687,0.005,-456.799446848,1.0,100,1.0,1.0,300.0
500.0,-488.338,2237.410246,2237.410246,48.0241,300,0.00919222,262.591758119,0.00104227,-467.992349049,1,0.7,0.333916,1.58816e-06,0.163009,-467.992349049,-462.621,0.00333333,-467.992349049,1.12596,100,1.06792,2.94496,266.438517077
500.0,-502.761,2462.4502716,2462.4502716,49.3743,300,0.01,100.0,0.01,-464.444103892,2,0.7,1.0,3.50449e-18,,-464.444103892,-464.444,0.01,-464.444103892,1.0,100,1.0,1.0,300.0
500.0,-497.219,2556.55991893,2556.55991893,49.964,300,0.005,200.000000102,0.005,-471.369069092,2,0.7,1.0,2.1793e-19,,-471.369069092,-467.907,0.005,-471.369069092,1.0,100,1.0,1.0,300.0
500.0,-489.267,2798.81734465,2798.81734465,65.3621,300,0.0210145,176.438312817,1.16182e-05,-469.792928033,1,0.7,0.00352278,7.80726e-06,0.717778,-469.792928033,-459.56,0.00333333,-469.792928033,1.54071,100,1.01071,6.37183,194.715728214
500.0,-507.878,2956.32953425,2956.32953425,54.0996,300,0.01,100.0,0.01,-465.501836622,2,0.7,1.0,3.50449e-18,,-465.501836622,-465.502,0.01,-465.501836622,1.0,100,1.0,1.0,300.0
