VarNormIw,ESSRenyi,AvgNormIw,Bound,J,VarJ,MaxVanillaIw,VarDiscRet,MinNormIw,AvgVanillaIw,BatchSize,AvgEpLen,AvgRet,ESSClassic,VanillaAvgRet,VarRet,AvgDiscRet,MinVanillaIw,VarVanillaIw,eRenyi2,MaxNormIw
0.003342023,nan,0.01,84.40579,240.48177,437.61548,1.9326271,3264.825733248062,,0.038158346,100,8.23,-6.963318810448982e-15,2.9337536353659,72.25414295235169,3264.825733248062,-6.963318810448982e-15,,0.04866184,nan,0.5064756
0.0020628374,0.16973988688427852,0.01,259.6941,490.6206,350.34164,37.626637,34593.93376850095,,1.2276019,100,24.71,3.922195901395753e-14,4.668079205670105,236.96990787038357,34593.93376850095,3.922195901395753e-14,,31.08709,589.1367,0.3065052
0.005036149,nan,0.01,267.63385,1072.8392,2115.2153,0.46224958,105751.73208276817,2.1900626e-18,0.006850513,100,40.84,-1.8758328224066646e-14,1.96626357294946,398.2560889594474,105751.73208276817,-1.8758328224066646e-14,1.5003054e-18,0.0023634413,nan,0.67476636
0.0019380505,0.1751504638055693,0.01,273.74725,548.4142,650.89734,0.06566458,57615.02760870577,,0.0020358076,100,63.36,7.389644451905042e-15,4.9537579515423475,623.4149912388292,57615.02760870577,7.389644451905042e-15,,8.032273e-05,570.9377,0.32254806
0.007656107,0.11747714110944912,0.01,233.19934,1253.91,1590.3269,7.461974,62947.432700246514,,0.0861586,100,81.61,-6.8212102632969615e-15,1.3021606183642467,805.8514656231438,62947.432700246514,-6.8212102632969615e-15,,0.568336,851.22943,0.8660742
0.0048748744,nan,0.01,245.68744,871.6169,1463.0164,0.11088143,63633.28665902715,,0.0017329081,100,86.04,5.684341886080802e-15,2.0299924758020262,850.1511660084802,63633.28665902715,5.684341886080802e-15,,0.00014639103,nan,0.6398576
0.009512704,0.0117452272110763,0.01,148.20789,914.7168,258.76193,80.65741,42499.7507667608,,0.827026,100,80.65,5.911715561524034e-14,1.0506879628219694,796.2543015200744,42499.7507667608,5.911715561524034e-14,,65.064224,8514.097,0.97527057
0.003155102,2120.1479863702916,0.010000002,272.32806,700.55316,1058.0259,4.6519065,47512.921888221405,,0.098765545,100,79.39,2.842170943040401e-14,3.1021686808605144,783.6266394475481,47512.921888221405,2.842170943040401e-14,,0.3077686,0.04716652,0.471005
0.0029078394,0.13460262690368363,0.01,234.92172,729.517,1758.254,0.08111663,47257.30256667787,,0.0018269729,100,79.33,-1.4210854715202004e-13,3.3571008966677316,783.0452604222259,47257.30256667787,-1.4210854715202004e-13,,9.705874e-05,742.92755,0.4439947
0.0053033046,0.30490786465582065,0.009999999,221.30637,729.2055,853.52094,0.50571114,46542.8914941294,,0.007980348,100,79.5,-1.887201506178826e-13,1.8690639802434443,784.751693794262,46542.8914941294,-1.887201506178826e-13,,0.0033774604,327.96793,0.6336956
0.005503211,,0.01,193.56439,825.49915,1599.8959,17.006657,55096.60468552667,,0.2379592,100,82.2,1.284661266254261e-13,1.8023928672619531,811.7475476244853,55096.60468552667,1.284661266254261e-13,,3.1161697,inf,0.7146879
0.0025903622,nan,0.01,215.21387,657.4477,615.7734,1.6742473,46752.13722064278,,0.05173113,100,78.21,-7.16227077646181e-14,3.7531075247759276,771.8425928397263,46752.13722064278,-7.16227077646181e-14,,0.06932092,nan,0.32364407
0.003913731,nan,0.01,135.59814,485.65536,1002.6012,94.49661,29096.274473606034,,1.6324584,100,78.03,-1.0118128557223827e-13,2.5159802582845012,770.0450547055065,29096.274473606034,-1.0118128557223827e-13,,104.29785,nan,0.57886076
0.008231685,nan,0.009999999,211.27258,1201.9049,1200.3777,5519.319,59285.075527888424,2.039947e-34,61.116486,100,78.41,1.9667822925839573e-13,1.2122144850934218,773.8437133842901,59285.075527888424,1.9667822925839573e-13,1.2467439e-30,307471.9,nan,0.90308183
0.004284734,nan,0.01,136.06854,443.83127,531.2545,9.65793,36917.05966137189,,0.17615119,100,81.51,2.1600499167107045e-13,2.3031453271850992,804.8449271707823,36917.05966137189,2.1600499167107045e-13,,1.3295208,nan,0.5482751
0.00012198785,nan,0.01,-47.21862,49.88826,299.25015,6.005582,36921.364471636145,6.999479e-05,0.9337535,100,79.35,-1.3983481039758771e-13,45.29642693214333,783.245573860094,36921.364471636145,-1.3983481039758771e-13,0.0065357885,1.0636067,nan,0.06431656
0.004853652,nan,0.01,227.65182,577.9303,105.26711,0.06647988,33133.18334653252,,0.0013010496,100,77.58,-4.774847184307873e-14,2.038688100862236,765.543087710916,33133.18334653252,-4.774847184307873e-14,,8.2159226e-05,nan,0.5109711
0.007155228,nan,0.01,160.37622,812.7418,1194.1069,3.847698,41633.85317067877,,0.04633048,100,81.55,2.5011104298755527e-14,1.3920452512177275,805.2487068135832,41633.85317067877,2.5011104298755527e-14,,0.15358791,nan,0.8304895
2.0186271e-05,nan,0.01,-88.92421,15.521534,280.50488,2.5036924,53852.39771088752,0.00035656884,1.1351552,100,79.71,1.523403625469655e-13,83.34415471718539,786.8436284678669,53852.39771088752,1.523403625469655e-13,0.0404761,0.26011574,nan,0.022055946
2.8345483e-05,nan,0.01,-42.92262,11.018105,233.15071,3.2807567,35071.70119872146,0.00049399014,1.0159017,100,77.37,1.8189894035458565e-14,78.08716696435897,763.445875723713,35071.70119872146,1.8189894035458565e-14,0.05018454,0.29254135,nan,0.032294035
0.009416752,nan,0.01,175.34186,1077.4832,367.46365,0.038881406,54120.16762974867,,0.00040073856,100,78.58,1.9895196601282805e-13,1.0612802600869318,775.5305763392194,54120.16762974867,1.9895196601282805e-13,,1.5122488e-05,nan,0.9702437
0.0080373045,nan,0.01,152.67633,858.8963,910.1678,1.7284449,41955.69447478266,,0.019373668,100,78.52,-4.888534022029489e-14,1.241167387759689,774.9441917870431,41955.69447478266,-4.888534022029489e-14,,0.030167125,nan,0.8921619
2.980155e-05,nan,0.009999998,-77.25009,22.42847,264.28635,1.7436435,46129.53436419718,0.00022280519,0.9478052,100,79.93,5.684341886080802e-15,77.21798150041859,789.0475058108361,46129.53436419718,5.684341886080802e-15,0.021117592,0.2677177,nan,0.018396644
0.00020466969,nan,0.010000003,2.9909668,107.93058,507.28564,20.535906,51199.98498440891,,6.5102515,100,80.33,3.240074875066057e-13,33.04441299545111,793.0384199267445,51199.98498440891,3.240074875066057e-13,,86.7459,nan,0.03154395
8.605122e-06,nan,0.009999998,-50.912674,4.370644,203.21294,1.170839,35407.68163205813,0.0024493537,1.0521315,100,76.95,5.5706550483591854e-14,92.14971459925356,759.2402245448986,35407.68163205813,5.5706550483591854e-14,0.25770423,0.095257044,nan,0.011128257
2.2692986e-06,nan,0.009999996,-64.96701,1.4689522,173.21884,1.0561501,28502.539978513763,0.0055033937,1.0058936,100,74.94,-1.8644641386345028e-13,97.80278234706854,739.1323477783625,28502.539978513763,-1.8644641386345028e-13,0.55358285,0.02296126,nan,0.010499621
8.361698e-05,nan,0.009999999,-57.960976,47.92012,468.66296,5.587945,42047.10588872657,0.008142796,1.0239422,100,79.95,6.934897101018578e-14,54.71034693450347,789.2549958129728,42047.10588872657,6.934897101018578e-14,0.83377534,0.8766887,nan,0.054572854
