EmpiricalD2,InitialReturnMin,J_sample_variance,OptimizationReturnMean,Iteration,StdIWNorm,ESSClassic,EpisodesSoFar,EpRewMean,InitialBound,InitialReturnMean,EpLenMean,MaxIW,InitialReturnStd,MeanIW,OptimizationReturnMax,Weights,Bound,ReturnMeanIW,ReturnStepMax,MinIW,ESSRenyi,ReturnStepMaxmin,MeanEntropy,StdIW,MeanIWNorm,VarianceInit,MinIWNorm,MaxIWNorm,TimeElapsed,LearnableVariance,OptimizationReturnMin,EpThisIter,InitialReturnMax,TimestepsSoFar
15.699004,-198.33626,25136.266,75.99884,70,0.011804536,21.676373,7000,-122.33741114109755,-128.94862,-122.33741,172.45,7.1586375,25.962397,0.6210061,116.715256,[-0.441  0.929 -0.52 ],-98.16983,-71.97492,0.8607217,0.00021275911,6.3698306,0.8607217,0.80385643,1.1804537,0.006210061,-1,2.1275912e-06,0.07158637,2616.614194393158,True,,100,-81.621,3110541
3.3646533,-218.70462,61495.54,107.507996,71,0.0114602,39.532658,7100,-111.19662180736661,-118.48677,-111.19663,156.6,5.5076876,26.218363,0.9266373,148.19614,[-0.431  0.928 -0.615],-109.15096,-95.77864,0.8632759,0.024795845,29.720743,0.8632759,0.74683124,1.14602,0.009266372,-1,0.00024795844,0.055076875,2630.01473069191,True,,100,-70.508484,3126201
7.4652867,-218.382,41035.79,106.07778,72,0.009754808,39.725178,7200,-112.3042225496471,-119.583626,-112.30423,157.3,5.559951,25.929415,0.79192436,137.65494,[-0.362  0.934 -0.672],-108.7274,-88.83813,0.8564193,0.032090083,13.395332,0.8564193,0.8187303,0.9754808,0.007919244,-1,0.0003209008,0.055599507,2642.8669974803925,True,,100,-80.727066,3141931
10.616651,-215.58244,36378.14,104.341995,73,0.011125185,18.453741,7300,-111.24045295089483,-118.42653,-111.24045,157.2,9.404341,22.552073,0.52923363,145.55606,[-0.356  0.935 -0.6  ],-75.52646,-52.111904,0.86197585,0.00027908097,9.419167,0.86197585,0.73449874,1.1125184,0.0052923355,-1,2.7908095e-06,0.094043404,2657.6323413848877,True,,100,-70.02638,3157651
9.278945,-167.9489,15695.426,63.339043,74,0.011852829,23.662804,7400,-104.60985168710351,-110.208145,-104.609856,146.93,8.453218,21.933414,0.6599134,106.641655,[-0.358  0.958 -0.684],-92.53485,-75.481674,0.86285305,0.009621584,10.777087,0.86285305,0.7528092,1.185283,0.006599134,-1,9.621584e-05,0.08453219,2670.1112217903137,True,,100,-61.307243,3172344
10.54169,-209.36966,32679.742,94.964035,75,0.013332074,21.336847,7500,-114.40563973352313,-121.38461,-114.40563,160.8,11.832031,27.050724,0.6943479,129.49464,[-0.374  0.91  -0.666],-107.176315,-84.51696,0.8619945,0.0011620846,9.486145,0.8619945,0.72948694,1.3332071,0.0069434796,-1,1.1620846e-05,0.11832031,2684.4694991111755,True,,100,-79.875015,3188424
12.225528,-225.0426,23062.852,104.15463,76,0.007287438,34.924484,7600,-120.88797354549169,-128.38939,-120.88798,169.44,4.2513323,31.129614,0.53386456,153.90964,[-0.417  0.862 -0.689],-87.803795,-61.575066,0.862172,0.004799505,8.179606,0.862172,0.7113249,0.72874385,0.0053386455,-1,4.799505e-05,0.042513322,2698.76877951622,True,,100,-71.132965,3205368
3.0466442,-201.56857,46202.85,89.29732,77,0.010396507,43.835182,7700,-112.2712574532628,-118.99021,-112.27126,157.8,5.5141892,25.037882,0.91847366,131.20624,[-0.445  0.912 -0.708],-108.78671,-97.05902,0.86216277,0.024502618,32.822998,0.86216277,0.7154524,1.0396507,0.009184737,-1,0.00024502617,0.055141892,2713.242755174637,True,,100,-70.362335,3221148
20.942987,-186.18912,15634.917,75.70489,78,0.008883639,26.142893,7800,-110.48422886118293,-116.69053,-110.48423,156.16,6.197243,23.61477,0.5285324,115.23357,[-0.318  0.899 -0.703],-81.86456,-53.462337,0.85476094,0.0005839858,4.774868,0.85476094,0.6108155,0.88836396,0.005285324,-1,5.839858e-06,0.06197243,2727.207371234894,True,,100,-70.95555,3236764
23.48993,-160.18277,12811.04,50.537773,79,0.009234035,27.032131,7900,-109.64499440133572,-114.98442,-109.64499,154.0,5.4158883,22.222645,0.56203824,89.84549,[-0.34   0.897 -0.808],-81.32615,-55.44787,0.8641637,0.000546302,4.2571435,0.8641637,0.5101019,0.9234035,0.0056203823,-1,5.46302e-06,0.05415888,2741.023210287094,True,,100,-70.33728,3252164
7.1449046,-257.4865,73014.016,148.81224,80,0.0108294515,33.501675,8000,-108.67426599934697,-117.25715,-108.67427,152.51,5.5952864,27.942951,0.7686601,187.17801,[-0.326  0.877 -0.909],-97.90713,-74.96512,0.8660252,0.026860798,13.995988,0.8660252,0.4954124,1.0829452,0.0076866015,-1,0.00026860798,0.055952862,2754.4628698825836,True,,100,-70.3085,3267415
12.9116955,-210.376,25127.594,102.0958,81,0.0094014015,25.547964,8100,-108.28020375728607,-115.29274,-108.280205,151.36,5.4193416,25.705557,0.55072206,149.57864,[-0.333  0.915 -0.924],-80.76728,-55.56925,0.85937786,0.0005139256,7.7449164,0.85937786,0.40717718,0.9401402,0.00550722,-1,5.1392562e-06,0.054193415,2766.4725699424744,True,,100,-60.797363,3282551
10.593912,-172.39252,18010.994,73.9381,82,0.009182514,33.71218,8200,-98.45440755531192,-104.20081,-98.454414,138.92,4.449897,23.206385,0.65484446,110.63443,[-0.306  0.931 -1.012],-83.25788,-64.554276,0.8639423,0.018161168,9.4393835,0.8639423,0.45687887,0.9182514,0.006548444,-1,0.00018161169,0.04449897,2779.5708820819855,True,,100,-61.758087,3296443
6.916898,-194.25412,45479.895,88.40376,83,0.013875961,19.938784,8300,-105.85035911262035,-112.32549,-105.850365,148.37,12.044916,26.580746,0.69247055,134.03479,[-0.316  0.902 -0.962],-84.072105,-67.042496,0.8686088,0.01399812,14.457348,0.8686088,0.47060102,1.3875964,0.006924706,-1,0.0001399812,0.120449156,2793.2499709129333,True,,100,-60.21933,3311280
15.916241,-189.4032,13710.312,92.38701,84,0.007254945,30.985382,8400,-97.0161904321611,-103.32963,-97.01619,137.39,3.4972258,24.347372,0.48611835,128.82634,[-0.348  0.937 -0.948],-72.61904,-47.43147,0.86466634,0.005440674,6.282891,0.86466634,0.43933097,0.7254945,0.004861184,-1,5.4406737e-05,0.034972258,2805.7877328395844,True,,100,-60.57686,3325019
10.962986,-216.43585,24059.639,106.15489,85,0.009212176,27.253733,8500,-110.28095554694534,-117.49549,-110.28096,154.2,6.067801,28.721329,0.5638582,145.9448,[-0.352  0.894 -0.98 ],-84.89697,-61.00938,0.86588377,0.0018179346,9.121602,0.86588377,0.36637375,0.9212177,0.005638582,-1,1.8179346e-05,0.06067801,2819.5310723781586,True,,100,-70.49105,3340439
5.466437,-167.23383,19066.69,65.886154,86,0.011925773,25.293055,8600,-101.3476705186069,-106.922134,-101.34768,141.94,11.094252,23.142334,0.6939157,107.16084,[-0.411  0.917 -1.053],-83.8063,-70.77298,0.8605078,0.012665934,18.293451,0.8605078,0.40624017,1.1925774,0.0069391574,-1,0.00012665933,0.11094251,2831.1724333763123,True,,100,-60.072987,3354633
14.253487,-202.85695,14090.176,96.491,87,0.006608588,32.864975,8700,-106.36595428600907,-113.12786,-106.36596,149.1,4.3422513,25.46102,0.46238187,133.17554,[-0.359  0.893 -1.013],-72.94134,-47.41261,0.86113656,0.0007329218,7.015827,0.86113656,0.38119513,0.66085887,0.004623818,-1,7.329218e-06,0.043422513,2844.1415123939514,True,,100,-69.68141,3369543
11.288616,-210.76474,41769.566,96.80959,88,0.01221457,27.498621,8800,-113.95514891088008,-120.980644,-113.955154,159.34,6.8256216,28.413855,0.75224715,140.24295,[-0.405  0.857 -1.038],-104.315475,-80.71085,0.8612671,0.0036760746,8.858481,0.8612671,0.32037348,1.2214571,0.0075224717,-1,3.6760746e-05,0.068256214,2859.147297859192,True,,100,-70.52179,3385477
3.6438894,-234.23343,63699.51,128.41399,89,0.011278128,34.030937,8900,-105.81944631457328,-113.62723,-105.81944,148.23,6.3970814,30.275059,0.810035,164.05136,[-0.431  0.885 -1.099],-96.16334,-81.25909,0.86137354,0.010386218,27.443203,0.86137354,0.33015078,1.1278127,0.008100349,-1,0.00010386218,0.06397081,2872.958703517914,True,,100,-70.18207,3400300
11.360207,-217.5232,42744.258,110.68213,90,0.011961606,25.97569,9000,-106.84105610325932,-114.09182,-106.841064,149.15,6.389145,26.826847,0.7085751,157.3981,[-0.443  0.911 -1.089],-100.34327,-75.90461,0.86491776,0.0015422527,8.802657,0.86491776,0.2987784,1.1961607,0.0070857513,-1,1.5422527e-05,0.06389145,2886.930378675461,True,,100,-60.125095,3415215
8.902779,-245.30405,30977.027,135.04588,91,0.0065589775,47.18159,9100,-110.25816547483205,-118.43497,-110.258156,153.5,3.9311256,30.230944,0.6199116,174.3652,[-0.444  0.876 -1.12 ],-92.5109,-68.11335,0.86395764,0.0050372523,11.232449,0.86395764,0.36230385,0.6558978,0.006199116,-1,5.037252e-05,0.039311256,2899.8350286483765,True,,100,-70.93884,3430565
3.8704195,-319.05518,111493.164,203.77579,92,0.010426331,35.377193,9200,-115.27942465886474,-125.9146,-115.27943,160.42,6.697727,33.873585,0.77143687,247.65442,[-0.376  0.872 -1.057],-105.31432,-84.39134,0.8661995,0.012925148,25.836992,0.8661995,0.35055202,1.0426332,0.007714368,-1,0.00012925148,0.06697727,2914.9234671592712,True,,100,-71.400764,3446607
12.031172,-198.71617,17480.812,92.969635,93,0.0067476328,39.960117,9300,-105.74653169617056,-112.3704,-105.74652,148.02,3.6877737,27.060087,0.5504842,137.24951,[-0.367  0.899 -1.068],-79.07721,-56.101654,0.86539453,0.008974694,8.311743,0.86539453,0.36391938,0.67476326,0.005504842,-1,8.9746936e-05,0.036877736,2927.6275374889374,True,,100,-61.466663,3461409
6.9489446,-267.15274,50733.883,157.31004,94,0.008071647,40.787415,9400,-109.84268909245729,-118.74778,-109.84268,152.69,5.382067,28.827326,0.6699127,197.1525,[-0.441  0.871 -1.055],-96.1176,-72.64302,0.8547272,0.06799218,14.390675,0.8547272,0.43467337,0.80716467,0.006699127,-1,0.00067992177,0.05382067,2941.382919549942,True,,100,-70.000244,3476678
10.229474,-227.10461,45833.297,118.18585,95,0.010423019,32.762695,9500,-108.91875901788472,-116.48891,-108.91877,153.36,5.259162,25.66914,0.7275756,157.15297,[-0.458  0.873 -0.984],-98.740585,-74.52855,0.86676097,0.0018381766,9.775674,0.86676097,0.4098213,1.0423018,0.0072757564,-1,1.8381766e-05,0.05259162,2954.763496875763,True,,100,-69.951645,3492014
10.187891,-260.1349,60681.676,150.55634,96,0.010206556,31.319826,9600,-109.57856422454118,-118.249725,-109.57857,153.51,4.0955644,29.367928,0.6892444,189.20813,[-0.466  0.909 -1.009],-100.721954,-73.04492,0.85754603,0.0071912124,9.815575,0.85754603,0.36736977,1.0206556,0.0068924446,-1,7.191212e-05,0.040955644,2967.9130413532257,True,,100,-70.92676,3507365
4.9774013,-245.76292,62717.863,136.3413,97,0.009632941,41.420414,9700,-109.42161951452493,-117.613716,-109.42162,153.27,6.755396,30.645037,0.8100148,175.89452,[-0.548  0.886 -1.052],-98.62787,-80.35123,0.8643017,0.04129944,20.090805,0.8643017,0.41272274,0.9632941,0.008100148,-1,0.00041299438,0.06755396,2982.293612718582,True,,100,-69.86841,3522692
12.10103,-191.08002,22528.895,82.97061,98,0.009486007,28.307013,9800,-108.10941020920873,-114.47874,-108.109406,151.25,7.324763,24.874973,0.5960629,120.96254,[-0.504  0.902 -1.006],-83.83992,-61.683216,0.8615784,0.008224096,8.263759,0.8615784,0.43568817,0.94860065,0.00596063,-1,8.224096e-05,0.07324763,2995.0553827285767,True,,100,-70.11748,3537817
13.092912,-196.22456,25417.629,82.80088,99,0.010965099,25.73732,9900,-113.42368343383073,-119.96449,-113.42368,157.86,7.303368,26.69383,0.6455188,135.4064,[-0.433  0.868 -0.983],-93.44441,-69.77703,0.8621415,0.003282038,7.6377206,0.8621415,0.3777596,1.0965099,0.006455187,-1,3.282038e-05,0.07303368,3009.3649611473083,True,,100,-60.81817,3553603
7.7324696,-204.53226,32967.297,100.51551,100,0.009155456,39.67494,10000,-104.01675651565193,-110.83449,-104.016754,145.4,4.360824,24.805399,0.74248755,143.41095,[-0.425  0.9   -1.041],-93.628075,-74.66976,0.8655125,0.017232528,12.932479,0.8655125,0.44166103,0.91554564,0.0074248747,-1,0.00017232528,0.04360824,3023.554149389267,True,,100,-61.121315,3568143
7.1030564,-199.49014,42652.24,95.207756,101,0.010621115,37.36511,10100,-104.28238860711456,-110.93206,-104.282394,146.52,5.5579257,27.673119,0.8203423,139.6969,[-0.402  0.916 -0.977],-97.361145,-79.63873,0.8592352,0.0023102108,14.078446,0.8592352,0.45757985,1.0621115,0.008203424,-1,2.3102108e-05,0.055579256,3036.1519882678986,True,,100,-59.79325,3582795
8.51153,-185.91011,26844.52,82.48974,102,0.011485295,27.653221,10200,-103.42037114307284,-109.61738,-103.42037,145.23,6.8506665,22.071707,0.7100769,116.62989,[-0.373  0.949 -0.961],-88.67752,-70.59805,0.8573522,0.0017127073,11.748769,0.8573522,0.38204962,1.1485296,0.007100768,-1,1.7127073e-05,0.068506666,3049.3871166706085,True,,100,-69.28022,3597318
9.809083,-200.76266,29918.822,96.135475,103,0.009366459,31.927597,10300,-104.6271913409233,-111.319275,-104.62719,146.01,5.9019938,28.637497,0.641465,141.40475,[-0.431  0.934 -1.037],-83.53861,-62.579353,0.8598877,0.011263827,10.194633,0.8598877,0.41064516,0.93664587,0.00641465,-1,0.00011263826,0.059019934,3063.6422753334045,True,,100,-59.35791,3611919
18.009241,-183.87572,12913.202,84.325195,104,0.0067804134,35.40152,10400,-99.5505233220756,-105.67971,-99.55053,140.21,2.7170277,21.36202,0.5019448,124.61345,[-0.396  0.965 -1.008],-71.82913,-45.8185,0.8679459,0.00071093434,5.552705,0.8679459,0.33511278,0.67804134,0.005019448,-1,7.109343e-06,0.027170276,3077.23903131485,True,,100,-59.262268,3625940
21.474184,-158.99802,12255.777,65.80897,105,0.009860855,21.23358,10500,-93.1890502050519,-98.48898,-93.18904,131.21,7.4454203,20.612488,0.51198316,98.57425,[-0.419  0.998 -1.084],-71.70293,-47.142906,0.8584011,1.0881922e-05,4.6567545,0.8584011,0.27038687,0.9860854,0.005119831,-1,1.0881922e-07,0.0744542,3088.3445727825165,True,,100,-60.423763,3639061
11.410072,-170.61249,36483.84,71.5671,106,0.015411054,18.710623,10600,-99.04539459630847,-104.73248,-99.0454,138.71,12.056372,22.23483,0.73936605,110.62855,[-0.327  0.967 -1.149],-89.88513,-70.67485,0.86224014,0.00049943663,8.764186,0.86224014,0.19574894,1.5411053,0.007393662,-1,4.994366e-06,0.120563716,3101.4542717933655,True,,100,-59.98394,3652932
2.7782857,-185.69772,46992.062,88.199005,107,0.011612761,40.009293,10700,-97.49871639177204,-103.688644,-97.49871,136.39,7.6565485,28.132235,0.94836146,125.68997,[-0.339  0.991 -1.223],-95.91379,-85.596306,0.8659572,0.047947712,35.99342,0.8659572,0.1534668,1.1612761,0.009483614,-1,0.0004794771,0.07656548,3113.6291918754578,True,,100,-60.00775,3666571
14.955379,-202.54308,14240.808,108.66538,108,0.0064134724,33.668194,10800,-93.8776936493814,-100.62913,-93.877686,131.52,4.198037,25.173052,0.45692214,142.32924,[-0.331  1.007 -1.265],-66.86398,-40.754707,0.8582512,0.004544834,6.686558,0.8582512,0.09521176,0.6413472,0.0045692218,-1,4.544834e-05,0.04198037,3125.004831790924,True,,100,-60.213837,3679723
1.2772532,-186.43916,33166.88,88.77711,109,0.004948818,78.10583,10900,-97.66205529198051,-103.87669,-97.66205,136.64,3.6942377,26.919807,0.9347144,126.16914,[-0.33   0.978 -1.324],-99.111115,-92.0876,0.8634123,0.2754732,78.293015,0.8634123,0.06855776,0.49488184,0.009347144,-1,0.002754732,0.036942378,3137.397275686264,True,,100,-60.27002,3693387
10.770437,-170.83383,19685.262,75.79344,110,0.009824209,28.19212,11000,-95.0403868688643,-100.73485,-95.04039,133.4,6.461566,21.961946,0.6155671,109.30611,[-0.347  0.976 -1.35 ],-72.694756,-54.006474,0.857573,0.01477494,9.284674,0.857573,0.08109306,0.98242086,0.006155671,-1,0.0001477494,0.06461566,3150.2133173942566,True,,100,-61.527725,3706727
8.301825,-173.02924,17096.469,76.04816,111,0.007756736,41.711468,11100,-96.98107690155506,-102.74871,-96.98107,135.82,4.7462854,25.6802,0.6561682,114.01463,[-0.426  0.999 -1.338],-79.95046,-63.332222,0.86253124,0.014644645,12.045545,0.86253124,0.15821828,0.7756736,0.006561682,-1,0.00014644644,0.047462855,3162.3621101379395,True,,100,-59.014603,3720309
14.095029,-167.6991,18867.498,70.87815,112,0.009957064,28.700819,11200,-96.82094606280327,-102.41093,-96.820946,135.81,6.1770597,23.58542,0.6317368,107.47972,[-0.438  0.995 -1.261],-77.10442,-56.1178,0.8585173,0.0018196873,7.0947,0.8585173,0.12943222,0.9957063,0.0063173682,-1,1.8196873e-05,0.061770596,3174.81982922554,True,,100,-60.21937,3733890
10.102557,-169.95445,14451.372,69.810394,113,0.0073892623,39.88366,11300,-100.14405890733003,-105.809204,-100.14405,139.96,3.9452448,27.17218,0.6018695,111.357704,[-0.546  0.984 -1.29 ],-72.520355,-54.51395,0.8714397,0.013427908,9.898484,0.8714397,0.19855672,0.73892623,0.006018694,-1,0.00013427908,0.03945245,3187.040521621704,True,,100,-58.59675,3747886
14.643564,-168.96997,16982.465,73.824196,114,0.0095291855,30.085964,11400,-95.14577302128076,-100.7781,-95.14578,133.44,5.197363,20.560585,0.62510884,109.901405,[-0.6    0.991 -1.22 ],-79.89997,-58.346775,0.8627093,0.0024704747,6.8289385,0.8627093,0.16744213,0.9529187,0.0062510883,-1,2.4704746e-05,0.051973626,3199.5836651325226,True,,100,-59.068565,3761230
3.2833915,-191.78181,40217.17,92.40281,115,0.011118434,38.481377,11500,-99.37900966376066,-105.771736,-99.37901,139.37,7.501771,25.095284,0.87935776,132.21645,[-0.63   1.025 -1.251],-96.918304,-85.334595,0.86804724,0.06746827,30.456314,0.86804724,0.18930043,1.1118435,0.008793577,-1,0.00067468267,0.075017706,3212.422073364258,True,,100,-59.56537,3775167
4.7840595,-165.41757,26577.262,69.767685,116,0.012635431,28.485155,11600,-95.64988686770201,-101.1638,-95.649895,135.08,9.266989,22.61708,0.7974461,106.46873,[-0.643  1.005 -1.23 ],-86.90926,-74.848946,0.86273605,0.05819492,20.90275,0.86273605,0.24620445,1.2635432,0.00797446,-1,0.0005819492,0.09266988,3225.1683752536774,True,,100,-58.948845,3788675
9.084241,-166.42044,24722.44,71.82301,117,0.010185372,36.774338,11700,-94.59742671310902,-100.144775,-94.59742,132.8,5.7361784,20.177874,0.7767882,105.73141,[-0.651  1.02  -1.173],-87.21949,-70.49974,0.8599132,0.013081442,11.008075,0.8599132,0.30846843,1.0185372,0.0077678817,-1,0.00013081441,0.05736178,3237.268484354019,True,,100,-60.689034,3801955
17.27335,-164.09401,16736.402,70.127975,118,0.011372219,22.763554,11800,-93.96603516846895,-99.43584,-93.96604,132.53,8.661673,22.860014,0.6173822,103.10098,[-0.634  1.039 -1.11 ],-81.25902,-58.525864,0.86813974,8.7634635e-06,5.789265,0.86813974,0.21865281,1.1372219,0.006173823,-1,8.763463e-08,0.086616725,3249.2937576770782,True,,100,-60.99303,3815208
8.601215,-202.25717,25894.293,107.16702,119,0.008326037,39.423325,11900,-95.09014485687017,-101.832054,-95.09013,133.74,4.4194126,23.889902,0.6716796,143.4448,[-0.724  1.037 -1.2  ],-86.01244,-66.2399,0.8612242,0.004801252,11.626264,0.8612242,0.25122538,0.8326037,0.0067167957,-1,4.801252e-05,0.044194125,3261.6404888629913,True,,100,-58.812386,3828582
16.302467,-171.19937,7842.259,78.34995,120,0.006276602,30.211668,12000,-92.84941302120686,-98.55606,-92.84941,131.14,4.000557,21.502203,0.41297194,111.894806,[-0.766  1.065 -1.168],-59.654194,-36.61286,0.8696394,0.0018769052,6.134041,0.8696394,0.19734034,0.62766016,0.00412972,-1,1.8769051e-05,0.04000557,3273.3315930366516,True,,100,-59.304565,3841696
3.9157438,-152.86754,31078.895,63.14299,121,0.0129585415,33.666836,12100,-89.72454966634513,-94.82013,-89.72455,126.56,8.94885,20.402737,0.9231918,93.52495,[-0.782  1.098 -1.222],-88.230415,-78.14715,0.8659533,0.0149045745,25.537931,0.8659533,0.12575528,1.2958541,0.009231917,-1,0.00014904574,0.08948849,3285.2507042884827,True,,100,-59.34259,3854352
19.453154,-141.45657,7439.344,54.360634,122,0.00934716,21.517584,12200,-87.0959399305284,-91.81116,-87.09594,122.87,7.5904183,19.56135,0.4894296,83.09267,[-0.779  1.108 -1.293],-63.878326,-43.08151,0.85800624,0.00072013005,5.140555,0.85800624,0.046638906,0.934716,0.0048942957,-1,7.2013004e-06,0.07590418,3296.080838918686,True,,100,-58.363907,3866639
13.134971,-210.94775,20162.328,117.20812,123,0.007456141,31.093983,12300,-93.73963108301163,-100.771225,-93.73963,131.41,3.7006617,29.485785,0.50086856,151.50021,[-0.684  1.114 -1.372],-69.72295,-44.23892,0.863492,0.00810789,7.613264,0.863492,-0.013373352,0.7456142,0.005008685,-1,8.10789e-05,0.037006617,3307.715592622757,True,,100,-59.447533,3879780
12.4466305,-181.17863,20326.744,88.55531,124,0.008469039,36.14994,12400,-92.62331951349974,-98.662605,-92.623314,130.57,4.7838726,24.849567,0.63724625,122.20801,[-0.668  1.088 -1.432],-78.05977,-56.753296,0.8635211,0.009533811,8.034303,0.8635211,-0.010032776,0.8469039,0.006372461,-1,9.533811e-05,0.047838725,3318.930942773819,True,,100,-58.970627,3892837
10.109788,-202.665,33538.234,112.70406,125,0.009297977,37.421574,12500,-89.96092468723654,-96.71642,-89.96093,126.22,5.1916513,25.800667,0.7190137,152.69516,[-0.666  1.115 -1.429],-84.90612,-63.426403,0.86535406,0.003484976,9.891404,0.86535406,-0.02460211,0.9297977,0.0071901362,-1,3.484976e-05,0.051916514,3330.6974024772644,True,,100,-49.969826,3905459
6.4247646,-212.69604,45270.816,123.894104,126,0.009770155,39.641518,12600,-88.80194813787938,-95.891815,-88.801956,125.51,5.1745114,23.908394,0.7917854,162.40599,[-0.618  1.09  -1.444],-86.31673,-68.345955,0.8591663,0.019139016,15.564773,0.8591663,0.00348115,0.9770156,0.007917854,-1,0.00019139015,0.051745113,3342.2671451568604,True,,100,-50.29005,3918010
10.7832775,-177.6665,27772.277,88.92746,127,0.0107907085,31.170856,12700,-88.73904294654727,-94.661255,-88.739044,125.28,4.9247985,21.458103,0.72616976,118.53647,[-0.611  1.11  -1.415],-83.29298,-63.845657,0.86064035,0.004308132,9.273619,0.86064035,-0.011693001,1.0790709,0.0072616977,-1,4.308132e-05,0.049247984,3353.5831751823425,True,,100,-59.13003,3930538
15.23672,-175.66109,13945.814,81.73276,128,0.007238307,37.304142,12800,-93.92832609906793,-99.78369,-93.92833,131.18,4.459045,24.95592,0.5583367,115.875916,[-0.61   1.083 -1.431],-75.92218,-53.06619,0.8588553,0.004484273,6.563092,0.8588553,-0.013321853,0.7238307,0.0055833673,-1,4.484273e-05,0.044590447,3364.7507994174957,True,,100,-59.78517,3943656
7.1000714,-201.97186,26405.252,108.360504,129,0.006849847,50.01318,12900,-93.61135295763611,-100.34375,-93.61135,131.48,3.3206291,25.779339,0.6851652,142.25603,[-0.557  1.056 -1.432],-78.41295,-60.47384,0.8608445,0.048937716,14.084365,0.8608445,0.048934907,0.68498474,0.0068516517,-1,0.0004893771,0.03320629,3375.5448763370514,True,,100,-59.71583,3956804
4.177226,-248.3174,83787.3,155.70258,130,0.011745233,32.756527,13000,-92.61482910856604,-100.892075,-92.61482,129.97,7.875654,29.348494,0.81975764,189.21849,[-0.593  1.068 -1.37 ],-87.283325,-70.366066,0.86328626,0.022033773,23.939331,0.86328626,0.048268877,1.1745234,0.008197575,-1,0.00022033772,0.07875654,3387.263444662094,True,,100,-59.09891,3969801
18.954365,-133.40286,9569.033,45.62961,131,0.009170765,29.420652,13100,-87.77325652524829,-92.22002,-87.773254,123.71,5.106177,19.303968,0.59209704,84.221756,[-0.629  1.089 -1.371],-69.25032,-49.890625,0.86939216,0.0033353348,5.27583,0.86939216,0.014446574,0.91707647,0.00592097,-1,3.3353346e-05,0.051061768,3398.466158390045,True,,100,-49.18111,3982172
8.856469,-199.41867,39196.254,104.32951,132,0.011473044,30.89537,13200,-95.08914797350764,-101.73645,-95.08915,133.08,7.0037613,26.501095,0.767135,140.22226,[-0.621  1.058 -1.404],-91.52318,-71.74097,0.8612298,0.010621018,11.291182,0.8612298,0.0018788577,1.1473043,0.00767135,-1,0.00010621017,0.07003761,3410.9901230335236,True,,100,-59.196415,3995480
4.761075,-234.82182,77372.83,135.43448,133,0.013463362,24.507122,13300,-99.38735190808774,-107.21474,-99.38735,138.6,11.467359,28.499428,0.7670907,175.35162,[-0.627  1.032 -1.417],-91.21024,-74.13096,0.87001574,0.006236951,21.00366,0.87001574,-0.03463407,1.3463361,0.0076709064,-1,6.236951e-05,0.114673585,3423.8287076950073,True,,100,-59.4702,4009340
8.649297,-198.50912,30759.63,100.77512,134,0.009350562,34.43427,13400,-97.73399474442004,-104.35097,-97.733986,137.45,6.9622097,26.493551,0.6776333,138.52573,[-0.624  1.013 -1.454],-80.62398,-61.163673,0.8654896,0.0014488564,11.561634,0.8654896,-0.009304491,0.93505627,0.006776333,-1,1.4488564e-05,0.06962209,3436.2326893806458,True,,100,-59.983406,4023085
19.009315,-138.3411,8966.353,48.005547,135,0.009928673,23.789814,13500,-90.33555182948709,-94.94693,-90.33555,127.02,6.51334,18.358677,0.55472803,79.5611,[-0.659  1.034 -1.428],-70.36192,-50.2565,0.86084265,0.00034776516,5.2605786,0.86084265,-0.053638447,0.99286723,0.005547281,-1,3.4776515e-06,0.0651334,3446.2573404312134,True,,100,-58.78,4035787
12.036695,-187.03268,21763.5,93.03439,136,0.009545401,28.114204,13600,-93.99829607918859,-100.23271,-93.9983,131.39,6.507247,24.70713,0.5969467,127.79734,[-0.668  1.007 -1.473],-75.2092,-53.579533,0.8642428,0.0009471742,8.307929,0.8642428,-0.0890043,0.9545401,0.005969467,-1,9.471742e-06,0.06507247,3457.379700422287,True,,100,-59.235344,4048926
10.922754,-174.54915,17002.777,81.321556,137,0.00898083,28.294147,13700,-93.22759708851576,-99.0459,-93.2276,131.1,5.705841,24.663927,0.56414074,115.05145,[-0.584  1.017 -1.508],-70.373245,-51.14399,0.8566415,0.010627123,9.1552,0.8566415,-0.09071625,0.8980831,0.005641407,-1,0.000106271225,0.05705841,3470.0782833099365,True,,100,-59.4977,4062036
5.3732786,-207.54398,52700.85,107.2787,138,0.010828746,40.33432,13800,-100.26528607279062,-107.18341,-100.26528,139.76,5.5350304,30.622963,0.8903346,148.2423,[-0.679  1.019 -1.51 ],-97.89269,-81.85623,0.8570947,0.025691064,18.610611,0.8570947,-0.07184989,1.0828745,0.008903346,-1,0.00025691063,0.055350304,3483.8893303871155,True,,100,-59.30168,4076012
11.607863,-198.2551,20322.705,103.334885,139,0.0076053813,36.008575,13900,-94.92021715313196,-101.52872,-94.92021,133.37,3.9524143,28.382904,0.57050973,138.20976,[-0.716  1.037 -1.491],-74.97908,-52.463707,0.86552346,0.0039832275,8.61485,0.86552346,-0.08906224,0.7605381,0.0057050968,-1,3.9832274e-05,0.03952414,3494.5065393447876,True,,100,-60.045338,4089349
