MinIWNorm,OptimizationReturnMean,ReturnStepMaxmin,MeanEntropy,Bound,MeanIW,OptimizationReturnMax,InitialReturnStd,InitialReturnMean,MinIW,StdIWNorm,ReturnMeanIW,TimestepsSoFar,EmpiricalD2,MaxIW,EpThisIter,InitialReturnMin,MeanIWNorm,EpLenMean,ReturnStepMax,EpisodesSoFar,MaxIWNorm,ESSRenyi,TimeElapsed,Iteration,StdIW,OptimizationReturnMin,InitialReturnMax,LearnableVariance,ESSClassic,InitialBound,VarianceInit,J_sample_variance,EpRewMean,Weights
8.808836e-06,28.542866,0.8570454,1.2703257,-267.4275,0.5079251,186.89066,31.707777,-363.0325,0.00088088366,0.011228887,-190.03891,1147754,35.153267,8.2045145,100,-391.57535,0.005079251,489.47,0.8570454,2300,0.082045145,2.8446858,921.0624666213989,23,1.1228889,,-204.6847,True,16.98555,-376.085,-1,40395.777,-363.0324858689308,[-0.093  0.673 -0.115]
0.000105490726,25.869062,0.8544941,1.3089638,-274.68088,0.57030326,231.44254,30.885025,-373.36798,0.010549073,0.008574074,-207.15689,1197031,25.745247,4.698173,100,-399.23706,0.0057030334,492.77,0.8544941,2400,0.04698173,3.884212,964.4451813697815,24,0.8574074,,-167.79453,True,30.67219,-386.6759,-1,55728.38,-373.36799897000196,[ 0.025  0.619 -0.149]
3.5936657e-05,32.91709,0.8580592,1.2714881,-211.80096,0.50134504,220.97208,41.523075,-361.8693,0.0035936658,0.008605708,-155.31966,1245449,18.421612,5.003219,100,-394.7864,0.0050134505,484.18,0.8580592,2500,0.05003219,5.4284067,1008.669153213501,25,0.8605709,,-173.81433,True,25.3392,-375.02887,-1,58919.35,-361.8693161095679,[ 0.038  0.664 -0.11 ]
1.7021931e-06,83.332596,0.86604536,1.2177135,-238.55713,0.5710347,242.77328,66.83359,-307.56128,0.00017021931,0.012745923,-173.67403,1287981,24.796364,9.233548,100,-390.89386,0.005710347,425.32,0.86604536,2600,0.09233548,4.0328493,1046.7177622318268,26,1.2745924,,-148.12057,True,16.716372,-320.59106,-1,82012.91,-307.5612636058033,[-0.052  0.711 -0.147]
1.2262144e-05,65.93387,0.8587447,1.1619254,-259.5052,0.7402014,216.80872,63.623844,-323.82083,0.0012262145,0.016843399,-207.1602,1332415,16.23341,12.08203,100,-389.7547,0.007402014,444.34,0.8587447,2700,0.1208203,6.1601353,1086.1230297088623,27,1.68434,,-172.94598,True,16.186544,-336.81262,-1,163449.8,-323.8208292852342,[-0.018  0.677 -0.201]
4.8642727e-05,77.78398,0.86209613,1.2078825,-228.24509,0.5865241,248.87158,68.07189,-311.4805,0.0048642727,0.008582195,-170.49844,1375339,19.806446,3.9221742,100,-389.26447,0.0058652414,429.24,0.86209613,2800,0.03922174,5.0488615,1122.8657112121582,28,0.8582196,,-140.39288,True,31.836573,-324.45596,-1,66555.68,-311.48047998636963,[-0.038  0.662 -0.257]
0.00023262206,84.246,0.86546326,1.1954387,-278.04288,1.0148572,229.53845,65.912796,-305.39847,0.023262206,0.014743345,-250.95193,1417523,4.350645,9.268233,100,-389.64447,0.010148573,421.84,0.86546326,2900,0.09268233,22.985098,1157.9345769882202,29,1.4743344,,-160.10602,True,32.14933,-318.38663,-1,238150.36,-305.398464807272,[-0.043  0.691 -0.211]
3.355911e-05,124.88645,0.86205065,1.176818,-213.99045,0.89624995,258.29095,65.52083,-256.38736,0.003355911,0.011838749,-189.00633,1453196,3.864527,6.219054,100,-381.27383,0.008962498,356.73,0.86205065,3000,0.06219054,25.876389,1186.5921137332916,30,1.183875,,-122.98288,True,36.432114,-269.0965,-1,181507.1,-256.3873713554442,[-0.009  0.728 -0.223]
1.1214821e-05,154.55055,0.859038,1.1643236,-179.24454,0.7528524,246.52063,62.151695,-219.88374,0.0011214821,0.009449128,-139.61682,1484132,10.080667,4.318917,100,-374.4343,0.0075285244,309.36,0.859038,3100,0.043189168,9.919979,1212.241842508316,31,0.9449128,,-127.91367,True,38.8304,-232.3649,-1,120054.766,-219.88375833943485,[ 0.028  0.764 -0.242]
2.9568851e-05,151.12477,0.8617914,1.1446062,-161.45966,0.820222,222.86234,45.935646,-176.95941,0.0029568851,0.0079543935,-143.54678,1509021,2.6828895,4.322175,100,-328.08417,0.008202219,248.89,0.8617914,3200,0.04322175,37.273247,1233.4781408309937,32,0.7954394,,-105.22184,True,51.533546,-187.89554,-1,90752.63,-176.95941261440515,[ 0.024  0.818 -0.255]
5.754086e-05,177.5649,0.86219764,1.1014844,-166.55893,0.9256046,272.13373,49.06764,-180.64635,0.005754086,0.012951991,-143.83963,1534342,3.6203752,10.623177,100,-358.21124,0.009256044,253.21,0.86219764,3300,0.106231764,27.621447,1255.1307971477509,33,1.2951992,,-86.077515,True,33.80614,-192.58673,-1,202370.7,-180.64635221153497,[-0.102  0.804 -0.274]
8.133746e-05,165.94344,0.8639056,1.0725744,-142.6251,0.68565947,238.03387,38.881157,-165.77603,0.008133746,0.013192068,-110.66138,1557694,8.356325,11.3743725,100,-331.71948,0.0068565947,233.52,0.8639056,3400,0.11374372,11.966983,1274.5500626564026,34,1.319207,,-93.6856,True,21.268608,-176.83334,-1,109121.516,-165.77603309869767,[-0.074  0.828 -0.317]
0.00010831066,150.20555,0.86088645,1.0336306,-174.45917,1.0066173,243.72783,44.85857,-175.26613,0.010831066,0.011045725,-154.80275,1582268,3.2826545,5.3767204,100,-325.47168,0.010066173,245.74,0.86088645,3500,0.053767204,30.46315,1297.1316661834717,35,1.1045725,,-81.74385,True,45.37015,-186.11517,-1,154692.58,-175.266117734164,[-0.062  0.775 -0.346]
2.7535807e-05,135.99629,0.8643023,0.95996493,-97.35542,0.3939855,214.10999,38.589294,-160.46709,0.0027535807,0.004933884,-59.448074,1604857,14.71456,2.4626734,100,-296.46338,0.003939855,225.89,0.8643023,3600,0.024626734,6.79599,1314.8490450382233,36,0.4933884,,-82.35339,True,38.93691,-170.34918,-1,19721.72,-160.46709046125412,[-0.086  0.802 -0.385]
2.72291e-06,97.43997,0.86138964,0.8997816,-152.44586,0.84866333,169.03844,34.177044,-154.81644,0.000272291,0.01641203,-129.47267,1626539,7.464497,14.381376,100,-252.2564,0.008486632,216.82,0.86138964,3700,0.14381376,13.3967495,1332.537801027298,37,1.6412032,,-83.21796,True,21.097733,-163.22495,-1,77912.164,-154.81642732441426,[-0.031  0.781 -0.459]
3.2358464e-06,99.35348,0.86270326,0.82514,-125.79825,0.56933314,174.75826,38.231903,-159.97336,0.00032358465,0.008980454,-85.467735,1649020,21.767824,6.0518694,100,-259.32684,0.0056933314,224.81,0.86270326,3800,0.060518693,4.5939364,1350.1360228061676,38,0.8980454,,-84.56859,True,28.669098,-168.61758,-1,34103.938,-159.9733646851778,[-0.071  0.756 -0.519]
7.978726e-05,158.27534,0.8638607,0.7707932,-142.26425,0.7191949,234.03076,37.276768,-159.46696,0.007978726,0.010533697,-104.76121,1671357,12.537917,5.731324,100,-317.7423,0.007191949,223.37,0.8638607,3900,0.05731324,7.975806,1370.4423747062683,39,1.0533696,,-83.71155,True,31.794445,-170.0584,-1,85793.98,-159.4669645601511,[-0.051  0.727 -0.594]
2.9540397e-06,99.53675,0.8634928,0.69577885,-86.49567,0.3984834,149.64148,30.125727,-143.05219,0.00029540397,0.005833303,-53.06,1691352,17.09702,2.4394717,100,-242.58893,0.0039848336,199.95,0.8634928,4000,0.024394717,5.848973,1388.294748544693,40,0.58333033,,-92.94745,True,31.81741,-151.13849,-1,14626.781,-143.05217486470937,[-0.054  0.764 -0.648]
5.0343206e-05,192.07315,0.8638543,0.6561036,-107.33278,0.42427006,258.76913,43.1771,-148.50922,0.0050343205,0.0067409733,-66.08769,1712064,13.199049,5.708239,100,-340.58237,0.004242701,207.12,0.8638543,4100,0.05708239,7.5763035,1405.2443509101868,41,0.6740973,,-81.813225,True,28.373514,-159.86195,-1,36922.36,-148.5092127661407,[-0.083  0.736 -0.723]
0.00010687962,131.15756,0.86359644,0.6923277,-120.115906,0.58015776,212.79807,44.5396,-165.33533,0.010687962,0.00878178,-90.79349,1735033,8.802652,6.5677066,100,-296.4929,0.0058015776,229.69,0.86359644,4200,0.06567706,11.360212,1424.5531120300293,42,0.87817806,,-83.69483,True,30.383575,-175.21844,-1,47085.562,-165.33533169165253,[-0.078  0.696 -0.763]
0.00024705334,105.16026,0.8597017,0.75879073,-122.94733,0.6485672,155.4059,30.272158,-145.20102,0.024705335,0.008828486,-97.05156,1755392,9.628653,4.3751526,100,-250.3613,0.0064856713,203.59,0.8597017,4300,0.043751527,10.385669,1440.9769678115845,43,0.8828487,,-94.9554,True,35.0515,-153.54642,-1,33677.367,-145.20103523865342,[-0.072  0.726 -0.727]
2.4809186e-05,105.206604,0.85950947,0.7185947,-121.79861,0.7479321,176.23427,37.42842,-152.19313,0.0024809185,0.011185959,-96.83559,1776675,8.464877,7.9672856,100,-257.39972,0.0074793207,212.83,0.85950947,4400,0.07967286,11.81352,1458.5397198200226,44,1.1185958,,-81.16545,True,30.894955,-160.77312,-1,65497.254,-152.19312708094716,[-0.081  0.734 -0.66 ]
4.5317873e-05,91.85739,0.8580006,0.7349261,-130.65768,0.8760885,161.5746,33.84314,-142.07126,0.0045317872,0.01149388,-109.51993,1796514,7.3484087,5.6325927,100,-233.92865,0.008760885,198.39,0.8580006,4500,0.056325927,13.608389,1475.413425207138,45,1.1493881,,-72.35405,True,36.74817,-149.86887,-1,63262.754,-142.07125095129012,[-0.134  0.77  -0.7  ]
1.6636144e-05,73.18163,0.85377926,0.75308675,-114.96403,0.8193703,146.06625,31.324883,-132.95879,0.0016636144,0.012083018,-96.6135,1815043,7.132032,7.9007974,100,-206.14041,0.008193702,185.29,0.85377926,4600,0.07900797,14.02125,1492.6286153793335,46,1.2083019,,-60.07415,True,31.499487,-139.83014,-1,45862.863,-132.9587779289484,[-0.102  0.808 -0.684]
8.560136e-05,92.61147,0.85646737,0.80253226,-101.39374,0.6863333,140.9029,26.634546,-120.152695,0.008560136,0.0077441838,-76.50726,1831909,12.313242,4.285546,100,-212.76418,0.006863333,168.66,0.85646737,4700,0.042855456,8.121338,1506.7821106910706,47,0.7744184,,-71.86129,True,43.99173,-127.24485,-1,28745.072,-120.15270468533039,[-0.059  0.847 -0.666]
5.103213e-06,72.93793,0.8629731,0.7160906,-83.277695,0.49191517,121.465706,26.720423,-120.1717,0.0005103213,0.0095092775,-54.82085,1848689,19.543755,5.41288,100,-193.10963,0.0049191513,167.8,0.8629731,4800,0.0541288,5.116724,1520.473665714264,48,0.9509277,,-71.64393,True,21.110735,-126.60869,-1,15992.975,-120.17170311406255,[ 0.015  0.878 -0.616]
0.00015194439,102.33961,0.861398,0.75042737,-98.69599,0.6685192,148.77943,25.083141,-117.863945,0.015194439,0.008271936,-75.731346,1865238,9.788436,3.8240905,100,-220.20355,0.0066851918,165.49,0.861398,4900,0.038240902,10.216137,1533.9188616275787,49,0.8271937,,-71.42412,True,39.50945,-125.204056,-1,31162.863,-117.86394229844213,[-0.069  0.857 -0.703]
0.00057365984,150.30264,0.8634765,0.7827148,-111.00325,0.8533327,194.3129,32.130558,-114.95987,0.057365984,0.013205482,-94.45328,1881366,3.5033658,11.266938,100,-265.2625,0.008533327,161.28,0.8634765,5000,0.11266938,28.54398,1546.9805431365967,50,1.3205482,,-70.94962,True,29.4567,-123.80197,-1,109232.07,-114.95987583190202,[ 8.390e-04  8.930e-01 -6.685e-01]
2.747453e-06,67.057785,0.86603796,0.6820622,-78.24611,0.5722419,103.57475,19.799202,-108.826126,0.0002747453,0.011363503,-55.258278,1896727,15.37398,6.1937985,100,-175.88391,0.00572242,153.61,0.86603796,5100,0.061937984,6.5044966,1561.0782265663147,51,1.1363503,,-72.30916,True,20.229204,-114.68891,-1,21000.48,-108.82612535342574,[ 0.052  0.919 -0.636]
5.212132e-05,96.213684,0.85570365,0.62270325,-94.73445,0.82914716,143.61359,28.33484,-109.002754,0.005212132,0.014316077,-76.81503,1912051,6.862242,8.735362,100,-205.21643,0.008291472,153.24,0.85570365,5200,0.08735362,14.572496,1574.889660835266,52,1.4316077,,-61.602848,True,25.118328,-115.84329,-1,61742.207,-109.00275432482361,[ 0.039  0.926 -0.737]
3.86636e-05,90.11454,0.85911834,0.61975265,-78.44008,0.5232275,130.72627,23.497417,-102.02712,0.0038663598,0.008008944,-54.474033,1926399,14.002064,5.7233806,100,-192.14166,0.0052322745,143.48,0.85911834,5300,0.057233803,7.141804,1586.6138200759888,53,0.8008944,,-61.415386,True,29.913395,-108.43183,-1,15528.219,-102.02711437225342,[-0.024  0.956 -0.796]
4.9004157e-06,63.769974,0.8632619,0.54983515,-84.15633,0.619299,96.4379,20.053232,-103.312386,0.00049004157,0.008636381,-59.526733,1940915,19.55671,3.8288348,100,-167.08235,0.00619299,145.16,0.8632619,5400,0.038288347,5.1133347,1599.9330139160156,54,0.86363804,,-70.644455,True,33.95879,-108.88178,-1,14989.317,-103.31237316548824,[ 0.008  0.905 -0.799]
1.761827e-05,147.93135,0.86468214,0.5020122,-62.28513,0.35512355,183.08943,31.367462,-106.49347,0.0017618269,0.005845925,-36.243595,1955763,9.428806,4.5814347,100,-254.42482,0.0035512354,148.48,0.86468214,5500,0.045814347,10.605797,1612.8380751609802,55,0.5845925,,-71.33539,True,26.955168,-114.9743,-1,16709.957,-106.49346958011388,[-0.053  0.947 -0.869]
4.6931138e-05,100.30748,0.8569057,0.5097675,-82.28612,0.6049834,137.96365,24.436085,-98.93871,0.0046931137,0.008465487,-58.812527,1969632,12.491699,5.691764,100,-199.2462,0.0060498333,138.69,0.8569057,5600,0.056917638,8.005316,1624.9075753688812,56,0.8465487,,-61.282543,True,33.806404,-105.58025,-1,23025.781,-98.93871468767524,[-0.201  0.958 -0.917]
0.00010875132,85.50988,0.8600863,0.4971719,-86.776306,0.634013,125.739914,25.343483,-101.672585,0.010875133,0.012065175,-64.887955,1983908,12.306606,9.215351,100,-187.18246,0.0063401298,142.76,0.8600863,5700,0.09215351,8.125717,1637.707518339157,57,1.2065175,,-61.442554,True,21.638683,-107.912,-1,23762.576,-101.67258252412081,[-0.269  1.001 -0.909]
7.184662e-06,60.501938,0.8544048,0.39758554,-74.944786,0.6491631,90.5298,19.679594,-90.18603,0.00071846624,0.011740279,-54.61538,1996686,16.380793,6.629776,100,-150.68796,0.0064916313,127.78,0.8544048,5800,0.06629776,6.1047106,1649.6823575496674,58,1.1740279,,-60.158157,True,23.415018,-95.20895,-1,15943.781,-90.18602076172829,[-0.229  1.043 -0.922]
3.4472647e-05,52.760433,0.86227864,0.41076735,-87.59662,0.8334154,83.61863,17.896593,-90.835266,0.003447265,0.01354105,-72.25936,2009585,10.267276,7.555721,100,-143.5957,0.008334154,128.99,0.86227864,5900,0.07555721,9.739682,1660.190738916397,59,1.354105,,-59.977074,True,27.473547,-95.62179,-1,22507.98,-90.8352667888999,[-0.199  1.064 -1.021]
1.5735372e-05,66.20697,0.85423434,0.3416001,-59.748737,0.48250592,95.4604,20.096258,-88.64285,0.0015735372,0.010233193,-41.024105,2022109,13.15975,6.2852964,100,-154.84982,0.0048250584,125.24,0.85423434,6000,0.062852964,7.5989285,1670.463346004486,60,1.0233194,,-59.389423,True,18.188515,-93.804504,-1,11806.203,-88.6428487829864,[-0.194  1.102 -1.008]
2.0075719e-05,78.603645,0.8694794,0.30581355,-69.457794,0.6134111,115.26681,19.251455,-87.13027,0.002007572,0.0127647035,-50.839386,2034445,11.358075,10.852783,100,-165.73392,0.0061341114,123.36,0.8694794,6100,0.10852783,8.804309,1683.2717118263245,61,1.2764704,,-50.46711,True,18.76066,-92.65474,-1,24542.062,-87.13027805104852,[-0.303  1.126 -1.077]
5.03529e-06,95.96931,0.8594659,0.26496795,-69.98453,0.5545625,127.00619,22.847652,-90.3582,0.00050352904,0.008698607,-48.90482,2047234,11.519081,5.1926675,100,-186.32751,0.005545625,127.89,0.8594659,6200,0.051926672,8.681248,1695.702594280243,62,0.8698607,,-59.321327,True,28.898739,-96.56911,-1,18285.006,-90.35819917440415,[-0.362  1.094 -1.113]
0.00038928396,72.282425,0.8640156,0.28313872,-80.248344,0.775702,102.03399,22.619701,-89.785126,0.038928397,0.012503047,-68.73799,2059912,4.539705,10.938093,100,-162.06755,0.00775702,126.78,0.8640156,6300,0.10938093,22.027864,1706.8079843521118,63,1.2503047,,-60.03356,True,27.79309,-95.18737,-1,26159.715,-89.7851251757145,[-0.228  1.093 -1.154]
6.5659538e-06,77.88477,0.8644543,0.21571347,-66.663605,0.46409774,115.7151,23.489925,-88.876396,0.0006565954,0.008631071,-41.768955,2072494,20.056938,5.1758084,100,-166.76117,0.004640978,125.82,0.8644543,6400,0.051758084,4.985806,1717.1933388710022,64,0.8631071,,-51.046066,True,22.42816,-94.4351,-1,10805.122,-88.87639418408274,[-0.125  1.093 -1.136]
0.00011994095,105.78926,0.8637981,0.24970883,-70.304306,0.61132365,132.67175,20.612171,-86.84538,0.0119940955,0.0070446176,-53.01608,2084843,7.248939,3.6989684,100,-192.63464,0.006113236,123.49,0.8637981,6500,0.03698968,13.795122,1727.5940809249878,65,0.7044618,,-59.96289,True,42.956776,-93.26653,-1,19521.006,-86.84538029700518,[-0.08   1.06  -1.203]
0.00014908385,65.09556,0.864567,0.22226484,-74.876526,0.778099,100.703476,21.16663,-87.28979,0.0149083845,0.014104009,-63.979683,2097269,4.6021175,9.6211195,100,-152.38535,0.00778099,124.26,0.864567,6600,0.096211195,21.729128,1740.3117380142212,66,1.4104009,,-51.681873,True,23.333925,-92.36929,-1,25083.645,-87.28978270545602,[ 0.023  1.061 -1.169]
0.00013107022,79.725876,0.8624021,0.24356113,-77.918304,0.67839277,112.8978,22.909847,-93.968185,0.013107022,0.010115974,-58.347862,2110498,11.425465,6.431978,100,-173.69406,0.006783928,132.29,0.8624021,6700,0.06431978,8.752379,1752.7082283496857,67,1.0115974,,-60.796265,True,31.021408,-99.75799,-1,24934.512,-93.96818684071303,[ 0.06   1.034 -1.197]
0.0002612022,66.75705,0.85751516,0.18543375,-78.7955,0.8494632,93.932724,18.422083,-87.242035,0.026120221,0.008214749,-71.23541,2122891,2.1690023,4.5772195,100,-153.99908,0.008494631,123.93,0.85751516,6800,0.045772195,46.104145,1764.3269987106323,68,0.82147497,,-60.066357,True,51.674534,-92.37533,-1,21831.965,-87.24202841818332,[ 0.043  1.067 -1.175]
4.158381e-06,128.72533,0.86341107,0.1407682,-81.959114,0.7020917,159.68608,27.841578,-91.90467,0.00041583815,0.008447427,-59.182774,2135842,9.591385,3.994532,100,-220.63,0.007020917,129.51,0.86341107,6900,0.03994532,10.4260235,1776.2505865097046,69,0.84474283,,-60.943924,True,40.85564,-99.258995,-1,39523.254,-91.9046694484353,[ 0.052  1.066 -1.234]
