EpThisIter,LearnableVariance,J_sample_variance,ESSClassic,MaxIW,InitialReturnMean,MeanEntropy,StdIW,OptimizationReturnMin,TimestepsSoFar,InitialBound,MaxIWNorm,MinIWNorm,MeanIW,MinIW,EpLenMean,VarianceInit,StdIWNorm,TimeElapsed,InitialReturnStd,OptimizationReturnMean,ReturnMeanIW,EpisodesSoFar,InitialReturnMax,EpRewMean,Iteration,OptimizationReturnMax,Weights,ReturnStepMaxmin,EmpiricalD2,ESSRenyi,MeanIWNorm,InitialReturnMin,Bound,ReturnStepMax
100,True,39129.938,20.015112,5.980302,-398.8767,1.358535,0.94899845,,550000,-412.65854,0.059803016,2.3592775e-06,0.47472328,0.00023592774,500.0,-1,0.009489984,359.83412647247314,6.594957,14.577044,-189.76317,1100,-382.7958,-398.8767263199389,11,30.657959,[-0.196  0.53   0.005],0.8502157,47.41856,2.1088789,0.0047472324,-413.45377,-284.66617,0.8502157
100,True,150278.53,77.12577,3.0693445,-398.38004,1.3507737,0.5088728,,600000,-412.13727,0.030693445,0.002163044,0.93440646,0.2163044,500.0,-1,0.0050887284,399.86067247390747,6.4788513,14.337776,-373.36694,1200,-367.6202,-398.38002814888955,12,45.097595,[-0.199  0.514 -0.06 ],0.854122,1.268743,78.81817,0.009344066,-412.7178,-388.8629,0.854122
100,True,30983.639,27.188124,4.152823,-398.92203,1.3423299,0.69340104,,650000,-412.647,0.04152823,6.200738e-05,0.42371422,0.006200738,500.0,-1,0.006934011,440.3390522003174,5.7719054,12.827265,-166.94418,1300,-384.7265,-398.9220627437532,13,27.022827,[-0.261  0.497 -0.068],0.8500716,37.528297,2.664656,0.0042371424,-411.74933,-251.02386,0.8500716
100,True,21886.11,31.34253,3.4114,-389.4868,1.39251,0.5394067,,699965,-402.91483,0.034114,7.4563395e-05,0.36445123,0.0074563394,499.65,-1,0.0053940667,485.16648268699646,9.201224,13.354262,-141.51865,1400,-347.49295,-389.4868363451958,14,55.348145,[-0.126  0.585 -0.077],0.8525378,25.717737,3.888367,0.003644512,-402.8411,-209.61578,0.8525378
100,True,56531.883,24.013763,7.0081053,-390.01294,1.4287215,1.0168794,,749965,-403.70215,0.07008105,4.4069475e-05,0.57165253,0.0044069476,500.0,-1,0.010168795,528.9485704898834,8.206047,20.664995,-220.40446,1500,-365.24847,-390.01289260700344,15,45.429413,[-0.12   0.614 -0.026],0.85276,31.265663,3.198397,0.005716524,-410.6779,-296.94894,0.85276
100,True,38672.74,16.952593,7.6469383,-374.91824,1.3738375,1.0671527,,799157,-388.2828,0.076469384,3.9145284e-06,0.48214942,0.00039145286,491.92,-1,0.010671528,572.5334703922272,31.437716,26.018414,-182.09726,1600,-181.4049,-374.9182603062689,16,219.53177,[-0.139  0.678  0.01 ],0.8530494,39.85094,2.509351,0.0048214938,-400.93668,-266.46448,0.8530494
100,True,25152.127,30.629778,3.4180083,-379.19568,1.3182385,0.5866965,,848879,-392.52698,0.034180082,2.7780397e-06,0.38985115,0.00027780398,497.22,-1,0.005866965,613.0832769870758,19.50617,20.746475,-145.4532,1700,-245.39975,-379.1956351843476,17,154.54236,[-0.31   0.659 -0.045],0.8556619,34.347973,2.91138,0.003898511,-399.9421,-223.58475,0.8556619
100,True,134269.19,61.448215,4.9207506,-364.68066,1.3164213,0.71701884,,897663,-377.862,0.049207505,0.0011689846,0.90523833,0.11689846,487.84,-1,0.0071701887,655.6152760982513,35.67118,30.761415,-321.9241,1800,-205.2345,-364.6806229650974,18,190.20755,[-0.158  0.67  -0.101],0.85992575,1.6262134,61.492542,0.009052382,-395.44205,-338.73343,0.85992575
100,True,42360.613,21.672354,5.6456456,-356.76892,1.2821007,0.9448613,,945717,-370.0741,0.056456454,2.274685e-05,0.4970082,0.002274685,480.54,-1,0.009448613,693.1973385810852,39.912647,42.38822,-173.54703,1900,-182.33936,-356.7688839633763,19,216.81775,[-0.064  0.681 -0.103],0.8591946,29.265337,3.4170117,0.004970082,-399.1571,-245.52496,0.8591946
100,True,127184.766,20.189783,10.121928,-338.94904,1.2205197,1.4973437,,992049,-352.382,0.10121928,2.3185163e-05,0.75310946,0.0023185164,463.32,-1,0.0149734365,734.1210746765137,52.752125,64.03932,-234.29805,2000,-181.17554,-338.94901824474334,20,221.8128,[-0.296  0.692 -0.137],0.85889244,25.888687,3.8626912,0.0075310944,-402.98834,-302.64612,0.85889244
100,True,46128.43,25.516125,4.887534,-328.90805,1.1568604,0.8403611,,1037322,-342.06885,0.04887534,1.9877987e-06,0.49186078,0.00019877986,452.73,-1,0.008403612,777.5771489143372,57.061707,65.917145,-152.1522,2100,-158.58344,-328.9080563496053,21,236.24176,[-0.286  0.684 -0.198],0.8586606,31.024502,3.2232587,0.004918608,-394.8252,-225.45761,0.8586606
100,True,57761.76,28.227552,4.803981,-299.00745,1.1052994,0.82937133,,1078948,-311.84753,0.04803981,5.201865e-06,0.5201237,0.0005201865,416.26,-1,0.008293713,813.2119426727295,64.89367,86.19541,-130.64449,2200,-158.91783,-299.0074624416232,22,226.28505,[-0.303  0.692 -0.262],0.85815305,16.110851,6.2069964,0.0052012373,-385.20288,-182.18248,0.85815305
100,True,174537.61,34.25501,6.2590094,-234.50221,1.0669696,1.196567,,1111703,-247.17937,0.06259009,5.1210194e-05,0.8637095,0.0051210197,327.55,-1,0.01196567,841.9827167987823,64.52186,145.81248,-169.5846,2300,-92.51959,-234.50220819085837,23,287.7951,[-0.345  0.718 -0.314],0.8634453,6.3365006,15.781581,0.008637095,-380.3147,-201.49605,0.8634453
100,True,157483.81,35.21365,7.104883,-199.6411,1.0143393,1.0753062,,1139752,-212.18697,0.07104883,1.9420968e-05,0.79276764,0.0019420967,280.49,-1,0.010753063,866.3494400978088,55.012833,176.73526,-132.82703,2400,-106.35678,-199.641079326272,24,270.01956,[-0.385  0.749 -0.352],0.86593914,7.3332496,13.636519,0.007927675,-376.37634,-166.80124,0.86593914
100,True,108306.336,33.918423,5.8191967,-186.79634,0.96099955,1.2067797,,1165830,-196.99483,0.058191966,1.0318373e-05,0.86458087,0.0010318373,260.78,-1,0.012067798,887.0714864730835,43.6022,119.15792,-139.32587,2500,-83.274704,-186.79636401429772,25,222.67958,[-0.34   0.77  -0.405],0.86510354,6.130716,16.31131,0.008645808,-305.95428,-164.57758,0.86510354
100,True,43881.746,31.753864,6.6355433,-163.71811,0.96797234,0.93208313,,1188739,-172.41318,0.06635543,1.0006567e-05,0.6357903,0.0010006567,229.09,-1,0.009320832,905.1574051380157,37.263203,97.13388,-92.6892,2600,-92.234024,-163.71810876250268,26,168.61797,[-0.41   0.787 -0.458],0.8620292,13.655918,7.3228326,0.006357902,-260.852,-124.82088,0.8620292
100,True,81863.94,39.337025,8.1302,-145.73677,0.91680795,1.2011071,,1209141,-154.07744,0.081302,0.00010324431,0.9672097,0.010324432,204.02,-1,0.012011071,924.0126736164093,33.456497,104.48369,-128.39185,2700,-82.80526,-145.73676207378506,27,167.41519,[-0.343  0.836 -0.451],0.8611605,3.354523,29.810497,0.009672098,-250.22046,-143.6681,0.8611605
100,True,44499.652,27.991266,7.1936584,-133.85083,0.90003,1.2446443,,1227849,-141.07349,0.071936585,5.910255e-05,0.77600396,0.005910255,187.08,-1,0.012446444,940.1089041233063,29.153563,82.82874,-94.1071,2800,-82.463715,-133.8508301730454,28,134.21585,[-0.341  0.854 -0.502],0.8613451,8.525965,11.728878,0.007760039,-216.67957,-115.19671,0.8613451
100,True,33250.188,52.194824,3.8817081,-122.27529,0.87827784,0.8040637,,1244995,-128.81375,0.03881708,0.0002159595,0.8401691,0.021595951,171.46,-1,0.008040636,956.5960826873779,29.079552,73.8784,-99.4343,2900,-71.14677,-122.27530140459538,29,125.006935,[-0.362  0.908 -0.519],0.8590614,2.816072,35.510456,0.00840169,-196.1537,-110.406586,0.8590614
100,True,28180.197,30.859669,6.945072,-127.29045,0.90057236,0.9729014,,1262917,-133.8493,0.06945072,1.7094624e-05,0.6499781,0.0017094625,179.22,-1,0.009729014,971.2639896869659,29.863806,69.47545,-74.36926,3000,-71.2822,-127.29044518649579,30,125.483696,[-0.247  0.883 -0.541],0.8663873,13.240155,7.5527816,0.006499781,-196.7659,-98.235016,0.8663873
100,True,34543.816,21.817968,8.694205,-119.78116,0.82077765,1.202039,,1279731,-126.311066,0.086942054,5.486543e-07,0.6349978,5.4865435e-05,168.14,-1,0.01202039,985.50856757164,28.065819,76.11581,-63.428223,3100,-70.358765,-119.78116279646754,31,125.53821,[-0.226  0.935 -0.518],0.86198175,10.454677,9.565098,0.006349978,-195.89697,-84.541794,0.86198175
100,True,12931.183,27.627077,4.6717734,-107.8233,0.79839593,0.75702256,,1294935,-114.0657,0.046717733,1.1168388e-05,0.46772245,0.0011168388,152.04,-1,0.0075702253,998.3552722930908,23.582472,79.44844,-49.75461,3200,-61.387184,-107.82330066472292,32,125.88456,[-0.255  0.96  -0.598],0.86600155,13.749882,7.27279,0.004677224,-187.27174,-72.90192,0.86600155
100,True,55476.14,63.66478,3.7531352,-119.24654,0.7652986,0.73588365,,1311558,-126.66176,0.03753135,0.0011466976,0.9740807,0.114669755,166.23,-1,0.007358836,1012.268105506897,28.97478,103.209785,-109.98106,3300,-71.69005,-119.24654755964875,33,150.76628,[-0.108  0.911 -0.621],0.8570854,1.5354135,65.129036,0.009740807,-222.45633,-119.16938,0.8570854
100,True,9810.927,28.056904,4.429041,-111.48212,0.66562533,0.7504353,,1327281,-117.08217,0.04429041,1.913472e-05,0.46863914,0.0019134722,157.23,-1,0.007504353,1025.767525434494,22.409454,56.519596,-45.31314,3400,-60.227974,-111.48211115553976,34,107.773735,[-0.108  0.921 -0.654],0.8622143,18.363865,5.445477,0.0046863914,-168.00171,-69.31111,0.8622143
100,True,33228.695,19.72667,12.297143,-106.93764,0.67336255,1.3619155,,1342280,-113.024345,0.12297143,8.840569e-05,0.67513627,0.008840569,149.99,-1,0.013619157,1039.657222032547,23.380508,75.663666,-66.55049,3500,-60.49738,-106.93763953879476,35,122.10393,[-0.143  0.935 -0.753],0.8629553,7.8374414,12.759266,0.0067513627,-182.6013,-83.5905,0.8629553
100,True,16070.465,29.742903,4.8685646,-101.82292,0.71001655,0.9075009,,1356608,-107.801994,0.048685644,7.275345e-05,0.59046423,0.0072753453,143.28,-1,0.009075009,1054.1499843597412,19.885014,77.549416,-61.813766,3600,-61.45517,-101.82292337194085,36,117.917175,[-0.133  0.98  -0.746],0.8590442,13.129906,7.616201,0.0059046424,-179.37234,-83.47908,0.8590442
100,True,17204.477,23.016716,6.1648164,-110.00088,0.614622,1.1943885,,1372085,-115.52192,0.061648164,4.3021314e-06,0.65308404,0.00043021317,154.77,-1,0.011943885,1068.5179772377014,20.802881,55.629814,-68.89621,3700,-71.65651,-110.00088682979346,37,93.9742,[-0.167  0.936 -0.709],0.86457217,19.219175,5.203137,0.006530841,-165.6307,-93.100204,0.86457217
100,True,23226.412,25.283703,7.736495,-104.94487,0.6042787,1.0630147,,1386830,-111.01837,0.07736495,1.1695878e-05,0.61837506,0.0011695878,147.45,-1,0.010630147,1083.485030412674,25.036747,77.25988,-63.136497,3800,-60.58481,-104.94487686753273,38,121.61995,[-0.076  0.926 -0.804],0.85941136,15.557893,6.4276056,0.00618375,-182.20476,-87.092476,0.85941136
100,True,17494.178,33.752354,4.047221,-112.86139,0.57205373,0.8107063,,1402619,-119.17105,0.04047221,8.2676144e-07,0.5786693,8.2676146e-05,157.89,-1,0.008107062,1098.1698079109192,24.235256,76.42875,-61.458775,3900,-71.467316,-112.86137866303325,39,117.822815,[-0.052  0.874 -0.815],0.86379164,18.06916,5.5342913,0.005786693,-189.29013,-88.27982,0.86379164
100,True,11633.255,22.61077,6.906888,-102.3916,0.5407789,0.94341636,,1417030,-107.83146,0.06906888,1.1689355e-05,0.509942,0.0011689356,144.11,-1,0.009434163,1112.1310832500458,20.884527,60.804283,-50.653973,4000,-61.281937,-102.39159372031689,40,101.91394,[-0.071  0.924 -0.847],0.85995376,17.450768,5.7304068,0.0050994204,-163.19588,-73.37852,0.85995376
100,True,24078.244,25.827494,8.501293,-114.12239,0.56951964,1.0859772,,1432947,-120.98276,0.08501293,8.537675e-05,0.6408264,0.008537675,159.17,-1,0.010859773,1124.5612063407898,29.963081,91.68889,-79.08362,4100,-72.10187,-114.12238574877381,41,133.70941,[-0.091  0.876 -0.878],0.85631996,10.315094,9.694531,0.006408265,-205.81128,-101.11717,0.85631996
100,True,14886.779,28.306683,3.7289221,-118.04855,0.4793293,0.6494784,,1449457,-125.74308,0.03728922,4.492924e-07,0.40810302,4.4929242e-05,165.1,-1,0.0064947833,1137.9345812797546,26.917704,112.78706,-46.547134,4200,-62.359512,-118.04855842664838,42,168.4761,[-0.09   0.837 -0.849],0.863618,13.591112,7.3577495,0.0040810304,-230.83562,-74.91385,0.863618
100,True,25133.896,24.707247,5.3649116,-113.36273,0.41070485,0.9697268,,1465330,-120.33589,0.053649113,9.3439235e-07,0.55550116,9.343924e-05,158.73,-1,0.009697268,1151.5915789604187,27.441978,95.83207,-58.178516,4300,-70.72577,-113.36272880449891,43,138.46902,[-0.12   0.827 -0.94 ],0.8649165,15.812163,6.3242455,0.0055550123,-209.1948,-85.906944,0.8649165
100,True,28247.621,35.092354,5.6455784,-114.89367,0.41671678,0.94026244,,1481328,-121.70062,0.056455784,0.00015597382,0.691365,0.015597383,159.98,-1,0.009402623,1164.5686926841736,28.6591,89.31491,-76.04932,4400,-69.958046,-114.89367119416595,44,134.25055,[-0.191  0.857 -1.008],0.86471313,9.961664,10.038484,0.0069136494,-204.20859,-97.53349,0.86471313
100,True,33307.52,24.663881,7.01019,-107.12197,0.33427545,1.0207051,,1496360,-114.73715,0.0701019,2.7154572e-06,0.58402234,0.00027154572,150.32,-1,0.010207052,1178.3128054141998,27.989365,121.33375,-62.071083,4500,-70.6331,-107.12197174370289,45,157.82262,[-0.135  0.888 -1.002],0.8616716,12.354262,8.094373,0.005840224,-228.45572,-88.83743,0.8616716
100,True,70476.38,37.05592,6.1279163,-107.198006,0.37356296,0.9838758,,1511272,-116.18593,0.061279163,0.00040599104,0.75490385,0.040599104,149.12,-1,0.009838757,1191.158831357956,32.508648,162.43936,-76.3533,4600,-61.20765,-107.19801408663392,46,208.42972,[-0.076  0.902 -1.085],0.8640008,4.356373,22.954876,0.0075490386,-269.63736,-95.11281,0.8640008
100,True,15595.451,27.181273,5.902239,-99.78973,0.3813509,0.9967233,,1525292,-105.44349,0.059022386,7.4103526e-05,0.60895884,0.007410353,140.2,-1,0.009967233,1205.0422184467316,22.582813,69.82315,-60.83837,4700,-61.349327,-99.78972715035081,47,108.26356,[-0.086  0.924 -1.045],0.8618864,17.187506,5.81818,0.0060895877,-169.61288,-84.27764,0.8618864
100,True,17869.627,37.65904,5.2830114,-104.74668,0.44547418,0.7787829,,1539938,-110.768364,0.052830115,0.00015440532,0.605291,0.015440533,146.46,-1,0.0077878293,1217.0022583007812,26.905197,75.90396,-61.540108,4800,-59.609314,-104.74667921304703,48,121.04132,[-0.124  0.886 -1.038],0.86238205,8.385638,11.925151,0.00605291,-180.65063,-78.97769,0.86238205
100,True,12562.281,27.188734,5.2836947,-106.06007,0.43555602,0.8540166,,1554829,-111.831474,0.052836947,2.2672177e-05,0.521869,0.0022672177,148.91,-1,0.008540166,1229.2888913154602,23.272688,67.08213,-51.878902,4900,-71.302826,-106.06006400287151,49,101.83937,[-0.093  0.901 -0.973],0.8683306,14.711349,6.7974734,0.0052186903,-173.1422,-74.01535,0.8683306
100,True,12141.286,33.391994,3.2690768,-98.34512,0.36475962,0.6584954,,1568689,-104.87906,0.032690767,1.8002075e-06,0.46624133,0.00018002075,138.6,-1,0.0065849544,1241.3515915870667,23.607067,97.6727,-46.761765,5000,-61.499313,-98.34513029620051,50,134.51851,[-0.077  0.943 -0.983],0.85900104,14.718972,6.7939525,0.004662413,-196.01782,-71.82938,0.85900104
100,True,43983.95,26.72951,9.125615,-102.92229,0.33371344,1.2993852,,1583139,-109.46635,0.09125615,4.239507e-05,0.7848178,0.004239507,144.5,-1,0.012993851,1254.9429054260254,24.799078,93.399765,-75.08274,5100,-61.74273,-102.92227947309613,51,134.57932,[ 0.007  0.915 -1.054],0.86428666,8.130653,12.299134,0.007848179,-196.32205,-93.74269,0.86428666
100,True,29409.86,33.145935,6.0356812,-98.11501,0.39244628,1.0021516,,1596909,-104.70372,0.06035681,0.00011027603,0.70564234,0.011027603,137.7,-1,0.010021516,1266.267982006073,26.294838,99.54604,-69.45904,5200,-60.290913,-98.11501925870776,52,137.37016,[ 0.012  0.949 -1.085],0.8566917,9.336219,10.710975,0.0070564235,-197.66107,-89.590965,0.8566917
100,True,36048.305,26.132359,5.9539385,-106.696045,0.31777972,1.044831,,1611678,-113.78967,0.059539385,1.8028335e-05,0.6214529,0.0018028336,147.69,-1,0.01044831,1280.4793453216553,25.820082,106.11296,-61.03171,5300,-61.20262,-106.69603874385356,53,151.60637,[-0.029  0.929 -1.026],0.85852844,13.4277525,7.447263,0.006214529,-212.80899,-87.02555,0.85852844
100,True,22892.426,40.54796,3.2935498,-98.64981,0.3387749,0.69728285,,1625444,-105.9686,0.032935496,6.567893e-05,0.57585096,0.0065678926,137.66,-1,0.0069728284,1293.4405663013458,26.28753,120.91375,-59.852314,5400,-59.730194,-98.64981051936746,54,159.83337,[-0.098  0.955 -1.101],0.8587101,10.1089115,9.8922615,0.005758509,-219.56357,-83.12204,0.8587101
100,True,11530.888,21.705065,6.7418976,-99.64177,0.24276227,0.99907136,,1639417,-105.05345,0.06741898,2.754421e-06,0.5260296,0.00027544211,139.73,-1,0.009990714,1306.0427718162537,24.186022,62.70852,-50.200443,5500,-60.647484,-99.64177528485656,55,101.70281,[-0.131  0.922 -1.08 ],0.86197716,14.1208105,7.0817466,0.0052602957,-162.3503,-70.53626,0.86197716
100,True,30177.684,27.975323,6.8894515,-102.045364,0.23337227,1.1156197,,1653675,-108.44495,0.06889451,1.1921105e-05,0.6952853,0.0011921106,142.58,-1,0.011156197,1320.7360906600952,25.349648,89.9425,-67.89443,5600,-70.206436,-102.04535097390414,56,121.7814,[-0.182  0.917 -1.176],0.86269546,14.133263,7.075507,0.0069528534,-191.98784,-91.95322,0.86269546
100,True,20347.582,25.572062,5.9715776,-101.66088,0.23662926,0.8185719,,1667896,-108.9362,0.059715774,1.875793e-05,0.4798127,0.0018757931,142.21,-1,0.008185719,1333.2981688976288,27.560448,116.598785,-49.314117,5700,-49.79383,-101.66087490081787,57,168.46582,[-0.158  0.951 -1.186],0.8659793,9.895426,10.1056795,0.0047981273,-218.25966,-72.200096,0.8659793
100,True,25022.412,28.626541,6.09912,-91.69583,0.20704773,1.0002952,,1680820,-97.72528,0.0609912,9.3483e-06,0.63349664,0.00093483005,129.24,-1,0.010002952,1344.6790838241577,24.11271,89.18786,-55.013897,5800,-60.732784,-91.69582766085863,58,120.15091,[-0.162  0.983 -1.182],0.8588918,12.3209505,8.116257,0.006334967,-180.8837,-76.178024,0.8588918
100,True,32447.066,43.7568,3.8698432,-98.7062,0.2568702,0.8410394,,1694582,-105.631905,0.03869843,0.00013546227,0.7418295,0.0135462275,137.62,-1,0.008410394,1356.816167831421,26.474636,109.06462,-72.61576,5900,-60.905983,-98.7062002260983,59,146.86484,[-0.266  0.966 -1.212],0.8610646,7.457801,13.408778,0.0074182944,-207.77081,-91.52912,0.8610646
100,True,45029.6,37.931637,6.294549,-98.978836,0.28446937,1.1480876,,1708368,-105.38343,0.062945485,0.000118989636,0.8975129,0.011898964,137.86,-1,0.011480875,1369.5899546146393,26.450752,93.15907,-85.370605,6000,-60.58484,-98.97883416339755,60,131.55307,[-0.188  0.953 -1.162],0.86156595,3.9922802,25.048342,0.008975128,-192.13791,-98.167435,0.86156595
100,True,28919.451,25.8177,8.872457,-101.24827,0.30617148,1.0370079,,1722475,-107.94717,0.08872456,4.5151897e-05,0.6117736,0.0045151897,141.07,-1,0.0103700785,1381.2370133399963,26.116936,99.71874,-61.58184,6100,-60.0447,-101.24827460825443,61,140.9223,[-0.101  0.958 -1.134],0.8583308,9.565773,10.4539385,0.006117736,-200.96701,-82.30059,0.8583308
100,True,16615.998,36.577957,6.181286,-96.3486,0.35913077,0.92004025,,1736002,-101.972,0.06181286,0.00033568105,0.69870925,0.033568107,135.27,-1,0.009200403,1392.0279684066772,24.859934,72.35358,-70.7831,6200,-60.593422,-96.34860279172659,62,108.10876,[-0.052  0.986 -1.113],0.86201495,6.3875637,15.655421,0.0069870926,-168.70218,-84.99548,0.86201495
100,True,52803.477,32.782154,8.134042,-97.90701,0.37149113,1.174133,,1749707,-105.02712,0.08134042,0.00016870398,0.8199619,0.016870398,137.05,-1,0.011741329,1404.3615787029266,26.490353,115.69609,-77.653564,6300,-60.23946,-97.90702266097068,63,153.36366,[-0.093  0.968 -1.06 ],0.8619127,6.03224,16.577589,0.00819962,-213.60312,-95.14098,0.8619127
100,True,9791.398,50.840473,2.0735025,-93.08825,0.43761066,0.4268773,,1762838,-99.63146,0.020735025,0.00011209272,0.43411422,0.011209272,131.31,-1,0.0042687734,1415.423136472702,25.188232,103.20789,-38.921593,6400,-60.485012,-93.0882586310804,64,135.81113,[-0.042  0.996 -1.047],0.86894333,10.066924,9.933521,0.0043411423,-196.29614,-59.682144,0.86894333
100,True,9842.081,31.702583,4.727101,-101.69318,0.42256516,0.7503168,,1777112,-106.99176,0.047271006,1.5760498e-06,0.5111988,0.00015760498,142.74,-1,0.0075031673,1427.1144709587097,20.842607,57.264355,-48.618088,6500,-70.84155,-101.6931775291264,65,88.11598,[-0.036  0.973 -0.981],0.85813653,20.8979,4.78517,0.0051119877,-158.95753,-72.84016,0.85813653
100,True,18279.844,43.90241,3.985617,-96.87883,0.4396364,0.7723034,,1790713,-102.58375,0.03985617,0.00013382193,0.6832191,0.013382193,136.01,-1,0.0077230334,1438.9073424339294,25.76609,74.268974,-62.937706,6600,-60.128822,-96.87882224142551,66,111.018974,[-0.024  1.019 -0.996],0.8638251,5.9543943,16.79432,0.0068321894,-171.1478,-76.85866,0.8638251
100,True,20069.885,23.518105,7.0579405,-91.2201,0.40526187,1.3485948,,1803658,-96.226,0.0705794,4.603214e-05,0.74783075,0.004603214,129.45,-1,0.013485947,1451.2181224822998,17.614445,58.95714,-67.597145,6700,-60.503883,-91.22010077029466,67,89.67336,[-0.15   1.014 -0.979],0.8659867,8.628512,11.589483,0.0074783075,-150.17725,-82.30167,0.8659867
100,True,13225.626,25.523504,5.8757052,-95.3831,0.3658921,0.9210107,,1817093,-100.73024,0.05875705,6.33657e-07,0.5391694,6.3365704e-05,134.35,-1,0.009210106,1462.0361001491547,20.577045,65.03092,-46.847313,6800,-60.354958,-95.38310546934605,68,100.059074,[-0.127  0.976 -1.014],0.8661046,13.679403,7.3102603,0.005391693,-160.41403,-66.624054,0.8661046
100,True,23943.19,24.68853,7.683161,-93.61157,0.3069763,1.3779198,,1830290,-98.907646,0.07683161,2.9089337e-05,0.7889345,0.0029089337,131.97,-1,0.013779198,1475.2449748516083,22.108654,65.27113,-74.32943,6900,-60.599922,-93.61155738726258,69,98.28277,[-0.097  1.013 -1.053],0.85394937,9.114712,10.971274,0.007889346,-158.88269,-90.318634,0.85394937
