InitialReturnStd,ReturnStepMax,MaxIWNorm,TimestepsSoFar,OptimizationReturnMin,EmpiricalD2,Bound,InitialBound,MinIWNorm,ReturnMeanIW,InitialReturnMin,ESSClassic,MeanIW,EpLenMean,OptimizationReturnMax,InitialReturnMax,EpThisIter,MaxIW,J_sample_variance,Iteration,ReturnStepMaxmin,TimeElapsed,MinIW,Weights,MeanIWNorm,LearnableVariance,VarianceInit,EpRewMean,StdIWNorm,OptimizationReturnMean,StdIW,EpisodesSoFar,ESSRenyi,MeanEntropy,InitialReturnMean
30.542671,0.8569071,0.05871285,547499,,41.685658,-312.99854,-387.3432,6.115845e-06,-226.13292,-403.62283,20.746603,0.6161579,492.46,220.84091,-182.78192,100,5.8712854,65522.004,11,0.8569071,628.1758234500885,0.0006115845,[-0.3    0.641 -0.109],0.006161579,True,-1,-373.88909850418565,0.012042799,29.733736,1.2042799,1100,2.3989067,1.2446929,-373.8891
36.728596,0.85776687,0.034145653,596101,,32.05044,-243.89044,-376.03275,5.1326002e-05,-168.04034,-401.9392,39.645916,0.4597119,486.02,179.95969,-221.97952,100,3.4145656,34973.75,12,0.85776687,697.2004268169403,0.0051326,[-0.308  0.64  -0.174],0.004597119,True,-1,-362.6347820724547,0.005672047,39.304424,0.5672047,1200,3.120082,1.2978524,-362.6348
38.218555,0.8581593,0.06858376,644968,,36.071697,-234.32886,-380.1827,3.7036098e-05,-155.347,-394.51663,20.076067,0.48074773,488.67,213.3164,-181.20023,100,6.858376,61862.824,13,0.8581593,772.512809753418,0.0037036098,[-0.346  0.658 -0.121],0.0048074774,True,-1,-367.03219913318753,0.009592156,27.48443,0.95921576,1300,2.7722566,1.3068235,-367.0322
64.80407,0.8590282,0.07847004,689026,,18.120356,-245.16873,-332.88528,5.686664e-06,-189.64651,-391.29532,20.98508,0.6688557,440.58,264.56354,-126.73178,100,7.847004,104381.98,14,0.8590282,826.3314309120178,0.0005686664,[-0.304  0.724 -0.112],0.0066885566,True,-1,-319.8421344840527,0.012978714,71.453186,1.2978715,1400,5.5186553,1.2498041,-319.84213
66.76698,0.86226237,0.04293273,729430,,16.732405,-188.3027,-303.0169,7.1306135e-06,-135.22258,-389.29062,29.406008,0.5460826,404.04,255.42636,-133.86426,100,4.293273,63888.516,15,0.86226237,877.6455481052399,0.00071306137,[-0.295  0.741 -0.169],0.005460826,True,-1,-290.040574683547,0.008461049,99.25004,0.8461049,1500,5.976427,1.2259521,-290.04056
54.922607,0.86351573,0.10567989,759462,,10.26912,-193.46964,-225.41313,6.114556e-05,-155.76949,-352.9374,28.579073,0.80391526,300.32,245.60092,-107.33648,100,10.567989,161426.72,16,0.86351573,913.9184687137604,0.0061145565,[-0.305  0.795 -0.193],0.008039152,True,-1,-213.64854545742273,0.012708636,139.28886,1.2708637,1600,9.737932,1.2689669,-213.64853
50.070663,0.859162,0.088805094,787188,,5.6224847,-201.17216,-210.40283,9.3634015e-05,-171.66006,-373.38538,35.904636,1.0111287,277.26,280.0716,-93.31378,100,8.880509,253813.12,17,0.859162,955.7960214614868,0.009363402,[-0.301  0.832 -0.15 ],0.010111286,True,-1,-197.95666050836445,0.013509659,175.42871,1.350966,1700,17.78573,1.2440155,-197.95667
41.156643,0.8622231,0.06863851,811296,,13.038462,-132.06412,-182.14777,1.5719961e-05,-93.31868,-321.9057,21.781736,0.58244413,241.08,230.95297,-90.95273,100,6.863851,73154.695,18,0.8622231,990.1712613105774,0.0015719961,[-0.265  0.88  -0.175],0.005824441,True,-1,-171.41756248265506,0.011037282,150.48813,1.1037282,1800,7.669616,1.1856214,-171.41757
44.617275,0.8616061,0.050248593,835287,,6.8443575,-164.13037,-182.54655,3.933095e-06,-133.72388,-348.67538,36.444786,0.85241354,239.91,264.7097,-83.9657,100,5.0248594,139355.45,19,0.8616061,1027.434053182602,0.00039330948,[-0.225  0.834 -0.233],0.008524136,True,-1,-170.92405310973524,0.011256626,177.75133,1.1256626,1900,14.610576,1.1225113,-170.92404
38.24249,0.86114204,0.05111987,858383,,12.017514,-124.21035,-172.9545,1.426039e-05,-94.47668,-257.31342,34.42506,0.6201183,230.96,176.69315,-80.62026,100,5.111987,35596.12,20,0.86114204,1063.547223329544,0.001426039,[-0.181  0.825 -0.296],0.0062011834,True,-1,-164.37739120915532,0.008558667,92.93603,0.8558668,2000,8.321188,1.1281747,-164.37738
31.97894,0.8684738,0.08781179,878723,,8.513172,-133.79335,-153.69412,3.3883818e-05,-108.386566,-261.2313,25.165058,0.7887495,203.4,190.22382,-71.007484,100,8.781179,71160.516,21,0.8684738,1093.474455833435,0.003388382,[-0.146  0.885 -0.291],0.007887495,True,-1,-144.98644167855383,0.013601673,116.244865,1.3601674,2100,11.746503,1.0530432,-144.98643
31.22071,0.86372626,0.042292874,897663,,17.792326,-93.5894,-142.56424,8.117848e-06,-60.49872,-235.34805,28.92635,0.42991403,189.4,150.57416,-84.77389,100,4.2292876,14438.215,22,0.86372626,1115.9138984680176,0.00081178476,[-0.111  0.883 -0.366],0.0042991405,True,-1,-134.7193081481755,0.0067389007,100.62874,0.6738901,2200,5.6204004,1.014225,-134.7193
38.16102,0.8601505,0.03853063,919831,,10.138137,-114.17689,-166.61339,4.0039136e-05,-84.905,-275.79913,43.499607,0.6001791,221.68,203.85394,-71.94518,100,3.8530629,37823.887,23,0.8601505,1147.8226356506348,0.0040039136,[-0.139  0.819 -0.405],0.00600179,True,-1,-157.42009806022048,0.006840123,118.37902,0.6840123,2300,9.863746,1.0479081,-157.4201
31.888138,0.8612565,0.04307846,940576,,10.442785,-119.49687,-155.99864,2.3276018e-05,-92.533195,-250.31805,38.059803,0.7150572,207.45,167.88495,-82.433105,100,4.307846,47983.934,24,0.8612565,1177.561414718628,0.002327602,[-0.095  0.862 -0.371],0.0071505713,True,-1,-147.65471579924227,0.009122078,102.66334,0.9122079,2400,9.57599,1.0291566,-147.65472
25.03656,0.86486363,0.04663418,957738,,8.461506,-104.627914,-128.65813,0.0003789264,-85.63515,-195.87799,35.967525,0.67177695,171.62,114.06458,-81.81341,100,4.663418,21144.977,25,0.86486363,1196.5199830532074,0.03789264,[-0.086  0.92  -0.39 ],0.0067177694,True,-1,-122.12885776489973,0.008963342,73.74914,0.8963342,2500,11.818228,1.0663453,-122.12886
36.155777,0.8634582,0.118328266,977563,,8.334774,-124.36694,-151.24222,0.00012351442,-96.595535,-288.58398,26.140324,0.78242755,198.25,207.43378,-81.1502,100,11.832827,121041.1,26,0.8634582,1220.7171382904053,0.012351442,[-0.242  0.893 -0.353],0.007824275,True,-1,-141.62275677248834,0.013152017,146.96123,1.3152016,2600,11.997926,1.0548048,-141.62276
29.254723,0.85581005,0.10586752,995859,,11.815,-110.10808,-137.76949,6.7991814e-06,-86.16952,-208.93077,21.435867,0.6896313,182.96,135.85933,-73.07144,100,10.586752,33285.184,27,0.85581005,1243.0591342449188,0.00067991816,[-0.308  0.952 -0.364],0.0068963133,True,-1,-130.80512448310853,0.013202573,78.12565,1.3202573,2700,8.463818,1.0320854,-130.80513
21.429882,0.86504924,0.07521292,1011580,,19.215565,-96.54175,-117.63356,1.4899158e-06,-70.472015,-178.41493,24.846647,0.68169785,157.21,107.20769,-71.207245,100,7.5212917,24014.914,28,0.86504924,1260.7082719802856,0.00014899159,[-0.324  1.018 -0.387],0.0068169786,True,-1,-111.68638980001211,0.011855836,66.728546,1.1855837,2800,5.2041144,0.93605524,-111.68639
22.491272,0.85971063,0.0754919,1026675,,14.724034,-97.032364,-113.45854,5.1799293e-06,-72.55602,-191.36143,30.536566,0.7282214,150.95,121.88767,-69.47376,100,7.54919,31985.342,29,0.85971063,1277.2832610607147,0.00051799294,[-0.329  1.049 -0.483],0.0072822147,True,-1,-107.07983034655452,0.010983266,84.2816,1.0983266,2900,6.791617,0.8893047,-107.079834
20.920305,0.86478317,0.06396871,1040256,,17.727808,-69.12838,-102.207794,4.491144e-06,-45.06294,-171.46979,20.6414,0.450454,135.81,121.34706,-50.12273,100,6.396871,8982.411,30,0.86478317,1291.9795498847961,0.00044911442,[-0.279  1.107 -0.53 ],0.0045045405,True,-1,-96.49213467121125,0.008832381,74.97765,0.88323814,3000,5.6408553,0.8156723,-96.49214
21.643316,0.8571142,0.056092966,1054221,,7.6868663,-82.091675,-104.99094,4.527968e-05,-66.02409,-173.85901,31.81067,0.6652058,139.65,113.4635,-60.395508,100,5.609297,19639.887,31,0.8571142,1310.192073583603,0.0045279684,[-0.277  1.053 -0.603],0.0066520576,True,-1,-99.19563096925616,0.009739301,74.663376,0.9739302,3100,13.009203,0.8322528,-99.19563
20.542715,0.8580839,0.019998796,1067644,,1.171426,-99.002075,-100.405396,0.0020903028,-92.92324,-168.49393,87.57007,1.0008897,134.23,107.80976,-60.684166,100,1.9998796,30073.77,32,0.8580839,1326.2842905521393,0.20903029,[-0.315  1.106 -0.587],0.010008896,True,-1,-94.78893383920193,0.003770879,73.70499,0.3770879,3200,85.366035,0.82063735,-94.78893
18.408796,0.8644254,0.047067028,1080954,,20.959995,-70.679955,-98.95217,7.62218e-06,-47.429893,-152.35257,30.011007,0.49839896,133.1,101.638756,-50.713814,100,4.7067027,7748.7603,33,0.8644254,1341.9803502559662,0.000762218,[-0.283  1.116 -0.598],0.0049839895,True,-1,-93.87374931961298,0.0076111755,58.478817,0.7611176,3300,4.770993,0.80767703,-93.87374
22.55454,0.86792195,0.05785542,1094863,,10.787673,-87.319405,-105.437485,8.5082305e-05,-65.09381,-203.00685,33.751263,0.6504647,139.09,140.42227,-62.584587,100,5.785542,26165.537,34,0.86792195,1358.22274184227,0.008508231,[-0.308  1.049 -0.611],0.006504647,True,-1,-98.67059631496667,0.009113129,104.33626,0.91131294,3400,9.269839,0.809473,-98.67059
22.183638,0.85940516,0.038371418,1108896,,16.867289,-77.30763,-105.942825,1.2537421e-05,-52.818172,-178.8866,36.01378,0.50122195,140.33,118.25595,-60.630646,100,3.8371418,10477.931,35,0.85940516,1374.9340732097626,0.0012537421,[-0.379  0.997 -0.609],0.005012219,True,-1,-99.97994369745254,0.0066809617,78.906654,0.6680962,3500,5.928635,0.8190076,-99.97994
27.89912,0.8625068,0.06995272,1124997,,12.284254,-91.466034,-122.46575,0.00019969471,-64.53962,-230.47586,29.616955,0.5772043,161.01,160.1289,-70.346954,100,6.995272,27494.05,36,0.8625068,1397.0352091789246,0.01996947,[-0.361  0.935 -0.6  ],0.005772042,True,-1,-114.78322540014982,0.008898021,115.692635,0.8898021,3600,8.140502,0.8745173,-114.783226
27.659641,0.8661578,0.062394924,1141011,,6.2180085,-97.82821,-121.09558,4.9203252e-05,-79.22837,-223.77151,34.360443,0.7685039,160.14,152.52344,-71.24808,100,6.2394924,47613.22,37,0.8661578,1418.7563619613647,0.0049203252,[-0.504  0.951 -0.544],0.007685039,True,-1,-113.63653361171484,0.010621834,110.13498,1.0621834,3700,16.08232,0.87453353,-113.636536
22.401392,0.8661108,0.04478467,1155957,,8.958144,-86.23032,-112.14513,0.0004505217,-67.01596,-192.59198,44.775238,0.6368085,149.46,121.77313,-70.81885,100,4.478467,18565.56,38,0.8661108,1439.7262361049652,0.04505217,[-0.512  1.001 -0.544],0.0063680853,True,-1,-105.72538864850998,0.0070722364,86.86659,0.7072237,3800,11.163027,0.9451083,-105.72539
28.249727,0.8600503,0.05201826,1171511,,11.059449,-94.86485,-118.256996,1.9533214e-05,-69.98515,-224.43968,30.812366,0.64059967,155.54,163.92938,-60.510292,100,5.201826,33070.74,39,0.8600503,1459.090006828308,0.0019533215,[-0.593  1.01  -0.474],0.0064059966,True,-1,-110.77567872658372,0.009599273,113.664,0.9599275,3900,9.042042,0.86399096,-110.77567
22.04504,0.8592041,0.06970903,1187226,,11.388707,-89.91705,-117.309265,0.00013435562,-70.63624,-171.39941,26.557894,0.6665566,157.15,100.55488,-70.844536,100,6.9709034,19358.908,40,0.8592041,1481.3268842697144,0.013435562,[-0.676  0.991 -0.555],0.006665566,True,-1,-111.59594854906202,0.011084417,59.803463,1.1084417,4000,8.780628,0.9356489,-111.59595
25.558865,0.8578059,0.08191243,1202465,,13.160095,-98.27945,-115.01041,3.4176617e-05,-73.3927,-205.80688,23.309752,0.6232844,152.39,145.51254,-60.294334,100,8.191243,30481.326,41,0.8578059,1506.0447883605957,0.0034176616,[-0.593  0.998 -0.483],0.0062328447,True,-1,-108.15018080070615,0.011305441,97.6567,1.1305442,4100,7.598729,0.9171089,-108.15018
26.747438,0.8584995,0.041883506,1219243,,13.414364,-95.99763,-126.608154,0.00027388503,-70.98914,-204.84415,37.405037,0.58248425,167.78,145.87903,-58.965126,100,4.1883507,19197.527,42,0.8584995,1532.6960580348969,0.027388504,[-0.607  0.934 -0.502],0.005824841,True,-1,-119.78002230659128,0.0075350963,85.06412,0.7535097,4200,7.4546957,0.9858806,-119.78003
26.915674,0.86686325,0.03324757,1237429,,16.033646,-87.14889,-136.1443,6.2727886e-05,-59.259827,-208.94836,37.470486,0.44434893,181.86,127.75974,-81.18862,100,3.3247573,11050.487,43,0.86686325,1556.1999435424805,0.006272789,[-0.605  0.905 -0.433],0.0044434895,True,-1,-129.17935751244426,0.0057401336,79.769005,0.57401335,4300,6.2368846,1.004497,-129.17937
30.08214,0.8647442,0.038099993,1258697,,19.455854,-107.781006,-158.46251,6.2417053e-06,-75.36385,-220.4809,30.99025,0.5476861,212.68,139.32584,-81.15506,100,3.8099995,21175.701,44,0.8647442,1588.6325085163116,0.0006241705,[-0.614  0.845 -0.414],0.005476861,True,-1,-151.11314900547265,0.008172867,69.36775,0.81728673,4400,5.139841,0.9209201,-151.11314
34.264545,0.8634157,0.04117516,1278831,,14.284847,-114.52517,-153.57004,1.8091709e-05,-77.80773,-291.44446,29.934126,0.5260711,201.34,221.70103,-69.74342,100,4.117516,36701.36,45,0.8634157,1618.2039127349854,0.0018091709,[-0.681  0.835 -0.498],0.0052607106,True,-1,-143.85524989128112,0.00804849,147.5892,0.80484897,4500,7.000425,0.86867094,-143.85526
35.954037,0.8622771,0.10045776,1300138,,7.849764,-120.07896,-160.09225,7.897899e-05,-95.76252,-260.37115,26.197897,0.76266724,213.07,190.91571,-69.455444,100,10.045776,83518.77,46,0.8622771,1645.2233617305756,0.0078978995,[-0.752  0.795 -0.55 ],0.0076266723,True,-1,-151.41320632085205,0.012800773,108.95795,1.2800773,4600,12.739237,0.870827,-151.41321
30.80043,0.8624986,0.04614306,1320161,,16.054598,-117.457535,-151.15814,6.440998e-07,-83.228745,-256.27905,33.579548,0.6464663,200.23,162.02734,-94.25172,100,4.614306,43078.16,47,0.8624986,1669.1520113945007,6.4409985e-05,[-0.755  0.84  -0.548],0.0064646625,True,-1,-142.6155134922266,0.009091999,113.663536,0.9092,4700,6.2287455,0.840581,-142.61551
25.346382,0.86236614,0.07909663,1338243,,21.12156,-101.38939,-135.68158,2.9481113e-05,-70.95118,-198.69063,24.4096,0.6009458,180.82,117.50691,-81.183716,100,7.909663,25355.018,48,0.86236614,1689.7254717350006,0.0029481114,[-0.745  0.892 -0.578],0.006009458,True,-1,-129.05857616841794,0.010575193,69.63205,1.0575193,4800,4.734499,0.79869986,-129.05858
22.089134,0.8607602,0.051726554,1354131,,8.052613,-99.86394,-118.75437,1.2970991e-05,-82.918335,-179.14716,29.423538,0.76853025,158.88,108.39503,-70.75213,100,5.1726556,26805.17,49,0.8607602,1707.0541410446167,0.001297099,[-0.748  0.947 -0.62 ],0.0076853023,True,-1,-112.78280064582825,0.011902644,66.36436,1.1902645,4900,12.418329,0.72167414,-112.78281
20.495522,0.8633896,0.03254975,1369173,,12.880232,-89.128494,-112.818886,9.1100184e-05,-66.988464,-185.07068,44.276752,0.62987816,150.42,114.9668,-70.10388,100,3.254975,17309.48,50,0.8633896,1730.007108926773,0.009110019,[-0.716  0.967 -0.697],0.006298782,True,-1,-106.64985783681273,0.0070662154,78.42082,0.7066216,5000,7.7638354,0.80310047,-106.64986
24.25106,0.8635486,0.048748482,1385156,,11.136103,-93.25343,-119.908615,4.4226097e-05,-71.26308,-197.69102,35.67829,0.6706467,159.83,128.09781,-69.59322,100,4.8748484,26634.27,51,0.8635486,1755.7336118221283,0.0044226097,[-0.686  0.965 -0.616],0.0067064674,True,-1,-113.31892251461744,0.009004729,84.37211,0.9004728,5100,8.979802,0.82019204,-113.318924
22.380247,0.8668341,0.040538643,1399891,,14.424338,-87.79765,-109.96118,3.9536488e-05,-66.12103,-171.22409,34.604263,0.6982571,147.35,101.52109,-69.703,100,4.0538645,20993.084,52,0.8668341,1778.743233203888,0.0039536487,[-0.709  1.017 -0.599],0.0069825696,True,-1,-104.25372025102376,0.009598984,66.97037,0.95989853,5200,6.932727,0.80916315,-104.25372
17.937618,0.8643651,0.06566476,1413736,,6.401471,-90.90741,-102.431755,0.00014343591,-77.88169,-154.4483,38.134743,0.8182647,138.45,85.363464,-69.08484,100,6.566476,20651.916,53,0.8643651,1797.8028254508972,0.014343591,[-0.662  1.072 -0.61 ],0.008182646,True,-1,-97.28347909912468,0.0104221385,57.164825,1.0422138,5300,15.621409,0.8612014,-97.28348
18.239937,0.8651696,0.04145386,1427914,,12.705952,-68.23702,-106.12956,0.00014294164,-49.31489,-159.253,30.106077,0.49558887,141.78,97.44629,-61.806717,100,4.145386,9195.133,54,0.8651696,1819.4972560405731,0.014294165,[-0.559  1.091 -0.558],0.0049558887,True,-1,-100.82112920790911,0.007551168,58.43188,0.7551168,5400,7.8703275,0.8765872,-100.82114
20.51857,0.85900867,0.047934722,1441988,,13.837015,-73.77877,-105.77725,2.512542e-05,-51.74935,-177.6655,29.55626,0.55841434,140.74,118.19086,-59.474644,100,4.7934723,16959.01,55,0.85900867,1837.7235412597656,0.002512542,[-0.773  1.124 -0.542],0.0055841426,True,-1,-99.85507195413112,0.0086209085,77.810425,0.8620908,5500,7.226992,0.88006485,-99.85507
17.866013,0.86181283,0.044584397,1455183,,15.670702,-68.54658,-97.63495,2.5004874e-05,-50.046623,-140.19989,35.811504,0.5453654,131.95,80.05829,-60.1416,100,4.45844,7859.2417,56,0.86181283,1856.9842176437378,0.0025004875,[-0.908  1.182 -0.539],0.005453654,True,-1,-92.96161704897881,0.007301379,47.23827,0.73013794,5600,6.3813353,0.93127984,-92.961624
19.93542,0.8598967,0.054824557,1468534,,8.352428,-79.833466,-99.07883,0.00023721458,-64.113556,-163.17923,35.46822,0.7125779,133.51,103.58177,-59.597458,100,5.4824557,19354.336,57,0.8598967,1877.4021821022034,0.023721458,[-0.922  1.235 -0.488],0.0071257786,True,-1,-93.63951636075973,0.009611683,69.53972,0.9611683,5700,11.972566,0.983566,-93.63951
18.870409,0.8629766,0.05861513,1481732,,18.837364,-62.806984,-97.44715,6.4510036e-06,-42.45139,-140.70029,18.67209,0.48568112,131.98,81.451355,-59.24893,100,5.861513,8438.225,58,0.8629766,1897.0765748023987,0.0006451004,[-0.895  1.278 -0.435],0.0048568114,True,-1,-92.75714152529835,0.010136185,47.943146,1.0136186,5800,5.3085985,0.90026313,-92.757126
18.319141,0.858569,0.0553905,1494726,,4.1313887,-69.293015,-95.69459,0.00030904016,-59.926914,-138.23944,45.117706,0.6882671,129.94,89.93978,-48.29966,100,5.53905,10975.737,59,0.858569,1914.117763519287,0.030904017,[-1.004  1.236 -0.519],0.0068826713,True,-1,-91.0866133159399,0.0075910124,47.15282,0.7591012,5900,24.204937,0.9484263,-91.086624
17.017057,0.86039585,0.07657336,1507977,,16.701015,-67.86301,-98.068924,1.1347076e-06,-48.386612,-142.97441,22.612604,0.5379684,132.51,83.944305,-59.0301,100,7.6573358,8941.519,60,0.86039585,1935.6997029781342,0.00011347077,[-0.892  1.25  -0.471],0.005379684,True,-1,-93.30310450837015,0.009952142,49.67131,0.9952143,6000,5.98766,0.8453594,-93.30311
18.410114,0.86712146,0.06322472,1520882,,6.5247498,-83.870094,-95.7059,0.00015981501,-71.07428,-150.28212,33.58464,0.7884339,129.05,90.83119,-59.450928,100,6.3224716,20535.422,61,0.86712146,1950.980239868164,0.015981501,[-1.001  1.263 -0.574],0.007884339,True,-1,-90.69649547994136,0.011087387,59.585625,1.1087387,6100,15.326259,0.86224484,-90.696495
16.922285,0.85707927,0.04741151,1534247,,12.974039,-76.271835,-98.989426,7.5330056e-05,-58.263054,-149.99199,35.681778,0.6211209,133.65,90.982216,-59.009773,100,4.741151,11187.086,62,0.85707927,1969.9271261692047,0.007533006,[-1.156  1.236 -0.557],0.00621121,True,-1,-93.98969253376126,0.0083391145,56.002296,0.8339114,6200,7.7077,0.9208547,-93.989685
19.20979,0.8584445,0.11902273,1548055,,6.5068693,-93.35867,-103.73445,7.436175e-05,-77.388824,-187.81744,23.071754,0.8316288,138.08,128.66258,-59.15486,100,11.902273,50731.41,63,0.8584445,1985.5745623111725,0.007436175,[-1.305  1.218 -0.498],0.008316288,True,-1,-97.47387105867267,0.015185604,90.34357,1.5185603,6300,15.368374,0.87096626,-97.47388
20.325161,0.86414695,0.049634017,1562300,,13.2469845,-83.13358,-105.25797,0.00022030211,-64.33532,-154.94604,35.916054,0.69918174,142.45,96.11674,-58.829308,100,4.963402,16696.465,64,0.86414695,2006.2874405384064,0.022030212,[-1.324  1.171 -0.548],0.0069918167,True,-1,-100.09310699060559,0.009339429,54.852936,0.933943,6400,7.5488877,0.9249673,-100.09311
19.244595,0.8642665,0.077960655,1576317,,12.162829,-85.9031,-104.45159,3.2547054e-05,-66.95524,-162.99118,26.419132,0.71239203,140.17,103.24924,-59.741943,100,7.7960653,22669.162,65,0.8642665,2023.5083162784576,0.0032547056,[-1.275  1.212 -0.494],0.007123921,True,-1,-99.01855866521596,0.011888917,63.97262,1.1888916,6500,8.221771,0.9254717,-99.01856
16.43025,0.86394274,0.12772468,1589532,,11.50408,-76.1225,-98.4953,7.828069e-05,-59.44993,-147.46799,17.39228,0.65046465,132.15,87.64113,-59.82686,100,12.772469,16035.715,66,0.86394274,2040.3907353878021,0.007828069,[-1.285  1.276 -0.493],0.0065046465,True,-1,-93.57971037775278,0.014176066,53.888275,1.4176066,6600,8.692569,0.9095853,-93.579704
15.73007,0.8661836,0.1025956,1602366,,33.948235,-84.79057,-94.754135,3.243287e-07,-58.003113,-137.92538,19.031397,0.6834128,128.34,79.227325,-58.698055,100,10.25956,15665.263,67,0.8661836,2058.692411661148,3.2432872e-05,[-1.236  1.339 -0.509],0.006834128,True,-1,-90.15662855297327,0.014096332,47.76876,1.4096332,6700,2.9456613,0.78655404,-90.15663
14.5470915,0.86903524,0.05607252,1614511,,19.80679,-66.67783,-89.414246,2.0432706e-06,-47.69335,-127.971405,27.09422,0.59699774,121.45,69.49547,-58.475937,100,5.607252,8420.595,68,0.86903524,2079.1464557647705,0.00020432707,[-1.297  1.356 -0.632],0.005969977,True,-1,-85.14852832496166,0.009792991,42.822876,0.97929907,6800,5.048774,0.70503986,-85.14853
15.066855,0.8636143,0.057149272,1626227,,13.02261,-71.10086,-86.39755,9.6836426e-05,-56.355854,-122.57934,33.567493,0.6951977,117.16,73.67088,-48.908455,100,5.714927,9546.901,69,0.8636143,2096.250876903534,0.009683643,[-1.241  1.402 -0.714],0.0069519766,True,-1,-82.31157743111253,0.009780006,40.26776,0.97800064,6900,7.678952,0.76873136,-82.311584
