J_sample_variance,ESSRenyi,StdIW,VarianceInit,OptimizationReturnMin,InitialReturnStd,OptimizationReturnMax,ReturnStepMaxmin,InitialBound,ESSClassic,InitialReturnMean,ReturnStepMax,TimeElapsed,EpisodesSoFar,MinIWNorm,EpRewMean,EmpiricalD2,InitialReturnMin,MeanEntropy,MeanIWNorm,Iteration,TimestepsSoFar,Bound,MaxIW,MeanIW,EpLenMean,MinIW,OptimizationReturnMean,Weights,EpThisIter,ReturnMeanIW,LearnableVariance,InitialReturnMax,StdIWNorm,MaxIWNorm
41515.754,2.8322155,1.0055212,-1,,4.267284,18.96817,0.8498719,-419.68088,19.062487,-405.84406,0.8498719,947.6012349128723,2300,3.3990252e-06,-405.84410620257256,35.30805,-415.10248,1.1414226,0.0048798453,23,1150000,-280.33667,7.0452003,0.4879845,500.0,0.00033990253,9.258372,[-0.06   0.375 -0.215],100,-198.11789,True,-396.1343,0.01005521,0.070452005
47648.01,3.3306208,1.251663,-1,,3.9696748,23.377777,0.84988785,-419.03058,14.824453,-405.23303,0.84988785,992.4603743553162,2400,1.41386245e-05,-405.2330302347243,30.024433,-413.92673,1.1100905,0.005221789,24,1200000,-285.11957,11.155038,0.5221789,500.0,0.0014138625,8.693696,[ 0.03   0.381 -0.278],100,-209.51648,True,-390.54895,0.01251663,0.111550376
73912.055,6.1604624,0.90735066,-1,,6.0206413,32.680206,0.8496648,-409.95337,34.266327,-396.19577,0.8496648,1036.6775314807892,2500,3.0426185e-05,-396.1957885286212,16.232548,-412.72742,1.113038,0.006551111,25,1250000,-318.4783,4.8397326,0.65511113,500.0,0.0030426185,16.531628,[-0.086  0.461 -0.309],100,-263.0495,True,-380.0472,0.009073506,0.048397325
31077.072,2.1449158,0.7413659,-1,,4.3745885,20.165588,0.8507484,-417.16183,24.57676,-403.36038,0.8507484,1076.2335917949677,2600,3.5437388e-06,-403.36040652632715,46.621876,-414.04315,1.0474808,0.0042319675,26,1300000,-265.26553,3.5200362,0.4231967,500.0,0.0003543739,10.682747,[-0.056  0.397 -0.306],100,-171.029,True,-393.87756,0.007413659,0.03520036
40830.695,1.9535117,0.95709956,-1,,5.1442633,23.170807,0.84965587,-417.31305,20.351086,-403.51312,0.84965587,1119.8233709335327,2700,2.2580101e-05,-403.513166154474,51.189865,-413.99634,1.0204479,0.0048379456,27,1350000,-291.33817,5.315656,0.48379457,500.0,0.0022580102,10.483171,[-0.033  0.388 -0.371],100,-192.60405,True,-390.82553,0.009570996,0.053156562
86563.13,12.334494,1.2516869,-1,,7.132195,36.165314,0.8513934,-408.2313,24.22131,-394.47107,0.8513934,1160.1309201717377,2800,0.00031672898,-394.47104899927973,8.107346,-412.80716,1.0557251,0.00707654,28,1400000,-320.44598,9.166117,0.70765406,500.0,0.0316729,18.336111,[-0.013  0.465 -0.398],100,-281.2659,True,-376.64185,0.012516868,0.09166116
73157.97,3.374554,1.4393101,-1,,5.292849,29.822449,0.8507271,-411.75348,16.80898,-397.92688,0.8507271,1203.1886625289917,2900,1.0667417e-05,-397.9268649032712,29.633547,-414.79916,1.0145724,0.0064697415,29,1450000,-334.15332,11.476187,0.6469741,500.0,0.0010667418,16.872303,[-0.079  0.441 -0.363],100,-258.88565,True,-384.9767,0.014393102,0.11476187
44939.305,2.835475,1.3930454,-1,,5.232952,23.690033,0.8489543,-417.60995,11.527759,-403.77777,0.8489543,1242.3399271965027,3000,2.003113e-05,-403.77776147931814,35.26746,-414.96603,0.9873655,0.005028451,30,1500000,-282.16144,13.140065,0.5028451,500.0,0.002003113,11.1882715,[-0.082  0.388 -0.404],100,-200.01694,True,-391.276,0.013930453,0.13140064
87665.13,3.5593297,1.6503624,-1,,6.168749,33.08777,0.8521275,-409.2143,15.733313,-395.49387,0.8521275,1287.5191700458527,3100,1.5504727e-05,-395.4939041829109,28.095177,-411.61237,0.9352404,0.007131182,31,1550000,-356.42145,9.513159,0.71311814,500.0,0.0015504728,16.118464,[-0.125  0.46  -0.432],100,-283.69656,True,-378.5246,0.016503623,0.09513158
31942.256,2.4318633,0.8104587,-1,,5.977128,26.032745,0.8504404,-411.66467,21.866577,-397.89984,0.8504404,1328.9664356708527,3200,7.745728e-06,-397.8998632252216,41.12073,-412.9443,0.8741273,0.0042874864,32,1600000,-257.71387,6.284439,0.4287487,500.0,0.0007745728,15.044442,[-0.121  0.426 -0.484],100,-169.4464,True,-386.91156,0.008104587,0.06284439
60557.895,2.1547012,1.2517309,-1,,13.016079,136.0162,0.8501751,-407.13986,17.653156,-393.26114,0.8501751,1369.0445415973663,3300,6.5218505e-06,-393.26115725442764,46.410145,-416.36124,0.82320076,0.005795604,33,1649893,-319.2389,7.6132984,0.5795604,498.93,0.00065218506,23.10008,[-0.159  0.447 -0.545],100,-224.6902,True,-280.34503,0.012517308,0.07613298
111553.34,7.1133943,1.7099706,-1,,8.15058,50.649506,0.8564941,-398.82236,18.430868,-385.27026,0.8564941,1414.7777984142303,3400,3.8374823e-05,-385.27026169970634,14.057986,-406.56296,0.77623874,0.008128278,34,1699893,-365.5989,9.885679,0.8128279,500.0,0.0038374825,21.292698,[-0.207  0.485 -0.596],100,-314.78668,True,-355.91345,0.017099705,0.09885679
44008.195,2.6411188,0.8222678,-1,,7.195403,41.643555,0.8530518,-402.35458,28.079504,-388.83667,0.8530518,1459.6241030693054,3500,2.5301697e-06,-388.8366549053788,37.862743,-405.5375,0.7446234,0.005137853,35,1749893,-284.48877,4.8046637,0.5137853,500.0,0.00025301697,16.700855,[-0.185  0.464 -0.643],100,-201.30936,True,-363.89395,0.008222678,0.048046637
107670.516,12.435312,1.2408059,-1,,5.79782,34.16919,0.8515516,-408.1201,28.899126,-394.37274,0.8515516,1500.9643306732178,3600,0.00012603031,-394.37270372375843,8.0416155,-412.42102,0.73451924,0.007910588,36,1799893,-355.06113,7.213514,0.7910587,500.0,0.0126030315,18.048317,[-0.271  0.43  -0.674],100,-316.0767,True,-378.25183,0.01240806,0.072135136
51776.363,2.9557085,1.1684061,-1,,5.066146,27.684113,0.8531566,-412.61377,17.645859,-398.77774,0.8531566,1542.0182437896729,3700,8.073108e-05,-398.77773460447787,33.832836,-415.08185,0.76013815,0.005408447,37,1849893,-294.18323,9.121528,0.5408447,500.0,0.008073108,16.30411,[-0.228  0.393 -0.684],100,-213.70438,True,-387.39774,0.011684062,0.091215275
43647.582,2.7779088,0.8922042,-1,,6.759869,32.689087,0.8508055,-408.42874,23.970566,-394.66214,0.8508055,1584.1034941673279,3800,5.92562e-05,-394.6621296879649,35.998302,-412.999,0.78621763,0.0050097094,38,1899893,-278.69165,6.054306,0.50097096,500.0,0.00592562,18.336864,[-0.143  0.432 -0.659],100,-196.09381,True,-380.3099,0.008922042,0.06054306
46652.152,2.641885,1.0689261,-1,,8.632309,50.67166,0.85731554,-399.5665,19.51027,-386.03427,0.85731554,1623.6532599925995,3900,1.2198455e-05,-386.03423159107564,37.85176,-405.96848,0.73842907,0.005262705,39,1949893,-288.10303,8.153634,0.5262705,500.0,0.0012198455,19.934242,[-0.125  0.475 -0.633],100,-204.84732,True,-355.2968,0.010689261,0.08153634
45725.49,2.0388863,0.96658915,-1,,5.957879,34.146515,0.84959656,-406.13107,22.04325,-392.42313,0.84959656,1667.8164536952972,4000,3.4744326e-06,-392.4231567838788,49.046383,-411.2373,0.6776142,0.0051398785,40,1999893,-296.50443,5.3970175,0.51398784,500.0,0.00034744327,18.81415,[-0.136  0.443 -0.681],100,-200.50365,True,-377.0908,0.0096658915,0.053970173
16040.457,2.9827065,0.58328456,-1,,9.010066,51.79483,0.85754085,-400.24762,22.283997,-386.835,0.85754085,1707.405169248581,4100,3.6234678e-06,-386.83497062280776,33.526596,-402.3786,0.630029,0.003123358,41,2049890,-197.9061,4.28483,0.31233582,499.97,0.0003623468,15.5436325,[-0.093  0.461 -0.741],100,-120.24413,True,-350.58377,0.0058328453,0.0428483
54217.242,3.582558,1.3288215,-1,,20.802727,139.24173,0.8539734,-389.2655,15.737276,-375.92972,0.8539734,1748.9645357131958,4200,1.292137e-05,-375.9297292095423,27.913017,-400.0722,0.57507116,0.0057426672,42,2099508,-288.23816,9.444134,0.57426673,496.18,0.0012921371,24.142471,[-0.087  0.488 -0.789],100,-217.78174,True,-260.83047,0.013288214,0.09444133
102865.58,5.906804,1.2739408,-1,,30.167372,148.31726,0.86200756,-378.3419,25.622658,-364.71472,0.86200756,1790.9536318778992,4300,3.397732e-05,-364.7146997283399,16.929628,-408.817,0.624306,0.007477235,43,2148341,-326.7603,7.3601613,0.7477235,488.33,0.003397732,44.10229,[-0.029  0.495 -0.844],100,-270.69022,True,-260.49973,0.012739408,0.07360161
67384.11,3.212399,1.0557675,-1,,27.202284,181.2948,0.8598881,-384.65033,20.04251,-371.34216,0.8598881,1834.5375084877014,4400,4.944286e-05,-371.3421282835305,31.129383,-399.24567,0.61938673,0.005285849,44,2197699,-249.26729,6.872285,0.5285849,493.58,0.0049442863,27.903538,[-0.058  0.494 -0.795],100,-175.01596,True,-217.95087,0.010557675,0.068722844
49858.383,4.4302444,1.0675143,-1,,60.624035,216.79929,0.8633659,-330.86682,22.184713,-317.95578,0.8633659,1873.395943403244,4500,2.5281208e-05,-317.95577699154614,22.572119,-387.3322,0.621391,0.0056999116,45,2241546,-265.17026,6.1411586,0.5699912,438.47,0.0025281208,69.37644,[-0.054  0.529 -0.8  ],100,-203.82957,True,-170.53293,0.0106751425,0.061411586
144214.78,3.335948,1.6837287,-1,,20.809916,165.93137,0.85846597,-385.0796,14.803438,-371.48572,0.85846597,1916.404512643814,4600,3.604785e-05,-371.48572789147494,29.976486,-407.81577,0.59433144,0.0070184683,46,2291164,-311.63702,14.781262,0.70184684,496.18,0.0036047853,36.33004,[-0.05   0.497 -0.798],100,-237.20956,True,-241.8844,0.016837288,0.14781262
227814.75,17.09387,1.6183245,-1,,58.257202,242.95764,0.8601705,-331.97424,23.622566,-318.85025,0.8601705,1953.395593881607,4700,0.00026844087,-318.85026764661075,5.85005,-393.7185,0.60092366,0.009000085,47,2335091,-267.9038,13.804775,0.90000844,439.27,0.026844088,74.86824,[-0.068  0.528 -0.825],100,-236.16106,True,-150.76086,0.016183244,0.13804775
82119.45,7.248247,1.253595,-1,,63.078175,230.89752,0.86115044,-308.24734,22.12063,-295.24417,0.86115044,1989.07128572464,4800,1.15065695e-05,-295.2441824105382,13.796439,-390.09546,0.5903384,0.0066810492,48,2375876,-259.21356,8.701319,0.66810507,407.85,0.001150657,94.85128,[-0.088  0.551 -0.818],100,-210.91513,True,-159.19794,0.012535949,0.087013185
65588.78,7.3166003,1.4157195,-1,,56.23238,273.2124,0.86170655,-333.21045,14.622816,-319.82605,0.86170655,2027.3510284423828,4900,1.20831055e-05,-319.82603819832207,13.66755,-401.53152,0.5346991,0.0058589773,49,2419875,-235.22952,10.211353,0.58589774,439.99,0.0012083106,81.70549,[-0.182  0.537 -0.829],100,-185.74792,True,-128.31912,0.014157194,0.10211353
48278.758,4.1893463,0.85476786,-1,,63.313713,259.2596,0.8597446,-301.9328,29.073164,-289.07642,0.8597446,2063.886191368103,5000,7.38585e-05,-289.07640539363024,23.870073,-385.69196,0.5629055,0.0054725395,50,2460176,-240.14116,3.7135973,0.5472541,403.01,0.00738585,96.615555,[-0.181  0.543 -0.884],100,-177.32864,True,-126.43235,0.008547679,0.037135974
188677.92,18.524754,1.6367731,-1,,43.80906,210.88794,0.86064863,-355.44598,26.468994,-342.3505,0.86064863,2105.3987975120544,5100,0.00026596928,-342.3504773384333,5.3981824,-392.86627,0.5551125,0.009820236,51,2507170,-334.53818,11.398516,0.9820237,469.94,0.026596928,50.515793,[-0.195  0.518 -0.856],100,-304.112,True,-181.97833,0.016367732,0.11398515
79174.734,4.9286346,1.031208,-1,,55.335213,210.86374,0.86053073,-323.1083,27.851828,-310.11234,0.86053073,2146.4059138298035,5200,6.125715e-05,-310.11230781793597,20.289595,-389.88004,0.56287456,0.0064070844,52,2550125,-239.73141,5.916424,0.64070845,429.55,0.0061257156,79.76773,[-0.203  0.54  -0.864],100,-181.19226,True,-179.0163,0.01031208,0.059164237
78895.3,9.404244,0.84174633,-1,,59.859512,239.38397,0.86193454,-271.88553,35.947304,-258.97485,0.86193454,2178.5044944286346,5300,0.00015144088,-258.97486011072994,10.633496,-387.32022,0.6000444,0.00630588,53,2586292,-207.80856,5.378773,0.63058805,361.67,0.015144088,128.34537,[-0.214  0.569 -0.856],100,-165.7081,True,-147.93625,0.008417463,0.05378773
138678.47,10.584428,1.1710536,-1,,62.62012,241.4516,0.85871893,-280.58743,30.191069,-267.60086,0.85871893,2209.5410618782043,5400,3.174066e-05,-267.600836789757,9.447842,-389.59833,0.587769,0.007701237,54,2623249,-214.92113,6.8219233,0.77012366,369.57,0.003174066,121.9975,[-0.289  0.572 -0.819],100,-175.00374,True,-148.14673,0.011710536,0.06821923
91152.72,9.387813,0.7287479,-1,,64.320694,272.09766,0.8636033,-243.60712,44.78055,-230.35928,0.8636033,2239.455066919327,5500,2.2642163e-05,-230.3592714123428,10.652108,-397.43564,0.6130916,0.006562599,55,2655207,-181.69986,3.83643,0.65626,319.58,0.0022642163,167.07637,[-0.295  0.6   -0.831],100,-138.46208,True,-125.33797,0.0072874785,0.0383643
72839.57,5.781,1.1819202,-1,,39.35585,191.8505,0.85834855,-222.45306,26.770653,-212.09694,0.85834855,2267.6271436214447,5600,2.2092161e-05,-212.09692723482848,17.298044,-310.68488,0.5661232,0.0071461974,56,2684762,-181.32278,7.4619136,0.7146198,295.55,0.0022092161,98.58795,[-0.226  0.619 -0.806],100,-138.25055,True,-118.83439,0.0118192015,0.07461914
100176.39,12.39309,1.2725067,-1,,40.376045,173.20776,0.86631197,-196.83328,32.914867,-187.2617,0.86631197,2289.97674202919,5700,3.5977755e-05,-187.2617025372386,8.069013,-287.14725,0.53933775,0.008913393,57,2710812,-175.86269,8.1284485,0.89133924,260.5,0.0035977757,99.885544,[-0.244  0.647 -0.853],100,-148.67366,True,-113.939476,0.012725067,0.081284486
40614.676,7.49586,0.7411648,-1,,41.82091,192.68088,0.8623005,-179.94849,36.070305,-170.03258,0.8623005,2309.3419277668,5800,0.00014151946,-170.03257727712392,13.340697,-297.47754,0.55019414,0.0055672205,58,2734366,-127.12064,4.2726564,0.55672204,235.54,0.014151947,127.44496,[-0.199  0.673 -0.88 ],100,-90.90283,True,-104.79666,0.0074116485,0.042726565
80568.48,12.33313,0.5974056,-1,,44.962276,310.1916,0.8594806,-175.54692,47.72287,-162.11595,0.8594806,2328.930858373642,5900,9.623722e-05,-162.11594517201186,8.108242,-402.92966,0.57277626,0.0057079047,59,2756842,-122.669556,2.8590813,0.5707905,224.76,0.009623722,240.8137,[-0.329  0.691 -0.869],100,-84.42485,True,-92.73806,0.0059740557,0.028590811
81427.32,23.397095,1.2366512,-1,,31.83088,174.09958,0.86657745,-154.9492,31.904352,-146.0876,0.86657745,2347.907987833023,6000,2.259057e-05,-146.0876001267135,4.274035,-265.84796,0.5201507,0.008464718,60,2777271,-132.43771,8.048498,0.8464718,204.29,0.002259057,119.76036,[-0.397  0.719 -0.846],100,-114.11748,True,-91.74839,0.012366513,0.08048498
19234.236,4.56603,0.7947868,-1,,32.519238,139.81967,0.86576366,-153.382,32.51079,-146.00131,0.86576366,2365.0028853416443,6100,3.0243407e-05,-146.0013167580962,21.900864,-221.42065,0.5176691,0.005516291,61,2797559,-114.64062,4.2241163,0.5516291,202.88,0.0030243408,75.41934,[-0.351  0.729 -0.899],100,-80.100204,True,-81.60099,0.007947868,0.042241164
109823.31,10.169117,1.2207134,-1,,38.504555,229.87097,0.8645628,-170.07376,26.552431,-159.66103,0.8645628,2384.5575914382935,6200,3.7380312e-05,-159.66102317124606,9.833695,-312.38196,0.4744043,0.0073396806,62,2819831,-134.9487,6.7028213,0.733968,222.72,0.0037380313,152.72093,[-0.362  0.687 -0.901],100,-102.29569,True,-82.51098,0.012207135,0.06702821
40648.82,9.316756,0.90142804,-1,,37.70417,166.83896,0.86180925,-152.35092,29.420038,-143.73634,0.86180925,2402.9130403995514,6300,0.00021850997,-143.73634342327713,10.733349,-258.4375,0.5334801,0.0058198525,63,2839863,-110.28062,6.9893227,0.58198524,200.32,0.021850998,114.701164,[-0.313  0.711 -0.945],100,-82.0577,True,-91.59854,0.009014281,0.069893226
31116.463,8.689195,0.6818508,-1,,38.48133,199.28453,0.8669809,-161.39468,33.62252,-152.04149,0.8669809,2420.517472267151,6400,1.5615851e-05,-152.0414896017313,11.508546,-280.59534,0.474984,0.0048528183,64,2861045,-96.60849,3.3889155,0.48528185,211.82,0.0015615852,128.55385,[-0.355  0.698 -0.885],100,-64.87853,True,-81.31081,0.0068185083,0.033889156
37980.066,7.1104846,0.8504539,-1,,33.393036,169.9668,0.8622372,-150.0964,36.364307,-142.06702,0.8622372,2438.270572423935,6500,7.3584442e-06,-142.0670125310123,14.063739,-240.88208,0.47730488,0.00642892,65,2880853,-112.81094,4.4084396,0.64289206,198.08,0.0007358444,98.81507,[-0.306  0.719 -0.944],100,-82.699356,True,-70.91529,0.00850454,0.044084396
54386.754,12.865821,0.99762076,-1,,35.317505,174.33408,0.8609078,-146.12448,35.763004,-137.55923,0.8609078,2456.7585632801056,6600,0.00023095755,-137.5592306344211,7.7725315,-256.95728,0.5320974,0.007443717,66,2899904,-122.26893,6.1091475,0.7443717,190.51,0.023095755,119.39805,[-0.294  0.756 -0.942],100,-98.38966,True,-82.6232,0.009976207,0.061091475
28197.104,9.627227,0.82973814,-1,,27.846804,145.0195,0.8553452,-141.74866,36.613274,-134.16983,0.8553452,2474.274139881134,6700,0.00014654075,-134.16983466625214,10.387207,-227.36465,0.5986635,0.0063061034,67,2918626,-104.841125,4.7041492,0.6306104,187.22,0.014654076,93.194824,[-0.356  0.768 -0.887],100,-80.41519,True,-82.34515,0.008297381,0.04704149
36149.727,9.929892,0.8988879,-1,,32.862846,157.52246,0.86297095,-136.4715,35.336887,-128.52707,0.86297095,2490.5311346054077,6800,0.00013216387,-128.52706674769522,10.070603,-238.33261,0.6580447,0.0066449437,68,2936629,-114.41525,4.396783,0.66449445,180.03,0.0132163875,109.80555,[-0.385  0.781 -0.82 ],100,-89.204254,True,-80.81016,0.008988879,0.04396783
47957.598,14.400491,1.0723346,-1,,26.398325,148.72522,0.86100686,-145.42044,33.977814,-137.39764,0.86100686,2509.4345252513885,6900,0.00045785736,-137.39765102416277,6.9442077,-240.68349,0.7222567,0.007692775,69,2955848,-125.39143,5.1129003,0.7692776,192.19,0.045785736,103.28583,[-0.444  0.766 -0.761],100,-104.2499,True,-91.95827,0.010723345,0.051129002
