MaxIW,InitialReturnMean,ReturnMeanIW,ReturnStepMax,InitialReturnStd,StdIW,StdD2w0t,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,Bound,TimeElapsed,J_sample_variance,MaxD2w0t,MeanIW,EpisodesSoFar,Weights,Iteration,InitialReturnMin,InitialReturnMax,MinD2w0t,MeanD2w0t,InitialBound,EmpiricalD2,EpLenMean,EpRewMean,MinIW
1.2436981,-93.40495,-91.890205,100.0,2.860973,0.07496735,0.1788555,100,146284,99.43625,-316.1447,721.5965332984924,54.068466,1.0366331,0.9830284,8600,[-0.645  0.919 -0.679  0.274 -0.054],86,-97.64325,-83.72313,,0.03298898,-316.86826,1.0084143,16.45,-108.14721073895791,0.80456203
1.2240605,-93.44232,-92.585495,100.0,2.678321,0.07574208,0.18074839,100,147964,99.40589,-319.11057,729.9747483730316,54.088783,1.0153502,0.9901578,8700,[-0.642  0.921 -0.682  0.281 -0.054],87,-97.32544,-85.411896,,0.033703696,-319.57257,1.0064698,16.8,-108.51594053568633,0.6885218
1.1420255,-93.227165,-92.23931,100.0,2.9097772,0.075588435,0.18087296,100,149645,99.3625,-307.63342,739.5349915027618,55.1555,1.0159174,0.989036,8800,[-0.638  0.925 -0.679  0.276 -0.054],88,-97.611465,-82.08444,,0.03373544,-308.1459,1.0055203,16.81,-108.29298626897453,0.69797665
1.3197224,-93.665085,-91.83166,100.0,2.6376555,0.10433809,0.17673293,100,151244,99.388565,-301.33322,748.0488295555115,89.65096,1.0315098,0.9794665,8900,[-0.642  0.923 -0.683  0.28  -0.063],89,-97.34096,-81.77016,,0.032121878,-302.38452,1.016515,15.99,-107.99712095885481,0.777875
1.3197007,-93.23479,-88.744225,100.0,2.527429,0.14992566,0.1830949,100,152947,99.40239,-316.16742,756.6837751865387,185.89233,1.0519142,0.9493731,9000,[-0.655  0.919 -0.684  0.276 -0.056],90,-97.67301,-84.93051,,0.034381285,-319.36502,1.0262918,17.03,-108.49334418119732,0.5170695
1.0722328,-93.061874,-92.65044,100.0,3.130131,0.037890833,0.18393,100,154698,99.36821,-324.057,765.6106646060944,22.345318,1.0064304,0.99525154,9100,[-0.625  0.912 -0.686  0.269 -0.069],91,-97.412674,-80.02535,,0.03504022,-324.27933,1.001037,17.51,-108.73554489089031,0.8037662
1.4011872,-93.494484,-90.64593,100.0,2.8295765,0.14361405,0.1824734,100,156387,99.36468,-297.49268,774.9624080657959,173.92822,1.0356927,0.96831256,9200,[-0.628  0.91  -0.688  0.267 -0.07 ],92,-97.61609,-85.30385,,0.034117643,-298.94614,1.0285535,16.89,-108.66797781123412,0.59240335
1.2084775,-93.133766,-92.085976,100.0,3.1042612,0.07673252,0.17988993,100,158051,99.38418,-301.2119,784.2493221759796,59.165276,1.0115885,0.98820984,9300,[-0.62   0.911 -0.695  0.268 -0.068],93,-97.39471,-83.78011,,0.03337706,-301.8532,1.0055048,16.64,-108.03220683143545,0.7268146
1.2193531,-93.39443,-91.27635,100.0,2.7901464,0.10531963,0.17927149,100,159691,99.36059,-300.88068,792.8777234554291,96.1647,1.0451455,0.97647935,9400,[-0.62   0.92  -0.689  0.267 -0.073],94,-97.23048,-84.724495,,0.033013783,-302.1139,1.0098845,16.4,-108.08998200191765,0.65160096
1.5105312,-93.83434,-87.48229,100.0,2.4824264,0.18330275,0.18215078,100,161356,99.42085,-308.24533,801.2557773590088,266.94766,1.0851461,0.92956346,9500,[-0.623  0.913 -0.697  0.273 -0.082],95,-97.547806,-86.09863,,0.03380196,-311.6966,1.0518334,16.65,-108.82361512938407,0.61995196
1.2895694,-92.62689,-90.323364,100.0,2.8714812,0.12373695,0.18155,100,163036,99.36136,-296.87366,809.2536554336548,122.632515,1.0564829,0.9747446,9600,[-0.637  0.896 -0.705  0.271 -0.083],96,-97.72218,-85.74913,,0.033851802,-298.07855,1.0211098,16.8,-107.61717755766773,0.6247817
1.1890208,-92.72704,-91.99715,100.0,3.1525698,0.061185952,0.18242656,100,164755,99.36531,-310.12347,816.830796957016,42.366116,1.0121386,0.9917189,9700,[-0.647  0.895 -0.7    0.262 -0.093],97,-97.53833,-83.402466,,0.034421332,-310.5893,1.0031294,17.19,-108.08132994389041,0.8178307
1.1504718,-93.1094,-91.58311,100.0,3.0076327,0.09007799,0.17863272,100,166389,99.37358,-307.24283,825.5175547599792,73.14041,1.0217434,0.9829361,9800,[-0.651  0.902 -0.698  0.264 -0.095],98,-97.11543,-80.28976,,0.032832574,-308.02814,1.007625,16.34,-107.72002490219367,0.6116075
1.229242,-93.30529,-91.846085,100.0,2.8052094,0.10267609,0.18052934,100,168061,99.385574,-345.03806,832.0280847549438,85.164604,1.0252328,0.9842875,9900,[-0.655  0.895 -0.705  0.265 -0.106],99,-97.749374,-84.03262,,0.03357793,-345.85992,1.0116328,16.72,-108.28443668917078,0.65214413
1.2108307,-93.41445,-91.90559,100.0,2.7294738,0.10237964,0.18180224,100,169756,99.3648,-307.5166,840.8567976951599,94.97397,1.0160208,0.9822175,10000,[-0.642  0.891 -0.71   0.265 -0.105],100,-97.84779,-81.56556,,0.034055382,-308.3332,1.0096928,16.95,-108.6261213329153,0.5612081
1.6958995,-93.3156,-89.46053,100.0,3.119111,0.13730735,0.17976391,100,171407,99.37648,-319.42386,850.1619017124176,142.3984,1.0392433,0.95737267,10100,[-0.645  0.895 -0.711  0.263 -0.116],101,-97.68535,-81.04731,,0.033218227,-322.02927,1.0229357,16.51,-108.10204995438374,0.6247574
1.2125117,-93.13477,-92.07139,100.0,3.362415,0.091432944,0.18219286,100,173114,99.342804,-304.44797,858.9397587776184,74.53208,1.0196694,0.98774815,10200,[-0.662  0.895 -0.707  0.261 -0.114],102,-97.67875,-82.83897,,0.03425273,-305.0078,1.0094913,17.07,-108.44348138519985,0.6835153
1.265799,-93.598366,-90.772026,100.0,2.5804176,0.13069507,0.17907293,100,174745,99.39541,-300.75687,866.8817641735077,141.44362,1.144745,0.96892875,10300,[-0.656  0.9   -0.705  0.26  -0.121],103,-97.66463,-83.2637,,0.032880533,-302.3178,1.0200864,16.31,-108.23062227922838,0.5001898
1.3155684,-93.40912,-90.24528,100.0,3.1818125,0.1296169,0.18508719,100,176480,99.35496,-342.54776,875.0207254886627,160.32967,1.0559319,0.9626666,10400,[-0.663  0.887 -0.714  0.258 -0.123],104,-97.608665,-81.00126,,0.0350887,-344.09393,1.0252209,17.35,-109.00103955461192,0.5380416
1.257408,-92.70852,-91.25547,100.0,2.9525793,0.10931447,0.18309028,100,178204,99.37002,-330.12164,883.2707192897797,110.787796,1.0154074,0.982945,10500,[-0.664  0.881 -0.714  0.265 -0.121],105,-97.37302,-82.491196,,0.034600314,-330.99387,1.011374,17.24,-108.11490309701065,0.6734127
1.3199334,-93.34006,-90.36569,100.0,2.5894573,0.13611577,0.18010698,100,179860,99.34684,-309.57376,891.7479109764099,155.85704,1.044488,0.9666275,10600,[-0.671  0.88  -0.711  0.264 -0.126],106,-97.58028,-83.43981,,0.033332434,-311.2023,1.0220635,16.56,-108.19426809387362,0.5767623
1.5396372,-92.78832,-86.67087,100.0,3.1108148,0.20766027,0.18561077,100,181577,99.36455,-315.06433,899.935821056366,355.00082,1.1112043,0.9300405,10700,[-0.663  0.89  -0.708  0.266 -0.133],107,-97.710655,-81.98803,,0.034993317,-318.91855,1.0675843,17.17,-108.10972624533498,0.4651246
1.2292764,-93.365585,-91.78129,100.0,2.6223555,0.10754218,0.18009837,100,183244,99.39924,-318.3298,908.1637213230133,89.338806,1.0203339,0.9826788,10800,[-0.701  0.893 -0.707  0.274 -0.127],108,-97.236244,-85.14537,,0.033447143,-319.49585,1.0122423,16.67,-108.29754233449877,0.75533855
1.6750662,-93.07097,-88.328476,100.0,3.101132,0.17629358,0.18517545,100,184970,99.372925,-308.18774,916.4734156131744,256.7708,1.0728827,0.94671565,10900,[-0.682  0.893 -0.705  0.271 -0.128],109,-97.451096,-84.826805,,0.0350119,-310.9332,1.0383708,17.26,-108.54237846383111,0.5495264
1.5203078,-93.44235,-90.498825,100.0,2.616499,0.14036225,0.1800702,100,186611,99.36447,-297.50528,924.2198379039764,162.90018,1.0940323,0.96743673,11000,[-0.669  0.902 -0.7    0.265 -0.121],110,-97.85116,-85.151886,,0.03316835,-298.894,1.0291581,16.41,-108.15098746409396,0.5526391
1.254415,-93.591835,-92.443886,100.0,2.8286219,0.0754695,0.18056934,100,188291,99.38233,-313.49997,932.608802318573,49.97304,1.0077906,0.98709905,11100,[-0.666  0.906 -0.706  0.277 -0.121],111,-97.71083,-81.13725,,0.033669814,-314.30066,1.0054138,16.8,-108.68823472429962,0.8768372
1.120928,-93.505135,-92.77734,100.0,3.3340049,0.043129902,0.18136485,100,189990,99.373604,-316.39917,940.6821343898773,23.120186,1.0079024,0.99198717,11200,[-0.657  0.906 -0.706  0.277 -0.113],112,-98.63145,-84.28648,,0.034014195,-316.96844,1.0019534,16.99,-108.77768351065582,0.8822305
1.4813465,-93.40616,-91.261505,100.0,2.7572067,0.11333278,0.18224233,100,191684,99.37916,-297.76666,949.1572096347809,106.72047,1.0314816,0.97595686,11300,[-0.64   0.898 -0.708  0.274 -0.112],113,-97.66181,-86.118454,,0.034127742,-298.85782,1.0168345,16.94,-108.59803651137194,0.74856216
1.1532037,-93.42497,-92.05413,100.0,3.1500819,0.06034173,0.18446974,100,193437,99.372955,-341.47076,958.1091594696045,39.26606,1.0123348,0.98449343,11400,[-0.631  0.906 -0.702  0.276 -0.099],114,-97.55913,-83.73438,,0.035162743,-342.18735,1.005141,17.53,-109.20824212153354,0.84514296
1.3185785,-93.07623,-90.813774,100.0,2.6205537,0.12237158,0.18075942,100,195103,99.352135,-297.2093,966.1129801273346,128.04073,1.0271755,0.9740397,11500,[-0.633  0.907 -0.701  0.273 -0.089],115,-97.213295,-86.35255,,0.03355746,-298.5279,1.0159218,16.66,-107.97476987922919,0.63911647
1.1850533,-93.21698,-91.78654,100.0,2.6572967,0.08928493,0.17987609,100,196767,99.36663,-351.9307,975.3964185714722,69.75006,1.0102961,0.98403037,11600,[-0.642  0.909 -0.699  0.279 -0.096],116,-97.37145,-85.31624,,0.033374395,-352.7612,1.0069187,16.64,-108.13410214964114,0.70092237
1.3191745,-92.95144,-90.04187,100.0,3.3456926,0.10919913,0.18352991,100,198487,99.35385,-337.93253,984.3773646354675,102.51731,1.035426,0.9679916,11700,[-0.647  0.909 -0.696  0.279 -0.105],117,-97.67703,-81.12363,,0.03463924,-339.7367,1.0144038,17.2,-108.34048465516423,0.69656193
1.3081939,-93.65991,-92.05085,100.0,2.941366,0.09058769,0.18092313,100,200170,99.38606,-307.56216,993.5508840084076,69.723206,1.0216455,0.9817285,11800,[-0.659  0.915 -0.688  0.272 -0.102],118,-97.53498,-81.75243,,0.033766016,-308.57864,1.0099846,16.83,-108.80288039639328,0.8173319
1.5720694,-93.88743,-91.289024,100.0,2.5115924,0.12000192,0.17950326,100,201808,99.40402,-297.85107,1002.5625665187836,107.07866,1.0737149,0.971925,11900,[-0.643  0.916 -0.687  0.274 -0.095],119,-97.909195,-84.95258,,0.033032943,-299.33908,1.0136396,16.38,-108.62776439115657,0.5524378
1.168621,-93.662834,-92.30582,100.0,2.4375489,0.0812935,0.17731173,100,203420,99.37498,-301.5974,1011.3603525161743,61.652996,1.0160263,0.9850036,12000,[-0.645  0.909 -0.694  0.282 -0.087],120,-97.65662,-86.330635,,0.032362215,-302.38226,1.0069168,16.12,-108.1257698685259,0.7751039
1.2542235,-93.18535,-90.257545,100.0,2.759634,0.12329497,0.18126367,100,205095,99.37383,-338.193,1020.0441129207611,135.42839,1.0231924,0.967008,12100,[-0.648  0.911 -0.695  0.289 -0.097],121,-97.3562,-85.19517,,0.033745326,-339.97064,1.0119882,16.75,-108.19946403509245,0.5120562
1.3413485,-93.09784,-91.47442,100.0,3.179167,0.10967787,0.18345577,100,206827,99.34758,-320.72366,1028.524040222168,90.44074,1.0178362,0.9817799,12200,[-0.654  0.917 -0.69   0.282 -0.106],122,-97.70658,-82.6855,,0.03475206,-321.81152,1.0140499,17.32,-108.6304675904152,0.66572523
1.188338,-93.21827,-92.77208,100.0,2.97497,0.059325334,0.18054004,100,208509,99.35231,-301.68085,1037.1506597995758,38.66454,1.0071281,0.9947061,12300,[-0.64   0.919 -0.69   0.281 -0.106],123,-98.13763,-83.52698,,0.033685505,-301.9377,1.0027966,16.82,-108.30089055483289,0.817101
1.1959709,-93.26157,-91.63072,100.0,3.055805,0.08068622,0.18068634,100,210185,99.37274,-323.38724,1046.3115689754486,57.11123,1.024197,0.98155296,12400,[-0.634  0.92  -0.688  0.281 -0.113],124,-97.47882,-83.398834,,0.033650458,-324.47903,1.0096179,16.76,-108.27639361714141,0.79329103
1.3156635,-93.78317,-90.78898,100.0,2.3190928,0.11172375,0.17898802,100,211811,99.390785,-313.04367,1054.8016295433044,95.8801,1.0419172,0.9672998,12500,[-0.655  0.924 -0.69   0.289 -0.109],125,-97.05068,-87.21992,,0.03281353,-314.492,1.0198482,16.26,-108.40428289500218,0.6845581
1.1616424,-93.01961,-92.2865,100.0,3.1086943,0.0807094,0.18384032,100,213551,99.38294,-335.3326,1063.4559993743896,60.665714,1.0148343,0.991725,12600,[-0.671  0.926 -0.689  0.281 -0.096],126,-97.463264,-81.74768,,0.034906894,-335.67798,1.0080962,17.4,-108.60714389554609,0.79992115
1.2989464,-93.58678,-90.72706,100.0,2.4749148,0.102046564,0.17939848,100,215188,99.38907,-303.9334,1071.8032383918762,95.35641,1.0430433,0.9679555,12700,[-0.666  0.928 -0.688  0.278 -0.097],127,-97.359314,-85.78501,,0.033005316,-305.4598,1.0132593,16.37,-108.27483845305075,0.6636995
1.2310098,-93.06745,-91.859825,100.0,2.9999259,0.0917634,0.18414381,100,216934,99.35056,-318.6146,1079.9015893936157,68.58738,1.0262996,0.9860683,12800,[-0.659  0.922 -0.696  0.287 -0.101],128,-97.67772,-83.13331,,0.03502837,-319.1977,1.0111837,17.46,-108.71746064602915,0.7184646
1.2182796,-93.09228,-92.29203,100.0,2.8583646,0.065197155,0.18184501,100,218635,99.37925,-301.37997,1088.3751344680786,41.89406,1.0278422,0.9913878,12900,[-0.662  0.916 -0.695  0.281 -0.105],129,-97.958595,-86.73974,,0.03412635,-301.8117,1.004844,17.01,-108.34185454507784,0.7718537
1.2689496,-92.96715,-91.67237,100.0,3.2062242,0.08425268,0.18514267,100,220403,99.387344,-361.034,1097.0260512828827,71.155334,1.0217752,0.9851614,13000,[-0.654  0.921 -0.688  0.277 -0.107],130,-97.22851,-84.06611,,0.035447765,-361.70105,1.0082262,17.68,-108.81497196246292,0.76625144
1.2873819,-93.1559,-91.07625,100.0,3.0047522,0.106359236,0.18083388,100,222076,99.36166,-325.59027,1105.093520641327,90.63819,1.0212463,0.97743,13100,[-0.649  0.922 -0.691  0.281 -0.105],131,-97.506165,-80.07283,,0.033646528,-326.80106,1.0090927,16.73,-108.15140581690855,0.6286068
1.4378612,-93.14622,-89.85997,100.0,3.1132677,0.1427716,0.18403795,100,223801,99.383804,-343.9775,1113.6511993408203,169.84831,1.0392252,0.9626997,13200,[-0.646  0.928 -0.685  0.275 -0.112],132,-97.56868,-84.125015,,0.03478781,-345.70087,1.0318596,17.25,-108.6330470135907,0.6702463
1.2303541,-93.31502,-92.268394,100.0,3.1153476,0.08080557,0.17948496,100,225458,99.36557,-310.63098,1121.6666753292084,68.242485,1.0182508,0.987917,13300,[-0.659  0.924 -0.682  0.273 -0.112],133,-97.70356,-83.71136,,0.033230048,-311.17725,1.0069304,16.57,-108.16179809165628,0.7681027
1.1841719,-93.02952,-91.973755,100.0,2.9864495,0.082067065,0.18023105,100,227130,99.36526,-307.30048,1130.2664620876312,61.854313,1.0108173,0.9880961,13400,[-0.659  0.923 -0.678  0.268 -0.111],134,-97.741394,-82.66401,,0.03352261,-307.94824,1.0066983,16.72,-107.99293591229895,0.75330746
1.2982721,-93.48608,-91.457016,100.0,2.7447205,0.109425165,0.1797405,100,228786,99.386185,-348.48212,1138.8025743961334,99.757195,1.0332049,0.97681075,13500,[-0.664  0.922 -0.676  0.266 -0.12 ],135,-97.42912,-84.88403,,0.033264514,-349.62994,1.015078,16.56,-108.34904488920347,0.7629575
1.1331192,-93.42397,-92.96629,100.0,2.6895254,0.04975236,0.17800812,100,230418,99.347725,-295.2757,1147.3637974262238,30.42099,1.0082272,0.99482,13600,[-0.654  0.922 -0.68   0.271 -0.118],136,-97.582115,-84.948715,,0.03269832,-295.48676,1.0030417,16.32,-108.06251841720658,0.82286316
1.3329648,-93.396416,-91.52641,100.0,3.144081,0.093857124,0.18194182,100,232112,99.35041,-313.01605,1156.0490489006042,75.63813,1.0233959,0.9793335,13700,[-0.655  0.922 -0.681  0.266 -0.12 ],137,-97.49735,-81.14236,,0.034071412,-314.10522,1.0090791,16.94,-108.61179341625379,0.7435167
1.2085719,-93.76029,-92.9077,100.0,2.8808506,0.07348863,0.17944494,100,233770,99.36161,-313.9687,1164.9167830944061,51.70976,1.0095468,0.9902366,13800,[-0.648  0.925 -0.674  0.259 -0.117],138,-97.57335,-83.08006,,0.033232924,-314.46912,1.0048393,16.58,-108.68052790875812,0.832863
1.0842508,-93.61381,-93.39311,100.0,2.6381495,0.025974331,0.17888911,100,235423,99.428116,-324.70782,1173.6864185333252,12.963709,1.0031531,0.99753696,13900,[-0.652  0.929 -0.675  0.257 -0.117],139,-97.42881,-85.4584,,0.03307735,-324.83127,1.0006953,16.53,-108.46398563993671,0.9457639
1.1978483,-93.02731,-91.830154,100.0,2.889052,0.08474369,0.18014254,100,237093,99.354774,-304.2842,1182.2265827655792,70.63257,1.0286528,0.9863578,14000,[-0.65   0.931 -0.672  0.256 -0.115],140,-97.73306,-84.20776,,0.03348736,-304.90036,1.008253,16.7,-107.95731003932764,0.7234695
1.1986502,-93.49987,-92.36974,100.0,2.9755402,0.08762785,0.17666225,100,238695,99.36708,-301.59134,1189.7886242866516,66.92234,1.0147195,0.9875954,14100,[-0.651  0.927 -0.669  0.25  -0.118],141,-97.73553,-83.589554,,0.03214065,-302.21933,1.0073457,16.02,-107.84585735561359,0.7009873
1.5056403,-93.50972,-89.52858,100.0,2.5085073,0.16992132,0.18004146,100,240343,99.38572,-302.9735,1197.9100320339203,231.46889,1.0498885,0.9555619,14200,[-0.654  0.925 -0.668  0.245 -0.128],142,-97.64245,-85.66516,,0.033237733,-305.38275,1.0342147,16.48,-108.27955448121097,0.6342694
1.1508502,-93.103836,-92.14268,100.0,3.0806441,0.061026912,0.1816724,100,242045,99.379845,-341.29565,1206.049586057663,37.558926,1.0085746,0.9893484,14300,[-0.672  0.916 -0.673  0.243 -0.128],143,-97.70613,-83.01074,,0.034105018,-341.8662,1.0036569,17.02,-108.37627210890189,0.7435569
1.1186229,-92.77661,-91.83964,100.0,3.1708207,0.0540742,0.18335842,100,243778,99.36717,-323.3889,1213.8936519622803,38.775772,1.0116267,0.98919195,14400,[-0.676  0.917 -0.672  0.247 -0.134],144,-97.423676,-81.66444,,0.034744244,-323.99408,1.003419,17.33,-108.27899465426565,0.8059082
1.1268862,-93.21028,-92.76704,100.0,2.9088829,0.03989962,0.18240505,100,245497,99.37209,-304.81448,1222.1388063430786,21.303528,1.0060822,0.9952179,14500,[-0.671  0.91  -0.677  0.249 -0.133],145,-97.58979,-82.4761,,0.0344172,-305.0833,1.0019126,17.19,-108.63769574493458,0.90982425
1.2190353,-92.83441,-90.77031,100.0,3.2078135,0.098529145,0.18216786,100,247195,99.36337,-347.6703,1230.9087736606598,89.38691,1.0256318,0.977038,14600,[-0.667  0.904 -0.679  0.247 -0.128],146,-97.817085,-82.609764,,0.034156043,-348.9783,1.0104971,16.98,-107.99788814885731,0.6988684
1.3824446,-93.50178,-90.716,100.0,2.9662988,0.1448887,0.18117097,100,248861,99.36971,-318.26224,1238.75701379776,182.39124,1.0459176,0.96778935,14700,[-0.659  0.899 -0.686  0.255 -0.13 ],147,-97.44488,-82.24421,,0.03363473,-319.63202,1.0220652,16.66,-108.45676359798556,0.57096624
1.3048232,-93.55926,-91.18076,100.0,2.9506698,0.10573285,0.18001421,100,250514,99.37715,-312.99194,1247.3265752792358,99.98545,1.0254213,0.97340155,14800,[-0.647  0.901 -0.685  0.247 -0.141],148,-97.61326,-84.07921,,0.033284247,-314.26807,1.0211222,16.53,-108.39828559447822,0.774783
1.4023588,-93.09289,-89.04517,100.0,2.7913446,0.16357684,0.18361677,100,252225,99.36327,-337.43234,1255.565325975418,210.69641,1.0425515,0.95443666,14900,[-0.657  0.899 -0.682  0.247 -0.131],149,-97.35111,-82.08153,,0.034561485,-339.87817,1.0340039,17.11,-108.41656260772046,0.63680995
1.306565,-92.692635,-90.97876,100.0,3.267709,0.08963409,0.18329063,100,253950,99.33838,-315.11258,1263.830377817154,67.92875,1.0251607,0.9810584,15000,[-0.67   0.895 -0.681  0.249 -0.125],150,-97.48682,-80.81538,,0.034646675,-316.15594,1.01108,17.25,-108.09963053335531,0.73747784
1.3852301,-93.25464,-90.59169,100.0,2.7006602,0.14751941,0.18163934,100,255624,99.38736,-293.92505,1272.2389402389526,168.87125,1.0341587,0.97104955,15100,[-0.661  0.892 -0.687  0.251 -0.119],151,-97.77674,-86.226074,,0.033804514,-295.3174,1.0258558,16.74,-108.24975522872103,0.63617337
1.3286844,-93.69769,-92.43643,100.0,2.6042254,0.11587366,0.17818466,100,257255,99.4144,-298.4146,1280.2852172851562,118.08058,1.0357348,0.98554224,15200,[-0.671  0.886 -0.689  0.253 -0.135],152,-97.48836,-83.573616,,0.032720566,-299.14935,1.0121548,16.31,-108.31986396861151,0.73157525
1.4426687,-93.12789,-90.98652,100.0,2.674323,0.119157486,0.18214898,100,258952,99.405975,-342.58133,1288.779806137085,121.6997,1.0268188,0.97462565,15300,[-0.679  0.879 -0.692  0.251 -0.137],153,-97.59013,-84.98829,,0.034141444,-343.8127,1.0189157,16.97,-108.31102348393857,0.7231598
1.1914352,-93.119286,-91.333496,100.0,2.7832243,0.08969693,0.17857645,100,260586,99.37701,-315.6396,1296.9451746940613,72.06067,1.0184058,0.97999096,15400,[-0.666  0.88  -0.694  0.249 -0.131],154,-97.18532,-84.69337,,0.03282217,-316.5826,1.007237,16.34,-107.72413270637992,0.7164451
1.0922564,-93.68035,-93.40161,100.0,3.1835508,0.03076551,0.18160424,100,262291,99.37137,-308.44217,1305.6138236522675,21.247295,1.0045745,0.99668735,15500,[-0.661  0.887 -0.687  0.248 -0.138],155,-97.55185,-83.49272,,0.034122765,-308.5991,1.0012658,17.05,-109.04158122963783,0.9365846
1.2024844,-93.06072,-91.960175,100.0,2.9410303,0.060824603,0.18276651,100,264010,99.367065,-301.05362,1315.2098019123077,36.73405,1.0185274,0.98808897,15600,[-0.664  0.89  -0.688  0.251 -0.135],156,-97.56768,-85.34021,,0.034485653,-301.78018,1.0046663,17.19,-108.45538303705612,0.74085426
1.4233629,-92.8115,-90.2612,100.0,3.039936,0.12669574,0.18256776,100,265709,99.35434,-303.41885,1324.046588420868,130.69637,1.0606915,0.9712409,15700,[-0.676  0.898 -0.681  0.249 -0.135],157,-97.251816,-83.17628,,0.034238454,-304.68454,1.0232571,16.99,-107.9911399688896,0.6380138
1.3080056,-93.641495,-91.77212,100.0,3.2120333,0.110788465,0.18104857,100,267390,99.376686,-307.20892,1333.215193271637,99.75929,1.022529,0.98042655,15800,[-0.674  0.903 -0.686  0.258 -0.143],158,-97.56759,-83.04856,,0.033768654,-308.56024,1.0096396,16.81,-108.7574772284863,0.72525084
1.2683539,-93.08699,-91.973335,100.0,3.101867,0.09617697,0.18049929,100,269067,99.38051,-344.945,1341.892912864685,80.174995,1.0104128,0.98753554,15900,[-0.66   0.897 -0.691  0.257 -0.147],159,-97.45923,-83.663956,,0.03362574,-345.64166,1.0082167,16.77,-108.09838803524516,0.7788073
1.4555763,-93.32737,-89.77661,100.0,3.0788496,0.16385695,0.18313932,100,270762,99.37612,-340.17902,1350.607983827591,226.10413,1.0552249,0.9599789,16000,[-0.653  0.897 -0.693  0.257 -0.143],160,-97.53644,-82.16316,,0.03430408,-342.08975,1.0323455,16.95,-108.54998499981475,0.4335936
1.2226902,-93.29594,-92.09127,100.0,3.2373376,0.09655856,0.18216415,100,272471,99.349045,-330.8563,1359.461863040924,83.26198,1.0116141,0.98679346,16100,[-0.644  0.9   -0.696  0.252 -0.147],161,-97.80535,-81.44818,,0.03426853,-331.5813,1.0094944,17.09,-108.6463737757602,0.8039571
1.1887027,-93.22279,-92.45049,100.0,2.8768723,0.07689715,0.18088488,100,274158,99.36604,-307.6707,1368.0920267105103,53.62095,1.0173476,0.9910752,16200,[-0.652  0.896 -0.697  0.253 -0.147],162,-97.15762,-82.007935,,0.033800278,-308.14154,1.0055012,16.87,-108.33443657636839,0.7945689
1.0905886,-93.30532,-92.861115,100.0,2.5877483,0.037529867,0.1789233,100,275811,99.379616,-335.70685,1376.847347021103,15.667263,1.0034239,0.9952977,16300,[-0.644  0.9   -0.695  0.253 -0.151],163,-97.45518,-86.0401,,0.033083744,-335.96368,1.0011936,16.53,-108.11130139963194,0.8910788
1.2823385,-93.036865,-90.83828,100.0,2.548253,0.0902214,0.18071592,100,277480,99.35097,-312.601,1385.7567656040192,70.85529,1.0415953,0.9762029,16400,[-0.647  0.901 -0.695  0.251 -0.154],164,-97.119545,-85.39597,,0.03358111,-313.7457,1.0114323,16.69,-107.95715291697772,0.67843014
1.296121,-92.920906,-91.548805,100.0,3.1348355,0.11085023,0.18177556,100,279177,99.37259,-307.00046,1395.623916387558,104.99111,1.0210657,0.9843896,16500,[-0.648  0.899 -0.703  0.259 -0.149],165,-97.23358,-84.81169,,0.03407152,-307.83963,1.0101221,16.97,-108.09586481833699,0.6801437
1.1148663,-92.81305,-92.31757,100.0,3.0849323,0.04187428,0.18070829,100,280864,99.385704,-337.3,1404.1198263168335,22.426668,1.0048711,0.99454117,16600,[-0.657  0.897 -0.705  0.264 -0.152],166,-97.80113,-82.65605,,0.033767544,-337.5644,1.0018169,16.87,-107.87996737371726,0.8730042
1.3473065,-93.28379,-90.79974,100.0,2.7814941,0.13475543,0.17955086,100,282514,99.370026,-320.62106,1413.3842508792877,148.76706,1.0353646,0.9719391,16700,[-0.659  0.899 -0.706  0.264 -0.151],167,-97.493324,-84.35598,,0.033168815,-321.99747,1.020811,16.5,-108.05536942187805,0.6739971
1.3429168,-93.41682,-89.69424,100.0,2.8760133,0.15030958,0.18013254,100,284154,99.3549,-306.2922,1422.5563282966614,185.13855,1.0834979,0.9581219,16800,[-0.667  0.891 -0.708  0.261 -0.149],168,-97.80416,-84.80739,,0.033170402,-308.33554,1.0324236,16.4,-108.12903702192988,0.52304715
1.3029897,-93.64816,-92.19978,100.0,2.519239,0.12770924,0.18108854,100,285835,99.42527,-304.81696,1432.2024927139282,140.56148,1.0199971,0.9834733,16900,[-0.652  0.899 -0.702  0.256 -0.155],169,-97.4945,-84.71216,,0.0337749,-305.5212,1.0172908,16.81,-108.77093660356421,0.67480886
1.3098772,-93.55797,-92.00316,100.0,2.9082007,0.112674065,0.17943247,100,287487,99.3698,-301.31653,1441.6043903827667,104.56738,1.0267819,0.9826114,17000,[-0.665  0.896 -0.702  0.256 -0.162],170,-97.38939,-83.96876,,0.03316801,-302.2774,1.0151683,16.52,-108.40169575550406,0.70766115
1.5144231,-93.4339,-88.57137,100.0,2.9107604,0.16256775,0.18330336,100,289174,99.37828,-299.52972,1450.412514448166,212.96072,1.0680089,0.94542664,17100,[-0.653  0.897 -0.705  0.258 -0.161],171,-97.78523,-84.35972,,0.034248717,-302.15335,1.0431942,16.87,-108.57049905857676,0.58389807
