ReturnStepMax,InitialReturnStd,MinIW,EpisodesSoFar,EpRewMean,TimestepsSoFar,J_sample_variance,ESSRenyi,MinIWNorm,MeanIW,InitialBound,ReturnStepMaxmin,Bound,Iteration,MaxIWNorm,ESSClassic,TimeElapsed,MeanIWNorm,StdIWNorm,MaxIW,InitialReturnMax,EpLenMean,InitialReturnMean,EpThisIter,Weights,EmpiricalD2,EntropyCoefficient,ReturnMeanIW,StdIW,MeanEntropy,InitialReturnMin
100.0,3.104112,1.0,1100,-108.2721677101106,18788,9.732839,100.0,0.01,1.0,6.9027476,86.42924,6.9027476,11,0.01,100.0,57.89173436164856,0.009999999,9.313226e-10,1.0,11.861374,16.71,7.6293944e-08,100,[-0.704  0.89  -0.661  0.273  0.041],1.0,5.0,5.4948032e-08,,1.4596254,-3.9957047
100.0,3.3614273,1.0,1200,-108.48358537693855,20491,11.413326,100.0,0.01,1.0,6.8725986,86.63639,6.8725986,12,0.01,100.0,62.728588819503784,0.009999999,9.313226e-10,1.0,12.7660675,17.03,7.781982e-06,100,[-0.704  0.89  -0.661  0.273  0.041],1.0,5.0,7.733703e-06,,1.4596254,-4.453743
100.0,2.6190853,1.0,1300,-108.80992595806565,22185,6.9288964,100.0,0.01,1.0,7.034002,86.5456,7.034002,13,0.01,100.0,67.64907264709473,0.009999999,9.313226e-10,1.0,7.9240646,16.94,1.0681152e-05,100,[-0.704  0.89  -0.661  0.273  0.041],1.0,5.0,1.0687858e-05,,1.4596254,-3.8413315
100.0,2.4966938,1.0,1400,-108.53677177460602,23832,6.296445,100.0,0.01,1.0,6.9120836,86.19188,6.9120836,14,0.01,100.0,72.61264872550964,0.009999999,9.313226e-10,1.0,11.581184,16.47,-3.5095215e-06,100,[-0.704  0.89  -0.661  0.273  0.041],1.0,5.0,-3.498979e-06,,1.4596254,-3.9228745
100.0,3.3701348,0.5845156,1500,-108.72393849451268,25552,14.695533,95.750854,0.0058451556,0.99999845,6.9022675,86.73981,7.0684986,15,0.020734305,94.819664,77.70298671722412,0.009999985,0.0023373752,2.0734305,11.875618,17.2,-5.1879883e-06,100,[-0.704  0.89  -0.661  0.273  0.041],1.0443771,4.9999614,0.15877436,0.23373753,1.4628645,-4.2443466
100.0,3.1473489,1.0,1600,-108.15045028967495,27250,10.005864,100.0,0.01,1.0,6.9592032,86.62961,6.9592032,16,0.01,100.0,84.19321465492249,0.009999999,9.313226e-10,1.0,10.653549,16.98,-7.6293946e-07,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,5.0,-7.4505806e-07,,1.4628645,-4.6872406
100.0,2.9610155,1.0,1700,-107.66136119142648,28857,8.856174,100.0,0.01,1.0,6.8789134,85.9633,6.8789134,17,0.01,100.0,88.84133338928223,0.009999999,9.313226e-10,1.0,13.062088,16.07,-6.3323973e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,5.0,-6.329268e-06,,1.4628645,-4.304039
100.0,2.8828444,0.9999461,1800,-108.50150110634719,30547,8.394757,99.999985,0.009999461,0.9999997,7.012893,86.53137,7.012893,18,0.010000485,100.000015,93.2222695350647,0.009999996,2.093754e-07,1.0000485,9.042641,16.9,-7.93457e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0000001,4.9999924,3.1217933e-06,2.0935837e-05,1.4628645,-4.544922
100.0,2.6633654,0.99996966,1900,-108.88938294012189,32262,7.165234,100.0,0.009999696,0.9999998,7.004824,86.66706,7.004824,19,0.010000343,99.999985,98.21371126174927,0.009999999,1.2502265e-07,1.0000343,9.284821,17.15,-4.4250487e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,4.9999957,1.9222498e-06,1.2503141e-05,1.4628645,-4.223137
100.0,3.2382534,1.0,2000,-108.31936548697145,33996,10.592206,100.0,0.01,1.0,6.9972324,86.87002,6.9972324,20,0.01,100.0,102.91419339179993,0.009999999,9.313226e-10,1.0,9.512558,17.34,-4.7302246e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,5.0,-4.7422945e-06,,1.4628645,-4.65271
100.0,3.0520377,1.0,2100,-108.15041216588193,35665,9.409023,100.0,0.01,1.0,6.990286,86.38636,6.990286,21,0.01,100.0,107.89584112167358,0.009999999,9.313226e-10,1.0,9.721062,16.69,-1.2969971e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,5.0,-1.3038516e-06,,1.4628645,-3.96698
100.0,3.2433043,1.0,2200,-108.59146309835222,37365,10.625275,100.0,0.01,1.0,6.9679756,86.5928,6.9679756,22,0.01,100.0,112.35668611526489,0.009999999,9.313226e-10,1.0,10.390503,17.0,3.2043456e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,5.0,3.1776726e-06,,1.4628645,-4.570366
100.0,2.8043048,1.0,2300,-108.46094731144254,39035,7.943561,100.0,0.01,1.0,6.9715543,86.38654,6.9715543,23,0.01,100.0,117.23097133636475,0.009999999,9.313226e-10,1.0,10.283173,16.7,4.272461e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,5.0,4.2915344e-06,,1.4628645,-3.908455
100.0,2.7886899,1.0,2400,-108.5718550685157,40746,7.855344,100.0,0.01,1.0,7.028322,86.68166,7.028322,24,0.01,100.0,122.22720050811768,0.009999999,9.313226e-10,1.0,8.579849,17.11,-5.4931643e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,5.0,-5.453825e-06,,1.4628645,-4.4231567
100.0,2.6413727,1.0,2500,-108.61490283042178,42411,7.0473228,100.0,0.01,1.0,7.0551405,86.33326,7.0551405,25,0.01,100.0,126.6493010520935,0.009999999,9.313226e-10,1.0,7.77536,16.65,-3.3569336e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.0,5.0,-3.3453107e-06,,1.4628645,-3.906479
100.0,3.0641696,0.30977786,2600,-109.00723422692647,44153,12.301386,86.28998,0.0030977784,1.0000007,7.018859,86.83411,7.2174673,26,0.03031852,85.41821,131.15185594558716,0.010000007,0.0041317176,3.031852,8.863693,17.42,-6.866455e-06,100,[-0.705  0.883 -0.657  0.28   0.044],1.1588831,4.999982,0.21892476,0.41317177,1.4633265,-4.266899
100.0,2.9653883,1.0,2700,-108.70766165069115,45880,8.882351,100.0,0.01,1.0,7.0142536,86.81287,7.0142536,27,0.01,100.0,138.31626772880554,0.009999999,9.313226e-10,1.0,9.071297,17.27,-2.3651123e-06,100,[-0.704  0.896 -0.666  0.271  0.044],1.0,5.0,-2.3394823e-06,,1.4633265,-4.5192795
100.0,2.9299467,0.9992817,2800,-108.76186315169409,47610,8.671638,99.999985,0.0099928165,0.9999998,6.966825,86.80602,6.9674907,28,0.010010132,99.999985,143.33765172958374,0.009999998,4.0070654e-06,1.0010132,10.494423,17.3,6.713867e-06,100,[-0.704  0.896 -0.666  0.271  0.044],1.0000001,4.9999957,0.00015324354,0.0004007073,1.4634316,-4.167259
100.0,3.4308276,1.0,2900,-108.0638483012842,49328,11.889473,100.0,0.01,1.0,6.8691316,86.76741,6.8691316,29,0.01,100.0,149.22679162025452,0.009999999,9.313226e-10,1.0,13.440636,17.18,-5.0354006e-06,100,[-0.704  0.896 -0.666  0.271  0.044],1.0,5.0,-5.0133094e-06,,1.4634316,-4.600525
100.0,3.259567,1.0,3000,-108.18807766723634,51046,10.732099,100.0,0.01,1.0,6.9814124,86.790955,6.9814124,30,0.01,100.0,154.51733803749084,0.009999999,9.313226e-10,1.0,10.07251,17.18,5.0354006e-06,100,[-0.704  0.896 -0.666  0.271  0.044],1.0,5.0,5.1036477e-06,,1.4634316,-4.4926605
100.0,3.1643097,1.0,3100,-108.78634196551528,52814,10.1139965,100.0,0.01,1.0,6.962363,87.0682,6.962363,31,0.01,100.0,159.78429460525513,0.009999999,9.313226e-10,1.0,10.643539,17.68,-1.0147095e-05,100,[-0.704  0.896 -0.666  0.271  0.044],1.0,5.0,-1.0117888e-05,,1.4634316,-4.6385803
100.0,3.4499795,1.0,3200,-108.67642560730677,54551,12.022584,100.0,0.01,1.0,6.9233403,86.89254,6.9233403,32,0.01,100.0,165.02694272994995,0.009999999,9.313226e-10,1.0,11.814262,17.37,-8.544922e-06,100,[-0.704  0.896 -0.666  0.271  0.044],1.0,5.0,-8.579344e-06,,1.4634316,-4.5329056
100.0,2.9939487,1.0,3300,-108.81598277980383,56295,9.054272,100.0,0.01,1.0,7.0367165,86.91006,7.0367165,33,0.01,100.0,170.29706954956055,0.009999999,9.313226e-10,1.0,8.413216,17.44,-6.8664554e-07,100,[-0.704  0.896 -0.666  0.271  0.044],1.0,5.0,-6.6682696e-07,,1.4634316,-4.4610825
100.0,2.6649268,1.0,3400,-108.60552276288925,57927,7.173571,100.0,0.01,1.0,6.901984,86.0674,6.901984,34,0.01,100.0,174.8914384841919,0.009999999,9.313226e-10,1.0,12.455124,16.32,-2.8991699e-06,100,[-0.704  0.896 -0.666  0.271  0.044],1.0,5.0,-2.9057264e-06,,1.4634316,-3.8735275
100.0,2.7708762,1.0,3500,-108.05749436977595,59602,7.7553077,100.0,0.01,1.0,7.078013,86.45968,7.078013,35,0.01,100.0,179.50317931175232,0.009999999,9.313226e-10,1.0,7.174156,16.75,-6.027222e-06,100,[-0.704  0.896 -0.666  0.271  0.044],1.0,5.0,-6.0237944e-06,,1.4634316,-4.318466
100.0,2.641455,0.64317024,3600,-108.62529390697163,61282,7.815002,97.11502,0.006431702,0.99999785,7.042539,86.453156,7.1193967,36,0.015496214,96.90385,183.87890529632568,0.009999978,0.0017874696,1.5496215,8.238815,16.8,8.69751e-06,100,[-0.704  0.896 -0.666  0.271  0.044],1.0297068,4.9999466,0.06591394,0.17874697,1.4664475,-3.7665482
100.0,3.2354152,0.5381682,3700,-108.77512536809562,62993,13.39711,91.56179,0.005381682,0.99999887,6.9992332,86.653206,7.168266,37,0.027167045,90.54552,189.96316027641296,0.009999988,0.0032313576,2.7167046,9.99015,17.11,9.918213e-07,100,[-0.704  0.891 -0.66   0.272  0.048],1.0921587,4.999972,0.07978885,0.32313576,1.4873061,-4.250252
100.0,2.941981,1.0,3800,-108.76896208205179,64693,8.74268,100.0,0.01,1.0,7.002696,86.58533,7.002696,38,0.01,100.0,194.9988980293274,0.009999999,9.313226e-10,1.0,13.015091,17.0,2.0599366e-06,100,[-0.699  0.898 -0.665  0.262  0.068],1.0,5.0,2.0712614e-06,,1.4873061,-3.6636581
100.0,3.054274,1.0,3900,-108.06736359268461,66410,9.422818,100.0,0.01,1.0,7.146948,86.77511,7.146948,39,0.01,100.0,199.81892919540405,0.009999999,9.313226e-10,1.0,8.687637,17.17,5.264282e-06,100,[-0.699  0.898 -0.665  0.262  0.068],1.0,5.0,5.286187e-06,,1.4873061,-4.553299
100.0,3.2385848,0.2085748,4000,-108.52877370703217,68086,32.505997,72.395,0.002085748,0.999997,6.967,86.41037,7.3992333,40,0.033692814,73.85902,204.2327950000763,0.009999971,0.0059491894,3.3692815,14.085678,16.76,-8.087158e-06,100,[-0.699  0.898 -0.665  0.262  0.068],1.3813109,4.9999256,0.37515128,0.594919,1.5152042,-4.3320007
100.0,2.9235578,1.0,4100,-108.62183860296095,69793,8.633525,100.0,0.01,1.0,7.2324023,86.620255,7.2324023,41,0.01,100.0,209.65551471710205,0.009999999,9.313226e-10,1.0,10.308815,17.07,8.544922e-06,100,[-0.701  0.906 -0.685  0.244  0.096],1.0,5.0,8.504838e-06,,1.5152042,-4.388397
100.0,3.0099156,1.0,4200,-108.73647679385111,71560,9.151102,100.0,0.01,1.0,7.260067,87.09003,7.260067,42,0.01,100.0,214.99337673187256,0.009999999,9.313226e-10,1.0,9.478897,17.67,9.002685e-06,100,[-0.701  0.906 -0.685  0.244  0.096],1.0,5.0,8.9854e-06,,1.5152042,-4.6175537
100.0,2.784324,0.99996734,4300,-107.75029742716411,73143,7.830811,100.0,0.009999673,1.0000001,7.2026505,85.77466,7.2026525,43,0.01000045,100.0,219.68336057662964,0.01,1.4544852e-07,1.000045,11.201157,15.83,1.3732911e-06,100,[-0.701  0.906 -0.685  0.244  0.096],1.0,4.999997,7.838942e-06,1.4542947e-05,1.5152042,-4.064293
100.0,3.5549622,1.0,4400,-108.31184972146443,74891,12.76541,100.0,0.01,1.0,7.203936,86.98279,7.203936,44,0.01,100.0,224.86802768707275,0.009999999,9.313226e-10,1.0,11.162811,17.48,8.850097e-06,100,[-0.701  0.906 -0.685  0.244  0.096],1.0,5.0,8.832663e-06,,1.5152042,-4.713936
100.0,3.1735117,1.0,4500,-108.0541587420964,76571,10.172907,100.0,0.01,1.0,7.180104,86.494804,7.180104,45,0.01,100.0,229.84120798110962,0.009999999,9.313226e-10,1.0,11.8774185,16.8,-3.2806397e-06,100,[-0.701  0.906 -0.685  0.244  0.096],1.0,5.0,-3.2633543e-06,,1.5152042,-4.509575
100.0,2.4860961,1.0,4600,-108.51382555401563,78279,6.243105,100.0,0.01,1.0,7.321144,86.67907,7.321144,46,0.01,100.0,235.1792676448822,0.009999999,9.313226e-10,1.0,7.64624,17.08,-2.3651123e-06,100,[-0.701  0.906 -0.685  0.244  0.096],1.0,5.0,-2.3767352e-06,,1.5152042,-4.3997726
100.0,2.5397575,1.0,4700,-108.9983785992921,80024,6.5155234,100.0,0.01,1.0,7.3302655,86.87299,7.3302655,47,0.01,100.0,240.50375390052795,0.009999999,9.313226e-10,1.0,7.372986,17.45,1.0375977e-05,100,[-0.701  0.906 -0.685  0.244  0.096],1.0,5.0,1.0386109e-05,,1.5152042,-4.115425
100.0,2.813697,0.16526473,4800,-108.76436918419294,81732,187.4367,30.04929,0.0016526473,0.9999989,7.232269,86.621574,8.970043,48,0.1480058,27.491823,245.70362043380737,0.0099999895,0.016240194,14.80058,10.312668,17.08,3.2043456e-06,100,[-0.701  0.906 -0.685  0.244  0.096],3.3278656,4.9999733,1.5815914,1.6240195,1.6031178,-4.4716415
100.0,2.8528526,0.9999423,4900,-108.21898111664676,83424,8.221124,99.999954,0.009999422,1.0000001,7.706382,86.61763,7.7063913,49,0.010000976,99.99999,252.23472833633423,0.010000002,2.7140402e-07,1.0000976,9.276085,16.92,-4.348755e-06,100,[-0.713  0.889 -0.639  0.211  0.184],1.0000005,4.999997,9.402633e-06,2.714126e-05,1.603118,-4.269943
100.0,2.8420875,1.0,5000,-108.51201082357667,85131,8.159052,100.0,0.01,1.0,7.751788,86.675964,7.751788,50,0.01,100.0,257.1467037200928,0.009999999,9.313226e-10,1.0,7.91407,17.07,6.1035155e-07,100,[-0.713  0.889 -0.639  0.211  0.184],1.0,5.0,5.9977174e-07,,1.603118,-4.287689
100.0,3.1055658,1.0,5100,-108.87950775610136,86889,9.741959,100.0,0.01,1.0,7.7002754,86.96106,7.7002754,51,0.01,100.0,261.9058520793915,0.009999999,9.313226e-10,1.0,9.45916,17.58,-8.7738035e-06,100,[-0.713  0.889 -0.639  0.211  0.184],1.0,5.0,-8.776784e-06,,1.603118,-4.5427475
100.0,2.9358284,1.0,5200,-109.2179025135222,88643,8.70615,100.0,0.01,1.0,7.7576203,86.916214,7.7576203,52,0.01,100.0,266.91971135139465,0.009999999,9.313226e-10,1.0,7.739235,17.54,4.9591063e-06,100,[-0.713  0.889 -0.639  0.211  0.184],1.0,5.0,4.956033e-06,,1.603118,-5.7666397
100.0,2.8282812,1.0,5300,-109.19643805547783,90423,8.079974,100.0,0.01,1.0,7.7369394,87.08552,7.7369394,53,0.01,100.0,271.7051908969879,0.009999999,9.313226e-10,1.0,8.35955,17.8,1.4495849e-06,100,[-0.713  0.889 -0.639  0.211  0.184],1.0,5.0,1.4640391e-06,,1.603118,-4.257942
100.0,2.7536294,1.0,5400,-108.74001468040076,92116,7.659066,100.0,0.01,1.0,7.6501694,86.511986,7.6501694,54,0.01,100.0,276.3157024383545,0.009999999,9.313226e-10,1.0,10.962509,16.93,-3.5095215e-06,100,[-0.713  0.889 -0.639  0.211  0.184],1.0,5.0,-3.5306439e-06,,1.603118,-4.093643
100.0,2.8269403,1.0,5500,-107.59249509448946,93783,8.072313,100.0,0.01,1.0,7.750075,86.44264,7.750075,55,0.01,100.0,280.9803695678711,0.009999999,9.313226e-10,1.0,7.9654007,16.67,-1.6784668e-06,100,[-0.713  0.889 -0.639  0.211  0.184],1.0,5.0,-1.6652048e-06,,1.603118,-4.9401016
100.0,3.0350358,0.97586435,5600,-108.50236512983447,95481,9.450426,99.978,0.009758643,0.99999654,7.658387,86.59038,7.6735725,56,0.01085097,99.97626,285.2019798755646,0.009999964,0.00015409668,1.085097,10.716049,16.98,-6.8664554e-07,100,[-0.713  0.889 -0.639  0.211  0.184],1.0002201,4.9999137,0.006872356,0.015409659,1.604816,-4.0805283
100.0,2.8398585,1.0,5700,-108.44402188038723,97201,8.146258,100.0,0.01,1.0,7.6018105,86.797485,7.6018105,57,0.01,100.0,291.24237966537476,0.009999999,9.313226e-10,1.0,12.66774,17.2,-1.1749267e-05,100,[-0.713  0.888 -0.639  0.212  0.186],1.0,5.0,-1.1779368e-05,,1.604816,-4.454712
100.0,3.0727928,1.0,5800,-108.51424205779009,98948,9.537428,100.0,0.01,1.0,7.7327814,86.97409,7.7327814,58,0.01,100.0,295.97045278549194,0.009999999,9.313226e-10,1.0,8.739059,17.47,2.9754638e-06,100,[-0.713  0.888 -0.639  0.212  0.186],1.0,5.0,3.0063093e-06,,1.604816,-4.908737
100.0,2.349782,1.0,5900,-108.58808832672787,100589,5.5772476,100.0,0.01,1.0,7.7970295,86.11118,7.7970295,59,0.01,100.0,300.353657245636,0.009999999,9.313226e-10,1.0,6.8116455,16.41,4.119873e-06,100,[-0.713  0.888 -0.639  0.212  0.186],1.0,5.0,4.1127205e-06,,1.604816,-3.8287735
100.0,3.0986257,0.7523295,6000,-108.46732463654084,102296,10.079096,97.4047,0.007523295,0.99999917,7.6907883,86.64704,7.8113384,60,0.016012581,97.58256,305.0998623371124,0.009999991,0.0015739532,1.6012582,9.998657,17.07,-3.6621093e-06,100,[-0.713  0.888 -0.639  0.212  0.186],1.0266445,4.999979,0.0128063075,0.15739533,1.6272532,-4.3468933
100.0,3.5841432,1.0,6100,-109.39083230972462,104164,12.9758415,100.0,0.01,1.0,7.7610364,87.65271,7.7610364,61,0.01,100.0,311.1661264896393,0.009999999,9.313226e-10,1.0,11.256798,18.68,-2.670288e-06,100,[-0.716  0.881 -0.64   0.203  0.208],1.0,5.0,-2.6915222e-06,,1.6272532,-4.620865
100.0,2.533907,1.0,6200,-109.51686440826167,105937,6.4855394,100.0,0.01,1.0,7.9701805,87.05569,7.9701805,62,0.01,100.0,316.7321848869324,0.009999999,9.313226e-10,1.0,4.98275,17.73,6.408691e-06,100,[-0.716  0.881 -0.64   0.203  0.208],1.0,5.0,6.392598e-06,,1.6272532,-4.002472
100.0,2.8330894,1.0,6300,-108.20963063184796,107625,8.10747,100.0,0.01,1.0,7.8120837,86.536896,7.8120837,63,0.01,100.0,322.0694603919983,0.009999999,9.313226e-10,1.0,9.725342,16.88,-4.119873e-06,100,[-0.716  0.881 -0.64   0.203  0.208],1.0,5.0,-4.1387975e-06,,1.6272532,-4.3101807
100.0,3.2682557,0.94196737,6400,-109.21119319363474,109424,11.0613165,99.892006,0.009419673,1.0000014,7.7515173,87.24891,7.772793,64,0.011120521,99.90583,327.5917294025421,0.010000015,0.00030703517,1.1120522,11.542259,17.99,-6.6375733e-06,100,[-0.716  0.881 -0.64   0.203  0.208],1.0010811,4.999964,0.008394385,0.03070352,1.6298813,-4.2552414
100.0,3.289582,0.7598202,6500,-107.96247027142189,111121,11.551542,97.96309,0.007598202,0.99999964,7.7105055,86.65711,7.803786,65,0.012937424,98.652084,334.14063811302185,0.009999996,0.0011689045,1.2937424,13.166763,16.97,-8.621216e-06,100,[-0.718  0.881 -0.642  0.203  0.211],1.0207926,4.999991,0.05683136,0.11689046,1.6380801,-4.7790146
100.0,2.5294409,1.0,6600,-108.69424597579217,112799,6.4626985,100.0,0.01,1.0,7.8977323,86.42323,7.8977323,66,0.01,100.0,339.939252614975,0.009999999,9.313226e-10,1.0,8.7799,16.78,-5.4931643e-06,100,[-0.717  0.877 -0.641  0.214  0.219],1.0,5.0,-5.4794364e-06,,1.6380801,-3.9892502
100.0,3.2560656,1.0,6700,-109.03657631665345,114567,10.709053,100.0,0.01,1.0,7.834321,87.04806,7.834321,67,0.01,100.0,344.77785539627075,0.009999999,9.313226e-10,1.0,10.682289,17.68,-3.8146973e-06,100,[-0.717  0.877 -0.641  0.214  0.219],1.0,5.0,-3.7699938e-06,,1.6380801,-4.3604584
100.0,3.0303237,1.0,6800,-108.99115059144606,116315,9.275619,100.0,0.01,1.0,7.8057394,86.917336,7.8057394,68,0.01,100.0,349.9801924228668,0.009999999,9.313226e-10,1.0,11.54026,17.48,1.373291e-05,100,[-0.717  0.877 -0.641  0.214  0.219],1.0,5.0,1.3779849e-05,,1.6380801,-4.272293
100.0,3.1673617,1.0,6900,-108.07435593899936,118004,10.133516,100.0,0.01,1.0,7.8194933,86.60373,7.8194933,69,0.01,100.0,354.4570713043213,0.009999999,9.313226e-10,1.0,11.127335,16.89,3.3569336e-06,100,[-0.717  0.877 -0.641  0.214  0.219],1.0,5.0,3.349036e-06,,1.6380801,-4.210228
100.0,3.572322,0.5857348,7000,-108.9910408501441,119812,17.11959,93.19694,0.0058573475,0.9999994,7.82335,87.29695,8.133305,70,0.01733053,94.48822,359.4376611709595,0.009999994,0.0024152207,1.733053,11.011612,18.08,2.670288e-06,100,[-0.717  0.877 -0.641  0.214  0.219],1.0729966,4.999985,0.1879639,0.24152212,1.665116,-4.978874
100.0,3.2856176,1.0,7100,-108.58620993645147,121586,10.904326,100.0,0.01,1.0,7.856484,87.12204,7.856484,71,0.01,100.0,365.16232347488403,0.009999999,9.313226e-10,1.0,14.072731,17.74,-4.5013426e-06,100,[-0.723  0.874 -0.644  0.193  0.246],1.0,5.0,-4.5001507e-06,,1.665116,-4.446335
100.0,3.526705,1.0,7200,-108.65889786098882,123338,12.563282,100.0,0.01,1.0,7.829962,86.96412,7.829962,72,0.01,100.0,369.6250832080841,0.009999999,9.313226e-10,1.0,14.868713,17.52,5.7983398e-06,100,[-0.723  0.874 -0.644  0.193  0.246],1.0,5.0,5.8189034e-06,,1.665116,-5.180229
100.0,2.5542674,1.0,7300,-109.18295755595165,125054,6.590184,100.0,0.01,1.0,8.0694,86.663826,8.0694,73,0.01,100.0,374.2251019477844,0.009999999,9.313226e-10,1.0,7.685417,17.16,9.918213e-07,100,[-0.723  0.874 -0.644  0.193  0.246],1.0,5.0,1.0095537e-06,,1.665116,-3.8884506
100.0,3.3602288,1.0,7400,-108.11584843558006,126783,11.4051895,100.0,0.01,1.0,7.938475,86.844894,7.938475,74,0.01,100.0,378.6035430431366,0.009999999,9.313226e-10,1.0,11.613205,17.29,2.5177003e-06,100,[-0.723  0.874 -0.644  0.193  0.246],1.0,5.0,2.4810433e-06,,1.665116,-4.5944138
