EpRewMean,ReturnStepMax,TimeElapsed,MeanIWNorm,MinIWNorm,InitialReturnStd,InitialReturnMin,InitialReturnMean,MeanIW,StdIWNorm,TimestepsSoFar,J_sample_variance,InitialBound,Iteration,ReturnStepMaxmin,StdIW,EmpiricalD2,EpisodesSoFar,EpThisIter,Bound,ESSRenyi,EpLenMean,MaxIW,ESSClassic,MinIW,ReturnMeanIW,MaxIWNorm,InitialReturnMax,Weights
-107.99047074185026,100.0,54.243277072906494,0.010000053,0.009993294,2.865314,-4.4577637,-1.0986329e-05,1.0000052,2.9428647e-06,21841,8.293324,-0.36075625,13,99.36309,0.00029428568,1.0,1300,100,-0.3606896,100.0,16.87,1.0006459,99.999985,0.99932945,5.565025e-05,0.0100064585,10.822357,[-0.756  0.883 -0.717  0.166  0.005]
-108.18736224772856,100.0,57.49760127067566,0.012006017,1.2864294e-05,3.259463,-4.5868073,5.4931643e-06,1.2006017,0.04613749,23552,948.19336,-0.3704871,14,99.37277,4.613749,17.056587,1400,100,1.3053044,5.8628373,17.11,33.787052,6.342116,0.0012864295,2.8354247,0.3378705,11.114777,[-0.756  0.883 -0.717  0.166  0.005]
-107.9695044233598,100.0,63.07526350021362,0.065100335,1.81944e-05,3.1402566,-4.7226562,-3.2043456e-06,6.510034,0.57748264,25231,127021.93,-0.28252554,15,99.37274,57.748264,854.21533,1500,100,27.22015,0.1170665,16.79,580.96625,1.2548862,0.00181944,35.47742,5.8096623,8.47567,[-0.765  0.844 -0.661  0.193 -0.037]
-108.159668646561,100.0,66.98443055152893,0.013222497,6.338096e-06,2.9864364,-4.6119843,-5.722046e-06,1.3222498,0.030735472,26924,509.32794,-0.29103917,16,99.3653,3.0735471,10.810063,1600,100,1.6865518,9.25064,16.93,25.429214,15.617138,0.0006338096,2.6434307,0.25429213,8.731003,[-0.77   0.832 -0.783  0.297  0.061]
-108.57393601437117,100.0,72.61603212356567,0.009066734,0.0029324214,3.1612456,-4.1812286,-1.197815e-05,0.90667343,0.0043981057,28622,10.99941,-0.35117853,17,99.42159,0.43981057,1.3240216,1700,100,-0.24593127,75.52747,16.98,2.4450521,80.95174,0.29324216,0.1581425,0.02445052,10.534996,[-0.723  0.801 -0.715  0.313 -0.105]
-109.10171050041812,100.0,75.5584328174591,0.01154808,0.00015293455,3.0475492,-4.155632,-4.119873e-06,1.1548079,0.020937288,30362,109.45712,-0.3332434,18,99.372,2.0937288,3.2273233,1800,100,0.770759,30.98543,17.4,18.598038,23.325443,0.015293456,1.369415,0.18598038,9.997177,[-0.73   0.79  -0.696  0.309 -0.1  ]
-109.1011236543599,100.0,80.68182635307312,0.009779807,0.004479306,2.867853,-3.8826752,-1.4495849e-06,0.9779807,0.0032085532,32088,8.2588825,-0.37364975,19,99.40817,0.32085535,1.1030431,1900,100,-0.32004923,90.65829,17.26,2.15448,90.282364,0.44793057,0.07237814,0.0215448,11.20945,[-0.73   0.83  -0.691  0.284 -0.256]
-108.66877227802608,100.0,84.66905879974365,0.017697714,0.00051948184,3.089376,-4.278534,6.1035157e-06,1.7697716,0.05978572,33804,1394.4233,-0.30828428,20,99.38672,5.978572,6.1429334,2000,100,2.9541733,16.278868,17.16,56.57382,8.05674,0.051948182,3.718269,0.56573814,9.248711,[-0.734  0.821 -0.684  0.282 -0.257]
-108.44502404919544,100.0,90.0446937084198,0.009999999,0.01,3.1944768,-4.4970093,-2.822876e-06,1.0,9.313226e-10,35507,10.307759,-0.36239603,21,99.39634,,1.0,2100,100,-0.36239603,100.0,17.03,1.0,100.0,1.0,-2.8312206e-06,0.01,10.871796,[-0.702  0.838 -0.614  0.245 -0.21 ]
-108.24869864134637,100.0,93.12403059005737,0.009196524,0.0016613656,2.8966987,-4.11335,3.8146973e-06,0.9196524,0.0052872137,37158,11.222427,-0.42453286,22,99.358444,0.5287214,1.3457965,2200,100,-0.2790597,74.30544,16.51,3.2372196,75.158226,0.16613656,0.21343876,0.032372195,12.736099,[-0.702  0.838 -0.614  0.245 -0.21 ]
-108.28175199237823,100.0,96.98969626426697,0.010182352,0.0014308507,3.0077484,-4.012512,2.9754638e-06,1.0182352,0.009200995,38810,29.898073,-0.34909907,23,99.37125,0.92009956,1.9736493,2300,100,-0.10038701,50.667564,16.52,6.3695626,55.049942,0.14308508,0.39005467,0.063695624,10.473061,[-0.699  0.843 -0.639  0.25  -0.22 ]
-108.47498335705932,100.0,101.11186027526855,0.012024714,0.00028602197,2.5541472,-4.0245667,1.1444092e-06,1.2024715,0.029399283,40471,231.74449,-0.26338667,24,99.36651,2.9399283,7.6796303,2400,100,0.96907943,13.021461,16.61,29.103853,14.331658,0.028602198,1.6989836,0.2910385,7.901634,[-0.678  0.851 -0.663  0.256 -0.166]
-108.04311999185076,100.0,105.84074401855469,0.06658917,2.0870897e-05,3.067563,-4.404686,1.5258789e-06,6.658918,0.57572144,42121,223951.33,-0.3301682,25,99.35593,57.57215,1494.385,2500,100,34.082558,0.06691716,16.5,578.9439,1.3201126,0.0020870897,46.846016,5.7894387,9.90509,[-0.597  0.763 -0.703  0.313 -0.13 ]
-107.7956476179902,100.0,110.97080612182617,0.010496902,0.00017969366,2.6379073,-4.201767,-7.3242186e-06,1.0496905,0.035384048,43748,451.3471,-0.330014,26,99.37807,3.5384052,16.474176,2600,100,1.2583472,6.070106,16.27,34.558483,8.088659,0.017969366,2.5977912,0.3455848,9.9002,[-0.576  0.857 -0.698  0.267 -0.019]
-108.32709405547986,100.0,114.37821245193481,0.014442913,7.618888e-05,2.6485078,-4.1138535,2.5939942e-06,1.4442912,0.06616602,45407,415.14307,-0.28581008,27,99.38747,6.616602,16.949133,2700,100,0.68406236,5.900007,16.59,65.48842,4.54804,0.0076188883,1.8607336,0.65488416,8.574379,[-0.548  0.906 -0.744  0.27   0.022]
-108.2684546486641,100.0,119.59594821929932,0.009188492,0.0010126347,3.5366101,-4.9174347,-8.544922e-06,0.9188492,0.005135953,47163,22.6129,-0.36138475,28,99.39386,0.51359534,1.3299155,2800,100,0.05676374,75.19275,17.56,2.2444751,76.19449,0.10126347,0.47350988,0.022444751,10.841286,[-0.542  0.845 -0.698  0.276  0.051]
-108.6172119214077,100.0,122.79075384140015,0.061952047,2.5519603e-06,3.0836742,-4.9111176,-6.6375733e-06,6.195206,0.51449406,48908,76236.98,-0.35977024,29,99.372505,51.449413,443.94867,2900,100,19.222414,0.22525127,17.45,517.0987,1.4292195,0.00025519604,26.802666,5.1709867,10.792908,[-0.536  0.823 -0.725  0.315 -0.013]
-107.51008376187268,100.0,127.70885848999023,0.011579839,7.982908e-06,2.8235772,-4.6813354,2.822876e-06,1.157984,0.025084436,50521,110.34935,-0.28740844,30,99.37983,2.5084436,6.307136,3000,100,0.58531904,15.855057,16.13,21.4099,17.567,0.0007982908,1.307124,0.214099,8.622337,[-0.533  0.847 -0.757  0.2   -0.002]
-108.19363634911625,100.0,131.7171757221222,0.0114590665,4.484333e-05,2.8161201,-3.9871368,-1.3046265e-05,1.1459068,0.05301034,52173,1561.0911,-0.3114767,31,99.38299,5.3010345,39.93886,3100,100,2.162056,2.503827,16.52,52.44792,4.464198,0.004484333,4.1304193,0.5244792,9.34391,[-0.502  0.758 -0.841  0.3   -0.053]
-108.46899904819703,100.0,136.87833261489868,0.01142377,0.00029501,2.7678905,-4.714676,1.6784668e-06,1.142377,0.008715786,53906,19.629995,-0.2815675,32,99.37079,0.87157863,1.9756333,3200,100,0.012287468,50.61668,17.33,3.5293555,63.207314,0.029500999,0.40805328,0.035293553,8.447075,[-5.267e-01  6.808e-01 -8.076e-01  2.865e-01 -2.561e-04]
-108.04927541252415,100.0,139.7567253112793,0.00939843,0.0019770886,2.3337286,-3.7743912,-6.5612794e-06,0.93984306,0.005487561,55482,5.79131,-0.2564959,33,99.349396,0.5487561,1.3307523,3300,100,-0.12569156,75.14547,15.76,2.6381922,74.57587,0.19770886,0.17018998,0.026381921,7.6946793,[-0.535  0.681 -0.757  0.226 -0.061]
-108.13933596523971,100.0,144.0038981437683,0.028739054,6.889058e-06,2.588299,-3.675972,7.400513e-06,2.8739057,0.20615551,57127,4923.525,-0.33906785,34,99.36209,20.615553,120.344284,3400,100,2.3297844,0.8309493,16.45,204.75479,1.9063214,0.0006889058,6.049492,2.0475478,10.172256,[-0.544  0.667 -0.739  0.222 -0.059]
-108.42080842354869,100.0,148.78182315826416,0.009560159,0.002990284,2.5729702,-4.442734,7.400513e-06,0.956016,0.0041642147,58791,7.024567,-0.2248647,35,99.37343,0.41642147,1.1721241,3500,100,-0.17043619,85.31519,16.64,2.2598815,84.052704,0.2990284,0.07302086,0.022598814,6.7461624,[-0.595  0.637 -0.652  0.222 -0.056]
-108.05049017090452,100.0,152.27311301231384,0.009776786,4.7912825e-05,3.1618829,-4.416847,2.4414062e-06,0.9776786,0.026048092,60475,176.75249,-0.30984432,36,99.36047,2.6048093,9.197112,3600,100,0.77961814,10.872978,16.84,24.004578,12.34814,0.0047912826,1.7192824,0.24004577,9.295403,[-0.585  0.647 -0.666  0.229 -0.061]
-108.786225438153,100.0,156.66631603240967,0.009999998,0.00999853,2.9949005,-3.868225,3.8146973e-07,0.9999998,6.160668e-07,62161,9.059944,-0.44587156,37,99.366005,6.160742e-05,1.0,3700,100,-0.4458552,100.0,16.86,1.0001777,100.00001,0.999853,1.680851e-05,0.010001777,13.37616,[-0.612  0.598 -0.62   0.193 -0.128]
-108.44324069560459,100.0,159.77252650260925,0.010577031,0.00010573412,2.683677,-4.346367,4.9591063e-06,1.0577031,0.018534357,63839,67.670456,-0.21334246,38,99.407776,1.8534358,6.4951344,3800,100,0.35154033,15.39614,16.78,13.9346485,24.566223,0.010573412,0.8952679,0.13934648,6.400421,[-0.612  0.598 -0.62   0.193 -0.128]
-108.32242513998321,100.0,163.82335782051086,0.14082791,5.8084004e-09,3.4614692,-4.507622,-1.2969971e-06,14.082789,1.3212428,65598,1009648.4,-0.3136315,39,99.37086,132.12428,13385.709,3900,100,65.76297,0.007470654,17.59,1328.2999,1.1233264,5.8084004e-07,102.04893,13.282999,9.408905,[-0.597  0.638 -0.66   0.202 -0.136]
-107.88603192127576,100.0,168.45503973960876,0.009999999,0.01,2.5298433,-4.045212,4.8065185e-06,1.0,9.313226e-10,67206,6.4647546,-0.24007238,40,99.377754,,1.0,4000,100,-0.24007238,100.0,16.08,1.0,100.0,1.0,4.84474e-06,0.01,7.2023163,[-0.561  0.556 -0.788  0.373 -0.171]
-107.87742575927705,100.0,172.12715983390808,0.009999999,0.01,2.8241313,-4.0505524,8.392334e-06,1.0,9.313226e-10,68833,8.05628,-0.27189818,41,99.34706,,1.0,4100,100,-0.27189818,100.0,16.27,1.0,100.0,1.0,8.3856285e-06,0.01,8.157196,[-0.561  0.556 -0.788  0.373 -0.171]
-108.13607933866444,100.0,175.02436113357544,0.026235864,2.7334474e-06,2.30439,-3.8539658,-2.5939942e-06,2.6235864,0.10816024,70452,4391.8765,-0.25579867,42,99.42071,10.816025,48.85789,4200,100,5.7925177,2.0467522,16.19,78.60927,5.5568156,0.00027334475,7.580492,0.78609264,7.6738815,[-0.561  0.556 -0.788  0.373 -0.171]
-108.25231029458766,100.0,179.96942353248596,0.011156841,0.0010918736,2.8876588,-4.1475525,4.5776366e-07,1.1156842,0.0077653,72092,26.224728,-0.35703233,43,99.42072,0.7765301,1.5193039,4300,100,0.025880814,65.81962,16.4,4.9980025,67.36578,0.109187365,0.46595958,0.049980026,10.710983,[-0.528  0.524 -0.763  0.458 -0.258]
-108.88559994748377,100.0,183.7128791809082,0.009588628,0.001778648,2.5776374,-4.0351257,-6.1798096e-06,0.9588629,0.005175316,73816,7.593275,-0.26324266,44,99.38265,0.5175315,1.4953619,4400,100,-0.16443291,66.87344,17.24,2.781391,77.44054,0.1778648,0.15746582,0.027813908,7.8970947,[-0.502  0.54  -0.744  0.498 -0.249]
-108.37961876564111,100.0,187.39639282226562,0.043469466,1.831362e-09,2.5646772,-4.2740784,-2.1362305e-06,4.346947,0.35347998,75486,43889.07,-0.2793425,45,99.37709,35.347996,236.58669,4500,100,16.10897,0.42267805,16.7,354.9046,1.489774,1.831362e-07,20.40561,3.549046,8.380211,[-0.5    0.555 -0.758  0.492 -0.25 ]
-108.50474500076379,100.0,191.8740794658661,0.045161024,1.8377223e-08,3.0490746,-4.220581,5.4931643e-06,4.516103,0.3999907,77174,30195.172,-0.33343747,46,99.38937,39.999073,537.92865,4600,100,9.071716,0.18589826,16.88,401.7843,1.2587125,1.8377224e-06,16.805355,4.017843,10.003288,[-0.519  0.413 -0.855  0.57  -0.509]
-108.66341431438123,100.0,196.2434070110321,0.015591525,1.5394937e-05,2.4695094,-3.8284988,8.392334e-06,1.5591524,0.07403578,78858,1557.0581,-0.21682258,47,99.45194,7.4035773,61.975983,4700,100,2.2528682,1.6135283,16.84,72.80322,4.246663,0.0015394937,3.9598663,0.72803223,6.5049286,[-0.556  0.349 -0.824  0.564 -0.606]
-109.00324674259322,100.0,201.1149024963379,0.009999999,0.01,2.762345,-4.6702194,-3.890991e-06,1.0,9.313226e-10,80650,7.707627,-0.24243096,48,99.47811,,1.0,4800,100,-0.24243096,100.0,17.92,1.0,100.0,1.0,-3.8817525e-06,0.01,7.272812,[-0.564  0.343 -0.785  0.602 -0.634]
-108.72274992550483,100.0,204.0748028755188,0.009349496,0.00037054822,2.917479,-4.56884,-8.926391e-06,0.93494964,0.009670625,82406,42.131615,-0.29003736,49,99.55814,0.96706253,2.4214585,4900,100,0.45180193,41.297424,17.56,7.2975335,48.312115,0.03705482,0.90311617,0.07297533,8.700851,[-0.564  0.343 -0.785  0.602 -0.634]
-109.27160199661867,100.0,209.31093978881836,0.008383965,0.00050678366,2.60274,-3.7278442,-1.6021728e-06,0.83839667,0.008448124,84163,15.166004,-0.32770318,50,99.53218,0.84481245,2.340099,5000,100,-0.11123133,42.733234,17.57,6.887907,49.61885,0.050678365,0.39006627,0.06887907,9.831047,[-0.586  0.292 -0.819  0.584 -0.647]
-108.94631304199206,100.0,212.87196731567383,0.009679009,0.0032290916,2.7286444,-4.5273285,-4.043579e-06,0.9679009,0.00423557,85931,11.191701,-0.36134338,51,99.4571,0.42355698,1.2829833,5100,100,-0.20466277,77.94334,17.68,2.2771966,83.928024,0.32290918,0.20462215,0.022771966,10.840179,[-0.596  0.275 -0.804  0.557 -0.646]
-108.41441822089442,100.0,216.15878558158875,0.009157559,0.0014628315,3.0428076,-4.4988785,-1.27410885e-05,0.91575587,0.004862569,87656,9.888464,-0.30177233,52,99.457695,0.4862569,1.3945508,5200,100,-0.20459096,71.70768,17.25,3.3962083,78.00615,0.14628315,0.15176027,0.033962082,9.052788,[-0.607  0.268 -0.805  0.534 -0.644]
-108.47261247310698,100.0,219.46878027915955,0.011481973,0.0031644676,2.6418335,-3.7838364,-4.8065185e-06,1.1481974,0.008778586,89320,11.678526,-0.24518125,53,99.389275,0.8778586,1.2823892,5300,100,-0.03985417,77.97945,16.64,7.7239976,63.109703,0.31644678,0.23779005,0.077239975,7.3552933,[-0.604  0.275 -0.813  0.525 -0.645]
-108.74445883775459,100.0,223.5781991481781,0.009716219,0.0012682299,2.7410433,-4.2349854,7.858276e-06,0.971622,0.008254367,91032,9.4199,-0.27071255,54,99.49811,0.8254367,2.1522007,5400,100,-0.10628787,46.46407,17.12,5.2339044,58.08122,0.126823,0.2908693,0.052339043,8.121613,[-0.618  0.257 -0.815  0.512 -0.647]
-108.56429309739877,100.0,228.209379196167,0.009999999,0.01,2.504348,-4.245575,-6.408691e-06,1.0,9.313226e-10,92733,6.3351107,-0.30336004,55,99.436554,,1.0,5500,100,-0.30336004,100.0,17.01,1.0,100.0,1.0,-6.392598e-06,0.01,9.100609,[-0.634  0.232 -0.811  0.493 -0.651]
-108.11369362623844,100.0,231.3971724510193,0.008883808,4.580045e-05,3.0134478,-4.0984573,-2.670288e-06,0.88838077,0.012677578,94387,66.010445,-0.3403467,56,99.441505,1.2677578,3.6139557,5600,100,0.23265928,27.670511,16.54,7.665676,32.93317,0.004580045,0.87966704,0.07665676,10.2103195,[-0.634  0.232 -0.811  0.493 -0.651]
-108.31963138638501,100.0,236.2918884754181,0.009535246,0.001526822,2.7320132,-4.261978,-6.1035155e-07,0.95352465,0.005620747,96107,12.539883,-0.2801174,57,99.47338,0.56207466,1.5634712,5700,100,-0.09571159,63.960243,17.2,2.9703882,74.21284,0.1526822,0.2545432,0.029703882,8.403503,[-0.638  0.213 -0.787  0.482 -0.699]
-108.22043140520638,100.0,240.12278580665588,0.009999999,0.01,2.8388424,-4.0746155,-5.1116945e-06,1.0,9.313226e-10,97813,8.14043,-0.33666152,58,99.43851,,1.0,5800,100,-0.33666152,100.0,17.06,1.0,100.0,1.0,-5.0514936e-06,0.01,10.099693,[-0.639  0.205 -0.779  0.491 -0.7  ]
-108.2365541227883,100.0,243.2911834716797,0.011937521,1.4234297e-05,3.0475395,-4.8506546,8.468628e-06,1.1937523,0.026825827,99546,185.92473,-0.29835272,59,99.455345,2.6825826,8.27813,5900,100,0.79180115,12.080024,17.33,17.810993,16.529356,0.0014234297,1.6502383,0.17810993,8.950836,[-0.639  0.205 -0.779  0.491 -0.7  ]
-108.53011731957345,100.0,248.4123396873474,0.013759569,0.0006282604,2.4879777,-4.0554123,2.822876e-06,1.375957,0.044642176,101184,70.870155,-0.2850187,60,99.43985,4.4642177,5.21507,6000,100,0.6996293,19.1752,16.38,43.621822,8.6757145,0.06282604,1.3505193,0.4362182,8.550644,[-0.622  0.226 -0.802  0.492 -0.764]
-108.3600618919508,100.0,252.49316382408142,0.009577555,0.00057494186,2.7289808,-4.103554,-5.264282e-06,0.95775545,0.007338147,102852,9.994516,-0.27847207,61,99.39123,0.7338147,1.6749514,6100,100,0.0008792281,59.703224,16.68,4.8566504,63.010605,0.057494186,0.36127073,0.0485665,8.354004,[-0.648  0.18  -0.859  0.47  -0.718]
-108.33811033211856,100.0,256.67033982276917,0.009557565,0.0010578536,2.4350204,-4.043724,-5.1879883e-06,0.95575655,0.0070193936,104538,19.10598,-0.23866309,62,99.46616,0.70193934,1.5398762,6200,100,0.028066278,64.940285,16.86,4.5164404,64.96071,0.10578536,0.32422104,0.045164403,7.1597366,[-0.653  0.177 -0.837  0.45  -0.72 ]
-108.19948284175163,100.0,260.4306881427765,0.011273042,0.0003907392,2.7289906,-4.3826904,-9.613037e-06,1.1273043,0.014250628,106222,18.220558,-0.2499486,63,99.52122,1.4250628,2.628684,6300,100,0.111511946,38.041847,16.84,9.660707,38.490665,0.03907392,0.5167434,0.096607074,7.498169,[-0.649  0.175 -0.833  0.472 -0.722]
-108.46827694930133,100.0,264.138347864151,0.009999975,0.009999353,2.3578138,-3.9200134,2.822876e-06,0.9999975,2.5972503e-07,107887,5.615459,-0.17787883,64,99.5311,2.5975236e-05,1.0,6400,100,-0.17787254,100.0,16.65,1.0000639,99.999985,0.9999353,9.089708e-06,0.010000639,5.3364487,[-0.646  0.184 -0.856  0.475 -0.721]
-107.95832347366736,100.0,267.7263994216919,0.009999998,0.009999973,2.618121,-4.102379,-2.8991699e-06,0.9999998,9.412811e-09,109506,6.9237943,-0.27115363,65,99.47195,9.4147043e-07,1.0,6500,100,-0.27115363,100.0,16.19,1.0000018,100.00001,0.99999726,-2.8982759e-06,0.0100000175,8.1345215,[-0.646  0.184 -0.856  0.475 -0.721]
-108.3488938723305,100.0,270.84951734542847,0.009999999,0.01,2.8766632,-3.525673,-6.8664554e-07,1.0,9.313226e-10,111163,8.35878,-0.30413836,66,99.430824,,1.0,6600,100,-0.30413836,100.0,16.57,1.0,100.0,1.0,-6.854534e-07,0.01,9.12413,[-0.646  0.184 -0.856  0.475 -0.721]
-108.31237332379914,100.0,274.35814595222473,0.00978166,0.0044499515,2.565385,-3.740326,9.918213e-07,0.97816604,0.0030772502,112804,6.9280243,-0.2952736,67,99.45346,0.307725,1.1172255,6700,100,-0.23214315,89.50745,16.41,1.9137677,90.99436,0.44499514,0.07995884,0.019137677,8.858238,[-0.646  0.184 -0.856  0.475 -0.721]
-108.03741480013457,100.0,277.9374647140503,0.014119259,3.2310654e-05,3.3382013,-4.7577057,1.3656616e-05,1.4119258,0.04385031,114496,455.91785,-0.29869777,68,99.40862,4.385031,31.554373,6800,100,2.331499,3.169133,16.92,36.750618,9.393702,0.0032310653,4.009459,0.36750618,8.961342,[-0.644  0.189 -0.86   0.474 -0.721]
-108.00395282063916,100.0,282.10062432289124,0.011810792,0.00085865636,2.6829088,-4.1102066,-7.019043e-06,1.1810791,0.013588303,116124,30.38904,-0.27183548,69,99.44127,1.3588303,2.8488834,6900,100,0.46648628,35.10147,16.28,8.640532,43.035786,0.08586564,0.92529565,0.086405315,8.154854,[-0.592  0.205 -0.888  0.497 -0.698]
-108.82172669119375,100.0,285.4737334251404,0.011667455,0.00063721155,2.4213645,-3.9578934,-3.6621093e-06,1.1667454,0.012286924,117812,24.191544,-0.23448801,70,99.43673,1.2286924,2.2338579,7000,100,0.3412237,44.765606,16.88,8.668503,47.415688,0.06372116,0.6916863,0.086685024,7.0345306,[-0.595  0.191 -0.872  0.506 -0.698]
-108.61330332742388,100.0,289.67734146118164,0.010098773,8.368773e-05,2.44608,-3.2786636,1.1672973e-05,1.0098773,0.025421564,119456,406.7429,-0.30691433,71,99.44283,2.5421562,9.614349,7100,100,0.95781547,10.40112,16.44,21.139587,13.629996,0.008368773,1.9095013,0.21139587,9.207779,[-0.598  0.201 -0.88   0.485 -0.702]
-108.11484629894336,100.0,294.5483977794647,0.009999999,0.01,3.024639,-4.763672,-4.119873e-06,1.0,9.313226e-10,121128,9.240849,-0.31403002,72,99.4088,,1.0,7200,100,-0.31403002,100.0,16.72,1.0,100.0,1.0,-4.1127205e-06,0.01,9.420776,[-0.602  0.255 -0.878  0.483 -0.724]
-108.34939845506929,100.0,297.19194316864014,0.010569305,0.0026701197,2.545161,-4.0198135,-9.002685e-06,1.0569305,0.0059308903,122779,9.878379,-0.2459016,73,99.443306,0.59308904,1.2754229,7300,100,-0.07431923,78.405365,16.51,3.8047357,76.05249,0.26701197,0.20337863,0.038047355,7.3767776,[-0.602  0.255 -0.878  0.483 -0.724]
-108.2504633855581,100.0,300.96513867378235,0.010000009,0.00999982,2.886131,-4.1368637,3.5095215e-06,1.000001,7.575094e-08,124415,8.41391,-0.34886634,74,99.36014,7.5772414e-06,1.0,7400,100,-0.34886488,100.0,16.36,1.0000225,100.00001,0.999982,4.976988e-06,0.010000225,10.466095,[-0.6    0.263 -0.882  0.476 -0.723]
-107.48008459647376,100.0,304.4218714237213,0.010370085,0.0007694715,3.0622647,-4.0909424,-1.4495849e-06,1.0370086,0.013007597,126067,14.896017,-0.30221397,75,99.414,1.3007598,1.5740513,7500,100,0.21778676,63.53033,16.52,12.294693,38.85963,0.07694715,0.59694624,0.122946925,9.066376,[-0.6    0.263 -0.882  0.476 -0.723]
