InitialReturnMean,ReturnMeanIW,ReturnStepMaxmin,EpLenMean,InitialBound,InitialReturnStd,MaxIW,EpThisIter,EpisodesSoFar,InitialReturnMin,J_sample_variance,Iteration,StdIW,InitialReturnMax,MeanIW,Weights,MaxD2w0t,EpRewMean,EmpiricalD2,MeanD2w0t,MinD2w0t,TimeElapsed,TimestepsSoFar,MinIW,ReturnStepMax,StdD2w0t,Bound
-4.5013426e-06,206.59941,93.3228,38.03,-86.579575,11.660119,1.283327,100,8500,-15.719627,315.0995,85,0.08617614,38.893845,1.0155172,[-0.899 -0.616 -0.49  -0.836  0.17 ],1.024186,-107.95221906497797,1.0088984,0.07648115,,1073.3416047096252,314932,0.73318136,100.0,0.26656884,-85.19609
-1.7547608e-06,186.28226,93.93403,42.39,-105.83775,11.249123,2.4649317,100,8600,-20.183128,1863.0022,86,0.2808296,31.38367,1.0647534,[-0.902 -0.617 -0.493 -0.838  0.161],1.1465442,-107.37459943053577,1.0527928,0.08648981,,1086.3534529209137,319171,0.55180734,100.0,0.2842211,-101.130554
2.708435e-06,201.21439,93.444305,38.52,-96.86612,12.69242,1.282778,100,8700,-18.091782,394.65585,87,0.07081375,52.168552,1.0116869,[-0.883 -0.614 -0.488 -0.847  0.16 ],1.0178102,-107.00282452836214,1.0057864,0.07736028,,1099.074423789978,323023,0.84337175,100.0,0.26776156,-95.79669
-9.918213e-07,216.2517,93.07395,36.23,-64.91705,12.751312,1.155926,100,8800,-15.652519,245.19437,88,0.05084397,49.214237,1.0031518,[-0.888 -0.615 -0.487 -0.85   0.157],1.0084693,-107.35074390937925,1.0029056,0.07256383,,1111.1188361644745,326646,0.8436149,100.0,0.25962877,-64.663376
9.155273e-07,190.50818,93.77588,40.92,-90.07942,12.742776,1.6167371,100,8900,-20.438522,1025.786,89,0.19294007,33.94337,1.0349888,[-0.892 -0.615 -0.488 -0.847  0.158],1.0704008,-106.885506398087,1.0300798,0.083336174,,1123.7509331703186,330738,0.5432994,100.0,0.27916458,-86.99997
3.1280517e-06,206.39197,93.33135,37.74,-80.669815,13.815676,1.2707298,100,9000,-20.649643,514.4506,90,0.100853674,52.895206,1.0144458,[-0.903 -0.622 -0.495 -0.848  0.142],1.0358369,-106.96746960421902,1.0084625,0.07591171,,1136.772718667984,334512,0.7011416,100.0,0.26568463,-79.57919
9.918213e-07,187.17085,93.79509,41.68,-96.88231,11.635621,1.4454141,100,9100,-17.57064,595.8887,91,0.12595692,37.703857,1.0265766,[-0.902 -0.628 -0.499 -0.848  0.135],1.0442522,-108.47165168365605,1.0186216,0.08436462,,1150.9620537757874,338680,0.7107241,100.0,0.2797615,-94.54857
7.400513e-06,204.81306,93.40709,38.72,-78.302765,11.707341,1.7973224,100,9200,-17.66948,1007.42773,92,0.16501279,31.714733,1.0288894,[-0.912 -0.639 -0.508 -0.853  0.139],1.0661918,-108.27869674089115,1.0222219,0.078375354,,1164.4263184070587,342552,0.6266893,100.0,0.27052987,-76.05864
2.0599366e-06,195.43938,93.74717,40.47,-92.18849,14.621064,2.208067,100,9300,-19.510223,1800.9127,93,0.26256496,50.82781,1.0647839,[-0.911 -0.653 -0.512 -0.857  0.147],1.0964491,-106.29144345245778,1.0504829,0.08305867,,1178.377950668335,346599,0.6311319,100.0,0.27993578,-87.1559
-1.411438e-06,203.49632,93.51166,38.77,-73.0741,12.643258,1.6157967,100,9400,-19.260681,935.8769,94,0.1706968,36.81278,1.0435466,[-0.892 -0.645 -0.506 -0.855  0.164],1.0719522,-106.3920857368721,1.0319709,0.0790343,,1190.8276951313019,350476,0.6508051,100.0,0.2726428,-69.26689
3.6239624e-06,207.89616,93.29965,37.46,-74.68741,14.1767845,1.3155339,100,9500,-16.407509,427.709,95,0.08338449,38.244987,1.0144651,[-0.9   -0.65  -0.51  -0.865  0.171],1.0240359,-106.76916766585832,1.0085446,0.075339355,,1202.7286047935486,354222,0.8026018,100.0,0.2647399,-73.270584
4.8065185e-06,176.16339,93.97713,42.81,-112.22861,12.4356165,1.2140839,100,9600,-19.968178,214.70093,96,0.05623342,36.70267,1.0072206,[-0.906 -0.643 -0.51  -0.861  0.179],1.0160046,-107.51453642919307,1.0052239,0.08584176,,1216.9113795757294,358503,0.854132,100.0,0.28051713,-111.59213
-2.4032593e-06,190.96982,93.706024,41.18,-84.485214,10.687816,1.4126322,100,9700,-16.379852,484.29993,97,0.12436864,24.264297,1.0270853,[-0.904 -0.639 -0.508 -0.861  0.183],1.0489067,-109.0093356102928,1.0189238,0.08332205,,1230.0592391490936,362621,0.7068158,100.0,0.2781285,-82.06421
4.653931e-06,202.42805,93.438354,38.35,-78.86403,12.7957,1.3593351,100,9800,-18.388458,481.2689,98,0.10705764,33.317314,1.0172868,[-0.913 -0.645 -0.513 -0.869  0.178],1.028718,-106.64504449775256,1.0120409,0.07724543,,1242.6899349689484,366456,0.7343812,100.0,0.26802248,-77.510574
-6.3323973e-06,205.61914,93.39727,38.42,-71.63571,12.070504,2.2022111,100,9900,-16.377548,1009.6103,99,0.20377694,36.45065,1.0324085,[-0.911 -0.652 -0.515 -0.876  0.186],1.1181029,-107.62846133238742,1.0357422,0.07776323,,1255.336131811142,370298,0.52273786,100.0,0.2695628,-69.23575
2.1362305e-06,197.22054,93.53202,39.42,-90.906845,11.871239,1.3729624,100,10000,-18.112541,320.21768,100,0.088138536,33.68795,1.0132891,[-0.887 -0.654 -0.513 -0.884  0.186],1.0209619,-107.7740639121113,1.0094892,0.079245515,,1268.0607941150665,374240,0.73881626,100.0,0.2708859,-89.67116
-3.929138e-06,207.91814,93.29755,37.57,-71.96472,13.167133,1.3735363,100,10100,-17.69625,408.85828,101,0.115989454,38.16457,1.014564,[-0.892 -0.651 -0.514 -0.877  0.187],1.0237702,-107.12048533581323,1.0115215,0.07567656,,1280.3120799064636,377997,0.79726887,100.0,0.26550892,-70.80635
2.5177003e-06,210.18028,93.24205,37.58,-66.06221,11.929488,1.5617737,100,10200,-16.071533,701.55505,102,0.14200138,41.14558,1.012034,[-0.897 -0.648 -0.519 -0.875  0.192],1.0340223,-108.19840915950965,1.0163296,0.07572974,,1292.4397385120392,381755,0.7575223,100.0,0.26565707,-64.917496
6.1035155e-07,220.15619,93.24048,37.67,-74.76994,11.19904,2.1990948,100,10300,-17.222015,2461.4932,103,0.24004795,26.05716,1.065226,[-0.901 -0.645 -0.517 -0.867  0.196],1.1286627,-108.48170390491187,1.0463793,0.07756321,,1305.73619222641,385522,0.68072164,100.0,0.2717922,-67.45349
8.621216e-06,190.87283,93.69212,40.34,-98.45041,13.977308,1.437391,100,10400,-18.985497,461.43573,104,0.108585164,38.920567,1.0215497,[-0.878 -0.646 -0.502 -0.865  0.196],1.033615,-107.05994483284913,1.0117326,0.08125011,,1320.4408283233643,389556,0.74536467,100.0,0.27426893,-96.95068
6.1035157e-06,209.93674,93.31042,37.53,-77.939545,13.41358,1.8885565,100,10500,-16.642418,1275.278,105,0.17866239,38.21999,1.0289618,[-0.88  -0.635 -0.501 -0.859  0.191],1.0543227,-106.76507526085283,1.0268855,0.07603555,,1334.5768072605133,393309,0.64835656,100.0,0.26692078,-75.59604
1.2588501e-06,212.86597,93.185455,37.19,-75.18292,11.330118,1.3996153,100,10600,-15.812965,570.6377,106,0.1102176,29.606213,1.0165752,[-0.874 -0.645 -0.497 -0.86   0.197],1.0220026,-108.12156735420973,1.0131875,0.074885994,,1348.3839812278748,397028,0.74056935,100.0,0.2641865,-73.79672
-5.1498414e-06,175.9472,94.03438,43.17,-116.77391,12.876522,1.6100947,100,10700,-20.7519,639.3916,107,0.16074209,30.708797,1.02453,[-0.868 -0.644 -0.491 -0.856  0.195],1.0521178,-107.1830168933437,1.0183754,0.087099686,,1362.84286236763,401345,0.6456848,100.0,0.28335539,-115.28247
-2.2125244e-06,200.6046,93.50499,38.99,-88.96202,11.873231,1.5194823,100,10800,-19.361023,942.87726,108,0.17567906,46.84055,1.0256717,[-0.869 -0.638 -0.49  -0.859  0.194],1.0477884,-107.12531425641693,1.031071,0.07888823,,1377.4844846725464,405244,0.60567683,100.0,0.27127904,-86.76347
3.1280517e-06,184.83287,93.817665,41.27,-103.24661,12.924205,1.5380878,100,10900,-18.911766,555.87427,109,0.12128189,30.844334,1.013988,[-0.881 -0.641 -0.49  -0.855  0.187],1.033594,-106.93794061414727,1.0129998,0.08296899,,1391.4503734111786,409371,0.7214918,100.0,0.27662966,-101.92671
-9.918213e-07,209.76796,93.33431,37.6,-75.95946,13.776079,1.4923418,100,11000,-18.845764,835.7357,110,0.13892822,45.028984,1.0286151,[-0.893 -0.638 -0.489 -0.85   0.191],1.051895,-106.5150929170438,1.0222305,0.07621367,,1404.898918390274,413131,0.65452296,100.0,0.2672772,-72.89143
-3.4332277e-07,207.8146,93.31765,37.82,-80.0414,12.167177,1.4361292,100,11100,-17.13604,619.5275,111,0.13059129,40.980206,1.0153027,[-0.901 -0.636 -0.491 -0.843  0.179],1.0303959,-107.45353143329838,1.0176945,0.0762457,,1418.55663728714,416913,0.6675127,100.0,0.26653284,-78.46866
1.6784668e-06,185.28703,93.789,41.37,-104.112915,13.136613,1.5317371,100,11200,-17.714134,483.32318,112,0.1142292,33.987686,1.0145714,[-0.903 -0.641 -0.487 -0.844  0.176],1.0261754,-107.78956069987704,1.0118016,0.08323939,,1434.211792230606,421050,0.7475865,100.0,0.27715373,-103.06596
-5.645752e-06,202.6085,93.550285,39.86,-91.250275,11.467407,1.8574685,100,11300,-17.363068,1465.8917,113,0.2553323,43.086212,1.0570924,[-0.9   -0.637 -0.49  -0.842  0.174],1.1190214,-108.62185253957115,1.0671525,0.08154771,,1447.700658082962,425036,0.47853345,100.0,0.27713174,-86.65709
-2.7465821e-06,202.09663,93.61982,40.1,-93.12529,12.472242,2.1244323,100,11400,-17.337708,1158.8948,114,0.21331549,42.06919,1.069877,[-0.889 -0.628 -0.491 -0.846  0.174],1.0858803,-107.87625022634096,1.0481642,0.08255452,,1461.9949615001678,429046,0.64526343,100.0,0.27962312,-87.04674
-6.408691e-06,195.49539,93.72585,40.62,-102.86496,14.176344,3.5255673,100,11500,-18.988754,3130.4807,115,0.28477192,42.980663,1.0500166,[-0.893 -0.624 -0.502 -0.842  0.18 ],1.1138455,-107.11856676358539,1.059656,0.08356096,,1477.065408706665,433108,0.5601409,100.0,0.2810836,-98.678406
6.942749e-06,243.41783,92.556076,33.4,-52.407364,10.977476,1.2787162,100,11600,-12.808052,497.80606,116,0.10059868,41.864655,1.0194845,[-0.896 -0.623 -0.493 -0.838  0.19 ],1.0401257,-107.6135347087287,1.0123545,0.067339994,,1490.1543204784393,436448,0.6469819,100.0,0.2517066,-50.239487
-4.9591063e-06,194.58176,93.57927,39.71,-84.24565,12.8622675,1.3174739,100,11700,-18.936485,406.77118,117,0.094891794,50.721695,1.0104818,[-0.9   -0.626 -0.495 -0.843  0.18 ],1.0217763,-107.62991486137304,1.0096467,0.07984708,,1503.6944391727448,440419,0.7126247,100.0,0.27185348,-83.30405
6.4849855e-06,220.46802,93.065605,35.96,-67.40163,14.588245,1.5093,100,11800,-16.478096,870.5108,118,0.12113775,48.186424,1.0214068,[-0.9   -0.626 -0.495 -0.848  0.182],1.0438727,-106.70066542063047,1.0162617,0.07273548,,1516.8978655338287,444015,0.6232454,100.0,0.2612953,-65.11984
4.8065185e-06,192.59335,93.60954,39.54,-98.215546,14.02717,1.144752,100,11900,-18.810204,302.06827,119,0.040225774,49.212738,1.0058767,[-0.902 -0.632 -0.492 -0.854  0.176],1.0086004,-106.56943977145635,1.0026339,0.07924298,,1530.6277503967285,447969,0.89343685,100.0,0.27042934,-97.69498
-3.0899048e-06,194.96921,93.54591,39.51,-92.90352,11.942435,1.2715118,100,12000,-16.2779,272.18115,120,0.059808284,44.24319,1.0053897,[-0.905 -0.631 -0.491 -0.856  0.177],1.0091665,-107.74539149118372,1.0037516,0.079209596,,1544.6699891090393,451920,0.84896636,100.0,0.27042398,-92.38367
-1.8692017e-06,200.14185,93.5052,39.24,-82.76134,11.403517,1.3467155,100,12100,-17.296059,381.83975,121,0.09671137,32.805145,1.0236007,[-0.91  -0.635 -0.494 -0.86   0.179],1.0382221,-107.81133986526157,1.0161953,0.07924137,,1559.2249069213867,455844,0.7520946,100.0,0.2715515,-80.36636
-2.632141e-06,196.52429,93.55517,39.35,-86.68309,12.403281,1.3921485,100,12200,-19.281631,374.9476,122,0.103336655,34.85456,1.0153737,[-0.921 -0.638 -0.5   -0.864  0.172],1.021693,-107.1276423675948,1.0097085,0.07921049,,1573.251626253128,459779,0.7197311,100.0,0.27102655,-85.529205
-2.3269654e-06,197.84271,93.52072,39.75,-78.253265,12.010922,1.5905284,100,12300,-17.862839,610.79065,123,0.13525866,47.959377,1.0202385,[-0.925 -0.639 -0.507 -0.864  0.178],1.0400193,-108.9007751639773,1.0155181,0.08031976,,1587.4580900669098,463754,0.69539845,100.0,0.27331352,-76.83545
-2.784729e-06,198.20137,93.51166,38.69,-83.6472,14.409942,1.3467193,100,12400,-20.648186,431.47644,124,0.08833968,53.102367,1.0104157,[-0.922 -0.634 -0.508 -0.856  0.177],1.0164821,-106.17198236524166,1.0073783,0.07773992,,1601.1990172863007,467623,0.81444705,100.0,0.26843622,-82.769394
5.41687e-06,229.33981,92.882645,34.92,-61.805695,13.272084,1.5745621,100,12500,-15.355362,1151.7948,125,0.18884666,40.151463,1.0265235,[-0.928 -0.634 -0.51  -0.856  0.186],1.078691,-106.81691228130936,1.0307059,0.07063736,,1614.3127753734589,471115,0.49541956,100.0,0.2578121,-59.1474
-1.1825562e-06,217.04326,93.18558,36.83,-66.980576,12.375909,1.8366628,100,12600,-16.813522,1761.3394,126,0.22087146,39.176266,1.039228,[-0.91  -0.634 -0.509 -0.864  0.191],1.0772865,-107.07421742909649,1.0365483,0.07495778,,1627.4683582782745,474798,0.64662206,100.0,0.26584187,-64.11983
3.8146973e-06,189.47652,93.73656,40.64,-94.7596,12.955221,1.5363253,100,12700,-20.526733,558.02246,127,0.14805259,35.01603,1.026015,[-0.904 -0.64  -0.505 -0.86   0.202],1.0448474,-106.95309738993268,1.0157288,0.08211568,,1641.4656827449799,478862,0.63255113,100.0,0.27609125,-93.14961
-8.010864e-07,200.07669,93.503716,38.84,-88.27228,13.734292,1.5578619,100,12800,-18.263283,546.71686,128,0.1387076,40.50099,1.0225886,[-0.903 -0.629 -0.504 -0.852  0.199],1.0362322,-106.73860011439454,1.0192938,0.07846593,,1653.6962003707886,482746,0.69749403,100.0,0.27038488,-86.4819
6.4468386e-06,217.6298,93.277885,37.5,-70.77568,11.094914,2.176755,100,12900,-15.695869,2973.7415,129,0.31608135,40.42263,1.067937,[-0.903 -0.627 -0.511 -0.851  0.198],1.1274016,-107.29040154500152,1.0731446,0.077630766,,1666.2657415866852,486496,0.5747993,100.0,0.2727106,-65.73253
2.2888183e-07,203.95801,93.42926,39.02,-85.686264,12.091447,1.6571001,100,13000,-17.365189,964.58307,130,0.16556226,46.756138,1.0279961,[-0.894 -0.624 -0.495 -0.844  0.202],1.057934,-108.68556389382857,1.0262781,0.07903793,,1679.6897826194763,490398,0.7253631,100.0,0.27168486,-83.12076
2.1362305e-06,208.24504,93.4427,38.52,-80.603,12.294967,1.9700776,100,13100,-17.055077,1275.1912,131,0.19005294,34.689045,1.0505853,[-0.891 -0.63  -0.494 -0.841  0.211],1.1319337,-107.03390379647628,1.0304058,0.07873098,,1693.073805809021,494250,0.62531847,100.0,0.27255097,-75.67299
5.722046e-06,184.97249,93.7997,41.26,-91.53175,12.807464,1.2927651,100,13200,-19.327995,335.93564,132,0.09264827,38.361988,1.0140384,[-0.903 -0.638 -0.505 -0.838  0.224],1.0258101,-107.28302558791154,1.0084081,0.08281338,,1705.7901120185852,498376,0.80568117,100.0,0.27614042,-90.277145
4.959106e-07,182.71013,93.8958,42.16,-111.58299,12.672922,1.4750493,100,13300,-19.367554,756.42596,133,0.13586855,52.673515,1.0229111,[-0.918 -0.637 -0.507 -0.835  0.224],1.0329498,-107.5967956781349,1.0170343,0.0852582,,1719.5742745399475,502592,0.65904653,100.0,0.28096095,-109.663925
-1.5640259e-06,200.04536,93.49783,38.41,-89.12944,13.76862,1.3574185,100,13400,-17.847115,447.34384,134,0.102253735,51.889633,1.0162392,[-0.921 -0.634 -0.5   -0.836  0.217],1.0262744,-105.66912856370755,1.010985,0.07739881,,1732.1850085258484,506433,0.78539336,100.0,0.26831228,-87.64357
-4.8065185e-06,185.98668,93.76428,41.14,-96.46756,12.95264,1.2983602,100,13500,-21.149368,360.11246,135,0.083238825,32.500534,1.0092994,[-0.93  -0.639 -0.506 -0.838  0.226],1.0253747,-107.69951063662465,1.0059284,0.08259912,,1744.9301826953888,510547,0.77063143,100.0,0.27586782,-95.68758
-9.536743e-07,176.97435,94.0464,43.39,-114.37645,12.827903,1.6212796,100,13600,-19.41047,573.2648,136,0.14327961,32.09283,1.0389818,[-0.926 -0.648 -0.509 -0.84   0.227],1.0532517,-107.47082978579878,1.0218791,0.087741025,,1758.9203088283539,514886,0.70083153,100.0,0.284638,-111.34602
1.1825562e-06,209.58818,93.30067,37.46,-62.16295,12.190004,1.5293267,100,13700,-16.005417,731.72015,137,0.15410349,41.209595,1.0215015,[-0.912 -0.653 -0.506 -0.85   0.234],1.051219,-106.74897286894631,1.0197203,0.075776115,,1771.090050458908,518632,0.53632456,100.0,0.26628008,-60.373215
-5.0354006e-06,212.01279,93.25617,37.07,-76.25148,13.340069,1.4973569,100,13800,-17.089142,632.4501,138,0.1293999,63.822258,1.0259092,[-0.9   -0.639 -0.498 -0.842  0.234],1.0485058,-106.46200790608667,1.0151646,0.074837215,,1783.3435513973236,522339,0.71137875,100.0,0.26449242,-73.78482
1.6784668e-06,195.87234,93.625626,40.03,-86.36972,12.30018,1.578502,100,13900,-17.598206,928.1082,139,0.17207581,32.817886,1.0296274,[-0.881 -0.639 -0.497 -0.839  0.235],1.0505205,-107.5680257483928,1.0266292,0.08134315,,1795.8951952457428,526342,0.6009635,100.0,0.27576128,-83.95938
2.5177003e-06,195.50551,93.641525,40.35,-88.81575,12.056524,1.5501153,100,14000,-17.745491,981.4108,140,0.19661912,32.93738,1.038218,[-0.878 -0.644 -0.497 -0.845  0.219],1.0799695,-108.10734076195364,1.0364025,0.081929944,,1808.8048927783966,530377,0.6035902,100.0,0.27654994,-85.91524
-4.310608e-06,212.05904,93.31609,38.05,-72.7634,11.801261,1.6713026,100,14100,-15.323502,1126.4065,141,0.1728039,33.1024,1.0434207,[-0.871 -0.633 -0.494 -0.847  0.21 ],1.0812527,-108.1368793436147,1.0336475,0.077854455,,1821.865080356598,534182,0.60056174,100.0,0.27132687,-68.680466
-1.5640259e-06,188.17873,93.71631,40.79,-87.75464,12.376158,1.2573379,100,14200,-19.561356,296.95554,142,0.079605885,29.138832,1.0108982,[-0.862 -0.642 -0.489 -0.858  0.199],1.0151118,-107.76092977277821,1.0075202,0.08194086,,1835.993330001831,538261,0.79554975,100.0,0.274935,-86.92818
2.2888183e-07,198.4151,93.57604,39.48,-89.01796,12.181229,2.17446,100,14300,-18.643532,1228.4912,143,0.20378223,33.112892,1.0345976,[-0.862 -0.646 -0.495 -0.86   0.201],1.0676079,-107.06980789762336,1.0249864,0.080087274,,1849.34259724617,542209,0.6216834,100.0,0.2735406,-86.402405
-5.722046e-06,203.8923,93.50397,39.04,-84.38368,11.897708,1.5104789,100,14400,-16.537498,1025.326,144,0.16351444,37.33146,1.0400541,[-0.853 -0.655 -0.496 -0.871  0.211],1.0729004,-107.2834878212725,1.0317448,0.07970851,,1862.307198047638,546113,0.5374331,100.0,0.27391663,-80.56195
-4.653931e-06,188.04102,93.737625,41.08,-95.93713,12.012174,1.2977269,100,14500,-18.529266,407.91812,145,0.0925221,30.408127,1.015912,[-0.854 -0.654 -0.486 -0.873  0.2  ],1.0398492,-108.09062260019506,1.0085573,0.08265753,,1876.429557800293,550221,0.7601015,100.0,0.27628106,-94.63025
4.234314e-06,197.61197,93.589424,39.64,-78.76967,12.687557,1.8290288,100,14600,-19.640411,964.2279,146,0.19669993,43.585457,1.0309191,[-0.849 -0.645 -0.479 -0.87   0.202],1.0891107,-107.23759801730152,1.0365256,0.08024448,,1889.535721540451,554185,0.6096801,100.0,0.27349228,-76.24164
-6.980896e-06,200.63039,93.473175,39.02,-86.85678,12.792947,1.3948274,100,14700,-17.71077,374.45633,147,0.099147245,30.527042,1.0176921,[-0.825 -0.646 -0.48  -0.875  0.198],1.0434023,-107.82888507003179,1.0100039,0.078493536,,1902.04452419281,558087,0.76814955,100.0,0.26980382,-84.48601
4.7302246e-06,196.28,93.64456,39.98,-89.796646,13.921297,1.4726224,100,14800,-18.108398,903.15485,148,0.16539115,49.110962,1.0371909,[-0.847 -0.644 -0.486 -0.87   0.198],1.0637312,-107.05530479217673,1.0240144,0.08127244,,1914.7858309745789,562085,0.6353509,100.0,0.27569094,-86.22067
-1.9073487e-07,198.86548,93.57126,39.75,-88.05063,12.583573,1.431958,100,14900,-17.601265,726.5695,149,0.16686064,37.05632,1.0367842,[-0.865 -0.645 -0.497 -0.871  0.206],1.0522319,-107.89731527954514,1.0272033,0.08076635,,1927.3180940151215,566060,0.60404426,100.0,0.2748534,-84.9028
3.1280517e-06,215.7955,93.258286,37.65,-70.44177,11.044198,1.8386265,100,15000,-13.860443,1063.9369,150,0.18355685,31.31429,1.0502667,[-0.874 -0.645 -0.503 -0.874  0.192],1.069556,-108.08833857734366,1.0415537,0.076936536,,1940.1566495895386,569825,0.64475924,100.0,0.26964432,-65.15906
7.6293946e-07,215.86478,93.15888,37.14,-72.764496,10.813432,1.4322026,100,15100,-16.513924,547.5564,151,0.12847868,30.124226,1.0265326,[-0.885 -0.639 -0.513 -0.873  0.199],1.0459884,-108.47099706155974,1.0182045,0.07507793,,1953.0467500686646,573539,0.6211681,100.0,0.26506066,-70.42609
5.0735475e-06,224.35522,92.91851,35.28,-65.34776,12.715885,1.2502027,100,15200,-15.13266,321.19644,152,0.058843944,41.164112,1.0086617,[-0.891 -0.648 -0.52  -0.882  0.196],1.0214338,-107.28341788288812,1.004078,0.07074134,,1965.2302119731903,577067,0.7018547,100.0,0.2567487,-64.38907
-6.2179565e-06,220.79529,93.080086,36.58,-61.200394,11.929855,1.397839,100,15300,-14.870689,652.2072,153,0.11525644,38.44619,1.0305997,[-0.898 -0.65  -0.523 -0.879  0.195],1.0573874,-108.27524136805296,1.0175351,0.07426545,,1977.8186738491058,580725,0.7545599,100.0,0.26435646,-58.081116
-2.4795531e-06,221.98746,93.00561,35.91,-46.465546,10.953906,1.2962415,100,15400,-16.46798,676.96643,154,0.1068184,27.169071,1.0133919,[-0.9   -0.649 -0.532 -0.872  0.196],1.0281715,-107.63072673866745,1.0122356,0.07245659,,1990.7692441940308,584316,0.70977485,100.0,0.26048288,-44.965454
-1.9454956e-06,214.32693,93.160255,36.81,-65.29898,11.9119,1.3924536,100,15500,-14.939522,482.13367,155,0.10347689,57.92031,1.0138551,[-0.903 -0.644 -0.526 -0.873  0.186],1.0269657,-107.48052892535853,1.0116343,0.07410244,,2003.009958267212,587997,0.70742303,100.0,0.26287067,-63.991394
-4.4631956e-06,226.59769,92.97519,35.65,-49.45575,12.188479,1.6638831,100,15600,-18.403084,1145.055,156,0.17404589,35.208687,1.0346653,[-0.908 -0.65  -0.527 -0.877  0.179],1.0914631,-107.3923633099331,1.0274932,0.07248123,,2014.831787109375,591562,0.48300287,100.0,0.2616207,-46.300568
6.713867e-06,220.12794,93.30651,37.21,-61.858353,12.715448,3.3272278,100,15700,-17.661087,7228.955,157,0.51871055,39.2335,1.0894912,[-0.911 -0.633 -0.523 -0.867  0.17 ],1.3102603,-105.92740740818455,1.140922,0.07889652,,2027.4242792129517,595283,0.23362012,100.0,0.27860343,-57.643997
-3.5858154e-06,223.15474,92.97716,35.79,-49.838593,12.020021,1.4769518,100,15800,-15.270973,562.7381,158,0.12206568,43.768715,1.0180846,[-0.921 -0.614 -0.534 -0.864  0.164],1.0490057,-107.77880745327485,1.0155941,0.07209559,,2039.9942224025726,598862,0.6390208,100.0,0.25965032,-47.926224
-6.4849854e-07,210.20247,93.35986,38.75,-74.56172,12.270922,2.819977,100,15900,-17.507095,2892.7637,159,0.28346863,42.578453,1.0489678,[-0.907 -0.617 -0.531 -0.872  0.168],1.1165092,-109.27786727096104,1.0450724,0.07969799,,2052.5183610916138,602737,0.5138564,100.0,0.27503812,-70.980576
4.8828124e-06,219.22218,93.100975,36.42,-59.584686,12.231009,1.7521799,100,16000,-17.162994,715.23267,160,0.1349728,34.165424,1.026668,[-0.885 -0.611 -0.518 -0.864  0.169],1.0651025,-107.42127629607536,1.0193608,0.07369983,,2065.755872964859,606379,0.691355,100.0,0.26296487,-56.942673
-7.6293946e-07,233.69702,92.791534,34.7,-47.504715,12.997947,1.744795,100,16100,-14.708588,905.42975,161,0.1264456,59.759834,1.024604,[-0.895 -0.6   -0.518 -0.852  0.166],1.0538013,-107.71690372224903,1.0156219,0.0702857,,2077.554094552994,609849,0.6800459,100.0,0.25740448,-44.928314
2.1743774e-06,205.1152,93.325386,37.93,-78.96387,12.831023,1.1603367,100,16200,-18.41114,265.9959,162,0.055992868,53.495316,1.006049,[-0.902 -0.588 -0.51  -0.85   0.162],1.0126379,-107.61909216563521,1.0034522,0.07601359,,2089.946983575821,613642,0.85651994,100.0,0.26530644,-78.43173
-8.010864e-07,195.57614,93.55459,39.47,-90.32892,12.118647,1.4758198,100,16300,-16.88073,363.02963,163,0.08736793,39.927414,1.0091314,[-0.91  -0.59  -0.513 -0.849  0.159],1.025097,-107.46631986111532,1.0064561,0.07912885,,2103.1231389045715,617589,0.73932123,100.0,0.2702856,-89.34323
6.752014e-06,208.19862,93.28439,37.62,-64.51399,12.402639,1.2843987,100,16400,-17.911537,414.72754,164,0.08223396,33.24152,1.0121956,[-0.923 -0.588 -0.514 -0.846  0.161],1.0264853,-107.51125686658355,1.0075309,0.07565519,,2115.437622308731,621351,0.79126316,100.0,0.26524633,-63.45079
-1.4495849e-06,199.60074,93.52858,39.68,-84.283356,11.595469,1.7422781,100,16500,-16.740112,929.90186,165,0.17364226,36.004246,1.0303935,[-0.925 -0.596 -0.52  -0.846  0.163],1.0742738,-108.55373632908308,1.0307602,0.08040807,,2129.138441801071,625319,0.65037835,100.0,0.27389857,-81.677795
-7.2479247e-07,215.20644,93.152626,36.59,-76.964035,12.779091,1.3198736,100,16600,-18.318016,506.8105,166,0.09677589,41.961742,1.0150069,[-0.931 -0.59  -0.516 -0.836  0.168],1.0258766,-106.97785289516113,1.0113047,0.07365211,,2143.095393896103,628978,0.78097486,100.0,0.26212528,-75.43889
-4.272461e-06,235.32025,92.96623,35.72,-56.038208,11.171433,6.0960493,100,16700,-18.314484,7977.789,167,0.53905183,24.471031,1.0820812,[-0.933 -0.593 -0.512 -0.838  0.164],1.2605015,-107.7702480306548,1.0668217,0.07452899,,2155.6790866851807,632550,0.41530865,100.0,0.26895404,-50.579163
2.9754638e-06,196.83821,93.76697,41.64,-100.05632,10.647054,2.1827374,100,16800,-19.570953,2498.9734,168,0.34851155,26.97348,1.0812042,[-0.925 -0.576 -0.507 -0.824  0.148],1.2049673,-108.95471275774764,1.0828657,0.08599881,,2168.8228702545166,636714,0.49203655,100.0,0.28545132,-93.44679
4.005432e-06,210.55113,93.32755,38.69,-61.28885,10.162696,1.7031419,100,16900,-17.082329,1051.2286,169,0.18359186,27.052387,1.0391327,[-0.946 -0.592 -0.516 -0.82   0.145],1.1133575,-109.73350556290644,1.0286758,0.07892022,,2181.460743188858,640583,0.6334778,100.0,0.272558,-56.62532
