MaxIW,Bound,ReturnStepMaxmin,MinIW,MeanIW,EpRewMean,ESSClassic,MaxIWNorm,ESSRenyi,TimestepsSoFar,InitialReturnMax,InitialReturnMean,ReturnStepMax,InitialReturnStd,InitialBound,Weights,ReturnMeanIW,MinIWNorm,StdIW,EmpiricalD2,MeanIWNorm,Iteration,J_sample_variance,TimeElapsed,EpLenMean,EpThisIter,EpisodesSoFar,StdIWNorm,InitialReturnMin
11.034689,0.33911633,99.0,0.013971154,1.2415484,-93.18140052582162,40.578564,0.11034688,28.38606,1326765,32.446846,7.05719e-07,100.0,12.418652,-1.081561,[-0.216 -0.562  0.016 -0.351  0.017],2.3691287,0.00013971153,1.5024045,3.5228558,0.012415483,72,925.9526,2007.0222594738007,389.64,100,7200,0.015024044,-31.62382
18.457563,1.1993158,99.0,0.027705563,1.4794809,-93.49585555941766,22.374958,0.18457563,17.740665,1362397,32.43599,-1.0871887e-06,100.0,12.898215,-1.1653155,[-0.221 -0.546  0.002 -0.344  0.009],3.9659905,0.00027705563,2.7556825,5.6367674,0.014794809,73,1563.5529,2052.4065589904785,356.32,100,7300,0.027556825,-34.959427
30.435287,2.5635064,99.0,0.017534945,1.0800046,-84.84435004554862,10.772769,0.30435288,16.18698,1397461,24.940338,-6.8664554e-07,100.0,12.9724655,-1.2046591,[-0.245 -0.538  0.009 -0.356  0.012],5.557708,0.00017534944,3.108212,6.177805,0.010800045,74,2647.9526,2096.9624938964844,350.64,100,7400,0.031082122,-36.13975
1226.2246,285.51935,99.0,8.740093e-06,12.757908,-76.58879627264301,1.0823728,12.262246,0.02976668,1439321,29.573608,6.9618227e-07,100.0,12.104644,-1.2951026,[-0.267 -0.522  0.019 -0.334  0.003],360.58466,8.740093e-08,121.96294,3359.461,0.1275791,75,13152429.0,2150.2134454250336,418.6,100,7500,1.2196294,-38.853096
1266.1636,172.26411,99.0,0.00012332674,12.955527,-62.5508358740189,1.0469048,12.661635,0.1157643,1480957,23.892786,6.1035155e-07,100.0,13.427519,-1.1930635,[-0.278 -0.46   0.04  -0.318 -0.041],207.32933,1.2332673e-06,125.95524,863.82416,0.12955527,76,4333409.5,2202.9936134815216,416.36,100,7600,1.2595524,-35.79193
11.899237,1.0573721,99.0,0.06450109,1.0988927,-67.47609759184915,33.390656,0.118992366,32.15541,1526120,20.58199,3.8146972e-08,100.0,10.093461,-0.9252583,[-0.28  -0.41   0.034 -0.271 -0.055],2.6890557,0.0006450109,1.5520666,3.1098967,0.0109889265,77,417.3816,2260.1790413856506,451.63,100,7700,0.015520665,-27.757748
12.272078,2.6984377,99.0,0.013276133,1.2231202,-63.366470656902145,31.599718,0.12272077,19.703812,1570496,25.374321,5.722046e-07,100.0,12.225269,-1.3078673,[-0.301 -0.415  0.027 -0.279 -0.052],5.6448164,0.00013276133,1.7995195,5.07516,0.012231202,78,660.31396,2315.7896111011505,443.76,100,7800,0.017995194,-39.23602
21.91988,3.118381,99.0,0.0060469485,0.99114573,-60.31571268937672,14.70599,0.2191988,11.8782,1612801,38.381683,-1.4877319e-06,100.0,13.840875,-1.2793908,[-0.304 -0.388  0.02  -0.275 -0.04 ],6.830548,6.0469483e-05,2.3869846,8.418784,0.009911457,79,6911.6665,2368.3435084819794,423.05,100,7900,0.023869844,-37.994743
14.211718,2.068337,99.0,0.011035215,1.3170489,-72.67865407260079,28.724218,0.14211717,22.910412,1650778,21.72624,-2.269745e-06,100.0,13.4049225,-1.316654,[-0.331 -0.382  0.015 -0.286 -0.059],4.8191085,0.00011035215,2.074669,4.3648276,0.013170489,80,619.0833,2415.3812534809113,379.77,100,8000,0.020746687,-39.499554
136.55469,9.990791,99.0,0.0012339444,2.1167727,-69.64021357222168,2.3650122,1.3655468,1.4456773,1688774,34.507687,1.2969971e-06,100.0,16.099377,-1.359524,[-0.328 -0.409  0.025 -0.297 -0.056],21.297901,1.2339444e-05,13.60067,69.17173,0.021167727,81,56715.023,2463.82958650589,379.96,100,8100,0.13600668,-40.78576
25.64537,1.8467481,99.0,0.0062550297,1.171068,-69.03054016680676,14.468848,0.2564537,18.03084,1728031,26.429916,-1.1634827e-06,100.0,13.284509,-1.4656521,[-0.327 -0.422  0.045 -0.315 -0.063],5.298365,6.2550294e-05,2.847261,5.5460534,0.011710679,82,2233.128,2513.722149372101,392.57,100,8200,0.02847261,-43.96953
684.0864,35.588936,99.0,7.120363e-05,7.939274,-74.39312322512698,1.3411437,6.840864,0.54208916,1763896,25.123812,-1.1253356e-06,100.0,15.722838,-1.4369912,[-0.337 -0.412  0.049 -0.326 -0.07 ],55.106174,7.1203624e-07,68.09435,184.4715,0.079392724,83,253990.73,2558.8900005817413,358.65,100,8300,0.6809435,-43.109695
313.56415,16.863483,99.0,0.00073039066,3.7894135,-64.76419065170909,1.4539088,3.1356413,0.8758331,1800476,24.982555,-1.8882752e-06,100.0,13.3070135,-1.2940207,[-0.347 -0.379  0.029 -0.299 -0.093],30.690544,7.3039064e-06,31.197737,114.177,0.03789413,84,99885.82,2605.0182650089264,365.8,100,8400,0.3119774,-38.820557
54.57285,3.6707578,99.0,0.005165505,1.7484103,-45.44907194966382,7.27165,0.5457285,7.8290834,1845671,28.13604,1.335144e-07,100.0,12.415532,-1.3706847,[-0.382 -0.367  0.02  -0.269 -0.114],8.569472,5.165505e-05,6.2435727,12.772887,0.017484104,85,2712.432,2661.5417125225067,451.95,100,8500,0.062435724,-41.120544
58.627743,4.1376534,99.0,0.0030540973,1.2573991,-40.589567292649065,4.3344626,0.5862774,6.8668103,1891299,23.535583,-3.8146973e-07,100.0,10.533819,-0.86538935,[-0.42  -0.373  0.016 -0.28  -0.095],7.440085,3.0540974e-05,5.907222,14.562802,0.012573991,86,4440.6416,2718.2511823177338,456.28,100,8600,0.05907222,-25.96167
19.159842,0.53436637,99.0,0.033968955,1.1933285,-32.43617582559294,21.679077,0.19159842,23.106981,1940025,21.037886,-2.861023e-07,100.0,10.297218,-1.2504555,[-0.441 -0.389  0.004 -0.276 -0.111],3.135703,0.00033968955,2.2681851,4.3276963,0.011933285,87,532.0061,2778.1627056598663,487.26,100,8700,0.022681855,-37.513657
86.71037,4.2843595,99.0,0.0040929713,1.7509745,-31.73657263481884,3.7959082,0.8671037,3.6166732,1986884,19.209627,1.3160706e-06,100.0,11.148245,-1.203845,[-0.434 -0.377  0.009 -0.282 -0.13 ],10.614543,4.0929714e-05,8.814927,27.64972,0.017509744,88,6306.567,2837.046550989151,468.59,100,8800,0.088149264,-36.11538
14.103865,1.7974658,99.0,0.045882426,0.93538886,-50.45321602078955,26.98342,0.14103864,32.672382,2025937,26.728909,4.5776366e-07,100.0,14.712597,-1.431034,[-0.42  -0.361  0.011 -0.294 -0.134],4.3010354,0.00045882424,1.5387019,3.060689,0.009353888,89,768.0928,2884.917984008789,390.53,100,8900,0.015387018,-42.931034
9.541922,0.5488484,99.0,0.024185136,1.159998,-36.388324315727196,32.867283,0.09541921,25.56713,2069491,31.31557,-1.039505e-06,100.0,11.898188,-1.352691,[-0.437 -0.351  0.004 -0.28  -0.119],3.2240546,0.00024185136,1.6578398,3.911272,0.01159998,90,621.4334,2938.75509929657,435.54,100,9000,0.016578397,-40.580696
66.474144,3.6866746,99.0,0.0290373,1.555056,-33.62131911693577,4.7194967,0.6647414,12.0232115,2113002,26.901749,-3.0517577e-07,100.0,12.997588,-1.6440381,[-0.436 -0.36  -0.005 -0.276 -0.119],8.428019,0.000290373,6.987153,8.3172455,0.0155505575,91,3325.496,2993.5664150714874,435.11,100,9100,0.06987152,-49.321125
266.98233,17.780264,99.0,0.00019693692,3.338503,-29.58228077454146,1.5558698,2.6698232,0.541249,2160719,20.954716,1.1634827e-06,100.0,10.787078,-1.3607013,[-0.465 -0.349 -0.007 -0.256 -0.115],36.275703,1.9693691e-06,26.55584,184.75786,0.033385027,92,124542.266,3052.225543498993,477.17,100,9200,0.2655584,-40.821075
43.969967,1.8081694,99.0,0.004174028,1.1048384,-39.58564133698907,5.7400575,0.43969965,7.7533426,2203348,29.292408,7.05719e-07,100.0,13.924667,-1.5602682,[-0.467 -0.314  0.003 -0.259 -0.102],7.4116116,4.174028e-05,4.4771767,12.897663,0.011048382,93,4055.6184,3105.519017457962,426.29,100,9300,0.04477177,-46.80806
87.672646,11.999512,99.0,0.0020562918,1.9250396,-31.198187419126395,4.0031633,0.87672645,2.4199626,2250800,32.803356,-4.386902e-07,100.0,12.045307,-1.0934458,[-0.476 -0.333  0.013 -0.26  -0.089],19.028498,2.0562917e-05,9.426848,41.322952,0.019250393,94,15695.042,3164.4598248004913,474.52,100,9400,0.094268486,-31.328632
2900.7192,810.8296,99.0,1.1572682e-05,29.628437,-32.01778127028691,1.0431076,29.007193,0.0021540092,2293415,37.33814,7.6293944e-08,100.0,11.677608,-1.2446046,[-0.463 -0.304  0.014 -0.265 -0.107],1078.998,1.1572681e-07,288.58066,46425.06,0.29628438,95,117314500.0,3217.3198957443237,426.15,100,9500,2.8858068,-35.94995
29.55838,4.533025,99.0,0.008831173,1.5028164,-52.98938981558595,12.374023,0.29558378,9.6862335,2328990,25.879921,1.5830993e-06,100.0,15.197297,-1.6569467,[-0.513 -0.31   0.01  -0.293 -0.066],9.856943,8.831173e-05,3.999143,10.323931,0.015028166,96,1921.1238,3262.4024708271027,355.75,100,9600,0.039991423,-49.708435
33.079037,2.5655913,99.0,0.0021869729,1.499786,-28.479584510340132,11.001213,0.33079037,7.017365,2371470,21.939384,3.33786e-07,100.0,12.159788,-1.2665224,[-0.509 -0.318  0.01  -0.277 -0.069],7.346671,2.1869728e-05,4.2658052,14.250363,0.014997859,97,2273.976,3315.421147584915,424.8,100,9700,0.042658053,-37.99568
29.779928,5.135481,99.0,0.0033590074,1.3631539,-24.237331203219533,12.341985,0.2977993,5.0726933,2415222,21.777555,1.3446808e-06,100.0,10.595458,-1.2206196,[-0.525 -0.325  0.024 -0.28  -0.064],10.55501,3.3590073e-05,3.6328564,19.713394,0.013631539,98,5362.697,3370.10702586174,437.52,100,9800,0.03632856,-36.61863
18.722015,0.5131798,99.0,0.010227063,1.2051136,-22.84103164034316,18.054398,0.18722016,17.720634,2462869,17.757786,1.7166137e-06,100.0,9.7013035,-1.3676351,[-0.506 -0.33   0.014 -0.268 -0.048],3.762041,0.00010227063,2.567434,5.643139,0.012051136,99,527.81525,3430.0466845035553,476.47,100,9900,0.025674341,-41.029106
105.43905,10.347244,99.0,0.00068457186,2.0445983,-19.420382103709517,3.4105668,1.0543904,1.5791543,2508344,22.419159,8.5830686e-07,100.0,11.093997,-1.1482072,[-0.528 -0.328  0.005 -0.276 -0.036],19.484343,6.8457184e-06,10.880768,63.325035,0.020445984,100,29035.281,3486.7401180267334,454.75,100,10000,0.108807676,-34.44624
1053.9215,91.199455,99.0,0.00023470132,10.898036,-26.062210532475447,1.0692029,10.539215,0.097563185,2551723,20.394703,4.959106e-07,100.0,11.173115,-1.0992018,[-0.522 -0.286  0.006 -0.266 -0.077],126.39069,2.3470132e-06,104.82959,1024.9768,0.10898036,101,1623793.5,3541.178497314453,433.79,100,10100,1.048296,-32.976063
50.626682,9.038519,99.0,0.0051807794,1.7453265,-45.45945456424388,7.9803653,0.50626683,4.111553,2590165,28.397219,-1.1825562e-06,100.0,12.917138,-1.3986285,[-0.569 -0.301  0.003 -0.296 -0.067],15.936135,5.1807794e-05,5.9265985,24.321709,0.017453264,102,13006.411,3589.1648263931274,384.42,100,10200,0.059265986,-41.958817
13.915279,0.012790203,99.0,0.03158098,1.0448891,-26.393204680957602,22.93327,0.1391528,25.37596,2634105,28.749325,-3.1471254e-07,100.0,11.328431,-1.194529,[-0.61  -0.313 -0.006 -0.291 -0.062],2.3840835,0.0003158098,1.9154494,3.9407377,0.010448891,103,425.6787,3644.0425243377686,439.4,100,10300,0.01915449,-35.835857
2.2399087,-1.1767921,99.0,0.3902051,1.00234,-12.803837056655423,85.63836,0.022399087,86.88755,2681286,27.342505,2.670288e-07,100.0,12.357135,-1.4732263,[-0.621 -0.322  0.003 -0.295 -0.051],0.40369406,0.0039020507,0.4104715,1.1509129,0.010023401,104,152.2581,3701.7985813617706,471.81,100,10400,0.0041047153,-44.19679
454.3314,30.106491,99.0,0.00031515298,5.5782237,-21.953918614757068,1.4965801,4.543314,0.2891541,2726698,28.173038,-1.0490418e-06,100.0,11.071699,-1.0328844,[-0.631 -0.319  0.003 -0.294 -0.058],49.31469,3.1515297e-06,45.255527,345.83633,0.055782232,105,230969.31,3758.8447618484497,454.12,100,10500,0.45255527,-30.986504
4376.692,603.2643,99.0,6.7129065e-07,44.159943,-49.380393049764805,1.0180017,43.76692,0.006348303,2763111,25.891708,7.6293946e-07,100.0,17.104408,-1.8050787,[-0.609 -0.307 -0.004 -0.299 -0.006],829.8161,6.7129062e-09,435.44403,15752.241,0.4415994,106,68843256.0,3804.9258377552032,364.13,100,10600,4.35444,-54.15238
136.60887,6.378167,99.0,0.0008308586,1.9789842,-15.996775850170557,2.0378907,1.3660886,3.3831546,2809664,27.407604,1.14440915e-07,100.0,11.825581,-1.6145011,[-0.606 -0.338  0.02  -0.3   -0.06 ],15.1558,8.308586e-06,13.720846,29.558212,0.019789843,107,16957.303,3863.4920122623444,465.53,100,10700,0.13720846,-48.435028
19.693342,1.8391881,99.0,0.03947412,1.1512334,-41.919298952022785,15.756234,0.19693342,17.172476,2852373,27.001892,-1.1634827e-06,100.0,12.947921,-1.360905,[-0.606 -0.353  0.034 -0.314 -0.092],5.1232476,0.0003947412,2.6619878,5.823272,0.0115123335,108,1398.2448,3916.7527918815613,427.09,100,10800,0.026619878,-40.827118
219.90332,11.657045,99.0,0.00029324155,3.1128929,-23.324995632416435,1.9716525,2.1990333,0.7065542,2898514,25.690798,5.245209e-07,100.0,10.418084,-0.93536395,[-0.635 -0.352  0.038 -0.31  -0.07 ],22.784815,2.9324156e-06,21.94951,141.53197,0.031128928,109,65843.38,3974.2085299491882,461.41,100,10900,0.21949512,-28.060932
7.5301805,0.6680343,99.0,0.055604823,1.0446128,-37.812313098042836,44.081818,0.0753018,42.78794,2940229,27.326305,7.6293944e-08,100.0,14.210768,-1.5318948,[-0.57  -0.348  0.047 -0.309 -0.07 ],3.009934,0.00055604824,1.1765277,2.3371072,0.010446127,110,378.08688,4026.0405395030975,417.15,100,11000,0.011765276,-45.95685
433.60358,21.65303,99.0,0.00020230107,4.9087,-30.990165324974168,1.2782754,4.3360357,0.36598584,2984296,25.697762,4.196167e-07,100.0,11.365117,-1.2237535,[-0.568 -0.347  0.039 -0.309 -0.089],41.88145,2.0230107e-06,43.13806,273.23462,0.049086995,111,170100.7,4080.9589879512787,440.67,100,11100,0.43138063,-36.712616
94.47331,8.290948,99.0,0.0034844393,1.9475616,-34.93430725811489,3.8760712,0.9447331,4.983352,3027697,25.459835,3.4332277e-07,100.0,12.639211,-1.6781454,[-0.606 -0.349  0.026 -0.318 -0.053],15.80837,3.4844394e-05,9.698646,20.066814,0.019475617,112,17338.068,4135.109546422958,434.01,100,11200,0.09698645,-50.344376
1562.3192,164.21721,99.0,0.00038752967,17.199774,-32.31342679105257,1.2096707,15.623192,0.07032362,3070152,22.215881,5.7220458e-08,100.0,11.420281,-1.1840949,[-0.627 -0.346  0.021 -0.321 -0.006],208.8687,3.8752964e-06,155.43413,1421.9972,0.17199774,113,4261727.0,4187.360107183456,424.55,100,11300,1.5543413,-35.52285
433.46112,33.54885,99.0,0.00028028712,4.968348,-53.31415351238318,1.3123678,4.334611,0.28110126,3104597,30.912174,-1.9073487e-07,100.0,17.275011,-1.3954805,[-0.597 -0.291  0.012 -0.302  0.005],59.86924,2.802871e-06,43.083958,355.74368,0.04968348,114,366724.03,4231.232744693756,344.45,100,11400,0.4308396,-41.864403
4551606.5,430243.56,99.0,2.296303e-08,45516.176,-35.1129933912908,1.0000049,45516.062,5.456248e-07,3144479,27.345474,1.7738342e-06,100.0,14.003237,-1.6315849,[-0.61  -0.294 -0.01  -0.285  0.012],452331.9,2.296303e-10,452879.12,183276130.0,455.16168,115,20460528000000.0,4280.799071550369,398.82,100,11500,4528.791,-48.9476
58.38581,6.3805995,99.0,0.0022015215,1.5315512,-30.600500505057525,6.249766,0.5838581,4.9397283,3187329,20.551361,4.5776366e-07,100.0,12.483081,-1.5563922,[-0.682 -0.228 -0.032 -0.243 -0.066],13.383334,2.2015214e-05,5.931791,20.244028,0.015315512,116,12087.28,4334.162384033203,428.5,100,11600,0.0593179,-46.691784
37.126694,0.54458284,99.0,0.0027458789,1.7244605,-14.72657775330986,9.697368,0.37126693,10.291385,3234197,24.987644,-6.4849854e-07,100.0,11.140837,-1.5243027,[-0.673 -0.253 -0.02  -0.254 -0.095],5.2961197,2.7458787e-05,5.2623105,9.716866,0.017244602,117,1827.2435,4391.330253362656,468.68,100,11700,0.052623108,-45.729057
11.887733,1.7167845,99.0,0.012515184,0.96256846,-32.97283807312844,31.499565,0.11887733,22.03645,3277468,22.983242,-4.005432e-07,100.0,10.865482,-1.0936898,[-0.662 -0.25  -0.028 -0.263 -0.113],4.0466084,0.00012515183,1.4194692,4.537936,0.0096256845,118,441.5917,4444.838865041733,432.71,100,11800,0.014194691,-32.810677
11.215052,-0.2239883,99.0,0.047655832,0.96532166,-35.96275121453344,30.833323,0.11215051,37.84499,3319298,25.531246,-5.722046e-07,100.0,14.767037,-1.7198515,[-0.655 -0.263 -0.034 -0.266 -0.139],2.5716867,0.0004765583,1.4458071,2.6423576,0.009653216,119,422.35132,4496.442645788193,418.3,100,11900,0.0144580705,-51.595535
1952.3739,135.23296,99.0,5.3116405e-06,19.681719,-23.72240536866157,1.0162413,19.523739,0.021883331,3365147,20.67036,1.9073486e-06,100.0,10.511604,-1.468853,[-0.67  -0.272 -0.034 -0.265 -0.157],234.52676,5.3116405e-08,194.24353,4569.688,0.19681714,120,5503270.0,4553.448232889175,458.49,100,12000,1.9424354,-44.065643
33.361908,2.395516,99.0,0.011519439,1.0679772,-19.806231212920228,7.754332,0.33361906,5.634882,3413936,31.418198,6.67572e-07,100.0,10.828225,-1.0472724,[-0.676 -0.285 -0.047 -0.242 -0.178],6.8073344,0.00011519438,3.6835182,17.746601,0.010679772,121,2682.598,4615.3870730400085,487.89,100,12100,0.03683518,-24.954767
5.669844,0.11353302,,0.087288074,0.98858297,-14.9110552058152,41.257153,0.05669844,42.514805,3463936,21.024435,8.869171e-07,1.0,9.513149,-1.3641737,[-0.674 -0.292 -0.033 -0.24  -0.185],2.205717,0.00087288074,1.1796168,2.3521218,0.00988583,122,170.97958,4677.577543258667,500.0,100,12200,0.011796168,-40.92524
48.14879,8.134926,99.0,0.002541289,1.3993131,-18.474388572791774,6.27928,0.48148787,3.5639694,3512786,21.20897,-1.6784668e-06,100.0,9.877126,-0.9357308,[-0.676 -0.289 -0.035 -0.247 -0.169],13.091518,2.541289e-05,5.4060206,28.058603,0.01399313,123,11078.97,4738.0706651210785,488.5,100,12300,0.05406021,-28.071875
5.036831,-0.6493515,99.0,0.100908086,1.0084487,-11.53704688320631,64.337265,0.05036831,69.15872,3561515,24.70155,2.2888183e-07,100.0,10.782327,-1.6398149,[-0.671 -0.305 -0.041 -0.269 -0.174],1.3224872,0.0010090808,0.7508097,1.4459492,0.0100844875,124,187.55559,4798.285019874573,487.29,100,12400,0.007508097,-49.19445
2.8851066,-0.88524026,99.0,0.19642766,0.9641614,-15.242029372841378,70.16766,0.028851066,71.65843,3609193,21.485304,-7.4386594e-07,100.0,10.933162,-1.5789095,[-0.667 -0.31  -0.041 -0.277 -0.179],0.9799512,0.0019642764,0.62867284,1.3955092,0.009641614,125,106.68066,4856.918382883072,476.78,100,12500,0.006286728,-47.367264
6.0664797,-0.8954882,99.0,0.18308637,1.0385073,-16.491977273108745,65.35091,0.060664795,68.803085,3656308,24.374063,-8.201599e-07,100.0,9.641783,-1.2100499,[-0.667 -0.309 -0.036 -0.278 -0.179],0.5633227,0.0018308636,0.7561878,1.4534233,0.010385074,126,131.98418,4914.203164100647,471.15,100,12600,0.007561878,-36.301468
5.014111,-0.5091243,99.0,0.11429788,0.9342169,-25.1184538548692,63.47506,0.05014111,63.196014,3701211,21.45054,-2.0980835e-07,100.0,11.763981,-1.3688078,[-0.664 -0.31  -0.04  -0.278 -0.176],1.2127347,0.0011429788,0.7086649,1.5823783,0.009342168,127,115.20542,4969.367927074432,449.03,100,12700,0.0070866495,-41.064228
4.117179,0.23960173,99.0,0.15028119,1.0417799,-7.934467802293143,64.78889,0.04117179,53.85872,3750222,18.241304,1.9073487e-07,100.0,8.583931,-0.7401999,[-0.671 -0.311 -0.037 -0.276 -0.185],1.2482066,0.0015028119,0.7680076,1.8567096,0.0104177985,128,118.19147,5030.212875843048,490.11,100,12800,0.0076800757,-22.206001
14.326563,0.15280485,99.0,0.025901984,1.1720355,-15.829168910690468,28.237717,0.14326562,34.379898,3798833,23.674969,-8.2969666e-07,100.0,8.927394,-1.0362904,[-0.682 -0.299 -0.036 -0.271 -0.172],1.9201802,0.00025901984,1.8684185,2.9086764,0.011720354,129,145.98228,5090.745632648468,486.11,100,12900,0.018684182,-31.088684
98.885124,6.6036534,99.0,0.006275242,2.2114584,-13.10539809865489,4.3667917,0.98885125,4.285875,3847960,18.158146,-3.0517577e-07,100.0,9.726689,-1.3219461,[-0.682 -0.295 -0.028 -0.266 -0.174],12.989139,6.275242e-05,10.349083,23.332458,0.022114584,130,10587.751,5150.624433755875,491.27,100,13000,0.10349084,-39.65837
57.16364,11.41065,99.0,0.0010263893,2.175178,-12.707560351093992,6.1847553,0.5716364,2.1594598,3897552,19.134014,6.7710874e-07,100.0,8.971139,-0.8743255,[-0.693 -0.279 -0.042 -0.25  -0.177],17.36043,1.0263893e-05,8.471694,46.307877,0.02175178,131,11154.356,5212.24843621254,495.92,100,13100,0.08471694,-26.229782
1397.5647,103.69415,99.0,7.4851578e-06,14.480263,-14.066575566542094,1.0730978,13.975647,0.07741596,3947305,23.613762,,100.0,9.712039,-0.78712535,[-0.714 -0.298 -0.038 -0.257 -0.138],131.98387,7.485158e-08,139.03174,1291.7234,0.14480263,132,1723070.4,5274.345845937729,497.53,100,13200,1.3903173,-21.640858
143.6051,17.562052,99.0,0.00014599436,2.327906,-23.182383097307365,2.5267677,1.436051,1.363903,3993154,20.460773,8.5830686e-07,100.0,12.373797,-1.8843144,[-0.7   -0.27  -0.055 -0.251 -0.175],33.696785,1.4599435e-06,14.458573,73.31899,0.023279056,133,87404.82,5330.924066781998,458.49,100,13300,0.14458573,-56.529457
4.0916233,-0.6264694,99.0,0.18479112,1.0874431,-21.98683964024108,72.21723,0.04091623,72.149506,4041048,24.771957,-7.5340273e-07,100.0,10.088204,-1.0902085,[-0.708 -0.266 -0.067 -0.231 -0.19 ],0.6570208,0.0018479112,0.67448723,1.3860109,0.010874432,134,185.18825,5390.533066511154,478.94,100,13400,0.0067448723,-32.70623
23.838428,1.166513,99.0,0.026547493,1.1805767,-25.57123451031992,15.604585,0.23838428,9.921581,4087695,24.264149,7.6293944e-08,100.0,12.412636,-1.4613128,[-0.714 -0.259 -0.071 -0.23  -0.183],5.8058157,0.00026547493,2.7455382,10.079039,0.011805767,135,2756.6533,5448.0924780368805,466.47,100,13500,0.02745538,-43.83938
16.188145,2.4389536,99.0,0.01658059,1.1939068,-22.013446430860075,21.422503,0.16188145,11.678975,4136941,23.258375,1.7166138e-07,100.0,9.851076,-0.8800938,[-0.712 -0.25  -0.064 -0.215 -0.173],5.0142465,0.00016580589,2.2865694,8.562395,0.011939067,136,1427.9283,5508.037686347961,492.46,100,13600,0.022865692,-26.402813
6.3206754,0.60886955,99.0,0.06351086,1.1316353,-22.29529715164002,50.155994,0.063206755,46.383217,4185127,16.955961,-1.2588501e-06,100.0,10.083623,-1.3569986,[-0.703 -0.245 -0.054 -0.224 -0.165],2.6013706,0.00063510856,1.1281103,2.1559522,0.011316353,137,140.14684,5567.460606575012,481.86,100,13700,0.011281101,-40.70992
2.3727467,-0.72901857,99.0,0.21121672,1.0258996,-17.887293140706447,85.36502,0.023727467,83.4647,4233061,20.853706,-4.005432e-07,100.0,10.468436,-1.0561903,[-0.692 -0.249 -0.051 -0.229 -0.19 ],0.42706868,0.0021121672,0.42477688,1.1981113,0.010258998,138,131.51874,5628.008249759674,479.34,100,13800,0.004247769,-31.685696
8.197062,1.4842973,99.0,0.037991833,0.85266495,-9.00531416944097,34.197193,0.08197062,26.437283,4282196,28.078863,-2.0980835e-07,100.0,10.210298,-0.9460499,[-0.691 -0.253 -0.048 -0.234 -0.191],3.3242452,0.00037991832,1.1827838,3.782537,0.008526649,139,329.92468,5689.33737039566,491.35,100,13900,0.011827838,-28.381489
17.082733,0.6022744,99.0,0.016525196,1.3652034,-19.28976079717388,20.420706,0.17082733,21.652142,4330171,29.184189,1.1062622e-06,100.0,10.50397,-1.4426184,[-0.713 -0.262 -0.052 -0.246 -0.203],3.7025573,0.00016525196,2.69502,4.6184807,0.013652034,140,556.7017,5748.680057048798,479.75,100,14000,0.0269502,-43.27858
32.748802,1.2571322,99.0,0.035441667,1.2652768,-12.340768264808316,11.51004,0.327488,19.218887,4379059,22.259577,7.152558e-08,100.0,9.289729,-0.87205935,[-0.717 -0.281 -0.048 -0.263 -0.205],3.2463484,0.00035441667,3.508279,5.2032146,0.012652767,141,810.749,5808.646835327148,488.88,100,14100,0.03508279,-26.161785
1.9443277,-0.8755633,99.0,0.40318602,0.9711103,-25.79915713442901,91.590294,0.019443277,91.64635,4424227,19.44668,1.4305115e-07,100.0,10.908318,-1.1464376,[-0.702 -0.262 -0.043 -0.26  -0.203],0.32198447,0.0040318603,0.29426196,1.091151,0.009711103,142,118.5559,5864.881604671478,451.68,100,14200,0.0029426196,-34.393127
55.554657,6.471778,99.0,0.0015979138,1.7038385,-20.283432771084755,6.625545,0.5555466,3.2018046,4470437,22.359428,4.196167e-07,100.0,10.504036,-1.0830635,[-0.706 -0.26  -0.043 -0.26  -0.212],12.524582,1.5979138e-05,6.3963423,31.232388,0.017038384,143,7396.488,5921.8645923137665,462.1,100,14300,0.06396341,-32.491913
168.22482,8.480699,99.0,0.0037644005,3.0446405,-22.243874788051976,2.9284558,1.6822482,1.3684764,4518030,27.723625,-6.294251e-07,100.0,11.010509,-0.98095274,[-0.697 -0.259 -0.055 -0.246 -0.213],16.866201,3.7644004e-05,17.529224,73.07397,0.030446408,144,18849.154,5980.394227743149,475.93,100,14400,0.17529224,-29.428558
57.23346,3.8171692,99.0,0.0011587066,2.0960824,-23.97309154705062,9.5851755,0.5723346,5.892478,4563052,22.569168,9.536743e-08,100.0,11.937696,-1.6976739,[-0.717 -0.232 -0.059 -0.241 -0.174],10.810842,1.1587066e-05,6.437661,16.970789,0.020960826,145,13670.686,6036.006012678146,450.22,100,14500,0.064376615,-50.930214
17.33539,0.21197033,99.0,0.064093046,1.1204661,-40.87854964815308,25.303253,0.1733539,33.97218,4604964,33.664352,-6.008148e-07,100.0,14.3373375,-1.797927,[-0.698 -0.236 -0.07  -0.243 -0.184],3.2966506,0.00064093043,1.9251357,2.9435852,0.01120466,146,729.1418,6086.853727579117,419.12,100,14600,0.019251358,-53.937786
16.685665,0.8864894,99.0,0.0664097,1.1733313,-30.277331148714516,24.51757,0.16685665,27.974306,4647417,27.072853,2.9563904e-07,100.0,14.435445,-1.5864514,[-0.681 -0.251 -0.07  -0.245 -0.192],3.8859777,0.00066409697,2.058756,3.574709,0.011733312,147,671.3831,6139.4480237960815,424.53,100,14700,0.020587562,-47.59355
