ESSClassic,StdIW,MaxIWNorm,EpisodesSoFar,InitialReturnMean,InitialBound,J_sample_variance,TimeElapsed,InitialReturnMax,EpLenMean,InitialReturnMin,ESSRenyi,StdIWNorm,EmpiricalD2,MinIWNorm,MeanIWNorm,TimestepsSoFar,EpThisIter,InitialReturnStd,Weights,MeanIW,Iteration,Bound,EpRewMean,MinIW,MaxIW,ReturnMeanIW
100.0,,0.01,1100,3.0517577e-07,-0.21006952,6.1918707,35.55153298377991,5.383049,16.83,-6.3020935,100.0,1.8626451e-09,1.0,0.01,0.010000002,20919,100,2.475874,[ 0.539 -0.476 -0.816  0.091 -0.371],1.0,11,-0.21006952,-108.22526583193867,1.0,1.0,2.682209e-07
100.0,1.649854e-06,0.010000073,1200,5.8746336e-06,-0.20423074,8.570738,37.542861223220825,5.7078476,16.81,-6.127098,100.0,1.6525663e-08,1.0,0.009999971,0.010000007,22600,100,2.9129057,[ 0.539 -0.476 -0.816  0.091 -0.371],1.0000007,12,-0.20423049,-108.67496667211155,0.9999971,1.0000074,6.120652e-06
99.999985,0.00035457956,0.010013113,1300,-5.264282e-06,-0.21660529,7.3488235,39.3012478351593,6.498001,17.01,-5.8883514,100.00008,3.545788e-06,0.9999992,0.009991414,0.010000114,24301,100,2.6972837,[ 0.539 -0.476 -0.816  0.091 -0.371],1.0000113,13,-0.21651272,-108.9521994180741,0.9991414,1.0013113,8.723512e-05
3.1547062,11.057329,1.1076415,1400,1.5335083e-05,-0.20514008,762.9436,41.12486386299133,5.322647,17.41,-6.154663,2.397854,0.11057328,41.703957,6.9151106e-06,0.019956773,26042,100,2.7479002,[ 0.539 -0.476 -0.816  0.091 -0.371],1.9956776,14,1.575521,-108.70149217548304,0.0006915111,110.76415,2.900386
100.0,,0.01,1500,1.0681152e-05,-0.21161528,8.4417095,44.907949686050415,4.4988556,16.55,-6.348778,100.0,1.8626451e-09,1.0,0.01,0.010000002,27697,100,2.8908982,[ 0.557 -0.467 -0.864  0.052 -0.396],1.0,15,-0.21161528,-108.22485035590137,1.0,1.0,1.065433e-05
48.70048,1.1071892,0.08310221,1600,-1.3580322e-05,-0.20779939,25.016869,47.11469221115112,5.3102646,16.93,-6.233574,38.165813,0.0110718915,2.6201458,8.856585e-05,0.010787772,29390,100,3.0414934,[ 0.557 -0.467 -0.864  0.052 -0.396],1.0787773,16,0.5144942,-108.59387823104056,0.008856585,8.310222,0.85083425
31.299807,1.5199543,0.083096996,1700,-1.0681152e-06,-0.21497707,27.229292,51.25247859954834,5.046791,16.61,-6.44928,24.069174,0.015199543,4.1546917,0.00023105118,0.010259408,31051,100,2.8659031,[ 0.533 -0.478 -0.899  0.019 -0.444],1.0259409,17,0.21859443,-108.51298631363377,0.023105118,8.3097,0.6567813
55.819008,0.81153035,0.04176624,1800,9.002685e-06,-0.24339284,7.8087516,53.17919898033142,4.4383316,16.41,-7.3020554,48.557274,0.008115303,2.0594237,0.00078069104,0.009121744,32692,100,2.4632318,[ 0.541 -0.454 -0.924  0.023 -0.441],0.9121745,18,0.1586273,-108.2443075847877,0.078069106,4.1766243,0.5079258
100.0,,0.01,1900,-1.2969971e-06,-0.2474269,8.372193,55.65735483169556,5.5904846,16.29,-7.4227676,100.0,1.8626451e-09,1.0,0.01,0.010000002,34321,100,2.8789706,[ 0.533 -0.476 -0.909  0.015 -0.449],1.0,19,-0.2474269,-108.03753836645753,1.0,1.0,-1.2908131e-06
67.98924,0.6709244,0.047736812,2000,5.722046e-06,-0.22200108,11.539122,57.326600551605225,5.093544,16.29,-6.660202,56.069897,0.0067092436,1.7834883,0.0008317584,0.009777903,35950,100,2.8906527,[ 0.533 -0.476 -0.909  0.015 -0.449],0.9777903,20,0.16025972,-107.89623446532373,0.083175845,4.773681,0.45674375
13.300773,2.5060925,0.24849571,2100,7.6293946e-07,-0.24833958,88.62692,59.55239176750183,4.561966,16.85,-7.4502106,24.293638,0.025060927,4.116304,0.00037538516,0.009815853,37635,100,3.025962,[ 0.535 -0.464 -0.879 -0.035 -0.466],0.98158526,21,0.6499634,-108.56680219559335,0.037538517,24.849571,1.1538131
74.973946,0.58602345,0.039021175,2200,1.3961792e-05,-0.23500955,7.7222395,63.153483629226685,4.077263,16.45,-7.050705,72.338936,0.0058602346,1.3823814,0.002946,0.010143178,39280,100,2.789228,[ 0.601 -0.393 -0.809 -0.002 -0.486],1.0143178,22,-0.1553504,-107.61168863288975,0.2946,3.9021175,0.120977834
100.0,,0.01,2300,-2.2125244e-06,-0.24920925,8.600781,65.23244571685791,4.3537292,16.81,-7.4762115,100.0,1.8626451e-09,1.0,0.01,0.010000002,40961,100,2.9180086,[ 0.607 -0.381 -0.817 -0.003 -0.485],1.0,23,-0.24920925,-107.81613406847313,1.0,1.0,-2.1830201e-06
39.1651,1.3560566,0.10069466,2400,-1.2969971e-05,-0.19570336,11.323322,66.77495908737183,4.349617,15.72,-5.8707123,44.06658,0.013560564,2.2692933,0.00051328656,0.010880552,42533,100,2.5227246,[ 0.607 -0.381 -0.817 -0.003 -0.485],1.0880553,24,0.26354113,-107.60226987893837,0.05132866,10.069466,0.55833256
100.000015,0.00013241556,0.010003111,2500,-1.7547608e-06,-0.23649672,7.980231,69.01953458786011,5.4931564,16.78,-7.0948486,100.0,1.3241984e-06,1.0,0.009996187,0.010000111,44211,100,2.8107944,[ 0.603 -0.366 -0.824 -0.03  -0.483],1.0000111,25,-0.23646607,-107.98919842473524,0.9996187,1.0003111,2.8911978e-05
21.235626,2.6938574,0.20550913,2600,-1.1520386e-05,-0.21601215,70.42345,70.86680173873901,5.535576,16.66,-6.4800186,17.809694,0.026938573,5.6149197,0.0007186326,0.013987566,45877,100,2.885307,[ 0.603 -0.366 -0.824 -0.03  -0.483],1.3987567,26,0.9014328,-108.26169255507179,0.071863264,20.550913,1.413264
100.00001,0.0001141823,0.010003462,2700,3.5858154e-06,-0.25172424,8.351682,75.78633880615234,4.56443,16.29,-7.551834,100.0,1.1418155e-06,1.0,0.009996877,0.009999907,47506,100,2.8755069,[ 0.609 -0.45  -0.863 -0.073 -0.4  ],0.9999907,27,-0.25169367,-108.23132738409203,0.99968773,1.0003463,3.415346e-05
32.50977,1.6012847,0.12342995,2800,4.653931e-06,-0.22451141,21.305807,78.04895448684692,5.3048096,16.84,-6.7354813,28.299175,0.016012847,3.5336719,0.00017251447,0.011113609,49190,100,2.758188,[ 0.609 -0.45  -0.863 -0.073 -0.4  ],1.1113609,28,0.15282059,-107.68511507733585,0.017251447,12.342995,0.57486725
84.49781,0.4270677,0.022048177,2900,-5.41687e-06,-0.25266042,8.769713,80.88072085380554,5.596489,16.39,-7.579651,78.67442,0.004270677,1.2710611,0.0023775175,0.009970641,50829,100,2.9826236,[ 0.603 -0.476 -0.833 -0.103 -0.396],0.99706405,29,-0.0002477467,-107.9432274206458,0.23775175,2.2048178,0.28459895
52.21068,0.9370855,0.051723074,3000,-1.3732911e-06,-0.23753645,9.6237755,83.71997690200806,5.0954285,16.81,-7.126053,45.67389,0.009370856,2.1894348,0.00047685867,0.009794751,52510,100,2.8479006,[ 0.605 -0.482 -0.86  -0.093 -0.414],0.9794752,30,0.10075554,-108.0888070644444,0.04768587,5.1723075,0.45223004
17.588598,2.1942859,0.15071364,3100,3.2806397e-06,-0.20568243,82.46153,85.91177749633789,4.3011856,16.91,-6.1705704,9.135895,0.021942858,10.945835,4.2074353e-05,0.010137136,54201,100,2.9830358,[ 0.596 -0.487 -0.824 -0.116 -0.401],1.0137135,31,0.38574862,-108.25902258407933,0.0042074355,15.071363,1.0662493
100.00001,3.6518075e-05,0.010001042,3200,1.9073486e-06,-0.23200315,7.6980696,89.0496597290039,4.318344,16.25,-6.9601517,100.00009,3.6518873e-07,0.9999991,0.009999044,0.010000021,55826,100,2.7606297,[ 0.6   -0.505 -0.778 -0.111 -0.406],1.0000021,32,-0.23199488,-107.89710086794268,0.99990445,1.0001042,1.0084361e-05
75.58643,0.57356495,0.03284038,3300,-3.967285e-06,-0.2829505,11.126533,90.75927233695984,5.691551,16.43,-8.488396,80.329765,0.0057356493,1.2448685,0.0013387231,0.01009227,57469,100,2.8948781,[ 0.6   -0.505 -0.778 -0.111 -0.406],1.009227,33,-0.07999237,-107.97263813909426,0.13387232,3.284038,0.23570149
37.90162,1.2807195,0.080928355,3400,-5.41687e-06,-0.2844707,18.312107,92.99772524833679,5.4930267,17.07,-8.533958,29.381044,0.012807195,3.403555,6.3811276e-05,0.0100055905,59176,100,3.6810966,[ 0.592 -0.495 -0.75  -0.128 -0.4  ],1.0005591,34,0.40643555,-108.69068702465485,0.0063811275,8.092835,0.93123776
99.999985,3.948562e-05,0.0100011695,3500,3.6621093e-06,-0.27404907,8.814666,95.68397188186646,6.399399,16.73,-8.2215805,100.0,3.9486702e-07,1.0,0.009998881,0.010000021,60849,100,2.954062,[ 0.597 -0.498 -0.803 -0.096 -0.419],1.0000021,35,-0.27403855,-107.67969132410892,0.9998881,1.000117,1.4167279e-05
26.600706,1.7891079,0.14934465,3600,-2.3651123e-06,-0.2488671,36.753185,97.65447044372559,5.4272537,16.59,-7.4659424,36.26288,0.017891077,2.757641,0.00038542322,0.0107705295,62508,100,2.969592,[ 0.597 -0.498 -0.803 -0.096 -0.419],1.077053,36,0.5540848,-108.45254770296442,0.038542323,14.934466,0.9673532
13.724664,3.5961816,0.35252726,3700,-8.69751e-06,-0.25774997,82.303246,101.65174794197083,5.628647,16.65,-7.732239,17.643234,0.035961814,5.6678953,2.815617e-05,0.014343304,64173,100,3.0649245,[ 0.593 -0.435 -0.756 -0.136 -0.46 ],1.4343303,37,0.6364043,-108.27069244986289,0.002815617,35.252728,1.2500178
38.56471,1.3157125,0.08465747,3800,-2.4414062e-06,-0.22330493,22.26563,104.35858535766602,6.1678085,16.47,-6.699074,17.774708,0.013157125,5.625972,0.00015581482,0.010424302,65820,100,3.1634738,[ 0.635 -0.418 -0.762 -0.063 -0.509],1.0424303,38,0.3839875,-108.7325692343695,0.015581482,8.465747,0.9136415
95.24945,0.22206044,0.015781727,3900,-9.155273e-07,-0.2511341,7.5155387,106.6219093799591,5.232109,16.43,-7.5339966,95.8635,0.0022206046,1.0431498,0.0050164494,0.009943335,67463,100,2.6275456,[ 0.656 -0.471 -0.831 -0.007 -0.499],0.99433345,39,-0.22486183,-108.13348495870324,0.50164497,1.5781727,0.031632364
53.566437,1.0117233,0.06749694,4000,-5.7983398e-06,-0.2132189,16.468006,108.86555552482605,6.1771774,17.17,-6.396393,55.47198,0.010117231,1.8027118,0.00095604843,0.010866558,69180,100,2.8648252,[ 0.653 -0.474 -0.826 -0.009 -0.511],1.0866559,40,0.033630192,-108.4482872821419,0.095604844,6.749694,0.319901
100.0,,0.01,4100,3.5095215e-06,-0.2849407,8.335648,110.83455014228821,4.8008957,16.37,-8.548325,100.0,1.8626451e-09,1.0,0.01,0.010000002,70817,100,2.8726802,[ 0.639 -0.465 -0.806 -0.054 -0.511],1.0,41,-0.2849407,-108.01788719126708,1.0,1.0,3.4868717e-06
11.5899105,4.6788116,0.36297777,4200,-4.119873e-06,-0.26982784,286.79065,112.89518189430237,5.109543,16.45,-8.094711,5.035512,0.046788115,19.858953,1.0171362e-05,0.01694044,72462,100,3.072069,[ 0.639 -0.465 -0.806 -0.054 -0.511],1.694044,42,1.3621074,-108.07657326178756,0.0010171363,36.29778,2.5645332
69.18443,0.6213612,0.03206552,4300,-1.2207031e-05,-0.22995734,8.198409,116.3601348400116,4.639145,16.66,-6.8983536,62.76662,0.006213612,1.5932035,0.0008741121,0.009310289,74128,100,2.6820521,[ 0.588 -0.542 -0.831 -0.102 -0.529],0.9310291,43,-0.1269598,-108.01975719740729,0.08741122,3.2065518,0.16328192
100.0,,0.01,4400,-4.5013426e-06,-0.25009686,8.558312,118.8829824924469,5.3155518,16.71,-7.5027695,100.0,1.8626451e-09,1.0,0.01,0.010000002,75799,100,2.9107955,[ 0.579 -0.559 -0.821 -0.117 -0.536],1.0,44,-0.25009686,-108.23089282008291,1.0,1.0,-4.515052e-06
78.26365,0.52503633,0.029536942,4500,3.967285e-06,-0.24602874,11.321212,121.13662958145142,5.471283,16.22,-7.3809814,72.14094,0.0052503627,1.3861755,0.0010046118,0.009962679,77421,100,2.8154948,[ 0.579 -0.559 -0.821 -0.117 -0.536],0.99626786,45,-0.1704123,-108.11446750371243,0.100461185,2.9536943,0.119256675
47.295086,1.2131896,0.074972376,4600,1.9073486e-06,-0.24509673,12.819146,123.29486083984375,4.142128,16.26,-7.3529587,31.95523,0.012131896,3.129378,0.00075253483,0.01149241,79047,100,2.982133,[ 0.58  -0.547 -0.828 -0.124 -0.541],1.149241,46,0.35441467,-108.25787881217833,0.07525349,7.497238,0.78799534
79.13748,0.52459633,0.024746828,4700,-8.392334e-07,-0.2579344,10.371262,125.61863160133362,4.803856,16.38,-7.7380066,74.79002,0.005245963,1.3370767,0.0020567663,0.010217228,80685,100,2.978766,[ 0.586 -0.53  -0.851 -0.12  -0.539],1.0217228,47,-0.1040729,-107.98310884590859,0.20567665,2.4746828,0.19418094
5.910721,5.007452,0.49737334,4800,-2.5939942e-06,-0.25822812,306.22885,127.78733658790588,4.7228775,16.84,-7.746765,4.446176,0.050074514,22.491238,1.8689452e-05,0.012550669,82369,100,2.8565948,[ 0.589 -0.522 -0.862 -0.122 -0.539],1.255067,48,0.77184653,-108.2679316234876,0.0018689452,49.737335,1.9964792
100.0,,0.01,4900,-7.93457e-06,-0.23935986,7.969939,131.9730408191681,5.5592575,16.85,-7.1805573,100.0,1.8626451e-09,1.0,0.01,0.010000002,84054,100,2.808957,[ 0.574 -0.502 -0.917 -0.084 -0.498],1.0,49,-0.23935986,-108.56251516229962,1.0,1.0,-7.927418e-06
87.599365,0.36657232,0.020877978,5000,-2.7465821e-06,-0.21876702,7.622527,133.69147157669067,3.9638977,16.15,-6.5629272,88.68784,0.003665723,1.1275502,0.0041449815,0.009742898,85669,100,2.633837,[ 0.574 -0.502 -0.917 -0.084 -0.498],0.97428983,50,-0.173937,-107.49418927304043,0.41449818,2.0877979,0.05836039
100.00001,4.102642e-05,0.010001416,5100,-4.8065185e-06,-0.21030754,7.8712173,136.13956022262573,4.8906555,16.8,-6.309082,100.0,4.1028125e-07,1.0,0.009998164,0.010000004,87349,100,2.791518,[ 0.571 -0.51  -0.912 -0.083 -0.5  ],1.0000005,51,-0.21029966,-108.3108263480206,0.9998164,1.0001416,3.0845404e-06
78.87271,0.49632362,0.026981635,5200,-6.1798096e-06,-0.25518855,8.487393,138.2824673652649,5.6148987,16.09,-7.655472,79.02626,0.004963236,1.2654022,0.0021207598,0.009589731,88958,100,2.7137396,[ 0.571 -0.51  -0.912 -0.083 -0.5  ],0.958973,52,-0.1130497,-108.16280980768141,0.21207598,2.6981635,0.17400523
88.571754,0.35310155,0.02273045,5300,-1.6021728e-06,-0.23905653,8.909036,140.49124097824097,5.783783,16.34,-7.171646,87.87856,0.0035310152,1.137934,0.002688644,0.009830093,90592,100,2.9304502,[ 0.57  -0.515 -0.9   -0.078 -0.5  ],0.98300934,53,-0.07079032,-108.4107528439956,0.2688644,2.273045,0.18421903
73.21608,0.5859338,0.039719637,5400,-1.2588501e-05,-0.23398808,12.067916,142.84414839744568,4.714897,16.52,-7.019264,67.03526,0.0058593377,1.4917523,0.0025110182,0.009687567,92244,100,3.175201,[ 0.576 -0.486 -0.872 -0.07  -0.512],0.96875674,54,-0.017590672,-108.32158315002835,0.25110182,3.971964,0.26818067
79.92534,0.41700017,0.024352303,5500,-7.171631e-06,-0.23208955,6.2268558,145.31289148330688,5.179413,16.42,-6.962471,66.89885,0.0041700015,1.494794,0.00071913586,0.0083205905,93886,100,3.035508,[ 0.582 -0.471 -0.88  -0.072 -0.523],0.8320591,55,0.15689605,-107.97012240862118,0.071913585,2.4352303,0.44064406
96.17656,0.19772324,0.018586332,5600,-9.536743e-06,-0.23962238,6.873159,147.87777519226074,4.393448,15.89,-7.188385,97.21975,0.0019772325,1.0285976,0.005871924,0.009916617,95475,100,2.792956,[ 0.584 -0.462 -0.845 -0.094 -0.521],0.99166185,56,-0.13748008,-107.65307712443325,0.5871924,1.8586332,0.10553477
100.0,4.235597e-06,0.010000081,5700,8.926391e-06,-0.22308803,7.2992554,150.18260097503662,4.7019196,16.44,-6.6929092,100.0,4.2365865e-08,1.0,0.009999861,0.009999994,97119,100,2.688173,[ 0.581 -0.471 -0.859 -0.093 -0.522],0.9999995,57,-0.22308654,-107.9175096273736,0.9999861,1.0000081,1.0438263e-05
100.0,,0.01,5800,9.460449e-06,-0.22434565,7.5048933,152.26361298561096,4.216011,16.49,-6.730652,100.0,1.8626451e-09,1.0,0.01,0.010000002,98768,100,2.725774,[ 0.581 -0.471 -0.859 -0.093 -0.522],1.0,58,-0.22434565,-107.87942343850449,1.0,1.0,9.417534e-06
87.19905,0.38270468,0.030950328,5900,1.9836425e-06,-0.24451908,8.638172,154.11043000221252,4.6185913,16.24,-7.3356323,89.516945,0.0038270466,1.1171069,0.0021281128,0.009988467,100392,100,2.7515345,[ 0.581 -0.471 -0.859 -0.093 -0.522],0.99884665,59,-0.0892192,-107.9475534530297,0.21281129,3.095033,0.16922317
100.0,,0.01,6000,-6.408691e-06,-0.2636516,8.304089,156.81286430358887,4.1813507,16.49,-7.909355,100.0,1.8626451e-09,1.0,0.01,0.010000002,102041,100,2.8672369,[ 0.59  -0.451 -0.833 -0.095 -0.546],1.0,60,-0.2636516,-108.08949963765536,1.0,1.0,-6.429851e-06
77.391945,0.53792495,0.030592179,6100,9.994506e-06,-0.25692412,8.236891,158.9454379081726,5.11174,16.69,-7.708023,75.02914,0.0053792493,1.3328155,0.0005767425,0.009952631,103710,100,2.9619045,[ 0.59  -0.451 -0.833 -0.095 -0.546],0.99526316,61,0.01821819,-107.57311757123306,0.057674255,3.059218,0.31484252
99.99998,1.221619e-06,0.010000027,6200,-9.155274e-06,-0.23550567,6.837572,161.20252394676208,4.6947937,16.3,-7.0648956,100.0,1.2212761e-08,1.0,0.009999961,0.01,105340,100,2.6017673,[ 0.595 -0.445 -0.825 -0.121 -0.556],1.0,62,-0.23550561,-107.84122547273047,0.9999961,1.0000027,-9.074807e-06
55.67403,0.8453347,0.041188538,6300,1.1749267e-05,-0.21604204,9.420255,163.06542921066284,4.6973267,16.03,-6.481613,47.552616,0.008453347,2.1029336,0.0009844013,0.009473838,106943,100,2.7796803,[ 0.595 -0.445 -0.825 -0.121 -0.556],0.9473837,63,0.123562425,-108.2030747943757,0.09844013,4.118854,0.43687272
14.05721,3.7304335,0.3062685,6400,2.5177003e-06,-0.2514628,116.27988,165.8540427684784,3.8449554,16.55,-7.5439606,9.116341,0.037304338,10.969314,5.7813246e-05,0.015087044,108598,100,2.7803833,[ 0.588 -0.461 -0.81  -0.12  -0.564],1.5087045,64,1.0847819,-107.79220327435934,0.0057813246,30.626852,1.917634
64.13507,0.7069733,0.03364661,6500,-3.6621093e-06,-0.32128817,9.619361,170.53413581848145,5.1286545,16.41,-9.638535,60.000954,0.007069733,1.6666402,0.001519702,0.009454003,110239,100,2.8071373,[ 0.582 -0.477 -0.777 -0.108 -0.579],0.9454004,65,-0.16972737,-107.73574407136506,0.15197021,3.3646612,0.24504583
57.166145,0.9345008,0.05643785,6600,1.083374e-05,-0.19811286,12.776757,172.80720376968384,4.9702606,16.92,-5.9437103,58.848763,0.009345007,1.6992711,0.0006514833,0.010795819,111931,100,2.5380955,[ 0.57  -0.497 -0.794 -0.141 -0.598],1.0795819,66,0.033234924,-107.91680548247588,0.06514833,5.643785,0.29150122
73.31249,0.5187966,0.026904048,6700,1.2207031e-06,-0.24437772,6.711665,175.6151738166809,5.0307007,16.6,-7.3313675,56.11125,0.0051879664,1.7821738,0.0004681818,0.008598686,113591,100,2.881901,[ 0.573 -0.502 -0.785 -0.122 -0.598],0.8598687,67,0.2263026,-108.49864824642556,0.046818182,2.690405,0.55254376
96.164734,0.20903142,0.017334456,6800,-9.9182125e-06,-0.27614695,10.69893,178.5594277381897,4.7205887,16.17,-8.284111,96.06195,0.0020903144,1.0409949,0.0052705863,0.01046696,115208,100,3.0283823,[ 0.596 -0.456 -0.735 -0.137 -0.603],1.0466962,68,-0.18829304,-108.29842590554392,0.52705866,1.7334455,0.09344727
33.259518,1.7307513,0.09549222,6900,-3.5858154e-06,-0.24616824,20.203081,181.95408248901367,4.6340637,16.65,-7.384941,24.47343,0.017307512,4.086064,0.00021993936,0.012217939,116873,100,2.8543212,[ 0.587 -0.46  -0.736 -0.148 -0.603],1.2217939,69,0.35749137,-108.06638652684516,0.021993937,9.549222,0.85508907
100.0,,0.01,7000,1.0299683e-05,-0.25779736,9.6092,184.7758185863495,4.900429,16.64,-7.73423,100.0,1.8626451e-09,1.0,0.01,0.010000002,118537,100,3.0843325,[ 0.565 -0.486 -0.724 -0.152 -0.609],1.0,70,-0.25779736,-107.99245209398596,1.0,1.0,1.0311604e-05
99.99998,9.9942445e-05,0.010002247,7100,-3.8146973e-07,-0.2218538,8.638685,187.0957567691803,5.823288,16.57,-6.6556015,100.0,9.994229e-07,1.0,0.009997475,0.009999883,120194,100,2.9244628,[ 0.565 -0.486 -0.724 -0.152 -0.609],0.99998826,71,-0.2218352,-107.72490001902892,0.9997475,1.0002247,1.8194318e-05
82.92985,0.42743522,0.029351823,7200,1.2969971e-06,-0.23202467,6.347707,189.35629868507385,4.554695,16.94,-6.9607773,78.02769,0.0042743525,1.2815964,0.0008165129,0.009421215,121888,100,2.7932823,[ 0.565 -0.486 -0.724 -0.152 -0.609],0.94212157,72,0.09408742,-108.15007680715371,0.08165129,2.9351823,0.35675842
100.0,,0.01,7300,9.384155e-06,-0.25555295,8.148247,191.95206880569458,5.115265,16.6,-7.66687,100.0,1.8626451e-09,1.0,0.01,0.010000002,123548,100,2.840205,[ 0.564 -0.473 -0.696 -0.174 -0.62 ],1.0,73,-0.25555295,-108.25794050077198,1.0,1.0,9.413809e-06
100.0,,0.01,7400,3.0517577e-07,-0.2490478,7.726746,193.96223497390747,4.993767,16.5,-7.471443,100.0,1.8626451e-09,1.0,0.01,0.010000002,125198,100,2.7657692,[ 0.564 -0.473 -0.696 -0.174 -0.62 ],1.0,74,-0.2490478,-108.01287744557536,1.0,1.0,3.1292439e-07
67.445,0.670128,0.032574467,7500,-1.3809204e-05,-0.24234627,8.637914,195.68526697158813,4.0207367,16.45,-7.2699738,62.88029,0.0067012794,1.5903234,0.0010784469,0.009645478,126843,100,2.7309027,[ 0.564 -0.473 -0.696 -0.174 -0.62 ],0.9645478,75,0.018624932,-107.9042880046822,0.10784469,3.2574468,0.3242256
5.130249,7.2502575,0.7117604,7600,-7.3242186e-06,-0.28259608,1263.2451,198.1925563812256,4.931694,16.7,-8.477661,4.790141,0.072502576,20.876211,1.2496197e-05,0.016860045,128513,100,2.975106,[ 0.562 -0.475 -0.678 -0.168 -0.627],1.6860045,76,2.5110111,-108.05369550726807,0.0012496198,71.17604,3.802173
65.31176,0.6812237,0.037940912,7700,-3.5095215e-06,-0.23244475,8.526811,201.28883242607117,4.89093,16.63,-6.973236,55.797344,0.006812237,1.7922,0.0015927812,0.009347474,130176,100,2.6807077,[ 0.548 -0.456 -0.692 -0.21  -0.651],0.93474746,77,-0.07078707,-108.09093831749405,0.15927812,3.7940915,0.24038911
100.0,,0.01,7800,2.2888185e-06,-0.2328293,9.241212,203.5890965461731,5.382942,16.89,-6.984947,100.0,1.8626451e-09,1.0,0.01,0.010000002,131865,100,3.0246983,[ 0.551 -0.446 -0.703 -0.219 -0.653],1.0,78,-0.2328293,-108.43605542113205,1.0,1.0,2.2798777e-06
100.0,,0.01,7900,-9.994506e-06,-0.20739248,7.833727,205.7687120437622,4.211891,16.59,-6.2214737,100.0,1.8626451e-09,1.0,0.01,0.010000002,133524,100,2.78485,[ 0.551 -0.446 -0.703 -0.219 -0.653],1.0,79,-0.20739248,-108.25301654373744,1.0,1.0,-1.001358e-05
