ESSClassic,ReturnMeanIW,MeanIW,Iteration,InitialReturnStd,J_sample_variance,EpisodesSoFar,StdIW,MinIW,InitialBound,InitialReturnMean,MeanIWNorm,Weights,TimestepsSoFar,Bound,TimeElapsed,InitialReturnMax,MaxIWNorm,ESSRenyi,ReturnStepMax,StdIWNorm,EntropyCoefficient,MaxIW,EpThisIter,ReturnStepMaxmin,EpLenMean,MinIWNorm,EmpiricalD2,EpRewMean,InitialReturnMin,MeanEntropy
62.384743,0.20906,0.99672365,18,2.920733,12.137082,1800,0.77395827,0.1830078,12.340968,-7.6293945e-06,0.009967237,[-9.801e-01  1.012e+00 -9.023e-01  5.328e-04  1.111e+00],32857,12.6525755,107.44700312614441,9.274391,0.057281483,56.020058,100.0,0.0077395816,4.9967246,5.7281485,100,87.396286,18.4,0.0018300781,1.785075,-110.42386348618766,-4.309677,2.5729966
43.09663,0.4119579,1.0215589,19,3.248818,24.038628,1900,1.173845,0.15858708,12.520268,2.5177003e-06,0.010215588,[-1.018  0.959 -0.838  0.021  1.154],34821,13.271887,112.83423948287964,10.341492,0.067902885,32.25213,100.0,0.011738451,4.9784875,6.790289,100,88.06494,19.64,0.0015858707,3.1005704,-111.01329302697849,-4.653023,2.7050226
6.4064136,3.7077324,1.1711249,20,3.4230392,1123.7554,2000,4.4762964,0.020399055,13.158468,-6.866455e-06,0.011711245,[-1.031  0.981 -0.852 -0.032  1.286],36873,15.362423,118.82138586044312,10.999138,0.44799688,8.051934,100.0,0.04476296,4.8317704,44.79969,100,88.52398,20.52,0.00020399054,12.419376,-111.29798991366728,-5.28833,2.6795073
3.210791,14.473627,2.1748202,21,3.905761,15656.314,2100,11.940728,0.027381316,12.98484,6.408691e-06,0.0217482,[-1.175  1.118 -0.482 -0.093  1.26 ],39048,22.782597,126.61841058731079,12.381065,1.1650704,2.1762884,100.0,0.11940727,3.9529965,116.50704,100,89.12295,21.75,0.00027381314,45.949795,-111.88582910380788,-6.070038,2.8096466
28.641512,3.412864,1.1867403,22,4.6386547,248.36813,2200,1.8731843,0.02717274,13.563991,-2.1362305e-06,0.011867401,[-1.357  1.041 -0.346  0.013  1.391],41975,15.904486,134.8339273929596,14.527214,0.113251805,17.93725,100.0,0.018731842,4.816704,11.325181,100,91.16893,29.27,0.0002717274,5.5749907,-118.98068302253337,-7.100586,2.8307703
82.90652,0.33127958,0.99997663,23,5.07708,29.48989,2300,0.45405746,0.43231755,13.373805,6.3323973e-06,0.009999766,[-1.657  0.916 -0.267 -0.077  1.412],45315,13.766984,144.03284883499146,23.401588,0.033554543,79.57751,100.0,0.0045405743,4.9999766,3.3554544,100,91.935814,33.4,0.0043231756,1.2566365,-120.77707835463758,-8.380768,2.862042
23.30754,4.7852244,1.0088993,24,5.917154,1789.9974,2400,1.8301045,0.026812043,13.520772,5.0354006e-06,0.010088993,[-1.688  0.895 -0.219 -0.137  1.443],48658,17.338905,154.75069212913513,23.683266,0.17588271,12.970738,100.0,0.018301044,4.9911084,17.588272,100,92.12088,33.43,0.00026812044,7.7096615,-120.39557455390883,-8.790939,2.9543874
24.319813,7.5589485,0.9488763,25,8.55034,2959.6465,2500,1.6738658,0.081553414,13.571787,4.119873e-06,0.009488764,[-1.841  0.769 -0.246 -0.256  1.536],52758,19.78086,166.72619485855103,36.00462,0.14159362,21.615408,100.0,0.016738657,4.9491367,14.159363,100,93.231735,41.0,0.00081553415,4.6263294,-122.1698934518741,-10.988922,2.99109
1.3113822,160.58359,3.8125181,26,13.177089,2548261.5,2600,33.073547,0.0010725553,13.356598,-5.1879883e-06,0.038125176,[-1.925  0.647 -0.178 -0.407  1.572],57975,115.809364,181.52160382270813,47.965397,3.3282068,0.089275904,100.0,0.3307355,2.848904,332.82068,100,94.26759,52.17,1.0725553e-05,1120.123,-124.32380152482037,-16.793686,3.0665655
2.2693014,38.050213,3.0638933,27,15.780607,146050.05,2700,20.106806,0.02142994,13.738301,-5.8364867e-06,0.030638935,[-1.726  0.232 -0.183 -0.441  1.648],67280,33.67739,205.48166942596436,47.835606,2.0209575,1.1817575,100.0,0.20106806,3.3090436,202.09575,100,96.00914,93.05,0.00021429939,84.619736,-139.14973985853902,-23.703987,3.111173
1.5992976,105.20043,2.752511,28,18.080158,1065470.4,2800,21.590542,0.0035748093,13.770457,-6.6375733e-06,0.027525112,[-1.812  0.159 -0.014 -0.455  1.692],77813,103.73147,230.0974748134613,53.562023,2.174383,2.1446757,100.0,0.2159054,3.5216713,217.4383,100,96.35564,105.33,3.5748093e-05,46.627094,-139.2704354465816,-26.321136,3.0447118
62.494827,5.123455,1.0214452,29,20.174131,739.7883,2900,0.79129523,0.085030496,13.645526,3.0899048e-06,0.010214452,[-1.967  0.034  0.05  -0.516  1.626],95299,17.888758,272.3923177719116,47.341106,0.04350489,46.419834,100.0,0.007912952,4.9786005,4.350489,100,97.321625,174.86,0.00085030496,2.1542516,-146.7402415274647,-42.972225,3.029254
8.458785,25.364338,1.7268094,30,19.871683,19382.129,3000,5.68066,0.0008827026,13.738421,-2.5177003e-06,0.017268093,[-2.016 -0.044  0.037 -0.574  1.61 ],115487,30.938728,317.56646943092346,36.966812,0.5210927,3.635075,100.0,0.056806594,4.3235464,52.109272,100,97.645294,201.88,8.827025e-06,27.509748,-136.7432596516924,-42.235363,2.9971929
83.75378,1.8319066,0.952288,31,17.744968,315.11313,3100,0.41941348,0.19881889,12.949494,-8.773804e-07,0.0095228795,[-2.102 -0.25   0.007 -0.584  1.578],141754,14.348793,377.50405073165894,36.86578,0.021288976,77.55269,100.0,0.0041941344,4.9525146,2.1288977,100,98.014145,262.67,0.0019881888,1.289446,-129.476783320945,-61.094055,2.9943118
1.9867364,59.794853,5.09014,32,20.324522,199350.78,3200,35.752136,0.0048098494,13.08397,-2.479553e-07,0.050901398,[-2.164 -0.301  0.007 -0.58   1.576],169872,49.682755,436.75752663612366,42.50065,3.5467045,1.267881,100.0,0.35752138,2.2065053,354.67047,100,98.181946,281.18,4.8098493e-05,78.87175,-115.00996281013319,-56.62767,3.0145104
11.517902,7.7564216,1.2449845,33,20.443043,5863.9844,3300,3.4506822,0.0022700452,13.166275,-1.964569e-06,0.012449844,[-2.035 -0.387 -0.084 -0.638  1.596],201564,16.49634,503.20651507377625,50.587837,0.3175609,11.851047,100.0,0.03450682,4.7609205,31.756092,100,98.29875,316.92,2.2700451e-05,8.438073,-111.12099872550527,-57.18824,2.99886
5.734892,14.34104,1.417051,34,16.482483,13926.311,3400,5.7451096,0.007559187,13.442283,-1.335144e-06,0.01417051,[-2.1   -0.38  -0.003 -0.627  1.58 ],234007,21.487843,569.350245475769,31.031715,0.5505112,5.078267,100.0,0.057451095,4.5998683,55.051117,100,98.346405,324.43,7.5591866e-05,19.691757,-106.02277965026563,-46.560432,3.0509415
5.4670305,21.448866,1.8705906,35,16.084597,24351.83,3500,7.7784786,0.0031952744,13.587474,-3.8146972e-08,0.018705906,[-2.102 -0.415 -0.003 -0.59   1.632],270145,25.795624,644.8985221385956,30.587875,0.5745708,4.0058208,100.0,0.07778479,4.2009883,57.45708,100,98.401245,361.38,3.1952743e-05,24.963673,-108.18947345866495,-50.017006,3.0175915
35.132275,6.1503305,1.0895483,36,16.59488,1332.9692,3600,1.4804978,0.012974449,13.115728,-1.5640259e-06,0.010895483,[-2.324 -0.468  0.047 -0.62   1.599],308069,17.194773,723.7482733726501,38.45761,0.10578476,28.042637,100.0,0.014804978,4.9112487,10.578476,100,98.48915,379.24,0.0001297445,3.5659986,-96.86661310019605,-59.166832,3.0071309
1.0147756,973.9803,55.52009,37,16.352608,96018824.0,3700,548.3405,1.5305804e-07,13.246997,-1.1062622e-06,0.5552009,[-2.348 -0.501  0.076 -0.69   1.588],342449,526.4479,795.6946654319763,28.178558,55.11413,0.0015973648,100.0,5.483404,9.192114e-05,5511.413,100,98.448425,343.8,1.5305803e-09,62603.11,-94.81515127960576,-53.659676,2.9021235
5.911528,11.14856,1.17193,38,14.860576,6465.9316,3800,4.675412,0.00087416277,13.134886,7.6293944e-08,0.011719299,[-2.302 -0.521  0.008 -0.612  1.483],381950,19.368345,879.6626396179199,33.510254,0.4623811,6.216985,100.0,0.046754126,4.8309927,46.23811,100,98.57129,395.01,8.741627e-06,16.084967,-84.6715588459777,-41.271954,2.843578
65.73102,1.705015,1.0811741,39,14.603177,357.49258,3900,0.7806583,0.1783128,12.082499,-3.2424927e-07,0.010811741,[-2.359 -0.517  0.009 -0.609  1.425],423512,13.125906,968.5861353874207,31.594082,0.049933195,72.32226,100.0,0.007806583,4.9194813,4.9933195,100,98.69289,415.62,0.0017831279,1.3827002,-63.820645720662235,-64.06175,2.8319778
73.00802,1.4676787,0.93213135,40,14.567766,376.12018,4000,0.56677294,0.13441586,12.134688,-3.8146972e-08,0.009321314,[-2.403 -0.531 -0.011 -0.61   1.413],463963,12.931944,1051.9815692901611,35.13919,0.03579992,66.10407,100.0,0.00566773,4.93259,3.579992,100,98.624725,404.51,0.0013441587,1.5127661,-75.90141745661856,-60.756027,2.8291733
1.3984734,82.71729,4.7126946,41,14.577769,782004.1,4100,39.57164,1.4938961e-05,12.816803,2.2888183e-07,0.047126945,[-2.406 -0.537 -0.028 -0.641  1.41 ],500340,56.23957,1119.132292509079,27.893473,3.9782207,0.16160251,100.0,0.3957164,2.3795204,397.82208,100,98.56207,363.77,1.493896e-07,618.80225,-79.65244565318763,-39.871918,2.766827
5.4713826,9.066023,1.5746275,42,15.45641,3230.8123,4200,6.5450187,0.021972207,12.087943,-4.196167e-07,0.015746273,[-2.382 -0.463 -0.105 -0.621  1.348],538154,16.709444,1188.8508794307709,33.208935,0.6560725,13.131857,100.0,0.065450184,4.457163,65.607254,100,98.6297,378.14,0.00021972207,7.6150694,-70.01366651079147,-52.385742,2.7959735
55.99081,2.0337148,1.0622283,43,13.2045765,426.27002,4300,0.9417403,0.049666744,12.456962,2.861023e-06,0.010622283,[-2.386 -0.558 -0.111 -0.64   1.377],578585,13.748975,1264.3219332695007,29.681128,0.058481835,49.583244,100.0,0.009417402,4.938157,5.8481836,100,98.66986,404.31,0.0004966674,2.0168104,-66.73928509484244,-45.687283,2.8103626
4.2523055,17.169714,1.3446133,44,14.335581,34039.5,4400,6.380421,0.003488128,12.733802,-5.722046e-07,0.013446134,[-2.417 -0.6   -0.123 -0.676  1.391],615331,22.062698,1335.8879671096802,30.135485,0.60840887,2.6179664,100.0,0.06380421,4.666994,60.84089,100,98.587906,367.46,3.488128e-05,38.197586,-75.71459343731848,-39.540314,2.7938414
46.244164,3.4029908,1.0000163,45,15.140655,338.11325,4500,1.0781802,0.012620188,12.207537,4.196167e-07,0.010000164,[-2.361 -0.628 -0.117 -0.589  1.375],659283,14.467712,1416.2264082431793,26.92677,0.05636689,40.93887,100.0,0.010781802,4.999984,5.636689,100,98.71962,439.52,0.00012620188,2.4426663,-61.615067878598076,-52.850105,2.7636173
53.675667,1.7330925,0.9995976,46,13.914102,346.497,4600,0.9286266,0.15010868,11.724096,-6.294251e-07,0.009995976,[-2.358 -0.628 -0.126 -0.574  1.345],703456,12.731454,1496.751752614975,26.157982,0.039830226,50.518963,100.0,0.009286265,4.9995975,3.9830227,100,98.72658,441.73,0.0015010868,1.9794548,-60.38839145888563,-62.819702,2.7891166
2.6093607,38.5356,2.607822,47,13.374237,143698.36,4700,15.931971,0.00013218593,12.580153,-4.7683716e-07,0.026078226,[-2.378 -0.639 -0.123 -0.581  1.37 ],748876,31.478636,1582.916781425476,35.60936,1.5311627,0.64907044,100.0,0.1593197,3.6250696,153.11627,100,98.76318,454.2,1.3218593e-06,154.06648,-53.78226786584407,-40.962868,2.7285607
6.841828,7.945816,1.3325535,48,14.672679,3993.6538,4800,4.917101,0.0052894996,11.485939,9.918213e-07,0.013325535,[-2.201 -0.725 -0.107 -0.645  1.31 ],792909,15.155731,1665.0277178287506,24.919567,0.4849079,15.613416,100.0,0.049171004,4.6782646,48.49079,100,98.758286,440.33,5.2894997e-05,6.4047484,-53.2169872911765,-64.70594,2.7079322
56.720783,1.2859522,1.0052127,49,10.663376,166.35637,4900,0.87806463,0.13812813,12.458574,-1.9073487e-07,0.010052127,[-2.239 -0.819 -0.086 -0.672  1.289],840726,13.270911,1753.379760980606,22.504768,0.057437833,52.515778,100.0,0.008780646,4.99479,5.7437835,100,98.82733,478.17,0.0013812813,1.9041896,-41.28329312449702,-32.432594,2.6981666
83.176,0.56997955,0.98137575,50,11.364244,130.35687,5000,0.4413681,0.2084082,11.987303,-6.7710874e-07,0.009813757,[-2.259 -0.815 -0.089 -0.705  1.279],887057,12.32738,1839.991714477539,19.373396,0.026400227,80.78184,100.0,0.0044136806,4.9814105,2.6400228,100,98.81935,463.31,0.002084082,1.237902,-41.84684230187213,-45.105907,2.6960726
24.911535,5.244098,1.0713159,51,12.075063,947.00195,5100,1.8599615,0.0052221576,12.051628,1.3637542e-06,0.01071316,[-2.258 -0.819 -0.098 -0.724  1.277],933104,14.953446,1924.049177646637,22.771389,0.099281885,16.536379,100.0,0.018599616,4.92919,9.928188,100,98.828476,460.47,5.2221574e-05,6.047273,-39.490058831611805,-42.862076,2.6825466
74.378365,0.6862734,0.9998528,52,13.351559,244.60622,5200,0.58683527,0.19844462,11.9353895,9.536743e-07,0.009998527,[-2.288 -0.862 -0.103 -0.793  1.264],976228,12.439187,2001.550846338272,24.0802,0.03643578,74.31686,100.0,0.0058683525,4.9998527,3.6435778,100,98.78859,431.24,0.001984446,1.3455898,-45.584826078436734,-44.320324,2.6934047
9.896565,6.887617,1.3683112,53,13.468605,5334.36,5300,4.1286993,0.023420934,11.875746,1.2969971e-06,0.013683111,[-2.296 -0.865 -0.119 -0.803  1.275],1017622,15.486808,2076.0397329330444,25.086878,0.3733069,15.739428,100.0,0.04128699,4.644927,37.330692,100,98.77251,413.94,0.00023420934,6.3534713,-47.08440136557708,-47.738396,2.7148297
79.25212,0.6680471,0.9723372,54,13.948396,249.33829,5400,0.4975061,0.1767683,12.366002,-5.340576e-07,0.009723372,[-2.238 -0.827 -0.075 -0.78   1.296],1059356,12.778318,2149.067986726761,31.864695,0.02959411,81.22769,100.0,0.004975061,4.9724135,2.9594111,100,98.725815,417.34,0.001767683,1.2311072,-57.21331659617791,-36.244354,2.705079
44.853245,1.9280403,1.0829102,55,12.263161,369.97424,5500,1.2007579,0.032954663,12.244527,2.002716e-07,0.010829103,[-2.247 -0.843 -0.088 -0.788  1.286],1102191,13.101299,2227.4460277557373,28.996243,0.067452945,34.474747,100.0,0.012007578,4.9177732,6.7452946,100,98.75789,428.35,0.00032954663,2.9006739,-51.85405604616433,-38.426067,2.7156098
74.60535,1.3260586,0.9999903,56,13.824483,177.74284,5600,0.5834211,0.18804994,11.798915,1.5640259e-06,0.009999902,[-2.241 -0.816 -0.124 -0.788  1.297],1143645,12.70178,2304.465692281723,31.535898,0.032620043,69.14114,100.0,0.005834211,4.99999,3.2620044,100,98.74742,414.54,0.0018804994,1.4463168,-52.35192117770418,-53.374046,2.7030776
68.75905,1.3992758,0.99914527,57,12.866305,213.85674,5700,0.67348164,0.1633393,11.888884,6.4849854e-07,0.009991453,[-2.252 -0.835 -0.11  -0.784  1.284],1187420,12.920247,2384.3437094688416,28.74934,0.032899626,61.995,100.0,0.0067348164,4.9991455,3.2899628,100,98.80269,437.75,0.001633393,1.6130333,-43.18492846731685,-48.795143,2.717808
27.307016,4.000236,1.1720053,58,11.332384,665.5318,5800,1.9122237,0.028847704,12.380596,1.001358e-06,0.011720053,[-2.261 -0.857 -0.122 -0.773  1.299],1231731,14.526888,2474.3031005859375,21.892122,0.11510621,23.921465,100.0,0.019122237,4.8309193,11.510621,100,98.802444,443.11,0.00028847702,4.180346,-43.768040257283374,-36.253334,2.690466
1.0982013,146.79044,10.86006,59,14.020199,2194762.0,5900,103.06077,0.00013906774,12.102147,-1.3160706e-06,0.10860059,[-2.24  -0.82  -0.093 -0.786  1.272],1273578,101.23851,2562.280713558197,30.362328,10.362059,0.08097253,100.0,1.0306076,0.6958828,1036.2059,100,98.76572,418.47,1.3906773e-06,1234.9867,-49.02021759900419,-40.505444,2.7255478
10.918776,7.1079764,1.2394398,60,15.409377,3973.7734,6000,3.5402305,0.007676338,12.1696415,2.155304e-06,0.0123943975,[-2.367 -0.698 -0.072 -0.803  1.307],1307873,15.604237,2639.2190132141113,27.09322,0.31017718,10.379198,100.0,0.0354023,4.766203,31.01772,100,98.5867,342.95,7.6763376e-05,9.634656,-70.8711046152664,-43.742996,2.7321885
59.30735,1.2282562,0.9994054,61,12.994263,228.5869,6100,0.827838,0.099726476,12.203696,-6.8664554e-07,0.009994053,[-2.393 -0.736 -0.121 -0.766  1.313],1347592,13.015739,2729.002843141556,25.402058,0.0640357,53.861786,100.0,0.008278379,4.9994054,6.4035697,100,98.70668,397.19,0.0009972648,1.8566039,-58.25221747376399,-43.717358,2.7549448
32.472748,3.2084603,1.112161,62,15.438948,671.1498,6200,1.6037908,0.037395895,12.081213,4.5776366e-07,0.011121609,[-2.403 -0.766 -0.13  -0.781  1.336],1386389,13.648207,2813.9706258773804,26.07073,0.10595142,31.43225,100.0,0.016037907,4.8890877,10.595142,100,98.67558,387.97,0.00037395893,3.1814458,-62.93139142583393,-50.80535,2.753151
24.99153,3.539904,1.0413603,63,15.256489,895.97894,6300,1.8040966,0.014738308,12.077513,2.670288e-07,0.010413601,[-2.403 -0.82  -0.09  -0.82   1.334],1427087,13.664122,2901.9557027816772,25.846111,0.15068758,25.657352,100.0,0.018040964,4.9588103,15.068758,100,98.74681,406.98,0.00014738308,3.8975184,-51.52055127972389,-50.647255,2.7137895
7.823784,11.423833,1.562802,64,13.749127,5065.558,6400,5.3642006,0.009435733,11.620868,-1.7166138e-07,0.015628017,[-2.406 -0.823 -0.098 -0.834  1.295],1466202,16.597057,2986.98597240448,27.434963,0.34155768,7.6313477,100.0,0.053642,4.4677167,34.15577,100,98.69229,391.15,9.4357325e-05,13.103846,-60.181564068126924,-58.442364,2.7363243
16.368462,7.1217012,1.2444097,65,12.414617,3394.1636,6500,2.8128364,0.023057038,12.397796,1.0871887e-06,0.012444097,[-2.48  -0.867 -0.076 -0.809  1.317],1512082,16.67603,3087.5555453300476,25.95398,0.19157004,13.732593,100.0,0.02812836,4.761468,19.157005,100,98.832,458.8,0.00023057037,7.281946,-38.53767086434702,-38.514816,2.7341876
64.469215,0.7874369,0.9999294,66,10.294081,209.25838,6600,0.74232733,0.17514184,12.50289,5.722046e-07,0.009999294,[-2.574 -0.879 -0.073 -0.757  1.315],1560699,12.9938135,3192.7048003673553,21.457794,0.043650355,65.35737,100.0,0.0074232733,4.9999294,4.3650355,100,98.83359,486.17,0.0017514183,1.5300494,-40.452746179460526,-35.041477,2.730278
3.2569447,32.995815,2.6358614,67,12.59138,78622.63,6700,14.365717,1.38950345e-05,12.297487,-2.002716e-06,0.026358614,[-2.559 -0.87  -0.073 -0.783  1.311],1606821,30.46399,3294.1758019924164,30.94231,1.0989757,1.2318361,100.0,0.14365715,3.6047978,109.89757,100,98.80669,461.22,1.3895034e-07,81.179634,-44.57866030653655,-40.617027,2.6816444
23.466288,6.0623493,1.148591,68,14.430507,1049.5167,6800,2.0742905,0.028518138,12.008714,-1.9073486e-08,0.011485912,[-2.437 -0.83  -0.083 -0.709  1.263],1653005,15.39063,3393.8247034549713,24.15019,0.16731249,15.017406,100.0,0.020742904,4.8535953,16.731249,100,98.81496,461.84,0.0002851814,6.6589394,-42.72965929037227,-41.98526,2.6660035
40.416424,2.3109486,1.0001441,69,11.827074,275.27374,6900,1.2143587,0.062752336,12.197903,3.6239624e-07,0.010001442,[-2.411 -0.781 -0.106 -0.644  1.247],1700451,13.800482,3496.9151680469513,29.100052,0.08412065,34.66625,100.0,0.012143585,4.999856,8.4120655,100,98.78708,474.46,0.00062752335,2.8846502,-50.50951595050452,-33.963463,2.6825466
29.904825,2.4754403,1.012777,70,10.227525,423.80054,7000,1.5505551,0.019465901,12.358221,9.918213e-07,0.010127769,[-2.412 -0.787 -0.136 -0.629  1.264],1747842,13.675803,3588.5424098968506,22.209383,0.12348864,21.46112,100.0,0.015505552,4.9872394,12.348865,100,98.79747,473.91,0.000194659,4.659589,-47.99178378296973,-31.635382,2.702225
1.8802923,37.282787,2.5093472,71,12.016366,143754.1,7100,18.127012,0.00047538558,12.23873,-3.4332277e-07,0.025093472,[-2.44  -0.794 -0.106 -0.66   1.283],1796111,33.2241,3684.562333345413,24.3689,1.8181863,0.8291069,100.0,0.18127011,3.697173,181.81863,100,98.84602,482.69,4.7538556e-06,120.6117,-37.16216435224922,-38.171806,2.6818235
91.8834,0.26687747,0.9999948,72,14.092973,218.97917,7200,0.2972121,0.50727737,11.599585,1.5830993e-06,0.009999948,[-2.356 -0.769 -0.174 -0.654  1.263],1841802,11.794985,3781.9596066474915,28.911076,0.018270878,92.03659,100.0,0.0029721211,4.9999948,1.8270879,100,98.79596,456.91,0.0050727734,1.0865244,-46.61458543432446,-54.286057,2.6828635
