AvgDiscRet,ESSRenyi,J,VarJ,AvgRet,ESSClassic,BatchSize,AvgVanillaIw,MinNormIw,VarNormIw,VarVanillaIw,VarDiscRet,MaxVanillaIw,eRenyi2,Bound,MinVanillaIw,MaxNormIw,AvgNormIw,AvgEpLen,VarRet
-3.872457909892546e-15,nan,1.1920929e-07,14.261152,-24.928691982564445,100.0,100,1.0,0.01,3.5044917e-18,,205.43481427974746,1.0,nan,-1.2054482,1.0,0.01,0.009999998,200.0,205.43481427974746
7.815970093361102e-16,nan,-4.4703484e-08,14.654645,-20.74273808686798,100.0,100,1.0,0.01,3.5044917e-18,,216.9278912607253,1.0,nan,-1.2387089,1.0,0.01,0.009999998,200.0,216.9278912607253
-8.277822871605167e-15,nan,,14.814333,-24.05988002768165,100.0,100,1.0,0.01,3.5044917e-18,,221.6812854886799,1.0,nan,-1.2522067,1.0,0.01,0.009999998,200.0,221.68128548867983
-2.6822988274943782e-15,nan,-2.9802322e-08,12.875814,-21.52420052813047,100.0,100,1.0,0.01,3.5044917e-18,,167.46121922872658,1.0,nan,-1.08835,1.0,0.01,0.009999998,200.0,167.46121922872658
-1.7763568394002505e-15,nan,2.9802322e-08,15.082234,-21.437457739961413,100.0,100,1.0,0.01,3.5044917e-18,,229.77154384387268,1.0,nan,-1.2748517,1.0,0.01,0.009999998,200.0,229.77154384387268
-3.552713678800501e-15,nan,1.1920929e-07,14.101232,-23.464974797299075,100.0,100,1.0,0.01,3.5044917e-18,,200.85325656273565,1.0,nan,-1.1919304,1.0,0.01,0.009999998,200.0,200.85325656273565
-1.5631940186722204e-15,nan,-2.2351742e-08,13.413376,-22.62808668982562,100.0,100,1.0,0.01,3.5044917e-18,,181.73599687730956,1.0,nan,-1.1337885,1.0,0.01,0.009999998,200.0,181.73599687730956
1.8474111129762605e-15,nan,1.3411045e-07,12.879832,-23.455987120448505,100.0,100,1.0,0.01,3.5044917e-18,,167.5657438816984,1.0,nan,-1.0886896,1.0,0.01,0.009999998,200.0,167.5657438816984
-1.3322676295501878e-15,nan,-6.3329935e-08,13.540627,-20.563356853786853,100.0,100,1.0,0.01,3.5044917e-18,,185.20057258208345,1.0,nan,-1.1445448,1.0,0.01,0.009999998,200.0,185.20057258208345
1.9184653865522706e-15,nan,-2.9802322e-08,13.749014,-21.129764662328913,100.0,100,1.0,0.01,3.5044917e-18,,190.94484518691,1.0,nan,-1.1621587,1.0,0.01,0.009999998,200.0,190.94484518690996
3.161915174132446e-15,nan,8.940697e-08,12.356876,-26.374334903012997,100.0,100,1.0,0.01,3.5044917e-18,,154.23474504473793,1.0,nan,-1.0444859,1.0,0.01,0.009999998,200.0,154.23474504473796
-3.232969447708456e-15,nan,7.4505806e-08,12.64842,-24.020151173567086,100.0,100,1.0,0.01,3.5044917e-18,,161.59854634084726,1.0,nan,-1.0691293,1.0,0.01,0.009999998,200.0,161.59854634084726
-2.0250467969162854e-15,nan,2.9802322e-08,13.83187,-21.87902374419228,100.0,100,1.0,0.01,3.5044917e-18,,193.2531669318311,1.0,nan,-1.1691624,1.0,0.01,0.009999998,200.0,193.253166931831
2.842170943040401e-15,nan,5.9604645e-08,14.014751,-21.685565112745508,100.0,100,1.0,0.01,3.5044917e-18,,198.3972417280957,1.0,nan,-1.1846209,1.0,0.01,0.009999998,200.0,198.3972417280957
-7.815970093361102e-16,nan,,13.864549,-20.506251344033576,100.0,100,1.0,0.01,3.5044917e-18,,194.16738498313205,1.0,nan,-1.1719245,1.0,0.01,0.009999998,200.0,194.16738498313208
1.5454304502782179e-15,nan,-5.9604645e-08,13.973775,-22.559067685885577,100.0,100,1.0,0.01,3.5044917e-18,,197.23876793199412,1.0,nan,-1.1811572,1.0,0.01,0.009999998,200.0,197.23876793199406
7.105427357601002e-16,nan,-2.3841858e-07,14.619306,-23.60179417191643,100.0,100,1.0,0.01,3.5044917e-18,,215.88293669293014,1.0,nan,-1.2357217,1.0,0.01,0.009999998,200.0,215.88293669293014
4.7251091928046665e-15,nan,-2.9802322e-08,14.195016,-22.11324000053315,100.0,100,1.0,0.01,3.5044917e-18,,203.53382915982732,1.0,nan,-1.1998581,1.0,0.01,0.009999998,200.0,203.53382915982732
-4.547473508864641e-15,nan,-2.682209e-07,13.653539,-22.997212300329355,100.0,100,1.0,0.01,3.5044917e-18,,188.30213901895897,1.0,nan,-1.1540885,1.0,0.01,0.009999998,200.0,188.30213901895897
-2.3270274596143282e-15,nan,1.0430813e-07,14.112868,-20.735420515332567,100.0,100,1.0,0.01,3.5044917e-18,,201.18493399780658,1.0,nan,-1.1929141,1.0,0.01,0.009999998,200.0,201.18493399780655
-2.1671553440683055e-15,nan,-1.1920929e-07,13.510671,-24.57139559288279,100.0,100,1.0,0.01,3.5044917e-18,,184.38205734946138,1.0,nan,-1.1420124,1.0,0.01,0.009999998,200.0,184.38205734946135
-5.3645976549887564e-15,nan,8.940697e-08,13.87229,-23.26664155505229,100.0,100,1.0,0.01,3.5044917e-18,,194.3842789609766,1.0,nan,-1.1725788,1.0,0.01,0.009999998,200.0,194.38427896097656
4.440892098500626e-15,nan,-2.9802322e-08,14.509553,-24.583879188300422,100.0,100,1.0,0.01,3.5044917e-18,,212.6536481758973,1.0,nan,-1.2264446,1.0,0.01,0.009999998,200.0,212.65364817589727
6.963318810448982e-15,nan,-1.7881393e-07,13.746536,-24.945854620568912,100.0,100,1.0,0.01,3.5044917e-18,,190.87603453816564,1.0,nan,-1.1619496,1.0,0.01,0.009999998,200.0,190.87603453816567
1.7763568394002506e-16,nan,2.9802322e-08,12.743925,-26.445780845886347,100.0,100,1.0,0.01,3.5044917e-18,,164.04810760554003,1.0,nan,-1.0772021,1.0,0.01,0.009999998,200.0,164.04810760554003
-9.947598300641404e-16,nan,1.7881393e-07,15.313587,-22.698802766945825,100.0,100,1.0,0.01,3.5044917e-18,,236.87471537226963,1.0,nan,-1.2944074,1.0,0.01,0.009999998,200.0,236.87471537226963
2.771116669464391e-15,nan,,14.028394,-23.56135285099895,100.0,100,1.0,0.01,3.5044917e-18,,198.78366990599844,1.0,nan,-1.1857738,1.0,0.01,0.009999998,200.0,198.78366990599844
3.197442310920451e-15,nan,1.5646219e-07,13.196911,-24.477908858959207,100.0,100,1.0,0.01,3.5044917e-18,,175.91762283011207,1.0,nan,-1.1154912,1.0,0.01,0.009999998,200.0,175.917622830112
1.1368683772161603e-15,nan,-8.940697e-08,14.140889,-23.63682732467976,100.0,100,1.0,0.01,3.5044917e-18,,201.98459055173768,1.0,nan,-1.1952827,1.0,0.01,0.009999998,200.0,201.98459055173768
8.881784197001252e-16,nan,,13.644924,-23.18442346567239,100.0,100,1.0,0.01,3.5044917e-18,,188.0645825149299,1.0,nan,-1.1533604,1.0,0.01,0.009999998,200.0,188.0645825149299
-2.0605739337042904e-15,nan,-5.9604645e-08,14.968795,-22.59843787905902,100.0,100,1.0,0.01,3.5044917e-18,,226.32813046196173,1.0,nan,-1.265263,1.0,0.01,0.009999998,200.0,226.32813046196168
-4.618527782440651e-15,nan,-1.1920929e-07,14.29141,-24.58483699746302,100.0,100,1.0,0.01,3.5044917e-18,,206.30752011193871,1.0,nan,-1.2080059,1.0,0.01,0.009999998,200.0,206.30752011193871
1.4210854715202005e-15,nan,2.9802322e-08,14.593374,-21.366457914061534,100.0,100,1.0,0.01,3.5044917e-18,,215.1177501075221,1.0,nan,-1.2335298,1.0,0.01,0.009999998,200.0,215.11775010752208
3.126388037344441e-15,nan,8.940697e-08,14.028315,-23.40532831096461,100.0,100,1.0,0.01,3.5044917e-18,,198.78141191321444,1.0,nan,-1.1857668,1.0,0.01,0.009999998,200.0,198.78141191321444
4.973799150320701e-15,nan,-8.940697e-08,13.800925,-22.527877606149556,100.0,100,1.0,0.01,3.5044917e-18,,192.38944656720022,1.0,nan,-1.1665467,1.0,0.01,0.009999998,200.0,192.3894465672002
6.8034466949029594e-15,nan,1.6391277e-07,14.386318,-21.960341405173132,100.0,100,1.0,0.01,3.5044917e-18,,209.0567366882435,1.0,nan,-1.2160281,1.0,0.01,0.009999998,200.0,209.05673668824352
4.511946372076636e-15,nan,-8.940697e-08,14.585618,-22.071921966546434,100.0,100,1.0,0.01,3.5044917e-18,,214.88916897386974,1.0,nan,-1.2328743,1.0,0.01,0.009999998,200.0,214.88916897386972
3.872457909892546e-15,nan,5.9604645e-08,14.710664,-24.39134489887034,100.0,100,1.0,0.01,3.5044917e-18,,218.58952857432104,1.0,nan,-1.2434438,1.0,0.01,0.009999998,200.0,218.58952857432104
7.105427357601002e-17,nan,8.940697e-08,14.337951,-21.7119313184941,100.0,100,1.0,0.01,3.5044917e-18,,207.6533479550661,1.0,nan,-1.2119396,1.0,0.01,0.009999998,200.0,207.6533479550661
1.723066134218243e-15,nan,1.7881393e-07,13.818613,-24.457445900046103,100.0,100,1.0,0.01,3.5044917e-18,,192.8828869529379,1.0,nan,-1.1680417,1.0,0.01,0.009999998,200.0,192.8828869529379
-1.9895196601282807e-15,nan,-5.9604645e-08,13.769253,-22.685222941055596,100.0,100,1.0,0.01,3.5044917e-18,,191.5073943524775,1.0,nan,-1.1638695,1.0,0.01,0.009999998,200.0,191.5073943524775
3.836930773104541e-15,nan,-4.4703484e-08,13.115582,-25.10554786479314,100.0,100,1.0,0.01,3.5044917e-18,,173.7560769511454,1.0,nan,-1.1086172,1.0,0.01,0.009999998,200.0,173.7560769511454
6.394884621840901e-16,nan,,13.833307,-24.004158481251828,100.0,100,1.0,0.01,3.5044917e-18,,193.2933195250026,1.0,nan,-1.1692839,1.0,0.01,0.009999998,200.0,193.2933195250026
4.7606363295926715e-15,nan,4.4703484e-08,13.678711,-22.56863441289702,100.0,100,1.0,0.01,3.5044917e-18,,188.99710135565994,1.0,nan,-1.1562163,1.0,0.01,0.009999998,200.0,188.99710135565994
-1.4921397450962103e-15,nan,-8.940697e-08,14.39757,-22.168921989720904,100.0,100,1.0,0.01,3.5044917e-18,,209.38389397983923,1.0,nan,-1.2169793,1.0,0.01,0.009999998,200.0,209.38389397983923
3.694822225952521e-15,nan,5.9604645e-08,13.568305,-23.522915412668027,100.0,100,1.0,0.01,3.5044917e-18,,185.95847397463876,1.0,nan,-1.146884,1.0,0.01,0.009999998,200.0,185.95847397463876
5.186961971048731e-15,nan,,14.364414,-21.994919788877525,100.0,100,1.0,0.01,3.5044917e-18,,208.42061415093224,1.0,nan,-1.2141765,1.0,0.01,0.009999998,200.0,208.4206141509322
5.151434834260726e-15,nan,-5.9604645e-08,14.008476,-21.980713478249186,100.0,100,1.0,0.01,3.5044917e-18,,198.21962294994262,1.0,nan,-1.1840903,1.0,0.01,0.009999998,200.0,198.21962294994256
6.252776074688882e-15,nan,-1.4901161e-08,14.827473,-23.846039949814955,100.0,100,1.0,0.01,3.5044917e-18,,222.07470524289937,1.0,nan,-1.2533174,1.0,0.01,0.009999998,200.0,222.0747052428994
-1.4921397450962103e-15,nan,7.4505806e-08,12.531276,-27.45346092660045,100.0,100,1.0,0.01,3.5044917e-18,,158.6190692972765,1.0,nan,-1.0592272,1.0,0.01,0.009999998,200.0,158.6190692972765
-3.801403636316536e-15,nan,-1.1920929e-07,14.200699,-22.707273072524632,100.0,100,1.0,0.01,3.5044917e-18,,203.69682206164737,1.0,nan,-1.2003384,1.0,0.01,0.009999998,200.0,203.69682206164737
8.526512829121202e-16,nan,1.1920929e-07,14.561292,-22.167531210451134,100.0,100,1.0,0.01,3.5044917e-18,,214.17293595895185,1.0,nan,-1.2308179,1.0,0.01,0.009999998,200.0,214.17293595895185
3.126388037344441e-15,nan,-1.4901161e-08,13.508077,-22.764586964322252,100.0,100,1.0,0.01,3.5044917e-18,,184.31125167692716,1.0,nan,-1.1417931,1.0,0.01,0.009999998,200.0,184.31125167692713
2.2737367544323206e-15,nan,-1.1920929e-07,14.433479,-23.820303689402785,100.0,100,1.0,0.01,3.5044917e-18,,210.4296215698989,1.0,nan,-1.2200145,1.0,0.01,0.009999998,200.0,210.4296215698989
2.3447910280083307e-15,nan,4.4703484e-08,13.930171,-24.126098158848368,100.0,100,1.0,0.01,3.5044917e-18,,196.00973636544475,1.0,nan,-1.1774713,1.0,0.01,0.009999998,200.0,196.00973636544475
-1.1723955140041654e-15,nan,1.1920929e-07,13.249932,-22.1769853824188,100.0,100,1.0,0.01,3.5044917e-18,,177.33404601293083,1.0,nan,-1.119973,1.0,0.01,0.009999998,200.0,177.33404601293083
-6.625811010962934e-15,nan,-9.126961e-08,13.180209,-23.483538463892636,100.0,100,1.0,0.01,3.5044917e-18,,175.472646320382,1.0,nan,-1.1140797,1.0,0.01,0.009999998,200.0,175.47264632038198
3.836930773104541e-15,nan,7.4505806e-08,13.976519,-22.993707783387876,100.0,100,1.0,0.01,3.5044917e-18,,197.31623366235976,1.0,nan,-1.181389,1.0,0.01,0.009999998,200.0,197.3162336623598
7.815970093361102e-16,nan,-2.9802322e-08,14.351467,-24.253810827183866,100.0,100,1.0,0.01,3.5044917e-18,,208.0450824625699,1.0,nan,-1.2130821,1.0,0.01,0.009999998,200.0,208.0450824625699
-2.6645352591003757e-15,nan,-4.0978193e-08,12.985708,-23.70664792101747,100.0,100,1.0,0.01,3.5044917e-18,,170.33194675923372,1.0,nan,-1.0976388,1.0,0.01,0.009999998,200.0,170.33194675923372
3.3750779948604757e-15,nan,-8.940697e-08,13.832437,-23.306121484396787,100.0,100,1.0,0.01,3.5044917e-18,,193.2689925590525,1.0,nan,-1.1692104,1.0,0.01,0.009999998,200.0,193.2689925590525
-2.771116669464391e-15,nan,-8.940697e-08,14.034851,-23.642116296012578,100.0,100,1.0,0.01,3.5044917e-18,,198.9666928774982,1.0,nan,-1.1863196,1.0,0.01,0.009999998,200.0,198.96669287749822
5.5067062021407766e-15,nan,1.937151e-07,14.825256,-22.299533418819962,100.0,100,1.0,0.01,3.5044917e-18,,222.00829143370368,1.0,nan,-1.2531297,1.0,0.01,0.009999998,200.0,222.00829143370368
-6.963318810448982e-15,nan,-5.9604645e-08,13.948975,-22.520102604396897,100.0,100,1.0,0.01,3.5044917e-18,,196.53930157595434,1.0,nan,-1.1790609,1.0,0.01,0.009999998,200.0,196.53930157595437
-6.1817218011128716e-15,nan,-1.7881393e-07,14.426965,-20.969429035644733,100.0,100,1.0,0.01,3.5044917e-18,,210.23968073363298,1.0,nan,-1.2194637,1.0,0.01,0.009999998,200.0,210.23968073363298
-1.0302869668521452e-15,nan,1.1920929e-07,13.815815,-23.374347144043202,100.0,100,1.0,0.01,3.5044917e-18,,192.80480137985307,1.0,nan,-1.1678053,1.0,0.01,0.009999998,200.0,192.80480137985307
-4.263256414560601e-15,nan,2.0861626e-07,12.023835,-26.936855928916447,100.0,100,1.0,0.01,3.5044917e-18,,146.0329376634806,1.0,nan,-1.0163351,1.0,0.01,0.009999998,200.0,146.03293766348057
5.613287612504792e-15,nan,1.5646219e-07,12.820285,-24.815969224191004,100.0,100,1.0,0.01,3.5044917e-18,,166.0198803909178,1.0,nan,-1.0836562,1.0,0.01,0.009999998,200.0,166.01988039091773
2.1316282072803005e-15,nan,-1.0430813e-07,13.513413,-22.26587854275436,100.0,100,1.0,0.01,3.5044917e-18,,184.45692961148413,1.0,nan,-1.1422443,1.0,0.01,0.009999998,200.0,184.45692961148413
-5.4001247917767615e-15,nan,-1.7881393e-07,14.631176,-22.86223470554178,100.0,100,1.0,0.01,3.5044917e-18,,216.23366915950805,1.0,nan,-1.2367253,1.0,0.01,0.009999998,200.0,216.23366915950805
-6.465938895416912e-15,nan,2.9802322e-08,14.04611,-25.809576671242294,100.0,100,1.0,0.01,3.5044917e-18,,199.28606133704824,1.0,nan,-1.1872715,1.0,0.01,0.009999998,200.0,199.28606133704824
-4.085620730620576e-15,nan,-1.1920929e-07,13.752966,-23.613405359609537,100.0,100,1.0,0.01,3.5044917e-18,,191.05462885229096,1.0,nan,-1.1624929,1.0,0.01,0.009999998,200.0,191.05462885229096
-2.966515921798418e-15,nan,5.9604645e-08,13.157732,-25.418535885436008,100.0,100,1.0,0.01,3.5044917e-18,,174.8746460401207,1.0,nan,-1.1121796,1.0,0.01,0.009999998,200.0,174.8746460401207
-3.552713678800501e-16,nan,6.3329935e-08,12.679778,-24.04799935937175,100.0,100,1.0,0.01,3.5044917e-18,,162.40076208995458,1.0,nan,-1.0717796,1.0,0.01,0.009999998,200.0,162.40076208995458
1.8829382497642656e-15,nan,-1.1920929e-07,14.081659,-22.304480630404306,100.0,100,1.0,0.01,3.5044917e-18,,200.29609223800043,1.0,nan,-1.1902764,1.0,0.01,0.009999998,200.0,200.29609223800048
-4.050093593832571e-15,nan,-7.4505806e-08,13.930706,-21.856487983188398,100.0,100,1.0,0.01,3.5044917e-18,,196.02484269759097,1.0,nan,-1.1775167,1.0,0.01,0.009999998,200.0,196.024842697591
