AvgNormIw,J,AvgDiscRet,eRenyi2,MinNormIw,VarJ,VarDiscRet,Bound,AvgVanillaIw,EpsThisIter,MinVanillaIw,VarRet,BatchSize,ESSClassic,VarNormIw,VanillaAvgRet,VarVanillaIw,IterType,AvgEpLen,ESSRenyi,MaxNormIw,MaxVanillaIw,AvgRet
0.01,-107.38467,-107.68446891229914,1.0302068,0.004547379,3.0786757,11.125680002226954,-117.80629,0.9786063,100,0.44500935,11.125680002226954,100,96.58874906814691,3.5673863e-06,-107.68446891229914,0.03416379,1,18.62,97.067889716745,0.016289657,1.594116,-107.68446891229914
0.01,-107.10941,-107.20110094611643,1.0089699,0.0062778513,2.2281044,5.709785303401728,-116.77746,1.0044913,100,0.63060474,5.709785303401728,100,99.25105107341032,7.622325e-07,-107.20110094611643,0.007690946,1,15.97,99.1109840872709,0.011503252,1.1554917,-107.20110094611643
0.009999999,-107.52967,-107.6870043179218,1.0151739,0.0042892005,3.5855262,13.927734693544787,-117.67919,0.99012053,100,0.42468256,13.927734693544787,100,98.09769960657361,1.9588006e-06,-107.6870043179218,0.019202879,1,18.09,98.50528940231304,0.011755923,1.1639781,-107.6870043179218
0.01,-107.308464,-107.50044858185339,1.020049,0.007007587,4.3371296,14.3941103264473,-117.28967,1.0073025,100,0.705876,14.3941103264473,100,98.09885675096182,1.9575916e-06,-107.50044858185339,0.019862864,1,20.52,98.03450849740283,0.014580941,1.4687419,-107.50044858185339
0.009999999,-107.24584,-107.43045952241302,1.0167795,0.0060154423,3.1185572,13.381494538497606,-117.80549,0.9983322,100,0.600541,13.381494538497606,100,98.24252825522579,1.8069859e-06,-107.43045952241302,0.018009638,1,18.11,98.34973646924477,0.013030118,1.3008387,-107.43045952241302
0.01,-107.90232,-108.22345666453062,1.0248116,0.0035249193,4.3135543,28.445367212805483,-120.26873,0.9847172,100,0.34710485,28.445367212805483,100,96.8184112211353,3.319333e-06,-108.22345666453062,0.032186512,1,17.98,97.57890866343219,0.012903364,1.2706164,-108.22345666453062
0.01,-107.17666,-107.24442552787005,1.0067551,0.0069494015,2.588385,7.2808619397814605,-116.811264,1.0061774,100,0.69923306,7.2808619397814605,100,99.35239735015055,6.584292e-07,-107.24442552787005,0.00666589,1,17.75,99.32902117799848,0.01145916,1.1529948,-107.24442552787005
0.01,-107.410324,-107.51929754077632,1.0110987,0.0067128814,2.980641,9.645248436557539,-117.34565,0.9996024,100,0.6710212,9.645248436557539,100,98.93683418464835,1.085448e-06,-107.51929754077632,0.010845851,1,17.51,98.90230874407298,0.012721062,1.2716004,-107.51929754077632
0.01,-107.18422,-107.27771155935689,1.0097041,0.007834299,3.051677,8.501807048208684,-116.81509,0.99187857,100,0.7770673,8.501807048208684,100,99.1734535926793,8.4185183e-07,-107.27771155935689,0.008282333,1,16.36,99.03891517509066,0.014033907,1.3919932,-107.27771155935689
0.01,-107.027374,-107.14715751655689,1.0129707,0.006438541,2.6725655,6.860641513722174,-116.72712,0.9935276,100,0.6396868,6.860641513722174,100,98.37133167374836,1.6723646e-06,-107.14715751655689,0.016507862,1,16.8,98.71953985059454,0.015328552,1.522934,-107.14715751655689
0.01,-107.42419,-107.56635010002765,1.0151222,0.004703379,3.2810464,9.653918471789602,-117.199554,1.0092677,100,0.47469684,9.653918471789602,100,98.21271039234786,1.8382169e-06,-107.56635010002765,0.018724471,1,17.77,98.51030983404071,0.0120197255,1.2131121,-107.56635010002765
0.01,-106.863556,-107.06757897484484,1.0225077,0.0055442313,3.0448313,7.29391902684407,-116.6336,1.0003947,100,0.55464196,7.29391902684407,100,97.47896924662166,2.612344e-06,-107.06757897484484,0.026144067,1,17.41,97.79877762720147,0.015900094,1.5906368,-107.06757897484484
0.01,-107.05774,-107.13686698916418,1.0077449,0.0072453823,2.3796203,6.475301743662277,-116.987686,1.0041143,100,0.72751915,6.475301743662277,100,99.23378687514631,7.7995554e-07,-107.13686698916418,0.007863866,1,17.63,99.23146142751169,0.011698374,1.1746503,-107.13686698916418
0.01,-106.720314,-106.774634444409,1.0058906,0.0071962494,3.3366592,10.400277960714273,-116.66133,0.99858123,100,0.71860397,10.400277960714273,100,99.38440282021028,6.256668e-07,-106.774634444409,0.006238927,1,18.75,99.4143888224041,0.0110222595,1.1006621,-106.774634444409
0.010000002,-107.52243,-107.56605373083671,1.0045779,0.007189005,2.866448,8.608936844457126,-117.36037,1.0033387,100,0.7213007,8.608936844457126,100,99.56015397247053,4.462415e-07,-107.56605373083671,0.004492262,1,17.54,99.54429863023778,0.010943691,1.0980229,-107.56605373083671
0.01,-106.86958,-106.91106157606582,1.0044532,0.008333107,2.1665647,4.8798950460506925,-116.4497,0.99663335,100,0.8305053,4.8798950460506925,100,99.57617256349153,4.299356e-07,-106.91106157606582,0.0042704553,1,17.06,99.55665606926401,0.0116594825,1.162023,-106.91106157606582
0.01,-106.83089,-106.90082636472528,1.0071585,0.008260665,2.5065136,6.585320409864509,-116.56839,1.0061502,100,0.83114713,6.585320409864509,100,98.84637885305366,1.1788663e-06,-106.90082636472528,0.011934117,1,17.53,99.2892362313636,0.015762983,1.5859929,-106.90082636472528
0.01,-106.39897,-106.62089510552812,1.0258191,0.0053794705,4.0268683,10.671918932277237,-116.18988,1.001314,100,0.53865397,10.671918932277237,100,97.18016910912446,2.9309601e-06,-106.62089510552812,0.029386682,1,21.92,97.48307824320986,0.020310858,2.0337548,-106.62089510552812
0.01,-106.61077,-106.71695742429075,1.0116618,0.006535474,3.3823385,10.463197277717962,-116.30295,1.0096706,100,0.65986764,10.463197277717962,100,98.20616634129836,1.8450678e-06,-106.71695742429075,0.018809259,1,19.31,98.847266119079,0.01884303,1.9025254,-106.71695742429075
0.01,-106.85622,-106.91028934800487,1.0053089,0.0077273143,3.1632884,10.492923323972686,-116.923515,1.0024278,100,0.7746075,10.492923323972686,100,99.4415132225917,5.672813e-07,-106.91028934800487,0.0057003926,1,19.98,99.47191687273853,0.01139599,1.1423657,-106.91028934800487
0.01,-103.729485,-106.23464865565263,1.389189,0.00019785468,23.52586,20.864306910854026,-115.274216,1.047028,100,0.020715937,20.864306910854026,100,58.23013129669497,7.245698e-05,-106.23464865565263,0.79432213,1,21.75,71.98444534718821,0.075379424,7.892436,-106.23464865565263
0.010000002,-106.53661,-106.6275050124301,1.0094233,0.006442487,3.0114772,8.666694200334046,-116.16432,1.0071297,100,0.648842,8.666694200334046,100,99.07783666249082,9.4013154e-07,-106.6275050124301,0.009535848,1,20.13,99.06647128792194,0.0116458265,1.1728858,-106.6275050124301
0.01,-106.258385,-106.57621901598706,1.0355482,0.0018982894,5.74887,19.596074342080726,-116.13726,0.9691988,100,0.18398198,19.596074342080726,100,94.83568168902147,5.5005494e-06,-106.57621901598706,0.051669206,1,19.3,96.56720857649898,0.015194196,1.4726198,-106.57621901598706
0.01,-106.38594,-106.51775472496224,1.0145241,0.0067840167,3.923054,13.082994509734107,-116.207016,0.99029976,100,0.671821,13.082994509734107,100,98.46062604500041,1.5792324e-06,-106.51775472496224,0.015487432,1,21.02,98.56838273439286,0.012886169,1.2761171,-106.51775472496224
0.010000002,-105.32716,-105.57936080046153,1.0270244,0.005149858,4.2972007,14.91054021880776,-115.31026,1.007948,100,0.5190789,14.91054021880776,100,96.7437648933553,3.3998163e-06,-105.57936080046153,0.034540746,1,24.51,97.36867121941707,0.016009996,1.6137244,-105.57936080046153
0.009999999,-106.39314,-106.56090980737508,1.0184807,0.0058410172,4.160601,13.970913341082113,-116.26441,0.9854988,100,0.57563156,13.970913341082113,100,98.18482189917896,1.8674233e-06,-106.56090980737508,0.018136565,1,27.94,98.18546789510553,0.013745531,1.3546205,-106.56090980737508
0.01,-106.02864,-106.24232042855986,1.0218589,0.0048549846,3.2170272,9.85056317829198,-115.795654,0.98358077,100,0.47752696,9.85056317829198,100,98.04262926148414,2.0166399e-06,-106.24232042855986,0.019509604,1,22.4,97.86086612021921,0.016544743,1.6273091,-106.24232042855986
0.010000003,-103.89773,-105.42493108334496,1.1859635,0.0038776782,13.00368,39.593636918078424,-114.435844,0.98679715,100,0.3826482,39.593636918078424,100,83.349706906703,2.0178195e-05,-105.42493108334496,0.19648893,1,24.65,84.31962622214641,0.029965155,2.956953,-105.42493108334496
0.01,-106.50185,-107.64603656831916,1.0425777,0.0041776355,8.787825,256.8626927142349,-128.60005,1.017724,100,0.42516798,256.8626927142349,100,96.78455677077824,3.355831e-06,-107.64603656831916,0.03475843,1,31.92,95.91610853056379,0.013299376,1.3535094,-107.64603656831916
0.01,-105.743195,-106.56979235083676,1.0472944,0.0032974842,9.381073,140.34624999921743,-123.77614,1.00719,100,0.3321193,140.34624999921743,100,94.37819995715142,6.016852e-06,-106.56979235083676,0.061036855,1,30.78,95.48413710018346,0.017171744,1.7295208,-106.56979235083676
0.01,-104.57508,-105.57731461322327,1.1185914,0.0028974724,8.806954,29.827064675031824,-114.9476,0.9496218,100,0.2751503,29.827064675031824,100,88.54210290544367,1.307134e-05,-105.57731461322327,0.117874935,1,25.57,89.39814619928225,0.021817658,2.0718524,-105.57731461322327
0.01,-105.805435,-106.19295527101526,1.0498923,0.006495645,6.3959436,19.35327704684936,-115.819534,1.009284,100,0.655595,19.35327704684936,100,93.97932020541779,6.4710966e-06,-106.19295527101526,0.06591809,1,25.74,95.24786437360163,0.02543436,2.5670493,-106.19295527101526
0.010000002,-90.219696,-103.35418272900424,2.9148889,1.6149594e-06,90.77508,69.32568440873577,-106.843185,1.2282218,100,0.00019835283,69.32568440873577,100,20.39958972007612,0.0003941474,-103.35418272900424,5.9458275,1,37.11,34.30662534465681,0.1757349,21.584145,-103.35418272900424
0.009999998,-109.67865,-107.04528059714212,nan,8.013253e-06,11.224006,660.6405675302206,-inf,57.817093,100,0.046330303,69.32568440873577,200,1.3129609999688383,0.0075922958,-103.35418272900424,253796.53,,37.11,nan,0.87197757,5041.521,-103.35418272900424
0.005,54.525085,-103.20142827875068,88.53259,,220.11002,334.9382708954903,-11.404663,2.0057871,100,,334.9382708954903,200,1.2163213689164378,0.004106286,-103.20142827875068,660.81354,1,40.95,2.259055041026723,0.9061474,363.50775,-103.20142827875068
0.009999998,-122.110245,-122.11025179794062,1.0,0.01,67.64111,4621.534797845731,-160.22739,1.0,100,1.0,4621.534797845731,200,100.0,3.5044917e-18,-122.11025179794062,,2,114.13,200.0,0.01,1.0,-122.11025179794062
nan,nan,-111.22181194302861,1.4737435e-06,nan,nan,2477.613858979759,nan,inf,100,0.002750973,334.9382708954903,300,nan,nan,-103.20142827875068,nan,,40.95,203563237.48078886,nan,inf,-103.20142827875068
0.0033333334,-102.21295,-103.8192452507312,1.1097561,0.00079368125,32.807514,646.5576143480657,-116.54893,0.9885133,100,0.23536934,646.5576143480657,300,272.44812708489934,1.1273911e-06,-103.8192452507312,0.09914757,1,43.12,270.3296667883728,0.0077135013,2.2874696,-103.8192452507312
0.009999998,-105.12135,-105.1213494423405,1.0,0.01,29.16745,859.3335439509348,-133.4085,1.0,100,1.0,859.3335439509348,300,100.0,3.5044917e-18,-105.1213494423405,,2,53.23,300.0,0.01,1.0,-105.1213494423405
0.0049999994,-105.33974,-105.55812385717361,1.0,0.005,24.475948,350.81679353656824,-125.34177,1.0,100,1.0,350.81679353656824,300,200.00000010221265,2.179301e-19,-105.55812385717361,,2,45.64,300.0,0.005,1.0,-105.55812385717361
0.0033333336,-104.11233,-109.30973778646194,1.0580368,0.00030005779,12.76653,1509.110371038923,-128.48253,1.0116111,100,0.09106254,1509.110371038923,300,280.7311037074496,7.6519603e-07,-109.30973778646194,0.0704762,1,40.32,283.5440117104969,0.004411098,1.3386948,-109.30973778646194
0.009999998,-104.37072,-104.3707202057444,1.0,0.01,11.966657,144.6473500305693,-117.09944,1.0,100,1.0,144.6473500305693,300,100.0,3.5044917e-18,-104.3707202057444,,2,49.82,300.0,0.01,1.0,-104.3707202057444
0.0049999994,-103.947296,-103.5238846175544,1.0,0.005,15.983542,371.0987518535474,-119.002815,1.0,100,1.0,371.0987518535474,300,200.00000010221265,2.179301e-19,-103.5238846175544,,2,52.64,300.0,0.005,1.0,-103.5238846175544
0.0033333332,-103.06651,-105.26945856178075,1.1146095,0.00053283887,14.304689,27.34120718352408,-116.044624,1.0067958,100,0.16093798,27.34120718352408,300,268.9813801216326,1.2856074e-06,-105.26945856178075,0.11728262,1,32.72,269.1525645608107,0.006428477,1.941649,-105.26945856178075
0.009999998,-105.18015,-105.18014811204206,1.0,0.01,24.11906,587.6051146238044,-132.95963,1.0,100,1.0,587.6051146238044,300,100.0,3.5044917e-18,-105.18014811204206,,2,47.31,300.0,0.01,1.0,-105.18014811204206
0.0049999994,-102.4692,-99.75826029042351,1.0,0.005,20.680855,261.5839315324351,-122.11225,1.0,100,1.0,261.5839315324351,300,200.00000010221265,2.179301e-19,-99.75826029042351,,2,59.07,300.0,0.005,1.0,-99.75826029042351
0.0033333332,-101.164955,-100.9149473725922,1.0588431,0.0008890869,20.348715,210.86922603233765,-117.66857,1.0006032,100,0.26688698,210.86922603233765,300,283.4616373823169,6.504379e-07,-100.9149473725922,0.058610056,1,51.21,283.3280868971946,0.007448879,2.2360117,-100.9149473725922
0.009999998,-105.2614,-105.26139462677762,1.0,0.01,31.48312,1001.1989143999562,-134.91403,1.0,100,1.0,1001.1989143999562,300,100.0,3.5044917e-18,-105.26139462677762,,2,60.91,300.0,0.01,1.0,-105.26139462677762
0.0049999994,-104.77779,-104.29418981361952,1.0,0.005,23.82452,145.0109752926215,-125.74536,1.0,100,1.0,145.0109752926215,300,200.00000010221265,2.179301e-19,-104.29418981361952,,2,55.33,300.0,0.005,1.0,-104.29418981361952
0.0033333334,-103.2436,-103.65268331508463,1.054952,0.00082867354,13.754483,110.70776042577417,-120.82765,0.99344236,100,0.24697183,110.70776042577417,300,283.77206659367255,6.375287e-07,-103.65268331508463,0.056627523,1,43.51,284.3731210264353,0.0046010893,1.3712751,-103.65268331508463
0.009999998,-100.43981,-100.43981266072562,1.0,0.01,26.306093,699.0007064391896,-124.67908,1.0,100,1.0,699.0007064391896,300,100.0,3.5044917e-18,-100.43981266072562,,2,61.66,300.0,0.01,1.0,-100.43981266072562
0.0049999994,-102.71813,-104.99646067631178,1.0,0.005,22.786139,339.4182627835981,-119.85788,1.0,100,1.0,339.4182627835981,300,200.00000010221265,2.179301e-19,-104.99646067631178,,2,42.7,300.0,0.005,1.0,-104.99646067631178
0.0033333334,-101.80502,-104.14925131730178,1.084244,0.00034261096,11.478378,203.70399672979727,-116.37713,0.96790344,100,0.099484295,203.70399672979727,300,273.81162123265244,1.0662616e-06,-104.14925131730178,0.0899022,1,57.55,276.6904833684394,0.004872609,1.4148645,-104.14925131730178
0.009999998,-103.13357,-103.13357129476476,1.0,0.01,5.310415,28.485356372522958,-112.95912,1.0,100,1.0,28.485356372522958,300,100.0,3.5044917e-18,-103.13357129476476,,2,43.21,300.0,0.01,1.0,-103.13357129476476
0.0049999994,-102.41832,-101.70308297480038,1.0,0.005,7.612602,87.55532404183201,-110.07725,1.0,100,1.0,87.55532404183201,300,200.00000010221265,2.179301e-19,-101.70308297480038,,2,49.08,300.0,0.005,1.0,-101.70308297480038
0.0033333334,-97.46067,-101.73051707342047,2.398522,9.679895e-06,49.565815,47.35177981771534,-107.145546,1.1243193,100,0.0032649878,47.35177981771534,300,46.50348929731115,6.077066e-05,-101.73051707342047,6.913785,1,41.74,125.07703180774006,0.12920819,43.581383,-101.73051707342047
0.009999998,-100.46981,-100.46980904917092,1.0,0.01,9.235746,86.16063751471965,-110.30549,1.0,100,1.0,86.16063751471965,300,100.0,3.5044917e-18,-100.46980904917092,,2,53.83,300.0,0.01,1.0,-100.46980904917092
0.0049999994,-100.62416,-100.77851346337816,1.0,0.005,9.189806,84.40243110322619,-108.13288,1.0,100,1.0,84.40243110322619,300,200.00000010221265,2.179301e-19,-100.77851346337816,,2,47.87,300.0,0.005,1.0,-100.77851346337816
0.0033333334,-99.71351,-99.88089197061682,1.1124651,0.00046073392,10.583628,93.46849390849279,-106.23737,1.020734,100,0.14108603,93.46849390849279,300,269.68849540535825,1.2530048e-06,-99.88089197061682,0.117495276,1,58.12,269.6713706786752,0.0059898957,1.834227,-99.88089197061682
0.009999998,-100.370575,-100.37057876580332,1.0,0.01,8.946159,80.8421889740413,-110.951004,1.0,100,1.0,80.8421889740413,300,100.0,3.5044917e-18,-100.37057876580332,,2,49.69,300.0,0.01,1.0,-100.37057876580332
0.0049999994,-100.5416,-100.71263483447721,1.0,0.005,8.283726,57.72520794633242,-108.023094,1.0,100,1.0,57.72520794633242,300,200.00000010221265,2.179301e-19,-100.71263483447721,,2,51.93,300.0,0.005,1.0,-100.71263483447721
0.0033333332,-99.84364,-100.26425263983973,1.1291299,0.0001876786,10.437067,102.85679368836136,-106.33469,1.0040263,100,0.056530274,102.85679368836136,300,266.86315989603975,1.3843008e-06,-100.26425263983973,0.12559235,1,51.57,265.6913111175583,0.005626112,1.6946293,-100.26425263983973
0.009999998,-101.463776,-101.46377511821075,1.0,0.01,7.1707377,51.93886949910704,-111.386505,1.0,100,1.0,51.93886949910704,300,100.0,3.5044917e-18,-101.46377511821075,,2,47.05,300.0,0.01,1.0,-101.46377511821075
0.0049999994,-100.02333,-98.58288819411923,1.0,0.005,10.441553,164.1240820207036,-107.25914,1.0,100,1.0,164.1240820207036,300,200.00000010221265,2.179301e-19,-98.58288819411923,,2,57.08,300.0,0.005,1.0,-98.58288819411923
0.0033333334,-75.73701,-101.04619513882649,7.656742,5.664316e-11,260.41708,62.410116718462,-92.08496,1.2331508,100,2.0954868e-08,62.410116718462,300,10.841938738326618,0.0002973281,-101.04619513882649,40.69216,1,45.67,39.18115514936709,0.2900721,107.3108,-101.04619513882649
0.009999998,-100.43068,-100.4306817672678,1.0,0.01,10.113389,103.31376268803372,-110.695114,1.0,100,1.0,103.31376268803372,300,100.0,3.5044917e-18,-100.4306817672678,,2,61.82,300.0,0.01,1.0,-100.4306817672678
0.0049999994,-100.30261,-100.17454893372191,1.0,0.005,10.247007,108.77669354705354,-107.56067,1.0,100,1.0,108.77669354705354,300,200.00000010221265,2.179301e-19,-100.17454893372191,,2,59.64,300.0,0.005,1.0,-100.17454893372191
0.0033333332,-100.04858,-101.18450866196,nan,1.9524116e-10,0.035151158,231.91559284227694,-inf,159097.72,100,0.009318727,62.410116718462,400,1.0003230663350051,0.003332253,-101.04619513882649,7591165400000.0,,45.67,nan,0.99983853,47721610.0,-101.04619513882649
0.0025000004,-84.939545,-100.41170207177692,5.942705,4.1977713e-10,230.31145,87.61857027396721,-97.412346,1.1318892,100,1.9005648e-07,87.61857027396721,400,23.502051590922232,0.000100374615,-100.41170207177692,20.57556,1,49.43,67.30941374443984,0.18776868,85.013336,-100.41170207177692
0.009999998,-100.636856,-100.63686219967823,1.0,0.01,12.015264,145.8248211693727,-112.58473,1.0,100,1.0,145.8248211693727,400,100.0,3.5044917e-18,-100.63686219967823,,2,68.65,400.0,0.01,1.0,-100.63686219967823
0.0049999994,-101.04031,-101.44374992477965,1.0,0.005,10.640798,82.58691325896423,-109.48874,1.0,100,1.0,82.58691325896423,400,200.00000010221265,2.179301e-19,-101.44374992477965,,2,58.25,400.0,0.005,1.0,-101.44374992477965
0.0033333336,-101.01056,-100.95103046385988,1.0,0.0033333334,13.5878105,330.7347542966568,-112.95065,1.0,100,1.0,330.7347542966568,400,299.999969473632,5.4391416e-20,-100.95103046385988,,2,61.75,400.0,0.0033333334,1.0,-100.95103046385988
0.0025,-95.95749,-101.42736115603302,nan,2.2267381e-09,0.21955897,82.87018875813614,-inf,13206.38,100,0.01176286,87.61857027396721,500,1.007973652294165,0.0024801742,-100.41170207177692,69210140000.0,,49.43,nan,0.9960326,5261594.0,-100.41170207177692
0.002,-89.29316,-101.10201041735807,6.614827,7.141383e-09,207.66779,67.31344224380948,-101.06315,1.115637,100,3.9835954e-06,67.31344224380948,500,39.58121536246496,4.6622263e-05,-101.10201041735807,14.507053,1,50.04,75.5877649110479,0.14183883,79.12032,-101.10201041735807
0.009999998,-100.269615,-100.26961921025318,1.0,0.01,16.828283,286.05165576852755,-110.23413,1.0,100,1.0,286.05165576852755,500,100.0,3.5044917e-18,-100.26961921025318,,2,83.61,500.0,0.01,1.0,-100.26961921025318
0.0049999994,-99.962555,-99.65550686166036,1.0,0.005,16.082214,236.25819094687236,-107.10623,1.0,100,1.0,236.25819094687236,500,200.00000010221265,2.179301e-19,-99.65550686166036,,2,64.34,500.0,0.005,1.0,-99.65550686166036
0.0033333336,-100.3032,-100.98448362453584,1.0,0.0033333334,16.166172,268.75132741574504,-106.53888,1.0,100,1.0,268.75132741574504,500,299.999969473632,5.4391416e-20,-100.98448362453584,,2,59.62,500.0,0.0033333334,1.0,-100.98448362453584
0.0024999997,-100.57686,-101.39782928133101,1.0,0.0025,14.832263,96.01025397064231,-105.97712,1.0,100,1.0,96.01025397064231,500,400.0,5.434597e-20,-101.39782928133101,,2,56.4,500.0,0.0025,1.0,-101.39782928133101
0.002,-75.80325,-99.9029967664715,8.527773,4.84296e-06,349.83453,514.7259547292033,-89.90839,1.3588252,100,0.003290368,514.7259547292033,500,13.962831523469163,0.0001395164,-99.9029967664715,64.40099,1,68.31,58.63195533715096,0.26145503,177.63585,-99.9029967664715
0.009999998,-97.554794,-97.55479313934127,1.0,0.01,28.83576,839.9001087136699,-112.09886,1.0,100,1.0,839.9001087136699,500,100.0,3.5044917e-18,-97.55479313934127,,2,117.72,500.0,0.01,1.0,-97.55479313934127
0.0049999994,-95.030304,-92.5058202849646,1.0,0.005,30.331274,1005.7830747485046,-105.314514,1.0,100,1.0,1005.7830747485046,500,200.00000010221265,2.179301e-19,-92.5058202849646,,2,129.22,500.0,0.005,1.0,-92.5058202849646
0.0033333336,-96.13583,-98.34688960492939,1.0,0.0033333334,27.372944,404.5742710840232,-104.53285,1.0,100,1.0,404.5742710840232,500,299.999969473632,5.4391416e-20,-98.34688960492939,,2,88.37,500.0,0.0033333334,1.0,-98.34688960492939
0.0024999997,-96.41796,-97.26437105012337,1.0,0.0025,27.120474,700.2941874437887,-104.13074,1.0,100,1.0,700.2941874437887,500,400.0,5.434597e-20,-97.26437105012337,,2,116.03,500.0,0.0025,1.0,-97.26437105012337
0.002,-61.28104,-96.55774430692867,12.849764,3.3947868e-14,218.71643,735.3256702305175,-86.00986,1.138099,100,1.9318018e-11,735.3256702305175,500,35.036847002239895,5.318914e-05,-96.55774430692867,17.223564,1,107.07,38.91122086360099,0.07939905,45.181988,-96.55774430692867
0.009999998,-85.33585,-85.33585891210986,1.0,0.01,54.772217,3030.2984086066913,-107.22185,1.0,100,1.0,3030.2984086066913,500,100.0,3.5044917e-18,-85.33585891210986,,2,229.13,500.0,0.01,1.0,-85.33585891210986
0.0049999994,-83.902954,-82.47005003962794,1.0,0.005,51.5082,2325.3417396470777,-99.37869,1.0,100,1.0,2325.3417396470777,500,200.00000010221265,2.179301e-19,-82.47005003962794,,2,228.87,500.0,0.005,1.0,-82.47005003962794
0.0033333336,-82.62316,-80.06356899426021,1.0,0.0033333334,52.774456,3070.1136026419153,-95.25905,1.0,100,1.0,3070.1136026419153,500,299.999969473632,5.4391416e-20,-80.06356899426021,,2,232.39,500.0,0.0033333334,1.0,-80.06356899426021
0.0024999997,-83.32733,-85.43986567713084,1.0,0.0025,54.130432,3392.963486684746,-94.270325,1.0,100,1.0,3392.963486684746,500,400.0,5.434597e-20,-85.43986567713084,,2,236.97,500.0,0.0025,1.0,-85.43986567713084
0.0020000003,-22.92295,-78.54154100799549,9.858513,1.0224784e-15,458.92596,2090.139293474209,-53.65468,1.1092979,100,5.671165e-13,2090.139293474209,500,17.19142338198104,0.00011256221,-78.54154100799549,34.628124,1,234.48,50.71758856192079,0.2212376,122.7092,-78.54154100799549
0.009999998,-49.168915,-49.16891551233863,1.0,0.01,62.638542,3963.2190180965586,-64.47706,1.0,100,1.0,3963.2190180965586,500,100.0,3.5044917e-18,-49.16891551233863,,2,342.99,500.0,0.01,1.0,-49.16891551233863
0.0049999994,-52.733517,-56.298117043052144,1.0,0.005,62.209667,3829.380368954235,-63.55801,1.0,100,1.0,3829.380368954235,500,200.00000010221265,2.179301e-19,-56.298117043052144,,2,297.12,500.0,0.005,1.0,-56.298117043052144
0.0033333336,-51.362106,-48.61927015703048,1.0,0.0033333334,63.23868,4288.910278483454,-60.200268,1.0,100,1.0,4288.910278483454,500,299.999969473632,5.4391416e-20,-48.61927015703048,,2,329.28,500.0,0.0033333334,1.0,-48.61927015703048
