eRenyi2,VarRet,Bound,MaxNormIw,ESSClassic,AvgRet,MinNormIw,VarVanillaIw,AvgEpLen,MinVanillaIw,VarJ,VarNormIw,J,VarDiscRet,AvgVanillaIw,ESSRenyi,AvgNormIw,BatchSize,MaxVanillaIw,AvgDiscRet
1.0002377,81.74588152063102,-250.08188,0.010109715,99.97496062155743,-9.315544597854899,0.009116342,0.00025313266,500.0,0.9118903,8.45605,2.5299054e-08,-9.207234,77.8737144775148,1.0002809,99.9762353166078,0.01,100,1.0112555,-9.260890244657949
1.0000017,44.77341121319477,-248.68166,0.010006917,99.99992372509838,-7.887424273019212,0.009943669,8.9653224e-07,500.0,0.9946146,6.6410103,8.960824e-11,-7.869648,44.54886708890193,1.0002491,99.99983310727316,0.01,100,1.0009409,-7.869917232852629
1.000024,69.26747882067939,-251.37128,0.01004144,99.99756087946108,-10.579782942869294,0.009811655,2.479339e-05,500.0,0.98053247,8.24416,2.4825406e-09,-10.544626,68.7370573569529,0.99935484,99.99760395069192,0.01,100,1.0034962,-10.550240734053926
1.0000201,56.768125222374785,-249.20345,0.010031037,99.99805090719548,-8.411344186433734,0.009802186,1.9794072e-05,500.0,0.98031366,7.4591618,1.97902e-09,-8.381683,56.31236861762625,1.0000969,99.99798540359339,0.009999999,100,1.003201,-8.386165380949407
1.0000603,50.611920833588535,-248.2878,0.010050826,99.9937432329777,-7.500261914767826,0.0095610935,6.306334e-05,500.0,0.956546,7.0348473,6.300573e-09,-7.4619203,50.271426482355174,1.0004567,99.99396837377583,0.010000002,100,1.0055416,-7.475880095828679
1.0000225,58.42988238814629,-249.91838,0.010031857,99.998646086482,-9.126106336687233,0.009858379,1.3690241e-05,500.0,0.98604923,7.5784135,1.3684383e-09,-9.09488,58.06480349751317,1.0002143,99.99774699518895,0.01,100,1.0034007,-9.099536646906326
1.0000349,53.68021263819238,-249.49103,0.010061441,99.99334713271682,-8.70039037142,0.009562187,6.7117086e-05,500.0,0.9545211,7.25582,6.7356e-09,-8.671015,53.47174443204751,0.99822474,99.99650728981067,0.009999999,100,1.0043579,-8.678927890657116
1.0000259,60.77589414395729,-249.11156,0.010036947,99.9975012523543,-8.322833295093199,0.009840018,2.526346e-05,500.0,0.9839357,7.7103796,2.526687e-09,-8.286294,60.25801622937192,0.9999329,99.99741322533251,0.01,100,1.0036273,-8.294805050261779
1.0000051,49.748808132918846,-250.59232,0.010064485,99.99958433531008,-9.798723177879756,0.009969481,4.1794224e-06,500.0,0.99727434,6.999595,4.1767034e-10,-9.770944,49.48799573763244,1.0003272,99.9994874026825,0.01,100,1.0067778,-9.772204910686272
1.0000132,49.55460583731649,-248.78214,0.010124691,99.99872609514198,-7.9893198120738225,0.009972573,1.2802406e-05,500.0,0.99740756,6.985955,1.2798541e-09,-7.965226,49.304626453202886,1.0001506,99.99867679439495,0.01,100,1.0126215,-7.968261280950471
1.0000502,58.56874076568037,-248.62494,0.010053871,99.99524162567923,-7.836830320660949,0.009601701,4.7895115e-05,500.0,0.9598439,7.5661335,4.792764e-09,-7.8030953,58.18580744763878,0.99966025,99.99498154077189,0.010000002,100,1.0050455,-7.81522244549732
1.00153,126.08158637679817,-249.35855,0.0103205675,99.82098268765512,-8.685483983383087,0.007597962,0.0018020535,500.0,0.75778455,9.436994,1.811634e-07,-8.313347,117.43702077944117,0.99735236,99.84722862489218,0.01,100,1.0293243,-8.605063311410396
1.0002565,70.27359781218091,-249.1482,0.010109618,99.97686041477895,-8.353974349574507,0.009409863,0.00023426107,500.0,0.94161344,8.271915,2.3394918e-08,-8.29715,69.72940913064504,1.0006665,99.97435274039539,0.01,100,1.0116357,-8.327528059131641
1.0000111,42.321597869154544,-248.30385,0.010202236,99.998840300887,-7.51081094158145,0.009976937,1.173674e-05,500.0,0.9976583,6.4534273,1.1737568e-09,-7.4868746,42.06556245969178,0.9999645,99.998891365898,0.01,100,1.0201873,-7.489480404166128
1.0000244,61.30571707821592,-249.85422,0.010038844,99.99763877555492,-9.064051418632555,0.009808741,2.381515e-05,500.0,0.98088706,7.7495236,2.3814473e-09,-9.029455,60.823160603939705,1.0000132,99.99755626928386,0.01,100,1.0038978,-9.036327976608433
1.000009,47.33726820138649,-248.41441,0.01005446,99.99913396276881,-7.621187896153398,0.009908022,8.903594e-06,500.0,0.99068034,6.8311734,8.905797e-10,-7.6024523,47.127218843637266,0.9998769,99.9991059383219,0.01,100,1.0053222,-7.604633239056004
1.0000068,60.43116041645374,-249.1575,0.010016042,99.99953092050472,-8.364042648569976,0.009892245,4.5647653e-06,500.0,0.9894915,7.7049117,4.5623066e-10,-8.342039,60.047766111377506,1.0002699,99.99932051166664,0.01,100,1.0018746,-8.34361494179361
1.0000166,54.23105866527936,-249.36595,0.010033132,99.99793947198975,-8.57386610379793,0.009782884,2.0566897e-05,500.0,0.9779925,7.2956963,2.0579374e-09,-8.541845,53.82773653746172,0.9996975,99.99834301833158,0.010000002,100,1.0030097,-8.545846791547214
1.0000194,48.32779785606804,-247.76993,0.010033681,99.99813459914328,-6.97725804229336,0.009823615,1.8792962e-05,500.0,0.98234046,6.8843603,1.8793818e-09,-6.9528522,47.987508667651355,0.99997854,99.9980569263364,0.010000002,100,1.0033466,-6.956684315209574
1.000026,56.12095295482363,-249.63788,0.010037392,99.99810398890315,-8.846104772005221,0.009855243,1.9441299e-05,500.0,0.9854549,7.4160933,1.9444035e-09,-8.814099,55.70353555959492,0.9999296,99.9974013050217,0.009999999,100,1.0036685,-8.81970766036055
1.0000664,62.39560081027317,-249.27043,0.0103776,99.9950242948929,-8.484341005940161,0.009942549,5.013933e-05,500.0,0.99318784,7.8230486,5.0247095e-09,-8.440128,61.94318182604903,0.99892676,99.9933604834331,0.010000002,100,1.0366462,-8.45620644302473
1.0001001,61.785377695316576,-249.08972,0.010157698,99.98736432934066,-8.309675774062594,0.009616389,0.00012738319,500.0,0.9611515,7.748176,1.27512445e-08,-8.250868,61.028772661596385,0.9994931,99.98998742229524,0.010000002,100,1.0152549,-8.27655552632674
1.000011,58.16979586587004,-249.49545,0.010020557,99.99920296435481,-8.702564208472921,0.009861857,8.0301825e-06,500.0,0.9864719,7.5477905,8.025518e-10,-8.674567,57.673092835678425,1.0002903,99.99890328656407,0.01,100,1.0023465,-8.677203123033559
1.0000249,55.770805017753226,-249.42711,0.010201629,99.998396171279,-8.635304745687078,0.009966139,1.631263e-05,500.0,0.995573,7.4001293,1.6346723e-09,-8.604131,55.389191902763216,0.99895555,99.99750858792127,0.01,100,1.0190974,-8.60955717314333
1.0001148,62.67128910409585,-248.91405,0.010081372,99.98418683108932,-8.133710847237724,0.009359067,0.0001597142,500.0,0.9354961,7.7414374,1.598544e-08,-8.075569,61.74565269621931,0.99956125,99.9885214631356,0.01,100,1.0076948,-8.102378735662253
1.0000347,50.698114201330064,-248.5973,0.010044113,99.9970965615803,-7.806748573996819,0.009831806,2.9426528e-05,500.0,0.98300546,7.0571594,2.943703e-09,-7.776531,50.38111407518004,0.9998219,99.99653113000883,0.01,100,1.0042324,-7.7844168216159595
1.0000175,61.44023036993833,-249.3534,0.010026468,99.99892080987728,-8.561024447972072,0.00989333,1.0809884e-05,500.0,0.9896634,7.7781987,1.0802657e-09,-8.538029,61.153809918811284,1.000334,99.9982476541513,0.01,100,1.0029817,-8.542013859993306
1.0000046,44.53773326528135,-247.1078,0.010017592,99.9995993795916,-6.314166987895253,0.009904388,4.3516834e-06,500.0,0.990245,6.610796,4.3533765e-10,-6.2942424,44.17419440732352,0.9998043,99.99953508593221,0.009999999,100,1.0015632,-6.295393521931316
1.0000266,50.96860873074535,-248.13385,0.010045977,99.99763921501848,-7.342992614657597,0.009770427,2.3567753e-05,500.0,0.9772375,7.0796313,2.3558346e-09,-7.321243,50.786052377069765,1.0001994,99.9973417035103,0.010000002,100,1.004798,-7.327927640580363
1.0001138,52.62361946816007,-247.77461,0.01009512,99.9874366264367,-6.994762638721248,0.009589349,0.00012698084,500.0,0.95843315,7.10362,1.2711383e-08,-6.941517,51.958528024788514,0.9994768,99.98861680876584,0.01,100,1.0089839,-6.969156819309009
1.0000024,63.586645145816405,-250.0101,0.010053844,99.9997710805703,-9.216409114026403,0.009988528,2.5068146e-06,500.0,0.998687,7.9175115,2.5076483e-10,-9.1963215,63.30898013839119,0.99983406,99.99976158198933,0.01,100,1.0052176,-9.197241455941713
1.0000559,57.520873937585634,-249.48291,0.010050957,99.99639605402268,-8.694460939820196,0.009787615,3.6625886e-05,500.0,0.97899115,7.513073,3.660872e-09,-8.662509,57.244165584662625,1.0002346,99.99440939688597,0.01,100,1.0053315,-8.675039553583801
1.0001113,62.93646480084744,-249.37381,0.010068862,99.99168576949124,-8.592340167094614,0.009594805,8.436402e-05,500.0,0.96050984,7.8521104,8.418329e-09,-8.549557,62.7340387121814,1.0010729,99.98886709191038,0.01,100,1.0079664,-8.575838736030866
1.0001203,54.05035646152248,-248.98956,0.010095925,99.97844762768786,-8.209808851405022,0.009260498,0.00021710704,500.0,0.9244538,7.22741,2.178574e-08,-8.151275,53.55116450947733,0.9982766,99.98797322929045,0.009999999,100,1.0078526,-8.179714850872744
1.0000094,54.63945183707475,-248.1498,0.010037376,99.99922196443227,-7.356928042808392,0.009918646,8.13339e-06,500.0,0.9920662,7.336823,8.1301027e-10,-7.3385816,54.4080008409853,1.0002033,99.99905825548146,0.009999998,100,1.0039415,-7.341153716975283
1.0000126,53.07652039840089,-248.80602,0.010114205,99.99873013237523,-8.013581632686085,0.009917523,1.27822095e-05,500.0,0.992076,7.2259154,1.2773911e-09,-7.9905634,52.788318473134126,1.0003264,99.99873639749788,0.010000002,100,1.0117506,-7.99388458326838
1.0000081,51.27739163694403,-248.00536,0.010140383,99.99914164854313,-7.212068626827566,0.009978397,8.664912e-06,500.0,0.99778146,7.10948,8.6659263e-10,-7.1943717,51.0800529724833,0.99994165,99.9991893834021,0.01,100,1.0139791,-7.196376399580433
1.0000166,49.29373662410603,-248.52672,0.010114788,99.99917169428988,-7.7348210179569605,0.00997723,8.5471165e-06,500.0,0.99709475,6.970599,8.557885e-10,-7.7129846,49.09141088533649,0.99937034,99.99834301833158,0.01,100,1.010842,-7.717342477331357
1.0001327,65.83527303613987,-249.68889,0.010106884,99.98662680729664,-8.911676561321528,0.009606311,0.00013517545,500.0,0.9608903,7.9925265,1.35102525e-08,-8.851477,65.24266679040079,1.0002699,99.98673376623609,0.01,100,1.0109612,-8.884066519551753
1.0000129,59.63987421484302,-250.19562,0.010102016,99.99899319936682,-9.402669731351972,0.009950568,9.879788e-06,500.0,0.9953255,7.6663074,9.874465e-10,-9.378196,59.38840350530304,1.00027,99.99871255624818,0.01,100,1.0104743,-9.381148753181991
1.0000323,62.76651619271622,-248.86072,0.010046901,99.99620985144188,-8.070475658850523,0.00964861,3.796182e-05,500.0,0.9642852,7.8098497,3.8007104e-09,-8.0355015,62.04897137764182,0.99940324,99.99676953261574,0.010000002,100,1.0040905,-8.043076172633299
1.0000013,50.016219557816285,-249.04549,0.010009938,99.99991989865349,-8.25140765523808,0.009953603,1.0323595e-06,500.0,0.9954504,7.019784,1.0321729e-10,-8.232411,49.77821649001726,1.0000905,99.99986886995345,0.01,100,1.0010843,-8.23275042148044
1.0000465,53.134762487465515,-249.4906,0.010054655,99.99562402880174,-8.703048631494541,0.009689569,4.4268858e-05,500.0,0.9688114,7.2269073,4.4282147e-09,-8.673018,52.93816443158788,0.99984986,99.99535105384457,0.01,100,1.0053146,-8.685399740886357
1.0000151,47.64818655480467,-246.92253,0.010172142,99.99811212463644,-6.130286292867611,0.009961868,1.9291892e-05,500.0,0.9963836,6.8459034,1.9284285e-09,-6.110627,47.37799792445325,1.0001976,99.99848606494305,0.009999999,100,1.0174152,-6.114450672600457
1.0000514,61.27378401137908,-250.0121,0.010151862,99.99495908072043,-9.224472962084906,0.009823981,5.0882987e-05,500.0,0.9812854,7.7624025,5.0998428e-09,-9.1834345,60.861223391473395,0.9988674,99.99486234358906,0.01,100,1.0140364,-9.196091717353431
1.0000039,50.60508594917002,-248.8475,0.010058459,99.9997482065583,-8.05386284491186,0.009984542,2.724328e-06,500.0,0.9983594,7.0644608,2.724853e-10,-8.036582,50.417942013330084,0.9999051,99.99960661089204,0.01,100,1.0057504,-8.037695316903177
1.0000007,51.92719517846031,-248.70724,0.010043183,99.99988176024026,-7.913206169667534,0.009988662,1.004539e-06,500.0,0.99899924,7.1465273,1.0042706e-10,-7.8946686,51.60704576031267,1.0001332,99.99992847447743,0.010000002,100,1.0044521,-7.8949976689825885
1.0000128,40.47438009745774,-248.09247,0.010147007,99.998843958126,-7.299464543863552,0.009960783,1.1413503e-05,500.0,0.9959071,6.3075004,1.1417458e-09,-7.280089,40.24732821655841,0.99982816,99.9987244768716,0.010000002,100,1.0145264,-7.282895079542824
1.0000185,56.70670324839096,-249.24667,0.010033405,99.99684826792978,-8.453315983373553,0.009660748,3.1801366e-05,500.0,0.9658091,7.4625463,3.1818845e-09,-8.428534,56.386310565859624,0.99972504,99.99815229015292,0.01,100,1.0030646,-8.431706563917501
1.0000952,61.0415537269877,-248.71497,0.010069172,99.9911052535003,-7.932005842896115,0.0096284505,8.9935005e-05,500.0,0.96290284,7.6918383,8.992413e-09,-7.8858757,60.50208586185011,1.0000601,99.99047608490088,0.009999999,100,1.0069777,-7.908341013691466
1.0000638,57.93050026526886,-248.72818,0.010078217,99.99269984469076,-7.937728002698006,0.009754825,7.329994e-05,500.0,0.9740571,7.535629,7.351462e-09,-7.901677,57.53013710532992,0.9985387,99.99362270973329,0.01,100,1.006349,-7.912945939563816
1.0000145,48.342811425164065,-248.51483,0.010217236,99.99837455462179,-7.7222084476441095,0.009975342,1.651877e-05,500.0,0.9972862,6.9015694,1.6527008e-09,-7.7028747,48.152934016144414,0.9997513,99.9985456678186,0.01,100,1.0214696,-7.706307528883832
1.0000051,45.12805590190005,-249.25189,0.010135921,99.9994659875045,-8.458235154971806,0.009982181,5.5917594e-06,500.0,0.9982984,6.671968,5.590845e-10,-8.43236,44.93974523469589,1.0000805,99.9994874026825,0.01,100,1.0136737,-8.433604414169386
1.0000004,57.214115788426454,-249.70929,0.010024569,99.9999618533293,-8.915032628907253,0.009996149,2.658127e-07,500.0,0.99962246,7.5119,2.6580967e-11,-8.899059,56.99543392276456,1.0000076,99.99996423722592,0.010000002,100,1.0024645,-8.899117561865742
1.000134,61.56237779212329,-248.77658,0.010122826,99.97833128944346,-7.998228939293845,0.009261312,0.00021743562,500.0,0.9228308,7.617278,2.1899357e-08,-7.932101,60.29599406360384,0.99643636,99.98660267097924,0.01,100,1.0086752,-7.962925966963883
1.0000087,52.856725589889976,-249.2492,0.010046326,99.99911872879566,-8.455831972354218,0.009921419,9.06112e-06,500.0,0.99204963,7.2210994,9.062799e-10,-8.437017,52.641481113996164,0.999907,99.99912977975917,0.01,100,1.0045391,-8.439004826350777
1.0000477,52.48728260669034,-247.84064,0.010050685,99.99471227922356,-7.051894628071613,0.009566274,5.3356307e-05,500.0,0.95648986,7.1688075,5.337167e-09,-7.024315,52.16529993103522,0.99985623,99.9952318557808,0.01,100,1.004924,-7.0355526454616335
1.0000352,58.856922793719384,-249.27264,0.010052201,99.99614382796317,-8.482478482568032,0.009749983,3.8836133e-05,500.0,0.9741288,7.589194,3.8905528e-09,-8.451421,58.43655261202482,0.99910814,99.99648344962387,0.01,100,1.0043236,-8.459593452451552
1.0000885,53.60496707348846,-249.00403,0.010063925,99.99065010841542,-8.219861131446551,0.009472723,9.4731986e-05,500.0,0.94758534,7.219496,9.466936e-09,-8.175161,53.13591997452506,1.0003304,99.99115545304464,0.01,100,1.0067251,-8.19548742834509
1.0000039,44.32815277337879,-247.56422,0.010091393,99.99959948717193,-6.769992792106587,0.0099828085,4.0078594e-06,500.0,0.99835354,6.612908,4.007265e-10,-6.7575216,44.1713055443862,1.0000728,99.99960661089204,0.01,100,1.0092129,-6.75801424563935
1.0000297,46.20576250210471,-247.59062,0.010056465,99.99750103404264,-6.800258128868146,0.009814548,2.5367664e-05,500.0,0.9813032,6.7271338,2.5375506e-09,-6.774527,45.885368281419346,0.9998455,99.99703177679629,0.01,100,1.0054911,-6.78190379322619
1.0000278,62.128846850762876,-249.30013,0.010202749,99.99659091149613,-8.508796951581832,0.009939114,3.4525674e-05,500.0,0.99425066,7.8216853,3.4502161e-09,-8.482045,61.811696490820744,1.0003413,99.99722250070063,0.01,100,1.0206231,-8.488256922152054
1.0000043,54.60661721968088,-249.33344,0.010040623,99.99959937592307,-8.539619501964731,0.009943924,4.025706e-06,500.0,0.99418867,7.327494,4.0273376e-10,-8.5173645,54.283411634766196,0.99979514,99.99957084839933,0.01,100,1.0038567,-8.518332390834944
1.0000678,67.24828911483873,-249.68686,0.0100603355,99.99250045294133,-8.899887413956755,0.009574929,7.572392e-05,500.0,0.9574579,8.086941,7.5729405e-09,-8.859401,66.67090255849917,0.99996346,99.9932174514854,0.01,100,1.0059968,-8.87447854676841
1.0000213,50.45740928149854,-249.09471,0.010086447,99.99784205739779,-8.302998522319795,0.009866108,2.1915e-05,500.0,0.98713255,7.048885,2.1891844e-09,-8.279244,50.20834814687772,1.0005288,99.99786619924907,0.01,100,1.009178,-8.284294682579066
1.0000246,47.73732349732624,-248.9014,0.010158779,99.99743377194078,-8.109667682650302,0.009889383,2.6045662e-05,500.0,0.989329,6.8576245,2.6025102e-09,-8.086361,47.58659890138726,1.000395,99.99754434893896,0.01,100,1.0162792,-8.091965423359596
1.0000098,50.067994714803724,-247.85883,0.010024246,99.9989698408509,-7.065941252318787,0.00989598,1.0372443e-05,500.0,0.98940706,7.020373,1.037645e-09,-7.046366,49.85048438759466,0.999807,99.99902249338096,0.01,100,1.0022311,-7.048921933893432
1.0000015,50.49764452021072,-248.99913,0.010008684,99.99984743073355,-8.205100970302475,0.0099340165,1.3644685e-06,500.0,0.99352175,7.055557,1.3641298e-10,-8.188588,50.28254968547196,1.0001209,99.99984502816375,0.01,100,1.0009894,-8.189005531231555
1.0003439,75.60482222279519,-248.61049,0.010208455,99.93769776671265,-7.860442960893684,0.008773072,0.000622589,500.0,0.87216395,8.188365,6.2995355e-08,-7.7340307,73.21950639672426,0.9941375,99.96561994391224,0.009999998,100,1.0148607,-7.816606432609885
1.000011,56.03800266006269,-248.86258,0.010026109,99.99895502183233,-8.069835912514897,0.009839901,1.0442267e-05,500.0,0.9842167,7.42584,1.0437429e-09,-8.048897,55.75304762556055,1.0002303,99.99890328656407,0.010000002,100,1.0028418,-8.051705429134167
1.0000055,52.37031005420453,-249.27818,0.0100734765,99.99940496780933,-8.484706063401182,0.009960717,6.0061993e-06,500.0,0.9961687,7.177378,6.0050404e-10,-8.464564,52.083032590535936,1.0000974,99.99945164027507,0.01,100,1.0074457,-8.46600986959389
1.0000201,51.736526210321976,-248.81,0.010222239,99.99780690054935,-8.017751507926956,0.009966361,2.2013857e-05,500.0,0.99677944,7.1436763,2.2007531e-09,-7.9966297,51.53389231888763,1.0001438,99.99798540359339,0.01,100,1.0223709,-8.001047732970566
1.000007,45.79864185378052,-247.56018,0.010022295,99.99943565186233,-6.766514454419874,0.009892942,5.7365037e-06,500.0,0.98968804,6.7197847,5.7319527e-10,-6.7513404,45.61373662027127,1.0003982,99.99929667013842,0.01,100,1.0026284,-6.752792685936453
1.0000175,51.94722694500826,-249.04736,0.010038819,99.99826777778424,-8.254895370612495,0.009832268,1.7591154e-05,500.0,0.98301554,7.154598,1.7598737e-09,-8.234982,51.75981948516192,0.9997852,99.9982476541513,0.01,100,1.0036663,-8.23893267129835
