TimestepsSoFar,MinD2w0t,MaxIW,EmpiricalD2,MeanIW,Weights,Bound,MeanD2w0t,EpisodesSoFar,ReturnStepMaxmin,EpThisIter,InitialReturnStd,MinIW,InitialBound,ReturnStepMax,InitialReturnMean,Iteration,InitialReturnMin,TimeElapsed,StdD2w0t,ReturnMeanIW,J_sample_variance,MeanEntropy,StdIW,InitialReturnMax,EpLenMean,EpRewMean,MaxD2w0t
208,,1.9141141,1.4230099,0.7439225,[ 0.374 -0.357  0.147  0.259  0.384 -0.575 -0.255  0.08  -0.432  0.661
  0.38   0.   ],-986.19543,0.024500033,20,8.797863,20,22.544113,0.17517228,-1148.3438,9.355839,-3.0517579e-06,1,-37.19857,0.788419246673584,0.16955915,-607.27496,136582.19,1.347901,0.42850134,53.75747,10.4,94.39924867963428,1.6110309
410,,2.3671107,2.28152,0.67151165,[ 0.374 -0.351  0.144  0.236  0.36  -0.587 -0.288  0.107 -0.432  0.661
  0.38  -0.071],-1019.4265,0.031394806,40,8.763679,20,21.113136,0.11928934,-1165.4294,9.359391,-1.335144e-06,2,-26.120129,5.281249284744263,0.22913116,-540.61774,196687.33,1.3553835,0.5353386,71.63106,10.1,91.52150217233364,2.8048308
605,,5.1581674,7.282163,0.43694702,[ 0.386 -0.352  0.157  0.178  0.29  -0.57  -0.273  0.069 -0.432  0.661
  0.38  -0.064],-892.7682,0.050595954,60,8.802036,20,16.03776,0.007251029,-1117.3608,9.357964,2.2888185e-06,3,-32.163773,9.659852981567383,0.51405567,-351.29953,85703.1,1.2761604,0.35984662,27.625893,9.75,88.52999386414267,23.22221
818,,4.470374,3.4077713,0.44025278,[ 0.391 -0.361  0.167  0.19   0.303 -0.491 -0.328  0.081 -0.432  0.661
  0.38  -0.143],-855.435,0.038302574,80,8.791788,20,22.027512,0.0032434918,-1145.4609,9.349119,-3.8146973e-07,4,-39.1748,13.936668634414673,0.28951612,-347.4542,129996.27,1.170524,0.44664782,51.772537,10.65,96.60032836612515,4.5766215
1034,,3.775535,3.4611049,0.65515894,[ 0.394 -0.339  0.154  0.182  0.292 -0.479 -0.29   0.037 -0.432  0.661
  0.38  -0.248],-1001.37213,0.03753705,100,8.808454,20,22.80212,0.06788291,-1145.5833,9.356374,2.670288e-06,5,-32.257195,18.15259885787964,0.2823279,-522.1611,218480.73,1.1320387,0.56852543,51.068497,10.8,98.09007085373904,4.866213
1222,,2.2179239,2.1808102,0.39904386,[ 3.956e-01 -3.286e-01  1.539e-01  1.803e-01  2.937e-01 -4.734e-01
