StdIW,TimeElapsed,InitialReturnMax,MinIWNorm,MeanIW,StdIWNorm,ESSClassic,MeanEntropy,InitialReturnStd,ReturnStepMax,MeanIWNorm,MinIW,InitialReturnMin,Bound,TimestepsSoFar,Weights,InitialBound,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,InitialReturnMean,MaxIW,MaxIWNorm,EntropyCoefficient,EpisodesSoFar,J_sample_variance,EmpiricalD2,Iteration,EpLenMean,ESSRenyi,EpRewMean
0.20346624,2.95908260345459,36.913948,0.007825768,1.0113907,0.0020346623,96.110306,1.4544522,12.577936,9.35921,0.010113906,0.7825768,-22.270657,3.58953,859,[-0.236 -0.439 -0.312 -0.163 -0.279 -0.163 -0.126  0.577  0.046  0.055
 -0.111  0.   ],3.115264,0.30299273,100,8.69218,-4.348755e-06,1.9211172,0.019211171,10.0,100,201.10573,1.0334698,1,8.59,96.76141,77.5307238426685
0.59856045,15.138976812362671,38.2211,0.0029215529,1.047112,0.0059856046,75.37155,1.4740415,13.509361,9.359839,0.01047112,0.2921553,-21.675041,4.881301,1711,[-0.232 -0.438 -0.307 -0.166 -0.281 -0.135 -0.124  0.556  0.046  0.055
 -0.111  0.035],3.0781937,3.065116,100,8.681344,1.8692017e-06,3.6250782,0.03625078,10.0,200,316.5321,1.2704587,2,8.52,78.71173,76.85543908605828
1.0198426,26.408649921417236,31.0943,0.004289426,1.008782,0.010198426,49.45479,1.5680337,12.231302,9.354411,0.010087821,0.42894262,-20.394573,8.340542,2548,[-0.231 -0.434 -0.306 -0.15  -0.264 -0.137 -0.114  0.529  0.046  0.055
 -0.111  0.055],5.4121275,3.7993197,100,8.668456,2.1362305e-06,8.229115,0.08229114,10.0,300,748.7853,1.4259273,3,8.37,70.12981,75.4257018862275
0.16821724,36.924171924591064,47.295425,0.007628114,0.9916708,0.0016821723,97.20306,1.6031214,14.020375,9.359807,0.009916707,0.7628114,-20.560234,2.0697422,3387,[-0.221 -0.429 -0.292 -0.089 -0.209 -0.088 -0.144  0.486  0.046  0.055
 -0.111  0.149],1.4917088,0.44775388,100,8.664254,-1.2969971e-06,1.6628895,0.016628895,10.0,400,240.37344,1.0313369,4,8.39,96.961525,75.61093404266083
0.1133106,48.296364545822144,48.521004,0.0077761253,0.9770704,0.001133106,98.672966,1.6319283,13.55843,9.355712,0.0097707035,0.77761257,-19.007172,1.7052383,4208,[-0.217 -0.423 -0.285 -0.096 -0.214 -0.058 -0.143  0.461  0.046  0.055
 -0.111  0.184],1.4749136,0.07271579,100,8.6724,1.14440915e-07,1.4155757,0.014155757,10.0,500,170.81497,1.0180051,5,8.21,98.23133,74.00540562585655
0.19506654,59.69630980491638,55.642952,0.006928521,1.0227877,0.0019506653,96.490234,1.6683465,13.653217,9.359401,0.010227877,0.69285214,-19.05006,0.09619713,5030,[-0.217 -0.418 -0.285 -0.089 -0.207 -0.057 -0.142  0.458  0.046  0.055
 -0.111  0.213],-0.37360382,0.37195775,100,8.666669,-2.5177003e-06,1.8769068,0.018769067,10.0,600,270.90747,1.0321655,6,8.22,96.88368,74.08714067894735
0.10029424,70.81771945953369,50.350304,0.008146375,0.9803388,0.0010029423,98.96421,1.6930703,14.386697,9.35998,0.009803387,0.81463754,-24.138855,1.8040695,5914,[-0.219 -0.371 -0.289 -0.109 -0.225 -0.047 -0.146  0.449  0.046  0.055
 -0.111  0.249],1.5783777,0.099310815,100,8.686295,1.8310546e-06,1.288471,0.01288471,10.0,700,203.0918,1.0160656,7,8.84,98.418846,79.76452482147597
0.3041238,82.85656642913818,39.79834,0.0063472325,1.0141281,0.0030412378,91.74882,1.7597429,12.25886,9.359626,0.01014128,0.63472325,-19.380074,5.7956276,6739,[-0.222 -0.344 -0.286 -0.108 -0.215 -0.025 -0.144  0.433  0.046  0.055
 -0.111  0.274],4.991205,0.6549465,100,8.669131,4.15802e-06,2.0170724,0.020170724,10.0,800,172.4903,1.0885214,8,8.25,91.867744,74.36863028418615
0.29902464,89.21503114700317,36.913902,0.005395594,1.005516,0.0029902463,91.87485,1.8125054,13.477737,9.359693,0.010055159,0.5395594,-22.971783,7.615671,7606,[-0.222 -0.338 -0.285 -0.11  -0.217 -0.026 -0.145  0.432  0.046  0.055
 -0.111  0.341],6.523262,1.0624468,100,8.692679,3.0899048e-06,2.066818,0.020668179,10.0,900,249.08391,1.0918969,9,8.67,91.58374,78.25702974868517
162.30983,99.19164395332336,44.514984,8.610653e-06,16.842766,1.623098,1.0653337,1.8183597,15.916816,9.359541,0.16842766,0.00086106535,-23.652328,147.95416,8481,[-0.213 -0.33  -0.271 -0.128 -0.235  0.027 -0.15   0.398  0.046  0.055
 -0.111  0.394],4.770561,315.49933,100,8.716667,1.8692017e-06,1631.7611,16.31761,10.0,1000,9805253.0,193.42091,10,8.75,0.5170072,79.08340870621105
0.36804757,114.23937821388245,105.88182,0.004430942,0.99071753,0.0036804755,87.872734,1.8382224,24.760433,9.357746,0.009907175,0.44309416,-31.490658,-11.399237,9451,[-0.212 -0.325 -0.275 -0.083 -0.191  0.005 -0.024  0.269  0.046  0.055
 -0.111  0.399],-13.58094,3.4335434,100,8.754742,5.9509275e-06,3.5056176,0.035056174,10.0,1100,986.04974,1.0934108,11,9.7,91.45693,87.84555887067674
0.37342203,125.48448348045349,71.63915,0.0053418744,0.9708965,0.00373422,87.11338,1.8789275,22.144907,9.359778,0.009708965,0.53418744,-35.313995,-0.9210644,10466,[-0.209 -0.311 -0.263 -0.061 -0.165  0.027 -0.003  0.246  0.046  0.055
 -0.111  0.419],-3.1095238,3.306981,100,8.785604,-1.2969971e-06,2.8005433,0.028005432,10.0,1200,760.5991,1.1470071,12,10.15,87.18342,92.0878108746267
0.44881344,136.42833876609802,58.799324,0.005501407,1.0338982,0.0044881343,84.14383,1.9540966,22.852032,9.359532,0.010338981,0.55014074,-40.312492,3.7347383,11540,[-0.206 -0.307 -0.256 -0.07  -0.176  0.043  0.009  0.209  0.046  0.055
 -0.111  0.46 ],1.1494865,3.5125053,100,8.813975,8.392334e-06,3.5413213,0.035413213,10.0,1300,794.61505,1.1994169,13,10.74,83.37385,97.59174099906366
0.5192796,148.30684518814087,136.13171,0.0046473173,1.0335913,0.0051927962,79.84613,1.9421189,30.890236,9.35978,0.010335913,0.46473172,-44.516674,-15.467144,12669,[-0.202 -0.301 -0.246 -0.084 -0.186  0.054  0.006  0.178  0.046  0.055
 -0.111  0.535],-21.298542,9.494274,100,8.826663,3.0517579e-06,4.117858,0.041178577,10.0,1400,4718.2295,1.1810396,14,11.29,84.671165,102.66246707946284
1.1304572,158.56530737876892,137.22304,0.0008231418,1.1424888,0.011304571,50.529324,1.8971249,37.06563,9.359389,0.01142489,0.08231418,-55.786674,-12.131958,13936,[-0.197 -0.303 -0.239 -0.095 -0.197  0.124 -0.029  0.059  0.046  0.055
 -0.111  0.523],-21.745728,21.730724,100,8.859294,-8.31604e-06,7.3744335,0.073744334,10.0,1500,12181.643,1.6471355,15,12.67,60.71146,115.41536077259103
0.28753972,169.59640836715698,172.26707,0.004369565,0.9950885,0.002875397,92.293724,1.8889896,37.920555,9.359613,0.009950886,0.4369565,-51.447002,-29.448235,15257,[-0.182 -0.314 -0.218 -0.073 -0.169  0.162 -0.003 -0.027  0.046  0.055
 -0.111  0.478],-32.708866,5.423617,100,8.869587,4.577637e-06,1.9437805,0.019437805,10.0,1600,2082.0796,1.0821806,16,13.21,92.40601,120.4038621909004
4.7693195,181.81238555908203,110.71065,5.9308773e-06,1.6379037,0.04769319,10.549823,1.6910281,42.092075,9.359334,0.016379038,0.00059308775,-62.309746,10.773579,16710,[-0.169 -0.306 -0.205 -0.055 -0.152  0.186  0.03  -0.04   0.046  0.055
 -0.111  0.47 ],-14.323299,77.3178,100,8.911551,-4.5013426e-06,38.03457,0.38034567,10.0,1700,199179.6,6.3136177,17,14.53,15.838779,132.73798637520267
0.55994385,195.12612414360046,158.91536,0.002676051,1.0450059,0.005599438,77.69331,1.6822591,42.76749,9.35859,0.01045006,0.26760513,-60.445396,-23.685776,18563,[-0.134 -0.353 -0.165  0.028 -0.096  0.174 -0.014 -0.196  0.046  0.055
 -0.111  0.272],-30.764324,13.266415,100,8.98051,1.0681152e-06,3.0444887,0.030444887,10.0,1800,3674.4417,1.2722809,18,18.53,78.59899,169.91176863901651
5.658021,209.05073404312134,170.59962,0.0005974602,1.7135931,0.05658021,8.401817,1.7754078,47.80006,9.359603,0.017135931,0.05974602,-96.170975,4.904972,20564,[-0.132 -0.345 -0.152  0.031 -0.091  0.178  0.029 -0.213  0.046  0.055
 -0.111  0.263],-34.357292,99.9021,100,8.990899,4.653931e-06,56.07994,0.5607994,10.0,1900,586370.44,4.8533735,19,20.01,20.604225,183.5967776425124
0.53752476,223.85697531700134,168.30435,0.0019779594,1.0841211,0.0053752474,80.26755,1.7256731,51.577686,9.359826,0.0108412085,0.19779594,-95.57382,-27.307665,22773,[-0.154 -0.344 -0.156  0.018 -0.108  0.115  0.039 -0.269  0.046  0.055
 -0.111  0.357],-32.737225,11.938315,100,9.011399,-1.6021728e-06,3.1808062,0.03180806,10.0,2000,3989.0632,1.2522913,20,22.09,79.85362,202.9101695530421
0.9380743,235.71665978431702,150.4118,0.0001353711,1.2210616,0.009380743,62.88515,1.638983,52.624313,9.359766,0.012210615,0.01353711,-97.73483,-16.713037,25130,[-0.155 -0.324 -0.16   0.018 -0.108  0.13   0.048 -0.301  0.046  0.055
 -0.111  0.307],-27.866827,23.908033,100,9.049192,-1.7242432e-05,5.1222196,0.051222194,10.0,2100,9620.163,1.5962813,21,23.57,62.6456,216.94958745307162
0.512197,250.24898958206177,210.71967,0.0036905212,1.1046753,0.00512197,82.305664,1.6270272,54.509003,9.35898,0.011046751,0.36905214,-91.37187,-33.396362,27623,[-0.152 -0.306 -0.166  0.019 -0.103  0.138  0.059 -0.339  0.046  0.055
 -0.111  0.22 ],-46.826057,19.675713,100,9.063221,9.613037e-06,3.7982664,0.037982665,10.0,2200,11472.371,1.2032185,22,24.93,83.11043,229.63272130840662
33.961815,264.11846709251404,205.09485,8.6960745e-06,5.3149767,0.33961815,2.3906307,1.6377747,49.990597,9.359192,0.053149775,0.00086960744,-115.16869,462.1149,30213,[-0.111 -0.28  -0.159  0.021 -0.096  0.192  0.129 -0.346  0.046  0.055
 -0.111  0.208],-45.25819,759.5536,100,9.065998,-1.2817382e-05,338.84845,3.3884845,10.0,2300,48671710.0,26.013533,23,25.9,3.844153,238.60618830108112
16.972645,284.268093585968,170.38255,2.13908e-06,2.653593,0.16972642,2.3860607,1.4018927,60.049652,9.358914,0.02653593,0.000213908,-129.8674,136.5226,32910,[-0.382 -0.229 -0.24   0.051 -0.061  0.258  0.006 -0.428  0.046  0.055
 -0.111  0.219],-34.737007,331.4179,100,9.073169,7.3242186e-06,169.42899,1.6942898,10.0,2400,8371274.5,16.704878,24,26.97,5.9862757,248.55663226966192
0.45636228,303.5913498401642,292.91083,0.001409148,0.9709642,0.0045636226,81.906204,1.3686804,77.32744,9.359339,0.009709641,0.1409148,-108.429214,-60.457985,36139,[-0.422 -0.198 -0.264  0.062 -0.055  0.245  0.001 -0.497  0.046  0.055
 -0.111 -0.017],-73.85432,20.07597,100,9.107979,-1.5258789e-07,3.7864594,0.037864592,10.0,2500,18086.44,1.1496876,25,32.29,86.98015,298.15483665509726
1.0492264,319.00266098976135,249.96024,0.00018301426,1.0799499,0.010492263,51.442673,1.3012391,68.257034,9.359783,0.010799497,0.018301426,-162.05634,-45.7283,39432,[-0.473 -0.152 -0.289  0.073 -0.043  0.254 -0.002 -0.507  0.046  0.055
 -0.111 -0.05 ],-61.30127,34.987476,100,9.118868,-8.544922e-06,6.625511,0.06625511,10.0,2600,33386.71,1.5622694,26,32.93,64.009445,304.2509976906533
0.32437062,335.25567865371704,362.303,0.002622354,1.0196863,0.003243706,90.81062,1.2768853,78.83299,9.359393,0.010196864,0.2622354,-119.74097,-88.70983,43223,[-0.484 -0.146 -0.303  0.068 -0.048  0.272 -0.004 -0.55   0.046  0.055
 -0.111 -0.118],-95.6785,12.949421,100,9.137149,9.9182125e-06,2.4962583,0.024962582,10.0,2700,13895.115,1.1083553,27,37.91,90.22378,350.6019502469576
0.44341853,351.30336332321167,316.28076,0.0038408993,0.9881723,0.004434185,83.23934,1.2436281,93.3628,9.3596115,0.009881723,0.38408995,-112.64189,-67.74427,47045,[-0.479 -0.135 -0.315  0.076 -0.041  0.282 -0.004 -0.571  0.046  0.055
 -0.111 -0.142],-82.11537,21.921915,100,9.139839,2.7465821e-06,2.9095027,0.029095028,10.0,2800,16975.977,1.1579355,28,38.22,86.360596,353.52450765017574
0.2043641,368.2268006801605,193.40033,0.00591951,0.99783117,0.0020436412,95.97421,1.230444,89.67568,9.359681,0.009978312,0.591951,-133.15147,-41.16307,51434,[-0.523 -0.123 -0.325  0.074 -0.047  0.296 -0.009 -0.597  0.046  0.055
 -0.111 -0.175],-45.583794,6.2791595,100,9.1484,1.8920899e-05,1.6907358,0.016907359,10.0,2900,9168.738,1.0604019,29,43.89,94.30386,406.15982115393257
