Weights,J_sample_variance,ReturnMeanIW,Bound,EmpiricalD2,EpisodesSoFar,EpThisIter,MeanD2w0t,InitialReturnMax,StdD2w0t,InitialReturnStd,MeanIW,ReturnStepMax,MinD2w0t,Iteration,EntropyCoefficient,InitialReturnMean,InitialBound,InitialReturnMin,MinIW,StdIW,EpRewMean,MaxD2w0t,MeanEntropy,TimeElapsed,MaxIW,EpLenMean,TimestepsSoFar,ReturnStepMaxmin
 -0.111 -0.52 ],127978.29,-754.48505,-1039.9094,1.1948248,180,20,0.017878229,21.740036,0.13802432,10.634692,0.9176275,9.359636,,9,10.0,-4.005432e-06,-1093.7153,-19.458889,0.32979518,0.42767912,74.8771944065454,1.3169852,0.8942738,39.03006672859192,2.2699635,8.3,1510,8.683062
[-0.234 -0.485 -0.302 -0.014 -0.084 -0.058 -0.003  0.659  0.046  0.055
 -0.111 -0.525],51499.355,-756.2177,-1038.4568,1.1314179,200,20,0.017397264,24.42086,0.13533248,13.224885,0.91771895,9.351894,,10,10.0,-2.0980835e-06,-1094.3749,-18.370533,0.43437493,0.26720697,73.48394637749338,1.2056133,0.85154784,42.709219217300415,1.5664759,8.15,1673,8.680977
[-0.227 -0.497 -0.292 -0.045 -0.111 -0.027 -0.01   0.627  0.046  0.055
 -0.111 -0.567],55552.027,-406.7634,-791.33276,2.3329947,220,20,0.028338023,29.237091,0.23005313,12.279639,0.49876776,9.356696,,11,10.0,1.7166137e-06,-1103.9257,-20.546158,0.068180025,0.28249514,75.74735981479941,3.1044896,0.861142,47.155184507369995,1.7235518,8.4,1841,8.67839
[-0.237 -0.512 -0.308 -0.11  -0.177 -0.097 -0.012  0.687  0.046  0.055
 -0.111 -0.558],75217.516,-548.912,-913.11304,1.9385407,240,20,0.02347746,30.007607,0.1883021,10.23416,0.670635,9.359539,,12,10.0,3.0517579e-06,-1104.4852,-21.183872,0.26432014,0.32960004,76.29205993172614,2.9078312,0.94555974,51.78442716598511,1.8047256,8.45,2010,8.697754
[-0.218 -0.51  -0.28  -0.151 -0.211  0.022  0.042  0.645  0.046  0.055
 -0.111 -0.473],130114.38,-549.47986,-900.02747,1.8757918,260,20,0.026046753,22.986633,0.20512703,10.176516,0.67084974,9.359085,,13,10.0,-1.5258789e-06,-1092.4478,-20.078789,0.18946138,0.4350342,75.29485785613518,3.8866765,1.0277008,55.580111503601074,2.729065,8.35,2177,8.6756115
[-0.221 -0.453 -0.284 -0.073 -0.102  0.019 -0.028  0.599  0.046  0.055
 -0.111 -0.391],175014.9,-651.70184,-985.69946,2.2901144,280,20,0.025100699,19.391716,0.21238378,11.076825,0.79809004,9.359659,,14,10.0,-5.531311e-06,-1089.4542,-22.897156,0.17246352,0.50204206,78.51911636035327,4.632863,1.0665637,60.03011965751648,3.0930018,8.7,2351,8.690714
[-0.217 -0.439 -0.278 -0.021 -0.044  0.055 -0.06   0.578  0.046  0.055
 -0.111 -0.352],226863.34,-650.5617,-975.42505,1.8051395,300,20,0.021428408,24.215347,0.17525174,12.07932,0.791938,9.351176,,15,10.0,3.8146973e-07,-1091.5782,-18.96286,0.057138152,0.56405896,73.87913899671535,2.8555622,1.077639,64.46141171455383,2.7861054,8.2,2515,8.668126
[-0.216 -0.434 -0.281  0.019 -0.005  0.033 -0.055  0.562  0.046  0.055
 -0.111 -0.341],106569.016,-695.6583,-1023.1087,1.2552526,320,20,0.019174669,46.10717,0.14624357,12.830986,0.8479829,9.351176,,16,10.0,-1.335144e-06,-1121.1532,-12.654263,0.29445747,0.38714722,76.6766320272557,1.3860099,0.9955648,68.54116630554199,1.9445966,8.5,2685,8.690385
[-0.227 -0.426 -0.3    0.009 -0.016 -0.05  -0.068  0.615  0.046  0.055
 -0.111 -0.423],218792.38,-519.368,-897.59924,2.0213704,340,20,0.023520105,36.388046,0.1885551,14.374298,0.63617843,9.355683,,17,10.0,1.1444092e-06,-1111.2333,-21.524994,0.1508432,0.5469125,77.06475561440902,3.0768628,0.98985565,73.31253814697266,2.1635444,8.55,2856,8.671161
[-0.228 -0.429 -0.3    0.032  0.01  -0.042 -0.084  0.637  0.046  0.055
 -0.111 -0.429],338435.78,-521.7131,-903.5825,3.8320324,360,20,0.029663775,11.568474,0.26451743,4.804076,0.6409637,9.359207,,18,10.0,-3.8146973e-06,-1078.414,-4.7776947,0.03526468,0.69325763,77.07846860600462,5.6807117,0.96363586,77.86032819747925,6.7106924,8.55,3027,8.670845
[-0.233 -0.415 -0.313  0.028  0.008 -0.109 -0.081  0.63   0.046  0.055
 -0.111 -0.455],98244.53,-559.2394,-890.1844,1.9988245,380,20,0.024740148,19.540909,0.19824325,11.095827,0.68311805,9.359716,,19,10.0,6.1035157e-06,-1090.6193,-14.278236,0.07717006,0.37223518,78.07799436015041,3.9498925,0.9484337,82.4486186504364,3.3178484,8.65,3200,8.692999
[-0.232 -0.43  -0.307  0.109  0.083 -0.075 -0.094  0.613  0.046  0.055
 -0.111 -0.471],54542.266,-659.4299,-971.25635,1.2080538,400,20,0.018412778,38.670525,0.14162366,12.150084,0.80347556,9.358489,,20,10.0,-1.7166137e-06,-1112.9701,-19.961288,0.23609309,0.27687132,75.22028765062802,1.3335521,0.89136815,87.59289574623108,1.7933812,8.35,3367,8.658347
[-0.222 -0.447 -0.29   0.096  0.064  0.005 -0.057  0.586  0.046  0.055
 -0.111 -0.528],95937.89,-647.98126,-973.9807,2.0918586,420,20,0.02058715,30.951752,0.17159025,12.180664,0.7860471,9.359881,,21,10.0,-5.722046e-07,-1106.6825,-20.404015,0.18302113,0.3609453,75.53825923045535,4.207858,0.9455541,92.8114230632782,1.779553,8.35,3534,8.733115
[-0.232 -0.428 -0.296  0.105  0.056 -0.119 -0.063  0.641  0.046  0.055
 -0.111 -0.473],32705.879,-528.64954,-884.25916,2.2348106,440,20,0.026137602,20.574982,0.21105435,13.278926,0.64405715,9.358251,,22,10.0,-1.5258789e-06,-1091.2937,-22.071037,0.24184555,0.20799182,77.63529440268715,3.4708307,1.0537466,97.02375507354736,1.7916949,8.6,3706,8.696467
[-0.229 -0.427 -0.292  0.139  0.089 -0.107 -0.064  0.657  0.046  0.055
 -0.111 -0.365],161761.64,-432.634,-860.6689,3.4893634,460,20,0.028924054,32.3535,0.25604606,11.116418,0.5285033,9.357839,,23,10.0,5.722046e-07,-1103.7745,-18.61607,0.09683444,0.4739304,73.47185126637586,4.8808856,1.0512576,101.68019151687622,2.6585636,8.15,3869,8.672063
[-0.228 -0.437 -0.289  0.137  0.088 -0.084 -0.098  0.672  0.046  0.055
 -0.111 -0.368],97860.97,-480.1609,-805.4976,1.6600577,480,20,0.02320923,21.429337,0.18019043,9.929633,0.58661604,9.358268,,24,10.0,2.0980835e-06,-1090.3866,-12.054813,0.13064648,0.3703344,75.69396946722233,2.3618171,1.0636765,105.37434267997742,1.9449507,8.4,4037,8.664105
[-0.216 -0.449 -0.271  0.069  0.015  0.002 -0.107  0.603  0.046  0.055
 -0.111 -0.355],212312.64,-590.60547,-960.81354,2.9145308,500,20,0.027059445,21.532722,0.22499306,9.4600525,0.7194928,9.359136,,25,10.0,-3.6239624e-06,-1090.9506,-12.847057,0.08291651,0.5430559,76.73518793259706,4.103431,1.1030641,110.4741063117981,1.9818069,8.5,4207,8.696204
[-0.219 -0.437 -0.274  0.062  0.008 -0.022 -0.086  0.586  0.046  0.055
 -0.111 -0.316],209654.9,-507.46567,-917.7817,4.015926,520,20,0.03714685,14.953888,0.32277587,9.613288,0.6181408,9.359576,,26,10.0,-1.7166137e-06,-1080.3895,-19.242554,0.024859633,0.5369961,74.4243838683092,4.3460016,1.0831275,114.56397008895874,2.84019,8.25,4372,8.6827
[-0.208 -0.454 -0.256  0.059  0.007  0.05  -0.027  0.515  0.046  0.055
 -0.111 -0.336],151242.84,-584.0234,-930.37946,1.9805645,540,20,0.02502214,23.103065,0.2001088,11.24057,0.71058446,9.356954,,27,10.0,2.670288e-06,-1092.5486,-20.175728,0.2144828,0.46053228,75.43456044510415,2.9847088,1.1408664,119.33445715904236,2.273778,8.35,4539,8.711204
[-0.21  -0.54  -0.243  0.123  0.119  0.099 -0.09   0.408  0.046  0.055
 -0.111 -0.278],143281.0,-608.3985,-900.77026,1.421344,560,20,0.018735414,19.828186,0.15266548,10.735979,0.73697907,9.333842,,28,10.0,6.866455e-06,-1081.6404,-13.673801,0.04034932,0.4451314,68.30454185777864,1.8081052,1.0210444,124.27970767021179,1.9615023,7.6,4691,8.641036
[-0.205 -0.555 -0.235  0.163  0.163  0.125 -0.102  0.355  0.046  0.055
 -0.111 -0.398],56473.72,-702.6318,-1013.8807,1.2824781,580,20,0.01973994,28.27797,0.15055244,15.440387,0.8555209,9.358922,,29,10.0,-4.005432e-06,-1101.9346,-21.91986,0.40853313,0.28329515,77.17807804509964,1.9719186,1.0966032,129.74081707000732,1.6157653,8.55,4862,8.694428
[-0.206 -0.622 -0.231  0.201  0.204  0.071 -0.113  0.372  0.046  0.055
 -0.111 -0.322],441283.1,-669.9625,-990.11163,1.8190546,600,20,0.021337606,21.944153,0.16873433,10.42655,0.8156417,9.358257,,30,10.0,-1.9073486e-06,-1091.3552,-20.362103,0.14762324,0.7832439,75.33495459679195,2.2449994,1.0674187,134.62149930000305,3.5731456,8.35,5029,8.686041
[-0.205 -0.63  -0.227  0.208  0.208  0.091 -0.129  0.389  0.046  0.055
 -0.111 -0.352],271248.0,-602.4428,-950.94415,2.0948534,620,20,0.022132592,33.369644,0.18120031,11.323352,0.72996736,9.358316,,31,10.0,-6.2942504e-06,-1104.5112,-9.451969,0.07999183,0.6062153,73.0599130656677,3.7375984,1.0549288,138.6745765209198,2.539665,8.1,5191,8.6811695
[-0.205 -0.631 -0.226  0.171  0.17   0.101 -0.165  0.409  0.046  0.055
 -0.111 -0.364],92174.65,-603.2011,-925.3918,2.1145194,640,20,0.023262614,18.436516,0.18190098,13.904042,0.7372062,9.35833,,32,10.0,-1.335144e-06,-1086.4397,-24.740677,0.23816897,0.35327658,80.21818377261937,3.8293355,1.1503574,143.39442014694214,1.5946981,8.9,5369,8.66823
[-0.199 -0.648 -0.212  0.185  0.174  0.194 -0.173  0.349  0.046  0.055
 -0.111 -0.269],118963.98,-601.5705,-919.928,1.9977715,660,20,0.021493318,19.806381,0.177732,10.033503,0.72783554,9.3542,,33,10.0,3.4332274e-06,-1082.7545,-14.010578,0.29702246,0.40287805,68.84174558095285,2.5265274,1.2690799,148.43420147895813,2.1209874,7.65,5522,8.643642
[-0.198 -0.671 -0.21   0.162  0.155  0.212 -0.174  0.374  0.046  0.055
 -0.111 -0.15 ],141220.88,-494.45303,-872.7292,3.2468605,680,20,0.028324414,31.887787,0.259601,14.261476,0.60108244,9.354582,,34,10.0,4.3869018e-06,-1100.5502,-19.153976,0.1330601,0.43738025,74.35684644705326,6.9673824,1.2964793,152.55890345573425,3.2470427,8.25,5687,8.67132
[-0.194 -0.674 -0.201  0.237  0.235  0.262 -0.187  0.38   0.046  0.055
 -0.111 -0.122],115437.66,-269.0372,-802.90405,6.425616,700,20,0.048328046,20.915192,0.45828506,11.937148,0.33384785,9.358092,,35,10.0,-2.2888185e-06,-1086.0414,-12.799225,0.00025786512,0.409058,76.49419713480924,10.005041,1.07947,156.93527936935425,2.2849076,8.5,5857,8.640542
[-0.192 -0.65  -0.207  0.224  0.208  0.223 -0.205  0.302  0.046  0.055
 -0.111 -0.339],138011.8,-430.40536,-797.46515,2.5134652,720,20,0.024889706,24.700043,0.20686632,12.29537,0.52786726,9.356089,,36,10.0,2.2888185e-06,-1092.4962,-18.04258,0.016484406,0.44304612,72.98394832587795,3.9073346,0.9397006,161.4376518726349,2.3437552,8.1,6019,8.6646385
[-0.193 -0.619 -0.212  0.24   0.218  0.193 -0.178  0.296  0.046  0.055
 -0.111 -0.479],147395.6,-481.41022,-897.9871,3.5706267,740,20,0.029917266,32.671112,0.35818833,14.1656475,0.58753663,9.349034,,37,10.0,-3.0517579e-06,-1104.7329,-17.488632,0.048793588,0.45436963,72.50080812255274,21.073042,0.90191066,166.80956625938416,2.3304017,8.05,6180,8.663589
[-0.202 -0.652 -0.218  0.178  0.165  0.187 -0.178  0.368  0.046  0.055
 -0.111 -0.517],125423.4,-481.76553,-912.3501,3.0066752,760,20,0.024076551,55.61731,0.21813785,16.851564,0.5880123,9.357764,,38,10.0,-1.7166137e-06,-1133.3937,-20.024048,0.16840881,0.41156617,75.28753455780686,6.244005,0.9004018,172.02609086036682,2.6921766,8.35,6347,8.6751795
[-0.216 -0.617 -0.247  0.216  0.209  0.059 -0.194  0.405  0.046  0.055
 -0.111 -0.519],215450.73,-613.3914,-956.4374,1.9993098,780,20,0.020131994,27.386116,0.16925833,10.611277,0.7453099,9.356003,,39,10.0,3.4332274e-06,-1096.8561,-14.455566,0.14320809,0.54507804,69.31644223863303,3.328489,0.90227705,176.712660074234,2.2519636,7.7,6501,8.648268
[-0.213 -0.629 -0.241  0.204  0.198  0.093 -0.212  0.407  0.046  0.055
 -0.111 -0.517],121637.77,-473.26105,-876.9375,3.5847137,800,20,0.030936245,18.228928,0.2657545,9.67777,0.5824967,9.34778,,40,10.0,6.4849855e-06,-1088.5369,-14.632336,0.06779247,0.4154122,78.83677128513425,5.008071,0.89257824,180.94014930725098,3.344643,8.75,6676,8.672052
[-0.215 -0.622 -0.245  0.204  0.198  0.066 -0.188  0.397  0.046  0.055
 -0.111 -0.526],147254.38,-403.23215,-798.8482,2.8141675,820,20,0.02565633,32.217613,0.21687508,13.88682,0.49587393,9.348536,,41,10.0,-7.6293946e-07,-1103.6023,-19.170963,0.017710097,0.45415378,74.30993269986526,5.7185173,0.72069985,185.29610991477966,2.5832667,8.25,6841,8.665995
[-0.233 -0.56  -0.279  0.235  0.229 -0.038 -0.162  0.471  0.046  0.055
 -0.111 -0.698],18222.756,-770.9156,-1068.2251,1.0505042,840,20,0.018894682,31.806137,0.13803841,16.091074,0.9450743,9.355898,,42,10.0,3.2424928e-06,-1108.3016,-26.990353,0.6649333,0.15494181,82.88995306273799,1.19643,0.7384001,190.61163973808289,1.2917509,9.2,7025,8.663658
[-0.233 -0.559 -0.282  0.22   0.213 -0.051 -0.176  0.479  0.046  0.055
 -0.111 -0.681],342285.97,-651.4889,-992.0072,2.607826,860,20,0.02625312,13.533676,0.2160039,11.124419,0.7934432,9.359163,,43,10.0,2.861023e-06,-1080.9471,-20.965286,0.13420796,0.68493885,76.09639169835408,3.4230132,0.739001,194.9198703765869,2.911738,8.45,7194,8.651817
[-0.236 -0.55  -0.284  0.216  0.212 -0.062 -0.168  0.455  0.046  0.055
 -0.111 -0.68 ],106515.98,-381.5824,-787.4302,3.3455443,880,20,0.033252317,23.498238,0.2845985,11.410268,0.4673663,9.359908,,44,10.0,1.9073487e-07,-1095.8534,-18.406517,0.047105253,0.38721004,73.45833342221962,3.9332945,0.70713997,198.45193123817444,2.37687,8.15,7357,8.666678
[-0.22  -0.541 -0.261  0.209  0.203  0.017 -0.12   0.4    0.046  0.055
 -0.111 -0.712],311980.38,-483.43674,-946.4365,3.8037026,900,20,0.037824713,35.9496,0.31650922,12.934394,0.59903145,9.35654,,45,10.0,2.2888185e-06,-1113.009,-23.570183,0.047919385,0.67033273,78.92032369458312,4.303986,0.58738613,203.3171262741089,3.12809,8.75,7532,8.682391
[-0.214 -0.568 -0.248  0.197  0.199  0.112  0.046  0.445  0.046  0.055
 -0.111 -0.832],109537.695,-490.18097,-937.2615,3.4225883,920,20,0.03152054,35.090866,0.26560995,15.915193,0.6028914,9.358028,,46,10.0,3.6239624e-06,-1114.9438,-23.972847,0.023365343,0.39576557,79.47362986825979,4.601327,0.57582635,207.96610641479492,1.8690447,8.8,7708,8.704161
[-0.213 -0.565 -0.248  0.192  0.192  0.108  0.064  0.427  0.046  0.055
 -0.111 -0.843],72883.96,-328.30197,-790.1807,4.846471,940,20,0.030565817,40.387688,0.3184946,13.115554,0.40628052,9.359917,,47,10.0,2.0980835e-06,-1119.1234,-19.273804,0.004841062,0.3281976,74.45808200891528,13.381077,0.4338311,212.00862407684326,2.4810271,8.25,7873,8.690525
[-0.223 -0.521 -0.273  0.181  0.178  0.002  0.059  0.469  0.046  0.055
 -0.111 -0.985],59420.797,-711.15106,-1026.2285,1.3779434,960,20,0.020914549,25.312141,0.15920617,13.957548,0.87066776,9.355145,,48,10.0,1.1444092e-06,-1103.6239,-25.196182,0.35701382,0.29221576,80.71834349795446,3.2901158,0.45724127,216.70906710624695,2.0702035,8.95,8052,8.682473
[-0.226 -0.537 -0.277  0.158  0.157 -0.02   0.059  0.506  0.046  0.055
 -0.111 -0.962],34400.87,-805.07,-1103.1692,1.0291723,980,20,0.016897758,38.47336,0.12967157,13.652352,0.9768074,9.356295,,49,10.0,9.536743e-07,-1120.6333,-11.783031,0.43458754,0.22238772,75.47653308464467,1.0713859,0.44776046,221.88851976394653,1.4061072,8.35,8219,8.721918
[-0.226 -0.536 -0.276  0.163  0.161 -0.018  0.063  0.502  0.046  0.055
 -0.111 -0.971],141620.92,-333.025,-861.94366,5.184765,1000,20,0.042173527,58.986435,0.37729976,22.782831,0.40935382,9.3598585,,50,10.0,-9.9182125e-06,-1145.5695,-24.524868,0.03442392,0.44705367,80.55046614280619,6.347325,0.4171813,225.76209139823914,2.8513258,8.9,8397,8.74137
[-0.23  -0.57  -0.278  0.188  0.19  -0.043  0.05   0.538  0.046  0.055
 -0.111 -1.002],200703.64,-685.41315,-1025.0325,2.0122223,1020,20,0.021922424,34.215973,0.17319186,14.921577,0.8377947,9.351517,,51,10.0,-2.4795531e-06,-1114.2563,-25.226654,0.108782165,0.52666616,80.73767427547192,3.7097971,0.4239267,230.67578864097595,2.2632573,8.95,8576,8.690422
[-0.239 -0.562 -0.292  0.18   0.187 -0.096  0.046  0.556  0.046  0.055
 -0.111 -0.995],116645.08,-666.9601,-993.3512,1.4327252,1040,20,0.019290844,29.735352,0.14964275,10.978616,0.8118015,9.358429,,52,10.0,-1.9073487e-07,-1108.8552,-19.961472,0.33969834,0.4045095,75.31479208040852,2.1071076,0.49668053,235.44804191589355,2.3136477,8.35,8743,8.681042
[-0.231 -0.535 -0.278  0.191  0.194 -0.031  0.083  0.548  0.046  0.055
 -0.111 -0.922],166033.34,-574.29834,-941.49854,1.7350578,1060,20,0.022222243,43.60408,0.17182507,14.55721,0.7040645,9.359892,,53,10.0,-7.6293946e-07,-1126.006,-22.936867,0.18369184,0.485136,78.51840329386143,2.3005722,0.4932203,239.94872784614563,2.1643803,8.7,8917,8.690315
[-0.231 -0.533 -0.278  0.169  0.171 -0.042  0.089  0.546  0.046  0.055
 -0.111 -0.926],215724.53,-594.746,-1002.4157,3.3358161,1080,20,0.030276405,34.844368,0.30791578,12.713815,0.728295,9.353637,,54,10.0,,-1115.015,-15.375664,0.07057967,0.5505443,79.40791960886446,13.6676235,0.48788974,244.78214144706726,2.4963295,8.8,9093,8.693618
[-0.24  -0.56  -0.282  0.132  0.138 -0.054  0.062  0.569  0.046  0.055
 -0.111 -0.931],111612.055,-542.2596,-936.9778,1.8888712,1100,20,0.023730017,47.28453,0.18205401,18.030783,0.6653291,9.358586,,55,10.0,-3.0517579e-06,-1132.7104,-26.747662,0.2373365,0.39258486,82.67947581278682,4.1830783,0.5348512,248.8220911026001,1.7028543,9.15,9276,8.713431
[-0.225 -0.595 -0.261  0.152  0.159  0.018  0.065  0.509  0.046  0.055
 -0.111 -0.884],40863.66,-773.7292,-1084.1277,1.0785525,1120,20,0.017826648,44.46409,0.13402402,16.26913,0.9395832,9.357812,,56,10.0,3.2424928e-06,-1127.5013,-23.067017,0.3656457,0.23606609,78.70172484917147,1.1724277,0.5181888,254.22907161712646,1.3896643,8.7,9450,8.73454
[-2.262e-01 -6.010e-01 -2.635e-01  1.610e-01  1.676e-01  4.153e-04
  7.156e-02  5.164e-01  4.605e-02  5.528e-02 -1.106e-01 -9.007e-01],295567.0,-575.80066,-948.48114,2.2014403,1140,20,0.02547494,30.540817,0.1973215,15.091922,0.7025888,9.359419,,57,10.0,-3.4332274e-06,-1112.9526,-28.104156,0.03544747,0.62701833,84.13685143303732,3.3133762,0.51134795,258.6085469722748,2.878858,9.3,9636,8.734528
[-0.226 -0.6   -0.262  0.167  0.173  0.013  0.064  0.531  0.046  0.055
 -0.111 -0.908],185056.19,-475.53906,-914.2236,2.3931317,1160,20,0.02830918,53.06817,0.22569875,16.210522,0.5823923,9.359958,,58,10.0,3.2424928e-06,-1136.8202,-14.1819725,0.033558954,0.5059753,78.17868048143478,2.6886387,0.47608072,262.0655164718628,2.5399761,8.65,9809,8.716037
[-0.221 -0.61  -0.253  0.144  0.148  0.05   0.096  0.511  0.046  0.055
 -0.111 -0.943],273952.25,-598.5698,-1012.762,2.8212612,1180,20,0.02835237,38.24968,0.2259298,17.636095,0.73669493,9.359903,,59,10.0,3.8146973e-06,-1122.5109,-28.840435,0.08339892,0.6220474,85.04880645813914,5.1752825,0.48937348,266.5548186302185,3.8398333,9.4,9997,8.735586
[-0.222 -0.6   -0.255  0.158  0.159  0.04   0.111  0.498  0.046  0.055
 -0.111 -0.93 ],64188.145,-196.24417,-575.7612,2.5927434,1200,20,0.027996574,22.705399,0.22825213,12.363731,0.24144492,9.353951,,60,10.0,1.5258789e-06,-1097.4376,-20.235722,0.0013371718,0.3017052,75.34520230143103,3.9520104,0.28875527,271.01963686943054,1.9941535,8.35,10164,8.692803
[-0.235 -0.582 -0.28   0.134  0.146 -0.055  0.096  0.563  0.046  0.055
 -0.111 -1.13 ],49753.87,-418.32315,-885.8015,3.419976,1220,20,0.031569492,45.63552,0.2780236,15.55293,0.5114721,9.352482,,61,10.0,2.4795531e-06,-1130.0502,-21.58599,0.03083701,0.2723377,77.25315931388107,6.939845,0.2930709,276.11632919311523,3.9227803,8.55,10335,8.718433
[-0.232 -0.589 -0.276  0.173  0.189 -0.027  0.097  0.559  0.046  0.055
 -0.111 -1.126],11923.085,-783.31854,-1136.6971,1.033338,1240,20,0.017777234,82.56499,0.13321973,23.15256,0.9538427,9.359638,,62,10.0,1.5258789e-06,-1171.5905,-23.302307,0.6899533,0.13165899,79.08055973915428,1.0817066,0.29761744,280.89579606056213,1.2081708,8.75,10510,8.715918
[-0.232 -0.589 -0.273  0.177  0.195 -0.009  0.103  0.548  0.046  0.055
 -0.111 -1.121],45351.86,-604.8537,-889.47876,1.2918841,1260,20,0.019615797,13.078354,0.15093699,9.090415,0.7375732,9.359538,,63,10.0,-1.335144e-06,-1086.2186,-21.323265,0.25750965,0.25293174,76.66723110050015,2.5410862,0.28787217,284.90984559059143,1.4469864,8.5,10680,8.679811
[-0.236 -0.582 -0.279  0.159  0.177 -0.041  0.092  0.578  0.046  0.055
 -0.111 -1.131],143549.48,-686.6418,-1022.6579,1.8351673,1280,20,0.020931961,27.190842,0.16361915,15.076356,0.83921534,9.358767,,64,10.0,4.9591063e-06,-1106.8318,-23.783787,0.18710983,0.45409045,79.4015774797991,3.326013,0.3405061,289.83026933670044,2.4872463,8.8,10856,8.687046
[-0.231 -0.537 -0.281  0.167  0.163 -0.094  0.08   0.597  0.046  0.055
 -0.111 -1.078],120890.766,-455.92188,-937.3166,3.7917905,1300,20,0.0364733,43.11,0.30424395,15.0413885,0.5631939,9.358734,,65,10.0,-1.9073486e-06,-1126.2676,-23.816483,0.023709444,0.42246893,79.37834629550746,4.272241,0.28077218,293.4814872741699,2.0716126,8.8,11032,8.681799
[-0.237 -0.563 -0.289  0.166  0.167 -0.126  0.067  0.64   0.046  0.055
 -0.111 -1.138],393376.75,-652.5116,-1000.0495,2.0010471,1320,20,0.023849826,25.880287,0.18325734,12.208684,0.79885525,9.358241,,66,10.0,3.8146973e-06,-1106.5629,-25.591343,0.10966079,0.7433301,81.34347108652125,2.416967,0.2827147,298.6827697753906,3.2135873,9.0,11212,8.718085
[-0.236 -0.569 -0.288  0.167  0.167 -0.121  0.058  0.65   0.046  0.055
