EpLenMean,Iteration,StdIWNorm,MeanIW,InitialReturnMin,InitialReturnMean,MeanIWNorm,InitialReturnStd,MaxIWNorm,MinIW,ESSRenyi,MinIWNorm,EpThisIter,InitialBound,ESSClassic,InitialReturnMax,TimestepsSoFar,Bound,EmpiricalD2,J_sample_variance,TimeElapsed,ReturnMeanIW,ReturnStepMaxmin,EpisodesSoFar,MaxIW,StdIW,EpRewMean,ReturnStepMax,MeanEntropy,Weights
29.4,1,0.013880934,0.9845953,-24.395966,7.6293946e-07,0.049229763,30.887104,0.08917036,0.5354672,18.658031,0.026773361,20,-64.130135,18.527052,95.59956,588,-61.395653,1.0719244,2189.6628,2.5921010971069336,5.0007005,9.144998,20,1.7834072,0.27761868,272.00953733418163,9.359054,1.4136984,[-0.363 -0.706 -0.522 -0.672  0.27   0.257  0.436 -0.64   0.157  0.155
 -0.064  0.   ]
34.5,2,0.004617696,0.9796389,-63.8098,1.2207031e-05,0.048981942,51.146328,0.06316659,0.81009847,19.802488,0.040504925,20,-98.945274,19.82382,147.49893,1278,-97.585396,1.0099741,2834.1228,8.195884704589844,1.8521125,9.153171,40,1.2633318,0.092353925,319.3361819707328,9.359073,1.4084477,[-0.379 -0.691 -0.526 -0.642  0.296  0.249  0.441 -0.625  0.157  0.155
 -0.064 -0.005]
33.1,3,0.020594042,1.066571,-76.12709,3.8146973e-06,0.053328555,55.601974,0.109637834,0.52846795,18.44673,0.026423398,20,-115.333115,17.404478,171.92847,1940,-105.21767,1.084203,9481.972,11.97116994857788,14.873025,9.152724,60,2.1927567,0.41188082,306.37549148087476,9.359389,1.4038423,[-0.354 -0.716 -0.517 -0.642  0.3    0.244  0.431 -0.631  0.157  0.155
 -0.064 -0.01 ]
32.05,4,0.021045946,1.0782287,-59.580597,-1.9073486e-05,0.053911448,65.374916,0.14192764,0.7275179,18.635218,0.036375895,20,-155.52968,17.355133,231.84995,2581,-141.2951,1.0732367,23858.537,16.01821732521057,19.829184,9.111413,80,2.838553,0.4209189,295.9827686329612,9.358651,1.3904167,[-0.427 -0.706 -0.529 -0.647  0.296  0.241  0.391 -0.654  0.157  0.155
 -0.064 -0.015]
35.9,5,0.00829404,1.0296453,-70.31964,-1.2207031e-05,0.05148227,74.49203,0.07153691,0.8293352,19.238928,0.04146676,20,-155.95937,19.494034,232.49048,3299,-149.82164,1.039559,9070.119,20.09893012046814,9.192577,9.153156,100,1.4307382,0.16588081,332.30546451037617,9.359684,1.4062232,[-0.463 -0.699 -0.533 -0.641  0.3    0.234  0.386 -0.652  0.157  0.155
 -0.064 -0.028]
35.35,6,0.010585562,0.9936906,-88.83313,8.392334e-06,0.049684536,73.224815,0.07580829,0.7235946,19.327385,0.036179733,20,-155.31602,19.131565,231.5315,4006,-147.10406,1.0348011,8530.9795,24.572585344314575,10.891455,9.159489,120,1.5161657,0.21171126,327.31052740332524,9.358788,1.3947686,[-0.431 -0.705 -0.538 -0.642  0.294  0.215  0.378 -0.648  0.157  0.155
 -0.064 -0.013]
29.15,7,0.13073747,2.066937,-44.481247,-7.6293946e-07,0.10334685,40.993217,0.42331156,0.30265975,12.145433,0.015132988,20,-73.62824,7.6913733,109.758514,4589,-50.03001,1.6467094,24402.271,28.372265815734863,44.45284,9.139552,140,8.466231,2.6147497,269.624864290087,9.35958,1.4019798,[-0.461 -0.668 -0.545 -0.636  0.305  0.234  0.4   -0.63   0.157  0.155
 -0.064 -0.024]
38.7,8,0.030811597,1.0134419,-97.015854,-9.9182125e-06,0.050672103,76.69952,0.1537029,0.38226205,15.855285,0.019113103,20,-100.9283,14.601366,150.45502,5363,-86.1982,1.261409,13389.726,32.42746376991272,27.156858,9.172564,160,3.0740578,0.6162319,358.5870784845699,9.359068,1.4023103,[-0.505 -0.64  -0.554 -0.576  0.366  0.226  0.437 -0.607  0.157  0.155
 -0.064 -0.017]
35.75,9,0.054851647,1.1153303,-77.75006,,0.055766515,66.88441,0.27185273,0.34858507,14.620223,0.017429253,20,-126.34687,10.1654,188.3468,6078,-107.27675,1.3679682,55409.44,36.40454363822937,40.49878,9.1617155,180,5.4370546,1.0970329,331.06767491505815,9.359553,1.3517767,[-0.511 -0.611 -0.561 -0.561  0.38   0.243  0.463 -0.637  0.157  0.155
 -0.064 -0.017]
36.3,10,0.053589396,1.422321,-75.41135,-3.0517579e-06,0.071116045,63.412033,0.24183269,0.21244326,14.806012,0.010622163,20,-141.96213,12.756441,211.62466,6804,-126.741806,1.3508027,22720.215,40.85363030433655,38.252316,9.162973,200,4.8366537,1.071788,336.17565649681524,9.359102,1.3278437,[-0.456 -0.615 -0.564 -0.561  0.376  0.25   0.447 -0.64   0.157  0.155
 -0.064 -0.067]
41.75,11,0.074521065,1.3820763,-123.067444,5.340576e-06,0.06910382,69.52139,0.30341133,0.11368595,12.657119,0.0056842975,20,-89.020096,9.246709,132.70334,7639,-74.72749,1.5801384,21453.107,44.87593698501587,37.173946,9.19915,220,6.068227,1.4904214,387.4117331837637,9.359497,1.3243107,[-0.426 -0.623 -0.562 -0.542  0.398  0.272  0.46  -0.67   0.157  0.155
 -0.064 -0.091]
42.45,12,0.062305763,1.1211753,-95.13136,6.866455e-06,0.056058764,84.43619,0.3191965,0.14256208,14.45666,0.007128104,20,-138.19162,8.947379,206.0039,8488,-113.875885,1.3834454,92764.77,49.38321614265442,48.665043,9.187425,240,6.3839297,1.2461153,393.6578733923747,9.359471,1.3028541,[-0.403 -0.599 -0.562 -0.544  0.396  0.318  0.514 -0.713  0.157  0.155
 -0.064 -0.095]
41.6,13,0.016883051,1.0171465,-95.208984,-1.1444092e-05,0.050857324,56.812786,0.093667194,0.41709253,18.355019,0.020854628,20,-77.30902,18.014719,115.24548,9320,-71.46155,1.0896202,3959.3394,54.12955951690674,9.237371,9.195542,260,1.8733438,0.33766103,385.94782553025806,9.359641,1.2990433,[-0.458 -0.566 -0.557 -0.528  0.418  0.319  0.509 -0.675  0.157  0.155
 -0.064 -0.116]
42.6,14,0.044615753,1.006316,-92.11856,-1.9073486e-05,0.050315797,67.44849,0.21190245,0.25725758,14.906888,0.012862879,20,-99.12581,11.196559,147.768,10172,-79.20569,1.3416617,10299.382,58.460864305496216,35.611835,9.182739,280,4.238049,0.892315,394.95884188925476,9.359928,1.2650973,[-0.488 -0.543 -0.566 -0.531  0.419  0.326  0.507 -0.707  0.157  0.155
 -0.064 -0.12 ]
42.8,15,0.011031174,1.0358032,-94.64485,-1.2969971e-05,0.05179016,63.218445,0.07229622,0.66373056,18.998339,0.03318653,20,-77.394646,19.13202,115.37311,11028,-69.86025,1.0527236,4276.208,62.8193621635437,9.548441,9.190362,300,1.4459243,0.22062346,396.9560791600271,9.358989,1.2742841,[-0.529 -0.523 -0.564 -0.501  0.448  0.333  0.515 -0.678  0.157  0.155
 -0.064 -0.154]
50.45,16,132.2068,606.9273,-129.61588,1.9073486e-05,30.346365,115.5477,606.62244,1.9100235e-06,0.00088004937,9.550117e-08,20,-163.67397,1.0010053,243.99078,12037,83566.0,22725.998,234439800000.0,67.64927005767822,108240.086,9.193482,320,12132.448,2644.136,467.993956491535,9.3593,1.0134399,[-0.574 -0.512 -0.579 -0.5    0.452  0.332  0.488 -0.708  0.157  0.155
 -0.064 -0.145]
45.7,17,0.0070291557,0.97536075,-89.903595,-7.6293945e-06,0.048768036,69.64883,0.065867595,0.7743013,19.486185,0.038715065,20,-112.87749,19.592964,168.26782,12951,-110.585236,1.0263681,5722.7744,75.11765885353088,3.7707558,9.194108,340,1.3173519,0.14058311,423.929812799979,9.358619,1.0108672,[-0.735 -0.44  -0.606 -0.446  0.518  0.423  0.467 -0.801  0.157  0.155
 -0.064 -0.405]
44.6,18,0.09922876,1.4026308,-97.20944,2.4414063e-05,0.07013155,64.0101,0.47512266,0.26034126,11.194459,0.013017063,20,-102.49444,6.662386,152.78973,13843,-72.56363,1.7865982,109851.95,79.5402262210846,64.434265,9.187543,360,9.502453,1.9845753,413.60052081045677,9.359567,1.0728871,[-0.732 -0.427 -0.604 -0.45   0.517  0.437  0.477 -0.801  0.157  0.155
 -0.064 -0.408]
50.95,19,0.5046951,3.6326606,-104.49901,2.0599366e-05,0.18163303,109.40239,2.346491,0.28383228,4.493009,0.014191614,20,-171.18658,2.2933385,255.18994,14862,140.3736,4.4513597,6282034.5,84.92396712303162,501.54733,9.204622,380,46.92982,10.093902,472.9299409727528,9.35985,1.0668164,[-0.77  -0.411 -0.618 -0.448  0.52   0.444  0.456 -0.845  0.157  0.155
 -0.064 -0.346]
