MeanEntropy,EmpiricalD2,ReturnStepMaxmin,MinIWNorm,MeanIW,InitialReturnStd,ReturnMeanIW,InitialReturnMean,MaxIWNorm,MeanIWNorm,EpThisIter,EpisodesSoFar,ReturnStepMax,TimeElapsed,Bound,Iteration,J_sample_variance,StdIW,StdIWNorm,TimestepsSoFar,MinIW,InitialReturnMin,InitialBound,EpRewMean,ESSClassic,InitialReturnMax,MaxIW,EpLenMean,ESSRenyi,Weights
1.3994422,1.2287945,9.35921,0.0029081388,1.0741496,12.577936,81.33607,74.5958,0.031209406,0.010741496,100,100,9.35921,4.813755512237549,44.253166,1,2274.7944,0.5193857,0.0051938565,859,0.2908139,52.325146,41.14288,77.5307238426685,81.05022,111.50975,3.1209407,8.59,81.38058,[-0.236 -0.439 -0.312 -0.163 -0.279 -0.163 -0.126  0.577  0.046  0.055
 -0.111  0.   ]
1.4140908,1.0613594,9.35847,0.005534225,1.0279427,13.625216,75.8522,73.20882,0.019867752,0.010279426,100,200,9.35847,14.903856992721558,38.622246,2,864.37115,0.280217,0.0028021699,1702,0.5534225,52.264267,37.071033,76.04751858295752,93.08294,120.45923,1.9867752,8.43,94.21879,[-0.211 -0.442 -0.282 -0.163 -0.26  -0.062 -0.162  0.448  0.046  0.055
 -0.111 -0.019]
1.3915795,2.9636385,9.359042,0.0002411803,1.3601849,12.774886,101.97554,72.42039,0.16661987,0.013601851,100,300,9.359042,25.010287046432495,48.380394,3,36024.51,2.3443916,0.023443915,2536,0.02411803,52.274353,41.28798,75.18305209998447,25.184233,103.77472,16.661987,8.34,33.742306,[-0.222 -0.466 -0.295 -0.154 -0.266 -0.118 -0.158  0.477  0.046  0.055
 -0.111 -0.005]
1.416964,1.0594234,9.358251,0.007124342,1.040707,12.871297,76.00726,73.01316,0.01858264,0.01040707,100,400,9.358251,33.82542562484741,33.927162,4,531.5716,0.2526513,0.002526513,3378,0.71243423,52.320744,32.130234,75.83088335781441,94.43435,136.27643,1.8582641,8.42,94.39096,[-0.22  -0.434 -0.298 -0.174 -0.291 -0.106 -0.208  0.507  0.046  0.055
 -0.111 -0.027]
1.3580436,1.0601536,9.358232,0.004120783,1.0569763,13.024006,75.12619,71.3582,0.01586725,0.010569762,100,500,9.358232,43.5457398891449,33.38488,5,492.99503,0.24662615,0.0024662614,4200,0.4120783,52.270958,30.818394,74.04371954305171,94.83675,135.13269,1.586725,8.22,94.32595,[-0.224 -0.414 -0.303 -0.205 -0.321 -0.114 -0.205  0.522  0.046  0.055
 -0.111 -0.002]
1.37156,1.1186237,9.359333,0.0031808838,1.0727733,12.127449,75.48659,71.16461,0.030170757,0.010727732,100,600,9.359333,52.718424558639526,34.878063,6,973.5208,0.43626288,0.004362629,5019,0.31808838,52.26826,32.769566,73.8172766606516,85.808975,127.98349,3.0170758,8.19,89.39556,[-0.223 -0.413 -0.301 -0.205 -0.322 -0.104 -0.196  0.516  0.046  0.055
 -0.111 -0.061]
1.2812563,1.1367613,9.359327,0.0016356315,1.094765,13.974142,79.01803,71.147446,0.020021196,0.010947648,100,700,9.359327,61.783512353897095,40.948013,7,1336.6216,0.39286748,0.0039286744,5839,0.16356316,52.34558,35.440857,73.8342263075781,88.59119,119.02197,2.0021198,8.2,87.969215,[-0.22  -0.419 -0.295 -0.246 -0.361 -0.085 -0.167  0.542  0.046  0.055
 -0.111 -0.047]
1.2387776,1.092537,9.359699,0.003264882,1.0391008,10.02764,73.30564,70.25972,0.028764179,0.010391008,100,800,9.359699,70.88097906112671,40.796646,8,921.9746,0.3680199,0.0036801994,6648,0.3264882,52.28108,39.157936,72.81636491834439,88.854355,103.672646,2.8764179,8.09,91.530075,[-0.222 -0.406 -0.298 -0.271 -0.385 -0.089 -0.164  0.547  0.046  0.055
 -0.111 -0.138]
1.240692,1.0165788,9.359987,0.0054532057,1.0264729,12.747389,72.5662,71.03567,0.016981252,0.010264728,100,900,9.359987,79.4461522102356,38.655937,9,216.69437,0.13493918,0.0013493916,7466,0.5453206,52.2962,37.403046,73.68976309629605,98.30122,112.10872,1.6981252,8.18,98.369156,[-0.224 -0.439 -0.299 -0.231 -0.342 -0.087 -0.164  0.567  0.046  0.055
 -0.111 -0.18 ]
1.2407161,2650.3694,9.359645,1.631679e-06,65.383514,12.513765,5626.156,72.665955,63.668896,0.653835,100,1000,9.359645,89.31508207321167,3667.2354,10,3018329000.0,633.4519,6.334519,8304,0.0001631679,52.249992,34.61516,75.45042878038922,1.0541607,126.83595,6366.8896,8.38,0.03773059,[-0.225 -0.418 -0.299 -0.257 -0.366 -0.083 -0.155  0.564  0.046  0.055
 -0.111 -0.178]
1.071319,3.0761611,9.359632,1.3601041e-05,1.421353,12.6077795,106.250435,69.65505,0.10452694,0.014213529,100,1100,9.359632,107.19577622413635,51.569824,11,30186.355,1.9979875,0.019979874,9106,0.0013601042,52.22441,38.47845,72.20096748774361,33.60242,103.92201,10.452694,8.02,32.50805,[-0.238 -0.389 -0.319 -0.27  -0.38  -0.198 -0.065  0.558  0.046  0.055
 -0.111 -0.178]
1.0615327,1.0737528,9.358974,0.004495465,1.0478334,14.116432,77.16348,73.710396,0.018026562,0.0104783345,100,1200,9.358974,116.05416464805603,40.297104,12,688.34863,0.26784098,0.00267841,9956,0.44954652,52.26217,38.132656,76.60432634258058,93.86686,118.59247,1.8026563,8.5,93.13131,[-0.251 -0.448 -0.34  -0.232 -0.349 -0.301 -0.04   0.602  0.046  0.055
 -0.111 -0.348]
1.0931497,1.0318612,9.357888,0.007093004,1.0349624,11.07557,74.17096,71.2133,0.023301277,0.010349626,100,1300,9.357888,125.00366735458374,42.682053,13,548.29785,0.23491445,0.0023491445,10776,0.7093004,52.227013,40.21436,73.85718705790504,95.10048,103.32982,2.3301277,8.2,96.91226,[-0.256 -0.429 -0.348 -0.237 -0.353 -0.358 -0.047  0.641  0.046  0.055
 -0.111 -0.357]
1.1323329,1.3924336,9.359226,0.0028276811,1.1785971,14.816563,88.191925,73.045586,0.058354843,0.011785971,100,1400,9.359226,133.61876726150513,45.67783,14,4844.351,0.8088534,0.008088533,11618,0.28276813,52.226868,37.01712,75.89589823981363,67.98157,120.094864,5.8354845,8.42,71.81671,[-0.259 -0.412 -0.354 -0.227 -0.346 -0.379 -0.055  0.656  0.046  0.055
 -0.111 -0.326]
1.1024233,1.0681425,9.355567,0.0039800624,1.0323983,11.393416,72.68168,70.450836,0.01842978,0.010323984,100,1500,9.355567,142.8047227859497,40.54067,15,444.30197,0.24618311,0.002461831,12429,0.39800626,52.234493,39.351936,73.03872786206111,94.61973,103.66298,1.842978,8.11,93.62047,[-0.258 -0.409 -0.355 -0.227 -0.346 -0.381 -0.043  0.637  0.046  0.055
 -0.111 -0.287]
0.9859997,17.992977,9.359545,7.3644605e-06,4.558712,11.906214,362.5081,71.9802,2.5414252,0.04558712,100,1600,9.359545,152.16983723640442,230.0586,16,5547595.0,28.054428,0.2805443,13257,0.00073644606,52.274345,40.75547,74.69072444071836,2.5725434,104.082466,254.14252,8.28,5.557724,[-0.262 -0.418 -0.35  -0.194 -0.31  -0.346 -0.024  0.645  0.046  0.055
 -0.111 -0.317]
1.0140394,1.1324015,9.359943,0.0042439345,1.0593623,14.095843,77.63959,72.920906,0.04162261,0.010593624,100,1700,9.359943,165.08397793769836,42.064274,17,1948.875,0.5071647,0.0050716475,14097,0.42439348,52.23962,39.489964,75.7460624180924,81.35391,111.436455,4.162261,8.4,88.30791,[-0.253 -0.425 -0.338 -0.067 -0.185 -0.289 -0.051  0.665  0.046  0.055
 -0.111 -0.433]
1.032108,1.0628142,9.359686,0.00523404,1.0386646,12.905526,75.696815,72.46477,0.01994846,0.010386646,100,1800,9.359686,173.0511679649353,38.481453,18,661.5229,0.26473066,0.0026473068,14931,0.523404,52.2744,36.365902,75.23032526950684,93.90008,120.32956,1.994846,8.34,94.08982,[-0.25  -0.378 -0.324 -0.073 -0.19  -0.25  -0.112  0.571  0.046  0.055
 -0.111 -0.405]
1.0483757,1.0334376,9.359453,0.006849994,1.0274577,16.19213,77.868774,75.94075,0.016194593,0.010274577,100,1900,9.359453,181.57474446296692,34.10663,19,452.49948,0.18169357,0.0018169356,15807,0.6849994,52.237534,32.892406,79.0573586001242,96.96766,143.49449,1.6194594,8.76,96.76443,[-0.248 -0.388 -0.321 -0.068 -0.184 -0.25  -0.12   0.551  0.046  0.055
 -0.111 -0.387]
0.99349326,1.1639043,9.359581,0.001875897,1.1069548,13.534294,82.93284,74.3024,0.038489614,0.011069547,100,2000,9.359581,190.81049728393555,44.195442,20,2054.1904,0.54580635,0.0054580634,16663,0.1875897,52.233067,38.395996,77.22918569354808,80.44288,119.68799,3.8489614,8.56,85.91772,[-0.243 -0.382 -0.313 -0.089 -0.205 -0.243 -0.108  0.555  0.046  0.055
 -0.111 -0.371]
0.9432321,1.1566038,9.359339,0.0022434662,1.0854416,12.41709,82.25334,75.14254,0.032255597,0.010854416,100,2100,9.359339,199.88141202926636,43.455128,21,1922.9207,0.48452058,0.004845205,17528,0.22434662,52.522743,39.06645,78.1168230390458,83.38502,120.253624,3.22556,8.65,86.46003,[-0.241 -0.37  -0.315 -0.048 -0.163 -0.26  -0.123  0.565  0.046  0.055
 -0.111 -0.426]
0.92186415,1.014447,9.359848,0.007883801,1.0221461,13.755384,75.047935,73.26095,0.012817985,0.01022146,100,2200,9.359848,209.13387894630432,34.220486,22,311.22565,0.10647043,0.0010647043,18371,0.78838015,52.223274,32.72525,76.10273449167046,98.92664,135.11897,1.2817986,8.43,98.575874,[-0.245 -0.367 -0.32  -0.033 -0.152 -0.284 -0.132  0.558  0.046  0.055
 -0.111 -0.476]
0.9443022,1.0404962,9.359609,0.0059445505,1.0361031,14.483025,78.99281,76.11186,0.016657481,0.010361032,100,2300,9.359609,218.2913990020752,42.24313,23,484.37714,0.1808662,0.0018086619,19248,0.59445506,52.412262,40.08444,79.20383839833629,97.04285,120.091446,1.6657481,8.77,96.10799,[-0.244 -0.366 -0.318 -0.026 -0.142 -0.275 -0.127  0.559  0.046  0.055
 -0.111 -0.497]
0.95475537,1.0053157,9.359401,0.008516651,1.0045218,12.761685,72.94706,72.59261,0.01233784,0.010045218,100,2400,9.359401,227.7737100124359,39.253746,24,196.02916,0.06926698,0.00069266977,20083,0.8516651,52.29091,38.9885,75.3633738744103,99.52677,112.01372,1.2337841,8.35,99.471245,[-0.246 -0.367 -0.322 -0.036 -0.149 -0.304 -0.136  0.566  0.046  0.055
 -0.111 -0.475]
0.91796815,1.0717177,9.358602,0.0054268544,1.0496879,12.713871,78.96867,74.68862,0.024019083,0.010496879,100,2500,9.358602,236.8500349521637,44.080627,25,927.7717,0.3179167,0.003179167,20943,0.54268545,52.34891,40.988113,77.631517036289,91.597824,112.33503,2.4019084,8.6,93.30815,[-0.247 -0.368 -0.321 -0.034 -0.148 -0.294 -0.135  0.561  0.046  0.055
 -0.111 -0.464]
0.8870272,1.0473596,9.359372,0.005800613,1.0334218,16.349394,78.32781,75.42836,0.016592558,0.010334219,100,2600,9.359372,246.06811928749084,38.86963,26,640.29236,0.21421823,0.0021421823,21812,0.5800613,52.42036,36.87261,78.49934898317184,95.88008,128.51918,1.6592559,8.69,95.478195,[-0.248 -0.353 -0.324 -0.009 -0.124 -0.304 -0.121  0.589  0.046  0.055
 -0.111 -0.501]
0.6633339,179.88179,9.359708,5.43238e-09,11.588229,12.747085,969.6864,73.00247,10.600123,0.115882285,100,2700,9.359708,254.87389039993286,585.03076,27,82116380.0,105.4705,1.0547051,22652,5.43238e-07,52.297436,44.322517,75.80655033393249,1.192781,95.59986,1060.0123,8.4,0.55592066,[-0.25  -0.331 -0.325 -0.029 -0.139 -0.294 -0.128  0.58   0.046  0.055
 -0.111 -0.532]
0.6542976,1.155146,9.35953,0.004206606,1.120058,12.416552,82.813034,73.721466,0.038179707,0.011200581,100,2800,9.35953,268.7621257305145,44.272205,28,1789.7649,0.502828,0.0050282795,23502,0.42066061,52.566963,37.862103,76.58765042316891,83.22663,119.53122,3.8179708,8.5,86.569145,[-0.235 -0.251 -0.318 -0.196 -0.292 -0.278 -0.137  0.622  0.046  0.055
 -0.111 -0.756]
0.5658647,1.1493113,9.359771,0.0021454461,1.0633252,12.348696,77.71054,72.033295,0.020980358,0.010633249,100,2900,9.359771,277.24691939353943,41.801453,29,1161.008,0.3743354,0.003743354,24331,0.21454461,52.25873,38.53786,74.75616697275633,88.97323,111.65143,2.0980358,8.29,87.00863,[-0.236 -0.243 -0.32  -0.179 -0.274 -0.289 -0.143  0.644  0.046  0.055
 -0.111 -0.765]
0.55438924,1.0036517,9.359037,0.007951294,1.0064126,12.41875,74.420265,73.72473,0.011545715,0.010064128,100,3000,9.359037,287.366073846817,40.87996,30,217.75038,0.058622703,0.00058622705,25181,0.7951294,52.32151,40.245502,76.59060141248756,99.66183,111.597435,1.1545715,8.5,99.636154,[-0.234 -0.267 -0.316 -0.172 -0.267 -0.275 -0.128  0.643  0.046  0.055
 -0.111 -0.853]
