AvgNormIw,AvgRet,VarJ,VarVanillaIw,MaxNormIw,AvgDiscRet,Bound,MaxVanillaIw,J,MinVanillaIw,ESSRenyi,MinNormIw,VarRet,eRenyi2,VarDiscRet,ESSClassic,AvgVanillaIw,BatchSize,AvgEpLen,VarNormIw
0.01,-7.989869682091362,10.51684,19.796486,0.1551421,5.506706202140776e-16,0.41737175,20.65643,4.8139143,,6.448891366166113,,46.90712247166276,15.506541,46.90712247166275,8.29507706820515,1.3314521,100,200.0,0.0011167012
0.01,-6.636030151651039,7.2659764,10.771947,0.2009611,-3.8191672047105384e-16,0.20750904,20.343184,4.784505,,6.994666628065931,,48.49303479688232,14.296607,48.49303479688232,8.766731127587292,1.0122947,100,200.0,0.0010511879
0.010000002,-8.268827495807635,20.263428,140.22112,0.14285715,-3.375077994860476e-16,-0.057628155,46.177856,4.716121,,3.0620249752018776,,53.158521689628955,32.658127,53.158521689628955,6.999999898045921,3.23245,100,200.0,0.0013419918
0.009999998,-8.299738154098415,7.1490684,,0.01,4.884981308350689e-16,-1.2552242,1.0,5.9604645e-08,1.0,100.0,0.01,51.625430066815504,1.0,51.62543006681549,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.605341600572144,6.8730454,,0.01,-1.3145040611561853e-15,-1.2744114,1.0,-2.0489097e-08,1.0,100.0,0.01,47.715911612658935,1.0,47.715911612658935,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.625827040081607,6.969636,,0.01,-1.4654943925052066e-15,-1.2300066,1.0,1.3411045e-07,1.0,100.0,0.01,49.06649232280747,1.0,49.06649232280747,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.03172026126341,7.7435026,,0.01,-1.3322676295501878e-15,-1.2580018,1.0,2.9802322e-08,1.0,100.0,0.01,60.567502945034505,1.0,60.567502945034505,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.709838687996086,6.883731,,0.01,1.5099033134902129e-15,-1.2362118,1.0,,1.0,100.0,0.01,47.86439699984492,1.0,47.86439699984492,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.535810925978924,6.4454465,,0.01,2.149391775674303e-15,-1.3104337,1.0,-2.9802322e-08,1.0,100.0,0.01,41.963412149848104,1.0,41.9634121498481,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.209277994069032,6.5547056,0.03507788,0.010101008,-1.1901590823981679e-15,-1.0803798,1.8729091,0.14618397,2.3643103e-20,69.92078719031996,1.2751242e-22,44.671516034503675,1.4301898,44.671516034503675,99.00003314231796,1.8541803,100,200.0,1.0203034e-06
0.009999998,-8.738146268888375,7.5731397,,0.01,-2.1316282072803005e-16,-1.2191964,1.0,-2.9802322e-08,1.0,100.0,0.01,57.93176735411699,1.0,57.93176735411699,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.7445726301231925,6.5069594,,0.01,5.506706202140776e-16,-1.3150513,1.0,-3.7252903e-08,1.0,100.0,0.01,42.76820367969545,1.0,42.76820367969545,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.694968104439116,7.184596,,0.01,4.263256414560601e-16,-1.281191,1.0,4.4703484e-08,1.0,100.0,0.01,52.13981997990447,1.0,52.13981997990447,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.504692505046554,7.4103165,,0.01,3.2862601528904633e-16,-1.220938,1.0,-1.4901161e-08,1.0,100.0,0.01,55.46747218654128,1.0,55.46747218654128,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.133659838804583,6.659617,,0.01,-3.108624468950438e-16,-1.2640504,1.0,-8.195639e-08,1.0,100.0,0.01,44.798487837910535,1.0,44.798487837910535,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.598142304449963,7.3169127,,0.01,-3.019806626980426e-16,-1.233313,1.0,2.2351742e-08,1.0,100.0,0.01,54.07798972518921,1.0,54.07798972518921,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.426479173485673,7.135398,,0.01,-2.842170943040401e-16,-1.2449578,1.0,7.4505806e-08,1.0,100.0,0.01,51.42819349602815,1.0,51.42819349602815,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.919644138144373,7.206579,,0.01,4.1744385725905884e-16,-1.3051195,1.0,-8.940697e-08,1.0,100.0,0.01,52.45937553412282,1.0,52.45937553412282,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-9.091498882444899,7.232245,,0.01,4.085620730620576e-16,-1.1744912,1.0,-5.9604645e-08,1.0,100.0,0.01,52.83370058720163,1.0,52.83370058720163,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.201714503221273,7.138325,,0.01,1.0480505352461477e-15,-1.2678484,1.0,-1.4901161e-08,1.0,100.0,0.01,51.470383184682206,1.0,51.4703831846822,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.611181726944546,7.0487885,,0.01,1.5187850976872141e-15,-1.3243512,1.0,-2.2351742e-08,1.0,100.0,0.01,50.18729201282757,1.0,50.18729201282758,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.749213312749134,6.739903,,0.01,1.936228954946273e-15,-1.1255893,1.0,-3.7252903e-08,1.0,100.0,0.01,45.88514533852305,1.0,45.88514533852305,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.286760493344614,6.906593,,0.01,-1.5720758028692217e-15,-1.2258037,1.0,4.4703484e-08,1.0,100.0,0.01,48.18285996097769,1.0,48.18285996097769,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.9621019190473366,6.751977,,0.01,8.615330671091215e-16,-1.2464364,1.0,2.7939677e-08,1.0,100.0,0.01,46.049686481882766,1.0,46.049686481882766,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.44853252456873,6.467618,,0.01,-9.50350909079134e-16,-1.3422737,1.0,-7.4505806e-08,1.0,100.0,0.01,42.25260572731637,1.0,42.25260572731637,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.813158115338473,7.27038,,0.01,1.3322676295501878e-15,-1.2967461,1.0,-2.9802322e-08,1.0,100.0,0.01,53.39235492836527,1.0,53.39235492836529,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.837726599106975,7.0447617,,0.01,3.8191672047105384e-16,-1.2837813,1.0,-5.5879354e-08,1.0,100.0,0.01,50.12997048945926,1.0,50.12997048945926,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.0259900399415915,7.2438765,,0.01,-5.595524044110789e-16,-1.3568728,1.0,-1.1920929e-07,1.0,100.0,0.01,53.00378323831673,1.0,53.00378323831673,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.04061318729687,6.623846,,0.01,1.758593271006248e-15,-1.2841824,1.0,-2.9802322e-08,1.0,100.0,0.01,44.318522059023714,1.0,44.318522059023714,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.240048592563173,7.192442,,0.01,-1.1546319456101628e-16,-1.2665347,1.0,,1.0,100.0,0.01,52.2537633570995,1.0,52.2537633570995,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.039936170287705,6.3208404,,0.01,-5.861977570020827e-16,-1.3595102,1.0,-2.9802322e-08,1.0,100.0,0.01,40.35658845031454,1.0,40.35658845031454,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.401393394603702,6.65834,,0.01,-3.4638958368304885e-16,-1.2809556,1.0,6.7055225e-08,1.0,100.0,0.01,44.781304643640624,1.0,44.781304643640624,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.616575795179574,6.566363,,0.01,-8.437694987151189e-16,-1.2900721,1.0,-7.4505806e-08,1.0,100.0,0.01,43.552651262066846,1.0,43.55265126206685,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.65545517023753,7.100868,,0.01,6.084022174945858e-16,-1.320567,1.0,-4.4703484e-08,1.0,100.0,0.01,50.93164961464672,1.0,50.93164961464672,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.692222133536322,6.187728,,0.01,1.8118839761882555e-15,-1.3500476,1.0,1.4901161e-08,1.0,100.0,0.01,38.67472718652539,1.0,38.67472718652539,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.810760410830955,6.4308705,,0.01,1.2612133559741778e-15,-1.1796745,1.0,-2.2351742e-08,1.0,100.0,0.01,41.773839653893546,1.0,41.77383965389356,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.59613976507885,7.24033,,0.01,1.0658141036401502e-15,-1.2326703,1.0,-5.9604645e-08,1.0,100.0,0.01,52.95190591326088,1.0,52.95190591326088,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.863594501418902,6.6317306,,0.01,-6.217248937900876e-16,-1.2498109,1.0,3.7252903e-08,1.0,100.0,0.01,44.424090737059664,1.0,44.424090737059664,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.14952505200996,7.0377216,,0.01,-1.021405182655144e-15,-1.2669665,1.0,-5.2154064e-08,1.0,100.0,0.01,50.02982846101209,1.0,50.02982846101208,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.954300576915526,6.5175843,,0.01,-1.7319479184152442e-15,-1.3339934,1.0,-1.1175871e-08,1.0,100.0,0.01,42.907985681008164,1.0,42.90798568100817,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.232659395277796,6.9823403,,0.01,2.575717417130363e-16,-1.3114804,1.0,1.4901161e-08,1.0,100.0,0.01,49.24553889746701,1.0,49.24553889746701,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.195040054076664,7.328987,,0.01,3.552713678800501e-16,-1.2782058,1.0,-1.0430813e-07,1.0,100.0,0.01,54.25662226764682,1.0,54.25662226764682,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.971184433476354,6.7557616,,0.01,7.993605777301127e-16,-1.2548686,1.0,7.450581e-09,1.0,100.0,0.01,46.101325857033196,1.0,46.101325857033196,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.020057711975376,7.4008145,,0.01,-1.0302869668521452e-15,-1.2084253,1.0,5.9604645e-08,1.0,100.0,0.01,55.325307327332574,1.0,55.325307327332574,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.747544174274744,6.894363,,0.01,-3.552713678800501e-17,-1.1937207,1.0,,1.0,100.0,0.01,48.0123685045953,1.0,48.0123685045953,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.37070695617455,7.0073714,,0.01,-5.684341886080802e-16,-1.1968145,1.0,1.4901161e-07,1.0,100.0,0.01,49.59924574308736,1.0,49.59924574308737,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.200916727424136,7.0415974,,0.01,5.151434834260726e-16,-1.3321457,1.0,5.9604645e-08,1.0,100.0,0.01,50.08494858485242,1.0,50.08494858485242,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.858755015373686,6.479854,,0.01,7.505107646466058e-16,-1.3330537,1.0,,1.0,100.0,0.01,42.412637587384694,1.0,42.41263758738469,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.664771317629963,7.2004385,,0.01,1.1635137298071641e-15,-1.2240543,1.0,-1.4901161e-08,1.0,100.0,0.01,52.37001323149123,1.0,52.37001323149123,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.725987150625241,7.296259,,0.01,-9.592326932761353e-16,-1.3724353,1.0,5.9604645e-08,1.0,100.0,0.01,53.773121543887456,1.0,53.77312154388745,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-9.240266522780743,7.715654,,0.01,6.572520305780927e-16,-1.1629055,1.0,7.4505806e-08,1.0,100.0,0.01,60.13264579486873,1.0,60.13264579486873,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.499088064176782,6.7943883,,0.01,4.1744385725905884e-16,-1.2059702,1.0,,1.0,100.0,0.01,46.6300150097125,1.0,46.6300150097125,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.86586566313624,7.260023,,0.01,-5.595524044110789e-16,-1.2722497,1.0,-8.940697e-08,1.0,100.0,0.01,53.24033439493695,1.0,53.24033439493695,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.590780052339503,7.035617,,0.01,-3.1974423109204507e-16,-1.328227,1.0,7.4505806e-08,1.0,100.0,0.01,49.9999057772688,1.0,49.9999057772688,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.278559320398667,6.7181044,,0.01,-5.062616992290713e-16,-1.3942677,1.0,1.8626451e-08,1.0,100.0,0.01,45.588807160456916,1.0,45.588807160456916,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.866194607104352,7.335988,,0.01,-6.572520305780927e-16,-1.3024329,1.0,2.9802322e-08,1.0,100.0,0.01,54.36032298066964,1.0,54.360322980669665,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-9.470870465987781,7.2815056,,0.01,7.638334409421077e-16,-1.1730937,1.0,7.450581e-09,1.0,100.0,0.01,53.555884059534655,1.0,53.555884059534655,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.317111564841852,7.14171,,0.01,-2.3447910280083307e-15,-1.2159642,1.0,2.9802322e-08,1.0,100.0,0.01,51.5192131961975,1.0,51.5192131961975,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.328533796967861,6.5022383,,0.01,2.1316282072803005e-16,-1.3168529,1.0,1.4901161e-07,1.0,100.0,0.01,42.706166386478856,1.0,42.706166386478856,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.064861674430027,7.067344,,0.01,7.549516567451064e-16,-1.2929523,1.0,7.4505806e-08,1.0,100.0,0.01,50.451876104360366,1.0,50.451876104360366,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.8129976154590075,7.0365124,,0.01,-1.900701818158268e-15,-1.27668,1.0,5.9604645e-08,1.0,100.0,0.01,50.01263760403632,1.0,50.01263760403632,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-9.047017249660671,7.3691025,,0.01,7.283063041541026e-16,-1.1994326,1.0,9.685755e-08,1.0,100.0,0.01,54.852195627721095,1.0,54.852195627721095,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.2216026284449875,6.203975,,0.01,-1.283417816466681e-15,-1.3328562,1.0,2.2351742e-08,1.0,100.0,0.01,38.878084799116436,1.0,38.878084799116436,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.213483188748116,6.909746,,0.01,1.971756091734278e-15,-1.2726735,1.0,5.5879354e-08,1.0,100.0,0.01,48.22686407134813,1.0,48.22686407134813,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.131408124966415,6.940632,,0.01,4.973799150320702e-16,-1.2702811,1.0,5.9604645e-08,1.0,100.0,0.01,48.65895982508168,1.0,48.65895982508168,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.394671641470839,6.8909135,,0.01,2.229327833447314e-15,-1.346591,1.0,7.0780516e-08,1.0,100.0,0.01,47.96433621105625,1.0,47.96433621105625,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.070873004735853,6.0283117,,0.01,-7.105427357601002e-17,-1.238258,1.0,1.4901161e-08,1.0,100.0,0.01,36.707622776393684,1.0,36.707622776393684,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.952399296136653,6.9363685,,0.01,3.4638958368304885e-16,-1.295912,1.0,-2.9802322e-08,1.0,100.0,0.01,48.599203653956955,1.0,48.599203653956955,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.96323656997048,7.0689044,,0.01,2.1316282072803005e-16,-1.3661188,1.0,,1.0,100.0,0.01,50.474147549187464,1.0,50.474147549187464,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.249232376919432,7.05372,,0.01,2.9309887850104134e-16,-1.2767776,1.0,-2.9802322e-08,1.0,100.0,0.01,50.257544054866045,1.0,50.257544054866045,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.967987314385105,6.775773,,0.01,4.440892098500626e-16,-1.296435,1.0,-1.4901161e-08,1.0,100.0,0.01,46.374853295950025,1.0,46.37485329595002,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.9432922117544305,7.1097016,,0.01,-2.611244553918368e-15,-1.2897192,1.0,8.940697e-08,1.0,100.0,0.01,51.058441999522046,1.0,51.05844199952205,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.052521836343706,7.035286,,0.01,1.0036416142611414e-15,-1.3776091,1.0,,1.0,100.0,0.01,49.99520027643839,1.0,49.995200276438396,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.931967087944457,6.9849167,,0.01,1.6608936448392343e-15,-1.2945844,1.0,-4.4703484e-08,1.0,100.0,0.01,49.28188633240342,1.0,49.281886332403424,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.208953004758583,7.082879,,0.01,-1.803002191991254e-15,-1.306463,1.0,2.9802322e-08,1.0,100.0,0.01,50.67392156956583,1.0,50.673921569565806,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-9.361462667714443,7.635043,,0.01,-7.460698725481052e-16,-1.177762,1.0,2.9802322e-08,1.0,100.0,0.01,58.882706848833664,1.0,58.882706848833664,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.817479060774482,6.4026,,0.01,2.220446049250313e-16,-1.3930562,1.0,-5.9604645e-08,1.0,100.0,0.01,41.40735831292918,1.0,41.40735831292918,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.134976980088477,6.5445614,,0.01,1.5631940186722204e-15,-1.2728623,1.0,1.3411045e-07,1.0,100.0,0.01,43.263922081866184,1.0,43.26392208186618,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.7166861191693465,7.1220746,,0.01,-4.707345624410664e-16,-1.2466848,1.0,-1.1920929e-07,1.0,100.0,0.01,51.23630984726502,1.0,51.23630984726502,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.829595240608963,7.3599567,,0.01,-1.3500311979441904e-15,-1.2248508,1.0,-1.0430813e-07,1.0,100.0,0.01,54.71612741345285,1.0,54.71612741345284,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.468265689287136,6.934058,,0.01,-1.3855583347321954e-15,-1.2490451,1.0,-4.4703484e-08,1.0,100.0,0.01,48.566825083655026,1.0,48.566825083655026,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.016455285519328,6.638478,,0.01,-1.2434497875801754e-16,-1.2080867,1.0,-2.9802322e-08,1.0,100.0,0.01,44.5145331566108,1.0,44.5145331566108,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-9.130216112555527,7.2618723,,0.01,-1.2256862191861727e-15,-1.1902512,1.0,-8.940697e-08,1.0,100.0,0.01,53.26747624223462,1.0,53.26747624223462,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-7.28782261651119,6.719327,,0.01,-7.904787935331115e-16,-1.341907,1.0,-2.9802322e-08,1.0,100.0,0.01,45.605413075090055,1.0,45.60541307509006,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.011320759827503,6.3150125,,0.01,-1.3145040611561853e-15,-1.3773144,1.0,-5.5879354e-08,1.0,100.0,0.01,40.282201302269115,1.0,40.282201302269115,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-6.855663345441892,6.548318,,0.01,-6.306066779870889e-16,-1.3897023,1.0,1.4901161e-08,1.0,100.0,0.01,43.3136021616255,1.0,43.3136021616255,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.191918542729676,6.594412,,0.01,-4.3520742565306136e-16,-1.257953,1.0,-2.9802322e-08,1.0,100.0,0.01,43.92552219322815,1.0,43.92552219322815,100.0,1.0,100,200.0,3.5044917e-18
0.009999998,-8.097343261815327,6.9533114,,0.01,1.3677947663381929e-15,-1.2799327,1.0,5.9604645e-08,1.0,100.0,0.01,48.83691277058548,1.0,48.83691277058548,100.0,1.0,100,200.0,3.5044917e-18
