MaxNormIw,VarDiscRet,BatchSize,AvgVanillaIw,AvgEpLen,MinVanillaIw,VarJ,VarRet,ESSClassic,MaxVanillaIw,VanillaAvgRet,VarVanillaIw,AvgDiscRet,AvgRet,MinNormIw,VarNormIw,AvgNormIw,ESSRenyi,eRenyi2,Bound,J
0.85778326,41149.044947703514,100,1.0252117,14.17,,1298.3705,41149.044947703514,1.3510264296248362,87.94094,131.62569134602722,77.52124,131.62569134602722,131.62569134602722,,0.0073755365,0.01,3.4494158853217645,28.990416,682.3657,1366.2028
0.92972344,248701.97894059587,100,1.1744313,23.6,,2659.521,248701.97894059587,1.1560561365834674,109.18964,225.90089784508757,119.12174,225.90089784508757,225.90089784508757,,0.008636463,0.01,3.720998101984935,26.87451,2114.542,3959.1567
0.83001095,1576485.8616320859,100,0.79013354,119.48,6.4879643e-16,2948.8657,1576485.8616320859,1.4404319120130222,65.58195,1184.9564888088628,43.149117,1184.9564888088628,1184.9564888088628,8.211225e-18,0.0069114785,0.010000002,5.889703757858547,16.978783,2923.4504,4657.4097
0.21103907,2693693.1262430814,100,0.61723405,272.6,3.1861402e-14,1135.7231,2693693.1262430814,7.623337098904192,13.026051,2718.2546323301312,4.6631746,2718.2546323301312,2718.2546323301312,5.1619644e-16,0.0012240012,0.01,13.811585690890796,7.2402983,3605.5854,4737.894
0.020045463,897621.0150075463,100,0.9755653,467.27,0.0011461666,228.96086,897621.0150075463,78.15574884935276,1.9555658,4670.7981397129115,0.2686915,4670.7981397129115,4670.7981397129115,1.17487425e-05,2.8231974e-05,0.01,78.18532960678183,1.2790123,4471.994,4947.9033
0.013719517,210648.46881726774,100,1.0010824,494.76,0.23120625,136.38478,210648.46881726774,94.73996767326257,1.3734367,4947.093665108596,0.056202956,4947.093665108596,4947.093665108596,0.0023095626,5.6081476e-06,0.01,95.18970518748561,1.0505338,4549.4155,4980.7275
0.02026416,365365.16337706055,100,0.89706033,485.91,0.06855506,216.62712,365365.16337706055,82.76663527082063,1.8178174,4857.783453897628,0.16924748,4857.783453897628,4857.783453897628,0.00076421903,2.103192e-05,0.010000002,84.79518614974869,1.1793122,4492.0957,4949.0796
0.012213013,66099.00544848424,100,0.9919491,496.29,0.13131927,59.323044,66099.00544848424,96.52848404872799,1.2114687,4962.325580343262,0.0357443,4962.325580343262,4962.325580343262,0.001323851,3.6326871e-06,0.01,96.52580612422666,1.0359924,4562.351,4990.6675
0.01002377,0.11586482937738965,100,0.9999373,500.0,0.99507844,0.33798024,0.11586482937738965,99.9998168832988,1.0023141,4999.704846573932,1.6856101e-06,4999.704846573932,4999.704846573932,0.009951409,1.6858183e-10,0.010000002,99.99989271175451,1.0000011,4578.8945,4999.705
0.012614682,68565.21602486877,100,1.0005479,496.89,0.4075628,113.765884,68565.21602486877,96.89689453425807,1.2621595,4968.357569269611,0.032384004,4968.357569269611,4968.357569269611,0.004073396,3.2348546e-06,0.009999999,97.0316011147415,1.0305921,4557.9634,4985.162
0.01,0.07431166690344844,100,1.0,500.0,1.0,0.27124116,0.07431166690344844,100.0,1.0,4999.751551156499,,4999.751551156499,4999.751551156499,0.01,3.5044917e-18,0.009999998,100.0,1.0,4578.9414,4999.752
0.010001482,0.05421157009542116,100,0.9999965,500.0,0.9996974,0.23169419,0.05421157009542116,99.99998474115914,1.0001447,4999.772003148435,6.704738e-09,4999.772003148435,4999.772003148435,0.009997009,6.704981e-13,0.01,100.0,1.0,4578.962,4999.7725
0.01556664,248980.2055231538,100,0.9637194,495.02,0.40277147,208.78311,248980.2055231538,93.64921218690093,1.5001873,4949.873273906387,0.063619226,4949.873273906387,4949.873273906387,0.0041793436,6.849947e-06,0.01,94.73121232708402,1.0556183,4546.5713,4978.926
0.012589065,80157.01678192664,100,1.0267048,497.18,0.36162716,99.882225,80157.01678192664,97.41194378814973,1.2925254,4971.453444998316,0.028288882,4971.453444998316,4971.453444998316,0.0035222117,2.6836422e-06,0.010000002,97.09216837348839,1.0299492,4562.734,4989.7993
0.01,0.044121649536862234,100,1.0,500.0,1.0,0.20899424,0.044121649536862234,100.0,1.0,4999.769961055151,,4999.769961055151,4999.769961055151,0.01,3.5044917e-18,0.009999998,100.0,1.0,4578.9595,4999.77
0.010030102,0.06451326246306158,100,1.0001842,500.0,0.9967234,0.25250623,0.06451326246306158,99.99981311451535,1.0031949,4999.732663317619,1.7217183e-06,4999.732663317619,4999.732663317619,0.009965398,1.7210908e-10,0.01,99.99990463265931,1.000001,4578.923,4999.7334
0.01,0.04728565830869901,100,1.0,500.0,1.0,0.21637636,0.04728565830869901,100.0,1.0,4999.787967773289,,4999.787967773289,4999.787967773289,0.01,3.5044917e-18,0.009999998,100.0,1.0,4578.9775,4999.788
0.01,0.04206383157437096,100,1.0,500.0,1.0,0.20406458,0.04206383157437096,100.0,1.0,4999.793479623699,,4999.793479623699,4999.793479623699,0.01,3.5044917e-18,0.009999998,100.0,1.0,4578.983,4999.7935
0.014111706,227796.11428142618,100,0.980544,495.03,0.14593646,154.69717,227796.11428142618,93.22464996610415,1.3837148,4949.832563063704,0.07058315,4949.832563063704,4949.832563063704,0.0014883215,7.341197e-06,0.01,94.34890142334145,1.0598958,4550.753,4983.9824
0.010005183,0.07320243671925586,100,0.99996966,500.0,0.9983797,0.26899186,0.07320243671925586,99.99997329631363,1.0004879,4999.78772673155,1.364777e-07,4999.78772673155,4999.78772673155,0.0099841,1.364879e-11,0.01,100.0,1.0,4578.9775,4999.788
0.010005437,0.10853377624865748,100,0.99995923,500.0,0.99776363,0.3274022,0.10853377624865748,99.99997711088781,1.000503,4999.738803695075,1.2152682e-07,4999.738803695075,4999.738803695075,0.009978043,1.2153636e-11,0.010000002,100.0,1.0,4578.9287,4999.7393
