VarNormIw,ESSRenyi,AvgVanillaIw,AvgDiscRet,MaxNormIw,AvgNormIw,VarVanillaIw,VarDiscRet,eRenyi2,ESSClassic,AvgRet,J,MaxVanillaIw,Bound,AvgEpLen,BatchSize,VarJ,VanillaAvgRet,MinVanillaIw,MinNormIw,VarRet
3.5044917e-18,100.0,1.0,4999.91677200342,0.01,0.009999998,,0.006743268363878771,1.0,100.0,4999.91677200342,4999.917,1.0,4579.1064,500.0,100,0.08170043,4999.91677200342,1.0,0.01,0.006743268363878771
1.5480964e-06,98.63727454438538,0.9976229,4985.801210096257,0.0112313945,0.010000002,0.015407455,19878.940263784534,1.0138155,98.49049608269014,4985.801210096257,4996.2,1.1204697,4572.4927,498.6,100,37.108997,4985.801210096257,0.26193017,0.002625543,19878.940263784534
1.9873039e-11,99.99998807907247,0.9999903,4999.9108098461475,0.010009352,0.009999999,1.9872378e-07,0.007188694415223536,1.0000001,99.9999885557983,4999.9108098461475,4999.911,1.0009255,4579.1006,500.0,100,0.08430048,4999.9108098461475,0.9984253,0.00998435,0.007188694415223536
1.3519149e-12,100.0,0.99998444,4999.90730281962,0.010001624,0.01,1.351891e-08,0.01217505148547889,1.0,99.99999618524348,4999.90730281962,4999.9077,1.0001469,4579.097,500.0,100,0.10975173,4999.90730281962,0.99925995,0.009992755,0.01217505148547889
3.139881e-06,97.4767347521205,0.9958074,4974.6019117725955,0.012534506,0.01,0.031136077,64106.459971707896,1.0258858,96.98523765283787,4974.6019117725955,4993.1924,1.2481954,4566.97,497.48,100,67.5176,4974.6019117725955,0.26488504,0.0026600026,64106.459971707896
1.8232141e-11,99.99998807907247,0.9999242,4999.925539350207,0.010010533,0.01,1.8229268e-07,0.00725242626744761,1.0000001,99.99997711008446,4999.925539350207,4999.9263,1.0009774,4579.1157,500.0,100,0.08470857,4999.925539350207,0.9985165,0.009985922,0.00725242626744761
2.8987307e-12,100.0,0.9999826,4999.914408087422,0.010002643,0.009999999,2.8986992e-08,0.009869308072677314,1.0,100.00001144429186,4999.914408087422,4999.915,1.0002469,4579.1045,500.0,100,0.0988316,4999.914408087422,0.9993855,0.009994029,0.009869308072677314
3.5044917e-18,100.0,1.0,4999.925156063818,0.01,0.009999998,,0.006641807804647086,1.0,100.0,4999.925156063818,4999.9253,1.0,4579.1147,500.0,100,0.08110973,4999.925156063818,1.0,0.01,0.006641807804647086
3.875013e-06,96.93627087032363,0.991663,4966.683524864659,0.012624583,0.01,0.03810671,110316.3043598394,1.0316056,96.30546486809435,4966.683524864659,4992.9043,1.2519332,4565.4956,496.69,100,70.26285,4966.683524864659,0.20913652,0.0021089476,110316.3043598394
9.683721e-11,99.99992847447743,1.000077,4999.93613527006,0.010035604,0.01,9.685269e-07,0.004086803907793582,1.0000007,99.99992371197686,4999.93613527006,4999.937,1.0036378,4579.1265,500.0,100,0.06361249,4999.93613527006,0.9980144,0.009979375,0.004086803907793582
7.2348016e-11,99.99995231630692,1.0000012,4999.905264229467,0.010019921,0.01,7.234725e-07,0.009357829803865632,1.0000005,99.99994277963106,4999.905264229467,4999.906,1.0019932,4579.095,500.0,100,0.09616211,4999.905264229467,0.9979354,0.009979343,0.009357829803865632
9.342014e-13,100.0,1.0000226,4999.936732446263,0.010003685,0.010000002,9.342999e-09,0.0058099915539672805,1.0,99.99999237077878,4999.936732446263,4999.937,1.0003911,4579.1265,500.0,100,0.07582297,4999.936732446263,0.99983466,0.00999812,0.0058099915539672805
3.5044917e-18,100.0,1.0,4999.922655323946,0.01,0.009999998,,0.006860488434175637,1.0,100.0,4999.922655323946,4999.923,1.0,4579.1123,500.0,100,0.08240074,4999.922655323946,1.0,0.01,0.006860488434175637
3.3317554e-15,100.0,0.99999994,4999.924833520799,0.010000171,0.01,3.3353736e-11,0.004574588399162731,1.0,100.00000381469766,4999.924833520799,4999.9253,1.000017,4579.1147,500.0,100,0.06728816,4999.924833520799,0.9999872,0.009999872,0.004574588399162731
3.5044917e-18,100.0,1.0,4999.923653309519,0.01,0.009999998,,0.0058922042911103865,1.0,100.0,4999.923653309519,4999.924,1.0,4579.1133,500.0,100,0.076373465,4999.923653309519,1.0,0.01,0.0058922042911103865
3.5044917e-18,100.0,1.0,4999.925853066503,0.01,0.009999998,,0.008088788904757735,1.0,100.0,4999.925853066503,4999.926,1.0,4579.115,500.0,100,0.08948659,4999.925853066503,1.0,0.01,0.008088788904757735
3.5044917e-18,100.0,1.0,4999.907123718493,0.01,0.009999998,,0.007418668315976704,1.0,100.0,4999.907123718493,4999.9067,1.0,4579.096,500.0,100,0.08570501,4999.907123718493,1.0,0.01,0.007418668315976704
3.5044917e-18,100.0,1.0,4999.921515224313,0.01,0.009999998,,0.005590003834759583,1.0,100.0,4999.921515224313,4999.9214,1.0,4579.111,500.0,100,0.07441062,4999.921515224313,1.0,0.01,0.005590003834759583
1.2938287e-10,99.99972581938579,1.0002801,4999.929323320718,0.010035463,0.010000002,1.2945571e-06,0.004526065958351158,1.0000027,99.99985889588105,4999.929323320718,4999.93,1.0038275,4579.119,500.0,100,0.066897504,4999.929323320718,0.9979822,0.009977027,0.004526065958351158
3.5044917e-18,100.0,1.0,4999.926177760619,0.01,0.009999998,,0.005140610210945542,1.0,100.0,4999.926177760619,4999.9263,1.0,4579.1157,500.0,100,0.07133346,4999.926177760619,1.0,0.01,0.005140610210945542
1.376451e-11,100.0,0.99996567,4999.913586537932,0.01000564,0.01,1.3763608e-07,0.008451650268478515,1.0,100.0,4999.913586537932,4999.914,1.0005296,4579.1035,500.0,100,0.091445975,4999.913586537932,0.9981036,0.009981379,0.008451650268478515
1.8637249e-12,99.99980926550052,0.9999948,4999.919082620952,0.010003063,0.010000002,1.8638204e-08,0.00840063929879313,1.0000019,99.99999237056632,4999.919082620952,4999.92,1.0003011,4579.109,500.0,100,0.09118125,4999.919082620952,0.9996225,0.009996277,0.00840063929879313
3.5044917e-18,100.0,1.0,4999.919307464781,0.01,0.009999998,,0.0050369342640366275,1.0,100.0,4999.919307464781,4999.9194,1.0,4579.109,500.0,100,0.07060813,4999.919307464781,1.0,0.01,0.0050369342640366275
2.1967992e-11,99.99997615814777,1.0000257,4999.911127955762,0.010008943,0.01,2.196895e-07,0.005667181210475508,1.0000002,99.99998855620429,4999.911127955762,4999.9116,1.0009202,4579.101,500.0,100,0.0748951,4999.911127955762,0.9984301,0.009984043,0.005667181210475508
2.1270809e-10,99.99990463265931,0.9999675,4999.906881694149,0.010014194,0.01,2.1269436e-06,0.018226490631333563,1.000001,99.99977492592608,4999.906881694149,4999.907,1.0013869,4579.0967,500.0,100,0.13369754,4999.906881694149,0.9916672,0.009916995,0.018226490631333563
4.160057e-06,96.18974931016263,0.98599184,4949.933474009125,0.014633669,0.01,0.040443238,249993.28549459012,1.0396118,96.04444299898802,4949.933474009125,4967.2007,1.4428678,4538.1367,495.01,100,326.91458,4949.933474009125,0.31169522,0.0031612352,249993.28549459012
9.042245e-11,99.99996423722592,1.0000067,4999.917905704032,0.010009369,0.010000002,9.0422844e-07,0.01373582596901381,1.0000004,99.99989700393704,4999.917905704032,4999.9185,1.0009435,4579.108,500.0,100,0.1163245,4999.917905704032,0.9951031,0.009950965,0.01373582596901381
3.5044917e-18,100.0,1.0,4999.916021774618,0.01,0.009999998,,0.00648752600107394,1.0,100.0,4999.916021774618,4999.916,1.0,4579.1055,500.0,100,0.08014181,4999.916021774618,1.0,0.01,0.00648752600107394
1.4740433e-11,99.99998807907247,1.0000374,4999.9190265642055,0.010008028,0.01,1.4741421e-07,0.004683633593183497,1.0000001,100.0,4999.9190265642055,4999.9194,1.0008402,4579.109,500.0,100,0.06809159,4999.9190265642055,0.99920195,0.009991646,0.004683633593183497
1.01806105e-10,99.99992847447743,0.999927,4999.917445264334,0.010016632,0.01,1.0179175e-06,0.006236276796336366,1.0000007,99.99989318076291,4999.917445264334,4999.918,1.0015901,4579.1074,500.0,100,0.078520514,4999.917445264334,0.99709374,0.009971665,0.006236276796336366
1.28008e-10,99.99996423722592,1.0000799,4999.931263255026,0.010042351,0.009999999,1.2802774e-06,0.005517908594844893,1.0000004,99.99989701148009,4999.931263255026,4999.9316,1.0043153,4579.121,500.0,100,0.073849685,4999.931263255026,0.99543184,0.009953523,0.005517908594844893
1.9648755e-11,99.99998807907247,0.99999547,4999.914712413579,0.010008546,0.010000002,1.9648641e-07,0.0056581567672530095,1.0000001,99.9999580381544,4999.914712413579,4999.915,1.0008501,4579.1045,500.0,100,0.074802935,4999.914712413579,0.998443,0.009984475,0.0056581567672530095
4.8969745e-11,99.99996423722592,0.99998504,4999.923957175981,0.01001872,0.01,4.896788e-07,0.007759785960091659,1.0000004,99.99996566722005,4999.923957175981,4999.925,1.001857,4579.1143,500.0,100,0.087572664,4999.923957175981,0.99806947,0.009980844,0.007759785960091659
3.5044917e-18,100.0,1.0,4999.917687987459,0.01,0.009999998,,0.0072309222887461545,1.0,100.0,4999.917687987459,4999.9175,1.0,4579.107,500.0,100,0.084596984,4999.917687987459,1.0,0.01,0.0072309222887461545
3.5044917e-18,100.0,1.0,4999.935894995401,0.01,0.009999998,,0.004533607815470762,1.0,100.0,4999.935894995401,4999.936,1.0,4579.1255,500.0,100,0.06700725,4999.935894995401,1.0,0.01,0.004533607815470762
1.40632e-10,99.99990463265931,0.99982333,4999.911990986937,0.010017133,0.01,1.4058318e-06,0.010605610928373085,1.000001,99.99985120068031,4999.911990986937,4999.912,1.0015364,4579.1016,500.0,100,0.10234116,4999.911990986937,0.99679095,0.009969671,0.010605610928373085
3.5044917e-18,100.0,1.0,4999.924636641383,0.01,0.009999998,,0.007056722582632101,1.0,100.0,4999.924636641383,4999.925,1.0,4579.1143,500.0,100,0.083566725,4999.924636641383,1.0,0.01,0.007056722582632101
5.842926e-11,99.99977350286287,1.0000607,4999.931290057818,0.010022486,0.010000002,5.84366e-07,0.005121101193001397,1.0000023,99.99992371072557,4999.931290057818,4999.932,1.0023093,4579.121,500.0,100,0.07121431,4999.931290057818,0.99868506,0.009986245,0.005121101193001397
1.1338534e-10,99.99995231630692,1.0001417,4999.916750127361,0.010037582,0.01,1.1341671e-06,0.006021969291841045,1.0000005,99.99987413295125,4999.916750127361,4999.9175,1.0039005,4579.107,500.0,100,0.07718696,4999.916750127361,0.998171,0.009980295,0.006021969291841045
3.313608e-12,100.0,1.0000181,4999.92575767458,0.01000446,0.010000002,3.3136565e-08,0.006497255646103492,1.0,99.99999237074385,4999.92575767458,4999.9263,1.0004641,4579.1157,500.0,100,0.08020831,4999.92575767458,0.9994812,0.009994632,0.006497255646103492
3.0004985e-11,99.99997615814777,1.0000159,4999.923868935808,0.010009755,0.01,3.000605e-07,0.006806171512019757,1.0000002,99.99996948291314,4999.923868935808,4999.9243,1.0009915,4579.114,500.0,100,0.082058966,4999.923868935808,0.9983171,0.009983012,0.006806171512019757
3.5044917e-18,100.0,1.0,4999.932742205044,0.01,0.009999998,,0.005569486409171713,1.0,100.0,4999.932742205044,4999.9326,1.0,4579.122,500.0,100,0.07423764,4999.932742205044,1.0,0.01,0.005569486409171713
3.5044917e-18,100.0,1.0,4999.9147443641195,0.01,0.009999998,,0.008749200843278801,1.0,100.0,4999.9147443641195,4999.915,1.0,4579.1045,500.0,100,0.093082555,4999.9147443641195,1.0,0.01,0.008749200843278801
1.4933846e-11,100.0,0.99993587,4999.922959254553,0.010006301,0.01,1.4931841e-07,0.006048498519845463,1.0,99.99998474023357,4999.922959254553,4999.9233,1.0005659,4579.113,500.0,100,0.07736789,4999.922959254553,0.99783146,0.009978955,0.006048498519845463
3.5044917e-18,100.0,1.0,4999.935627578437,0.01,0.009999998,,0.004708815861692533,1.0,100.0,4999.935627578437,4999.9355,1.0,4579.125,500.0,100,0.06826787,4999.935627578437,1.0,0.01,0.004708815861692533
3.5044917e-18,100.0,1.0,4999.935194651927,0.01,0.009999998,,0.003949390468328932,1.0,100.0,4999.935194651927,4999.935,1.0,4579.1245,500.0,100,0.062533215,4999.935194651927,1.0,0.01,0.003949390468328932
1.489844e-13,100.0,1.000005,4999.904867385231,0.010001572,0.01,1.4897401e-09,0.00979667000058905,1.0,100.00003433211135,4999.904867385231,4999.9053,1.0001622,4579.0947,500.0,100,0.09848413,4999.904867385231,0.99991536,0.009999103,0.00979667000058905
8.3174445e-13,100.0,0.99998593,4999.92482999197,0.010003355,0.01,8.317198e-09,0.006272414249191448,1.0,100.00001525900501,4999.92482999197,4999.9253,1.0003215,4579.1147,500.0,100,0.078800455,4999.92482999197,0.9998021,0.009998161,0.006272414249191448
5.1890305e-11,99.99996423722592,0.99998146,4999.912945079601,0.010014876,0.010000002,5.188885e-07,0.008183077745897636,1.0000004,99.99991607515706,4999.912945079601,4999.913,1.001469,4579.1025,500.0,100,0.089960165,4999.912945079601,0.99796754,0.009979861,0.008183077745897636
3.5044917e-18,100.0,1.0,4999.915935183393,0.01,0.009999998,,0.0074539463766702336,1.0,100.0,4999.915935183393,4999.916,1.0,4579.1055,500.0,100,0.085918926,4999.915935183393,1.0,0.01,0.0074539463766702336
7.659887e-12,100.0,0.999994,4999.925644947085,0.010006648,0.01,7.6597495e-08,0.005883845500591969,1.0,99.99999618527985,4999.925644947085,4999.9263,1.0006588,4579.1157,500.0,100,0.07630823,4999.925644947085,0.9992176,0.009992236,0.005883845500591969
1.6140242e-10,99.99989271175451,1.0000184,4999.935542099352,0.010018843,0.01,1.6140668e-06,0.004159106632751342,1.0000011,99.9998283419872,4999.935542099352,4999.936,1.0019027,4579.1255,500.0,100,0.064132795,4999.935542099352,0.995284,0.009952658,0.004159106632751342
3.5044917e-18,100.0,1.0,4999.913379886198,0.01,0.009999998,,0.007685425391804066,1.0,100.0,4999.913379886198,4999.9136,1.0,4579.103,500.0,100,0.08720674,4999.913379886198,1.0,0.01,0.007685425391804066
8.153621e-11,99.99990463265931,0.9999264,4999.91843281354,0.010019252,0.01,8.1523837e-07,0.00705334160487626,1.000001,99.99992370048089,4999.91843281354,4999.919,1.0018514,4579.1084,500.0,100,0.0835049,4999.91843281354,0.9970678,0.009971412,0.00705334160487626
4.6179397e-11,99.99996423722592,1.0000625,4999.917538405749,0.010019073,0.01,4.618513e-07,0.006533855718770656,1.0000004,99.99996948433329,4999.917538405749,4999.918,1.0019698,4579.1074,500.0,100,0.080413215,4999.917538405749,0.99772024,0.00997658,0.006533855718770656
3.5044917e-18,100.0,1.0,4999.923134054613,0.01,0.009999998,,0.006896353977328276,1.0,100.0,4999.923134054613,4999.923,1.0,4579.1123,500.0,100,0.082644284,4999.923134054613,1.0,0.01,0.006896353977328276
6.3381292e-12,99.99998807907247,0.9999871,4999.923104327512,0.010007663,0.01,6.338229e-08,0.006406254224442876,1.0000001,99.99999618525366,4999.923104327512,4999.9233,1.0007534,4579.113,500.0,100,0.07961841,4999.923104327512,0.9994059,0.009994188,0.006406254224442876
3.5044917e-18,100.0,1.0,4999.908037527157,0.01,0.009999998,,0.007594901800654923,1.0,100.0,4999.908037527157,4999.9077,1.0,4579.097,500.0,100,0.08670166,4999.908037527157,1.0,0.01,0.007594901800654923
3.5044917e-18,100.0,1.0,4999.922542086814,0.01,0.009999998,,0.008225567884744324,1.0,100.0,4999.922542086814,4999.923,1.0,4579.1123,500.0,100,0.09025435,4999.922542086814,1.0,0.01,0.008225567884744324
1.610749e-10,99.99991655356695,0.9999659,4999.91598651128,0.010030328,0.01,1.6106296e-06,0.009022542838881764,1.0000008,99.99985503671778,4999.91598651128,4999.9165,1.0029986,4579.106,500.0,100,0.09434254,4999.91598651128,0.99410397,0.009941379,0.009022542838881764
9.321023e-11,99.99994039539075,1.0000225,4999.9215208967635,0.010022078,0.010000002,9.3215175e-07,0.005888665466688451,1.0000006,99.99988556175589,4999.9215208967635,4999.9224,1.0022303,4579.112,500.0,100,0.076291665,4999.9215208967635,0.9968598,0.009968374,0.005888665466688451
1.2540351e-10,99.99992847447743,0.99999845,4999.928992623391,0.010017519,0.01,1.2540339e-06,0.006226836817855657,1.0000007,99.99988555900563,4999.928992623391,4999.929,1.0017503,4579.1187,500.0,100,0.078456976,4999.928992623391,0.9958413,0.009958428,0.006226836817855657
7.967233e-11,99.99994039539075,0.9999798,4999.927901838838,0.010032927,0.009999999,7.966942e-07,0.004356396068340171,1.0000006,99.99992370455581,4999.927901838838,4999.9287,1.0032724,4579.118,500.0,100,0.065681964,4999.927901838838,0.9984328,0.00998453,0.004356396068340171
1.4087671e-11,99.99998807907247,1.0000465,4999.9255719569555,0.010006483,0.010000002,1.4088722e-07,0.005563950263549121,1.0000001,99.9999618548135,4999.9255719569555,4999.9263,1.0006949,4579.1157,500.0,100,0.074197315,4999.9255719569555,0.99867445,0.0099862795,0.005563950263549121
6.2262834e-11,99.99997615814777,0.9999782,4999.925290561033,0.01001099,0.01,6.2259573e-07,0.006739064875857702,1.0000002,99.99992751920982,4999.925290561033,4999.926,1.0010772,4579.115,500.0,100,0.08159009,4999.925290561033,0.99584144,0.009958631,0.006739064875857702
3.557798e-11,99.99997615814777,1.0000038,4999.922345999251,0.01001243,0.01,3.5578344e-07,0.005266302729267769,1.0000002,99.99996185318378,4999.922345999251,4999.923,1.0012468,4579.1123,500.0,100,0.07217583,4999.922345999251,0.99854004,0.009985362,0.005266302729267769
3.4768512e-12,100.0,0.9999908,4999.913306375649,0.010005437,0.01,3.476854e-08,0.00647351378611192,1.0,100.0,4999.913306375649,4999.914,1.0005345,4579.1035,500.0,100,0.08007396,4999.913306375649,0.9994662,0.009994754,0.00647351378611192
3.5044917e-18,100.0,1.0,4999.91778269218,0.01,0.009999998,,0.009436586988757276,1.0,100.0,4999.91778269218,4999.918,1.0,4579.1074,500.0,100,0.09662533,4999.91778269218,1.0,0.01,0.009436586988757276
3.5044917e-18,100.0,1.0,4999.925976406905,0.01,0.009999998,,0.005640611988349371,1.0,100.0,4999.925976406905,4999.926,1.0,4579.115,500.0,100,0.074738905,4999.925976406905,1.0,0.01,0.005640611988349371
3.5044917e-18,100.0,1.0,4999.930729577949,0.01,0.009999998,,0.006671066538761077,1.0,100.0,4999.930729577949,4999.931,1.0,4579.1206,500.0,100,0.0812935,4999.930729577949,1.0,0.01,0.006671066538761077
4.3578108e-13,100.0,0.9999943,4999.907260386974,0.010001017,0.01,4.3585593e-09,0.012415119803858862,1.0,100.0,4999.907260386974,4999.9077,1.000096,4579.097,500.0,100,0.11086686,4999.907260386974,0.99960977,0.009996155,0.012415119803858862
3.4526923e-11,99.99998807907247,1.0000392,4999.9303712885085,0.010009359,0.01,3.452983e-07,0.005287388882579914,1.0000001,99.99996566907974,4999.9303712885085,4999.9307,1.0009751,4579.12,500.0,100,0.07233158,4999.9303712885085,0.9982114,0.009981723,0.005287388882579914
7.710519e-12,100.0,0.9999645,4999.92930401353,0.0100056995,0.01,7.710184e-08,0.005745509334737318,1.0,99.99998474067017,4999.92930401353,4999.9297,1.0005344,4579.119,500.0,100,0.07541113,4999.92930401353,0.99923784,0.009992734,0.005745509334737318
3.5044917e-18,100.0,1.0,4999.917826499078,0.01,0.009999998,,0.006015825104119029,1.0,100.0,4999.917826499078,4999.918,1.0,4579.1074,500.0,100,0.077177204,4999.917826499078,1.0,0.01,0.006015825104119029
3.5044917e-18,100.0,1.0,4999.91238768518,0.01,0.009999998,,0.00911335104241968,1.0,100.0,4999.91238768518,4999.912,1.0,4579.1016,500.0,100,0.09498282,4999.91238768518,1.0,0.01,0.00911335104241968
2.5773792e-13,100.0,0.9999978,4999.923276356333,0.010000871,0.01,2.577392e-09,0.006742996960592566,1.0,99.9999961852944,4999.923276356333,4999.924,1.0000849,4579.1133,500.0,100,0.08170021,4999.923276356333,0.99978995,0.009997922,0.006742996960592566
3.5044917e-18,100.0,1.0,4999.924406128886,0.01,0.009999998,,0.004730404130717482,1.0,100.0,4999.924406128886,4999.925,1.0,4579.1143,500.0,100,0.068434685,4999.924406128886,1.0,0.01,0.004730404130717482
2.855401e-10,99.99982118638542,1.0000415,4999.932723797396,0.0100450255,0.01,2.8556424e-06,0.005165443707490917,1.0000018,99.9997177247155,4999.932723797396,4999.933,1.0045443,4579.122,500.0,100,0.071464226,4999.932723797396,0.9950667,0.009950254,0.005165443707490917
3.5044917e-18,100.0,1.0,4999.914705951666,0.01,0.009999998,,0.02668525181537835,1.0,100.0,4999.914705951666,4999.9146,1.0,4579.104,500.0,100,0.16253823,4999.914705951666,1.0,0.01,0.02668525181537835
7.500398e-10,99.99969005680782,0.9999825,4999.902832852071,0.010026019,0.01,7.5001294e-06,0.01604801475536171,1.0000031,99.99925612513006,4999.902832852071,4999.904,1.0025843,4579.093,500.0,100,0.12470215,4999.902832852071,0.9788512,0.009788684,0.01604801475536171
4.4995035e-10,99.9997377402508,1.000177,4999.898903017424,0.010060146,0.01,4.5010856e-06,0.011334489297917331,1.0000026,99.99957664491495,4999.898903017424,4999.8994,1.0061928,4579.0884,500.0,100,0.105795145,4999.898903017424,0.9960286,0.009958522,0.011334489297917331
4.86777e-11,99.99998807907247,1.000001,4999.920949587416,0.010012744,0.01,4.867779e-07,0.00659289744048977,1.0000001,99.99995422369044,4999.920949587416,4999.9214,1.0012753,4579.111,500.0,100,0.08073835,4999.920949587416,0.99568206,0.009956812,0.00659289744048977
6.297766e-06,94.94333240071965,1.0088811,4949.922063642056,0.016601175,0.009999999,0.06410124,249992.13488442742,1.0532598,94.13112784949116,4949.922063642056,4974.01,1.6748612,4542.138,495.01,100,259.18344,4949.922063642056,0.32665756,0.0032378202,249992.13488442742
4.4086845e-11,99.99998807907247,0.9999562,4999.918327631918,0.010009045,0.01,4.4082805e-07,0.009115761101155489,1.0000001,99.99995803650559,4999.918327631918,4999.919,1.0008607,4579.1084,500.0,100,0.09491193,4999.918327631918,0.996261,0.009963047,0.009115761101155489
5.131817e-13,100.0,1.0000023,4999.919237002094,0.010002977,0.010000002,5.1325224e-09,0.005494976352153702,1.0,100.0,4999.919237002094,4999.92,1.0003,4579.1094,500.0,100,0.07373717,4999.919237002094,0.99980944,0.009998072,0.005494976352153702
3.5044917e-18,100.0,1.0,4999.9176850493195,0.01,0.009999998,,0.006367676188467918,1.0,100.0,4999.9176850493195,4999.918,1.0,4579.1074,500.0,100,0.07941277,4999.9176850493195,1.0,0.01,0.006367676188467918
3.5044917e-18,100.0,1.0,4999.921414192023,0.01,0.009999998,,0.005149751250555076,1.0,100.0,4999.921414192023,4999.922,1.0,4579.1113,500.0,100,0.07140674,4999.921414192023,1.0,0.01,0.005149751250555076
3.5044917e-18,100.0,1.0,4999.932070334102,0.01,0.009999998,,0.005450120894082752,1.0,100.0,4999.932070334102,4999.9316,1.0,4579.121,500.0,100,0.0734415,4999.932070334102,1.0,0.01,0.005450120894082752
3.5044917e-18,100.0,1.0,4999.9334426144,0.01,0.009999998,,0.005788019312498793,1.0,100.0,4999.9334426144,4999.9336,1.0,4579.123,500.0,100,0.075687975,4999.9334426144,1.0,0.01,0.005788019312498793
