AvgRet,VanillaAvgRet,VarVanillaIw,VarDiscRet,AvgDiscRet,J,AvgEpLen,BatchSize,MaxVanillaIw,Bound,MinVanillaIw,VarJ,MinNormIw,AvgVanillaIw,AvgNormIw,MaxNormIw,ESSRenyi,VarRet,ESSClassic,VarNormIw,eRenyi2
116.11656713830943,116.11656713830943,85.714134,5068.280106981779,116.11656713830943,458.412,12.62,100,92.57675,236.48215,4.8074486e-32,466.36606,4.4234417e-34,1.0868118,0.01,0.8518196,3.7378228348345686,5068.280106981779,1.3728326084524753,0.0072567775,26.753542
359.46141977454266,359.46141977454266,48.25108,290999.0002143841,359.46141977454266,4657.135,36.95,100,69.49752,2687.5115,6.0579563e-15,3341.2163,8.046459e-17,0.7528723,0.0100000035,0.9230984,4.5644526257651705,290999.0002143841,1.1726745795552516,0.008512644,21.908432
1362.677979810304,1362.677979810304,27.35962,2768069.4351710877,1362.677979810304,4630.3926,137.16,100,25.89788,3274.64,7.158829e-21,1541.9752,4.323707e-23,1.6557156,0.01,0.15641503,9.6341219265267,2768069.4351710877,9.190853617445807,0.0009980183,10.379773
4460.334705526018,4460.334705526018,0.65960485,1490437.2334884682,4460.334705526018,4925.539,446.25,100,2.6846347,4389.827,0.0031362062,250.91367,3.20684e-05,0.977974,0.01,0.027450982,61.70364902671903,1490437.2334884682,59.4263837450317,6.896507e-05,1.6206497
4929.359580048031,4929.359580048031,0.091063984,246385.09474608957,4929.359580048031,4976.895,492.97,100,1.6690905,4538.782,0.2321436,167.96019,0.0023875705,0.97230047,0.01,0.017166406,92.25739619623094,246385.09474608957,91.29392495592325,9.632647e-06,1.0839239
4966.300155759276,4966.300155759276,0.026386434,112924.12916146149,4966.300155759276,4982.377,496.65,100,1.2911334,4555.223,0.52173984,175.3584,0.0052187745,0.9997363,0.01,0.01291474,97.05209994160867,112924.12916146149,97.45293958340831,2.6400353e-06,1.0303744
4925.571584023129,4925.571584023129,0.096042335,184794.38765936735,4925.571584023129,4984.242,492.6,100,1.4336493,4547.55,0.13367881,98.00391,0.0014196828,0.9416104,0.01,0.015225504,92.85850520818977,184794.38765936735,90.31468824554952,1.0832288e-05,1.0769073
4927.976786286259,4927.976786286259,0.09601369,251240.45227302343,4927.976786286259,4979.527,492.85,100,1.4886849,4541.575,0.2351089,129.22769,0.0024411615,0.9631026,0.010000002,0.015457179,92.32529518730396,251240.45227302343,90.70488993423147,1.0351136e-05,1.0831268
4999.9120786580925,4999.9120786580925,9.432953e-08,0.01075725157085309,4999.9120786580925,4999.9126,500.0,100,1.0005263,4579.102,0.9988808,0.10316464,0.009989181,0.9999627,0.01,0.010005636,100.0,0.01075725157085309,99.9999771109664,9.433916e-12,1.0
4999.89273700974,4999.89273700974,,0.030892110141453707,4999.89273700974,4999.893,500.0,100,1.0,4579.0825,1.0,0.17489585,0.01,1.0,0.009999998,0.01,100.0,0.030892110141453707,100.0,3.5044917e-18,1.0
