VarNormIw,AvgVanillaIw,VarRet,MaxVanillaIw,MaxNormIw,MinNormIw,J,AvgEpLen,AvgNormIw,VanillaAvgRet,VarJ,VarDiscRet,AvgDiscRet,VarVanillaIw,ESSRenyi,ESSClassic,AvgRet,MinVanillaIw,eRenyi2,BatchSize,Bound
0.00016685102,0.9609005,5299630.175734909,3.6081882,0.03755007,2.6155335e-16,-75.36516,200.0,0.01,-2084.872266435204,189.55354,5299630.175734909,-2084.872266435204,1.5405853,38.740069189514706,37.7098717827812,-2084.872266435204,2.5132674e-14,2.5813067,100,-854.15063
5.6917274e-06,0.9869083,48369.436993169016,1.2353077,0.012516945,0.0029733917,-17.514393,200.0,0.01,-33.3871927224403,66.05628,48369.436993169016,-33.3871927224403,0.05543676,93.9328249817226,94.66576951021094,-33.3871927224403,0.2934465,1.0645906,100,-209.33853
5.9922418e-06,1.0159603,236.77704375798706,1.2489208,0.012293008,0.0016956097,-8.886433,200.0,0.01,-10.217786287502799,8.818493,236.77704375798706,-10.217786287502799,0.061850436,93.34521762837097,94.3999160558825,-10.217786287502799,0.17226721,1.0712922,100,-20.715075
4.343491e-06,0.9784609,84399.3815301245,1.1594751,0.011849988,0.0008987252,-12.558584,200.0,0.01,-39.37347324710624,27.672213,84399.3815301245,-39.37347324710624,0.041583966,96.66755053215732,95.87721705844052,-39.37347324710624,0.087936744,1.0344733,100,-261.98233
2.8002944e-05,1.1325577,69.34861558634671,5.039497,0.0444966,0.007082199,-7.9378743,200.0,0.010000002,-8.142469709456838,9.908054,69.34861558634671,-8.142469709456838,0.35919014,88.9383096160493,78.29448653437629,-8.142469709456838,0.80209994,1.1243749,100,-10.480923
0.00010106515,0.95544946,81.96511483866801,2.7318063,0.028591845,1.5113287e-07,-8.42343,200.0,0.01,-10.784998275852177,10.8901005,81.96511483866801,-10.784998275852177,0.92260724,52.93042160555585,49.986368484605144,-10.784998275852177,1.4439981e-05,1.8892727,100,-11.718956
2.838997e-05,0.99920034,55.54045442338451,1.6281848,0.016294878,0.00017289053,-7.5008655,200.0,0.01,-8.199558022586526,7.5395703,55.54045442338451,-8.199558022586526,0.28344586,79.3541186702697,78.06031784875293,-8.199558022586526,0.01727523,1.260174,100,-10.0391865
1.7107017e-05,0.95154214,57.98223784802328,1.444208,0.015177552,0.0010760125,-7.4346395,200.0,0.01,-7.840985723538921,7.92969,57.98223784802328,-7.840985723538921,0.15489247,86.86312242214986,85.51691455458847,-7.840985723538921,0.10238712,1.1512365,100,-9.657429
0.0014150769,0.88363075,50.669887089442256,16.658638,0.18852487,,-2.6349773,200.0,0.01,-8.58619422509193,8.5924425,50.669887089442256,-8.58619422509193,11.048965,8.486361378353893,6.662554019594314,-8.58619422509193,,11.783613,100,-9.259222
1.4101621e-05,1.0424953,54.53799725797802,1.5033984,0.014421155,0.000115084506,-7.8988595,200.0,0.01,-8.30710962845747,7.7482653,54.53799725797802,-8.30710962845747,0.15325586,83.31158000659055,87.74964895055277,-8.30710962845747,0.011997504,1.2003133,100,-10.068986
