MinNormIw,AvgDiscRet,MinVanillaIw,MaxNormIw,VarNormIw,ESSClassic,VarDiscRet,VanillaAvgRet,MaxVanillaIw,AvgNormIw,BatchSize,eRenyi2,VarVanillaIw,AvgVanillaIw,ESSRenyi,VarRet,VarJ,J,Bound,AvgRet,AvgEpLen
0.01,4.796163466380677e-16,1.0,0.01,3.5044917e-18,100.0,62.552681321563,-9.226637762726307,1.0,0.009999998,100,nan,,1.0,nan,62.552681321563,7.869381,,-0.6651728,4.796163466380677e-16,200.0
0.01,4.3520742565306136e-16,1.0,0.01,3.5044917e-18,100.0,64.66805142347545,-7.663260187448546,1.0,0.009999998,100,nan,,1.0,nan,64.66805142347545,8.001335,8.195639e-08,-0.6763265,4.3520742565306136e-16,200.0
0.01,-6.394884621840901e-16,1.0,0.01,3.5044917e-18,100.0,70.88980334328309,-9.548812636148526,1.0,0.009999998,100,nan,,1.0,nan,70.88980334328309,8.377404,-5.9604645e-08,-0.7081144,-6.394884621840901e-16,200.0
0.01,-3.552713678800501e-17,1.0,0.01,3.5044917e-18,100.0,68.84535002443819,-9.584508702826692,1.0,0.009999998,100,nan,,1.0,nan,68.84535002443819,8.255718,-5.9604645e-08,-0.69782865,-3.552713678800501e-17,200.0
0.01,-1.1723955140041654e-15,1.0,0.01,3.5044917e-18,100.0,63.63179221471681,-8.782621982774309,1.0,0.009999998,100,nan,,1.0,nan,63.63179221471681,7.9369683,3.7252903e-08,-0.6708857,-1.1723955140041654e-15,200.0
0.01,-1.5987211554602254e-16,1.0,0.01,3.5044917e-18,100.0,65.4328658062512,-8.806278496286598,1.0,0.009999998,100,nan,,1.0,nan,65.4328658062512,8.0485115,-2.9802322e-08,-0.6803141,-1.5987211554602254e-16,200.0
0.01,6.483702463810914e-16,1.0,0.01,3.5044917e-18,100.0,80.77009588469886,-9.275002569518309,1.0,0.009999998,100,nan,,1.0,nan,80.77009588469886,8.942169,-4.4703484e-08,-0.75585216,6.483702463810914e-16,200.0
0.01,-1.5987211554602254e-16,1.0,0.01,3.5044917e-18,100.0,63.829805515289166,-10.058091365957086,1.0,0.009999998,100,nan,,1.0,nan,63.829805515289166,7.949309,-8.195639e-08,-0.6719288,-1.5987211554602254e-16,200.0
0.01,5.684341886080802e-16,1.0,0.01,3.5044917e-18,100.0,55.960517679286006,-8.70232819964187,1.0,0.009999998,100,nan,,1.0,nan,55.960517679286006,7.4431787,6.7055225e-08,-0.62914723,5.684341886080802e-16,200.0
0.01,-8.348877145181177e-16,1.0,0.01,3.5044917e-18,100.0,59.57192337523602,-9.48004562634639,1.0,0.009999998,100,nan,,1.0,nan,59.57192337523602,7.6795964,-1.1175871e-07,-0.649131,-8.348877145181177e-16,200.0
0.01,-7.105427357601002e-17,1.0,0.01,3.5044917e-18,100.0,77.25519766445329,-10.09078086531395,1.0,0.009999998,100,nan,,1.0,nan,77.25519766445329,8.745436,2.9802322e-08,-0.739223,-7.105427357601002e-17,200.0
0.01,1.580957587066223e-15,1.0,0.01,3.5044917e-18,100.0,57.03375153213633,-8.943405487975514,1.0,0.009999998,100,nan,,1.0,nan,57.03375153213633,7.514214,5.2154064e-08,-0.63515174,1.580957587066223e-15,200.0
0.01,-5.151434834260726e-16,1.0,0.01,3.5044917e-18,100.0,69.53131721895471,-8.886122353250517,1.0,0.009999998,100,nan,,1.0,nan,69.53131721895471,8.296746,-4.4703484e-08,-0.7012966,-5.151434834260726e-16,200.0
0.01,1.2612133559741778e-15,1.0,0.01,3.5044917e-18,100.0,73.96892442737338,-9.82118927120635,1.0,0.009999998,100,nan,,1.0,nan,73.96892442737338,8.557408,5.9604645e-08,-0.7233295,1.2612133559741778e-15,200.0
0.01,-4.4408920985006264e-17,1.0,0.01,3.5044917e-18,100.0,59.74124704273521,-9.392722039871186,1.0,0.009999998,100,nan,,1.0,nan,59.74124704273521,7.6905026,2.2351742e-08,-0.6500528,-4.4408920985006264e-17,200.0
0.01,5.329070518200751e-16,1.0,0.01,3.5044917e-18,100.0,72.11597317545073,-9.929104772788065,1.0,0.009999998,100,nan,,1.0,nan,72.11597317545073,8.449545,,-0.71421206,5.329070518200751e-16,200.0
0.01,-1.8829382497642656e-15,1.0,0.01,3.5044917e-18,100.0,68.58232419347229,-9.730868789611854,1.0,0.009999998,100,nan,,1.0,nan,68.58232419347229,8.239933,-7.450581e-09,-0.6964943,-1.8829382497642656e-15,200.0
0.01,-9.414691248821328e-16,1.0,0.01,3.5044917e-18,100.0,69.95746219513423,-9.14557745745292,1.0,0.009999998,100,nan,,1.0,nan,69.95746219513423,8.322132,-2.9802322e-08,-0.70344245,-9.414691248821328e-16,200.0
0.01,-8.881784197001253e-17,1.0,0.01,3.5044917e-18,100.0,70.4566451530032,-10.498831229889278,1.0,0.009999998,100,nan,,1.0,nan,70.4566451530032,8.351771,2.9802322e-08,-0.70594776,-8.881784197001253e-17,200.0
0.01,-8.171241461241152e-16,1.0,0.01,3.5044917e-18,100.0,68.6385864433824,-9.471311329191543,1.0,0.009999998,100,nan,,1.0,nan,68.6385864433824,8.243312,,-0.69678,-8.171241461241152e-16,200.0
0.01,1.9451107391432742e-15,1.0,0.01,3.5044917e-18,100.0,66.92751385436021,-8.78936613821009,1.0,0.009999998,100,nan,,1.0,nan,66.92751385436021,8.139916,-8.195639e-08,-0.68804026,1.9451107391432742e-15,200.0
0.01,,1.0,0.01,3.5044917e-18,100.0,61.19036464691564,-10.103561048593694,1.0,0.009999998,100,nan,,1.0,nan,61.19036464691564,7.783216,7.4505806e-08,-0.6578896,,200.0
0.01,-1.021405182655144e-15,1.0,0.01,3.5044917e-18,100.0,64.25449345443907,-9.569522143157142,1.0,0.009999998,100,nan,,1.0,nan,64.25449345443907,7.9757094,-4.4703484e-08,-0.6741604,-1.021405182655144e-15,200.0
0.01,7.283063041541026e-16,1.0,0.01,3.5044917e-18,100.0,61.40978929526941,-8.039811037839575,1.0,0.009999998,100,nan,,1.0,nan,61.40978929526941,7.797159,-1.2572855e-07,-0.65906817,7.283063041541026e-16,200.0
0.01,-6.927791673660977e-16,1.0,0.01,3.5044917e-18,100.0,56.346173291619216,-8.601539403844585,1.0,0.009999998,100,nan,,1.0,nan,56.346173291619216,7.4687824,2.9802322e-08,-0.6313115,-6.927791673660977e-16,200.0
0.01,-1.3322676295501878e-15,1.0,0.01,3.5044917e-18,100.0,71.20164145307136,-9.022607766593664,1.0,0.009999998,100,nan,,1.0,nan,71.20164145307136,8.39581,-5.9604645e-08,-0.70967,-1.3322676295501878e-15,200.0
0.01,7.283063041541026e-16,1.0,0.01,3.5044917e-18,100.0,66.85107242178654,-9.050979366066148,1.0,0.009999998,100,nan,,1.0,nan,66.85107242178654,8.135266,6.7055225e-08,-0.6876471,7.283063041541026e-16,200.0
0.01,1.5987211554602254e-16,1.0,0.01,3.5044917e-18,100.0,70.68345977952622,-8.113588817323503,1.0,0.009999998,100,nan,,1.0,nan,70.68345977952622,8.365204,-2.9802322e-08,-0.707083,1.5987211554602254e-16,200.0
0.01,-2.0605739337042904e-15,1.0,0.01,3.5044917e-18,100.0,59.10118631691841,-9.285272090097466,1.0,0.009999998,100,nan,,1.0,nan,59.10118631691841,7.649194,,-0.64656126,-2.0605739337042904e-15,200.0
0.01,-2.3092638912203257e-16,1.0,0.01,3.5044917e-18,100.0,69.68326694456111,-9.515579400463077,1.0,0.009999998,100,nan,,1.0,nan,69.68326694456111,8.305808,2.9802322e-08,-0.70206237,-2.3092638912203257e-16,200.0
0.01,-1.0658141036401502e-16,1.0,0.01,3.5044917e-18,100.0,53.817729971828356,-8.129693757810134,1.0,0.009999998,100,nan,,1.0,nan,53.817729971828356,7.299284,-2.9802322e-08,-0.6169844,-1.0658141036401502e-16,200.0
0.01,-7.727152251391089e-16,1.0,0.01,3.5044917e-18,100.0,59.71833239421258,-8.547103303687704,1.0,0.009999998,100,nan,,1.0,nan,59.71833239421258,7.689028,-7.450581e-09,-0.6499282,-7.727152251391089e-16,200.0
0.01,-1.447730824111204e-15,1.0,0.01,3.5044917e-18,100.0,58.07985556325291,-8.795595189097188,1.0,0.009999998,100,nan,,1.0,nan,58.07985556325291,7.5828133,-1.0430813e-07,-0.6409502,-1.447730824111204e-15,200.0
0.01,6.483702463810914e-16,1.0,0.01,3.5044917e-18,100.0,67.92015563958064,-8.840492956371152,1.0,0.009999998,100,nan,,1.0,nan,67.92015563958064,8.200058,-1.4901161e-07,-0.693124,6.483702463810914e-16,200.0
0.01,4.085620730620576e-16,1.0,0.01,3.5044917e-18,100.0,51.57487554971848,-7.7281548022093975,1.0,0.009999998,100,nan,,1.0,nan,51.57487554971848,7.145567,,-0.6039911,4.085620730620576e-16,200.0
0.01,-9.769962616701378e-16,1.0,0.01,3.5044917e-18,100.0,55.70771237115617,-9.019838903517698,1.0,0.009999998,100,nan,,1.0,nan,55.70771237115617,7.4263473,7.4505806e-08,-0.62772465,-9.769962616701378e-16,200.0
0.01,2.842170943040401e-16,1.0,0.01,3.5044917e-18,100.0,70.61427849911676,-9.926792248087544,1.0,0.009999998,100,nan,,1.0,nan,70.61427849911676,8.361109,-2.9802322e-08,-0.70673686,2.842170943040401e-16,200.0
0.01,2.2382096176443156e-15,1.0,0.01,3.5044917e-18,100.0,59.24196799137998,-9.080851530251675,1.0,0.009999998,100,nan,,1.0,nan,59.24196799137998,7.6582994,-3.7252903e-08,-0.6473308,2.2382096176443156e-15,200.0
0.01,1.4743761767022078e-15,1.0,0.01,3.5044917e-18,100.0,66.71752749657513,-9.411043133097596,1.0,0.009999998,100,nan,,1.0,nan,66.71752749657513,8.127137,-1.3783574e-07,-0.68696016,1.4743761767022078e-15,200.0
0.01,4.618527782440651e-16,1.0,0.01,3.5044917e-18,100.0,57.22015852550602,-8.030802076035005,1.0,0.009999998,100,nan,,1.0,nan,57.22015852550602,7.5264835,-5.9604645e-08,-0.6361888,4.618527782440651e-16,200.0
0.01,9.769962616701378e-16,1.0,0.01,3.5044917e-18,100.0,65.6716342362325,-8.352249866729908,1.0,0.009999998,100,nan,,1.0,nan,65.6716342362325,8.063183,2.9802322e-08,-0.68155426,9.769962616701378e-16,200.0
0.01,-8.970602038971265e-16,1.0,0.01,3.5044917e-18,100.0,72.35418948342304,-9.463603700379052,1.0,0.009999998,100,nan,,1.0,nan,72.35418948342304,8.463489,1.937151e-07,-0.71539074,-8.970602038971265e-16,200.0
0.01,-3.019806626980426e-16,1.0,0.01,3.5044917e-18,100.0,61.47865323918073,-9.205096008368026,1.0,0.009999998,100,nan,,1.0,nan,61.47865323918073,7.80153,7.450581e-09,-0.6594376,-3.019806626980426e-16,200.0
0.01,5.506706202140776e-16,1.0,0.01,3.5044917e-18,100.0,73.77933980026658,-9.261534701746601,1.0,0.009999998,100,nan,,1.0,nan,73.77933980026658,8.546435,5.2154064e-08,-0.72240204,5.506706202140776e-16,200.0
0.01,1.5631940186722204e-15,1.0,0.01,3.5044917e-18,100.0,64.02713373105536,-8.946837017894255,1.0,0.009999998,100,nan,,1.0,nan,64.02713373105536,7.961587,4.4703484e-08,-0.6729667,1.5631940186722204e-15,200.0
0.01,-8.881784197001252e-16,1.0,0.01,3.5044917e-18,100.0,66.1433217911933,-9.666463225454475,1.0,0.009999998,100,nan,,1.0,nan,66.1433217911933,8.092088,,-0.68399763,-8.881784197001252e-16,200.0
0.01,-4.263256414560601e-16,1.0,0.01,3.5044917e-18,100.0,66.79103320120281,-8.315593545250016,1.0,0.009999998,100,nan,,1.0,nan,66.79103320120281,8.131613,-2.2351742e-08,-0.68733835,-4.263256414560601e-16,200.0
0.01,-2.220446049250313e-16,1.0,0.01,3.5044917e-18,100.0,56.55958458612669,-7.9204663932828305,1.0,0.009999998,100,nan,,1.0,nan,56.55958458612669,7.482913,2.9802322e-08,-0.632506,-2.220446049250313e-16,200.0
0.01,-1.6076029396572267e-15,1.0,0.01,3.5044917e-18,100.0,69.83829256840438,-10.006047724436812,1.0,0.009999998,100,nan,,1.0,nan,69.83829256840438,8.315041,2.9802322e-08,-0.7028431,-1.6076029396572267e-15,200.0
0.01,1.127986593019159e-15,1.0,0.01,3.5044917e-18,100.0,71.70941472771204,-7.767146526603714,1.0,0.009999998,100,nan,,1.0,nan,71.70941472771204,8.4256935,2.9802322e-08,-0.71219605,1.127986593019159e-15,200.0
0.01,-3.9346303992715545e-15,1.0,0.01,3.5044917e-18,100.0,80.19018998555609,-10.670627582883123,1.0,0.009999998,100,nan,,1.0,nan,80.19018998555609,8.91001,-3.7252903e-08,-0.7531338,-3.9346303992715545e-15,200.0
0.01,-6.750155989720952e-16,1.0,0.01,3.5044917e-18,100.0,62.18368930555131,-9.814717282730156,1.0,0.009999998,100,nan,,1.0,nan,62.18368930555131,7.8461356,2.9802322e-08,-0.663208,-6.750155989720952e-16,200.0
0.01,-3.907985046680551e-16,1.0,0.01,3.5044917e-18,100.0,70.99891376601062,-9.083474261064094,1.0,0.009999998,100,nan,,1.0,nan,70.99891376601062,8.383849,4.4703484e-08,-0.7086592,-3.907985046680551e-16,200.0
0.01,6.483702463810914e-16,1.0,0.01,3.5044917e-18,100.0,66.67762397834656,-8.765806355495663,1.0,0.009999998,100,nan,,1.0,nan,66.67762397834656,8.124705,-5.9604645e-08,-0.68675464,6.483702463810914e-16,200.0
0.01,1.2434497875801752e-15,1.0,0.01,3.5044917e-18,100.0,60.79518138987011,-7.250458424627108,1.0,0.009999998,100,nan,,1.0,nan,60.79518138987011,7.758043,2.9802322e-08,-0.65576184,1.2434497875801752e-15,200.0
0.01,8.881784197001253e-17,1.0,0.01,3.5044917e-18,100.0,72.49248008767943,-9.08385412254634,1.0,0.009999998,100,nan,,1.0,nan,72.49248008767943,8.471573,1.4901161e-08,-0.71607417,8.881784197001253e-17,200.0
0.01,-2.2026824808563106e-15,1.0,0.01,3.5044917e-18,100.0,71.41971654133182,-10.9369282130901,1.0,0.009999998,100,nan,,1.0,nan,71.41971654133182,8.408657,1.4901161e-08,-0.71075606,-2.2026824808563106e-15,200.0
0.01,-6.572520305780927e-16,1.0,0.01,3.5044917e-18,100.0,68.70370396820232,-9.60457145455825,1.0,0.009999998,100,nan,,1.0,nan,68.70370396820232,8.247222,8.940697e-08,-0.69711053,-6.572520305780927e-16,200.0
0.01,4.4408920985006264e-17,1.0,0.01,3.5044917e-18,100.0,56.95102142045304,-8.462965294168521,1.0,0.009999998,100,nan,,1.0,nan,56.95102142045304,7.5087624,,-0.6346908,4.4408920985006264e-17,200.0
0.01,-8.79296635503124e-16,1.0,0.01,3.5044917e-18,100.0,67.28035123438859,-9.31327416008608,1.0,0.009999998,100,nan,,1.0,nan,67.28035123438859,8.161345,1.7881393e-07,-0.6898515,-8.79296635503124e-16,200.0
0.01,6.039613253960852e-16,1.0,0.01,3.5044917e-18,100.0,66.69460251970949,-9.02242242119355,1.0,0.009999998,100,nan,,1.0,nan,66.69460251970949,8.12574,,-0.68684196,6.039613253960852e-16,200.0
0.01,7.283063041541026e-16,1.0,0.01,3.5044917e-18,100.0,73.14841933934578,-10.447463997817977,1.0,0.009999998,100,nan,,1.0,nan,73.14841933934578,8.509814,2.2351742e-08,-0.7193066,7.283063041541026e-16,200.0
0.01,-1.021405182655144e-15,1.0,0.01,3.5044917e-18,100.0,51.84606410666932,-8.339481554792128,1.0,0.009999998,100,nan,,1.0,nan,51.84606410666932,7.1643286,1.4901161e-08,-0.60557705,-1.021405182655144e-15,200.0
0.01,2.842170943040401e-16,1.0,0.01,3.5044917e-18,100.0,64.31317534879274,-9.484901766047892,1.0,0.009999998,100,nan,,1.0,nan,64.31317534879274,7.979351,-2.9802322e-08,-0.67446834,2.842170943040401e-16,200.0
0.01,-1.2434497875801754e-16,1.0,0.01,3.5044917e-18,100.0,64.8893987507862,-9.390121768115112,1.0,0.009999998,100,nan,,1.0,nan,64.8893987507862,8.0150175,7.4505806e-08,-0.6774831,-1.2434497875801754e-16,200.0
0.01,1.5631940186722204e-15,1.0,0.01,3.5044917e-18,100.0,63.963080083329224,-8.539341047858034,1.0,0.009999998,100,nan,,1.0,nan,63.963080083329224,7.957603,-3.7252903e-09,-0.67262995,1.5631940186722204e-15,200.0
0.01,-2.1671553440683055e-15,1.0,0.01,3.5044917e-18,100.0,48.95163359956895,-8.165419508003112,1.0,0.009999998,100,nan,,1.0,nan,48.95163359956895,6.961474,,-0.5884304,-2.1671553440683055e-15,200.0
0.01,1.1723955140041654e-15,1.0,0.01,3.5044917e-18,100.0,64.80971069403772,-9.18340299961551,1.0,0.009999998,100,nan,,1.0,nan,64.80971069403772,8.010095,,-0.6770668,1.1723955140041654e-15,200.0
0.01,-8.881784197001253e-17,1.0,0.01,3.5044917e-18,100.0,67.31005148137496,-8.041121329177674,1.0,0.009999998,100,nan,,1.0,nan,67.31005148137496,8.163146,,-0.6900038,-8.881784197001253e-17,200.0
0.01,6.838973831690964e-16,1.0,0.01,3.5044917e-18,100.0,67.02119884053283,-9.52618480802227,1.0,0.009999998,100,nan,,1.0,nan,67.02119884053283,8.145611,-2.2351742e-08,-0.6885217,6.838973831690964e-16,200.0
0.01,-1.5987211554602255e-15,1.0,0.01,3.5044917e-18,100.0,61.843417097126604,-9.201403986421324,1.0,0.009999998,100,nan,,1.0,nan,61.843417097126604,7.8246393,8.940697e-08,-0.66139096,-1.5987211554602255e-15,200.0
0.01,1.1546319456101628e-15,1.0,0.01,3.5044917e-18,100.0,68.0892402687876,-9.172886169226521,1.0,0.009999998,100,nan,,1.0,nan,68.0892402687876,8.2102585,-1.1920929e-07,-0.69398594,1.1546319456101628e-15,200.0
0.01,-5.861977570020827e-16,1.0,0.01,3.5044917e-18,100.0,66.67134893123287,-8.14422764371213,1.0,0.009999998,100,nan,,1.0,nan,66.67134893123287,8.124324,7.4505806e-08,-0.68672234,-5.861977570020827e-16,200.0
0.01,3.1441516057384434e-15,1.0,0.01,3.5044917e-18,100.0,65.72010556079353,-9.159807955805707,1.0,0.009999998,100,nan,,1.0,nan,65.72010556079353,8.066157,1.4901161e-08,-0.68180585,3.1441516057384434e-15,200.0
0.01,2.895461648222408e-15,1.0,0.01,3.5044917e-18,100.0,67.57646106162883,-8.324873808286531,1.0,0.009999998,100,nan,,1.0,nan,67.57646106162883,8.179285,-2.9802322e-08,-0.6913679,2.895461648222408e-15,200.0
0.01,-8.881784197001252e-16,1.0,0.01,3.5044917e-18,100.0,78.52332764047682,-10.810584468687297,1.0,0.009999998,100,nan,,1.0,nan,78.52332764047682,8.816921,-4.4703484e-08,-0.74526525,-8.881784197001252e-16,200.0
0.01,5.417888360170764e-16,1.0,0.01,3.5044917e-18,100.0,55.21898937462792,-7.872801062783672,1.0,0.009999998,100,nan,,1.0,nan,55.21898937462792,7.3936996,2.9802322e-08,-0.62496525,5.417888360170764e-16,200.0
0.01,5.684341886080802e-16,1.0,0.01,3.5044917e-18,100.0,57.694819296928515,-8.239446554744896,1.0,0.009999998,100,nan,,1.0,nan,57.694819296928515,7.5576363,-5.2154064e-08,-0.6388221,5.684341886080802e-16,200.0
0.01,-3.730349362740526e-16,1.0,0.01,3.5044917e-18,100.0,68.32643678788155,-8.911202242652342,1.0,0.009999998,100,nan,,1.0,nan,68.32643678788155,8.224547,2.9802322e-08,-0.69519395,-3.730349362740526e-16,200.0
0.01,1.0302869668521452e-15,1.0,0.01,3.5044917e-18,100.0,72.96696488884423,-10.1963858181633,1.0,0.009999998,100,nan,,1.0,nan,72.96696488884423,8.499252,,-0.71841365,1.0302869668521452e-15,200.0
0.01,-1.3500311979441904e-15,1.0,0.01,3.5044917e-18,100.0,64.7665320242705,-9.779123711125377,1.0,0.009999998,100,nan,,1.0,nan,64.7665320242705,8.007425,-2.2351742e-08,-0.6768412,-1.3500311979441904e-15,200.0
0.01,1.4210854715202004e-16,1.0,0.01,3.5044917e-18,100.0,59.36257792812209,-9.257374632246043,1.0,0.009999998,100,nan,,1.0,nan,59.36257792812209,7.666091,,-0.6479894,1.4210854715202004e-16,200.0
0.01,4.618527782440651e-16,1.0,0.01,3.5044917e-18,100.0,71.035108898144,-10.543541753767407,1.0,0.009999998,100,nan,,1.0,nan,71.035108898144,8.385985,-5.9604645e-08,-0.70883954,4.618527782440651e-16,200.0
0.01,1.438849039914203e-15,1.0,0.01,3.5044917e-18,100.0,60.8173262506554,-8.415952161242945,1.0,0.009999998,100,nan,,1.0,nan,60.8173262506554,7.7594557,-1.0430813e-07,-0.6558813,1.438849039914203e-15,200.0
0.01,2.486899575160351e-16,1.0,0.01,3.5044917e-18,100.0,53.71853060639268,-6.941852266168082,1.0,0.009999998,100,nan,,1.0,nan,53.71853060639268,7.292554,-2.6077032e-08,-0.6164155,2.486899575160351e-16,200.0
0.01,3.2862601528904633e-16,1.0,0.01,3.5044917e-18,100.0,57.76107037197235,-7.916896141996624,1.0,0.009999998,100,nan,,1.0,nan,57.76107037197235,7.5619745,-1.0430813e-07,-0.6391888,3.2862601528904633e-16,200.0
0.01,-5.861977570020827e-16,1.0,0.01,3.5044917e-18,100.0,58.577099434252,-9.45999899028539,1.0,0.009999998,100,nan,,1.0,nan,58.577099434252,7.6152034,1.4901161e-08,-0.6436881,-5.861977570020827e-16,200.0
0.01,3.730349362740526e-16,1.0,0.01,3.5044917e-18,100.0,65.12670882595883,-9.350783784000491,1.0,0.009999998,100,nan,,1.0,nan,65.12670882595883,8.02966,-2.9802322e-08,-0.67872065,3.730349362740526e-16,200.0
