Delta,MaxNormIw,EpsThisIter,AvgRet,ESSRenyi,Bound,ESSClassic,VarRet,VarNormIw,J,AvgVanillaIw,MinVanillaIw,MinNormIw,eRenyi2,VarVanillaIw,AvgEpLen,AvgNormIw,MaxVanillaIw,VanillaAvgRet,AvgDiscRet,IterType,VarJ,VarDiscRet,BatchSize
0.2,0.01,100,4999.9314841981495,100.0,3999.9316,100.0,0.005071108220890733,3.5044917e-18,4999.9316,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9314841981495,4999.9314841981495,1,0.07085193,0.005071108220890733,100
0.2,0.010001743,100,4999.915873706471,100.0,3999.9165,100.0000152586907,0.007208502208477824,2.5676363e-13,4999.9165,1.0000066,0.9999279,0.009999213,1.0,2.5668276e-09,500.0,0.009999999,1.0001808,4999.915873706471,4999.915873706471,1,0.084484406,0.007208502208477824,100
0.2,0.010030149,100,4999.915461289179,99.99989271175451,3999.9155,99.99972535654823,0.008220500439498808,2.637896e-10,4999.916,1.0000516,0.99243975,0.009923885,1.0000011,2.6381717e-06,500.0,0.010000002,1.0030667,4999.915461289179,4999.915461289179,1,0.09002174,0.008220500439498808,100
0.2,0.01,100,4999.913163220765,100.0,3999.9136,100.0,0.016198169042787917,3.5044917e-18,4999.9136,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.913163220765,4999.913163220765,1,0.12662622,0.016198169042787917,100
0.2,0.01,100,4999.915632952476,100.0,3999.916,100.0,0.00581623191050247,3.5044917e-18,4999.916,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.915632952476,4999.915632952476,1,0.075883,0.00581623191050247,100
0.2,0.01,100,4999.929122466276,100.0,3999.9292,100.0,0.005449173648457222,3.5044917e-18,4999.929,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.929122466276,4999.929122466276,1,0.07345126,0.005449173648457222,100
0.2,0.0100175,100,4999.903196219049,99.99991655356695,3999.9038,99.99978635090551,0.03052266055230267,2.0569683e-10,4999.9043,0.9998765,0.9934082,0.009935309,1.0000008,2.0564628e-06,500.0,0.01,1.0016263,4999.903196219049,4999.903196219049,1,0.17296804,0.03052266055230267,100
0.2,0.01,100,4999.921652181157,100.0,3999.9219,100.0,0.0051904124577112675,3.5044917e-18,4999.922,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.921652181157,4999.921652181157,1,0.07168679,0.0051904124577112675,100
0.2,0.01,100,4999.92172444273,100.0,3999.9219,100.0,0.008253760277876046,3.5044917e-18,4999.922,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.92172444273,4999.92172444273,1,0.09038801,0.008253760277876046,100
0.2,0.010024184,100,4999.917113326971,99.99990463265931,3999.917,99.99989699973288,0.006935154968603722,1.02311895e-10,4999.9175,0.99996585,0.99773884,0.009977729,1.000001,1.0230553e-06,500.0,0.01,1.0023842,4999.917113326971,4999.917113326971,1,0.082818426,0.006935154968603722,100
0.2,0.01,100,4999.909244064215,100.0,3999.9097,100.0,0.008384080191736958,3.5044917e-18,4999.9097,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.909244064215,4999.909244064215,1,0.09111163,0.008384080191736958,100
0.2,0.012558191,100,4950.013194492205,97.79382945609913,3969.6533,96.86125055633732,248994.24849200618,3.273175e-06,4980.87,0.96649843,0.30613196,0.0031674337,1.0225594,0.03057536,495.02,0.010000002,1.2137471,4950.013194492205,4950.013194492205,1,190.69574,248994.24849200618,100
0.2,0.01,100,4999.9145071499215,100.0,3999.9146,100.0,0.007464071686968735,3.5044917e-18,4999.9146,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9145071499215,4999.9145071499215,1,0.085938215,0.007464071686968735,100
0.2,0.01,100,4999.907131293216,100.0,3999.9077,100.0,0.012034515142996052,3.5044917e-18,4999.9077,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.907131293216,4999.907131293216,1,0.109150216,0.012034515142996052,100
0.2,0.01,100,4999.903791366593,100.0,3999.9038,100.0,0.010028659990624168,3.5044917e-18,4999.904,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.903791366593,4999.903791366593,1,0.099650964,0.010028659990624168,100
0.2,0.01,100,4999.921770330905,100.0,3999.9214,100.0,0.009230408436709631,3.5044917e-18,4999.9214,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.921770330905,4999.921770330905,1,0.09560238,0.009230408436709631,100
0.2,0.01,100,4999.9041097722165,100.0,3999.9043,100.0,0.009152241173039586,3.5044917e-18,4999.9043,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9041097722165,4999.9041097722165,1,0.09520944,0.009152241173039586,100
0.2,0.01,100,4999.926403470166,100.0,3999.9263,100.0,0.005191318503699051,3.5044917e-18,4999.9263,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.926403470166,4999.926403470166,1,0.07168261,0.005191318503699051,100
0.2,0.01,100,4999.923414445504,100.0,3999.9233,100.0,0.005817224602173105,3.5044917e-18,4999.9233,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.923414445504,4999.923414445504,1,0.07589092,0.005817224602173105,100
0.2,0.010000332,100,4999.911787358768,100.0,3999.9126,100.00002288811942,0.00796277956112599,1.6608715e-14,4999.9126,1.000003,0.999975,0.00999972,1.0,1.6612912e-10,500.0,0.01,1.0000362,4999.911787358768,4999.911787358768,1,0.08877201,0.00796277956112599,100
0.2,0.010005037,100,4999.917817594066,100.0,3999.9185,99.99998855590307,0.007928809707244723,3.4554584e-12,4999.9185,0.99999946,0.9995005,0.009995011,1.0,3.4554503e-08,500.0,0.01,1.0005032,4999.917817594066,4999.917817594066,1,0.08858429,0.007928809707244723,100
0.2,0.010013084,100,4999.909318395715,99.99996423722592,3999.9097,99.99996948059638,0.007789267457328189,4.1881866e-11,4999.9097,0.99994,0.9980906,0.009981506,1.0000004,4.1877146e-07,500.0,0.01,1.0012482,4999.909318395715,4999.909318395715,1,0.08779607,0.007789267457328189,100
0.2,0.010207116,100,4998.208954670417,99.97322084578985,3998.3506,99.94579795619934,288.9919012836321,5.4776486e-08,4998.4844,0.9998228,0.8379237,0.008380722,1.0002679,0.0005475708,499.84,0.01,1.0205307,4998.208954670417,4998.208954670417,1,14.19891,288.9919012836321,100
0.2,0.01,100,4999.909193995787,100.0,3999.9092,100.0,0.013172301476149959,3.5044917e-18,4999.909,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.909193995787,4999.909193995787,1,0.11418675,0.013172301476149959,100
0.2,0.0100027565,100,4999.90525148682,100.0,3999.9058,99.99997711190066,0.008706429775933998,2.1757106e-12,4999.906,1.0000035,0.9995636,0.0099956,1.0,2.1756232e-08,500.0,0.01,1.0002792,4999.90525148682,4999.90525148682,1,0.092823915,0.008706429775933998,100
0.2,0.01000149,100,4999.904451978738,100.0,3999.9048,100.0000076293612,0.009507583741259349,2.2881675e-13,4999.905,1.0000044,0.99988735,0.009998829,1.0,2.2878146e-09,500.0,0.01,1.0001534,4999.904451978738,4999.904451978738,1,0.09701416,0.009507583741259349,100
0.2,0.010017448,100,4999.913040880098,99.99995231630692,3999.9136,99.99993133445254,0.007628938410611357,7.9431475e-11,4999.9136,0.999985,0.9971382,0.009971532,1.0000005,7.942918e-07,500.0,0.01,1.0017297,4999.913040880098,4999.913040880098,1,0.08682548,0.007628938410611357,100
0.2,0.01,100,4999.910667561868,100.0,3999.9106,100.0,0.006208805393754908,3.5044917e-18,4999.9106,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.910667561868,4999.910667561868,1,0.0784143,0.006208805393754908,100
0.2,0.01,100,4999.893404276663,100.0,3999.8936,100.0,0.010704935697322322,3.5044917e-18,4999.8936,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.893404276663,4999.893404276663,1,0.10294875,0.010704935697322322,100
0.2,0.010022108,100,4999.926625336789,99.99992847447743,3999.9272,99.99990844707703,0.0064028147974799846,1.03368696e-10,4999.9277,0.99999726,0.99523836,0.009952411,1.0000007,1.0336723e-06,500.0,0.01,1.0022081,4999.926625336789,4999.926625336789,1,0.079509825,0.0064028147974799846,100
0.2,0.010013001,100,4999.930824760635,99.99997615814777,3999.9312,99.9999618517722,0.005113777026894704,2.6871746e-11,4999.931,0.9999668,0.998229,0.009982621,1.0000002,2.6869876e-07,500.0,0.01,1.0012668,4999.930824760635,4999.930824760635,1,0.07116972,0.005113777026894704,100
0.2,0.01,100,4999.909012193836,100.0,3999.9092,100.0,0.008731914204219988,3.5044917e-18,4999.909,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.909012193836,4999.909012193836,1,0.09297213,0.008731914204219988,100
0.2,0.01,100,4999.898855626571,100.0,3999.899,100.0,0.011494634392404692,3.5044917e-18,4999.899,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.898855626571,4999.898855626571,1,0.10667405,0.011494634392404692,100
0.2,0.010002572,100,4999.908536740706,100.0,3999.9092,100.00001525870233,0.017602098182265123,4.7562132e-12,4999.909,1.0000058,0.99875206,0.009987462,1.0,4.7560697e-08,500.0,0.009999999,1.000263,4999.908536740706,4999.908536740706,1,0.13194108,0.017602098182265123,100
0.2,0.010000949,100,4999.899096392509,100.0,3999.8994,100.00000381469185,0.010641180831755357,4.1584352e-13,4999.8994,1.0000014,0.9997408,0.009997393,1.0,4.1581103e-09,500.0,0.01,1.0000963,4999.899096392509,4999.899096392509,1,0.102641575,0.010641180831755357,100
0.2,0.010001083,100,4999.933311659215,100.0,3999.9336,100.00000762934957,0.006501402197460173,2.936938e-13,4999.9336,1.000006,0.9998459,0.0099984,1.0,2.9371052e-09,500.0,0.01,1.0001142,4999.933311659215,4999.933311659215,1,0.08021371,0.006501402197460173,100
0.2,0.0100156255,100,4999.912868199391,99.99994039539075,3999.913,99.99994278502201,0.006592467047264932,6.485334e-11,4999.913,1.0000954,0.9981192,0.00998024,1.0000006,6.4866487e-07,500.0,0.009999999,1.0016581,4999.912868199391,4999.912868199391,1,0.080769815,0.006592467047264932,100
0.2,0.01,100,4999.921229423082,100.0,3999.921,100.0,0.00782563256420302,3.5044917e-18,4999.921,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.921229423082,4999.921229423082,1,0.08803728,0.00782563256420302,100
0.2,0.01,100,4999.886375910815,100.0,3999.8862,100.0,0.023943315975926607,3.5044917e-18,4999.886,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.886375910815,4999.886375910815,1,0.15396045,0.023943315975926607,100
0.2,0.010002461,100,4999.90216788984,99.99980926550052,3999.9023,99.99997711219751,0.0077270448947613915,2.6686587e-12,4999.9033,1.0000165,0.9992582,0.009992418,1.0000019,2.6686996e-08,500.0,0.010000002,1.0002626,4999.90216788984,4999.90216788984,1,0.08744589,0.0077270448947613915,100
0.2,0.01,100,4999.9225076920875,100.0,3999.9224,100.0,0.00671217423658247,3.5044917e-18,4999.9224,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9225076920875,4999.9225076920875,1,0.08150074,0.00671217423658247,100
0.2,0.01,100,4999.917398730439,100.0,3999.917,100.0,0.006463474957908604,3.5044917e-18,4999.917,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.917398730439,4999.917398730439,1,0.079967506,0.006463474957908604,100
0.2,0.01,100,4999.92785522965,100.0,3999.9277,100.0,0.004364512805923369,3.5044917e-18,4999.9277,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.92785522965,4999.92785522965,1,0.06573016,0.004364512805923369,100
0.2,0.01,100,4999.9073311552975,100.0,3999.9072,100.0,0.01140872755492443,3.5044917e-18,4999.907,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9073311552975,4999.9073311552975,1,0.106277846,0.01140872755492443,100
0.2,0.0100043155,100,4999.907453741443,100.0,3999.9077,100.0000038147355,0.011306662942868093,7.0927504e-12,4999.9077,0.99999,0.9992005,0.009992105,1.0,7.092788e-08,500.0,0.01,1.0004215,4999.907453741443,4999.907453741443,1,0.10577583,0.011306662942868093,100
0.2,0.01,100,4999.899001746593,100.0,3999.899,100.0,0.010815661257099377,3.5044917e-18,4999.899,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.899001746593,4999.899001746593,1,0.10350593,0.010815661257099377,100
0.2,0.01,100,4999.913791529471,100.0,3999.9136,100.0,0.006447558317881313,3.5044917e-18,4999.9136,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.913791529471,4999.913791529471,1,0.07990685,0.006447558317881313,100
0.2,0.01,100,4999.912405460175,100.0,3999.912,100.0,0.012723929820336427,3.5044917e-18,4999.912,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.912405460175,4999.912405460175,1,0.11223347,0.012723929820336427,100
0.2,0.01,100,4999.922971749067,100.0,3999.9229,100.0,0.00900488963953054,3.5044917e-18,4999.923,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.922971749067,4999.922971749067,1,0.09440281,0.00900488963953054,100
0.2,0.01,100,4999.903882897866,100.0,3999.9038,100.0,0.018021381781096024,3.5044917e-18,4999.904,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.903882897866,4999.903882897866,1,0.13360047,0.018021381781096024,100
0.2,0.01,100,4999.9190340447185,100.0,3999.9185,100.0,0.007643896403436098,3.5044917e-18,4999.9185,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9190340447185,4999.9190340447185,1,0.0870255,0.007643896403436098,100
0.2,0.01,100,4999.887819465727,100.0,3999.8882,100.0,0.01584048885760015,3.5044917e-18,4999.888,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.887819465727,4999.887819465727,1,0.12521942,0.01584048885760015,100
0.2,0.01,100,4999.922126295106,100.0,3999.9224,100.0,0.005124578524804372,3.5044917e-18,4999.9224,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.922126295106,4999.922126295106,1,0.07122743,0.005124578524804372,100
0.2,0.012638916,100,4949.92652103849,99.58214854637576,3952.2559,99.507994970032,249992.5841262207,4.9944583e-07,4954.3516,0.9937966,0.86193067,0.008673109,1.004196,0.004932686,495.01,0.01,1.2560512,4949.92652103849,4949.92652103849,1,453.88016,249992.5841262207,100
0.2,0.010005374,100,4999.914654434222,100.0,3999.915,99.99996948173734,0.0144694041606049,2.4527233e-11,4999.915,0.99997735,0.9969818,0.009970044,1.0,2.4525988e-07,500.0,0.01,1.0005147,4999.914654434222,4999.914654434222,1,0.11949234,0.0144694041606049,100
0.2,0.01,100,4999.929160134619,100.0,3999.9292,100.0,0.0054608870246312105,3.5044917e-18,4999.929,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.929160134619,4999.929160134619,1,0.07351322,0.0054608870246312105,100
0.2,0.01,100,4999.909230981173,100.0,3999.9092,100.0,0.00738841808969635,3.5044917e-18,4999.909,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.909230981173,4999.909230981173,1,0.08552247,0.00738841808969635,100
0.2,0.01,100,4999.907985395738,100.0,3999.9077,100.0,0.01094193685952979,3.5044917e-18,4999.9077,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.907985395738,4999.907985395738,1,0.10406862,0.01094193685952979,100
0.2,0.01,100,4999.914979693219,100.0,3999.915,100.0,0.009935843334273218,3.5044917e-18,4999.915,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.914979693219,4999.914979693219,1,0.09916768,0.009935843334273218,100
0.2,0.01,100,4999.905654048068,100.0,3999.9053,100.0,0.031953577816153794,3.5044917e-18,4999.9053,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.905654048068,4999.905654048068,1,0.17784876,0.031953577816153794,100
0.2,0.01,100,4999.911827128331,100.0,3999.9116,100.0,0.008255198249490923,3.5044917e-18,4999.9116,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.911827128331,4999.911827128331,1,0.0903889,0.008255198249490923,100
0.2,0.01,100,4999.910762396395,100.0,3999.9102,100.0,0.006556604158925622,3.5044917e-18,4999.91,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.910762396395,4999.910762396395,1,0.080578476,0.006556604158925622,100
0.2,0.01,100,4999.905788524834,100.0,3999.9058,100.0,0.011265308326144127,3.5044917e-18,4999.906,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.905788524834,4999.905788524834,1,0.10560028,0.011265308326144127,100
0.2,0.01,100,4999.911578899951,100.0,3999.9111,100.0,0.010491238851420021,3.5044917e-18,4999.911,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.911578899951,4999.911578899951,1,0.1018937,0.010491238851420021,100
0.2,0.01,100,4999.916751519223,100.0,3999.9165,100.0,0.007744967016520041,3.5044917e-18,4999.9165,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.916751519223,4999.916751519223,1,0.087594345,0.007744967016520041,100
0.2,0.01,100,4999.908132700302,100.0,3999.9082,100.0,0.01124068544376338,3.5044917e-18,4999.908,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.908132700302,4999.908132700302,1,0.105487265,0.01124068544376338,100
0.2,0.01,100,4999.911959793239,100.0,3999.9116,100.0,0.00751378857111167,3.5044917e-18,4999.9116,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.911959793239,4999.911959793239,1,0.086254,0.00751378857111167,100
0.2,0.01,100,4999.925972173736,100.0,3999.9263,100.0,0.00701798570931682,3.5044917e-18,4999.9263,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.925972173736,4999.925972173736,1,0.083374105,0.00701798570931682,100
0.2,0.01,100,4999.907972323896,100.0,3999.9077,100.0,0.009056258371986972,3.5044917e-18,4999.9077,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.907972323896,4999.907972323896,1,0.09468261,0.009056258371986972,100
0.2,0.011620898,100,4949.925168062697,99.550914086003,3952.3882,99.62383477179068,249992.44964625646,3.8140078e-07,4954.641,0.9974665,0.8584142,0.008605945,1.0045111,0.0037947062,495.01,0.01,1.1591456,4949.925168062697,4949.925168062697,1,451.0136,249992.44964625646,100
0.2,0.011252338,100,4968.803840789248,98.78160520249762,3985.493,98.69126487352418,96717.74842720274,1.3394783e-06,4991.641,1.0031093,0.2665058,0.0026567974,1.0123342,0.0134782065,496.9,0.01,1.1287324,4968.803840789248,4968.803840789248,1,82.82387,96717.74842720274,100
0.2,0.012109774,100,4949.915982070803,98.91815811419148,3956.5571,99.05908491702498,249991.51986150217,9.594447e-07,4962.0107,1.0032865,0.6793612,0.0067713587,1.0109367,0.009657613,495.01,0.01,1.2149572,4949.915982070803,4949.915982070803,1,378.09293,249991.51986150217,100
0.2,0.010001293,100,4999.90642403794,100.0,3999.9067,99.99999618531915,0.006332767579155042,3.22446e-13,4999.9067,1.0000043,0.9998907,0.0099988645,1.0,3.2244922e-09,500.0,0.01,1.0001336,4999.90642403794,4999.90642403794,1,0.07918541,0.006332767579155042,100
0.2,0.01,100,4999.912897529555,100.0,3999.913,100.0,0.01592345224781964,3.5044917e-18,4999.913,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.912897529555,4999.912897529555,1,0.12554665,0.01592345224781964,100
0.2,0.010001271,100,4999.9177021702235,100.0,3999.918,100.00000381475296,0.009561883197779175,8.589865e-13,4999.918,0.99998546,0.99969846,0.00999713,1.0,8.589389e-09,500.0,0.01,1.0001125,4999.9177021702235,4999.9177021702235,1,0.09728382,0.009561883197779175,100
0.2,0.01,100,4999.911552143468,100.0,3999.9116,100.0,0.010595786806367073,3.5044917e-18,4999.9116,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.911552143468,4999.911552143468,1,0.1024505,0.010595786806367073,100
0.2,0.01,100,4999.904949204006,100.0,3999.9048,100.0,0.010770095782562335,3.5044917e-18,4999.905,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.904949204006,4999.904949204006,1,0.1032479,0.010770095782562335,100
0.2,0.010011358,100,4999.904481624688,99.99997615814777,3999.9048,99.99994278011127,0.009014947345257193,4.0736338e-11,4999.905,1.0000095,0.9977027,0.009976932,1.0000002,4.0736847e-07,500.0,0.01,1.0011454,4999.904481624688,4999.904481624688,1,0.094401,0.009014947345257193,100
0.2,0.010021159,100,4999.922104834321,99.99998807907247,3999.9229,99.99996948323908,0.007192884188411614,4.3305103e-11,4999.923,1.0000266,0.9986642,0.009986377,1.0000001,4.3307503e-07,500.0,0.01,1.0021425,4999.922104834321,4999.922104834321,1,0.0843512,0.007192884188411614,100
0.2,0.0100023495,100,4999.9148317512045,100.0,3999.9158,100.0,0.00538157773890586,1.3469958e-12,4999.9155,0.9999958,0.9995612,0.009995654,1.0,1.3469706e-08,500.0,0.01,1.0002308,4999.9148317512045,4999.9148317512045,1,0.072961345,0.00538157773890586,100
0.2,0.01,100,4999.910366705776,100.0,3999.9106,100.0,0.00808143432562731,3.5044917e-18,4999.9106,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.910366705776,4999.910366705776,1,0.089453235,0.00808143432562731,100
0.2,0.012075093,100,4949.917627557227,99.52288712196234,3952.5261,99.45935179964962,249991.6867886178,5.490977e-07,4954.9204,0.99340874,0.83287656,0.008384027,1.004794,0.005418831,495.01,0.01,1.1995503,4949.917627557227,4949.917627557227,1,448.15747,249991.6867886178,100
0.2,0.010004856,100,4999.886296252457,100.0,3999.8867,99.99996948091074,0.021159467597448797,9.183738e-12,4999.8867,0.99995023,0.9982806,0.009983302,1.0,9.182793e-08,500.0,0.010000002,1.0004358,4999.886296252457,4999.886296252457,1,0.14461274,0.021159467597448797,100
0.2,0.0100012375,100,4999.908424030709,100.0,3999.9092,99.99998092639271,0.009083258588612359,6.2960406e-13,4999.909,0.9999935,0.9997354,0.009997419,1.0,6.295375e-09,500.0,0.010000002,1.0001173,4999.908424030709,4999.908424030709,1,0.094834805,0.009083258588612359,100
0.2,0.010008604,100,4999.922425330152,99.99998807907247,3999.9229,100.00000381445321,0.00602755123108428,8.58079e-12,4999.923,1.000064,0.9992637,0.009991998,1.0000001,8.5818016e-08,500.0,0.01,1.0009245,4999.922425330152,4999.922425330152,1,0.077259555,0.00602755123108428,100
0.2,0.0129777,100,4949.929120056677,99.24419922550652,3953.9675,99.20795225436804,249992.84626714277,8.064323e-07,4957.768,1.0008658,0.7554668,0.007548133,1.0076156,0.008078293,495.01,0.010000002,1.2988936,4949.929120056677,4949.929120056677,1,420.16455,249992.84626714277,100
0.2,0.01,100,4999.908806830054,100.0,3999.9087,100.0,0.010989910867517657,3.5044917e-18,4999.9087,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.908806830054,4999.908806830054,1,0.104332596,0.010989910867517657,100
0.2,0.01,100,4999.903767807965,100.0,3999.9038,100.0,0.01187603380493541,3.5044917e-18,4999.904,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.903767807965,4999.903767807965,1,0.10844213,0.01187603380493541,100
0.2,0.010001096,100,4999.915947872596,100.0,3999.916,100.00000381470349,0.006596202824634592,6.020605e-13,4999.916,0.9999984,0.9997067,0.009997083,1.0,6.020813e-09,500.0,0.01,1.000108,4999.915947872596,4999.915947872596,1,0.08080741,0.006596202824634592,100
0.2,0.01,100,4999.910268983362,100.0,3999.9102,100.0,0.00720706175115655,3.5044917e-18,4999.91,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.910268983362,4999.910268983362,1,0.08445823,0.00720706175115655,100
0.2,0.012777474,100,4949.9155806074605,98.32919301472592,3960.1208,97.86099543432769,249991.48034703295,2.2078227e-06,4968.581,0.9868358,0.5542105,0.0056160353,1.016992,0.02150077,495.01,0.010000002,1.2609268,4949.9155806074605,4949.9155806074605,1,312.98114,249991.48034703295,100
0.2,0.010028676,100,4999.918305414025,99.99994039539075,3999.9187,99.99990463576512,0.007935992790103631,1.02254795e-10,4999.919,1.0000328,0.99847823,0.009984455,1.0000006,1.022611e-06,500.0,0.01,1.0029005,4999.918305414025,4999.918305414025,1,0.08856631,0.007935992790103631,100
0.2,0.010016003,100,4999.925863165728,99.99997615814777,3999.9263,99.99996566898807,0.0060134767382652625,2.4884102e-11,4999.9263,1.0000366,0.9983878,0.0099835135,1.0000002,2.4886006e-07,500.0,0.010000002,1.0016369,4999.925863165728,4999.925863165728,1,0.07713364,0.0060134767382652625,100
0.2,0.010000699,100,4999.90744935224,100.0,3999.9077,99.99998474118242,0.00883725648531217,2.4091197e-13,4999.9077,0.99999803,0.999825,0.009998269,1.0,2.4088427e-09,500.0,0.010000002,1.000068,4999.90744935224,4999.90744935224,1,0.093537845,0.00883725648531217,100
0.2,0.011799116,100,4950.029455130676,99.1109255377394,3954.7334,99.14393752030702,248995.89545124088,8.72166e-07,4959.2085,0.99342597,0.55652696,0.005602098,1.0089705,0.008607365,495.02,0.010000002,1.1721548,4950.029455130676,4950.029455130676,1,405.94324,248995.89545124088,100
0.2,0.01,100,4999.9282436316025,100.0,3999.9282,100.0,0.0055111991149113145,3.5044917e-18,4999.928,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9282436316025,4999.9282436316025,1,0.07387274,0.0055111991149113145,100
0.2,0.010012863,100,4999.906654434372,99.99996423722592,3999.9072,99.99996185414417,0.007964760053012557,3.9375725e-11,4999.907,1.000029,0.9982333,0.009982044,1.0000004,3.937737e-07,500.0,0.01,1.0013154,4999.906654434372,4999.906654434372,1,0.08882577,0.007964760053012557,100
0.2,0.0100156665,100,4999.90967779049,99.99997615814777,3999.9102,99.99995422353328,0.008497278593343722,4.7263922e-11,4999.91,0.9999975,0.9972396,0.009972421,1.0000002,4.7263592e-07,500.0,0.009999999,1.0015641,4999.90967779049,4999.90967779049,1,0.091687545,0.008497278593343722,100
0.2,0.010005932,100,4999.900121620627,100.0,3999.9004,99.99996948047995,0.019781494142104245,1.8338425e-11,4999.9004,0.99993616,0.99756217,0.0099762585,1.0,1.8335848e-07,500.0,0.01,1.0005293,4999.900121620627,4999.900121620627,1,0.13970736,0.019781494142104245,100
0.2,0.01,100,4999.903132605898,100.0,3999.9033,100.0,0.015094858503478777,3.5044917e-18,4999.9033,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.903132605898,4999.903132605898,1,0.12224674,0.015094858503478777,100
0.2,0.010001808,100,4999.921916795727,100.0,3999.9224,99.99999618531041,0.005967408025047585,3.5184954e-13,4999.9224,1.000002,0.9998051,0.009998031,1.0,3.5184182e-09,500.0,0.010000002,1.0001829,4999.921916795727,4999.921916795727,1,0.076884724,0.005967408025047585,100
0.2,0.01,100,4999.919333551689,100.0,3999.9194,100.0,0.007597585517257076,3.5044917e-18,4999.9194,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.919333551689,4999.919333551689,1,0.08672055,0.007597585517257076,100
0.2,0.010008964,100,4999.902670097447,99.99998807907247,3999.9038,100.00001525932517,0.02698953514150408,3.5944095e-11,4999.904,0.99996495,0.99653083,0.009965657,1.0000001,3.5941198e-07,500.0,0.009999998,1.0008613,4999.902670097447,4999.902670097447,1,0.16302754,0.02698953514150408,100
0.2,0.010006406,100,4999.911657102303,100.0,3999.9126,99.99996566619845,0.010554442695415773,2.8690175e-11,4999.9126,0.9999553,0.9967231,0.009967676,1.0,2.8687361e-07,500.0,0.01,1.0005959,4999.911657102303,4999.911657102303,1,0.10211301,0.010554442695415773,100
