VarRet,ESSRenyi,VarJ,AvgVanillaIw,VarVanillaIw,eRenyi2,MinVanillaIw,VarDiscRet,MaxNormIw,AvgRet,AvgEpLen,MinNormIw,ESSClassic,AvgNormIw,VanillaAvgRet,AvgDiscRet,BatchSize,J,Bound,VarNormIw,MaxVanillaIw
5523.767704460462,1.4938621177300846,60.819725,1.2566619,153.91862,66.94058,,5523.767704460462,0.9873577,70.55286922743636,8.06,,1.025729613901848,0.01,70.55286922743636,70.55286922743636,100,564.12854,512.987,0.009746626,124.07748
109762.39131142927,0.7144064036697048,318.16098,1.5478673,216.30673,139.97635,,109762.39131142927,0.94996166,198.7275591217297,20.88,,1.1064463740956731,0.01,198.7275591217297,198.7275591217297,100,1531.8442,1202.1847,0.00902823,147.04146
858159.4406381932,1.3309651782295315,1216.1069,0.22136036,4.484886,75.133446,,858159.4406381932,0.9568759,874.9336723163563,88.52,,1.0915572688233803,0.01,874.9336723163563,874.9336723163563,100,4692.16,4016.8362,0.009152752,21.18144
710627.4130569393,1.915647747467491,807.4649,1.231577,145.23149,52.201664,,710627.4130569393,0.9786896,1253.2340142776009,126.33,,1.0439257391446353,0.010000002,1253.2340142776009,1253.2340142776009,100,4922.4873,4410.246,0.009574978,120.533165
1714855.4281020742,2.6991509861264684,840.0975,1.1589549,86.67735,37.048687,,1714855.4281020742,0.79476327,2226.0975923676124,223.56,,1.5411570756397623,0.01,2226.0975923676124,2226.0975923676124,100,4904.9546,4234.589,0.0064531644,92.109474
1795480.1716305725,17.38529953562149,141.09677,0.8396451,4.8557076,5.751986,4.6128753e-21,1795480.1716305725,0.12944923,4076.855093340423,408.23,5.4938394e-23,12.7899875617337,0.01,4076.855093340423,4076.855093340423,100,4964.883,4694.605,0.0006887491,10.869141
692543.5755068423,99.99980926550052,0.00017143565,1.1174565e-09,1.2480223e-16,1.0000019,,692543.5755068423,0.99972785,4692.534311559653,469.55,,1.0005445160547584,0.01,4692.534311559653,4692.534311559653,100,4999.518,4929.5283,0.009994506,1.1171523e-07
1811313.4075009495,15.622714868647595,237.09175,0.7573849,4.130532,6.400936,8.02824e-31,1811313.4075009495,0.16001937,4051.336012160146,405.69,1.05999476e-32,12.302150274062072,0.01,4051.336012160146,4051.336012160146,100,4947.6963,4661.3247,0.00072006666,12.119625
657341.4846747827,36.058504767175144,63.50098,0.89386886,1.7384316,2.7732708,3.292277e-12,657341.4846747827,0.058742926,4696.204773117073,469.9,3.6831767e-14,31.705793403107773,0.010000002,4696.204773117073,4696.204773117073,100,4985.0376,4871.4834,0.00021757549,5.2508473
263.1727024733035,61.72098266397384,1.5959754,1.0216254,0.78297853,1.6201946,0.002246038,263.1727024733035,0.052959654,4997.354651407417,499.85,2.1984946e-05,57.382877275230655,0.01,4997.354651407417,4997.354651407417,100,4998.9526,4997.216,7.501817e-05,5.410493
0.9563062104114912,99.16184290535908,0.2998672,0.10651241,0.7190719,1.0084524,,0.9563062104114912,0.78579426,4998.874186075983,500.0,,1.5686512797354013,0.01,4998.874186075983,4998.874186075983,100,4999.799,4999.7163,0.0063382876,8.369684
644143.3790869918,56.754811343509175,46.46657,1.091475,0.8025654,1.7619652,0.00015077373,644143.3790869918,0.027276589,4769.126978741418,477.11,1.3813759e-06,59.99008663391749,0.010000003,4769.126978741418,4769.126978741418,100,4992.897,4903.2983,6.7367866e-05,2.9771717
