AvgEpLen,VarJ,MinVanillaIw,BatchSize,AvgNormIw,Bound,MaxNormIw,VarDiscRet,MinNormIw,VarNormIw,ESSRenyi,MaxVanillaIw,VanillaAvgRet,J,VarRet,AvgVanillaIw,eRenyi2,ESSClassic,AvgRet,VarVanillaIw,AvgDiscRet
10.85,78.35455,2.6369422e-37,100,0.01,27.961758,0.8574903,2033.2671557646097,6.089002e-39,0.007368538,4.307068214333098,37.135025,98.43716094858492,73.18272,2033.2671557646097,0.4330664,23.21765,1.3522920006276669,-1.8189894035458565e-14,13.819432,-1.8189894035458565e-14
12.08,76.94879,0.1376845,100,0.010000002,-22.199224,0.025009573,3523.0481984913695,0.0013766328,2.194462e-05,80.86243152905,2.5013428,110.73672066484987,4.8688416,3523.0481984913695,1.0001541,1.2366682,82.1522599997512,2.0889956431346945e-14,0.21951385,2.0889956431346945e-14
11.36,307.5765,,100,0.009999999,112.2247,0.89089984,3381.2613443059154,,0.007938297,2.6783687272987344,73.601295,103.53664825986976,264.6508,3381.2613443059154,0.8261455,37.33616,1.2564528341701138,1.4210854715202004e-14,54.180187,1.4210854715202004e-14
11.51,219.79234,2.0585187e-19,100,0.01,9.51442,0.7546193,2647.75289851167,1.5425312e-21,0.0057448153,3.5642854637185097,100.704475,105.03696027867448,87.49155,2647.75289851167,1.334507,28.056114,1.7279015656578536,6.394884621840902e-15,102.30994,6.394884621840902e-15
10.61,223.11339,2.1896546e-32,100,0.01,6.3196793,0.3649679,2630.267227312868,2.05213e-34,0.0023909213,6.121563751480074,38.942642,96.03794463412045,85.88527,2630.267227312868,1.0670155,16.335695,4.053486734172586,3.126388037344441e-15,27.221159,3.126388037344441e-15
10.39,106.919815,,100,0.01,81.159546,0.9261639,2701.0708186372235,,0.008572553,3.084879976417162,40.282078,93.83621151043539,165.54536,2701.0708186372235,0.43493465,32.416172,1.1645748532788451,5.968558980384841e-15,16.216541,5.968558980384841e-15
11.4,173.50146,6.23644e-31,100,0.01,8.738716,0.61304,3133.824188193478,3.74413e-33,0.0037840328,13.254051577971024,102.11149,103.93734358422094,49.42694,3133.824188193478,1.665658,7.5448627,2.5999739178987733,4.277467269275803e-14,104.98484,4.277467269275803e-14
11.83,75.94422,0.000710712,100,0.01,-17.827679,0.075965114,4509.504078854793,6.4205224e-06,0.00013133387,49.88049290818349,8.408867,108.23755271325274,21.70079,4509.504078854793,1.1069379,2.0047917,43.47438271601571,-6.963318810448982e-15,1.6092494,-6.963318810448982e-15
10.45,80.54871,0.06199384,100,0.01,-6.8327694,0.05573527,2419.3412626982195,0.00059305585,7.719881e-05,59.29013199721099,5.826169,94.43574566646532,11.258503,2419.3412626982195,1.0453289,1.6866213,56.6807219783617,-2.7284841053187846e-14,0.84356105,-2.7284841053187846e-14
11.09,86.34953,0.1298187,100,0.01,-19.27708,0.028203571,4731.816020904817,0.0012261393,3.1812066e-05,73.55933505356867,2.9860806,100.83726313716369,11.054849,4731.816020904817,1.0587598,1.3594468,76.04913498886734,-1.9895196601282804e-14,0.35660446,-1.9895196601282804e-14
11.85,91.847,0.093660995,100,0.009999998,-9.846709,0.075297385,3245.4924435914954,0.00080313906,8.366309e-05,63.59090812954776,8.781079,108.43695493826263,9.30902,3245.4924435914954,1.1661866,1.5725518,54.69667509994772,2.842170943040401e-16,1.1378107,2.842170943040401e-16
11.27,64.29909,0.120068505,100,0.01,-18.923265,0.015246019,3278.864952382261,0.0011289206,1.171918e-05,88.5253202267384,1.6215194,102.63703204722295,3.1989632,3278.864952382261,1.0635691,1.1296203,89.60414270650473,5.826450433232821e-15,0.13256495,5.826450433232821e-15
11.61,61.548943,1.0,100,0.009999998,-21.369448,0.01,3826.5377728342924,0.01,3.5044917e-18,100.0,1.0,106.03759382375152,-2.3841858e-07,3826.5377728342924,1.0,1.0,100.0,9.805489753489382e-15,,9.805489753489382e-15
11.33,67.26364,1.0,100,0.009999998,-29.179089,0.01,4570.098724887597,0.01,3.5044917e-18,100.0,1.0,103.2369592145964,-6.556511e-07,4570.098724887597,1.0,1.0,100.0,-5.542233338928782e-15,,-5.542233338928782e-15
12.09,65.288795,1.0,100,0.009999998,-21.807354,0.01,4305.68349368898,0.01,3.5044917e-18,100.0,1.0,110.83760876128807,-1.7881393e-07,4305.68349368898,1.0,1.0,100.0,2.2666313270747196e-14,,2.2666313270747196e-14
10.17,61.661476,0.18879694,100,0.010000002,-11.254345,0.023047246,1937.8367861529723,0.0020093464,1.4818864e-05,84.27058984735551,2.165505,91.63570102910289,6.0093155,1937.8367861529723,0.9395938,1.1866536,87.20623554299286,1.9610979506978764e-14,0.13082637,1.9610979506978764e-14
11.01,44.422817,0.9999852,100,0.01,-14.299924,0.010000126,1993.3214055189253,0.00999986,1.7181647e-15,100.0,1.0000119,100.03723803615395,2.8729439e-05,1993.3214055189253,0.9999992,1.0,100.0,2.2311041902867147e-14,1.7184655e-11,2.2311041902867147e-14
11.56,65.58207,1.0,100,0.009999998,-28.986874,0.01,4344.452987851296,0.01,3.5044917e-18,100.0,1.0,105.53699766947148,4.7683716e-07,4344.452987851296,1.0,1.0,100.0,2.7000623958883806e-14,,2.7000623958883806e-14
12.12,61.294968,1.0,100,0.009999998,-20.940317,0.01,3795.0235220889267,0.01,3.5044917e-18,100.0,1.0,111.1367308107005,-7.1525574e-07,3795.0235220889267,1.0,1.0,100.0,8.100187187665141e-15,,8.100187187665141e-15
11.81,63.857697,1.0,100,0.009999998,-18.676157,0.01,4118.995540214157,0.01,3.5044917e-18,100.0,1.0,108.03820509917746,-1.7881393e-07,4118.995540214157,1.0,1.0,100.0,2.842170943040401e-15,,2.842170943040401e-15
10.34,52.59958,1.0,100,0.009999998,-20.755268,0.01,2794.6626167562686,0.01,3.5044917e-18,100.0,1.0,93.33536274437859,1.7881393e-07,2794.6626167562686,1.0,1.0,100.0,-8.810729923425242e-15,,-8.810729923425242e-15
11.08,49.849297,0.9985762,100,0.010000002,-15.918295,0.01001537,2508.832622004704,0.009985895,2.9478052e-11,99.9992370663676,1.0015237,100.73614823725751,0.0059267282,2508.832622004704,0.9999867,1.0000076,99.99995803778623,-4.973799150320701e-15,2.9477317e-07,-4.973799150320701e-15
10.62,52.228138,1.0,100,0.009999998,-17.994486,0.01,2755.331723723639,0.01,3.5044917e-18,100.0,1.0,96.13736792071815,-8.940697e-07,2755.331723723639,1.0,1.0,100.0,2.2879476091475227e-14,,2.2879476091475227e-14
11.76,52.770653,1.0,100,0.009999998,-18.719318,0.01,2812.8704039243194,0.01,3.5044917e-18,100.0,1.0,107.53637537320282,5.9604645e-07,2812.8704039243194,1.0,1.0,100.0,-3.453237695794087e-14,,-3.453237695794087e-14
11.09,53.818344,1.0,100,0.009999998,-13.391241,0.01,2925.6712406547585,0.01,3.5044917e-18,100.0,1.0,100.83703420834003,-1.1920929e-07,2925.6712406547585,1.0,1.0,100.0,-7.105427357601002e-15,,-7.105427357601002e-15
10.97,64.33781,1.0,100,0.009999998,-26.11668,0.01,4181.164708519696,0.01,3.5044917e-18,100.0,1.0,99.63708874885039,,4181.164708519696,1.0,1.0,100.0,-2.2026824808563106e-14,,-2.2026824808563106e-14
9.8,50.69541,1.0,100,0.009999998,-17.00102,0.01,2595.98446890043,0.01,3.5044917e-18,100.0,1.0,87.93761594885153,4.7683716e-07,2595.98446890043,1.0,1.0,100.0,-1.5489831639570185e-14,,-1.5489831639570185e-14
10.9,53.696815,1.0,100,0.009999998,-23.650196,0.01,2912.472974169919,0.01,3.5044917e-18,100.0,1.0,98.9357736279012,-4.3958426e-07,2912.472974169919,1.0,1.0,100.0,-1.7053025658242404e-14,,-1.7053025658242404e-14
11.16,53.17713,1.0,100,0.009999998,-16.698608,0.01,2856.37075242236,0.01,3.5044917e-18,100.0,1.0,101.53627292124531,-1.1920929e-07,2856.37075242236,1.0,1.0,100.0,-1.9895196601282807e-15,,-1.9895196601282807e-15
10.45,50.22911,1.0,100,0.009999998,-13.929426,0.01,2548.4479390358088,0.01,3.5044917e-18,100.0,1.0,94.43680051431221,4.7683716e-07,2548.4479390358088,1.0,1.0,100.0,2.5934809855243656e-14,,2.5934809855243656e-14
11.68,71.247475,1.0,100,0.009999998,-29.727102,0.01,5127.476588292515,0.01,3.5044917e-18,100.0,1.0,106.73661977212915,-4.7683716e-07,5127.476588292515,1.0,1.0,100.0,-5.684341886080802e-16,,-5.684341886080802e-16
11.1,58.748695,1.0,100,0.009999998,-18.432264,0.01,3486.2722333344645,0.01,3.5044917e-18,100.0,1.0,100.93690617734768,,3486.2722333344645,1.0,1.0,100.0,6.536993168992922e-15,,6.536993168992922e-15
11.82,61.7982,1.0,100,0.009999998,-19.509264,0.01,3857.593231908208,0.01,3.5044917e-18,100.0,1.0,108.13878183486565,-2.3841858e-07,3857.593231908208,1.0,1.0,100.0,1.1368683772161604e-14,,1.1368683772161604e-14
11.38,55.85489,1.0,100,0.009999998,-19.879923,0.01,3151.281552121822,0.01,3.5044917e-18,100.0,1.0,103.7382894165226,1.7881393e-07,3151.281552121822,1.0,1.0,100.0,-2.962963208119618e-14,,-2.962963208119618e-14
11.45,54.94744,1.0,100,0.009999998,-16.454746,0.01,3049.7185643885286,0.01,3.5044917e-18,100.0,1.0,104.43764058814328,-1.1920929e-07,3049.7185643885286,1.0,1.0,100.0,-1.2789769243681803e-15,,-1.2789769243681803e-15
11.05,51.060226,1.0,100,0.009999998,-16.791634,0.01,2633.481575110986,0.01,3.5044917e-18,100.0,1.0,100.43661213394299,-1.1920929e-07,2633.481575110986,1.0,1.0,100.0,-1.6484591469634323e-14,,-1.6484591469634323e-14
9.45,42.789124,1.0,100,0.009999998,-16.45442,0.01,1849.4033321311688,0.01,3.5044917e-18,100.0,1.0,84.43782170784534,2.3841858e-07,1849.4033321311688,1.0,1.0,100.0,-9.023892744153272e-15,,-9.023892744153272e-15
10.45,50.128086,1.0,100,0.009999998,-14.770788,0.01,2538.2072721135924,0.01,3.5044917e-18,100.0,1.0,94.43835969472829,2.9802322e-08,2538.2072721135924,1.0,1.0,100.0,8.810729923425242e-15,,8.810729923425242e-15
11.14,52.86271,1.0,100,0.009999998,-12.507592,0.01,2822.6929931694494,0.01,3.5044917e-18,100.0,1.0,101.33602001663844,-7.674098e-07,2822.6929931694494,1.0,1.0,100.0,4.973799150320701e-15,,4.973799150320701e-15
10.53,49.85055,1.0,100,0.009999998,-17.228191,0.01,2510.179300855527,0.01,3.5044917e-18,100.0,1.0,95.23691196841884,7.1525574e-07,2510.179300855527,1.0,1.0,100.0,7.105427357601002e-15,,7.105427357601002e-15
11.3,57.26506,1.0,100,0.009999998,-20.78866,0.01,3312.411531370661,0.01,3.5044917e-18,100.0,1.0,102.93741632169238,2.3841858e-07,3312.411531370661,1.0,1.0,100.0,-4.405364961712621e-15,,-4.405364961712621e-15
11.42,56.485626,0.9999895,100,0.01,-15.6382265,0.010000043,3222.8511738890147,0.0099999,3.6563239e-16,100.0,1.0000038,104.1391460363133,1.8119812e-05,3222.8511738890147,0.9999995,1.0,100.00000381469913,-1.1084466677857563e-14,3.6632425e-12,-1.1084466677857563e-14
11.89,68.163216,1.0,100,0.009999998,-25.342571,0.01,4693.155664248079,0.01,3.5044917e-18,100.0,1.0,108.83679539880772,8.34465e-07,4693.155664248079,1.0,1.0,100.0,-2.4087398742267397e-14,,-2.4087398742267397e-14
11.74,49.27127,1.0,100,0.009999998,-11.161051,0.01,2452.179718937531,0.01,3.5044917e-18,100.0,1.0,107.3375884312859,-3.5762787e-07,2452.179718937531,1.0,1.0,100.0,1.1652900866465642e-14,,1.1652900866465642e-14
10.99,56.08356,0.99999285,100,0.01,-15.158176,0.010000077,3177.1354480064356,0.009999934,5.23904e-16,100.0,1.0000072,99.83554555929652,2.4795532e-05,3177.1354480064356,0.99999946,1.0,100.00000762939904,-2.870592652470805e-14,5.2446667e-12,-2.870592652470805e-14
10.65,52.753216,1.0,100,0.009999998,-26.385263,0.01,2811.0120199484763,0.01,3.5044917e-18,100.0,1.0,96.43637898295825,5.9604645e-08,2811.0120199484763,1.0,1.0,100.0,-1.6129320101754274e-14,,-1.6129320101754274e-14
11.54,51.93532,0.99999523,100,0.01,-13.012816,0.010000079,2724.523641035332,0.00999995,2.9881049e-16,100.0,1.0000081,105.33780255966298,8.165836e-06,2724.523641035332,1.0000002,1.0,100.00000762939322,1.4281908988778012e-14,3.001792e-12,1.4281908988778012e-14
10.98,62.19612,1.0,100,0.009999998,-27.79121,0.01,3907.431632699638,0.01,3.5044917e-18,100.0,1.0,99.7358298997068,,3907.431632699638,1.0,1.0,100.0,1.3642420526593923e-14,,1.3642420526593923e-14
10.29,45.130753,1.0,100,0.009999998,-11.539468,0.01,2057.3584714535846,0.01,3.5044917e-18,100.0,1.0,92.83740913670083,-2.2351742e-07,2057.3584714535846,1.0,1.0,100.0,-1.3642420526593923e-14,,-1.3642420526593923e-14
11.54,63.04937,1.0,100,0.009999998,-22.27023,0.01,4015.377032715217,0.01,3.5044917e-18,100.0,1.0,105.33904816359798,3.5762787e-07,4015.377032715217,1.0,1.0,100.0,-7.602807272633072e-15,,-7.602807272633072e-15
11.5,56.98694,1.0,100,0.009999998,-15.571452,0.01,3280.314188256176,0.01,3.5044917e-18,100.0,1.0,104.93785588879629,-5.9604645e-08,3280.314188256176,1.0,1.0,100.0,5.542233338928782e-15,,5.542233338928782e-15
11.32,54.590645,1.0,100,0.009999998,-15.722662,0.01,3010.240921585795,0.01,3.5044917e-18,100.0,1.0,103.13692327697625,1.7881393e-07,3010.240921585795,1.0,1.0,100.0,2.842170943040401e-16,,2.842170943040401e-16
11.68,61.384865,1.0,100,0.009999998,-17.102169,0.01,3806.1634429960855,0.01,3.5044917e-18,100.0,1.0,106.73660451483224,1.0728836e-06,3806.1634429960855,1.0,1.0,100.0,1.0089706847793422e-14,,1.0089706847793422e-14
11.42,65.94576,1.0,100,0.009999998,-29.103811,0.01,4392.771108421787,0.01,3.5044917e-18,100.0,1.0,104.13750031398507,,4392.771108421787,1.0,1.0,100.0,-1.5631940186722204e-15,,-1.5631940186722204e-15
11.53,66.22094,1.0,100,0.009999998,-19.753222,0.01,4429.507986493972,0.01,3.5044917e-18,100.0,1.0,105.23724834992778,1.1920929e-07,4429.507986493972,1.0,1.0,100.0,-2.948752353404416e-14,,-2.948752353404416e-14
11.24,54.68458,1.0,100,0.009999998,-16.631409,0.01,3020.6095608171127,0.01,3.5044917e-18,100.0,1.0,102.33622954,-9.536743e-07,3020.6095608171127,1.0,1.0,100.0,1.2363443602225743e-14,,1.2363443602225743e-14
12.02,72.50072,1.0,100,0.009999998,-19.34047,0.01,5309.44855177922,0.01,3.5044917e-18,100.0,1.0,110.13813928932491,-9.536743e-07,5309.44855177922,1.0,1.0,100.0,9.237055564881303e-15,,9.237055564881303e-15
11.15,51.487705,1.0,100,0.009999998,-12.499096,0.01,2677.7613381961596,0.01,3.5044917e-18,100.0,1.0,101.43731875448977,-3.5762787e-07,2677.7613381961596,1.0,1.0,100.0,2.842170943040401e-16,,2.842170943040401e-16
11.24,54.649593,1.0,100,0.009999998,-22.521963,0.01,3016.7458306226386,0.01,3.5044917e-18,100.0,1.0,102.33568887294372,-1.1920929e-07,3016.7458306226386,1.0,1.0,100.0,1.1723955140041652e-14,,1.1723955140041652e-14
11.49,60.393826,1.0,100,0.009999998,-17.262682,0.01,3684.2573165772014,0.01,3.5044917e-18,100.0,1.0,104.83805300459122,4.7683716e-07,3684.2573165772014,1.0,1.0,100.0,9.805489753489382e-15,,9.805489753489382e-15
11.04,55.64326,1.0,100,0.009999998,-20.166664,0.01,3127.446852120477,0.01,3.5044917e-18,100.0,1.0,100.33726618823702,9.536743e-07,3127.446852120477,1.0,1.0,100.0,1.6058265828178263e-14,,1.6058265828178263e-14
11.48,61.67091,1.0,100,0.009999998,-20.63732,0.01,3841.7186003306388,0.01,3.5044917e-18,100.0,1.0,104.73893109101218,-1.1324883e-06,3841.7186003306388,1.0,1.0,100.0,-1.7763568394002505e-14,,-1.7763568394002505e-14
10.51,55.526886,1.0,100,0.009999998,-19.770994,0.01,3114.378724672574,0.01,3.5044917e-18,100.0,1.0,95.03827903507255,4.7683716e-07,3114.378724672574,1.0,1.0,100.0,2.3163693185779265e-14,,2.3163693185779265e-14
10.26,59.895847,1.0,100,0.009999998,-19.980873,0.01,3623.7500451203987,0.01,3.5044917e-18,100.0,1.0,92.5376920194818,8.940697e-07,3623.7500451203987,1.0,1.0,100.0,1.4779288903810084e-14,,1.4779288903810084e-14
11.34,56.611767,1.0,100,0.009999998,-19.071365,0.01,3237.2647795506837,0.01,3.5044917e-18,100.0,1.0,103.33811593827011,-1.7881393e-07,3237.2647795506837,1.0,1.0,100.0,2.3732127374387345e-14,,2.3732127374387345e-14
11.33,52.06198,1.0,100,0.009999998,-12.346796,0.01,2737.828149692673,0.01,3.5044917e-18,100.0,1.0,103.238545818499,-4.7683716e-07,2737.828149692673,1.0,1.0,100.0,-1.1368683772161603e-15,,-1.1368683772161603e-15
11.23,57.394234,1.0,100,0.009999998,-17.482002,0.01,3327.37191911046,0.01,3.5044917e-18,100.0,1.0,102.23607528200385,5.9604645e-07,3327.37191911046,1.0,1.0,100.0,-7.815970093361102e-16,,-7.815970093361102e-16
10.38,51.378914,1.0,100,0.009999998,-21.56254,0.01,2666.4572606186853,0.01,3.5044917e-18,100.0,1.0,93.7366316757959,1.1920929e-07,2666.4572606186853,1.0,1.0,100.0,2.2026824808563106e-14,,2.2026824808563106e-14
10.9,54.76566,1.0,100,0.009999998,-14.392179,0.01,3029.572767654609,0.01,3.5044917e-18,100.0,1.0,98.93860122392478,-1.7881393e-07,3029.572767654609,1.0,1.0,100.0,-1.5631940186722204e-15,,-1.5631940186722204e-15
11.2,61.663338,1.0,100,0.009999998,-15.823703,0.01,3840.775173081804,0.01,3.5044917e-18,100.0,1.0,101.93801672118947,3.874302e-07,3840.775173081804,1.0,1.0,100.0,-1.3287149158713874e-14,,-1.3287149158713874e-14
10.47,53.657623,1.0,100,0.009999998,-19.803463,0.01,2908.222703971511,0.01,3.5044917e-18,100.0,1.0,94.63765449332938,-1.1920929e-07,2908.222703971511,1.0,1.0,100.0,6.679101716144941e-15,,6.679101716144941e-15
10.98,55.139153,1.0,100,0.009999998,-16.008968,0.01,3071.0365342751084,0.01,3.5044917e-18,100.0,1.0,99.73652389217082,8.34465e-07,3071.0365342751084,1.0,1.0,100.0,-9.947598300641404e-16,,-9.947598300641404e-16
11.51,56.280113,1.0,100,0.009999998,-17.246283,0.01,3199.4459402318107,0.01,3.5044917e-18,100.0,1.0,105.0388929522367,,3199.4459402318107,1.0,1.0,100.0,-1.7479351299698464e-14,,-1.7479351299698464e-14
10.92,65.05226,1.0,100,0.009999998,-36.258385,0.01,4274.542270336715,0.01,3.5044917e-18,100.0,1.0,99.13629785031651,2.3841858e-07,4274.542270336715,1.0,1.0,100.0,1.1581846592889632e-14,,1.1581846592889632e-14
11.48,63.17558,1.0,100,0.009999998,-25.686188,0.01,4031.468146272082,0.01,3.5044917e-18,100.0,1.0,104.73803196049644,3.5762787e-07,4031.468146272082,1.0,1.0,100.0,-1.8900436771218666e-14,,-1.8900436771218666e-14
10.74,48.078888,1.0,100,0.009999998,-14.527438,0.01,2334.928820325132,0.01,3.5044917e-18,100.0,1.0,97.33500501064047,,2334.928820325132,1.0,1.0,100.0,1.3216094885137864e-14,,1.3216094885137864e-14
10.2,48.664585,1.0,100,0.009999998,-19.189373,0.01,2392.163451674215,0.01,3.5044917e-18,100.0,1.0,91.93670334130879,-1.4901161e-07,2392.163451674215,1.0,1.0,100.0,-1.8900436771218666e-14,,-1.8900436771218666e-14
11.1,54.546352,1.0,100,0.009999998,-17.59099,0.01,3005.3583213631687,0.01,3.5044917e-18,100.0,1.0,100.93670705052463,1.1920929e-07,3005.3583213631687,1.0,1.0,100.0,-4.6895820560166614e-15,,-4.6895820560166614e-15
11.7,52.3392,1.0,100,0.009999998,-17.927776,0.01,2767.0625925385393,0.01,3.5044917e-18,100.0,1.0,106.93693590226509,-1.013279e-06,2767.0625925385393,1.0,1.0,100.0,2.842170943040401e-16,,2.842170943040401e-16
10.67,47.26818,0.9981478,100,0.01,-12.899161,0.010022409,2256.8646891207673,0.009981265,4.3201547e-11,99.9992370663676,1.0022622,96.63878230160505,0.0038214922,2256.8646891207673,1.0000213,1.0000076,99.99996566846423,1.7053025658242404e-15,4.320262e-07,1.7053025658242404e-15
11.03,56.45655,1.0,100,0.009999998,-15.125133,0.01,3219.5378819674565,0.01,3.5044917e-18,100.0,1.0,100.23789248080128,1.1920929e-07,3219.5378819674565,1.0,1.0,100.0,5.897504706808831e-15,,5.897504706808831e-15
10.88,48.0508,1.0,100,0.009999998,-16.092346,0.01,2332.201302078547,0.01,3.5044917e-18,100.0,1.0,98.73701917042047,-5.066395e-07,2332.201302078547,1.0,1.0,100.0,-8.455458555545192e-15,,-8.455458555545192e-15
10.83,55.319946,1.0,100,0.009999998,-13.610439,0.01,3091.20868443073,0.01,3.5044917e-18,100.0,1.0,98.23843200621823,-7.1525574e-07,3091.20868443073,1.0,1.0,100.0,8.526512829121202e-16,,8.526512829121202e-16
12.03,60.325153,1.0,100,0.009999998,-13.441793,0.01,3675.88301012278,0.01,3.5044917e-18,100.0,1.0,110.23924259420913,-4.4703484e-07,3675.88301012278,1.0,1.0,100.0,1.3926637620897963e-14,,1.3926637620897963e-14
10.93,56.13134,1.0,100,0.009999998,-15.208136,0.01,3182.5532137139207,0.01,3.5044917e-18,100.0,1.0,99.23849912908439,-2.682209e-07,3182.5532137139207,1.0,1.0,100.0,2.7569058147491886e-14,,2.7569058147491886e-14
10.07,50.682728,1.0,100,0.009999998,-18.45757,0.01,2594.685832962828,0.01,3.5044917e-18,100.0,1.0,90.63708582484149,-3.2782555e-07,2594.685832962828,1.0,1.0,100.0,1.3073986337985844e-14,,1.3073986337985844e-14
10.72,48.973026,0.9999323,100,0.01,-12.861341,0.010000195,2422.573617099618,0.009999323,1.0661593e-14,99.9992370663676,1.0000196,97.13703037637006,7.620454e-05,2422.573617099618,1.0,1.0000076,100.0,-7.105427357601002e-16,1.0664744e-10,-7.105427357601002e-16
11.89,72.87179,1.0,100,0.009999998,-32.075245,0.01,5363.936898976288,0.01,3.5044917e-18,100.0,1.0,108.83880150015133,,5363.936898976288,1.0,1.0,100.0,-1.4637180356658064e-14,,-1.4637180356658064e-14
11.17,52.78614,1.0,100,0.009999998,-20.897627,0.01,2814.521958073791,0.01,3.5044917e-18,100.0,1.0,101.63813753818977,-3.5762787e-07,2814.521958073791,1.0,1.0,100.0,-9.663381206337363e-15,,-9.663381206337363e-15
10.63,48.594547,1.0,100,0.009999998,-12.936716,0.01,2385.2827802405864,0.01,3.5044917e-18,100.0,1.0,96.23655794191225,5.9604645e-07,2385.2827802405864,1.0,1.0,100.0,5.4001247917767615e-15,,5.4001247917767615e-15
11.83,51.69496,1.0,100,0.009999998,-19.500572,0.01,2699.362998352776,0.01,3.5044917e-18,100.0,1.0,108.2373744360456,-3.5762787e-07,2699.362998352776,1.0,1.0,100.0,7.105427357601002e-16,,7.105427357601002e-16
12.65,63.207584,1.0,100,0.009999998,-21.335081,0.01,4035.554279540033,0.01,3.5044917e-18,100.0,1.0,116.43875166688696,5.9604645e-08,4035.554279540033,1.0,1.0,100.0,-1.2505552149377763e-14,,-1.2505552149377763e-14
11.49,65.57006,1.0,100,0.009999998,-27.36232,0.01,4342.861324253631,0.01,3.5044917e-18,100.0,1.0,104.83861432561531,1.1920929e-07,4342.861324253631,1.0,1.0,100.0,-1.6058265828178263e-14,,-1.6058265828178263e-14
11.19,58.324554,1.0,100,0.009999998,-17.514921,0.01,3436.1145598609046,0.01,3.5044917e-18,100.0,1.0,101.83658090947833,-2.3841858e-07,3436.1145598609046,1.0,1.0,100.0,-1.3073986337985844e-14,,-1.3073986337985844e-14
11.09,51.209923,0.9999509,100,0.010000002,-10.866722,0.010000266,2648.9475483611304,0.009999508,1.4171043e-14,100.0,1.0000267,100.83778797072138,3.7431717e-05,2648.9475483611304,1.0000001,1.0,99.99997711182208,-1.0373923942097462e-14,1.4175083e-10,-1.0373923942097462e-14
11.87,66.23835,1.0,100,0.009999998,-19.466822,0.01,4431.836778912048,0.01,3.5044917e-18,100.0,1.0,108.63897946064364,7.1525574e-07,4431.836778912048,1.0,1.0,100.0,-9.805489753489382e-15,,-9.805489753489382e-15
11.76,56.3958,0.99998903,100,0.01,-12.827599,0.010000054,3212.608143229215,0.009999892,4.790115e-16,100.0,1.0000052,107.5368767897933,2.4437904e-05,3212.608143229215,0.9999998,1.0,100.00000762939614,6.536993168992922e-15,4.7910677e-12,6.536993168992922e-15
