Delta,VarRet,MaxVanillaIw,eRenyi2,AvgRet,VanillaAvgRet,AvgVanillaIw,BatchSize,AvgNormIw,ESSRenyi,IterType,VarDiscRet,J,VarJ,Bound,VarVanillaIw,MaxNormIw,AvgEpLen,VarNormIw,EpsThisIter,MinNormIw,AvgDiscRet,MinVanillaIw,ESSClassic
0.3,0.09258632739410386,1.0019126,1.0000005,4999.702648922991,4999.702648922991,1.0000358,100,0.01,99.99995231630692,1,0.09258632739410386,4999.703,0.30245182,4235.9404,1.0907643e-06,0.010018768,500.0,1.0906865e-10,100,0.009959252,4999.702648922991,0.9959608,99.9999084506043
0.3,228227.64280065213,1.2666588,1.0304599,4939.146560672367,4939.146560672367,0.9898768,100,0.01,97.04404980770752,1,228227.64280065213,4978.8306,147.87357,4203.5234,0.040355694,0.012796125,493.97,4.118533e-06,100,0.002343516,4939.146560672367,0.23197922,96.08239979769674
0.3,0.17580658784075245,1.0008147,1.0000021,4999.684369097604,4999.684369097604,1.0000597,100,0.01,99.99978542373924,1,0.17580658784075245,4999.685,0.41640034,4235.922,6.7069044e-07,0.010007549,500.0,6.7060815e-11,100,0.009951312,4999.684369097604,0.9951907,99.99993133958623
0.3,0.08088373144383074,1.002459,1.000001,4999.720679703962,4999.720679703962,1.000074,100,0.009999999,99.99990463265931,1,0.08088373144383074,4999.721,0.28276595,4235.9585,1.3464722e-06,0.010023849,500.0,1.346271e-10,100,0.009962381,4999.720679703962,0.9963118,99.99988556764883
0.3,0.1475763782500119,1.001972,1.0000007,4999.680488838493,4999.680488838493,1.0000902,100,0.01,99.99992847447743,1,0.1475763782500119,4999.681,0.3809174,4235.9185,2.1237033e-06,0.010018815,500.0,2.1233075e-10,100,0.0099175675,4999.680488838493,0.99184626,99.9997978395976
0.3,0.11980264615528938,1.0,1.0,4999.712935086276,4999.712935086276,1.0,100,0.009999998,100.0,1,0.11980264615528938,4999.7134,0.34437975,4235.9507,,0.01,500.0,3.5044917e-18,100,0.01,4999.712935086276,1.0,100.0
0.3,0.14719867859246022,1.0004877,1.0000001,4999.646065232446,4999.646065232446,1.0000092,100,0.010000002,99.99998807907247,1,0.14719867859246022,4999.6465,0.38160872,4235.884,8.9484516e-08,0.010004785,500.0,8.948563e-12,100,0.00998762,4999.646065232446,0.99877113,100.0
0.3,250568.55697085377,1.27384,1.0196148,4946.713017285907,4946.713017285907,1.0004236,100,0.010000002,98.07625238377118,1,250568.55697085377,4963.219,337.8302,4192.0024,0.01591776,0.012733007,494.72,1.5904288e-06,100,0.006749082,4946.713017285907,0.675194,98.44989446233376
0.3,205507.16075040525,1.1858747,1.027716,4952.211230354972,4952.211230354972,1.0212927,100,0.01,97.30314216028174,1,205507.16075040525,4986.024,129.14388,4211.7495,0.029802224,0.011611507,495.27,2.8572501e-06,100,0.0028374016,4952.211230354972,0.28978175,97.24912392428888
0.3,0.0745816210877495,1.0007968,1.0000001,4999.74172751662,4999.74172751662,1.0000404,100,0.010000002,99.99998807907247,1,0.0745816210877495,4999.742,0.2716288,4235.9795,7.400988e-08,0.010007564,500.0,7.4004605e-12,100,0.009993575,4999.74172751662,0.9993978,99.9999847418285
0.3,0.07572496526258914,1.0,1.0,4999.753835585,4999.753835585,1.0,100,0.009999998,100.0,1,0.07572496526258914,4999.754,0.27379557,4235.991,,0.01,500.0,3.5044917e-18,100,0.01,4999.753835585,1.0,100.0
0.3,1601.398322731626,1.0260451,1.0005333,4995.703023728547,4995.703023728547,1.0008532,100,0.01,99.94669419409938,1,1601.398322731626,4996.124,35.664753,4232.1577,0.0005541375,0.010251704,499.61,5.5319315e-08,100,0.008947649,4995.703023728547,0.8955283,99.9452405955686
0.3,0.09252316211056061,1.002781,1.0000008,4999.745076687102,4999.745076687102,1.0000062,100,0.01,99.99991655356695,1,0.09252316211056061,4999.7456,0.3022767,4235.983,1.0213372e-06,0.010027748,500.0,1.0213272e-10,100,0.009970978,4999.745076687102,0.99710405,99.99989700389774
0.3,0.06699783633501662,1.0001279,1.0,4999.742276712255,4999.742276712255,0.99999857,100,0.01,100.0,1,0.06699783633501662,4999.7427,0.2575565,4235.9805,1.3276316e-09,0.010001293,500.0,1.3274794e-13,100,0.009999316,4999.742276712255,0.99993014,99.99999618529732
0.3,0.06229104426394908,1.0,1.0,4999.727652328214,4999.727652328214,1.0,100,0.009999998,100.0,1,0.06229104426394908,4999.7275,0.24835622,4235.965,,0.01,500.0,3.5044917e-18,100,0.01,4999.727652328214,1.0,100.0
0.3,5182.387458594049,1.0571003,1.0015374,4992.487493950731,4992.487493950731,1.0004464,100,0.01,99.84649178926871,1,5182.387458594049,4993.7485,59.162483,4229.399,0.0016486602,0.010566286,499.29,1.6471891e-07,100,0.008245048,4992.487493950731,0.824873,99.8372049450728
0.3,0.07875286740719703,1.0,1.0,4999.758735777853,4999.758735777853,1.0,100,0.009999998,100.0,1,0.07875286740719703,4999.759,0.27921838,4235.9966,,0.01,500.0,3.5044917e-18,100,0.01,4999.758735777853,1.0,100.0
0.3,3363.9684042503764,1.0399278,1.0012424,4993.937138076935,4993.937138076935,0.9999668,100,0.010000002,99.875914242478,1,3363.9684042503764,4994.9434,47.788876,4230.7065,0.0012895135,0.010399624,499.43,1.2895993e-07,100,0.008266456,4993.937138076935,0.8266182,99.87247808680115
0.3,0.14518018749148945,1.0,1.0,4999.696523414843,4999.696523414843,1.0,100,0.009999998,100.0,1,0.14518018749148945,4999.697,0.37912586,4235.934,,0.01,500.0,3.5044917e-18,100,0.01,4999.696523414843,1.0,100.0
0.3,1024.1951599420659,1.0206597,1.0003475,4996.489080683496,4996.489080683496,1.0007312,100,0.010000002,99.9652625631843,1,1024.1951599420659,4996.758,29.202494,4232.8623,0.00022146203,0.010199139,499.69,2.211387e-08,100,0.0091630295,4996.489080683496,0.91697305,99.97810417512207
0.3,0.11371860362505186,1.0003355,1.0,4999.682772619345,4999.682772619345,0.9999972,100,0.01,100.0,1,0.11371860362505186,4999.6836,0.33546382,4235.921,3.991814e-08,0.010003382,500.0,3.991847e-12,100,0.0099930605,4999.682772619345,0.9993032,100.0000076294165
0.3,0.08274428484735563,1.0018086,1.0000024,4999.745762062535,4999.745762062535,0.9998994,100,0.01,99.99976158198933,1,0.08274428484735563,4999.7466,0.2860507,4235.9834,5.2806587e-07,0.010019095,500.0,5.2816407e-11,100,0.009981383,4999.745762062535,0.9980378,99.999938958729
0.3,0.0616609597135137,1.0034865,1.0000007,4999.762405866641,4999.762405866641,0.9999497,100,0.01,99.99992847447743,1,0.0616609597135137,4999.763,0.24691527,4236.0005,9.935353e-07,0.01003537,500.0,9.93638e-11,100,0.009979509,4999.762405866641,0.9979007,99.99990081295797
0.3,0.12086265869011609,1.0,1.0,4999.671494339372,4999.671494339372,1.0,100,0.009999998,100.0,1,0.12086265869011609,4999.6714,0.34590477,4235.909,,0.01,500.0,3.5044917e-18,100,0.01,4999.671494339372,1.0,100.0
0.3,0.06622674242939065,1.0049052,1.0000008,4999.756227925955,4999.756227925955,1.0001342,100,0.010000002,99.99991655356695,1,0.06622674242939065,4999.7573,0.2558801,4235.9946,1.2058491e-06,0.010047704,500.0,1.2055357e-10,100,0.009982558,4999.756227925955,0.9983897,99.9998703178226
0.3,61712.51257294288,1.1418227,1.0166941,4965.404501856524,4965.404501856524,0.984505,100,0.01,98.35800469195118,1,61712.51257294288,4991.935,56.91196,4221.8237,0.024929319,0.011597937,496.59,2.5720205e-06,100,0.00136703,4965.404501856524,0.13458478,97.51692480781115
0.3,0.1802406438724428,1.0,1.0,4999.682142448608,4999.682142448608,1.0,100,0.009999998,100.0,1,0.1802406438724428,4999.682,0.42241597,4235.9194,,0.01,500.0,3.5044917e-18,100,0.01,4999.682142448608,1.0,100.0
0.3,11024.871416748005,1.0837936,1.0049345,4989.226046545157,4989.226046545157,0.99579644,100,0.01,99.50896808802655,1,11024.871416748005,4993.9365,57.862064,4228.292,0.0076375445,0.010883687,498.96,7.702161e-07,100,0.005513297,4989.226046545157,0.5490121,99.24324575728328
0.3,0.11173968264129235,1.0040965,1.0000017,4999.702733686917,4999.702733686917,1.0000373,100,0.01,99.99983310727316,1,0.11173968264129235,4999.7036,0.3319846,4235.9404,2.2111797e-06,0.010040591,500.0,2.211007e-10,100,0.009952971,4999.702733686917,0.9953342,99.99977494163764
0.3,0.08902533009091121,1.0,1.0,4999.71895866052,4999.71895866052,1.0,100,0.009999998,100.0,1,0.08902533009091121,4999.719,0.2968559,4235.9565,,0.01,500.0,3.5044917e-18,100,0.01,4999.71895866052,1.0,100.0
0.3,0.08285834453121314,1.0000427,1.0000019,4999.7342924101695,4999.7342924101695,1.0000005,100,0.009999999,99.99980926550052,1,0.08285834453121314,4999.735,0.28640702,4235.9717,6.23031e-10,0.010000422,500.0,6.231633e-14,100,0.009998952,4999.7342924101695,0.99989575,100.00003051756882
0.3,0.09360371803955034,1.0022643,1.0000014,4999.740743103437,4999.740743103437,0.999691,100,0.010000002,99.99985694905718,1,0.09360371803955034,4999.742,0.3035832,4235.979,3.4870905e-06,0.010025741,500.0,3.489255e-10,100,0.009915953,4999.740743103437,0.9912889,99.99963749273375
0.3,0.08182646884389698,1.0,1.0,4999.755502844507,4999.755502844507,1.0,100,0.009999998,100.0,1,0.08182646884389698,4999.7554,0.28462547,4235.9927,,0.01,500.0,3.5044917e-18,100,0.01,4999.755502844507,1.0,100.0
0.3,0.20165856448716565,1.0006002,1.0000001,4999.696773046934,4999.696773046934,0.9999949,100,0.01,99.99998807907247,1,0.20165856448716565,4999.6978,0.44630757,4235.935,1.4889467e-07,0.010006053,500.0,1.488942e-11,100,0.009982278,4999.696773046934,0.99822265,99.99998855585069
0.3,0.10197241433977734,1.0,1.0,4999.701937124008,4999.701937124008,1.0,100,0.009999998,100.0,1,0.10197241433977734,4999.7017,0.31772506,4235.9395,,0.01,500.0,3.5044917e-18,100,0.01,4999.701937124008,1.0,100.0
0.3,0.08717628570986727,1.0,1.0,4999.688977611455,4999.688977611455,1.0,100,0.009999998,100.0,1,0.08717628570986727,4999.689,0.2937656,4235.927,,0.01,500.0,3.5044917e-18,100,0.01,4999.688977611455,1.0,100.0
0.3,0.0819512931258919,1.0,1.0,4999.713943667229,4999.713943667229,1.0,100,0.009999998,100.0,1,0.0819512931258919,4999.714,0.2848168,4235.951,,0.01,500.0,3.5044917e-18,100,0.01,4999.713943667229,1.0,100.0
0.3,250171.52800148036,1.2171384,1.0105258,4947.741074825963,4947.741074825963,1.0005336,100,0.01,98.9583816263129,1,250171.52800148036,4956.1045,413.9374,4188.333,0.009521959,0.012164894,494.82,9.511807e-07,100,0.0074197953,4947.741074825963,0.7423754,99.0671076277934
0.3,0.06217003287641136,1.0013217,1.0000001,4999.763201865235,4999.763201865235,0.99997216,100,0.01,99.99998807907247,1,0.06217003287641136,4999.764,0.2480038,4236.0015,3.0691533e-07,0.010013496,500.0,3.0693035e-11,100,0.009985616,4999.763201865235,0.99853384,99.9999427779721
0.3,249974.95874011502,1.2327228,1.0301735,4949.751485934453,4949.751485934453,1.0279512,100,0.010000002,97.0710235760882,1,249974.95874011502,4978.3164,214.54756,4203.1167,0.022970527,0.011992035,495.01,2.173832e-06,100,0.0041352496,4949.751485934453,0.4250835,97.89323966954292
0.3,0.05823050650956576,1.0,1.0,4999.771023254053,4999.771023254053,1.0,100,0.009999998,100.0,1,0.05823050650956576,4999.771,0.24010228,4236.0083,,0.01,500.0,3.5044917e-18,100,0.01,4999.771023254053,1.0,100.0
0.3,12610.718907013079,1.0864944,1.0052265,4988.506626524687,4988.506626524687,0.99379086,100,0.010000002,99.48006813202946,1,12610.718907013079,4993.5527,61.867664,4227.797,0.0072084884,0.010932827,498.89,7.298845e-07,100,0.0055117826,4988.506626524687,0.54775596,99.28258117693248
0.3,0.09407206808793793,1.0009303,1.0000001,4999.729896701101,4999.729896701101,1.0000197,100,0.01,99.99998807907247,1,0.09407206808793793,4999.7305,0.30509502,4235.968,8.287622e-08,0.010009106,500.0,8.287257e-12,100,0.009993616,4999.729896701101,0.99938124,99.99998855613444
0.3,0.1118083947195846,1.0024576,1.0000008,4999.73107488237,4999.73107488237,0.99992216,100,0.01,99.99991655356695,1,0.1118083947195846,4999.732,0.33213273,4235.969,1.4879731e-06,0.010025356,500.0,1.4882078e-10,100,0.0099581275,4999.73107488237,0.9957352,99.99984740040874
0.3,0.09402840150915623,1.0,1.0,4999.728345118179,4999.728345118179,1.0,100,0.009999998,100.0,1,0.09402840150915623,4999.7285,0.30509892,4235.966,,0.01,500.0,3.5044917e-18,100,0.01,4999.728345118179,1.0,100.0
0.3,0.0733282327602031,1.0016723,1.0000006,4999.730531624197,4999.730531624197,0.9999118,100,0.010000002,99.99994039539075,1,0.0733282327602031,4999.7314,0.2691843,4235.9688,1.4672831e-06,0.010017606,500.0,1.4675391e-10,100,0.009963186,4999.730531624197,0.9962308,99.99985121385035
0.3,0.056913851472192356,1.0,1.0,4999.749745900319,4999.749745900319,1.0,100,0.009999998,100.0,1,0.056913851472192356,4999.75,0.23735732,4235.9873,,0.01,500.0,3.5044917e-18,100,0.01,4999.749745900319,1.0,100.0
0.3,0.13190867905058007,1.0019745,1.0000012,4999.672499066022,4999.672499066022,0.9997277,100,0.01,99.99988079085256,1,0.13190867905058007,4999.673,0.3607624,4235.91,2.1356152e-06,0.0100224735,500.0,2.1367684e-10,100,0.009954118,4999.672499066022,0.99514073,99.99978631911165
0.3,0.08176931850728733,1.000329,1.0,4999.737515671926,4999.737515671926,1.0000137,100,0.01,100.0,1,0.08176931850728733,4999.7383,0.28447673,4235.9756,1.828841e-08,0.010003153,500.0,1.8288051e-12,100,0.00999597,4999.737515671926,0.9996106,99.99998474142106
0.3,0.13659172031751232,1.0016987,1.0000007,4999.727763967428,4999.727763967428,0.9998095,100,0.010000002,99.99992847447743,1,0.13659172031751232,4999.7285,0.36675543,4235.966,1.8861605e-06,0.010018896,500.0,1.8868855e-10,100,0.009950853,4999.727763967428,0.99489576,99.99979778282797
0.3,14920.002136628118,1.080647,1.0045663,4986.754093042912,4986.754093042912,1.0015529,100,0.01,99.54544445872409,1,14920.002136628118,4990.6973,84.49007,4225.193,0.004590056,0.010789714,498.73,4.5758318e-07,100,0.006926956,4986.754093042912,0.69377136,99.54904759465092
0.3,0.07786966458253798,1.0008814,1.0000005,4999.710682759076,4999.710682759076,1.0000921,100,0.01,99.99995231630692,1,0.07786966458253798,4999.7114,0.2773057,4235.9487,7.6788507e-07,0.010007892,500.0,7.6774996e-11,100,0.009942763,4999.710682759076,0.9943679,99.99991227010608
0.3,0.06702351577221217,1.0009662,1.0000002,4999.77470044629,4999.77470044629,1.0000497,100,0.01,99.99997615814777,1,0.06702351577221217,4999.7754,0.25739047,4236.0127,3.2379253e-07,0.010009165,500.0,3.237616e-11,100,0.009974353,4999.77470044629,0.99748486,99.9999580404273
0.3,0.07484697397035524,1.0029837,1.000001,4999.73263404169,4999.73263404169,1.0001671,100,0.010000002,99.99990463265931,1,0.07484697397035524,4999.733,0.27196804,4235.97,1.3536599e-06,0.01002816,500.0,1.3532103e-10,100,0.009970394,4999.73263404169,0.9972061,99.9998436237354
0.3,0.058339250743027427,1.0,1.0,4999.745301757009,4999.745301757009,1.0,100,0.009999998,100.0,1,0.058339250743027427,4999.7456,0.2403261,4235.983,,0.01,500.0,3.5044917e-18,100,0.01,4999.745301757009,1.0,100.0
0.3,0.061168350496637096,1.0017018,1.0000008,4999.759438857333,4999.759438857333,0.99984276,100,0.01,99.99991655356695,1,0.061168350496637096,4999.7603,0.24590145,4235.9976,1.2612202e-06,0.010018594,500.0,1.2616315e-10,100,0.009946716,4999.759438857333,0.99451524,99.9998893564733
0.3,0.06533992463556887,1.0021039,1.0000011,4999.729930992879,4999.729930992879,0.9999047,100,0.01,99.99989271175451,1,0.06533992463556887,4999.7305,0.25421396,4235.968,1.0724053e-06,0.010021994,500.0,1.0726011e-10,100,0.009980465,4999.729930992879,0.99795145,99.99990080849281
0.3,0.060428267116556196,1.0,1.0,4999.791085290136,4999.791085290136,1.0,100,0.009999998,100.0,1,0.060428267116556196,4999.7915,0.24459408,4236.029,,0.01,500.0,3.5044917e-18,100,0.01,4999.791085290136,1.0,100.0
0.3,129859.75722724818,1.1685511,1.0208772,4960.389593710679,4960.389593710679,1.0152168,100,0.01,97.95497036983495,1,129859.75722724818,4982.38,144.049,4210.686,0.024679506,0.01151036,496.09,2.3945222e-06,100,0.0039023128,4960.389593710679,0.39616936,97.68431263305331
0.3,0.07153637689281427,1.0017494,1.0000002,4999.733822270185,4999.733822270185,1.0000219,100,0.01,99.99997615814777,1,0.07153637689281427,4999.7344,0.26608095,4235.9717,2.677519e-07,0.010017275,500.0,2.6774128e-11,100,0.009990306,4999.733822270185,0.9990524,99.99995422465084
0.3,0.06767092960905594,1.0,1.0,4999.732928429448,4999.732928429448,1.0,100,0.009999998,100.0,1,0.06767092960905594,4999.7334,0.25883397,4235.9707,,0.01,500.0,3.5044917e-18,100,0.01,4999.732928429448,1.0,100.0
0.3,0.08151890446121268,1.0,1.0,4999.736067276571,4999.736067276571,1.0,100,0.009999998,100.0,1,0.08151890446121268,4999.7363,0.28409782,4235.9736,,0.01,500.0,3.5044917e-18,100,0.01,4999.736067276571,1.0,100.0
0.3,0.0609811810006463,1.000182,1.0,4999.72137473723,4999.72137473723,1.0000033,100,0.010000002,100.0,1,0.0609811810006463,4999.722,0.24569121,4235.9595,5.0526405e-09,0.010001788,500.0,5.052099e-13,100,0.009998021,4999.72137473723,0.99980533,99.99996948252898
0.3,0.0929325400065548,1.0,1.0,4999.742285833773,4999.742285833773,1.0,100,0.009999998,100.0,1,0.0929325400065548,4999.742,0.3033181,4235.9795,,0.01,500.0,3.5044917e-18,100,0.01,4999.742285833773,1.0,100.0
0.3,0.07977136102149521,1.0,1.0,4999.753470521868,4999.753470521868,1.0,100,0.009999998,100.0,1,0.07977136102149521,4999.754,0.2810378,4235.991,,0.01,500.0,3.5044917e-18,100,0.01,4999.753470521868,1.0,100.0
0.3,249974.94332375986,1.2510285,1.0073398,4949.75131500363,4949.75131500363,0.9905484,100,0.010000002,99.27136454742556,1,249974.94332375986,4955.6333,439.5257,4189.073,0.0062093716,0.012629656,495.01,6.328434e-07,100,0.008193947,4949.75131500363,0.81165016,99.37736604069035
0.3,0.08761533985087298,1.0016824,1.0000001,4999.740891145879,4999.740891145879,0.99999595,100,0.009999998,99.99998807907247,1,0.08761533985087298,4999.741,0.2943777,4235.9785,2.747215e-07,0.010016864,500.0,2.7472262e-11,100,0.0099866,4999.740891145879,0.998656,99.99999237057506
0.3,1598.1704465509042,1.0437449,1.0019745,4995.7322286102335,4995.7322286102335,0.9886362,100,0.01,99.80294273608473,1,1598.1704465509042,4997.61,21.216654,4233.0938,0.00462575,0.010557422,499.61,4.7327026e-07,100,0.005308336,4995.7322286102335,0.5248013,99.53364614763271
0.3,0.13863120879220733,1.0,1.0,4999.690685444035,4999.690685444035,1.0,100,0.009999998,100.0,1,0.13863120879220733,4999.691,0.37047482,4235.928,,0.01,500.0,3.5044917e-18,100,0.01,4999.690685444035,1.0,100.0
0.3,0.08109517782738472,1.0010359,1.0000004,4999.682566297932,4999.682566297932,0.99979293,100,0.01,99.99996423722592,1,0.08109517782738472,4999.683,0.2829322,4235.9204,1.5214716e-06,0.010012433,500.0,1.5220976e-10,100,0.009945508,4999.682566297932,0.9943449,99.99984356520395
0.3,249973.75692722108,1.2845074,1.0158105,4949.739492141512,4949.739492141512,1.000336,100,0.01,98.44355912686845,1,249973.75692722108,4962.118,375.18652,4192.342,0.014574216,0.012840759,495.01,1.4564426e-06,100,0.0055314447,4949.739492141512,0.5533303,98.57861454760074
0.3,2809.4504834311683,1.0482247,1.0011536,4994.429881053781,4994.429881053781,0.9970108,100,0.010000003,99.88477409375842,1,2809.4504834311683,4995.3657,43.49516,4231.163,0.0014580744,0.0105136745,499.48,1.4668308e-07,100,0.008232568,4994.429881053781,0.82079595,99.8549561758092
0.3,0.10865602556122377,1.0009576,1.0000002,4999.757603881468,4999.757603881468,0.9999812,100,0.01,99.99997615814777,1,0.10865602556122377,4999.7583,0.32762998,4235.9956,5.6317225e-07,0.010009764,500.0,5.6318776e-11,100,0.009957261,4999.757603881468,0.99570745,99.99994659325732
0.3,0.09954239662551925,1.0,1.0,4999.697946901708,4999.697946901708,1.0,100,0.009999998,100.0,1,0.09954239662551925,4999.698,0.3139201,4235.9355,,0.01,500.0,3.5044917e-18,100,0.01,4999.697946901708,1.0,100.0
