AvgDiscRet,AvgVanillaIw,VarNormIw,Bound,J,VarJ,MaxNormIw,VarDiscRet,VarRet,VarVanillaIw,ESSRenyi,ESSClassic,AvgRet,AvgEpLen,BatchSize,eRenyi2,MaxVanillaIw,MinNormIw,AvgNormIw,MinVanillaIw,VanillaAvgRet
-8.217887378648173,1.0061319,8.327737e-06,-9.978328,-7.957589,7.7300787,0.012549689,54.69860008841793,54.69860008841793,0.084301785,92.79200621842793,92.38349770703819,-8.217887378648173,200.0,100,1.077679,1.2626642,0.0018821849,0.01,0.18937263,-8.217887378648173
-7.79408292594506,0.98706263,2.418663e-06,-9.727209,-7.7364926,7.077665,0.01589483,46.927948367397796,46.927948367397796,0.023564849,96.8720159132049,97.66151686551162,-7.79408292594506,200.0,100,1.0322899,1.5689192,0.007990906,0.01,0.78875244,-7.79408292594506
-9.204238509701048,1.0824176,2.2608418e-05,-10.957889,-8.842597,7.3225126,0.030524433,49.955598048443505,49.955598048443505,0.2648865,85.15508664775078,81.71114602625232,-9.204238509701048,200.0,100,1.174328,3.3040183,0.007396193,0.01,0.800577,-9.204238509701048
-6.270912979788935,1.0481477,0.00042585094,-6.7773123,-2.2151964,7.0268884,0.07501261,41.2651641608689,41.2651641608689,4.678457,17.903841739119894,19.17205484340376,-6.270912979788935,200.0,100,5.5853934,7.8624296,,0.010000002,,-6.270912979788935
-7.350140697441836,0.9296886,0.000119181874,-8.148668,-5.471313,8.135122,0.029158682,52.86410638702087,52.86410638702087,1.0301137,50.4213799045333,45.87365524681096,-7.350140697441836,200.0,100,1.9832857,2.7108493,7.447291e-12,0.01,6.9236616e-10,-7.350140697441836
-7.952753977740839,1.0056173,1.3020436e-05,-9.703766,-7.6340218,6.780411,0.03133771,50.99132576188023,50.99132576188023,0.13167125,88.95151285080176,88.58161453342362,-7.952753977740839,200.0,100,1.124208,3.151374,0.00823856,0.01,0.82848376,-7.952753977740839
-7.776998056870821,0.96950376,2.0159954e-05,-9.45541,-7.34248,8.2851925,0.02358707,53.69960626283133,53.69960626283133,0.18949096,82.00988251088083,83.36226303657206,-7.776998056870821,200.0,100,1.2193652,2.2867754,0.0022644699,0.010000002,0.2195412,-7.776998056870821
-9.207981782614132,1.1317331,0.00020373233,-10.395631,-6.8547616,11.783319,0.040227067,58.034255996512826,58.034255996512826,2.6094437,30.576144317105726,33.14606208831713,-9.207981782614132,200.0,100,3.2705235,4.55263,1.589676e-39,0.01,1.7990892e-37,-9.207981782614132
-7.713150058528199,1.0901649,3.0444864e-05,-9.256731,-6.9770365,7.9914503,0.016716525,51.35180496524537,51.35180496524537,0.36182487,73.5339357571417,76.84008683814373,-7.713150058528199,200.0,100,1.3599163,1.8223767,3.9519433e-05,0.01,0.00430827,-7.713150058528199
-7.235398326757248,1.0229783,1.3625198e-05,-8.867142,-6.9232883,6.4242425,0.030515257,36.64242653425464,36.64242653425464,0.14258564,86.84207120927101,88.11432705355209,-7.235398326757248,200.0,100,1.1515156,3.1216447,0.007992687,0.009999998,0.8176346,-7.235398326757248
-7.481240806893417,0.9958784,1.5352682e-06,-9.407043,-7.42559,6.8173766,0.014927588,46.6765835688701,46.6765835688701,0.01522639,97.40776862385037,98.50284432006599,-7.481240806893417,200.0,100,1.0266122,1.4866062,0.009067978,0.01,0.9030603,-7.481240806893417
-8.579457104021133,0.9997713,1.3409066e-10,-10.479051,-8.5794525,7.2221227,0.010065798,52.69506681353918,52.69506681353918,1.3403197e-06,99.99980926550052,99.99985882405956,-8.579457104021133,200.0,100,1.0000019,1.0063496,0.009991525,0.010000002,0.9989239,-8.579457104021133
-7.081066251457396,0.9618754,3.869665e-05,-8.7232685,-6.496636,7.277718,0.04527317,44.85994504338207,44.85994504338207,0.3580231,70.98671490389563,72.30151230853907,-7.081066251457396,200.0,100,1.4087143,4.354715,0.0042739785,0.01,0.4111035,-7.081066251457396
-7.684177693637792,1.0056344,3.5672065e-06,-9.549337,-7.558967,7.175452,0.017578661,46.72143041226088,46.72143041226088,0.03607519,94.91097705963843,96.58890085906376,-7.684177693637792,200.0,100,1.0536189,1.7677708,0.008671722,0.010000002,0.8720583,-7.684177693637792
-9.25537449058664,1.0337107,1.9533181e-05,-10.948669,-8.801162,7.0176406,0.032450575,46.87912585280246,46.87912585280246,0.20872334,80.03957798116993,83.79570422758103,-9.25537449058664,200.0,100,1.2493819,3.3544507,0.0053915996,0.01,0.55733544,-9.25537449058664
-7.776557070596026,1.0160345,9.122981e-05,-9.063368,-6.3785305,9.349591,0.025822297,46.34480349496225,46.34480349496225,0.9417891,51.90831853432622,52.54377393872288,-7.776557070596026,200.0,100,1.9264735,2.6236343,4.4030547e-12,0.009999999,4.4736553e-10,-7.776557070596026
-7.952920203868649,0.99036574,0.00016873839,-9.03881,-6.0842557,11.1897335,0.04534333,61.69168784277983,61.69168784277983,1.6550273,42.57936303290901,37.446029121807925,-7.952920203868649,200.0,100,2.3485556,4.490648,3.132672e-05,0.01,0.0031024911,-7.952920203868649
-6.549972536060463,0.9470508,3.660952e-06,-8.432963,-6.5021,6.9002967,0.0121032465,46.850868490439936,46.850868490439936,0.032835275,97.10503727704243,96.50242246257551,-6.549972536060463,200.0,100,1.0298127,1.1462389,0.0038628115,0.009999999,0.36582786,-6.549972536060463
-6.530661551720041,1.0298028,2.965662e-05,-8.139818,-5.967417,6.753668,0.04512818,42.362626354304844,42.362626354304844,0.31450668,81.01058498285796,77.30360368157181,-6.530661551720041,200.0,100,1.2344066,4.647313,0.0077100075,0.010000002,0.79397875,-6.530661551720041
-7.497984988620893,1.1227858,5.081111e-05,-8.921126,-6.5920267,7.4275966,0.016526228,47.63404514706954,47.63404514706954,0.6405492,70.46488670322825,66.53227914847737,-7.497984988620893,200.0,100,1.4191465,1.8555413,1.0482926e-05,0.01,0.001177008,-7.497984988620893
-9.274717545997023,1.0051394,2.2463642e-05,-11.068009,-9.021444,8.043784,0.012867995,52.72074426446254,52.72074426446254,0.22695132,91.5536226544086,81.80693473032761,-9.274717545997023,200.0,100,1.0922561,1.2934127,0.0022457968,0.010000002,0.22573386,-9.274717545997023
-7.421789876230417,0.99391955,2.4626574e-06,-9.255861,-7.409787,6.0598845,0.010655927,37.007292826924406,37.007292826924406,0.024328,99.40971170073446,97.62000092021148,-7.421789876230417,200.0,100,1.0059379,1.0591134,0.0062830774,0.009999999,0.62448734,-7.421789876230417
-6.7632716739460905,1.5165552,0.00010455522,-8.088471,-5.964801,9.252159,0.031715065,44.5763156467064,44.5763156467064,2.404707,80.91669618349357,49.13770571243028,-6.7632716739460905,200.0,100,1.2358389,4.809765,0.005233278,0.01,0.7936555,-6.7632716739460905
-7.698768081249576,1.0726075,1.2757968e-05,-9.450603,-7.492499,7.1356344,0.011608398,45.63295024233265,45.63295024233265,0.14677878,93.4876443768438,88.78600107831254,-7.698768081249576,200.0,100,1.0696601,1.2451255,0.002147227,0.01,0.23031321,-7.698768081249576
-6.895592129873112,1.1319162,2.8133607e-05,-8.783781,-6.803801,6.6713214,0.022563023,43.733476019154004,43.733476019154004,0.36045742,95.74883390185315,78.21526263178039,-6.895592129873112,200.0,100,1.0443991,2.553945,0.007782996,0.01,0.8809699,-6.895592129873112
-8.950849601199799,1.1352909,8.173281e-06,-10.687203,-8.6853695,7.4231796,0.010948188,54.28449503865139,54.28449503865139,0.10534422,93.57363699205987,92.51417457734375,-8.950849601199799,200.0,100,1.0686771,1.2429378,0.0014663062,0.01,0.16646841,-8.950849601199799
-7.545838617428529,1.0500722,4.8591614e-06,-9.416193,-7.4750037,7.339092,0.010646769,52.047566637487975,52.047566637487975,0.053579606,97.9809422892263,95.41024373583821,-7.545838617428529,200.0,100,1.0206066,1.1179876,0.0025621543,0.009999999,0.26904473,-7.545838617428529
-8.180502676448869,1.1795434,0.00017170272,-10.004292,-7.945657,7.2360873,0.0668307,42.52113002021004,42.52113002021004,2.388939,88.63125561565307,37.03898889251717,-8.180502676448869,200.0,100,1.1282701,7.8829713,0.007008912,0.010000002,0.82673156,-8.180502676448869
-6.85964501640044,1.4761244,0.00011646577,-8.027376,-5.879671,6.7553296,0.03460347,45.82580239920099,45.82580239920099,2.537723,78.02668192609619,46.44659593486882,-6.85964501640044,200.0,100,1.2816129,5.1079025,0.0053136223,0.009999998,0.7843568,-6.85964501640044
-7.28346870994238,1.1461948,3.3518205e-05,-8.681108,-6.533909,7.281001,0.020846607,46.56462951475176,46.56462951475176,0.44034955,81.45680985117052,75.0846493539793,-7.28346870994238,200.0,100,1.2276444,2.3894272,0.006940699,0.009999999,0.7955393,-7.28346870994238
-7.340818693575525,0.9871936,2.1646083e-06,-9.272724,-7.2944536,7.261055,0.012756405,53.98923639211732,53.98923639211732,0.02109521,97.84684882031242,97.90200415758457,-7.340818693575525,200.0,100,1.0220053,1.2593042,0.009222551,0.01,0.9104444,-7.340818693575525
-6.519908629788781,1.05054,3.720495e-05,-8.240806,-6.141393,6.3846703,0.06498673,39.93730283594516,39.93730283594516,0.41060668,85.92501178976161,73.08184905906613,-6.519908629788781,200.0,100,1.1638055,6.8271155,0.007742395,0.01,0.8133696,-6.519908629788781
-7.206507553856498,1.0222644,1.8213264e-05,-8.893929,-6.9173465,7.098343,0.032334782,44.03257058708985,44.03257058708985,0.19033307,86.13635789547615,84.72341660297994,-7.206507553856498,200.0,100,1.16095,3.3054695,0.00796594,0.009999998,0.8143297,-7.206507553856498
-6.688279177781956,1.0017763,1.7447068e-06,-8.586024,-6.622858,6.6854324,0.011331096,44.174516480539175,44.174516480539175,0.017509105,97.46129859742815,98.30206846545319,-6.688279177781956,200.0,100,1.0260483,1.1351224,0.005113612,0.01,0.51226956,-6.688279177781956
-7.504999325172795,1.022724,8.1092503e-07,-9.420403,-7.50041,7.016261,0.0127775865,50.685621280138555,50.685621280138555,0.008481987,99.5299957132116,99.2035869408665,-7.504999325172795,200.0,100,1.0047222,1.3067944,0.009336094,0.01,0.95482475,-7.504999325172795
-7.925226954508401,0.97332853,1.5533094e-05,-9.766493,-7.7296844,7.3167605,0.01368682,48.313907725651035,48.313907725651035,0.14715567,89.96931955390978,86.67180301285498,-7.925226954508401,200.0,100,1.11149,1.3321773,0.0011125528,0.01,0.108287945,-7.925226954508401
-6.734138796572134,0.9855162,7.767479e-07,-8.679286,-6.7144723,6.5638456,0.010688019,43.271085011099544,43.271085011099544,0.007544108,99.51215530932656,99.23687034297213,-6.734138796572134,200.0,100,1.0049024,1.0533216,0.0056952555,0.010000002,0.5612767,-6.734138796572134
-8.009847040116126,1.0052688,2.4362394e-06,-9.923798,-7.9368978,7.095735,0.012212881,49.98653163933391,49.98653163933391,0.024619788,96.91593290825737,97.64491897942717,-8.009847040116126,200.0,100,1.0318221,1.2277229,0.008910074,0.01,0.895702,-8.009847040116126
-6.706276997234231,1.1177958,3.8126647e-05,-8.458601,-6.366545,6.5220537,0.043065466,40.828554883543624,40.828554883543624,0.47638005,84.4145998094067,72.5977128175392,-6.706276997234231,200.0,100,1.1846292,4.81384,0.0072181392,0.01,0.8068406,-6.706276997234231
-6.312836206479049,1.144862,7.6266e-05,-7.411972,-5.0433707,7.185873,0.018345539,36.3139941991408,36.3139941991408,0.99962556,63.40306636061864,56.97898642803026,-6.312836206479049,200.0,100,1.5772108,2.100311,2.1268096e-07,0.009999998,2.4349036e-05,-6.312836206479049
-8.551256229665519,1.1098549,6.10357e-05,-9.713569,-7.4877424,7.7398252,0.030109325,52.95333917288776,52.95333917288776,0.7518244,75.20574290680507,62.334288274426456,-8.551256229665519,200.0,100,1.3296857,3.3416982,0.0069951583,0.009999998,0.77636105,-8.551256229665519
-9.062077748914849,1.0132952,4.177407e-05,-10.476072,-8.383792,8.356779,0.014615708,49.219882525751835,49.219882525751835,0.42892224,83.90350675835371,70.74322874564598,-9.062077748914849,200.0,100,1.1918453,1.4810026,0.0010400928,0.01,0.10539209,-9.062077748914849
-7.897956333422119,1.0823827,1.3918326e-05,-9.4117775,-7.49005,6.8076963,0.011497703,45.90218050985763,45.90218050985763,0.16306047,93.51261453712549,87.88957919070961,-7.897956333422119,200.0,100,1.0693744,1.2444916,0.0007998208,0.01,0.086571224,-7.897956333422119
-6.580027989962413,1.087454,4.1795784e-06,-8.348397,-6.438615,6.4075646,0.01046667,38.986692853630956,38.986692853630956,0.04942586,97.3639359849503,96.02659041510705,-6.580027989962413,200.0,100,1.0270743,1.1382021,0.0011333309,0.010000004,0.12324451,-6.580027989962413
-7.037496901675109,2.3540337,0.0015189272,-7.0143657,-4.5446763,16.031857,0.23050138,41.59588689023731,41.59588689023731,84.17096,62.06346661485715,6.235431956241235,-7.037496901675109,200.0,100,1.6112539,54.260803,0.0031803697,0.010000002,0.74866974,-7.037496901675109
-6.917309850624852,1.0788028,4.9123205e-06,-8.772205,-6.80138,7.1676035,0.010605017,51.07349766274477,51.07349766274477,0.057170328,97.17544387239013,95.3623736969444,-6.917309850624852,200.0,100,1.0290666,1.1440722,0.0019618992,0.009999999,0.21165024,-6.917309850624852
-7.839874543923089,1.0207311,1.94355e-06,-9.750906,-7.8292727,6.7909174,0.010350451,46.283796673867506,46.283796673867506,0.020249695,99.45673856523068,98.11220030094434,-7.839874543923089,200.0,100,1.0054623,1.0565027,0.0045096027,0.01,0.46030915,-7.839874543923089
-8.02764241970286,1.0789188,2.1474273e-06,-9.897045,-7.955688,6.877874,0.010256421,45.80152723530799,45.80152723530799,0.024997475,98.3047872063038,97.9182874969624,-8.02764241970286,200.0,100,1.0172445,1.1065845,0.0017090921,0.010000002,0.18439716,-8.02764241970286
-7.691191360079971,1.0188929,7.369677e-07,-9.638,-7.6858435,6.7221327,0.010150216,46.76801712501803,46.76801712501803,0.0076507786,99.78850604903153,99.27569039814801,-7.691191360079971,200.0,100,1.0021194,1.0341983,0.005143011,0.01,0.52401775,-7.691191360079971
-7.944501116792881,1.0,3.5044917e-18,-9.8714905,-7.944501,7.201998,0.01,52.39270627399962,52.39270627399962,,100.0,100.0,-7.944501116792881,200.0,100,1.0,1.0,0.01,0.009999998,1.0,-7.944501116792881
-7.982105666791566,1.0,3.5044917e-18,-9.911515,-7.9821053,6.8109126,0.01,46.85710571572773,46.85710571572773,,100.0,100.0,-7.982105666791566,200.0,100,1.0,1.0,0.01,0.009999998,1.0,-7.982105666791566
-6.241800931336538,1.0,3.5044917e-18,-8.195853,-6.241801,6.2434626,0.01,39.37457301132957,39.37457301132957,,100.0,100.0,-6.241800931336538,200.0,100,1.0,1.0,0.01,0.009999998,1.0,-6.241800931336538
-7.7728330291235,2.959172,0.0013286663,-8.46756,-6.18571,15.940106,0.18767701,50.45001897067811,50.45001897067811,116.347374,72.04570671604034,7.065239618174084,-7.7728330291235,200.0,100,1.3880078,55.536858,0.002596791,0.010000002,0.7684351,-7.7728330291235
-7.399916923393116,1.3816161,0.00010232679,-9.154114,-7.194859,8.835276,0.036037553,45.984571373613726,45.984571373613726,1.9532777,91.49461679153555,49.676232610245926,-7.399916923393116,200.0,100,1.0929605,4.9790063,0.0061093327,0.010000003,0.8440752,-7.399916923393116
-8.027349449507494,1.0787034,3.8292605e-05,-9.877937,-7.833527,8.466694,0.027513528,48.84852286737388,48.84852286737388,0.44557297,91.65950241719665,72.5112433079377,-8.027349449507494,200.0,100,1.0909944,2.9678936,0.007835405,0.009999996,0.84520775,-8.027349449507494
-8.199248986418098,1.0311714,3.421264e-06,-10.13564,-8.171568,7.2912006,0.01356956,53.408348220896244,53.408348220896244,0.036378797,98.89907884802479,96.72392199153003,-8.199248986418098,200.0,100,1.0111318,1.3992542,0.009051127,0.01,0.9333264,-8.199248986418098
-7.423095483190216,1.1277153,2.4261719e-05,-8.969767,-6.8475003,7.428356,0.018488657,51.196120044591815,51.196120044591815,0.30854636,84.84008984225822,80.63275783448304,-7.423095483190216,200.0,100,1.178688,2.084994,0.007170447,0.01,0.8086223,-7.423095483190216
-9.048259862652456,1.0143383,6.536457e-06,-10.823489,-8.795962,7.27676,0.01388577,52.64770490907417,52.64770490907417,0.067252465,91.68957829130034,93.92222445621788,-9.048259862652456,200.0,100,1.0906365,1.4084868,0.008334668,0.009999999,0.8454173,-9.048259862652456
-7.809732186660856,0.9442708,5.5242785e-06,-9.734084,-7.746311,7.0948987,0.0121992035,45.902027102572234,45.902027102572234,0.049257066,96.91704142082932,94.81454364636933,-7.809732186660856,200.0,100,1.0318103,1.1519351,0.0022906153,0.010000002,0.2162961,-7.809732186660856
-8.790036910010363,0.9531035,1.1186615e-05,-10.670513,-8.702772,7.101236,0.012660935,46.980828570998405,46.980828570998405,0.10161991,94.96675329056667,90.02946709717946,-8.790036910010363,200.0,100,1.0530001,1.2067181,0.005838024,0.01,0.5564241,-8.790036910010363
-7.816160903329197,1.0230119,3.3827796e-06,-9.742414,-7.7797623,7.3489003,0.0108574,51.98710624501059,51.98710624501059,0.035402596,98.18935242447968,96.75959348405317,-7.816160903329197,200.0,100,1.0184404,1.1107249,0.0060940627,0.01,0.6234299,-7.816160903329197
-7.002150377969241,0.9814708,1.7367755e-06,-8.876249,-6.9925284,6.6994867,0.010736863,42.911937003216,42.911937003216,0.016730092,99.50417583585515,98.30969897884486,-7.002150377969241,200.0,100,1.004983,1.0537918,0.0076665897,0.009999997,0.7524534,-7.002150377969241
-7.528819431187072,1.2504492,4.5157136e-05,-8.811083,-6.7326026,7.483638,0.022233823,48.554715336548746,48.554715336548746,0.7060875,80.87225414105247,69.10584683481552,-7.528819431187072,200.0,100,1.236518,2.7802267,0.0063457405,0.01,0.7935026,-7.528819431187072
-7.9641115769062845,1.0089216,2.1826014e-07,-9.863945,-7.9618907,6.8936877,0.010677618,47.88889673454128,47.88889673454128,0.0022217208,99.88409617041079,99.78437305374025,-7.9641115769062845,200.0,100,1.0011604,1.0772879,0.009681122,0.010000002,0.9767493,-7.9641115769062845
-8.76564718182991,1.0227029,2.1302965e-05,-10.559469,-8.530914,7.7529464,0.012934995,50.07978386400415,50.07978386400415,0.22281218,90.35142952356108,82.58325241558079,-8.76564718182991,200.0,100,1.1067894,1.3228657,0.002814322,0.01,0.28782153,-8.76564718182991
-8.0158941842925,1.0951177,4.6304995e-05,-9.476614,-7.3789816,7.7091565,0.026780955,46.7965128341053,46.7965128341053,0.55532765,81.57404320815976,68.56739304705911,-8.0158941842925,200.0,100,1.2258801,2.9328299,0.0072682155,0.009999998,0.7959552,-8.0158941842925
-7.798565456517117,1.0233151,3.7917437e-06,-9.69723,-7.7259955,6.8161683,0.013268635,47.701626605266966,47.701626605266966,0.03970616,97.57661587924548,96.38198166018933,-7.798565456517117,200.0,100,1.0248357,1.3577994,0.008851562,0.01,0.90579367,-7.798565456517117
-7.157176729313265,1.0190479,5.4366906e-06,-8.790075,-7.0107026,6.4986386,0.013543835,42.513226565745406,42.513226565745406,0.056457777,94.08835296861,94.8925470348791,-7.157176729313265,200.0,100,1.0628308,1.3801816,0.008481216,0.010000002,0.86427647,-7.157176729313265
-8.798905482659773,1.0577018,1.5551479e-05,-10.610607,-8.603675,7.004917,0.034704827,50.5788268865883,50.5788268865883,0.1739795,93.42668196490094,86.65815387328561,-8.798905482659773,200.0,100,1.070358,3.6707358,0.008117349,0.01,0.8585735,-8.798905482659773
-7.424008851678921,0.9295812,6.728532e-05,-9.0755005,-6.8704596,8.315616,0.018659705,51.46259499360114,51.46259499360114,0.58142674,74.44903233479046,60.01953349779636,-7.424008851678921,200.0,100,1.3432008,1.7345712,5.204625e-06,0.009999999,0.00048381215,-7.424008851678921
-6.691485057852269,1.0263895,2.2982022e-05,-8.335106,-6.3702893,6.8439827,0.012680468,38.326357045442414,38.326357045442414,0.2421099,91.22417052159088,81.46493608324627,-6.691485057852269,200.0,100,1.0962007,1.3015099,0.0015118539,0.010000003,0.15517509,-6.691485057852269
-8.526699964704106,1.4484568,0.000114007395,-10.050097,-7.9221177,10.047174,0.035289947,55.83517682578666,55.83517682578666,2.3919053,83.20928892757864,46.977623267086905,-8.526699964704106,200.0,100,1.2017889,5.111596,0.005537069,0.010000002,0.8020205,-8.526699964704106
-7.40386038200161,1.01864,1.8640567e-06,-9.322175,-7.3936577,6.6556406,0.012804871,47.16946767850105,47.16946767850105,0.019341968,99.45522924321929,98.18802750496725,-7.40386038200161,200.0,100,1.0054775,1.3043554,0.009342068,0.01,0.95162034,-7.40386038200161
-7.278228493380848,1.1055046,2.4209316e-05,-8.98201,-6.9225335,8.439636,0.019495388,55.56065193192399,55.56065193192399,0.29587185,88.58191353477464,80.66649774489623,-7.278228493380848,200.0,100,1.1288986,2.155224,0.0074759084,0.009999998,0.82646513,-7.278228493380848
-7.279585409328905,1.0253752,1.926132e-06,-9.148518,-7.24723,6.744349,0.018110529,47.50183556298237,47.50183556298237,0.020251239,99.62192017428059,98.12882761073574,-7.279585409328905,200.0,100,1.0037951,1.8570088,0.0093545085,0.01,0.9591882,-7.279585409328905
-8.588123792540586,0.94486314,3.31794e-05,-10.443134,-8.36371,8.715136,0.014481918,54.22471574914918,54.22471574914918,0.29621446,88.48295534434494,75.27422050291263,-8.588123792540586,200.0,100,1.1301612,1.368343,1.9091998e-05,0.010000002,0.0018039326,-8.588123792540586
-7.412386529133548,1.0680233,1.4795535e-05,-9.148352,-7.126577,7.706939,0.011732082,53.43454754451064,53.43454754451064,0.16876873,93.17612131744686,87.22382116181915,-7.412386529133548,200.0,100,1.0732363,1.2530137,0.0015433675,0.01,0.16483526,-7.412386529133548
-7.437099295883175,1.011637,3.3070853e-06,-9.341745,-7.4157057,6.8883104,0.010603142,45.91146786505405,45.91146786505405,0.033845022,99.14006833408774,96.82976167573256,-7.437099295883175,200.0,100,1.0086739,1.072653,0.004571729,0.010000002,0.462493,-7.437099295883175
-7.181741155990104,1.4470276,0.0003657738,-7.561918,-5.11936,8.449852,0.085320316,46.51653394571414,46.51653394571414,7.658895,63.6320398841113,21.639589482452063,-7.181741155990104,200.0,100,1.5715353,12.346086,0.005192322,0.0100000035,0.75134337,-7.181741155990104
-7.594918460130609,1.0762955,1.38939695e-05,-9.251509,-7.3373704,7.2649283,0.011618642,48.64649290631612,48.64649290631612,0.1609494,93.27534402519541,87.90822402823191,-7.594918460130609,200.0,100,1.0720947,1.2505091,0.0015021228,0.009999999,0.1616728,-7.594918460130609
-8.148083291060717,1.2478898,7.614486e-05,-9.953745,-7.967144,7.801487,0.033511948,44.82503834559235,44.82503834559235,1.1857498,92.02667702568256,57.01792983582663,-8.148083291060717,200.0,100,1.0866414,4.1819215,0.006793824,0.009999999,0.8477943,-8.148083291060717
-7.901992550940708,0.99700075,4.8269867e-06,-9.835664,-7.8713446,7.0446925,0.0109540615,47.83041721896206,47.83041721896206,0.047980763,98.68615055323413,95.43921854784004,-7.901992550940708,200.0,100,1.0133134,1.0921208,0.004991182,0.010000002,0.49762124,-7.901992550940708
-8.385906055831796,1.0286888,1.5808508e-06,-10.228313,-8.370586,7.2880926,0.010343216,52.85101230889414,52.85101230889414,0.01672858,99.31722580256366,98.45910297377117,-8.385906055831796,200.0,100,1.0068747,1.0639951,0.005440096,0.009999997,0.55961657,-8.385906055831796
-7.961381106683028,1.2612578,7.316729e-05,-9.802203,-7.7626157,9.957428,0.032017294,50.606672998277425,50.606672998277425,1.1639241,91.81768658310052,57.99267477520417,-7.961381106683028,200.0,100,1.0891148,4.038206,0.006710057,0.009999999,0.84631115,-7.961381106683028
-9.031749834270217,1.0143173,2.1113863e-05,-10.906792,-8.889762,7.846459,0.02371585,56.61623859452259,56.61623859452259,0.21722779,93.565788277574,82.71112480421063,-9.031749834270217,200.0,100,1.0687667,2.4055395,0.008476017,0.010000002,0.859737,-9.031749834270217
-8.721066038211871,1.103454,1.9885725e-05,-10.294092,-8.239122,7.6814666,0.012218495,52.494270604683535,52.494270604683535,0.24213065,89.30902205936916,83.55136103297488,-8.721066038211871,200.0,100,1.1197077,1.3482547,0.0011260248,0.010000002,0.12425165,-8.721066038211871
-7.1654476657109045,1.3445668,0.00016370858,-8.30836,-6.078731,9.658033,0.048192192,45.69775549833662,45.69775549833662,2.959622,74.30093275101497,38.15752881777048,-7.1654476657109045,200.0,100,1.3458781,6.479762,0.005756423,0.01,0.7739895,-7.1654476657109045
-7.562404582083266,1.1025327,2.299915e-05,-8.947494,-6.8672457,6.870124,0.012460194,45.91050463156526,45.91050463156526,0.2795727,88.25979409644955,81.45370771309295,-7.562404582083266,200.0,100,1.1330187,1.3737772,0.00074497756,0.009999999,0.082136214,-7.562404582083266
-8.36350733823332,1.6269355,0.00025703016,-8.996231,-6.66412,13.841921,0.057855394,51.03035629026344,51.03035629026344,6.80338,69.09511643800131,28.211941671553447,-8.36350733823332,200.0,100,1.4472803,9.412699,0.0046827327,0.009999999,0.76185036,-8.36350733823332
