AvgVanillaIw,ESSRenyi,VarJ,AvgDiscRet,IterType,VarNormIw,VanillaAvgRet,VarDiscRet,AvgEpLen,MaxVanillaIw,MinNormIw,EpsThisIter,MaxNormIw,AvgNormIw,ESSClassic,eRenyi2,AvgRet,VarVanillaIw,BatchSize,Bound,MinVanillaIw,J,VarRet,Delta
1.0,500.0,0.28850746,4999.683804894745,2,3.5044917e-18,4999.683804894745,0.08407533825512122,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.683804894745,,500,4749.683,1.0,4999.683,0.08407533825512122,0.8
1.0,500.0,0.34891146,4999.635089349319,2,2.179301e-19,4999.635089349319,0.16066326128673208,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.635089349319,,500,4822.8823,1.0,4999.659,0.16066326128673208,0.8
1.0,500.0,17.292578,4996.640925567791,2,5.4391416e-20,4996.640925567791,899.7811523364609,499.71,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4996.640925567791,,500,4854.316,1.0,4998.6533,899.7811523364609,0.8
1.0,500.0,14.983412,4999.672522826063,2,5.434597e-20,4999.672522826063,0.13300043984655122,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.672522826063,,500,4873.908,1.0,4998.908,0.13300043984655122,0.8
1.0039053,499.34740714734124,9.9875555,4999.709630275439,1,4.212312e-09,4999.709630275439,0.0884784219803341,500.0,1.0608792,0.001488851,100,0.0021135046,0.002,499.4751465530032,1.0013069,4999.709630275439,0.0010613193,500,4887.3447,0.74733275,4999.221,0.0884784219803341,0.8
1.0,500.0,0.26865572,4999.736528209035,2,3.5044917e-18,4999.736528209035,0.07289747080516808,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.736528209035,,500,4749.7363,1.0,4999.7363,0.07289747080516808,0.8
1.0,500.0,0.35365868,4999.667754527644,2,2.179301e-19,4999.667754527644,0.1773653936783103,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.667754527644,,500,4822.9253,1.0,4999.702,0.1773653936783103,0.8
1.0,500.0,43.81781,4992.120051050086,2,5.4391416e-20,4992.120051050086,5779.217861587054,499.25,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4992.120051050086,,500,4852.8374,1.0,4997.175,5779.217861587054,0.8
1.0,500.0,37.963207,4999.671140249342,2,5.434597e-20,4999.671140249342,0.1486440989781326,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.671140249342,,500,4872.7983,1.0,4997.7983,0.1486440989781326,0.8
0.99850065,497.5333316647286,18.734442,4999.739984683423,1,2.1322418e-08,4999.739984683423,0.07583730407537041,500.0,1.085547,0.0008270848,100,0.002174354,0.002,497.3541674980899,1.0049578,4999.739984683423,0.005314631,500,4886.7886,0.41292238,4998.8687,0.07583730407537041,0.8
1.0,500.0,0.30271146,4999.670929430177,2,3.5044917e-18,4999.670929430177,0.09255688427855034,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.670929430177,,500,4749.6704,1.0,4999.6704,0.09255688427855034,0.8
1.0,500.0,0.3121272,4999.70348236061,2,2.179301e-19,4999.70348236061,0.1037360071730952,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.70348236061,,500,4822.91,1.0,4999.687,0.1037360071730952,0.8
1.0,500.0,0.34647226,4999.628160167438,2,5.4391416e-20,4999.628160167438,0.1645947606367569,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.628160167438,,500,4855.33,1.0,4999.6675,0.1645947606367569,0.8
1.0,500.0,0.34954518,4999.634752775702,2,5.434597e-20,4999.634752775702,0.12907309040588516,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.634752775702,,500,4874.659,1.0,4999.659,0.12907309040588516,0.8
1.0,500.0,0.34036607,4999.697985988866,1,5.431875e-20,4999.697985988866,0.0902160765938645,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.697985988866,,500,4887.8647,1.0,4999.668,0.0902160765938645,0.8
1.0,500.0,175.36406,4982.112567099727,2,3.5044917e-18,4982.112567099727,31063.185411348957,498.25,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4982.112567099727,,500,4732.113,1.0,4982.113,31063.185411348957,0.8
1.0,500.0,358.0873,4952.015223587609,2,2.179301e-19,4952.015223587609,227522.79589297742,495.24,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4952.015223587609,,500,4790.2866,1.0,4967.0635,227522.79589297742,0.8
1.0,500.0,297.83548,4989.944000362917,2,5.4391416e-20,4989.944000362917,9409.949707792195,499.04,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4989.944000362917,,500,4830.3535,1.0,4974.691,9409.949707792195,0.8
1.0,500.0,358.48868,4949.701933256725,2,5.434597e-20,4949.701933256725,249970.02290286112,495.01,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4949.701933256725,,500,4843.4434,1.0,4968.4434,249970.02290286112,0.8
0.9795577,452.7341096610062,135.55286,4999.720991705649,1,4.2992173e-07,4999.720991705649,0.077525268065989,500.0,1.5976528,0.0004043633,100,0.0032619883,0.002,451.5628666521681,1.104401,4999.720991705649,0.10313104,500,4872.7812,0.19804859,4990.276,0.077525268065989,0.8
1.0,500.0,0.26328966,4999.741804436652,2,3.5044917e-18,4999.741804436652,0.07002324720721277,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.741804436652,,500,4749.741,1.0,4999.741,0.07002324720721277,0.8
1.0,500.0,0.2858653,4999.710647912747,2,2.179301e-19,4999.710647912747,0.09457633436333382,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.710647912747,,500,4822.949,1.0,4999.726,0.09457633436333382,0.8
1.0,500.0,0.2768243,4999.724445354052,2,5.4391416e-20,4999.724445354052,0.06711057802874612,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.724445354052,,500,4855.388,1.0,4999.7256,0.06711057802874612,0.8
1.0,500.0,0.2929532,4999.693262784888,2,5.434597e-20,4999.693262784888,0.11373701337611083,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.693262784888,,500,4874.7173,1.0,4999.7173,0.11373701337611083,0.8
1.0000068,499.99994039536233,0.29435873,4999.705289677344,1,2.9306361e-13,4999.705289677344,0.09094251890541559,500.0,1.0006055,0.001997885,100,0.0020011973,0.0019999999,499.9999333434188,1.0000001,4999.705289677344,7.326578e-08,500,4887.913,0.99894935,4999.7163,0.09094251890541559,0.8
1.0,500.0,0.3307925,4999.713167948244,2,3.5044917e-18,4999.713167948244,0.11051445835640744,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.713167948244,,500,4749.713,1.0,4999.713,0.11051445835640744,0.8
1.0,500.0,0.28842032,4999.723496420865,2,2.179301e-19,4999.723496420865,0.05747506061937301,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.723496420865,,500,4822.941,1.0,4999.718,0.05747506061937301,0.8
1.0,500.0,0.32637924,4999.677819072808,2,5.4391416e-20,4999.677819072808,0.1536456206201391,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.677819072808,,500,4855.3677,1.0,4999.705,0.1536456206201391,0.8
1.0,500.0,0.32320666,4999.696155122907,2,5.434597e-20,4999.696155122907,0.0992250545160495,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.696155122907,,500,4874.703,1.0,4999.703,0.0992250545160495,0.8
1.0,500.0,0.31115237,4999.752592211143,1,5.431875e-20,4999.752592211143,0.06487729183952891,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.752592211143,,500,4887.9097,1.0,4999.713,0.06487729183952891,0.8
1.0,500.0,0.2493022,4999.7383088240485,2,3.5044917e-18,4999.7383088240485,0.06276520967665557,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.7383088240485,,500,4749.7383,1.0,4999.7383,0.06276520967665557,0.8
1.0,500.0,0.25816378,4999.748162702081,2,2.179301e-19,4999.748162702081,0.07182431631822758,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.748162702081,,500,4822.9663,1.0,4999.743,0.07182431631822758,0.8
1.0,500.0,0.2712988,4999.723995000263,2,5.4391416e-20,4999.723995000263,0.0881395180783542,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.723995000263,,500,4855.3994,1.0,4999.737,0.0881395180783542,0.8
1.0,500.0,0.27448142,4999.686591089589,2,5.434597e-20,4999.686591089589,0.07943086741939186,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.686591089589,,500,4874.724,1.0,4999.724,0.07943086741939186,0.8
1.0,500.0,0.2798084,4999.727846634308,1,5.431875e-20,4999.727846634308,0.09100615413843266,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.727846634308,,500,4887.9224,1.0,4999.7256,0.09100615413843266,0.8
1.0,500.0,0.3251099,4999.704625159191,2,3.5044917e-18,4999.704625159191,0.10676514684278683,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.704625159191,,500,4749.7046,1.0,4999.7046,0.10676514684278683,0.8
1.0,500.0,352.64725,4949.694776844161,2,2.179301e-19,4949.694776844161,249969.28107518033,495.01,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4949.694776844161,,500,4797.9224,1.0,4974.699,249969.28107518033,0.8
1.0,500.0,288.1769,4999.7259853543865,2,5.4391416e-20,4999.7259853543865,0.07388110443216551,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7259853543865,,500,4838.7046,1.0,4983.042,0.07388110443216551,0.8
1.0,500.0,249.67342,4999.74946410866,2,5.434597e-20,4999.74946410866,0.055293977152295344,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.74946410866,,500,4862.2188,1.0,4987.2188,0.055293977152295344,0.8
0.99409264,490.08731778900875,168.45398,4999.740508066853,1,8.247024e-08,4999.740508066853,0.06131492599844981,500.0,1.4624639,0.0010699542,100,0.002942309,0.0019999999,489.9193666999249,1.0202264,4999.740508066853,0.020374687,500,4879.2646,0.53181684,4992.193,0.06131492599844981,0.8
1.0,500.0,72.66075,4992.421168095179,2,3.5044917e-18,4992.421168095179,5332.910648833644,499.28,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4992.421168095179,,500,4742.421,1.0,4992.421,5332.910648833644,0.8
1.0,500.0,51.510323,4999.767682836795,2,2.179301e-19,4999.767682836795,0.05736645698204557,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.767682836795,,500,4819.318,1.0,4996.0947,0.05736645698204557,0.8
1.0,500.0,42.093567,4999.753242626042,2,5.4391416e-20,4999.753242626042,0.056089411689493884,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.753242626042,,500,4852.9766,1.0,4997.314,0.056089411689493884,0.8
1.0,500.0,36.469204,4999.720019254903,2,5.434597e-20,4999.720019254903,0.06331913691784381,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.720019254903,,500,4872.916,1.0,4997.916,0.06331913691784381,0.8
1.0009173,498.03708765601124,21.882284,4999.8004667966425,1,1.5867322e-08,4999.8004667966425,0.0614798087989013,500.0,1.0915354,0.0013403875,100,0.0021810702,0.002,498.0283530821905,1.0039413,4999.8004667966425,0.003974112,500,4886.75,0.67080855,4998.7734,0.0614798087989013,0.8
1.0,500.0,0.3065222,4999.68229571029,2,3.5044917e-18,4999.68229571029,0.09491287576596932,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.68229571029,,500,4749.682,1.0,4999.682,0.09491287576596932,0.8
1.0,500.0,352.6466,4949.699912396854,2,2.179301e-19,4949.699912396854,249969.75208637983,495.01,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4949.699912396854,,500,4797.9146,1.0,4974.6914,249969.75208637983,0.8
1.0,500.0,288.17603,4999.698521861139,2,5.4391416e-20,4999.698521861139,0.0685404201829453,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.698521861139,,500,4838.6895,1.0,4983.027,0.0685404201829453,0.8
1.0,500.0,249.67201,4999.68566509597,2,5.434597e-20,4999.68566509597,0.06119324999054094,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.68566509597,,500,4862.1914,1.0,4987.1914,0.06119324999054094,0.8
0.9943107,486.5861494950207,150.6752,4999.671940583161,1,1.14689826e-07,4999.671940583161,0.13170149529427133,500.0,1.5268533,0.0007766214,100,0.0030711796,0.002,486.0904391011219,1.0275673,4999.671940583161,0.02834713,500,4879.621,0.38610148,4992.955,0.13170149529427133,0.8
1.0,500.0,0.23265332,4999.746377531149,2,3.5044917e-18,4999.746377531149,0.05466535756005013,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.746377531149,,500,4749.746,1.0,4999.746,0.05466535756005013,0.8
1.0,500.0,0.25376832,4999.720037383627,2,2.179301e-19,4999.720037383627,0.0750710868298273,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.720037383627,,500,4822.9565,1.0,4999.7334,0.0750710868298273,0.8
1.0,500.0,0.25527534,4999.708972885025,2,5.4391416e-20,4999.708972885025,0.06699366410270972,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.708972885025,,500,4855.3877,1.0,4999.725,0.06699366410270972,0.8
1.0,500.0,0.2667658,4999.740655826745,2,5.434597e-20,4999.740655826745,0.08988943169825733,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.740655826745,,500,4874.729,1.0,4999.729,0.08988943169825733,0.8
1.0,500.0,0.2811969,4999.699239451412,1,5.431875e-20,4999.699239451412,0.11110486817481229,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.699239451412,,500,4887.9204,1.0,4999.7236,0.11110486817481229,0.8
1.0,500.0,0.32777113,4999.7111114910795,2,3.5044917e-18,4999.7111114910795,0.10852010233614424,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.7111114910795,,500,4749.711,1.0,4999.711,0.10852010233614424,0.8
1.0,500.0,0.3473496,4999.687791167346,2,2.179301e-19,4999.687791167346,0.13494264098778916,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.687791167346,,500,4822.9224,1.0,4999.699,0.13494264098778916,0.8
1.0,500.0,0.35048962,4999.637736066808,2,5.4391416e-20,4999.637736066808,0.12595100347263732,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.637736066808,,500,4855.3413,1.0,4999.6787,0.12595100347263732,0.8
1.0,500.0,0.3333123,4999.759025082544,2,5.434597e-20,4999.759025082544,0.0717572578673817,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.759025082544,,500,4874.699,1.0,4999.699,0.0717572578673817,0.8
0.99997133,499.99988079073887,0.3218622,4999.7047777417665,1,1.0528178e-12,4999.7047777417665,0.07486327588927465,500.0,1.0009938,0.0019959302,100,0.002002045,0.002,499.9998953562155,1.0000002,4999.7047777417665,2.6318943e-07,500,4887.8975,0.9979365,4999.7007,0.07486327588927465,0.8
1.0,500.0,0.37461343,4999.667597268687,2,3.5044917e-18,4999.667597268687,0.14175299892063312,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.667597268687,,500,4749.6675,1.0,4999.6675,0.14175299892063312,0.8
1.0,500.0,0.32668108,4999.716098980893,2,2.179301e-19,4999.716098980893,0.07265991590997403,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.716098980893,,500,4822.9146,1.0,4999.6914,0.07265991590997403,0.8
1.0,500.0,0.314858,4999.680846308316,2,5.4391416e-20,4999.680846308316,0.0847400592937081,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.680846308316,,500,4855.351,1.0,4999.6885,0.0847400592937081,0.8
1.0,500.0,0.30090076,4999.776575050461,2,5.434597e-20,4999.776575050461,0.059494963035770204,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.776575050461,,500,4874.7104,1.0,4999.7104,0.059494963035770204,0.8
1.0,500.0,0.29094493,4999.741618272252,1,5.431875e-20,4999.741618272252,0.06089996072962866,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.741618272252,,500,4887.9136,1.0,4999.717,0.06089996072962866,0.8
1.0,500.0,0.2543337,4999.7398890186905,2,3.5044917e-18,4999.7398890186905,0.06533830867800157,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.7398890186905,,500,4749.7397,1.0,4999.7397,0.06533830867800157,0.8
1.0,500.0,0.26870546,4999.684813277438,2,2.179301e-19,4999.684813277438,0.07897807338188712,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.684813277438,,500,4822.935,1.0,4999.712,0.07897807338188712,0.8
1.0,500.0,0.2760017,4999.756709007927,2,5.4391416e-20,4999.756709007927,0.08364589175321908,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.756709007927,,500,4855.39,1.0,4999.7275,0.08364589175321908,0.8
1.0,500.0,0.26934454,4999.808066647192,2,5.434597e-20,4999.808066647192,0.05731380913129913,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.808066647192,,500,4874.747,1.0,4999.747,0.05731380913129913,0.8
1.0000238,499.99994039536233,0.27320492,4999.75240084856,1,4.8551966e-13,4999.75240084856,0.08406412524351307,500.0,1.001015,0.0019969256,100,0.0020019822,0.002,499.99992657257485,1.0000001,4999.75240084856,1.2138696e-07,500,4887.946,0.9984866,4999.749,0.08406412524351307,0.8
1.0,500.0,0.27839026,4999.7311797123675,2,3.5044917e-18,4999.7311797123675,0.07828762880830455,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.7311797123675,,500,4749.7314,1.0,4999.7314,0.07828762880830455,0.8
1.0,500.0,0.26226217,4999.757792722646,2,2.179301e-19,4999.757792722646,0.06030516282393687,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.757792722646,,500,4822.9673,1.0,4999.744,0.06030516282393687,0.8
1.0,500.0,0.26982808,4999.706936927298,2,5.4391416e-20,4999.706936927298,0.08072172968366767,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.706936927298,,500,4855.3945,1.0,4999.732,0.08072172968366767,0.8
1.0,500.0,0.26605493,4999.724269405425,2,5.434597e-20,4999.724269405425,0.065329995214066,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.724269405425,,500,4874.7295,1.0,4999.7295,0.065329995214066,0.8
1.0,500.0,0.27041495,4999.716611514425,1,5.431875e-20,4999.716611514425,0.08315362697841117,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.716611514425,,500,4887.925,1.0,4999.728,0.08315362697841117,0.8
1.0,500.0,0.2523824,4999.73736891219,2,3.5044917e-18,4999.73736891219,0.0643473507140513,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.73736891219,,500,4749.7373,1.0,4999.7373,0.0643473507140513,0.8
1.0,500.0,0.2589994,4999.733890813502,2,2.179301e-19,4999.733890813502,0.07117423919691651,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.733890813502,,500,4822.9585,1.0,4999.7354,0.07117423919691651,0.8
1.0,500.0,0.25741112,4999.7089253017,2,5.4391416e-20,4999.7089253017,0.06477987776440804,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7089253017,,500,4855.389,1.0,4999.7266,0.06477987776440804,0.8
1.0,500.0,0.2646043,4999.713933362851,2,5.434597e-20,4999.713933362851,0.08198103503870031,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.713933362851,,500,4874.7227,1.0,4999.7227,0.08198103503870031,0.8
1.0000067,499.99988079073887,0.2582948,4999.766322205479,1,7.4934747e-13,4999.766322205479,0.05274772129625693,500.0,1.0010787,0.0019974005,100,0.002002144,0.002,499.9998965725784,1.0000002,4999.766322205479,1.8733974e-07,500,4887.9297,0.99870694,4999.733,0.05274772129625693,0.8
1.0,500.0,0.22807404,4999.726277758389,2,3.5044917e-18,4999.726277758389,0.052537326521244786,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.726277758389,,500,4749.726,1.0,4999.726,0.052537326521244786,0.8
1.0,500.0,0.27479544,4999.72938881589,2,2.179301e-19,4999.72938881589,0.10000015169533336,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.72938881589,,500,4822.9507,1.0,4999.7275,0.10000015169533336,0.8
1.0,500.0,0.27139112,4999.705875822884,2,5.4391416e-20,4999.705875822884,0.07032617706731245,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.705875822884,,500,4855.3833,1.0,4999.7207,0.07032617706731245,0.8
1.0,500.0,0.27328604,4999.6742404894,2,5.434597e-20,4999.6742404894,0.07695553823438465,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.6742404894,,500,4874.709,1.0,4999.709,0.07695553823438465,0.8
1.0000005,500.0,0.26528993,4999.760043465889,1,2.3175989e-14,4999.760043465889,0.05161808626547962,500.0,1.0002029,0.0019992732,100,0.002000405,0.002,500.00000739257075,1.0,4999.760043465889,5.794119e-09,500,4887.917,0.99963707,4999.72,0.05161808626547962,0.8
1.0,500.0,0.24717654,4999.767617816113,2,3.5044917e-18,4999.767617816113,0.06171446571878334,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.767617816113,,500,4749.767,1.0,4999.767,0.06171446571878334,0.8
1.0,500.0,0.27500224,4999.667635473772,2,2.179301e-19,4999.667635473772,0.08601506543803226,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.667635473772,,500,4822.941,1.0,4999.718,0.08601506543803226,0.8
1.0,500.0,0.27334177,4999.710239746861,2,5.4391416e-20,4999.710239746861,0.07360380428632052,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.710239746861,,500,4855.378,1.0,4999.7153,0.07360380428632052,0.8
1.0,500.0,0.29246867,4999.665007254673,2,5.434597e-20,4999.665007254673,0.11727946193468804,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.665007254673,,500,4874.702,1.0,4999.702,0.11727946193468804,0.8
0.9999431,499.99964237238714,0.31595492,4999.6651625018385,1,4.5261087e-12,4999.6651625018385,0.15876366051157517,500.0,1.0020988,0.0019885788,100,0.0020043117,0.002,499.99944359765925,1.0000007,4999.6651625018385,1.1313966e-06,500,4887.893,0.9942328,4999.6963,0.15876366051157517,0.8
1.0,500.0,0.32206032,4999.7083353462685,2,3.5044917e-18,4999.7083353462685,0.10476630310652736,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.7083353462685,,500,4749.7075,1.0,4999.7075,0.10476630310652736,0.8
1.0,500.0,0.29163858,4999.718742516997,2,2.179301e-19,4999.718742516997,0.06700416619856725,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.718742516997,,500,4822.9365,1.0,4999.7134,0.06700416619856725,0.8
1.0,500.0,0.28943342,4999.717160217424,2,5.4391416e-20,4999.717160217424,0.08201515020331325,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.717160217424,,500,4855.3774,1.0,4999.715,0.08201515020331325,0.8
1.0,500.0,0.274689,4999.794191403041,2,5.434597e-20,4999.794191403041,0.04622386745767401,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.794191403041,,500,4874.7344,1.0,4999.7344,0.04622386745767401,0.8
1.0000024,500.0,0.27183032,4999.739284001583,1,1.267432e-13,4999.739284001583,0.06841627032982213,500.0,1.0003932,0.0019984052,100,0.0020007815,0.002,499.99997437141775,1.0,4999.739284001583,3.1685666e-08,500,4887.933,0.99920505,4999.7363,0.06841627032982213,0.8
1.0,500.0,0.27231547,4999.72252910719,2,3.5044917e-18,4999.72252910719,0.07491505346626387,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.72252910719,,500,4749.722,1.0,4999.722,0.07491505346626387,0.8
1.0,500.0,0.27738437,4999.753530611849,2,2.179301e-19,4999.753530611849,0.08003801401020089,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.753530611849,,500,4822.961,1.0,4999.738,0.08003801401020089,0.8
1.0,500.0,0.27879828,4999.683139278598,2,5.4391416e-20,4999.683139278598,0.07808514943572421,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.683139278598,,500,4855.3823,1.0,4999.7197,0.07808514943572421,0.8
1.0,500.0,0.28484204,4999.748064749432,2,5.434597e-20,4999.748064749432,0.09167577886618923,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.748064749432,,500,4874.7266,1.0,4999.7266,0.09167577886618923,0.8
1.0,500.0,0.27305079,4999.75044691883,1,5.431875e-20,4999.75044691883,0.048281529490191766,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.75044691883,,500,4887.928,1.0,4999.7314,0.048281529490191766,0.8
1.0,500.0,0.20468616,4999.789400048254,2,3.5044917e-18,4999.789400048254,0.04232028682137144,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.789400048254,,500,4749.789,1.0,4999.789,0.04232028682137144,0.8
1.0,500.0,0.22372514,4999.7479101093295,2,2.179301e-19,4999.7479101093295,0.057927538681214245,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.7479101093295,,500,4822.9917,1.0,4999.7686,0.057927538681214245,0.8
1.0,500.0,0.26389462,4999.698619632917,2,5.4391416e-20,4999.698619632917,0.10661511590089567,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.698619632917,,500,4855.408,1.0,4999.7456,0.10661511590089567,0.8
1.0,500.0,0.26473254,4999.745411311285,2,5.434597e-20,4999.745411311285,0.07213464185554416,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.745411311285,,500,4874.7456,1.0,4999.7456,0.07213464185554416,0.8
1.0,500.0,0.26661465,4999.753871240775,1,5.431875e-20,4999.753871240775,0.07578619766025811,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.753871240775,,500,4887.9443,1.0,4999.7476,0.07578619766025811,0.8
1.0,500.0,0.22668661,4999.758353960691,2,3.5044917e-18,4999.758353960691,0.05191182282758719,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.758353960691,,500,4749.7583,1.0,4999.7583,0.05191182282758719,0.8
1.0,500.0,0.2500616,4999.705414589546,2,2.179301e-19,4999.705414589546,0.0730014356592665,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.705414589546,,500,4822.9546,1.0,4999.7314,0.0730014356592665,0.8
1.0,500.0,0.2534403,4999.764617357664,2,5.4391416e-20,4999.764617357664,0.06760876379182354,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.764617357664,,500,4855.406,1.0,4999.743,0.06760876379182354,0.8
