VarVanillaIw,VarNormIw,eRenyi2,VarDiscRet,Bound,AvgVanillaIw,MinVanillaIw,MaxNormIw,VarJ,AvgDiscRet,MaxVanillaIw,J,IterType,AvgNormIw,AvgEpLen,ESSClassic,Delta,EpsThisIter,BatchSize,ESSRenyi,MinNormIw,VarRet,VanillaAvgRet,AvgRet
,3.5044917e-18,1.0,54.90284863182973,-9.216659,1.0,1.0,0.01,7.372504,-7.709585317906967,1.0,-7.709585,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,54.90284863182973,-7.709585317906967,-7.709585317906967
,2.179301e-19,1.0,48.75217518599992,-8.877324,1.0,1.0,0.005,7.163536,-7.876994576517626,1.0,-7.79329,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,48.75217518599992,-7.876994576517626,-7.876994576517626
,5.4391416e-20,1.0,47.47143001009567,-8.263098,1.0,1.0,0.0033333334,7.0867023,-6.547381872297451,1.0,-7.377988,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,47.47143001009567,-6.547381872297451,-6.547381872297451
0.2656076,1.7350344e-06,1.290295,43.26671016095083,-8.042247,0.9781517,0.05024076,0.006786534,7.8954983,-7.508532572447958,2.655304,-7.1712947,1,0.0025,200.0,313.25582566854695,0.7,100,400,310.00662522765845,0.00012840738,43.26671016095083,-7.508532572447958,-7.508532572447958
,3.5044917e-18,1.0,45.702079178614824,-8.788342,1.0,1.0,0.01,6.7264447,-7.287823469260211,1.0,-7.287823,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,45.702079178614824,-7.287823469260211,-7.287823469260211
,2.179301e-19,1.0,49.50689441549119,-8.650404,1.0,1.0,0.005,6.870873,-7.855126621830354,1.0,-7.571475,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,49.50689441549119,-7.855126621830354,-7.855126621830354
,5.4391416e-20,1.0,43.19261013783511,-8.407505,1.0,1.0,0.0033333334,6.7624106,-7.436742148424136,1.0,-7.526564,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,43.19261013783511,-7.436742148424136,-7.436742148424136
0.18329595,1.0841779e-06,1.1581023,55.386339149031436,-8.378974,1.0279362,0.81531775,0.013411105,7.246249,-8.110409488126605,5.514304,-7.5556455,1,0.0025,200.0,340.9958993702845,0.7,100,400,345.39263845739094,0.0019828996,55.386339149031436,-8.110409488126605,-8.110409488126605
,3.5044917e-18,1.0,41.330925743967676,-8.577195,1.0,1.0,0.01,6.3966875,-7.107601660652517,1.0,-7.107601,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,41.330925743967676,-7.107601660652517,-7.107601660652517
,2.179301e-19,1.0,48.77431089472849,-8.951542,1.0,1.0,0.005,6.722437,-8.642616197549849,1.0,-7.8751087,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,48.77431089472849,-8.642616197549849,-8.642616197549849
,5.4391416e-20,1.0,41.33425794933727,-8.560428,1.0,1.0,0.0033333334,6.621382,-7.294350921606728,1.0,-7.6815233,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,41.33425794933727,-7.294350921606728,-7.294350921606728
0.04183764,2.7883593e-07,1.0863806,42.72990135710946,-8.175897,0.9683876,0.8427874,0.006609431,6.762478,-6.762450444414355,2.5601964,-7.38255,1,0.0025000004,200.0,382.9575152580412,0.7,100,400,368.195087115741,0.002175749,42.72990135710946,-6.762450444414355,-6.762450444414355
,3.5044917e-18,1.0,51.76572525155346,-9.797583,1.0,1.0,0.01,7.1587753,-8.272601257933255,1.0,-8.272601,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,51.76572525155346,-8.272601257933255,-8.272601257933255
,2.179301e-19,1.0,45.566701269814786,-8.891483,1.0,1.0,0.005,6.9565144,-7.348401515844716,1.0,-7.8105006,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,45.566701269814786,-7.348401515844716,-7.348401515844716
,5.4391416e-20,1.0,38.37694558625467,-8.494121,1.0,1.0,0.0033333334,6.708626,-7.213501468369442,1.0,-7.6115017,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,38.37694558625467,-7.213501468369442,-7.213501468369442
0.44374326,2.8507363e-06,1.4563206,54.861430769846514,-8.257965,0.98634166,0.00025844318,0.0051397653,8.06741,-8.444178006361915,2.0278258,-7.335537,1,0.0025,200.0,274.9183353656769,0.7,100,400,274.6647874600448,6.550549e-07,54.861430769846514,-8.444178006361915,-8.444178006361915
,3.5044917e-18,1.0,61.47056756781417,-10.173646,1.0,1.0,0.01,7.8010163,-8.658362412361917,1.0,-8.658362,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,61.47056756781417,-8.658362412361917,-8.658362412361917
,2.179301e-19,1.0,51.574171383147075,-9.0353565,1.0,1.0,0.005,7.5126185,-7.269416053692484,1.0,-7.963889,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,51.574171383147075,-7.269416053692484,-7.269416053692484
,5.4391416e-20,1.0,52.45818047989943,-9.026888,1.0,1.0,0.0033333334,7.416758,-8.528337472473877,1.0,-8.152039,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,52.45818047989943,-8.528337472473877,-8.528337472473877
0.28187168,1.6328867e-06,1.2524748,51.54965551681047,-8.8021965,1.0386943,0.7798123,0.014926296,7.895895,-8.208283357379365,6.201543,-7.9467487,1,0.0025,200.0,317.30704657314345,0.7,100,400,319.36770690961424,0.0018769053,51.54965551681047,-8.208283357379365,-8.208283357379365
,3.5044917e-18,1.0,50.740930615582975,-9.665917,1.0,1.0,0.01,7.087561,-8.16015549445724,1.0,-8.160155,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,50.740930615582975,-8.16015549445724,-8.16015549445724
,2.179301e-19,1.0,56.63487436929561,-9.328915,1.0,1.0,0.005,7.291127,-8.355240151316798,1.0,-8.257698,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,56.63487436929561,-8.355240151316798,-8.355240151316798
,5.4391416e-20,1.0,46.57218513083614,-8.9087715,1.0,1.0,0.0033333334,7.135064,-7.58698579840816,1.0,-8.034127,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,46.57218513083614,-7.58698579840816,-7.58698579840816
6.896887,3.4752604e-05,7.058617,43.96664208016585,-7.847078,1.113712,,0.02235085,15.032107,-7.756593111960281,9.956964,-5.834277,1,0.0025000004,200.0,61.101205898525535,0.7,100,400,56.66832376398476,,43.96664208016585,-7.756593111960281,-7.756593111960281
,3.5044917e-18,1.0,47.17643592554427,-8.73791,1.0,1.0,0.01,6.834081,-7.253646979890564,1.0,-7.253647,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,47.17643592554427,-7.253646979890564,-7.253646979890564
,2.179301e-19,1.0,50.2542057519568,-8.959447,1.0,1.0,0.005,6.9755898,-8.566180740584196,1.0,-7.909914,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,50.2542057519568,-8.566180740584196,-8.566180740584196
,5.4391416e-20,1.0,37.50065082301375,-8.524291,1.0,1.0,0.0033333334,6.7044225,-7.1309851784464096,1.0,-7.6502714,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,37.50065082301375,-7.1309851784464096,-7.1309851784464096
0.74321353,4.941167e-06,1.7959646,51.25026624373045,-8.125623,0.9695764,5.3259258e-11,0.0062655243,8.518884,-7.661027434439168,2.429962,-7.1063914,1,0.0025,200.0,223.63732500422503,0.7,100,400,222.72153933290468,1.3732609e-13,51.25026624373045,-7.661027434439168,-7.661027434439168
,3.5044917e-18,1.0,56.99865174079696,-8.79786,1.0,1.0,0.01,7.5119014,-7.274588648697292,1.0,-7.274588,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,56.99865174079696,-7.274588648697292,-7.274588648697292
,2.179301e-19,1.0,50.67802131260351,-8.3722925,1.0,1.0,0.005,7.3007107,-7.315765420955248,1.0,-7.2951765,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,50.67802131260351,-7.315765420955248,-7.315765420955248
,5.4391416e-20,1.0,52.22863235540539,-8.309005,1.0,1.0,0.0033333334,7.2667146,-7.698274749885506,1.0,-7.4295435,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,52.22863235540539,-7.698274749885506,-7.698274749885506
0.5519892,3.2746375e-06,1.4716871,50.28849589449732,-8.2232685,1.0264167,0.5516105,0.022150762,8.402258,-8.016866959744764,9.094364,-7.299304,1,0.0025,200.0,262.7029681453298,0.7,100,400,271.7969097168615,0.0013435347,50.28849589449732,-8.016866959744764,-8.016866959744764
,3.5044917e-18,1.0,42.24866595833784,-9.931955,1.0,1.0,0.01,6.467316,-8.431508703181692,1.0,-8.431509,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,42.24866595833784,-8.431508703181692,-8.431508703181692
,2.179301e-19,1.0,48.80669708947833,-9.120893,1.0,1.0,0.005,6.7246237,-7.661670402981018,1.0,-8.046589,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,48.80669708947833,-7.661670402981018,-7.661670402981018
,5.4391416e-20,1.0,49.15812171549562,-8.621894,1.0,1.0,0.0033333334,6.8228636,-7.141006809356489,1.0,-7.7447286,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,49.15812171549562,-7.141006809356489,-7.141006809356489
5.83333,6.5735425e-05,8.618821,50.741316516733946,-7.6212654,0.7447295,,0.040712763,17.687977,-8.627939035217162,12.127999,-5.3819175,1,0.0025,200.0,34.80872069099628,0.7,100,400,46.41005925429066,,50.741316516733946,-8.627939035217162,-8.627939035217162
,3.5044917e-18,1.0,41.83170051243278,-9.024316,1.0,1.0,0.01,6.4353228,-7.495364859348285,1.0,-7.4953647,2,0.009999998,200.0,100.0,0.7,100,400,400.0,0.01,41.83170051243278,-7.495364859348285,-7.495364859348285
,2.179301e-19,1.0,53.31993744187448,-8.665994,1.0,1.0,0.005,6.863486,-7.667140899253349,1.0,-7.581253,2,0.0049999994,200.0,200.00000010221265,0.7,100,400,400.0,0.005,53.31993744187448,-7.667140899253349,-7.667140899253349
,5.4391416e-20,1.0,61.349774845577244,-8.707424,1.0,1.0,0.0033333334,7.194863,-8.302703982295407,1.0,-7.821737,2,0.0033333336,200.0,299.999969473632,0.7,100,400,400.0,0.0033333334,61.349774845577244,-8.302703982295407,-8.302703982295407
nan,nan,nan,51.620896453898744,nan,inf,0.08245383,nan,nan,-7.946621607441509,inf,nan,,nan,200.0,nan,0.7,100,500,nan,nan,50.741316516733946,-8.627939035217162,-8.627939035217162
0.14958347,6.014354e-07,1.1739159,49.4100994899309,-8.513159,0.9974182,0.7953706,0.008363446,7.418284,-7.425326113358205,4.1709266,-7.77396,1,0.002,200.0,434.76058531267404,0.7,100,500,425.9249029197199,0.0015948587,49.4100994899309,-7.425326113358205,-7.425326113358205
,3.5044917e-18,1.0,46.29763756913593,-9.775916,1.0,1.0,0.01,6.77013,-8.256218205883819,1.0,-8.256218,2,0.009999998,200.0,100.0,0.7,100,500,500.0,0.01,46.29763756913593,-8.256218205883819,-8.256218205883819
,2.179301e-19,1.0,45.139025734073705,-8.721954,1.0,1.0,0.005,6.755135,-7.038512918988573,1.0,-7.6473656,2,0.0049999994,200.0,200.00000010221265,0.7,100,500,500.0,0.005,45.139025734073705,-7.038512918988573,-7.038512918988573
,5.4391416e-20,1.0,49.16553712561032,-8.253615,1.0,1.0,0.0033333334,6.8405337,-6.8339196412872285,1.0,-7.376217,2,0.0033333336,200.0,299.999969473632,0.7,100,500,500.0,0.0033333334,49.16553712561032,-6.8339196412872285,-6.8339196412872285
,5.434597e-20,1.0,44.62642377136363,-8.077429,1.0,1.0,0.0025,6.793437,-7.133259718453839,1.0,-7.3154764,2,0.0024999997,200.0,400.0,0.7,100,500,500.0,0.0025,44.62642377136363,-7.133259718453839,-7.133259718453839
11.049969,8.487694e-05,16.36124,55.9674413905416,-6.3610697,0.7216318,,0.06357419,19.781029,-7.711815306696426,22.938578,-3.5855594,1,0.002,200.0,22.546090471782612,0.7,100,500,30.56003017952199,,55.9674413905416,-7.711815306696426,-7.711815306696426
,3.5044917e-18,1.0,49.85151712401125,-9.977391,1.0,1.0,0.01,7.0251694,-8.44612827910285,1.0,-8.446128,2,0.009999998,200.0,100.0,0.7,100,500,500.0,0.01,49.85151712401125,-8.44612827910285,-8.44612827910285
,2.179301e-19,1.0,48.58033140117955,-9.750104,1.0,1.0,0.005,6.983745,-8.88854578616419,1.0,-8.667337,2,0.0049999994,200.0,200.00000010221265,0.7,100,500,500.0,0.005,48.58033140117955,-8.88854578616419,-8.88854578616419
,5.4391416e-20,1.0,42.32150169544836,-8.783574,1.0,1.0,0.0033333334,6.90365,-6.363822082855734,1.0,-7.899499,2,0.0033333336,200.0,299.999969473632,0.7,100,500,500.0,0.0033333334,42.32150169544836,-6.363822082855734,-6.363822082855734
,5.434597e-20,1.0,59.045695529728924,-8.788955,1.0,1.0,0.0025,7.099654,-8.394796117137501,1.0,-8.023323,2,0.0024999997,200.0,400.0,0.7,100,500,500.0,0.0025,59.045695529728924,-8.394796117137501,-8.394796117137501
0.18630639,6.867216e-07,1.1377358,48.48914028307147,-8.592092,1.0417261,0.7655575,0.009847408,7.66976,-7.590403580580781,5.129151,-7.86165,1,0.002,200.0,426.8626375685767,0.7,100,500,439.4693221514624,0.0014697866,48.48914028307147,-7.590403580580781,-7.590403580580781
,3.5044917e-18,1.0,45.99130766522241,-7.8575563,1.0,1.0,0.01,6.747695,-6.369936652150711,1.0,-6.369937,2,0.009999998,200.0,100.0,0.7,100,500,500.0,0.01,45.99130766522241,-6.369936652150711,-6.369936652150711
,2.179301e-19,1.0,51.05219099376434,-8.535471,1.0,1.0,0.005,7.0197363,-8.59719475799356,1.0,-7.4835653,2,0.0049999994,200.0,200.00000010221265,0.7,100,500,500.0,0.005,51.05219099376434,-8.59719475799356,-8.59719475799356
,5.4391416e-20,1.0,48.06071546377467,-8.655293,1.0,1.0,0.0033333334,6.9914103,-8.35469975995608,1.0,-7.773944,2,0.0033333336,200.0,299.999969473632,0.7,100,500,500.0,0.0033333334,48.06071546377467,-8.35469975995608,-8.35469975995608
,5.434597e-20,1.0,48.38252930716754,-8.505506,1.0,1.0,0.0025,6.9741044,-7.635319907389491,1.0,-7.7392883,2,0.0024999997,200.0,400.0,0.7,100,500,500.0,0.0025,48.38252930716754,-7.635319907389491,-7.635319907389491
0.04107835,1.612032e-07,1.0390142,48.79315395007936,-8.427664,1.0096008,0.8868495,0.004897655,7.090387,-7.826630126510898,2.472338,-7.729098,1,0.002,200.0,480.66745191819064,0.7,100,500,481.22536752730616,0.0017568322,48.79315395007936,-7.826630126510898,-7.826630126510898
,3.5044917e-18,1.0,55.49737280831082,-10.258938,1.0,1.0,0.01,7.4123135,-8.728960034093022,1.0,-8.728959,2,0.009999998,200.0,100.0,0.7,100,500,500.0,0.01,55.49737280831082,-8.728960034093022,-8.728960034093022
,2.179301e-19,1.0,54.685061290197616,-8.944736,1.0,1.0,0.005,7.435752,-6.996795828692036,1.0,-7.8628774,2,0.0049999994,200.0,200.00000010221265,0.7,100,500,500.0,0.005,54.685061290197616,-6.996795828692036,-6.996795828692036
,5.4391416e-20,1.0,49.61327369185517,-8.914283,1.0,1.0,0.0033333334,7.299942,-8.367094685637225,1.0,-8.03095,2,0.0033333336,200.0,299.999969473632,0.7,100,500,500.0,0.0033333334,49.61327369185517,-8.367094685637225,-8.367094685637225
,5.434597e-20,1.0,42.023116715849625,-8.8235035,1.0,1.0,0.0025,7.0971727,-8.1412071245068,1.0,-8.058514,2,0.0024999997,200.0,400.0,0.7,100,500,500.0,0.0025,42.023116715849625,-8.1412071245068,-8.1412071245068
0.14109989,5.7523454e-07,1.2428055,53.91711173644224,-8.486888,0.99053735,0.79205096,0.008915126,7.348792,-7.5991208650447595,4.415383,-7.7241035,1,0.002,200.0,437.2459567838732,0.7,100,500,402.31557364469575,0.0015992349,53.91711173644224,-7.5991208650447595,-7.5991208650447595
,3.5044917e-18,1.0,41.459558398624466,-9.402691,1.0,1.0,0.01,6.4066343,-7.871747374691567,1.0,-7.871747,2,0.009999998,200.0,100.0,0.7,100,500,500.0,0.01,41.459558398624466,-7.871747374691567,-7.871747374691567
,2.179301e-19,1.0,48.09356370646495,-9.128071,1.0,1.0,0.005,6.660255,-8.219313337411775,1.0,-8.04553,2,0.0049999994,200.0,200.00000010221265,0.7,100,500,500.0,0.005,48.09356370646495,-8.219313337411775,-8.219313337411775
,5.4391416e-20,1.0,55.31766505558247,-8.745205,1.0,1.0,0.0033333334,6.9206476,-7.4928796580576975,1.0,-7.861314,2,0.0033333336,200.0,299.999969473632,0.7,100,500,500.0,0.0033333334,55.31766505558247,-7.4928796580576975,-7.4928796580576975
,5.434597e-20,1.0,44.584360209750855,-8.419253,1.0,1.0,0.0025,6.8618774,-7.031186422848398,1.0,-7.6537814,2,0.0024999997,200.0,400.0,0.7,100,500,500.0,0.0025,44.584360209750855,-7.031186422848398,-7.031186422848398
0.07631536,3.0675238e-07,1.0898752,53.751887491703116,-8.577847,0.99756676,0.8458641,0.007053064,7.101337,-9.006363156382935,3.5179513,-7.8614373,1,0.002,200.0,464.45324040372424,0.7,100,500,458.7681142300123,0.0016958546,53.751887491703116,-9.006363156382935,-9.006363156382935
,3.5044917e-18,1.0,53.19366389749936,-10.146171,1.0,1.0,0.01,7.2568398,-8.632399544981377,1.0,-8.6324,2,0.009999998,200.0,100.0,0.7,100,500,500.0,0.01,53.19366389749936,-8.632399544981377,-8.632399544981377
,2.179301e-19,1.0,53.05973885961316,-9.522398,1.0,1.0,0.005,7.2548976,-8.242026429743532,1.0,-8.437213,2,0.0049999994,200.0,200.00000010221265,0.7,100,500,500.0,0.005,53.05973885961316,-8.242026429743532,-8.242026429743532
,5.4391416e-20,1.0,46.471661151320646,-8.836598,1.0,1.0,0.0033333334,7.1343083,-6.977218090288286,1.0,-7.950548,2,0.0033333336,200.0,299.999969473632,0.7,100,500,500.0,0.0033333334,46.471661151320646,-6.977218090288286,-6.977218090288286
,5.434597e-20,1.0,51.78794025657957,-8.693795,1.0,1.0,0.0025,7.14094,-7.854167932416906,1.0,-7.926453,2,0.0024999997,200.0,400.0,0.7,100,500,500.0,0.0025,51.78794025657957,-7.854167932416906,-7.854167932416906
0.09807607,3.936237e-07,1.1027232,47.635142135458146,-8.586376,0.99832255,0.45025972,0.00453602,7.324994,-7.978142937111411,2.2642057,-7.8656554,1,0.002,200.0,455.2866970903665,0.7,100,500,453.4229274187803,0.00090203254,47.635142135458146,-7.978142937111411,-7.978142937111411
