eRenyi2,ESSRenyi,VarJ,MinVanillaIw,AvgEpLen,VarNormIw,MinNormIw,VarVanillaIw,ESSClassic,VanillaAvgRet,MaxNormIw,AvgDiscRet,J,AvgNormIw,MaxVanillaIw,BatchSize,Bound,AvgVanillaIw,AvgRet,VarDiscRet,VarRet
1.0,100.0,195.63954,1.0,21.04,3.5044917e-18,0.01,,100.0,200.2840162850295,0.01,200.2840162850295,200.28403,0.009999998,1.0,100,132.97316,1.0,200.2840162850295,38661.44897065932,38661.44897065932
1.0,100.0,193.36224,1.0,22.52,3.5044917e-18,0.01,,100.0,215.06863881781698,0.01,215.06863881781698,215.06863,0.009999998,1.0,100,144.38353,1.0,215.06863881781698,37766.62449112113,37766.62449112113
1.0,100.0,187.20512,1.0,21.49,3.5044917e-18,0.01,,100.0,204.7761919372961,0.01,204.7761919372961,204.7762,0.009999998,1.0,100,139.13828,1.0,204.7761919372961,35399.75522312298,35399.75522312298
1.0,100.0,192.14963,1.0,20.76,3.5044917e-18,0.01,,100.0,197.4718995936721,0.01,197.4718995936721,197.47191,0.009999998,1.0,100,130.15045,1.0,197.4718995936721,37294.42355813748,37294.42355813748
1.0,100.0,204.79242,1.0,22.62,3.5044917e-18,0.01,,100.0,216.07513660566147,0.01,216.07513660566147,216.07513,0.009999998,1.0,100,147.91638,1.0,216.07513660566147,42363.56661123884,42363.56661123884
1.0,100.0,165.8089,1.0,19.92,3.5044917e-18,0.01,,100.0,189.0732268712178,0.01,189.0732268712178,189.07323,0.009999998,1.0,100,131.00862,1.0,189.0732268712178,27770.292526736506,27770.292526736506
1.0,100.0,163.11143,1.0,18.76,3.5044917e-18,0.01,,100.0,177.4817926414106,0.01,177.4817926414106,177.48178,0.009999998,1.0,100,116.052185,1.0,177.4817926414106,26874.081121493346,26874.081121493346
1.0,100.0,187.6007,1.0,21.73,3.5044917e-18,0.01,,100.0,207.17307763683897,0.01,207.17307763683897,207.17308,0.009999998,1.0,100,140.70587,1.0,207.17307763683897,35549.51344123927,35549.51344123927
1.0,100.0,220.32483,1.0,22.66,3.5044917e-18,0.01,,100.0,216.47592982598857,0.01,216.47592982598857,216.47592,0.009999998,1.0,100,134.85962,1.0,216.47592982598857,49033.364925714304,49033.364925714304
1.0,100.0,182.29823,1.0,20.94,3.5044917e-18,0.01,,100.0,199.27913222897809,0.01,199.27913222897809,199.27914,0.009999998,1.0,100,139.53879,1.0,199.27913222897809,33568.328375589146,33568.328375589146
1.0,100.0,175.20865,1.0,20.13,3.5044917e-18,0.01,,100.0,191.17299449378822,0.01,191.17299449378822,191.173,0.009999998,1.0,100,129.74352,1.0,191.17299449378822,31008.154405840236,31008.154405840236
1.0,100.0,198.11365,1.0,23.67,3.5044917e-18,0.01,,100.0,226.56894530044354,0.01,226.56894530044354,226.56894,0.009999998,1.0,100,165.13823,1.0,226.56894530044354,39645.47276498229,39645.47276498229
1.0,100.0,214.41731,1.0,23.13,3.5044917e-18,0.01,,100.0,221.16535807897787,0.01,221.16535807897787,221.16534,0.009999998,1.0,100,147.1145,1.0,221.16535807897787,46439.1765500836,46439.1765500836
1.0,100.0,187.91187,1.0,20.86,3.5044917e-18,0.01,,100.0,198.4741287326514,0.01,198.4741287326514,198.47412,0.009999998,1.0,100,131.9963,1.0,198.4741287326514,35667.54856468804,35667.54856468804
1.0,100.0,172.3474,1.0,20.34,3.5044917e-18,0.01,,100.0,193.2688807233193,0.01,193.2688807233193,193.26886,0.009999998,1.0,100,125.94854,1.0,193.2688807233193,30003.662620498493,30003.662620498493
1.0,100.0,191.93787,1.0,21.54,3.5044917e-18,0.01,,100.0,205.27292894896667,0.01,205.27292894896667,205.27292,0.009999998,1.0,100,116.06801,1.0,205.27292894896667,37212.2679090724,37212.2679090724
1.0,100.0,176.94853,1.0,20.0,3.5044917e-18,0.01,,100.0,189.87960210870685,0.01,189.87960210870685,189.8796,0.009999998,1.0,100,130.13141,1.0,189.87960210870685,31627.055153991914,31627.055153991914
1.0,100.0,190.74706,1.0,21.72,3.5044917e-18,0.01,,100.0,207.0698840711869,0.01,207.0698840711869,207.06989,0.009999998,1.0,100,147.32877,1.0,207.0698840711869,36751.95339631205,36751.95339631205
1.0,100.0,152.91989,1.0,17.65,3.5044917e-18,0.01,,100.0,166.3812215194552,0.01,166.3812215194552,166.38121,0.009999998,1.0,100,94.85227,1.0,166.3812215194552,23620.70218968188,23620.70218968188
1.0,100.0,187.49619,1.0,21.39,3.5044917e-18,0.01,,100.0,203.77400759140136,0.01,203.77400759140136,203.77399,0.009999998,1.0,100,138.97833,1.0,203.77400759140136,35509.920496148785,35509.920496148785
1.0,100.0,169.86322,1.0,19.85,3.5044917e-18,0.01,,100.0,188.37691584738553,0.01,188.37691584738553,188.3769,0.009999998,1.0,100,130.31082,1.0,188.37691584738553,29144.960130135292,29144.960130135292
1.0,100.0,179.72108,1.0,18.54,3.5044917e-18,0.01,,100.0,175.27929153328188,0.01,175.27929153328188,175.27928,0.009999998,1.0,100,110.5045,1.0,175.27929153328188,32625.933958712754,32625.933958712754
1.0,100.0,184.14342,1.0,20.07,3.5044917e-18,0.01,,100.0,190.5730997471689,0.01,190.5730997471689,190.57309,0.009999998,1.0,100,127.46758,1.0,190.5730997471689,34251.30813217183,34251.30813217183
1.0,100.0,211.06148,1.0,25.14,3.5044917e-18,0.01,,100.0,241.26405341516795,0.01,241.26405341516795,241.26404,0.009999998,1.0,100,171.422,1.0,241.26405341516795,44996.91696509369,44996.91696509369
1.0,100.0,174.57498,1.0,20.53,3.5044917e-18,0.01,,100.0,195.1690301446162,0.01,195.1690301446162,195.16902,0.009999998,1.0,100,133.74484,1.0,195.1690301446162,30784.268735479705,30784.268735479705
1.0,100.0,187.57356,1.0,21.21,3.5044917e-18,0.01,,100.0,201.9724314870665,0.01,201.9724314870665,201.97244,0.009999998,1.0,100,126.233284,1.0,201.9724314870665,35539.232003029625,35539.232003029625
1.0,100.0,190.65616,1.0,20.72,3.5044917e-18,0.01,,100.0,197.07513280313896,0.01,197.07513280313896,197.07512,0.009999998,1.0,100,114.60718,1.0,197.07513280313896,36716.940240729244,36716.940240729244
1.0,100.0,190.0004,1.0,23.07,3.5044917e-18,0.01,,100.0,220.56919588833136,0.01,220.56919588833136,220.56918,0.009999998,1.0,100,153.25154,1.0,220.56919588833136,36464.79530301218,36464.79530301218
1.0,100.0,190.03815,1.0,21.07,3.5044917e-18,0.01,,100.0,200.57578590212134,0.01,200.57578590212134,200.57578,0.009999998,1.0,100,126.51974,1.0,200.57578590212134,36479.29026145482,36479.29026145482
1.0,100.0,187.26535,1.0,22.51,3.5044917e-18,0.01,,100.0,214.97108088144378,0.01,214.97108088144378,214.97108,0.009999998,1.0,100,145.13037,1.0,214.97108088144378,35422.53635848682,35422.53635848682
1.0,100.0,160.42178,1.0,19.68,3.5044917e-18,0.01,,100.0,186.67277470545386,0.01,186.67277470545386,186.67278,0.009999998,1.0,100,125.24342,1.0,186.67277470545386,25995.097438648085,25995.097438648085
1.0,100.0,181.61024,1.0,20.93,3.5044917e-18,0.01,,100.0,199.16581561778548,0.01,199.16581561778548,199.1658,0.009999998,1.0,100,123.432594,1.0,199.16581561778548,33315.438056154744,33315.438056154744
1.0,100.0,202.73132,1.0,21.65,3.5044917e-18,0.01,,100.0,206.37863768620247,0.01,206.37863768620247,206.37865,0.009999998,1.0,100,139.05573,1.0,206.37863768620247,41515.14841981371,41515.14841981371
1.0,100.0,185.63148,1.0,19.61,3.5044917e-18,0.01,,100.0,185.98053184708755,0.01,185.98053184708755,185.98053,0.009999998,1.0,100,106.87828,1.0,185.98053184708755,34807.116839850154,34807.116839850154
1.0,100.0,209.41386,1.0,23.71,3.5044917e-18,0.01,,100.0,226.96821326539686,0.01,226.96821326539686,226.96822,0.009999998,1.0,100,158.80469,1.0,226.96821326539686,44297.13965941027,44297.13965941027
1.0,100.0,175.042,1.0,19.54,3.5044917e-18,0.01,,100.0,185.27543032391293,0.01,185.27543032391293,185.27542,0.009999998,1.0,100,125.52684,1.0,185.27543032391293,30949.20009652519,30949.20009652519
1.0,100.0,188.78891,1.0,20.47,3.5044917e-18,0.01,,100.0,194.5779830328263,0.01,194.5779830328263,194.57799,0.009999998,1.0,100,136.51273,1.0,194.5779830328263,36001.26885993621,36001.26885993621
1.0,100.0,195.96407,1.0,21.21,3.5044917e-18,0.01,,100.0,201.97618016958612,0.01,201.97618016958612,201.97617,0.009999998,1.0,100,132.13354,1.0,201.97618016958612,38789.81354978138,38789.81354978138
1.0,100.0,190.40442,1.0,19.89,3.5044917e-18,0.01,,100.0,188.77532858983025,0.01,188.77532858983025,188.77534,0.009999998,1.0,100,90.31188,1.0,188.77532858983025,36620.03834513627,36620.03834513627
1.0,100.0,205.66632,1.0,24.21,3.5044917e-18,0.01,,100.0,231.96829664916584,0.01,231.96829664916584,231.96829,0.009999998,1.0,100,149.49846,1.0,231.96829664916584,42725.89914708533,42725.89914708533
1.0,100.0,206.33398,1.0,23.65,3.5044917e-18,0.01,,100.0,226.3701465939747,0.01,226.3701465939747,226.37015,0.009999998,1.0,100,160.73184,1.0,226.3701465939747,43003.74573316039,43003.74573316039
1.0,100.0,185.906,1.0,21.37,3.5044917e-18,0.01,,100.0,203.57315648475299,0.01,203.57315648475299,203.57315,0.009999998,1.0,100,127.014175,1.0,203.57315648475299,34910.145324574674,34910.145324574674
1.0,100.0,238.62749,1.0,25.72,3.5044917e-18,0.01,,100.0,247.0743229120388,0.01,247.0743229120388,247.07431,0.009999998,1.0,100,139.35506,1.0,247.0743229120388,57518.26247369014,57518.26247369014
1.0,100.0,198.09872,1.0,21.8,3.5044917e-18,0.01,,100.0,207.87649173598948,0.01,207.87649173598948,207.8765,0.009999998,1.0,100,146.44774,1.0,207.87649173598948,39639.50124143044,39639.50124143044
1.0,100.0,185.01624,1.0,20.27,3.5044917e-18,0.01,,100.0,192.5751074612457,0.01,192.5751074612457,192.57509,0.009999998,1.0,100,116.83932,1.0,192.5751074612457,34576.77766544066,34576.77766544066
1.0,100.0,170.3052,1.0,19.21,3.5044917e-18,0.01,,100.0,181.97839494754416,0.01,181.97839494754416,181.9784,0.009999998,1.0,100,113.81302,1.0,181.97839494754416,29296.831959084637,29296.831959084637
1.0,100.0,143.85663,1.0,16.9,3.5044917e-18,0.01,,100.0,158.88101271070911,0.01,158.88101271070911,158.88101,0.009999998,1.0,100,95.768364,1.0,158.88101271070911,20903.768015879563,20903.768015879563
1.0,100.0,201.25417,1.0,24.09,3.5044917e-18,0.01,,100.0,230.76228806650343,0.01,230.76228806650343,230.76228,0.009999998,1.0,100,154.18143,1.0,230.76228806650343,40912.36121996376,40912.36121996376
1.0,100.0,167.40974,1.0,20.05,3.5044917e-18,0.01,,100.0,190.36882607925486,0.01,190.36882607925486,190.36882,0.009999998,1.0,100,118.83712,1.0,190.36882607925486,28309.114923754598,28309.114923754598
1.0,100.0,189.75993,1.0,21.48,3.5044917e-18,0.01,,100.0,204.67168003619904,0.01,204.67168003619904,204.67166,0.009999998,1.0,100,137.35345,1.0,204.67168003619904,36372.556151430756,36372.556151430756
1.0,100.0,226.21585,1.0,23.54,3.5044917e-18,0.01,,100.0,225.28272833514617,0.01,225.28272833514617,225.28273,0.009999998,1.0,100,131.03477,1.0,225.28272833514617,51690.52235055529,51690.52235055529
1.0,100.0,191.96025,1.0,20.34,3.5044917e-18,0.01,,100.0,193.27881749109784,0.01,193.27881749109784,193.27882,0.009999998,1.0,100,122.59084,1.0,193.27881749109784,37220.946087114935,37220.946087114935
1.0,100.0,173.73389,1.0,19.48,3.5044917e-18,0.01,,100.0,184.68238374871478,0.01,184.68238374871478,184.68237,0.009999998,1.0,100,117.35991,1.0,184.68238374871478,30488.345150326248,30488.345150326248
1.0,100.0,177.17592,1.0,21.11,3.5044917e-18,0.01,,100.0,200.96886358400516,0.01,200.96886358400516,200.96886,0.009999998,1.0,100,141.225,1.0,200.96886358400516,31708.393553700993,31708.393553700993
1.0,100.0,185.17982,1.0,20.81,3.5044917e-18,0.01,,100.0,197.97142817214316,0.01,197.97142817214316,197.97142,0.009999998,1.0,100,121.409805,1.0,197.97142817214316,34637.95336900365,34637.95336900365
1.0,100.0,193.45053,1.0,22.98,3.5044917e-18,0.01,,100.0,219.66972506608857,0.01,219.66972506608857,219.66971,0.009999998,1.0,100,148.9809,1.0,219.66972506608857,37801.1160521764,37801.1160521764
1.0,100.0,175.66548,1.0,19.47,3.5044917e-18,0.01,,100.0,184.5781839833961,0.01,184.5781839833961,184.57819,0.009999998,1.0,100,108.84488,1.0,184.5781839833961,31170.062409763905,31170.062409763905
1.0,100.0,234.4128,1.0,23.73,3.5044917e-18,0.01,,100.0,227.17565777391079,0.01,227.17565777391079,227.17566,0.009999998,1.0,100,101.783,1.0,227.17565777391079,55504.40234080933,55504.40234080933
1.0,100.0,184.97992,1.0,22.98,3.5044917e-18,0.01,,100.0,219.65786111842343,0.01,219.65786111842343,219.65785,0.009999998,1.0,100,144.76471,1.0,219.65786111842343,34563.203335936545,34563.203335936545
1.0,100.0,162.1525,1.0,19.83,3.5044917e-18,0.01,,100.0,188.17120308065904,0.01,188.17120308065904,188.1712,0.009999998,1.0,100,124.22021,1.0,188.17120308065904,26559.022847819597,26559.022847819597
1.0,100.0,198.5914,1.0,22.61,3.5044917e-18,0.01,,100.0,215.96825501311355,0.01,215.96825501311355,215.96825,0.009999998,1.0,100,141.91754,1.0,215.96825501311355,39836.91635472671,39836.91635472671
1.0,100.0,192.81595,1.0,22.14,3.5044917e-18,0.01,,100.0,211.27405251864687,0.01,211.27405251864687,211.27405,0.009999998,1.0,100,143.11026,1.0,211.27405251864687,37553.52647971007,37553.52647971007
1.0,100.0,167.26321,1.0,19.11,3.5044917e-18,0.01,,100.0,180.97333993204475,0.01,180.97333993204475,180.97336,0.009999998,1.0,100,110.284164,1.0,180.97333993204475,28259.579141471353,28259.579141471353
1.0,100.0,179.42323,1.0,20.97,3.5044917e-18,0.01,,100.0,199.56832501757174,0.01,199.56832501757174,199.56831,0.009999998,1.0,100,134.77591,1.0,199.56832501757174,32517.875985755298,32517.875985755298
1.0,100.0,224.41838,1.0,23.13,3.5044917e-18,0.01,,100.0,221.1734575020444,0.01,221.1734575020444,221.17346,0.009999998,1.0,100,109.24387,1.0,221.1734575020444,50872.331525567824,50872.331525567824
1.0,100.0,164.08173,1.0,20.61,3.5044917e-18,0.01,,100.0,195.97027020309903,0.01,195.97027020309903,195.97025,0.009999998,1.0,100,126.122734,1.0,195.97027020309903,27194.766209553334,27194.766209553334
1.0,100.0,180.92924,1.0,21.69,3.5044917e-18,0.01,,100.0,206.77387592016242,0.01,206.77387592016242,206.77386,0.009999998,1.0,100,145.34698,1.0,206.77387592016242,33066.05167678329,33066.05167678329
1.0,100.0,158.40332,1.0,18.82,3.5044917e-18,0.01,,100.0,178.07593434262503,0.01,178.07593434262503,178.07593,0.009999998,1.0,100,115.80621,1.0,178.07593434262503,25345.064139815,25345.064139815
1.0,100.0,205.46773,1.0,21.04,3.5044917e-18,0.01,,100.0,200.27852867276107,0.01,200.27852867276107,200.27853,0.009999998,1.0,100,124.54419,1.0,200.27852867276107,42643.42676065004,42643.42676065004
1.0,100.0,190.35828,1.0,20.79,3.5044917e-18,0.01,,100.0,197.7802372926581,0.01,197.7802372926581,197.78024,0.009999998,1.0,100,131.30405,1.0,197.7802372926581,36602.29308353573,36602.29308353573
