AvgNormIw,ESSClassic,VarDiscRet,ESSRenyi,MaxNormIw,SamplesThisIter,Bound,AvgRet,VarVanillaIw,MinNormIw,AvgDiscRet,IterType,delta,EpsThisIter,VarNormIw,MinVanillaIw,VarJ,AvgEpLen,VanillaAvgRet,BatchSize,J,AvgVanillaIw,VarRet,MaxVanillaIw,renyi2
1.07458e-05,3.1459699141,2367.49616412,1.43580935844e-13,2.12386e-05,50000,-116.042,-67.0787619898,0.0318581,4.06675e-07,-67.0787619898,1,0.1,517,3.87065e-12,0.0368949,484.821,96.7117988395,-67.0787619898,100,-11547.2,0.974889,2367.49616412,1.92684,34.177
1.05419e-05,3.1429617921,2172.91925446,1.65742985073e-13,2.29859e-05,50000,-115.202,-65.833622408,0.0282405,7.68149e-07,-65.833622408,1,0.1,527,3.26161e-12,0.0714768,462.255,94.8766603416,-65.833622408,100,-11385.9,0.980927,2172.91925446,2.13885,34.0335
1.0725e-05,3.08566398506,2286.07414141,1.74589967505e-13,2.22843e-05,50000,-117.087,-67.0545345354,0.0292785,6.53412e-07,-67.0545345354,1,0.1,518,3.5376e-12,0.0594438,482.432,96.5250965251,-67.0545345354,100,-11601.2,0.975703,2286.07414141,2.0273,33.9815
1.11557e-05,3.24899271926,3290.49375255,1.56892973573e-13,2.29729e-05,50000,-118.052,-70.0503731181,0.0434191,3.75517e-07,-70.0503731181,1,0.1,498,5.83153e-12,0.0324025,551.229,100.401606426,-70.0503731181,100,-11821.8,0.962603,3290.49375255,1.98228,34.0884
1.0101e-05,3.21127842263,1206.99703207,1.87289126914e-13,1.7737e-05,50000,-113.184,-62.6043537384,0.0172692,7.43002e-07,-62.6043537384,1,0.1,550,1.79921e-12,0.0727921,351.385,90.9090909091,-62.6043537384,100,-11010.6,0.989599,1206.99703207,1.7377,33.9113
1.05619e-05,3.12105861443,1991.65331571,1.67870805811e-13,2.12258e-05,50000,-114.39,-65.6839806031,0.0285747,6.73768e-07,-65.6839806031,1,0.1,526,3.32968e-12,0.0624165,440.626,95.0570342205,-65.6839806031,100,-11351.4,0.978433,1991.65331571,1.96632,34.0208
1.01937e-05,3.28480196078,1401.70930358,1.56210969368e-13,1.8337e-05,50000,-112.978,-63.3829528871,0.020922,8.5335e-07,-63.3829528871,1,0.1,545,2.23972e-12,0.0824767,376.448,91.7431192661,-63.3829528871,100,-11089.3,0.985225,1401.70930358,1.77228,34.0927
9.83284e-06,3.31297052777,792.07734728,1.5363551869e-13,1.73107e-05,50000,-110.637,-60.6653673161,0.0131286,1.07662e-06,-60.6653673161,1,0.1,565,1.28834e-12,0.108682,287.392,88.4955752212,-60.6653673161,100,-10733.7,0.992596,792.07734728,1.74747,34.1094
1.03455e-05,3.2862982717,1747.46234036,1.23908195621e-13,2.0488e-05,50000,-113.362,-64.3960619657,0.0250433,6.60355e-07,-64.3960619657,1,0.1,537,2.7716e-12,0.0627708,412.631,93.1098696462,-64.3960619657,100,-11182.3,0.983407,1747.46234036,1.94751,34.3244
1.04624e-05,3.20277814233,2166.68826767,1.1135567657e-13,2.10305e-05,50000,-115.069,-65.5519601835,0.0287722,6.64645e-07,-65.5519601835,1,0.1,531,3.26152e-12,0.062426,460.405,94.1619585687,-65.5519601835,100,-11333.3,0.982673,2166.68826767,1.97526,34.4312
1.01379e-05,3.25826326174,1176.23018643,1.08923121501e-13,1.67082e-05,50000,-112.758,-62.8701473684,0.0181294,9.21803e-07,-62.8701473684,1,0.1,548,1.89824e-12,0.0900854,342.104,91.2408759124,-62.8701473684,100,-11047.7,0.990748,1176.23018643,1.63285,34.4533
9.90295e-06,3.27047931032,515.156129512,1.05630722179e-13,1.58496e-05,50000,-111.642,-61.0352875205,0.0101352,1.06061e-06,-61.0352875205,1,0.1,561,1.00344e-12,0.106593,233.435,89.1265597148,-61.0352875205,100,-10850.1,0.99526,515.156129512,1.59291,34.484
1.01937e-05,3.28978420422,1304.10868046,9.71002152775e-14,2.08976e-05,50000,-113.13,-63.1952637055,0.0199304,8.07918e-07,-63.1952637055,1,0.1,545,2.12692e-12,0.0782078,361.139,91.7431192661,-63.1952637055,100,-11076.7,0.986766,1304.10868046,2.02292,34.5682
1.03842e-05,3.15103067268,1671.97645668,1.00652142595e-13,2.01292e-05,50000,-114.145,-64.5242030167,0.0240717,8.28933e-07,-64.5242030167,1,0.1,535,2.66191e-12,0.0788272,407.957,93.4579439252,-64.5242030167,100,-11248.1,0.987485,1671.97645668,1.91419,34.5323
1.02501e-05,3.17674860211,1427.68725482,1.02435106531e-13,1.90606e-05,50000,-114.198,-63.5437030347,0.02038,8.96632e-07,-63.5437030347,1,0.1,542,2.19529e-12,0.0863913,375.888,92.2509225092,-63.5437030347,100,-11127.7,0.987608,1427.68725482,1.83651,34.5147
1.03648e-05,3.24726351917,1798.17403207,1.00601857343e-13,2.19718e-05,50000,-114.612,-64.4217591999,0.0247738,7.67012e-07,-64.4217591999,1,0.1,536,2.74097e-12,0.07292,430.045,93.2835820896,-64.4217591999,100,-11214.9,0.985387,1798.17403207,2.08886,34.5328
1.01379e-05,3.19523624987,755.162384506,1.07055808829e-13,1.77918e-05,50000,-113.041,-62.337338057,0.0140915,1.15419e-06,-62.337338057,1,0.1,548,1.47037e-12,0.112991,281.618,91.2408759124,-62.337338057,100,-11025.7,0.992455,755.162384506,1.74174,34.4706
9.72952e-06,3.35477660255,750.410108492,1.17105116709e-13,1.81941e-05,50000,-109.812,-60.0824352697,0.0138118,1.43081e-06,-60.0824352697,1,0.1,571,1.31938e-12,0.146394,283.601,87.5656742557,-60.0824352697,100,-10634.8,0.995478,750.410108492,1.86153,34.3809
1.00644e-05,3.2936469202,1617.7463875,1.19604913901e-13,2.21152e-05,50000,-111.757,-62.7027960434,0.0222629,8.00243e-07,-62.7027960434,1,0.1,552,2.31114e-12,0.0785415,403.7,90.5797101449,-62.7027960434,100,-10949.9,0.987792,1617.7463875,2.17055,34.3598
9.95619e-06,3.26628363336,1171.24472788,1.11034577525e-13,1.67885e-05,50000,-111.515,-61.8761750893,0.0170284,8.199e-07,-61.8761750893,1,0.1,558,1.71898e-12,0.0816042,342.77,89.605734767,-61.8761750893,100,-10882.5,0.990934,1171.24472788,1.67095,34.4341
1.001e-05,3.24721857686,961.63678633,1.0419955971e-13,2.10569e-05,50000,-111.933,-61.9534852091,0.0166248,1.16556e-06,-61.9534852091,1,0.1,555,1.69207e-12,0.115533,318.262,90.0900900901,-61.9534852091,100,-10923.3,0.99221,961.63678633,2.0872,34.4976
1.0175e-05,3.2096901174,1175.55369796,9.30447023966e-14,2.11279e-05,50000,-112.832,-62.8077763928,0.0190223,9.87172e-07,-62.8077763928,1,0.1,546,2.00974e-12,0.0960403,343.12,91.5750915751,-62.8077763928,100,-11029.9,0.98991,1175.55369796,2.0555,34.6109
9.88533e-06,3.2874426812,738.396269453,9.79106972495e-14,1.90267e-05,50000,-111.405,-61.1412746869,0.0124575,1.09704e-06,-61.1412746869,1,0.1,562,1.23513e-12,0.110175,280.496,88.9679715302,-61.1412746869,100,-10835.0,0.992772,738.396269453,1.91083,34.5599
9.71251e-06,3.30887979279,503.792288722,8.91058695194e-14,1.76478e-05,50000,-110.042,-59.8974969935,0.0103244,9.86696e-07,-59.8974969935,1,0.1,572,9.85792e-13,0.100977,227.623,87.4125874126,-59.8974969935,100,-10647.5,0.993965,503.792288722,1.80605,34.6541
1.02881e-05,3.17306228714,1622.64583772,8.06538209062e-14,1.86339e-05,50000,-113.436,-63.8220066885,0.0229046,7.6752e-07,-63.8220066885,1,0.1,540,2.48494e-12,0.0736873,391.616,92.5925925926,-63.8220066885,100,-11129.1,0.987726,1622.64583772,1.78899,34.7538
9.69556e-06,3.31354237364,492.547930711,7.46799970624e-14,1.87694e-05,50000,-109.98,-59.6892249059,0.00953341,1.15628e-06,-59.6892249059,1,0.1,573,9.00743e-13,0.118956,227.419,87.260034904,-59.6892249059,100,-10618.2,0.997463,492.547930711,1.93097,34.8307
9.61169e-06,3.44753917881,72.4398382284,7.49311149779e-14,3.49118e-05,50000,-73.7992,-59.0353135597,0.0503301,8.33639e-07,-59.0353135597,1,0.1,578,4.82033e-12,0.0851832,120.154,86.5051903114,-59.0353135597,100,-10473.7,0.982144,72.4398382284,3.56737,34.8274
9.95619e-06,3.36576330492,1166.73295998,7.17760549359e-14,2.08624e-05,50000,-111.421,-61.8394711748,0.0173805,9.58546e-07,-61.8394711748,1,0.1,558,1.75196e-12,0.0954734,341.436,89.605734767,-61.8394711748,100,-10874.2,0.99166,1166.73295998,2.07794,34.8704
9.48047e-06,3.51998661141,68.2009651042,6.25247139837e-14,4.723e-05,50000,-68.6938,-58.218649761,0.090998,1.72033e-07,-58.218649761,1,0.1,586,8.74612e-12,0.0175477,127.774,85.3242320819,-58.218649761,100,-10265.6,0.967026,68.2009651042,4.81755,35.0084
9.56206e-06,3.42058663377,98.2672068182,6.27555402037e-14,2.19215e-05,50000,-84.4757,-58.8776864857,0.0188132,1.41845e-06,-58.8776864857,1,0.1,581,1.7394e-12,0.147518,123.894,86.0585197935,-58.8776864857,100,-10503.0,0.994449,98.2672068182,2.27982,35.0047
9.57855e-06,3.30959230107,492.201025692,6.33435941698e-14,1.83467e-05,50000,-108.93,-59.1884556106,0.00999788,1.18718e-06,-59.1884556106,1,0.1,580,9.24529e-13,0.123456,225.566,86.2068965517,-59.1884556106,100,-10524.4,0.996078,492.201025692,1.90789,34.9954
1.0502e-05,3.13435447686,2581.74212442,5.970202116e-14,2.03368e-05,50000,-114.298,-65.9379403146,0.0319186,8.05036e-07,-65.9379403146,1,0.1,529,3.67775e-12,0.0749974,503.118,94.5179584121,-65.9379403146,100,-11338.4,0.978369,2581.74212442,1.89459,35.0546
9.72952e-06,3.31876289965,637.371320041,6.70464764776e-14,1.50555e-05,50000,-109.979,-60.0061875503,0.0104794,1.10551e-06,-60.0061875503,1,0.1,571,1.00128e-12,0.113098,254.398,87.5656742557,-60.0061875503,100,-10655.0,0.995365,637.371320041,1.54023,34.9386
9.59509e-06,3.39579607804,394.854230926,6.73063244037e-14,1.94944e-05,50000,-109.099,-59.0044753554,0.0099176,1.41569e-06,-59.0044753554,1,0.1,579,9.20539e-13,0.146943,217.925,86.3557858377,-59.0044753554,100,-10504.8,0.995935,394.854230926,2.02345,34.9347
9.64506e-06,3.31272959459,270.964639432,6.3843812645e-14,1.42886e-05,50000,-109.859,-59.4347241075,0.00641887,1.42945e-06,-59.4347241075,1,0.1,576,5.99806e-13,0.147874,180.382,86.8055555556,-59.4347241075,100,-10625.6,0.997766,270.964639432,1.47813,34.9875
9.62834e-06,3.37011640521,127.750066098,6.30074077147e-14,1.86401e-05,50000,-90.4805,-59.1125639738,0.0117766,1.32045e-06,-59.1125639738,1,0.1,577,1.10116e-12,0.136555,131.64,86.6551126516,-59.1125639738,100,-10562.8,0.995718,127.750066098,1.92767,35.0007
9.81547e-06,3.31100543624,697.838807187,5.9081700825e-14,1.53045e-05,50000,-110.677,-60.6707017392,0.0117713,1.25924e-06,-60.6707017392,1,0.1,566,1.14405e-12,0.127731,270.422,88.3392226148,-60.6707017392,100,-10760.4,0.995634,697.838807187,1.55241,35.065
1.01937e-05,3.20131474881,1274.40227608,5.94447716288e-14,1.77581e-05,50000,-113.878,-63.1375136631,0.018676,7.38394e-07,-63.1375136631,1,0.1,545,1.97475e-12,0.0718081,353.978,91.7431192661,-63.1375136631,100,-11082.1,0.991325,1274.40227608,1.72696,35.0589
9.59509e-06,3.59335054388,80.1693203026,4.79002402342e-14,5.87188e-05,50000,-69.8954,-58.8725737834,0.104101,3.99338e-07,-58.8725737834,1,0.1,579,1.00961e-11,0.0405502,190.114,86.3557858377,-58.8725737834,100,-10348.2,0.974319,80.1693203026,5.96251,35.2748
9.90295e-06,3.21980552465,647.529861192,4.73542875739e-14,1.81537e-05,50000,-111.188,-60.9646941393,0.0118583,1.1696e-06,-60.9646941393,1,0.1,561,1.17506e-12,0.117495,263.978,89.1265597148,-60.9646941393,100,-10815.1,0.994824,647.529861192,1.82367,35.2863
9.54563e-06,3.48879710234,62.5077821182,4.08875619133e-14,7.37321e-05,50000,-67.5354,-58.7015043207,0.123468,3.49449e-07,-58.7015043207,1,0.1,582,1.17704e-11,0.0357903,201.116,85.910652921,-58.7015043207,100,-10329.4,0.977657,62.5077821182,7.5516,35.4331
9.85028e-06,3.24797474483,719.921140384,5.84136511781e-14,1.73956e-05,50000,-110.863,-60.7096880237,0.012565,1.14506e-06,-60.7096880237,1,0.1,564,1.23264e-12,0.115608,273.206,88.6524822695,-60.7096880237,100,-10757.4,0.994512,719.921140384,1.75631,35.0764
9.52925e-06,3.37299547347,279.948943809,5.08058655058e-14,1.84101e-05,50000,-109.015,-58.7129847646,0.00708752,1.7354e-06,-58.7129847646,1,0.1,583,6.46638e-13,0.181683,186.332,85.7632933105,-58.7129847646,100,-10489.3,0.997644,279.948943809,1.9274,35.2159
9.66184e-06,3.28689316987,281.199056343,4.89014800368e-14,1.85777e-05,50000,-109.977,-59.4739349156,0.0074831,1.88565e-06,-59.4739349156,1,0.1,575,7.03414e-13,0.19449,187.253,86.9565217391,-59.4739349156,100,-10622.6,0.996541,281.199056343,1.91614,35.2541
9.69556e-06,3.29957947739,493.92318999,4.87182641389e-14,2.05075e-05,50000,-109.931,-59.8770187724,0.0104375,1.23122e-06,-59.8770187724,1,0.1,573,9.91094e-13,0.126351,227.675,87.260034904,-59.8770187724,100,-10644.0,0.994978,493.92318999,2.10452,35.2579
1.00462e-05,3.2708663675,1086.59354514,4.75918855638e-14,1.77018e-05,50000,-112.091,-62.1330023654,0.0157818,1.08953e-06,-62.1330023654,1,0.1,553,1.62181e-12,0.107478,329.896,90.4159132007,-62.1330023654,100,-10945.0,0.991018,1086.59354514,1.74621,35.2813
9.67867e-06,3.5827093607,65.1133928139,4.83636671949e-14,2.74826e-05,50000,-70.9203,-59.3605877173,0.0718223,3.86749e-07,-59.3605877173,1,0.1,574,7.16535e-12,0.0387204,109.731,87.1080139373,-59.3605877173,100,-10500.6,0.969006,65.1133928139,2.7515,35.2652
1.00462e-05,3.25909779701,1176.46044803,5.17263637056e-14,2.03341e-05,50000,-111.814,-62.0721628351,0.01844,1.04365e-06,-62.0721628351,1,0.1,553,1.89882e-12,0.102848,346.17,90.4159132007,-62.0721628351,100,-10906.2,0.990013,1176.46044803,2.00385,35.198
9.74659e-06,3.3588806944,486.735382305,5.30361060674e-14,1.56028e-05,50000,-110.395,-59.9351257401,0.00861613,1.62842e-06,-59.9351257401,1,0.1,570,8.23492e-13,0.166568,233.086,87.7192982456,-59.9351257401,100,-10680.6,0.996963,486.735382305,1.59599,35.173
9.78091e-06,3.27457754451,686.652291262,5.11249045131e-14,1.84431e-05,50000,-110.273,-60.2935587329,0.012537,1.13218e-06,-60.2935587329,1,0.1,568,1.21479e-12,0.115017,269.132,88.0281690141,-60.2935587329,100,-10686.4,0.993633,686.652291262,1.87361,35.2097
1.00644e-05,3.22695928167,1198.0584642,4.9426226769e-14,1.94465e-05,50000,-112.063,-62.2500794312,0.0180702,1.1221e-06,-62.2500794312,1,0.1,552,1.86005e-12,0.110599,344.405,90.5797101449,-62.2500794312,100,-10937.9,0.991991,1198.0584642,1.91673,35.2435
9.90295e-06,3.28129120611,928.995343389,5.06951298223e-14,2.04154e-05,50000,-111.102,-61.361764904,0.016144,1.07261e-06,-61.361764904,1,0.1,561,1.60494e-12,0.107576,313.222,89.1265597148,-61.361764904,100,-10830.8,0.993209,928.995343389,2.04755,35.2181
9.88533e-06,3.26459350301,824.140154644,4.97083388476e-14,2.09373e-05,50000,-110.578,-60.8401046844,0.0148033,8.62909e-07,-60.8401046844,1,0.1,562,1.47351e-12,0.0864903,300.691,88.9679715302,-60.8401046844,100,-10752.6,0.990817,824.140154644,2.09857,35.2378
9.90295e-06,3.24971627415,914.88633811,5.39811557191e-14,1.76265e-05,50000,-111.746,-61.1277323839,0.0143765,1.35631e-06,-61.1277323839,1,0.1,561,1.43273e-12,0.135863,310.106,89.1265597148,-61.1277323839,100,-10802.1,0.991992,914.88633811,1.76566,35.1553
1.00462e-05,3.24194747178,1038.81129316,5.5722965189e-14,1.98795e-05,50000,-112.073,-62.1907390837,0.0172698,1.04038e-06,-62.1907390837,1,0.1,553,1.76922e-12,0.102788,323.943,90.4159132007,-62.1907390837,100,-10943.0,0.992555,1038.81129316,1.96407,35.1236
9.74659e-06,3.25682164049,481.944500507,6.46856509055e-14,1.49976e-05,50000,-110.451,-60.010270757,0.00821048,1.11088e-06,-60.010270757,1,0.1,570,7.85848e-13,0.113549,223.566,87.7192982456,-60.010270757,100,-10687.4,0.996248,481.944500507,1.53298,34.9744
9.69556e-06,3.3362967895,267.37821037,6.77982535523e-14,1.85149e-05,50000,-110.229,-59.5795763628,0.00616615,1.98803e-06,-59.5795763628,1,0.1,573,5.81869e-13,0.204653,179.555,87.260034904,-59.5795763628,100,-10654.3,0.998084,267.37821037,1.90597,34.9274
9.69556e-06,3.32116990767,421.543788903,6.99648165147e-14,1.51226e-05,50000,-110.035,-59.7077634688,0.00832241,1.63636e-06,-59.7077634688,1,0.1,573,7.88611e-13,0.168101,219.973,87.260034904,-59.7077634688,100,-10647.3,0.996016,421.543788903,1.55353,34.896
9.71251e-06,3.28038077967,498.17645256,7.47255963658e-14,2.0682e-05,50000,-109.767,-59.7767883498,0.0105851,1.12253e-06,-59.7767883498,1,0.1,572,1.00822e-12,0.115019,233.53,87.4125874126,-59.7767883498,100,-10625.6,0.995183,498.17645256,2.11917,34.8301
1.01379e-05,3.166254623,838.075649202,7.59252281087e-14,1.65175e-05,50000,-112.893,-62.4564672206,0.0149779,1.01985e-06,-62.4564672206,1,0.1,548,1.56633e-12,0.0997291,290.825,91.2408759124,-62.4564672206,100,-11030.7,0.991358,838.075649202,1.6152,34.8142
9.61169e-06,3.30112717359,713.073907563,7.82335238539e-14,1.89159e-05,50000,-108.975,-59.4186863577,0.0129116,1.01733e-06,-59.4186863577,1,0.1,578,1.20525e-12,0.105296,272.131,86.5051903114,-59.4186863577,100,-10524.1,0.994837,713.073907563,1.95785,34.7842
9.43218e-06,3.56449232461,65.678342046,8.01957765083e-14,4.37735e-05,50000,-70.1494,-58.0299500494,0.0717925,6.23387e-07,-58.0299500494,1,0.1,589,6.63977e-12,0.0648217,130.094,84.8896434635,-58.0299500494,100,-10263.8,0.980788,65.678342046,4.55171,34.7595
9.66184e-06,3.65353912975,77.0191500021,6.87926646043e-14,6.12067e-05,50000,-70.4053,-59.2076015297,0.0975138,1.73803e-07,-59.2076015297,1,0.1,575,9.71062e-12,0.0174167,164.776,86.9565217391,-59.2076015297,100,-10415.8,0.96821,77.0191500021,6.13351,34.9128
9.95619e-06,3.24252282523,1166.5049451,7.59017762578e-14,2.11198e-05,50000,-111.333,-61.7986624604,0.0180219,9.06444e-07,-61.7986624604,1,0.1,558,1.82413e-12,0.0900977,342.251,89.605734767,-61.7986624604,100,-10859.6,0.989615,1166.5049451,2.09924,34.8145
9.62835e-06,3.38309812779,489.481959444,7.85322320381e-14,1.67953e-05,50000,-109.691,-59.4420919135,0.009185,1.27679e-06,-59.4420919135,1,0.1,577,8.57323e-13,0.132156,236.205,86.6551126516,-59.4420919135,100,-10588.0,0.996595,489.481959444,1.73842,34.7804
9.49668e-06,3.41601589184,94.5643037869,7.2776043143e-14,3.34862e-05,50000,-76.9256,-58.3671927406,0.0378048,1.18756e-06,-58.3671927406,1,0.1,585,3.48375e-12,0.12371,136.269,85.4700854701,-58.3671927406,100,-10363.8,0.989285,94.5643037869,3.48832,34.8566
1.01379e-05,3.24188942285,1164.54089304,6.87585598606e-14,1.78393e-05,50000,-112.756,-62.7487404128,0.0174258,8.51527e-07,-62.7487404128,1,0.1,548,1.82407e-12,0.0832289,335.095,91.2408759124,-62.7487404128,100,-11034.3,0.990884,1164.54089304,1.74363,34.9133
9.40026e-06,3.67016723123,58.0308888839,5.88751673222e-14,7.71051e-05,50000,-65.326,-57.8469420301,0.143862,8.52527e-08,-57.8469420301,1,0.1,591,1.38542e-11,0.00868741,157.398,84.6023688663,-57.8469420301,100,-10153.5,0.957905,58.0308888839,7.85715,35.0685
9.81547e-06,3.25811538742,504.45104728,5.52437885012e-14,1.79814e-05,50000,-111.239,-60.529253019,0.00967179,1.05925e-06,-60.529253019,1,0.1,566,9.3955e-13,0.107471,229.415,88.3392226148,-60.529253019,100,-10766.7,0.995875,504.45104728,1.82438,35.1322
9.92064e-06,3.35566692777,1151.54753452,5.07535642365e-14,1.7302e-05,50000,-111.225,-61.614392983,0.0159592,8.98757e-07,-61.614392983,1,0.1,560,1.59579e-12,0.0898794,338.164,89.2857142857,-61.614392983,100,-10846.9,0.992104,1151.54753452,1.73027,35.217
9.49668e-06,3.47461241284,59.4992109959,5.48988352033e-14,5.52572e-05,50000,-67.1551,-58.4040590279,0.106406,1.69817e-07,-58.4040590279,1,0.1,585,1.01947e-11,0.0173491,133.564,85.4700854701,-58.4040590279,100,-10299.7,0.970215,59.4992109959,5.64528,35.1385
9.95619e-06,3.22662921879,944.668358114,5.49174776026e-14,1.69913e-05,50000,-111.592,-61.5466513373,0.0150211,1.09237e-06,-61.5466513373,1,0.1,558,1.50233e-12,0.109229,312.468,89.605734767,-61.5466513373,100,-10870.1,0.995546,944.668358114,1.69901,35.1381
9.92063e-06,3.28535070109,1153.76418348,5.90596189875e-14,1.98267e-05,50000,-110.968,-61.4480101953,0.0171895,1.03911e-06,-61.4480101953,1,0.1,560,1.72225e-12,0.103811,338.29,89.2857142857,-61.4480101953,100,-10806.9,0.991112,1153.76418348,1.98077,35.0654
9.52926e-06,3.56183859342,68.2653819153,4.87493086279e-14,4.61839e-05,50000,-67.9236,-58.5298417061,0.105129,9.56008e-08,-58.5298417061,1,0.1,583,1.04487e-11,0.00958942,125.823,85.7632933105,-58.5298417061,100,-10299.7,0.95585,68.2653819153,4.63257,35.2573
9.57854e-06,3.58961100079,60.9889455042,3.5177969169e-14,6.96002e-05,50000,-66.8058,-58.7144895069,0.151224,2.26129e-07,-58.7144895069,1,0.1,580,1.4615e-11,0.0230021,172.343,86.2068965517,-58.7144895069,100,-10299.0,0.974337,60.9889455042,7.07979,35.5835
9.48047e-06,3.50016999458,97.1601147352,3.62330759588e-14,2.2363e-05,50000,-75.0697,-58.4091141853,0.0393683,7.05923e-07,-58.4091141853,1,0.1,586,3.65298e-12,0.0732836,119.348,85.3242320819,-58.4091141853,100,-10370.1,0.984191,97.1601147352,2.32156,35.554
9.51294e-06,3.3939932241,481.382416974,3.56830384145e-14,1.50459e-05,50000,-108.717,-58.7887913108,0.00881284,1.50151e-06,-58.7887913108,1,0.1,584,8.03378e-13,0.157263,234.961,85.6164383562,-58.7887913108,100,-10474.8,0.996351,481.382416974,1.57585,35.5693
9.56206e-06,3.58755545003,62.0102537349,3.45015109879e-14,6.29301e-05,50000,-67.3057,-58.6582670997,0.106903,7.48474e-08,-58.6582670997,1,0.1,581,1.06977e-11,0.00748216,133.492,86.0585197935,-58.6582670997,100,-10334.1,0.955877,62.0102537349,6.29085,35.6029
9.46432e-06,3.57527729126,75.2669172965,2.61860608961e-14,4.59548e-05,50000,-74.1324,-58.140181053,0.0487126,9.94725e-07,-58.140181053,1,0.1,587,4.45245e-12,0.104046,156.769,85.1788756388,-58.140181053,100,-10314.1,0.989944,75.2669172965,4.80676,35.8787
9.54563e-06,3.44601366861,68.24547192,2.48777283046e-14,7.17343e-05,50000,-66.5524,-58.5723133339,0.163213,1.14784e-07,-58.5723133339,1,0.1,582,1.5578e-11,0.011749,207.046,85.910652921,-58.5723133339,100,-10251.1,0.977072,68.24547192,7.34258,35.93
9.64506e-06,3.29377865508,497.263655088,3.06179930714e-14,1.85186e-05,50000,-109.624,-59.5217854485,0.00965131,1.08743e-06,-59.5217854485,1,0.1,576,9.05705e-13,0.112253,229.988,86.8055555556,-59.5217854485,100,-10587.9,0.995646,497.263655088,1.91165,35.7224
9.54563e-06,3.3470835289,261.563041338,3.51650883898e-14,1.48677e-05,50000,-108.212,-58.7659076833,0.00665636,1.59077e-06,-58.7659076833,1,0.1,582,6.09629e-13,0.166224,176.918,85.910652921,-58.7659076833,100,-10504.3,0.997448,261.563041338,1.55356,35.5839
9.46432e-06,3.51843702214,61.4847005585,3.2961532319e-14,4.08635e-05,50000,-69.2799,-58.0903095471,0.0731062,4.18583e-07,-58.0903095471,1,0.1,587,6.97112e-12,0.0428655,113.788,85.1788756388,-58.0903095471,100,-10277.8,0.969204,61.4847005585,4.18467,35.6486
9.49668e-06,3.62846400712,63.9332856166,2.86196749923e-14,4.70533e-05,50000,-68.2878,-58.336885637,0.0918379,2.16269e-07,-58.336885637,1,0.1,585,8.86189e-12,0.0220162,124.69,85.4700854701,-58.336885637,100,-10294.9,0.966762,63.9332856166,4.79003,35.7899
9.67867e-06,3.30102992513,278.655657298,3.90521077895e-14,1.48581e-05,50000,-110.145,-59.5063366914,0.007187,1.64633e-06,-59.5063366914,1,0.1,574,6.75625e-13,0.1698,182.151,87.1080139373,-59.5063366914,100,-10630.5,0.998243,278.655657298,1.53245,35.479
9.54563e-06,3.36518326944,476.92243813,3.7875300218e-14,1.54085e-05,50000,-108.627,-58.9550701793,0.00902637,1.21006e-06,-58.9550701793,1,0.1,582,8.28928e-13,0.126272,219.711,85.910652921,-58.9550701793,100,-10492.4,0.996099,476.92243813,1.6079,35.5096
9.90295e-06,3.25927106352,546.774999885,3.85177129774e-14,1.86951e-05,50000,-111.752,-61.1115764125,0.0105994,1.65471e-06,-61.1115764125,1,0.1,561,1.04908e-12,0.166326,251.156,89.1265597148,-61.1115764125,100,-10869.3,0.995409,546.774999885,1.87917,35.4928
9.76372e-06,3.29611039197,254.85643829,4.25335300623e-14,1.45898e-05,50000,-108.958,-59.9823494985,0.00683395,1.83616e-06,-59.9823494985,1,0.1,569,6.56785e-13,0.187299,175.133,87.8734622144,-59.9823494985,100,-10722.0,0.995955,254.85643829,1.48825,35.3937
9.49668e-06,3.43407678727,361.909020057,4.04520756103e-14,1.519e-05,50000,-105.543,-58.5596753449,0.00902316,1.91153e-06,-58.5596753449,1,0.1,585,8.18582e-13,0.200691,204.64,85.4700854701,-58.5596753449,100,-10441.7,0.997057,361.909020057,1.5948,35.4438
1.0101e-05,3.22309178226,920.014275973,3.98097349654e-14,1.92711e-05,50000,-112.713,-62.4195580463,0.0160152,1.09001e-06,-62.4195580463,1,0.1,550,1.65659e-12,0.107173,304.407,90.9090909091,-62.4195580463,100,-11004.2,0.993169,920.014275973,1.8948,35.4598
9.90295e-06,3.38518425724,959.074087934,4.48235353527e-14,1.67495e-05,50000,-111.159,-61.3122088871,0.0142268,8.22489e-07,-61.3122088871,1,0.1,561,1.41535e-12,0.0824616,315.981,89.1265597148,-61.3122088871,100,-10833.1,0.992856,959.074087934,1.67928,35.3412
1.00827e-05,3.24880501664,1366.44183475,4.22866509399e-14,2.26435e-05,50000,-111.881,-62.3277457531,0.0205655,7.58315e-07,-62.3277457531,1,0.1,551,2.13195e-12,0.0744785,368.473,90.7441016334,-62.3277457531,100,-10906.2,0.990278,1366.44183475,2.22395,35.3995
9.52925e-06,3.57915847822,57.1082206377,3.58313100893e-14,4.73299e-05,50000,-66.3838,-58.4588683735,0.113325,1.02317e-07,-58.4588683735,1,0.1,583,1.12623e-11,0.0102635,117.028,85.7632933105,-58.4588683735,100,-10299.7,0.955889,57.1082206377,4.74771,35.5651
9.74659e-06,3.33436328679,922.735982948,3.88688603042e-14,1.70848e-05,50000,-110.051,-60.4132291492,0.0141944,1.08723e-06,-60.4132291492,1,0.1,570,1.3678e-12,0.110756,298.197,87.7192982456,-60.4132291492,100,-10663.9,0.992886,922.735982948,1.74043,35.4838
