ESSRenyi,VarVanillaIw,MaxNormIw,BatchSize,VarJ,AvgDiscRet,ESSClassic,AvgVanillaIw,MaxVanillaIw,Bound,MinNormIw,VarNormIw,AvgNormIw,VanillaAvgRet,MinVanillaIw,VarRet,J,eRenyi2,AvgEpLen,VarDiscRet,AvgRet
5.017209911929347,18.29562,0.65942353,100,4320.545,124.43734860743247,2.2133101669032405,0.64028376,42.221817,674.8966,6.9045815e-36,0.0044627464,0.010000002,124.43734860743247,4.4208914e-34,52575.55293859691,1448.6495,19.931396,13.45,52575.55293859691,124.43734860743247
4.994558540652426,45.99951,0.6202214,100,1846.1696,373.4481988959224,2.402085481477863,1.0586884,65.66212,785.9718,8.647099e-20,0.0041040904,0.01,373.4481988959224,9.154584e-18,142526.81886576323,1433.4004,20.02179,38.36,142526.81886576323,373.4481988959224
6.586979104928028,79.35829,0.45960414,100,3092.0166,1122.1871754495257,2.89496767191227,1.5304344,70.3394,2873.3206,1.2224622e-14,0.0033881513,0.01,1122.1871754495257,1.8708982e-12,1270716.8930465376,4512.92,15.181466,113.23,1270716.8930465376,1122.1871754495257
22.629411808502798,4.344144,0.120884396,100,850.7525,2706.557836227942,20.731984000722708,1.0605743,12.820689,3856.4536,4.5418664e-09,0.00038620867,0.01,2706.557836227942,4.816987e-07,3881083.1885741367,4741.0596,4.419028,271.37,3881083.1885741367,2706.557836227942
59.861636018108186,0.6279656,0.035581008,100,258.12595,4557.747974875633,53.86982468713388,0.85205114,3.031684,4371.161,4.7827827e-05,8.649768e-05,0.01,4557.747974875633,0.0040751756,1336456.8499984166,4915.0527,1.670519,456.0,1336456.8499984166,4557.747974875633
91.09907718371348,0.10754211,0.014542119,100,131.69417,4912.894840636392,90.38337593369117,1.0003216,1.4546795,4534.6396,0.001904853,1.0747299e-05,0.01,4912.894840636392,0.19054656,270765.05185200076,4975.529,1.097706,491.38,270765.05185200076,4912.894840636392
88.32237139960807,0.1344479,0.015080727,100,156.02312,4860.153187448424,89.0507278730164,1.0404489,1.5690726,4521.0806,0.00081204966,1.24197395e-05,0.01,4860.153187448424,0.08448962,475169.9245804782,4968.8467,1.132216,486.09,475169.9245804782,4860.153187448424
99.64860613131874,0.0025755065,0.011318,100,66.82868,4988.964847753454,99.7501947615335,1.0090555,1.142049,4568.927,0.008430563,2.529488e-07,0.01,4988.964847753454,0.85069054,6129.222820389972,4990.4785,1.0035263,498.94,6129.222820389972,4988.964847753454
99.82272873045235,0.0025020435,0.01045032,100,24.364439,4995.685190615498,99.75357037302891,1.0013955,1.0464903,4575.277,0.007981743,2.4950756e-07,0.010000002,4995.685190615498,0.7992881,916.9820775945493,4996.461,1.0017759,499.61,916.9820775945493,4995.685190615498
99.99992847447743,8.7826055e-07,0.010024735,100,0.26285133,4999.802626960488,99.99990082896117,1.0001111,1.0025848,4578.9927,0.009975965,8.7806325e-11,0.010000002,4999.802626960488,0.99770737,0.06998550403821145,4999.803,1.0000007,500.0,0.06998550403821145,4999.802626960488
