VarDiscRet,VarNormIw,IterType,J,ESSRenyi,VanillaAvgRet,eRenyi2,Bound,BatchSize,AvgDiscRet,MinVanillaIw,MaxVanillaIw,VarJ,AvgVanillaIw,EpsThisIter,AvgRet,AvgEpLen,AvgNormIw,Delta,VarRet,VarVanillaIw,ESSClassic,MaxNormIw,MinNormIw
6.4389689515,1.09947e-06,1,-107.056,98.8568996891,-107.121460354,1.01156,-112.776,100,-107.121460354,0.603094,1.19372,2.52112,1.01561,100,-107.121460354,15.74,0.01,0.8,6.4389689515,0.0113406,98.9232370307,0.0117537,0.00593827
4.27321917023,1.44412e-06,1,-106.775,98.7906326229,-106.846420305,1.01224,-112.565,100,-106.846420305,0.716161,1.22005,1.98877,1.01966,100,-106.846420305,15.27,0.01,0.8,4.27321917023,0.0150145,98.5904835878,0.0119653,0.00702357
4.85917783097,7.10874e-07,1,-106.833,99.4818967456,-106.862646109,1.00521,-112.538,100,-106.862646109,0.811632,1.3164,2.16652,0.998921,100,-106.862646109,15.59,0.01,0.8,4.85917783097,0.00709341,99.3011745647,0.0131782,0.00812508
5.39384337284,1.69379e-06,1,-106.752,98.8108805181,-106.817849012,1.01203,-112.521,100,-106.817849012,0.714341,1.69398,2.29883,1.00535,100,-106.817849012,15.33,0.01,0.8,5.39384337284,0.0171197,98.3507833316,0.0168497,0.00710539
5.6774774717,0.00901362,1,-106.509,99.9999523163,-107.254535618,1.0,-112.217,100,-107.254535618,9.012e-19,401.644,4.75756,4.23367,100,-107.254535618,15.16,0.01,0.8,5.6774774717,1615.59,1.10822026245,0.94869,2.12865e-21
6.17230850057,1.00003e-06,1,-107.365,99.0935862108,-107.417575654,1.00915,-113.128,100,-107.417575654,0.767371,1.28983,2.45368,0.999494,100,-107.417575654,15.69,0.01,0.8,6.17230850057,0.00999023,99.0196839046,0.0129048,0.00767759
5.83640794125,6.11032e-06,1,-106.715,95.7876035297,-106.97862321,1.04398,-112.594,100,-106.97862321,0.294222,1.37985,2.17034,0.959108,100,-106.97862321,15.23,0.01,0.8,5.83640794125,0.0562081,94.2958227431,0.0143868,0.00306766
7.82270919438,1.52555e-06,1,-107.296,98.2742221429,-107.402198977,1.01756,-113.081,100,-107.402198977,0.811537,1.50877,2.7226,1.00075,100,-107.402198977,15.06,0.01,0.8,7.82270919438,0.0152784,98.5121795529,0.0150763,0.00810929
4.08288726631,1.48222e-06,1,-107.092,98.5728188584,-107.176556212,1.01448,-112.758,100,-107.176556212,0.796569,1.48885,2.00878,1.00934,100,-107.176556212,15.06,0.01,0.8,4.08288726631,0.0151003,98.5538282777,0.0147507,0.007892
6.54822754463,4.67805e-06,1,-107.069,97.794433699,-107.203431032,1.02255,-112.863,100,-107.203431032,0.447384,1.65201,2.51964,0.979228,100,-107.203431032,15.22,0.01,0.8,6.54822754463,0.0448572,95.5737073036,0.0168705,0.00456874
5.85943909266,1.5478e-06,1,-106.996,98.6602328109,-107.074880364,1.01358,-112.76,100,-107.074880364,0.749184,1.64271,2.3614,0.990264,100,-107.074880364,15.07,0.01,0.8,5.85943909266,0.0151781,98.4908341367,0.0165886,0.0075655
6.03488294184,1.15901e-06,1,-106.737,99.0848193404,-106.790627097,1.00924,-112.534,100,-106.790627097,0.838685,1.52671,2.43834,1.0015,100,-106.790627097,15.42,0.01,0.8,6.03488294184,0.0116248,98.8656031676,0.0152443,0.00837433
5.12423971918,1.11777e-06,1,-106.915,99.1030805262,-106.970775627,1.00905,-112.609,100,-106.970775627,0.664816,1.33962,2.24947,0.999991,100,-106.970775627,14.77,0.01,0.8,5.12423971918,0.0111775,98.9055371386,0.0133963,0.00664822
6.73209333948,5.73173e-06,1,-106.987,96.1220629636,-107.212491246,1.04034,-112.841,100,-107.212491246,0.391834,1.85959,2.51622,0.998498,100,-107.212491246,14.83,0.01,0.8,6.73209333948,0.0571453,94.6302743888,0.0186238,0.00392424
5.92775746055,1.1069e-06,1,-106.738,99.0005189243,-106.795679802,1.0101,-112.507,100,-106.795679802,0.74222,1.18137,2.34337,0.992329,100,-106.795679802,14.97,0.01,0.8,5.92775746055,0.0108999,98.916067015,0.011905,0.00747958
5.4637322003,3.07319e-06,1,-107.101,97.7376902604,-107.235369894,1.02315,-112.856,100,-107.235369894,0.607983,1.57743,2.23775,1.0216,100,-107.235369894,15.03,0.01,0.8,5.4637322003,0.0320738,97.0473605143,0.0154408,0.00595129
5.1112578054,3.09517e-06,1,-106.793,97.4674249086,-106.956580402,1.02598,-112.529,100,-106.956580402,0.354984,1.60386,1.96842,1.02756,100,-106.956580402,14.9,0.01,0.8,5.1112578054,0.0326813,97.0268798139,0.0156084,0.00345463
5.02132339757,1.77869e-06,1,-107.007,98.7096891105,-107.085814937,1.01307,-112.765,100,-107.085814937,0.47827,1.24536,2.07757,0.976072,100,-107.085814937,15.35,0.01,0.8,5.02132339757,0.0169458,98.2695858453,0.0127589,0.00489995
6.24596824208,1.13883e-05,1,-107.405,95.9470787502,-107.627180944,1.04224,-113.253,100,-107.627180944,0.664447,3.53308,2.5252,1.06226,100,-107.627180944,15.29,0.01,0.8,6.24596824208,0.128506,89.8679228779,0.0332599,0.006255
4.08029904956,4.90811e-07,1,-106.664,99.4611370852,-106.693600212,1.00542,-112.277,100,-106.693600212,0.819492,1.17228,1.99941,1.00398,100,-106.693600212,15.25,0.01,0.8,4.08029904956,0.00494727,99.5164077933,0.0116763,0.00816242
6.07304767274,1.94398e-06,1,-107.026,98.2148853376,-107.119401988,1.01818,-112.761,100,-107.119401988,0.48791,1.42841,2.47122,1.00303,100,-107.119401988,15.22,0.01,0.8,6.07304767274,0.0195578,98.1117752375,0.0142409,0.00486436
5.9163925331,1.3743e-06,1,-106.539,98.4453267267,-106.624557616,1.01579,-112.268,100,-106.624557616,0.62297,1.25737,2.37012,0.998628,100,-106.624557616,14.69,0.01,0.8,5.9163925331,0.0137053,98.6576765034,0.012591,0.00623826
6.97776698081,4.41562e-06,1,-106.895,96.6139094827,-107.101834743,1.03505,-112.697,100,-107.101834743,0.446944,1.39435,2.4248,0.9863,100,-107.101834743,15.18,0.01,0.8,6.97776698081,0.0429547,95.8116387759,0.0141372,0.00453152
5.603892256,3.11678e-06,1,-106.852,97.4947252296,-106.995537176,1.0257,-112.673,100,-106.995537176,0.690918,1.59993,2.28431,0.992052,100,-106.995537176,15.05,0.01,0.8,5.603892256,0.0306743,97.0067379364,0.0161275,0.00696454
5.46063658045,9.46033e-07,1,-107.027,99.2095037424,-107.077581877,1.00797,-112.745,100,-107.077581877,0.535234,1.20008,2.26937,0.978621,100,-107.077581877,14.82,0.01,0.8,5.46063658045,0.00906014,99.0720983603,0.012263,0.00546927
5.00262576332,1.05781e-06,1,-106.804,98.9607981787,-106.864069828,1.0105,-112.542,100,-106.864069828,0.81394,1.30529,2.17542,0.986599,100,-106.864069828,15.05,0.01,0.8,5.00262576332,0.0102965,98.9636599887,0.0132302,0.00824996
4.20735232581,2.06452e-06,1,-107.162,98.4019983964,-107.2498258,1.01624,-112.82,100,-107.2498258,0.73095,1.59426,1.95923,1.01476,100,-107.2498258,15.13,0.01,0.8,4.20735232581,0.0212591,97.9970621906,0.0157107,0.00720319
5.80673385685,2.56634e-06,1,-107.154,97.8493255266,-107.280458356,1.02198,-112.964,100,-107.280458356,0.52631,1.30063,2.24886,1.00361,100,-107.280458356,15.32,0.01,0.8,5.80673385685,0.0258492,97.5222750912,0.0129594,0.00524415
3.70508339522,9.86515e-07,1,-106.888,99.1896082176,-106.932047795,1.00817,-112.505,100,-106.932047795,0.743414,1.17326,1.93421,0.983001,100,-106.932047795,15.23,0.01,0.8,3.70508339522,0.0095326,99.0328047178,0.0119355,0.0075627
4.17618227288,2.87171e-06,1,-106.697,97.7967481324,-106.831470803,1.02253,-112.416,100,-106.831470803,0.512876,1.6538,1.96756,1.01455,100,-106.831470803,14.74,0.01,0.8,4.17618227288,0.0295587,97.235590148,0.0163009,0.00505523
3.79608342532,7.9108e-07,1,-106.584,99.4031974511,-106.619739644,1.006,-112.27,100,-106.619739644,0.831167,1.41467,1.90515,1.00245,100,-106.619739644,14.83,0.01,0.8,3.79608342532,0.00794957,99.2229173964,0.0141122,0.00829138
5.24816009143,1.38381e-06,1,-106.962,98.7338083229,-107.037684416,1.01282,-112.672,100,-107.037684416,0.713419,1.3062,2.16045,0.978767,100,-107.037684416,15.03,0.01,0.8,5.24816009143,0.0132567,98.6485492897,0.0133453,0.00728896
3.7196176811,2.06307e-06,1,-106.552,98.175976226,-106.656705769,1.01858,-112.204,100,-106.656705769,0.519151,1.35172,1.83954,1.00388,100,-106.656705769,15.28,0.01,0.8,3.7196176811,0.020791,97.9984557503,0.013465,0.00517145
5.85711023161,1.06763e-06,1,-106.794,98.9314689775,-106.855735238,1.0108,-112.521,100,-106.855735238,0.749581,1.30105,2.32923,0.994485,100,-106.855735238,15.19,0.01,0.8,5.85711023161,0.0105589,98.9540957174,0.0130826,0.00753738
4.70205637202,2.45208e-06,1,-106.712,98.0911039875,-106.824218251,1.01946,-112.424,100,-106.824218251,0.553748,1.20262,2.06088,0.991578,100,-106.824218251,15.21,0.01,0.8,4.70205637202,0.0241095,97.6299926083,0.0121284,0.00558451
4.97937647954,2.23962e-06,1,-106.739,98.5788308491,-106.814959493,1.01442,-112.471,100,-106.814959493,0.586946,1.80527,2.16524,0.998,100,-106.814959493,14.83,0.01,0.8,4.97937647954,0.0223067,97.8309091251,0.0180889,0.00588122
5.01279730504,0.00142116,1,-104.323,100.0,-106.853731419,1.0,-109.974,100,-106.853731419,0.0202687,34.4176,7.99354,1.02808,100,-106.853731419,15.19,0.01,0.8,5.01279730504,15.0209,6.63591283809,0.334776,0.000197151
5.02927137764,8.60903e-07,1,-106.906,99.0349280603,-106.966169345,1.00974,-112.653,100,-106.966169345,0.729752,1.25848,2.17738,1.00709,100,-106.966169345,15.28,0.01,0.8,5.02927137764,0.00873161,99.1549214485,0.0124961,0.00724611
5.06925006948,1.58477e-06,1,-106.712,98.2123555957,-106.82147595,1.0182,-112.442,100,-106.82147595,0.496531,1.28432,2.11199,1.02559,100,-106.82147595,15.8,0.01,0.8,5.06925006948,0.0166691,98.4553238091,0.0125227,0.00484143
4.20843771272,1.01318e-06,1,-106.895,99.1251785347,-106.945130756,1.00883,-112.591,100,-106.945130756,0.784239,1.24645,1.96455,0.993253,100,-106.945130756,15.48,0.01,0.8,4.20843771272,0.00999552,99.0069213692,0.0125491,0.00789566
4.44022266109,1.72493e-06,1,-106.653,98.7745914775,-106.72063729,1.01241,-112.336,100,-106.72063729,0.787061,1.69088,2.03163,1.01112,100,-106.72063729,14.88,0.01,0.8,4.44022266109,0.0176351,98.3209774481,0.0167228,0.00778405
5.18554776696,4.55059e-06,1,-106.469,96.3967378252,-106.681722913,1.03738,-112.297,100,-106.681722913,0.494451,1.40335,2.13682,0.972669,100,-106.681722913,15.06,0.01,0.8,5.18554776696,0.0430525,95.6891196275,0.0144279,0.00508344
2.90137228079,1.65344e-06,1,-106.604,99.1931972683,-106.65306888,1.00813,-112.182,100,-106.65306888,0.691001,1.5656,1.65329,1.00428,100,-106.65306888,15.58,0.01,0.8,2.90137228079,0.0166762,98.3894344635,0.0155893,0.00688056
4.13275257375,1.9294e-06,1,-106.743,98.2355996264,-106.852005964,1.01796,-112.44,100,-106.852005964,0.519255,1.34364,1.91454,0.998914,100,-106.852005964,15.04,0.01,0.8,4.13275257375,0.0192521,98.1256695039,0.013451,0.00519819
6.14307446571,2.2635e-06,1,-107.159,97.7432021955,-107.287431576,1.02309,-112.936,100,-107.287431576,0.58049,1.41621,2.36507,1.01385,100,-107.287431576,15.07,0.01,0.8,6.14307446571,0.0232662,97.8082222883,0.0139686,0.00572561
5.24758326555,5.7172e-07,1,-106.89,99.3526791715,-106.926814023,1.00652,-112.536,100,-106.926814023,0.863366,1.26395,2.3021,1.00127,100,-106.926814023,15.11,0.01,0.8,5.24758326555,0.00573171,99.4371819577,0.0126235,0.00862273
3.81220571132,1.07503e-06,1,-106.944,99.178783994,-106.990927212,1.00828,-112.608,100,-106.990927212,0.695953,1.36232,1.90151,1.00736,100,-106.990927212,15.02,0.01,0.8,3.81220571132,0.0109092,98.9469465697,0.0135236,0.00690869
4.41358235229,1.52705e-06,1,-106.679,98.9091073735,-106.742625087,1.01103,-112.329,100,-106.742625087,0.462102,1.33705,2.07008,1.00097,100,-106.742625087,15.12,0.01,0.8,4.41358235229,0.0153001,98.5107783948,0.0133575,0.00461655
3.87946329389,3.4707e-07,1,-106.682,99.5773965247,-106.705851781,1.00424,-112.325,100,-106.705851781,0.837198,1.13096,1.94573,0.995993,100,-106.705851781,15.46,0.01,0.8,3.87946329389,0.00344295,99.6575570006,0.0113551,0.00840566
4.50024567729,2.27639e-06,1,-106.568,97.9189414128,-106.690225451,1.02125,-112.273,100,-106.690225451,0.480011,1.22229,2.01346,0.999589,100,-106.690225451,15.4,0.01,0.8,4.50024567729,0.0227452,97.7960720088,0.0122279,0.00480209
4.90364938754,1.38124e-06,1,-106.829,98.736434729,-106.896868709,1.0128,-112.524,100,-106.896868709,0.752527,1.43514,2.18354,0.994536,100,-106.896868709,15.45,0.01,0.8,4.90364938754,0.0136619,98.6509989659,0.0144302,0.00756662
4.19292797388,4.91991e-07,1,-106.832,99.583259781,-106.857499001,1.00418,-112.458,100,-106.857499001,0.90111,1.32076,2.01034,1.01792,100,-106.857499001,15.58,0.01,0.8,4.19292797388,0.00509783,99.5152935834,0.0129751,0.00885246
3.85707348515,3.94264e-07,1,-106.791,99.5861325558,-106.814221498,1.00416,-112.449,100,-106.814221498,0.699204,1.18926,1.92966,0.994911,100,-106.814221498,15.72,0.01,0.8,3.85707348515,0.00390261,99.6111984,0.0119534,0.0070278
3.66169902984,8.89846e-07,1,-106.523,99.0894659396,-106.576472736,1.00919,-112.146,100,-106.576472736,0.749619,1.31526,1.87459,1.00475,100,-106.576472736,15.65,0.01,0.8,3.66169902984,0.00898323,99.1267406003,0.0130904,0.00746074
4.1534510444,2.67487e-07,1,-106.903,99.7337060513,-106.917402521,1.00267,-112.517,100,-106.917402521,0.9358,1.2674,2.00929,0.997449,100,-106.917402521,15.11,0.01,0.8,4.1534510444,0.00266124,99.7358646533,0.0127064,0.00938193
4.0589900443,6.00662e-07,1,-106.572,99.4233673017,-106.606656409,1.0058,-112.272,100,-106.606656409,0.725287,1.16777,1.94089,0.997466,100,-106.606656409,14.85,0.01,0.8,4.0589900443,0.00597621,99.4088555042,0.0117074,0.00727129
3.75989978626,4.29832e-07,1,-106.783,99.5836617231,-106.806467078,1.00418,-112.369,100,-106.806467078,0.927333,1.35844,1.92431,1.00503,100,-106.806467078,15.93,0.01,0.8,3.75989978626,0.00434164,99.5762837791,0.0135164,0.00922695
4.31229399099,1.00612e-06,1,-106.553,99.0438732085,-106.604686096,1.00965,-112.273,100,-106.604686096,0.717997,1.28519,2.07055,0.992993,100,-106.604686096,15.74,0.01,0.8,4.31229399099,0.00992065,99.0137939976,0.0129426,0.00723064
4.13384043389,5.63922e-07,1,-106.753,99.3496786529,-106.789136821,1.00655,-112.334,100,-106.789136821,0.832283,1.20256,2.04191,1.00278,100,-106.789136821,15.12,0.01,0.8,4.13384043389,0.00567062,99.4448055932,0.0119923,0.00829976
2.7362943267,9.2075e-07,1,-106.459,99.1312815228,-106.505183813,1.00876,-112.003,100,-106.505183813,0.672724,1.19194,1.65479,0.99273,100,-106.505183813,15.06,0.01,0.8,2.7362943267,0.0090741,99.096672406,0.0120067,0.0067765
4.14767789164,1.5343e-06,1,-106.595,98.5098818049,-106.681235989,1.01513,-112.3,100,-106.681235989,0.676357,1.38128,2.00931,0.994683,100,-106.681235989,15.39,0.01,0.8,4.14767789164,0.0151802,98.5037531372,0.0138867,0.00679972
3.85987608894,4.18117e-07,1,-106.591,99.7074959555,-106.607412676,1.00293,-112.248,100,-106.607412676,0.937667,1.36152,1.94357,1.01066,100,-106.607412676,15.05,0.01,0.8,3.85987608894,0.00427081,99.5877540545,0.0134716,0.00927774
5.15712090602,2.47398e-06,1,-106.942,98.1527374298,-107.047719784,1.01882,-112.637,100,-107.047719784,0.588882,1.59265,2.22567,0.990457,100,-107.047719784,15.51,0.01,0.8,5.15712090602,0.0242698,97.6093301135,0.01608,0.00594556
3.35857524297,1.39307e-06,1,-106.61,98.8223114428,-106.675721903,1.01192,-112.217,100,-106.675721903,0.727006,1.34976,1.82461,1.00148,100,-106.675721903,15.18,0.01,0.8,3.35857524297,0.013972,98.6396280623,0.0134777,0.00725931
3.48776958399,4.79324e-07,1,-106.966,99.5150712054,-106.99317237,1.00487,-112.593,100,-106.99317237,0.818381,1.15858,1.84993,0.988045,100,-106.99317237,14.92,0.01,0.8,3.48776958399,0.00467932,99.5277288909,0.0117259,0.00828283
4.43972807129,1.16509e-06,1,-107.012,98.8460547752,-107.064741665,1.01167,-112.669,100,-107.064741665,0.678933,1.41252,2.05608,0.991908,100,-107.064741665,15.19,0.01,0.8,4.43972807129,0.0114631,98.8597044732,0.0142405,0.00684471
4.47304279707,4.58607e-07,1,-106.869,99.3989218345,-106.903478572,1.00605,-112.512,100,-106.903478572,0.807465,1.17202,2.09818,1.01717,100,-106.903478572,15.3,0.01,0.8,4.47304279707,0.00474488,99.5480498683,0.0115224,0.00793837
3.44257710256,2.89059e-06,1,-106.56,98.5030569784,-106.640551002,1.0152,-112.162,100,-106.640551002,0.744493,1.89308,1.95354,1.0211,100,-106.640551002,14.92,0.01,0.8,3.44257710256,0.0301389,97.2179532808,0.0185395,0.00729106
8.52368625489,1.79248e-06,1,-106.331,98.2472545349,-106.422760994,1.01784,-111.951,100,-106.422760994,0.385709,1.26036,3.2885,1.01846,100,-106.422760994,15.61,0.01,0.8,8.52368625489,0.0185926,98.2563856378,0.0123752,0.00378718
3.92410504582,2.49679e-06,1,-106.65,98.4565692227,-106.751565711,1.01568,-112.292,100,-106.751565711,0.30028,1.27302,1.90964,0.983194,100,-106.751565711,15.3,0.01,0.8,3.92410504582,0.0241358,97.587790569,0.0129478,0.00305413
9.92042544439,0.00483003,1,-88.6931,43.9016093264,-106.105051277,2.27782,-97.1543,100,-106.105051277,0.328614,220.712,53.6286,3.16277,100,-106.105051277,15.78,0.01,0.8,9.92042544439,483.153,2.04845286972,0.697843,0.00103901
3.82507477826,1.66591e-05,,-106.232,157.700921801,-106.105051277,1.26822,-112.708,200,-106.414194845,0.0045308,3.04309,1.90778,1.23813,100,-106.105051277,15.78,0.01,0.8,9.92042544439,0.25538,85.8424211452,0.024578,3.65938e-05
3.95110420275,0.00148762,1,-92.6369,79.4298734668,-106.75383077,2.51794,-98.9388,200,-106.75383077,0.286308,241.645,89.9849,2.20831,100,-106.75383077,15.14,0.005,0.8,3.95110420275,290.181,3.32186506164,0.547128,0.000648253
3.99653297812,3.50449e-18,2,-106.66,200.0,-106.660332651,1.0,-112.304,200,-106.660332651,1.0,1.0,1.98911,1.0,100,-106.660332651,15.07,0.01,0.8,3.99653297812,,100.0,0.01,0.01
4.00150525292,4.68428e-06,,-106.514,236.435105644,-106.75383077,1.26885,-111.009,300,-106.297344008,0.0041383,3.49274,2.30125,1.26387,100,-106.75383077,15.14,0.005,0.8,3.95110420275,0.2993,168.572296311,0.0138177,1.63716e-05
4.52579840746,0.000564882,1,-96.1145,131.073870533,-106.852205188,2.28879,-101.02,300,-106.852205188,0.245146,216.32,107.956,1.74682,100,-106.852205188,15.92,0.00333333,0.8,4.52579840746,155.13,5.80608490878,0.412789,0.000467795
3.67753145531,3.50449e-18,2,-106.599,300.0,-106.599204822,1.0,-112.246,300,-106.599204822,1.0,1.0,1.90808,1.0,100,-106.599204822,15.32,0.01,0.8,3.67753145531,,100.0,0.01,0.01
3.39948697922,2.1793e-19,2,-106.711,300.0,-106.823349877,1.0,-110.704,300,-106.823349877,1.0,1.0,1.87502,1.0,100,-106.823349877,14.93,0.005,0.8,3.39948697922,,200.000000102,0.005,0.005
4.02745801962,2.15303e-06,,-106.915,320.89679333,-106.852205188,1.24651,-110.555,400,-106.969489861,0.00462278,4.0792,2.29148,1.24393,100,-106.852205188,15.92,0.00333333,0.8,4.52579840746,0.299839,251.440114708,0.0109309,1.23875e-05
3.2584501775,0.000352567,1,-97.0463,144.828201193,-106.694337311,2.76189,-101.713,400,-106.694337311,0.273553,243.193,120.597,1.61554,100,-106.694337311,15.23,0.0025,0.8,3.2584501775,147.23,6.98449071604,0.376334,0.000423317
3.96663554283,3.50449e-18,2,-106.885,400.0,-106.885361464,1.0,-112.474,400,-106.885361464,1.0,1.0,1.98166,1.0,100,-106.885361464,15.21,0.01,0.8,3.96663554283,,100.0,0.01,0.01
3.87101076891,2.1793e-19,2,-106.771,400.0,-106.65680295,1.0,-110.723,400,-106.65680295,1.0,1.0,1.97299,1.0,100,-106.65680295,15.43,0.005,0.8,3.87101076891,,200.000000102,0.005,0.005
2.94979328769,5.43914e-20,2,-106.713,400.0,-106.596650188,1.0,-109.939,400,-106.596650188,1.0,1.0,1.89085,1.0,100,-106.596650188,14.95,0.00333333,0.8,2.94979328769,,299.999969474,0.00333333,0.00333333
4.21924988903,1.03859e-06,,-106.718,403.088584165,-106.694337311,1.24042,-109.871,500,-106.480364898,0.00411196,3.65559,2.13387,1.24603,100,-106.694337311,15.23,0.0025,0.8,3.2584501775,0.257999,343.124001863,0.0073345,8.25016e-06
3.02448638724,0.000222331,1,-98.1051,198.149416697,-106.505438814,2.52335,-102.095,500,-106.505438814,0.181881,248.696,127.521,1.48941,100,-106.505438814,14.92,0.002,0.8,3.02448638724,123.301,8.85399963054,0.333954,0.000244233
3.39405828202,3.50449e-18,2,-106.92,500.0,-106.920255186,1.0,-112.526,500,-106.920255186,1.0,1.0,1.83306,1.0,100,-106.920255186,15.19,0.01,0.8,3.39405828202,,100.0,0.01,0.01
4.61827830723,2.1793e-19,2,-106.852,500.0,-106.783256808,1.0,-110.839,500,-106.783256808,1.0,1.0,1.99269,1.0,100,-106.783256808,15.83,0.005,0.8,4.61827830723,,200.000000102,0.005,0.005
3.97948772862,5.43914e-20,2,-106.797,500.0,-106.688099371,1.0,-110.053,500,-106.688099371,1.0,1.0,1.99158,1.0,100,-106.688099371,15.46,0.00333333,0.8,3.97948772862,,299.999969474,0.00333333,0.00333333
3.68773432888,5.4346e-20,2,-106.85,500.0,-107.006493716,1.0,-109.669,500,-107.006493716,1.0,1.0,1.97376,1.0,100,-107.006493716,15.0,0.0025,0.8,3.68773432888,,400.0,0.0025,0.0025
