AvgDiscRet,IterType,VarRet,MinVanillaIw,AvgEpLen,eRenyi2,ESSClassic,MinNormIw,MaxVanillaIw,BatchSize,MaxNormIw,J,VarJ,EpsThisIter,VarVanillaIw,AvgRet,Bound,VarDiscRet,VarNormIw,AvgNormIw,ESSRenyi,VanillaAvgRet,AvgVanillaIw
412.24923638448615,1,20594.036468977625,7.3896422e-09,44.48,11.0614805,2.831464083066001,5.715638e-12,763.6614,500,0.5906662,686.2366,1280.0907,100,1176.3578,412.24923638448615,545.30945,20594.036468977625,0.0007037558,0.0019999999,45.201905748377655,412.24923638448615,2.585763
542.1467416396696,2,40635.884720426155,1.0,58.53,1.0,100.0,0.01,1.0,500,0.01,542.1467,200.573,100,,542.1467416396696,437.81403,40635.884720426155,3.5044917e-18,0.009999998,500.0,542.1467416396696,1.0
516.3609107305398,2,45705.180239938076,1.0,55.73,1.0,200.00000010221265,0.005,1.0,500,0.005,529.2538,207.13536,100,,516.3609107305398,444.3135,45705.180239938076,2.179301e-19,0.0049999994,500.0,516.3609107305398,1.0
537.9911619120006,2,43336.32798068669,1.0,58.03,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,532.1663,207.17464,100,,537.9911619120006,462.81287,43336.32798068669,5.4391416e-20,0.0033333336,500.0,537.9911619120006,1.0
529.6133674989493,2,55925.808957077235,1.0,57.2,1.0,400.0,0.0025,1.0,500,0.0025,531.52795,214.55501,100,,529.6133674989493,468.0009,55925.808957077235,5.434597e-20,0.0024999997,500.0,529.6133674989493,1.0
570.8044216505493,1,41828.96849239128,5.3621697e-08,61.59,35.422005,1.4168642204088626,3.021601e-11,1490.0803,500,0.8396654,1380.7771,2464.655,100,4441.664,570.8044216505493,1042.603,41828.96849239128,0.0014103889,0.0019999999,14.115519554547838,570.8044216505493,3.5492241
624.3242131135366,2,58638.272912623645,1.0,67.46,1.0,100.0,0.01,1.0,500,0.01,624.3242,240.93959,100,,624.3242131135366,508.63498,58638.272912623645,3.5044917e-18,0.009999998,500.0,624.3242131135366,1.0
665.4747485140604,2,71115.01630231811,1.0,71.93,1.0,200.00000010221265,0.005,1.0,500,0.005,644.8994,254.26604,100,,665.4747485140604,537.4617,71115.01630231811,2.179301e-19,0.0049999994,500.0,665.4747485140604,1.0
595.2089353456071,2,45984.11978963766,1.0,64.33,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,628.336,242.53716,100,,595.2089353456071,540.61346,45984.11978963766,5.4391416e-20,0.0033333336,500.0,595.2089353456071,1.0
683.0827372040901,2,63211.59782621248,1.0,73.76,1.0,400.0,0.0025,1.0,500,0.0025,642.0226,245.61157,100,,683.0827372040901,566.0526,63211.59782621248,5.434597e-20,0.0024999997,500.0,683.0827372040901,1.0
660.6597440921661,1,50994.42596870137,1.6431704e-08,71.43,36.09004,1.359873871265052,7.2588107e-12,1940.5808,500,0.85726404,1657.1514,2868.899,100,7530.9946,660.6597440921661,1248.9443,50994.42596870137,0.0014696643,0.002,13.854238553304286,660.6597440921661,4.527382
831.236541923248,2,103719.28395105194,1.0,89.76,1.0,100.0,0.01,1.0,500,0.01,831.2365,320.44043,100,,831.236541923248,673.12036,103719.28395105194,3.5044917e-18,0.009999998,500.0,831.236541923248,1.0
801.4810064201058,2,76051.13015049956,1.0,86.68,1.0,200.00000010221265,0.005,1.0,500,0.005,816.35876,298.67657,100,,801.4810064201058,704.5538,76051.13015049956,2.179301e-19,0.0049999994,500.0,801.4810064201058,1.0
822.3984674655303,2,81185.9224347837,1.0,88.93,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,818.372,293.7197,100,,822.3984674655303,727.0836,81185.9224347837,5.4391416e-20,0.0033333336,500.0,822.3984674655303,1.0
775.6504650810411,2,75696.23824991718,1.0,83.9,1.0,400.0,0.0025,1.0,500,0.0025,807.69165,289.44858,100,,775.6504650810411,728.63354,75696.23824991718,5.434597e-20,0.0024999997,500.0,775.6504650810411,1.0
776.113944182179,1,57845.89160320516,2.678732e-12,84.1,36.109592,1.8747715939334793,1.7116864e-15,1139.5625,500,0.7281705,1612.3506,4137.7754,100,2608.1328,776.113944182179,1187.435,57845.89160320516,0.0010649266,0.0019999999,13.846736178538722,776.113944182179,3.129933
1002.4196090747021,2,94143.63844508934,1.0,108.48,1.0,100.0,0.01,1.0,500,0.01,1002.4196,305.29034,100,,1002.4196090747021,819.0221,94143.63844508934,3.5044917e-18,0.009999998,500.0,1002.4196090747021,1.0
1008.6701006895896,2,59962.22806607277,1.0,109.24,1.0,200.00000010221265,0.005,1.0,500,0.005,1005.54486,276.2104,100,,1008.6701006895896,875.8632,59962.22806607277,2.179301e-19,0.0049999994,500.0,1008.6701006895896,1.0
980.3693158136598,2,78911.50404934364,1.0,106.0,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,997.153,277.56635,100,,980.3693158136598,891.26843,78911.50404934364,5.4391416e-20,0.0033333336,500.0,980.3693158136598,1.0
951.2666591738749,2,111831.54606731633,1.0,102.88,1.0,400.0,0.0025,1.0,500,0.0025,985.6814,293.01096,100,,951.2666591738749,887.9793,111831.54606731633,5.434597e-20,0.0024999997,500.0,951.2666591738749,1.0
966.7347857294019,1,83552.75931531795,2.3247699e-06,104.63,6.35427,2.303195248224446,1.2364444e-09,1230.667,500,0.6545385,1379.276,1616.344,100,3061.7817,966.7347857294019,1158.9927,83552.75931531795,0.00086609105,0.0019999999,78.68724518549259,966.7347857294019,3.7604113
1061.5113445807544,2,83703.10397300741,1.0,115.21,1.0,100.0,0.01,1.0,500,0.01,1061.5114,287.86465,100,,1061.5113445807544,897.1096,83703.10397300741,3.5044917e-18,0.009999998,500.0,1061.5113445807544,1.0
1042.925032382303,2,86640.14597722726,1.0,113.05,1.0,200.00000010221265,0.005,1.0,500,0.005,1052.2183,290.52756,100,,1042.925032382303,915.92975,86640.14597722726,2.179301e-19,0.0049999994,500.0,1042.925032382303,1.0
1049.0579198226085,2,96865.97129732188,1.0,113.66,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1051.1648,297.05023,100,,1049.0579198226085,939.8857,96865.97129732188,5.4391416e-20,0.0033333336,500.0,1049.0579198226085,1.0
1106.9705066207587,2,82456.9722498861,1.0,119.75,1.0,400.0,0.0025,1.0,500,0.0025,1065.1162,295.24762,100,,1106.9705066207587,968.74567,82456.9722498861,5.434597e-20,0.0024999997,500.0,1106.9705066207587,1.0
1069.1550751066504,1,141287.99866491483,4.021775e-08,115.79,22.042528,2.469616160231285,3.493868e-11,728.2017,500,0.6326164,1632.2899,3069.1526,100,1069.8975,1069.1550751066504,1227.6023,141287.99866491483,0.00080745737,0.002,22.683423450411553,1069.1550751066504,2.3021905
1076.1989709245854,2,48573.539281143654,1.0,116.68,1.0,100.0,0.01,1.0,500,0.01,1076.1989,219.2893,100,,1076.1989709245854,946.1108,48573.539281143654,3.5044917e-18,0.009999998,500.0,1076.1989709245854,1.0
1050.0075265427984,2,52425.42327317377,1.0,113.91,1.0,200.00000010221265,0.005,1.0,500,0.005,1063.1033,223.97765,100,,1050.0075265427984,951.7873,52425.42327317377,2.179301e-19,0.0049999994,500.0,1050.0075265427984,1.0
1155.633588189575,2,80258.59780988841,1.0,125.2,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1093.9467,248.66034,100,,1155.633588189575,1003.0575,80258.59780988841,5.4391416e-20,0.0033333336,500.0,1155.633588189575,1.0
1112.339045164464,2,85814.94891663396,1.0,120.61,1.0,400.0,0.0025,1.0,500,0.0025,1098.5447,260.14728,100,,1112.339045164464,1008.06976,85814.94891663396,5.434597e-20,0.0024999997,500.0,1112.339045164464,1.0
1085.5113320645492,1,59391.43352325146,6.87048e-05,117.76,4.8599668,2.3314513261653524,5.1115205e-08,879.4849,500,0.65432185,1336.2733,1235.5107,100,1545.6716,1085.5113320645492,1157.8754,59391.43352325146,0.0008555459,0.002,102.88136220160558,1085.5113320645492,2.6882334
1180.2000636431176,2,79744.47813089023,1.0,128.44,1.0,100.0,0.01,1.0,500,0.01,1180.2001,280.97516,100,,1180.2000636431176,961.9526,79744.47813089023,3.5044917e-18,0.009999998,500.0,1180.2000636431176,1.0
1182.2970531318992,2,47344.645525538785,1.0,128.25,1.0,200.00000010221265,0.005,1.0,500,0.005,1181.2485,250.81908,100,,1182.2970531318992,1026.9243,47344.645525538785,2.179301e-19,0.0049999994,500.0,1182.2970531318992,1.0
1159.2953687184706,2,48339.19947472758,1.0,125.81,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1173.9309,240.83018,100,,1159.2953687184706,1047.9257,48339.19947472758,5.4391416e-20,0.0033333336,500.0,1159.2953687184706,1.0
1146.973277326422,2,72771.48980098851,1.0,124.45,1.0,400.0,0.0025,1.0,500,0.0025,1167.1914,248.28731,100,,1146.973277326422,1058.0676,72771.48980098851,5.434597e-20,0.0024999997,500.0,1146.973277326422,1.0
1207.0495993702382,1,88144.57972689538,4.6822873e-08,131.0,5.166446,81.10575225410537,9.0432765e-11,20.122501,500,0.0388642,1363.9639,1039.596,100,5.5494084,1207.0495993702382,1142.1135,88144.57972689538,2.0700565e-05,0.002,96.77832300536889,1207.0495993702382,1.0355289
1227.9236585886051,2,126123.79381895112,1.0,133.69,1.0,100.0,0.01,1.0,500,0.01,1227.9237,353.35898,100,,1227.9236585886051,986.56195,126123.79381895112,3.5044917e-18,0.009999998,500.0,1227.9236585886051,1.0
1203.0184559245622,2,107844.62632386891,1.0,130.9,1.0,200.00000010221265,0.005,1.0,500,0.005,1215.471,340.54285,100,,1203.0184559245622,1044.8025,107844.62632386891,2.179301e-19,0.0049999994,500.0,1203.0184559245622,1.0
1262.971176405825,2,92666.98016561774,1.0,137.41,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1231.3043,329.23315,100,,1262.971176405825,1091.9541,92666.98016561774,5.4391416e-20,0.0033333336,500.0,1262.971176405825,1.0
1132.4449202427109,2,106194.41344966243,1.0,123.17,1.0,400.0,0.0025,1.0,500,0.0025,1206.5896,330.774,100,,1132.4449202427109,1085.9087,106194.41344966243,5.434597e-20,0.0024999997,500.0,1132.4449202427109,1.0
1144.9073305354539,1,120838.63405409404,0.0014628167,124.74,10.017313,3.6409811712155866,1.3585795e-06,560.7516,500,0.5207936,1768.4083,6182.2373,100,633.4561,1144.9073305354539,1426.7759,120838.63405409404,0.00054639514,0.002,49.913584593323975,1144.9073305354539,2.1534503
1202.764689272774,2,67504.4850265351,1.0,131.25,1.0,100.0,0.01,1.0,500,0.01,1202.7646,258.51392,100,,1202.764689272774,1037.3424,67504.4850265351,3.5044917e-18,0.009999998,500.0,1202.764689272774,1.0
1225.7110351050665,2,84299.91777207602,1.0,133.63,1.0,200.00000010221265,0.005,1.0,500,0.005,1214.2378,274.36258,100,,1225.7110351050665,1070.6833,84299.91777207602,2.179301e-19,0.0049999994,500.0,1225.7110351050665,1.0
1187.8782113825696,2,57280.049195398744,1.0,129.63,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1205.4513,263.135,100,,1187.8782113825696,1088.2396,57280.049195398744,5.4391416e-20,0.0033333336,500.0,1187.8782113825696,1.0
1255.4385624422637,2,71791.53745502551,1.0,136.44,1.0,400.0,0.0025,1.0,500,0.0025,1217.948,264.8904,100,,1255.4385624422637,1107.293,71791.53745502551,5.434597e-20,0.0024999997,500.0,1255.4385624422637,1.0
1250.9842809744769,1,107856.77442797834,1.682649e-06,136.28,13.475169,12.647867053609337,2.114076e-09,193.94495,500,0.24367194,1762.8369,7135.8765,100,97.83651,1250.9842809744769,1345.0175,107856.77442797834,0.00015443833,0.0019999999,37.105285525797754,1250.9842809744769,1.5918529
1257.8870357994049,2,142676.09106820414,1.0,136.94,1.0,100.0,0.01,1.0,500,0.01,1257.887,375.8315,100,,1257.8870357994049,986.16156,142676.09106820414,3.5044917e-18,0.009999998,500.0,1257.8870357994049,1.0
1224.0032680692686,2,80675.24233505719,1.0,133.21,1.0,200.00000010221265,0.005,1.0,500,0.005,1240.9452,332.93533,100,,1224.0032680692686,1048.8063,80675.24233505719,2.179301e-19,0.0049999994,500.0,1224.0032680692686,1.0
1242.0051466635432,2,90299.34351241957,1.0,135.31,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1241.2985,322.01913,100,,1242.0051466635432,1084.4177,90299.34351241957,5.4391416e-20,0.0033333336,500.0,1242.0051466635432,1.0
1254.789640670354,2,90231.65354358191,1.0,136.59,1.0,400.0,0.0025,1.0,500,0.0025,1244.6713,316.44702,100,,1254.789640670354,1108.8086,90231.65354358191,5.434597e-20,0.0024999997,500.0,1254.789640670354,1.0
1321.3751580023468,1,166160.95273254992,5.2501925e-10,143.73,46.901825,1.9992564166915927,3.4024067e-13,1086.136,500,0.7038744,2680.935,8859.995,100,2377.2173,1321.3751580023468,1848.7114,166160.95273254992,0.0009983685,0.0020000003,10.660565991206855,1321.3751580023468,3.086164
1243.3858317936706,2,73418.97337479594,1.0,135.85,1.0,100.0,0.01,1.0,500,0.01,1243.3857,269.60117,100,,1243.3858317936706,1012.98193,73418.97337479594,3.5044917e-18,0.009999998,500.0,1243.3858317936706,1.0
1323.1396799275267,2,158755.83926670242,1.0,144.29,1.0,200.00000010221265,0.005,1.0,500,0.005,1283.2627,341.34543,100,,1323.1396799275267,1103.8047,158755.83926670242,2.179301e-19,0.0049999994,500.0,1323.1396799275267,1.0
1257.6530554398062,2,99488.42375010418,1.0,137.48,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1274.7262,332.64804,100,,1257.6530554398062,1128.1993,99488.42375010418,5.4391416e-20,0.0033333336,500.0,1257.6530554398062,1.0
1229.0043702483,2,116569.99240991112,1.0,134.29,1.0,400.0,0.0025,1.0,500,0.0025,1263.2957,335.01355,100,,1229.0043702483,1136.3997,116569.99240991112,5.434597e-20,0.0024999997,500.0,1229.0043702483,1.0
1285.6826518362798,1,130104.68645108522,3.0054332e-06,140.42,26.080385,2.0392256100741264,2.095276e-09,1002.4387,500,0.6988629,2241.5457,5711.6646,100,2013.6825,1285.6826518362798,1661.917,130104.68645108522,0.000978722,0.0019999999,19.17149597330863,1285.6826518362798,2.8687708
1292.1979417397943,2,144431.57976978438,1.0,141.12,1.0,100.0,0.01,1.0,500,0.01,1292.198,378.13654,100,,1292.1979417397943,1019.1145,144431.57976978438,3.5044917e-18,0.009999998,500.0,1292.1979417397943,1.0
1315.0904006477306,2,132875.8063882638,1.0,143.18,1.0,200.00000010221265,0.005,1.0,500,0.005,1303.6442,370.6726,100,,1315.0904006477306,1110.5449,132875.8063882638,2.179301e-19,0.0049999994,500.0,1315.0904006477306,1.0
1319.4373245280615,2,155782.35871760582,1.0,143.86,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1308.9084,378.23587,100,,1319.4373245280615,1151.2437,155782.35871760582,5.4391416e-20,0.0033333336,500.0,1319.4373245280615,1.0
1277.7624859336302,2,121699.96033347823,1.0,139.52,1.0,400.0,0.0025,1.0,500,0.0025,1301.1221,370.94394,100,,1277.7624859336302,1164.5803,121699.96033347823,5.434597e-20,0.0024999997,500.0,1277.7624859336302,1.0
1373.588109320086,1,225792.13347677837,7.83142e-07,149.55,12.750054,6.4152578248016425,7.8706053e-10,364.83148,500,0.36665693,2022.8097,9917.636,100,305.31055,1373.588109320086,1540.9274,225792.13347677837,0.0003083735,0.002,39.21551907972541,1373.588109320086,1.9900427
1273.1754958810307,2,73116.29730853694,1.0,138.77,1.0,100.0,0.01,1.0,500,0.01,1273.1754,269.04486,100,,1273.1754958810307,1031.6752,73116.29730853694,3.5044917e-18,0.009999998,500.0,1273.1754958810307,1.0
1394.904801994029,2,212640.7338897659,1.0,151.69,1.0,200.00000010221265,0.005,1.0,500,0.005,1334.04,380.9911,100,,1394.904801994029,1156.7695,212640.7338897659,2.179301e-19,0.0049999994,500.0,1394.904801994029,1.0
1308.316656098906,2,149380.71586947714,1.0,142.64,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1325.4656,382.377,100,,1308.316656098906,1180.7247,149380.71586947714,5.4391416e-20,0.0033333336,500.0,1308.316656098906,1.0
1270.761827773313,2,63948.97116300242,1.0,138.52,1.0,400.0,0.0025,1.0,500,0.0025,1311.7898,355.0318,100,,1270.761827773313,1186.4406,63948.97116300242,5.434597e-20,0.0024999997,500.0,1270.761827773313,1.0
1283.117665658955,1,62498.7238431007,1.1972602e-07,139.56,6.940013,11.222922023746982,1.7968173e-10,191.74356,500,0.2877638,1858.1433,6236.562,100,77.500336,1283.117665658955,1562.7866,62498.7238431007,0.0001745558,0.002,72.04597526140454,1283.117665658955,1.3326455
1357.3030809351944,2,192464.40120274693,1.0,147.85,1.0,100.0,0.01,1.0,500,0.01,1357.3031,436.5086,100,,1357.3030809351944,1090.1516,192464.40120274693,3.5044917e-18,0.009999998,500.0,1357.3030809351944,1.0
1311.6588230048112,2,145584.93545168778,1.0,142.89,1.0,200.00000010221265,0.005,1.0,500,0.005,1334.481,409.70145,100,,1311.6588230048112,1145.5764,145584.93545168778,2.179301e-19,0.0049999994,500.0,1311.6588230048112,1.0
1338.0137207978444,2,183000.97682909048,1.0,145.92,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1335.6586,415.08627,100,,1338.0137207978444,1181.4187,183000.97682909048,5.4391416e-20,0.0033333336,500.0,1338.0137207978444,1.0
1306.345295917101,2,156009.08095904288,1.0,142.51,1.0,400.0,0.0025,1.0,500,0.0025,1328.3301,409.87292,100,,1306.345295917101,1185.5037,156009.08095904288,5.434597e-20,0.0024999997,500.0,1306.345295917101,1.0
1286.1055577688517,1,69010.83796461696,0.018322375,140.09,13.915907,2.9239179359291745,1.6510841e-05,647.7711,500,0.583726,2277.751,9055.877,100,839.0972,1286.1055577688517,1801.2001,69010.83796461696,0.0006813768,0.002,35.930105265350896,1286.1055577688517,2.2194355
1283.5389800121502,2,85550.29193770948,1.0,139.99,1.0,100.0,0.01,1.0,500,0.01,1283.539,291.02368,100,,1283.5389800121502,1042.8488,85550.29193770948,3.5044917e-18,0.009999998,500.0,1283.5389800121502,1.0
1312.075996937777,2,88228.43020872131,1.0,142.77,1.0,200.00000010221265,0.005,1.0,500,0.005,1297.8074,293.6393,100,,1312.075996937777,1127.6138,88228.43020872131,2.179301e-19,0.0049999994,500.0,1312.075996937777,1.0
1286.7923938940778,2,109071.53101015706,1.0,140.39,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1294.1357,305.78305,100,,1286.7923938940778,1138.5116,109071.53101015706,5.4391416e-20,0.0033333336,500.0,1286.7923938940778,1.0
1319.8221738810455,2,151220.54386291033,1.0,143.82,1.0,400.0,0.0025,1.0,500,0.0025,1300.5574,328.14365,100,,1319.8221738810455,1165.783,151220.54386291033,5.434597e-20,0.0024999997,500.0,1319.8221738810455,1.0
1274.933568605431,1,49217.08781565056,5.9077156e-06,138.95,2.1079514,199.9768821106099,1.1910437e-08,13.525278,500,0.027268065,1388.9104,1273.5997,100,1.4794086,1274.933568605431,1213.8923,49217.08781565056,6.013182e-06,0.0019999999,237.19711914044277,1274.933568605431,0.9920233
1281.3636858640152,2,103151.00926053265,1.0,139.84,1.0,100.0,0.01,1.0,500,0.01,1281.3638,319.56143,100,,1281.3636858640152,1041.8131,103151.00926053265,3.5044917e-18,0.009999998,500.0,1281.3636858640152,1.0
1309.867255720595,2,105554.79502169859,1.0,142.52,1.0,200.00000010221265,0.005,1.0,500,0.005,1295.6154,321.73355,100,,1309.867255720595,1125.6748,105554.79502169859,2.179301e-19,0.0049999994,500.0,1309.867255720595,1.0
1329.70896838958,2,159718.18805787232,1.0,144.93,1.0,299.999969473632,0.0033333334,1.0,500,0.0033333334,1306.98,349.24725,100,,1329.70896838958,1142.5415,159718.18805787232,5.4391416e-20,0.0033333336,500.0,1329.70896838958,1.0
1343.7348310981897,2,175427.4504599923,1.0,146.61,1.0,400.0,0.0025,1.0,500,0.0025,1316.1686,367.63,100,,1343.7348310981897,1173.7607,175427.4504599923,5.434597e-20,0.0024999997,500.0,1343.7348310981897,1.0
