MaxNormIw,MinNormIw,VarJ,AvgEpLen,ESSRenyi,VarDiscRet,eRenyi2,AvgRet,MaxVanillaIw,AvgDiscRet,AvgVanillaIw,MinVanillaIw,AvgNormIw,VarVanillaIw,VarRet,VarNormIw,ESSClassic,Bound,J,BatchSize
0.037112482,7.9373634e-20,57.936565,200.0,33.86709573721362,4553425.762000742,2.9527185,-1704.5819581729843,4.119025,-1704.5819581729843,1.1098759,8.809488e-18,0.009999998,1.9732378,4553425.762000742,0.00016018821,38.671807908788495,-338.11343,-29.729559,100
0.49361423,,2.9834511,200.0,5.241826392895028,156.33276834852794,19.07732,-12.04247587386558,19.297619,-12.04247587386558,0.39094535,,0.009999999,6.3154087,156.33276834852794,0.004132087,2.3861988498369757,-5.8618007,-1.2688137,100
0.28207716,,9.213425,200.0,4.0499805143817,53.77986681012285,24.691477,-8.418014010491328,34.290955,-8.418014010491328,1.2156587,,0.010000002,34.954407,53.77986681012285,0.0023652595,4.095664826545495,-5.2977314,-2.2329822,100
0.3155493,,8.182503,200.0,3.9464992102304515,43.49938262287094,25.338913,-7.30081995958986,36.240974,-7.30081995958986,1.1485044,,0.01,33.007984,43.49938262287094,0.002502383,3.8799417158485685,-5.6743374,-2.8821342,100
0.1687217,,12.298907,200.0,9.887269721575429,50.70303176487862,10.114016,-8.512205174516351,14.281842,-8.512205174516351,0.84647334,,0.009999999,6.7343764,50.70303176487862,0.0009398768,9.704236029931897,-6.623479,-4.718938,100
0.7225502,,4.261945,200.0,2.3577868513700437,53.23134131968916,42.412655,-8.60299155633391,32.478626,-8.60299155633391,0.44949993,,0.01,11.350746,53.23134131968916,0.0056177895,1.7662819846682472,-5.8346705,-1.8385097,100
0.14875364,,17.311567,200.0,9.691003694329172,53.26077400429423,10.318849,-7.962096451896896,14.564582,-7.962096451896896,0.9791076,,0.009999999,9.767255,53.26077400429423,0.0010188534,9.01985707034532,-7.029692,-5.0580373,100
0.99086565,1.09342886e-35,0.57096934,200.0,1.2631639002189952,56.38378713537446,79.16629,-9.176535258111635,77.18998,-9.176535258111635,0.7790156,8.517981e-34,0.01,59.57206,56.38378713537446,0.009816358,1.018517617768748,-8.579725,-2.9607282,100
0.03912811,0.0048597436,12.08454,200.0,70.59160532424764,51.490160748801564,1.416599,-7.662957541232058,6.1601896,-7.662957541232058,1.5743642,0.76510066,0.01,3.7486267,51.490160748801564,0.0001512383,40.04390035298489,-7.841635,-7.1233497,100
0.017967213,0.007484037,7.59291,200.0,90.60097096291656,49.89328217459507,1.1037409,-7.999166482371248,2.012345,-7.999166482371248,1.1200095,0.8382193,0.009999998,0.25399134,49.89328217459507,2.0247686e-05,83.30195310340184,-8.536971,-7.912854,100
0.0116548175,0.009418577,7.5588775,200.0,99.33919591057231,57.826161221185544,1.006652,-8.667136477275454,1.1719964,-8.667136477275454,1.0055896,0.94712234,0.009999998,0.009827622,57.826161221185544,9.718672e-07,99.04702100111683,-9.304333,-8.662661,100
0.018310878,6.86869e-10,8.956606,200.0,71.68302062728522,58.84313403275982,1.3950305,-7.947548193127201,1.8174303,-7.947548193127201,0.99254125,6.8174586e-08,0.009999998,0.8068605,58.84313403275982,8.1903265e-05,55.222916667312305,-7.706633,-6.9446397,100
0.01171469,0.0009978752,7.9599996,200.0,95.80509621501363,51.52734546947496,1.0437858,-8.269565742954057,1.1839515,-8.269565742954057,1.0106554,0.10085079,0.01,0.15925817,51.52734546947496,1.5591777e-05,86.62818484896496,-8.814497,-8.197709,100
0.010199212,0.00023860739,7.157939,200.0,95.26427333095758,52.94477528943791,1.0497115,-7.936474547002051,1.1987395,-7.936474547002051,1.1753258,0.02804414,0.009999999,0.02713368,52.94477528943791,1.964229e-06,98.09251364011396,-8.316525,-7.689539,100
0.01,0.01,7.2188487,200.0,100.0,52.638151717899625,1.0,-7.951790953977452,1.0,-7.951790953977452,1.0,1.0,0.009999998,,52.638151717899625,3.5044917e-18,100.0,-8.561976,-7.951791,100
0.01,0.01,7.1941414,200.0,100.0,52.27845959976958,1.0,-7.7069717574609085,1.0,-7.7069717574609085,1.0,1.0,0.009999998,,52.27845959976958,3.5044917e-18,100.0,-8.315069,-7.7069716,100
0.7966181,0.0020543619,10.512733,200.0,35.99172542071612,45.81837225426133,2.7784164,-8.14239363147838,278.90674,-8.14239363147838,3.5011349,0.7192598,0.009999998,773.883,45.81837225426133,0.006313315,1.5747581155054202,-4.056603,-3.107682,100
0.0107159745,0.00048776047,7.4754505,200.0,94.5380722009805,53.19241838623599,1.0577749,-8.037670524472432,1.218042,-8.037670524472432,1.1366601,0.055441786,0.01,0.08888054,53.19241838623599,6.879319e-06,93.6237433252677,-8.507467,-7.8766074,100
0.01039774,0.00045420567,7.1593304,200.0,96.86824610049271,50.86653019917879,1.03233,-8.405893396916007,1.1533928,-8.405893396916007,1.1092726,0.05038379,0.009999998,0.047190446,50.86653019917879,3.8351077e-06,96.34216446553565,-8.926725,-8.317277,100
0.44118655,0.0012002744,11.192223,200.0,47.24548592752027,52.518673188004655,2.1166043,-6.967666095775518,267.98242,-6.967666095775518,6.0741296,0.72906226,0.010000002,1414.0577,52.518673188004655,0.00383265,2.5678406905214235,-3.6026282,-2.7159047,100
0.0112418365,0.00089321006,7.62302,200.0,96.16612927743752,53.403816771609655,1.0398672,-8.912541077060494,1.1738309,-8.912541077060494,1.0441629,0.09326568,0.010000003,0.12454625,53.403816771609655,1.1423365e-05,89.83987316924276,-9.461254,-8.834516,100
0.010097483,0.0003491356,6.981191,200.0,96.36846571682982,50.359796246200595,1.0376838,-8.930993355250305,1.1680508,-8.930993355250305,1.1567742,0.040387105,0.009999999,0.012716257,50.359796246200595,9.5030276e-07,99.06798697251405,-9.3998165,-8.791841,100
0.010346182,0.0016916518,6.4124527,200.0,99.20741527593582,39.84979143704483,1.0079892,-6.5432914168548875,1.069454,-6.5432914168548875,1.0336702,0.174861,0.01,0.031041808,39.84979143704483,2.905247e-06,97.20420651948912,-7.0664053,-6.5333743,100
0.010096672,0.00042956445,7.273692,200.0,98.37193811976397,52.61171201612808,1.0165501,-7.903779811940471,1.1041263,-7.903779811940471,1.0935547,0.04697522,0.01,0.011175687,52.61171201612808,9.345295e-07,99.08326540468532,-8.477177,-7.8621173,100
0.01,0.01,6.578263,200.0,100.0,43.71065052313716,1.0,-7.817056545461712,1.0,-7.817056545461712,1.0,1.0,0.009999998,,43.71065052313716,3.5044917e-18,100.0,-8.3730955,-7.8170567,100
0.01,0.01,6.518135,200.0,100.0,42.9152455749315,1.0,-6.419851819125096,1.0,-6.419851819125096,1.0,1.0,0.009999998,,42.9152455749315,3.5044917e-18,100.0,-6.970808,-6.4198513,100
0.01,0.01,7.0219207,200.0,100.0,49.80542519034571,1.0,-8.068566093147778,1.0,-8.068566093147778,1.0,1.0,0.009999998,,49.80542519034571,3.5044917e-18,100.0,-8.662106,-8.068565,100
0.01,0.01,7.0249457,200.0,100.0,49.84835002630838,1.0,-7.549378788435928,1.0,-7.549378788435928,1.0,1.0,0.009999998,,49.84835002630838,3.5044917e-18,100.0,-8.143174,-7.549379,100
0.01,0.01,6.646355,200.0,100.0,44.620240595134696,1.0,-7.9475163244800875,1.0,-7.9475163244800875,1.0,1.0,0.009999998,,44.620240595134696,3.5044917e-18,100.0,-8.509311,-7.947516,100
0.47426048,0.0005252942,41.98654,200.0,77.46585696026173,42.57162996281854,1.2908913,-7.251462686745299,706.6486,-7.251462686745299,14.900011,0.782689,0.009999998,9864.28,42.57162996281854,0.0044431617,2.2228495111799838,-6.9388466,-6.3153753,100
0.010093827,0.0007111867,7.5739655,200.0,98.02505744590549,57.14715821856964,1.0201473,-8.93383082517112,1.1164662,-8.93383082517112,1.1060882,0.07866351,0.009999999,0.010770336,57.14715821856964,8.803394e-07,99.13599223040947,-9.527154,-8.884998,100
0.8670453,0.0013429783,10.357486,200.0,36.31679491927285,55.54977920063268,2.753547,-9.165613167289075,464.51553,-9.165613167289075,5.3574543,0.71949446,0.010000002,2151.0679,55.54977920063268,0.0074944044,1.329882554582925,-2.5789855,-1.5388284,100
0.08673852,0.004223979,8.818466,200.0,63.74234034149376,51.007240654536204,1.568816,-7.46811678970137,15.4326515,-7.46811678970137,1.7792153,0.75153685,0.009999998,14.173069,51.007240654536204,0.0004477203,18.407966573643325,-7.49927,-6.746931,100
0.036745675,0.006694355,8.812683,200.0,64.14138587346314,47.45500855452208,1.5590558,-8.5410848603996,4.1290994,-8.5410848603996,1.1236967,0.75224245,0.010000002,1.1276461,47.45500855452208,8.930477e-05,53.07526083301849,-8.60819,-7.884782,100
0.013799115,1.043765e-07,8.344995,200.0,82.13014569799151,51.2473821952175,1.2175797,-7.7119183267572,1.5258653,-7.7119183267572,1.1057705,1.1541644e-05,0.01,0.43649796,51.2473821952175,3.569869e-05,73.88705949577442,-8.025967,-7.3616176,100
0.038310397,0.0061394917,10.030675,200.0,83.59712653214166,44.85540607182469,1.1962134,-7.831175912630716,5.0140724,-7.831175912630716,1.308802,0.8035379,0.010000002,1.8910507,44.85540607182469,0.00011039651,47.78001570290525,-8.295801,-7.679741,100
0.025662672,0.0070166336,7.4065075,200.0,77.19034266789063,50.728980361847704,1.2954988,-7.546146200934391,2.8596692,-7.546146200934391,1.1143303,0.78188473,0.010000002,0.586091,50.728980361847704,4.7199486e-05,68.15356632016193,-7.9272428,-7.245441,100
0.0146764675,0.007696666,6.991821,200.0,88.6397125525679,48.48262889755502,1.1281625,-8.065737984892804,1.576549,-8.065737984892804,1.074202,0.82677734,0.010000002,0.12554854,48.48262889755502,1.0880273e-05,90.27594405905295,-8.565012,-7.943012,100
0.013752839,0.007979239,6.854853,200.0,76.79149781634284,51.15491597295678,1.3022275,-7.977615130192028,1.34566,-7.977615130192028,0.9784598,0.7807365,0.009999998,0.0733374,51.15491597295678,7.660187e-06,92.9509955470433,-8.280967,-7.594533,100
0.011818411,0.003026692,6.2756963,200.0,95.82118330812708,35.891353720822764,1.0436106,-6.263419208277537,1.1835101,-6.263419208277537,1.0014122,0.30309662,0.009999998,0.04850291,35.891353720822764,4.8366214e-06,95.43055233745467,-6.7573795,-6.242654,100
0.51521724,0.0027969803,23.01009,200.0,31.607994027320924,45.51683206363104,3.1637566,-7.73864038624366,131.95457,-7.73864038624366,2.5611444,0.71634704,0.01,172.429,45.51683206363104,0.0026287078,3.7003861798151356,-5.5391793,-4.5299287,100
0.24012132,0.00061915285,7.659396,200.0,27.56205349621059,37.19388283243532,3.6281767,-7.369798181108442,23.292076,-7.369798181108442,0.97001284,0.06005862,0.01,6.0285144,37.19388283243532,0.0006407009,13.61852590254847,-6.5415354,-5.5645423,100
0.17561632,0.0008569767,10.550276,200.0,22.790282545332477,42.48737153822436,4.387835,-6.526833226312959,24.670904,-6.526833226312959,1.4048184,0.12038967,0.01,12.671552,42.48737153822436,0.00064208044,13.593242786168032,-6.2213526,-5.073023,100
0.019315142,2.4689177e-08,8.18426,200.0,65.31047476682082,45.12460475634364,1.531148,-8.047196548194327,2.0297244,-8.047196548194327,1.0508462,2.5944528e-06,0.01,0.7221099,45.12460475634364,6.539205e-05,60.70240679313568,-8.244488,-7.545408,100
