MinVanillaIw,EpsThisIter,eRenyi2,J,BatchSize,Bound,MinNormIw,VarRet,ESSClassic,VarJ,AvgEpLen,MaxVanillaIw,VarDiscRet,ESSRenyi,AvgVanillaIw,VarVanillaIw,VanillaAvgRet,IterType,AvgNormIw,AvgDiscRet,Delta,AvgRet,VarNormIw,MaxNormIw
0.235125,100,1.26037,-95.3428,100,-126.581,0.00223314,545.49066652,75.2960231636,59.7858,57.63,4.5687,545.49066652,79.3415544445,1.05289,0.36739,-100.919346944,1,0.01,-100.919346944,0.2,-100.919346944,3.31406e-05,0.043392
0.321437,100,1.03228,-102.132,100,-181.237,0.00312498,1153.05891108,96.3710381241,21.6337,77.29,1.77683,1153.05891108,96.8727095012,1.0286,0.0402438,-105.242897113,1,0.01,-105.242897113,0.2,-105.242897113,3.80366e-06,0.0172742
0.0270343,100,1.90984,-80.7945,100,-132.148,0.000230471,471.491464024,22.3877299564,191.894,82.86,21.7187,471.491464024,52.3605316843,1.173,4.81818,-100.723528965,1,0.01,-100.723528965,0.2,-100.723528965,0.000350175,0.185155
0.0728629,100,1.39547,-84.3123,100,-159.32,0.000752869,1697.0642284,54.3681191272,142.199,85.26,8.1901,1697.0642284,71.6604552057,0.967802,0.794077,-101.122527284,1,0.01,-101.122527284,0.2,-101.122527284,8.47791e-05,0.0846258
0.276187,100,1.13144,-90.6398,100,-149.379,0.00268214,1389.68316129,79.9037263947,49.1532,94.92,4.11996,1389.68316129,88.382644247,1.02973,0.269374,-97.0598979214,1,0.01,-97.0598979214,0.2,-97.0598979214,2.54047e-05,0.0400103
0.204292,100,1.36908,-91.5255,100,-130.827,0.00190086,774.971306648,54.4877732708,83.4933,105.07,7.68289,774.971306648,73.0419251857,1.07473,0.974529,-99.4851614178,1,0.01,-99.4851614178,0.2,-99.4851614178,8.43712e-05,0.0714865
0.122177,100,1.1697,-90.3833,100,-122.691,0.0012354,1140.3130469,84.6297299094,46.0115,131.15,2.51643,1140.3130469,85.4921875303,0.988964,0.179426,-94.7468247264,1,0.01,-94.7468247264,0.2,-94.7468247264,1.83453e-05,0.0254451
0.0601024,100,1.36748,-84.4955,100,-130.594,0.000568941,1975.41012981,74.7855683791,75.0918,177.75,2.65486,1975.41012981,73.1273884762,1.05639,0.380055,-93.4421761875,1,0.01,-93.4421761875,0.2,-93.4421761875,3.40562e-05,0.0251314
0.0745486,100,1.11791,-82.8853,100,-147.413,0.000771027,3218.4797193,86.8908273393,65.2143,168.66,1.75294,3218.4797193,89.4528564936,0.966874,0.142464,-90.6951086786,1,0.01,-90.6951086786,0.2,-90.6951086786,1.52393e-05,0.01813
,100,9.78823,38.4741,100,-67.5717,,2833.15077423,6.2793105533,143.669,145.34,19.9001,2833.15077423,10.2163497489,0.809613,9.88197,-86.7247317819,1,0.01,-86.7247317819,0.2,-86.7247317819,0.00150761,0.245798
0.000778143,100,2.3659,-34.5951,100,-76.5685,8.69439e-06,6150.37697005,45.3152656178,139.809,240.91,5.40442,6150.37697005,42.2671529825,0.894994,0.976397,-56.7417078772,1,0.01,-56.7417078772,0.2,-56.7417078772,0.000121895,0.0603849
2.62224e-05,100,4.42313,7.95334,100,-58.5537,2.3306e-07,7309.62700967,16.6028315288,172.794,243.07,18.3589,7309.62700967,22.6084290448,1.12514,6.42311,-43.8691198994,1,0.01,-43.8691198994,0.2,-43.8691198994,0.000507381,0.16317
4.78047e-20,100,8.29659,54.8207,100,-32.9478,7.61922e-22,6927.94710187,5.85128910616,115.334,234.96,21.3781,6927.94710187,12.0531490981,0.627422,6.39804,-52.8033983046,1,0.01,-52.8033983046,0.2,-52.8033983046,0.00162528,0.34073
0.00218752,100,3.76977,25.4861,100,-31.0606,1.36898e-05,8732.8148813,9.00557037087,180.321,293.51,44.6812,8732.8148813,26.5268112296,1.59792,26.0602,-29.0600299591,1,0.01,-29.0600299591,0.2,-29.0600299591,0.00102063,0.279621
0.0223808,100,nan,-33.0133,200,-inf,1.08133e-05,8732.8148813,10.1510869348,320.2,293.51,457.138,6809.34834663,nan,20.6975,3830.02,-29.0600299591,,0.01,-62.4686940703,0.2,-29.0600299591,0.000894057,0.220866
0.000919164,100,2.3367,-15.0875,200,-46.5677,3.84886e-06,7569.80687448,75.9323182263,140.96,249.02,11.0664,7569.80687448,85.5906346063,1.19407,2.34137,-49.4720117284,1,0.005,-49.4720117284,0.2,-49.4720117284,4.10534e-05,0.0463387
1.0,100,1.0,-22.4615,200,-51.8327,0.01,8462.81186683,100.0,91.5324,290.39,1.0,8462.81186683,200.0,1.0,,-22.4615112993,2,0.01,-22.4615112993,0.2,-22.4615112993,3.50449e-18,0.01
3.38105e-11,100,4.77407,10.1588,200,-35.2197,1.81877e-13,8327.06783312,47.4620912548,151.654,271.23,10.4894,8327.06783312,41.8930155501,0.929487,2.79058,-35.8180748755,1,0.005,-35.8180748755,0.2,-35.8180748755,8.0751e-05,0.0564255
1.0,100,1.0,-26.7205,200,-51.7362,0.01,8420.96784264,100.0,91.3058,279.23,1.0,8420.96784264,200.0,1.0,,-26.7204906418,2,0.01,-26.7204906418,0.2,-26.7204906418,3.50449e-18,0.01
6.79905e-10,100,6.96021,22.1436,200,-26.8573,3.83832e-12,7747.81624741,25.7988566941,172.518,269.64,19.5625,7747.81624741,28.7347756634,0.885681,5.32332,-33.5681605342,1,0.005,-33.5681605342,0.2,-33.5681605342,0.000169655,0.110437
1.0,100,1.0,-38.4265,200,-64.7393,0.01,7755.91878444,100.0,87.6263,262.34,1.0,7755.91878444,200.0,1.0,,-38.4264590561,2,0.01,-38.4264590561,0.2,-38.4264590561,3.50449e-18,0.01
0.0511183,100,nan,65.4537,300,-inf,1.78296e-11,7747.81624741,2.0029136514,3.82717,269.64,1.47079e+09,7954.33736123,nan,1.43352e+07,2.04166e+16,-33.5681605342,,0.005,-21.8848409469,0.2,-33.5681605342,0.00248378,0.512999
0.159109,100,1.49096,-23.3773,300,-41.8947,0.00049685,8274.53411154,165.603296244,113.549,269.37,13.9519,8274.53411154,201.21276996,1.06745,0.927823,-30.5324811296,1,0.00333333,-30.5324811296,0.2,-30.5324811296,9.04747e-06,0.0435678
1.0,100,1.0,-35.9103,300,-63.5515,0.01,7790.38091848,100.0,87.8207,252.05,1.0,7790.38091848,300.0,1.0,,-35.910301335,2,0.01,-35.910301335,0.2,-35.910301335,3.50449e-18,0.01
1.0,100,1.0,-38.8506,300,-60.4942,0.005,8084.10069056,200.000000102,88.6934,243.7,1.0,8084.10069056,300.0,1.0,,-41.7909843892,2,0.005,-41.7909843892,0.2,-41.7909843892,2.1793e-19,0.005
1.8807e-20,100,11.6762,35.3618,300,-25.024,4.21034e-23,8035.89954134,5.86919014311,418.574,274.21,180.007,8035.89954134,25.6932572401,1.48895,111.474,-28.1595099348,1,0.00333333,-28.1595099348,0.2,-28.1595099348,0.000558689,0.402983
1.0,100,1.0,-19.3922,300,-45.497,0.01,8056.48692323,100.0,89.308,303.32,1.0,8056.48692323,300.0,1.0,,-19.3922022741,2,0.01,-19.3922022741,0.2,-19.3922022741,3.50449e-18,0.01
1.0,100,1.0,-29.3165,300,-47.7754,0.005,7819.86395162,200.000000102,89.2036,253.09,1.0,7819.86395162,300.0,1.0,,-39.2408013397,2,0.005,-39.2408013397,0.2,-39.2408013397,2.1793e-19,0.005
0.00555535,100,nan,61.9292,400,-inf,1.04479e-22,8035.89954134,,3.72928e-07,274.21,5.31718e+19,8113.63818576,nan,1.77239e+17,inf,-28.1595099348,,0.00333333,-33.0108949961,0.2,-28.1595099348,0.00333333,1.0
0.000755291,100,4.62769,0.416543,400,-32.5062,1.75209e-06,8427.08495804,40.7944482871,284.636,282.95,55.1947,8427.08495804,86.4361985214,1.0777,10.2524,-26.4908276803,1,0.0025,-26.4908276803,0.2,-26.4908276803,5.51708e-05,0.128038
1.0,100,1.0,-26.0443,400,-56.5116,0.01,8322.04459325,100.0,90.768,286.98,1.0,8322.04459325,400.0,1.0,,-26.0442899667,2,0.01,-26.0442899667,0.2,-26.0442899667,3.50449e-18,0.01
1.0,100,1.0,-23.6859,400,-45.2295,0.005,8267.71629549,200.000000102,90.6504,294.95,1.0,8267.71629549,400.0,1.0,,-21.3274471807,2,0.005,-21.3274471807,0.2,-21.3274471807,2.1793e-19,0.005
1.0,100,1.0,-29.4093,400,-46.9996,0.00333333,7841.20646517,299.999969474,90.1745,254.25,1.0,7841.20646517,400.0,1.0,,-40.8560475657,2,0.00333333,-40.8560475657,0.2,-40.8560475657,5.43914e-20,0.00333333
0.0207452,100,1.71353,-18.361,400,-39.298,5.08384e-05,8503.87805003,215.496782054,121.968,288.96,7.75276,8503.87805003,233.436864503,1.02015,0.893264,-26.0544135002,1,0.0025,-26.0544135002,0.2,-26.0544135002,5.36451e-06,0.018999
1.0,100,1.0,-36.1886,400,-67.0561,0.01,8096.31677932,100.0,89.5285,264.13,1.0,8096.31677932,400.0,1.0,,-36.1886489512,2,0.01,-36.1886489512,0.2,-36.1886489512,3.50449e-18,0.01
1.0,100,1.0,-37.3477,400,-59.1743,0.005,7772.86582856,200.000000102,88.6374,259.34,1.0,7772.86582856,400.0,1.0,,-38.5067633944,2,0.005,-38.5067633944,0.2,-38.5067633944,2.1793e-19,0.005
1.0,100,1.0,-31.8732,400,-49.6945,0.00333333,8079.45421856,299.999969474,89.2406,291.1,1.0,8079.45421856,400.0,1.0,,-20.9241201862,2,0.00333333,-20.9241201862,0.2,-20.9241201862,5.43914e-20,0.00333333
0.00014909,100,3.17096,-0.52256,400,-28.0057,3.05411e-07,8204.64881257,22.7739233855,326.194,278.1,95.608,8204.64881257,126.144945948,1.2204,24.7318,-27.4389381013,1,0.0025,-27.4389381013,0.2,-27.4389381013,0.000103784,0.195854
1.0,100,1.0,-16.0497,400,-41.0446,0.01,8152.39488669,100.0,89.838,303.49,1.0,8152.39488669,400.0,1.0,,-16.0496947332,2,0.01,-16.0496947332,0.2,-16.0496947332,3.50449e-18,0.01
1.0,100,1.0,-26.5734,400,-44.678,0.005,7883.92820846,200.000000102,89.7147,255.52,1.0,7883.92820846,400.0,1.0,,-37.0971514563,2,0.005,-37.0971514563,0.2,-37.0971514563,2.1793e-19,0.005
1.0,100,1.0,-30.3333,400,-45.4465,0.00333333,7632.98408718,299.999969474,88.9549,254.17,1.0,7632.98408718,400.0,1.0,,-37.852951508,2,0.00333333,-37.852951508,0.2,-37.852951508,5.43914e-20,0.00333333
0.0104594,100,3.20151,-90.1503,500,-114.154,1.3277e-06,8204.64881257,1.37750562889,268.591,278.1,6707.38,8401.14268802,156.176097272,19.6945,112524.0,-27.4389381013,,0.0025,-28.036123981,0.2,-27.4389381013,0.00181316,0.851428
6.12658e-08,100,1.0,-12.2626,500,-26.067,1.21784e-10,8079.39251784,80.0588889034,209.322,292.94,30.6,8079.39251784,499.999940395,1.00614,5.32067,-19.493931141,1,0.002,-19.493931141,0.2,-19.493931141,2.10236e-05,0.0608264
1.0,100,1.0,-33.0263,500,-59.4412,0.01,8230.85807379,100.0,90.2693,261.58,1.0,8230.85807379,500.0,1.0,,-33.0263169515,2,0.01,-33.0263169515,0.2,-33.0263169515,3.50449e-18,0.01
1.0,100,1.0,-33.7976,500,-52.4757,0.005,8305.57112964,200.000000102,90.4772,267.76,1.0,8305.57112964,500.0,1.0,,-34.5689063852,2,0.005,-34.5689063852,0.2,-34.5689063852,2.1793e-19,0.005
1.0,100,1.0,-28.9795,500,-44.2302,0.00333333,8107.89710174,299.999969474,90.4403,296.01,1.0,8107.89710174,500.0,1.0,,-19.3433584328,2,0.00333333,-19.3433584328,0.2,-19.3433584328,5.43914e-20,0.00333333
1.0,100,1.0,-30.8776,500,-44.085,0.0025,8247.598092,400.0,90.4803,261.56,1.0,8247.598092,500.0,1.0,,-36.5716615052,2,0.0025,-36.5716615052,0.2,-36.5716615052,5.4346e-20,0.0025
1.23772e-29,100,6.49288,3.06983,500,-30.0441,2.14266e-32,7848.8873417,57.8298241775,222.406,252.32,46.4794,7848.8873417,77.0074764911,1.15531,10.2259,-39.0522845109,1,0.002,-39.0522845109,0.2,-39.0522845109,3.06455e-05,0.0804623
1.0,100,1.0,-29.4062,500,-56.1829,0.01,8092.64414437,100.0,89.5082,276.86,1.0,8092.64414437,500.0,1.0,,-29.406212283,2,0.01,-29.406212283,0.2,-29.406212283,3.50449e-18,0.01
1.0,100,1.0,-30.2669,500,-49.2009,0.005,8009.63775708,200.000000102,89.2825,271.89,1.0,8009.63775708,500.0,1.0,,-31.1275517173,2,0.005,-31.1275517173,0.2,-31.1275517173,2.1793e-19,0.005
1.0,100,1.0,-27.1593,500,-42.6188,0.00333333,7804.557265,299.999969474,88.9329,287.99,1.0,7804.557265,500.0,1.0,,-20.9440504046,2,0.00333333,-20.9440504046,0.2,-20.9440504046,5.43914e-20,0.00333333
1.0,100,1.0,-31.2926,500,-44.6809,0.0025,7526.66718428,400.0,88.5771,236.48,1.0,7526.66718428,500.0,1.0,,-43.692434764,2,0.0025,-43.692434764,0.2,-43.692434764,5.4346e-20,0.0025
0.0128966,100,2.12433,-21.5918,500,-40.1127,2.40776e-05,7061.20999473,106.922701816,207.556,213.24,41.7421,7061.20999473,235.367953222,1.07126,4.22731,-53.7128741052,1,0.002,-53.7128741052,0.2,-53.7128741052,1.47346e-05,0.077931
1.0,100,1.0,-18.3132,500,-43.2888,0.01,8291.20902184,100.0,90.5997,303.42,1.0,8291.20902184,500.0,1.0,,-18.3132098062,2,0.01,-18.3132098062,0.2,-18.3132098062,3.50449e-18,0.01
1.0,100,1.0,-21.9878,500,-39.8954,0.005,8011.22658733,200.000000102,89.9067,286.95,1.0,8011.22658733,500.0,1.0,,-25.6624841302,2,0.005,-25.6624841302,0.2,-25.6624841302,2.1793e-19,0.005
1.0,100,1.0,-28.2792,500,-42.9145,0.00333333,7834.38619018,299.999969474,89.7403,257.49,1.0,7834.38619018,500.0,1.0,,-40.861779027,2,0.00333333,-40.861779027,0.2,-40.861779027,5.43914e-20,0.00333333
1.0,100,1.0,-34.2959,500,-46.9811,0.0025,7018.07268067,400.0,88.8007,220.9,1.0,7018.07268067,500.0,1.0,,-52.3460450702,2,0.0025,-52.3460450702,0.2,-52.3460450702,5.4346e-20,0.0025
0.0147761,100,2.01252,-20.8369,500,-36.9355,2.88623e-05,7895.58430776,188.890146832,146.044,286.29,24.1725,7895.58430776,248.444815011,1.0239,1.73018,-27.8043233487,1,0.002,-27.8043233487,0.2,-27.8043233487,6.60137e-06,0.0472164
1.0,100,1.0,-17.8423,500,-44.1472,0.01,8602.46994825,100.0,92.2846,305.19,1.0,8602.46994825,500.0,1.0,,-17.8423254291,2,0.01,-17.8423254291,0.2,-17.8423254291,3.50449e-18,0.01
1.0,100,1.0,-25.8447,500,-44.445,0.005,7737.00016852,200.000000102,90.2888,262.53,1.0,7737.00016852,500.0,1.0,,-33.8470066065,2,0.005,-33.8470066065,0.2,-33.8470066065,2.1793e-19,0.005
1.0,100,1.0,-27.5523,500,-42.7394,0.00333333,7886.56703495,299.999969474,89.6834,268.85,1.0,7886.56703495,500.0,1.0,,-30.9676562871,2,0.00333333,-30.9676562871,0.2,-30.9676562871,5.43914e-20,0.00333333
1.0,100,1.0,-29.7044,500,-42.8568,0.0025,7580.46717945,400.0,89.0079,262.47,1.0,7580.46717945,500.0,1.0,,-36.1607008838,2,0.0025,-36.1607008838,0.2,-36.1607008838,5.4346e-20,0.0025
0.138329,100,1.29899,-23.4657,500,-40.4724,0.000288246,8017.8840218,390.406707363,99.9102,307.57,3.84148,8017.8840218,384.91435955,0.959795,0.259116,-18.8994668851,1,0.002,-18.8994668851,0.2,-18.8994668851,1.12511e-06,0.00800479
1.0,100,1.0,-18.6313,500,-43.799,0.01,7980.03845757,100.0,88.8833,301.79,1.0,7980.03845757,500.0,1.0,,-18.631328236,2,0.01,-18.631328236,0.2,-18.631328236,3.50449e-18,0.01
1.0,100,1.0,-29.8921,500,-47.6884,0.005,7559.5084261,200.000000102,88.4244,254.2,1.0,7559.5084261,500.0,1.0,,-41.1529316412,2,0.005,-41.1529316412,0.2,-41.1529316412,2.1793e-19,0.005
1.0,100,1.0,-32.7198,500,-47.6541,0.00333333,7783.32964583,299.999969474,88.3011,263.51,1.0,7783.32964583,500.0,1.0,,-38.3751884893,2,0.00333333,-38.3751884893,0.2,-38.3751884893,5.43914e-20,0.00333333
1.0,100,1.0,-31.66,500,-45.6287,0.0025,8141.53460348,400.0,88.6916,280.21,1.0,8141.53460348,500.0,1.0,,-28.4804390671,2,0.0025,-28.4804390671,0.2,-28.4804390671,5.4346e-20,0.0025
0.196739,100,4.10222,-3.5361,500,-28.8415,0.000329544,7907.83370094,25.2511723077,339.018,296.9,111.525,7907.83370094,121.885122212,1.19401,26.8574,-20.4132031252,1,0.002,-20.4132031252,0.2,-20.4132031252,7.53549e-05,0.186809
1.0,100,1.0,-39.9382,500,-65.4689,0.01,7472.92296636,100.0,86.0128,261.91,1.0,7472.92296636,500.0,1.0,,-39.9382544021,2,0.01,-39.9382544021,0.2,-39.9382544021,3.50449e-18,0.01
1.0,100,1.0,-37.5851,500,-55.638,0.005,8027.93841009,200.000000102,87.6268,271.25,1.0,8027.93841009,500.0,1.0,,-35.2319556376,2,0.005,-35.2319556376,0.2,-35.2319556376,2.1793e-19,0.005
1.0,100,1.0,-33.7138,500,-48.454,0.00333333,7817.55149987,299.999969474,87.9133,283.55,1.0,7817.55149987,500.0,1.0,,-25.9712069441,2,0.00333333,-25.9712069441,0.2,-25.9712069441,5.43914e-20,0.00333333
1.0,100,1.0,-32.5782,500,-45.3435,0.0025,7887.02057869,400.0,88.0481,273.3,1.0,7887.02057869,500.0,1.0,,-29.1712348464,2,0.0025,-29.1712348464,0.2,-29.1712348464,5.4346e-20,0.0025
9.88105e-16,100,5.86377,1.98721,500,-25.6609,2.17085e-18,7778.73072824,80.2058861097,178.343,266.87,17.629,7778.73072824,85.2693743633,0.910337,4.34615,-33.2019634239,1,0.002,-33.2019634239,0.2,-33.2019634239,2.09778e-05,0.0387307
1.0,100,1.0,-18.8533,500,-44.258,0.01,7733.45941247,100.0,87.4993,312.6,1.0,7733.45941247,500.0,1.0,,-18.8533261213,2,0.01,-18.8533261213,0.2,-18.8533261213,3.50449e-18,0.01
1.0,100,1.0,-21.7309,500,-39.7929,0.005,8159.03016894,200.000000102,88.7415,284.71,1.0,8159.03016894,500.0,1.0,,-24.6084973289,2,0.005,-24.6084973289,0.2,-24.6084973289,2.1793e-19,0.005
1.0,100,1.0,-21.1603,500,-35.9078,0.00333333,7918.3435897,299.999969474,88.6778,301.3,1.0,7918.3435897,500.0,1.0,,-20.0189997485,2,0.00333333,-20.0189997485,0.2,-20.0189997485,5.43914e-20,0.00333333
1.0,100,1.0,-21.914,500,-34.6858,0.0025,8273.99174542,400.0,89.1478,285.14,1.0,8273.99174542,500.0,1.0,,-24.1753173331,2,0.0025,-24.1753173331,0.2,-24.1753173331,5.4346e-20,0.0025
1.07197e-19,100,2.5962,-4.75736,500,-23.1636,2.0273e-22,7758.88960673,190.656834338,138.546,304.34,6.158,7758.88960673,192.589063461,1.05753,1.81822,-18.2260122439,1,0.002,-18.2260122439,0.2,-18.2260122439,6.50306e-06,0.011646
1.0,100,1.0,-30.7073,500,-55.8256,0.01,8307.42496372,100.0,90.6882,266.48,1.0,8307.42496372,500.0,1.0,,-30.7073347389,2,0.01,-30.7073347389,0.2,-30.7073347389,3.50449e-18,0.01
1.0,100,1.0,-28.0641,500,-45.862,0.005,7728.90135473,200.000000102,89.1346,290.72,1.0,7728.90135473,500.0,1.0,,-25.4209472155,2,0.005,-25.4209472155,0.2,-25.4209472155,2.1793e-19,0.005
1.0,100,1.0,-28.6971,500,-43.3747,0.00333333,7980.80745615,299.999969474,89.0568,285.18,1.0,7980.80745615,500.0,1.0,,-29.9628876741,2,0.00333333,-29.9628876741,0.2,-29.9628876741,5.43914e-20,0.00333333
1.0,100,1.0,-26.7368,500,-39.448,0.0025,7653.22125492,400.0,88.623,297.43,1.0,7653.22125492,500.0,1.0,,-20.8559480904,2,0.0025,-20.8559480904,0.2,-20.8559480904,5.4346e-20,0.0025
2.12218e-22,100,20.9765,40.1978,500,-12.047,4.59008e-25,7861.98277461,13.7916616788,214.216,264.0,74.5474,7861.98277461,23.8361894831,0.924683,30.2038,-31.9790180566,1,0.002,-31.9790180566,0.2,-31.9790180566,0.000141298,0.161239
1.0,100,1.0,-36.6659,500,-64.8005,0.01,7799.45369619,100.0,87.8718,263.06,1.0,7799.45369619,500.0,1.0,,-36.6658564793,2,0.01,-36.6658564793,0.2,-36.6658564793,3.50449e-18,0.01
1.0,100,1.0,-28.3673,500,-48.2615,0.005,7800.56056365,200.000000102,88.2659,298.03,1.0,7800.56056365,500.0,1.0,,-20.0687986934,2,0.005,-20.0687986934,0.2,-20.0687986934,2.1793e-19,0.005
1.0,100,1.0,-29.3739,500,-45.6174,0.00333333,8040.89023083,299.999969474,88.597,273.15,1.0,8040.89023083,500.0,1.0,,-31.3869253292,2,0.00333333,-31.3869253292,0.2,-31.3869253292,5.43914e-20,0.00333333
1.0,100,1.0,-29.1076,500,-43.1749,0.0025,7869.35259023,400.0,88.5153,278.14,1.0,7869.35259023,500.0,1.0,,-28.3087247458,2,0.0025,-28.3087247458,0.2,-28.3087247458,5.4346e-20,0.0025
0.0225021,100,2.28378,-16.3894,500,-35.4038,4.29679e-05,8028.51793554,172.209077223,147.292,298.75,16.6206,8028.51793554,218.935036024,1.04739,2.09232,-21.7885639146,1,0.002,-21.7885639146,0.2,-21.7885639146,7.62905e-06,0.0317372
1.0,100,1.0,-28.7398,500,-53.5643,0.01,7667.48163894,100.0,87.1252,284.15,1.0,7667.48163894,500.0,1.0,,-28.7397726489,2,0.01,-28.7397726489,0.2,-28.7397726489,3.50449e-18,0.01
1.0,100,1.0,-31.8116,500,-49.3652,0.005,7768.25444082,200.000000102,87.465,264.35,1.0,7768.25444082,500.0,1.0,,-34.8834030676,2,0.005,-34.8834030676,0.2,-34.8834030676,2.1793e-19,0.005
1.0,100,1.0,-30.1763,500,-46.3208,0.00333333,7951.60400334,299.999969474,87.9174,289.51,1.0,7951.60400334,500.0,1.0,,-26.905835067,2,0.00333333,-26.905835067,0.2,-26.905835067,5.43914e-20,0.00333333
1.0,100,1.0,-29.3261,500,-43.3076,0.0025,7850.26941562,400.0,87.9898,278.13,1.0,7850.26941562,500.0,1.0,,-26.7752437673,2,0.0025,-26.7752437673,0.2,-26.7752437673,5.4346e-20,0.0025
0.0222956,100,7.74743,25.4161,500,-9.39184,2.05238e-05,7723.84709202,5.34235908183,525.479,258.85,452.82,7723.84709202,64.5375476672,2.17265,437.947,-34.6940835944,1,0.002,-34.6940835944,0.2,-34.6940835944,0.000371109,0.416836
1.0,100,1.0,-21.4349,500,-46.4187,0.01,7703.42739945,100.0,87.3292,284.19,1.0,7703.42739945,500.0,1.0,,-21.4348939841,2,0.01,-21.4348939841,0.2,-21.4348939841,3.50449e-18,0.01
1.0,100,1.0,-33.3469,500,-53.5565,0.005,7639.66896873,200.000000102,87.9587,245.47,1.0,7639.66896873,500.0,1.0,,-45.2589831546,2,0.005,-45.2589831546,0.2,-45.2589831546,2.1793e-19,0.005
1.0,100,1.0,-30.8117,500,-47.3127,0.00333333,8014.68696224,299.999969474,88.4054,278.56,1.0,8014.68696224,500.0,1.0,,-25.7411509696,2,0.00333333,-25.7411509696,0.2,-25.7411509696,5.43914e-20,0.00333333
1.0,100,1.0,-26.0518,500,-40.3421,0.0025,7978.20369219,400.0,88.9057,317.8,1.0,7978.20369219,500.0,1.0,,-11.77213257,2,0.0025,-11.77213257,0.2,-11.77213257,5.4346e-20,0.0025
3.98508e-14,100,2.88354,-3.56533,500,-25.2698,9.07752e-17,7882.97992694,159.289855867,148.628,302.93,8.96431,7882.97992694,173.39790952,0.878011,1.65222,-17.1935692247,1,0.002,-17.1935692247,0.2,-17.1935692247,8.57288e-06,0.0204196
1.0,100,1.0,-41.2896,500,-66.1437,0.01,7432.53085618,100.0,85.78,241.66,1.0,7432.53085618,500.0,1.0,,-41.2896019678,2,0.01,-41.2896019678,0.2,-41.2896019678,3.50449e-18,0.01
1.0,100,1.0,-31.5338,500,-49.502,0.005,8061.51961873,200.000000102,88.1177,293.44,1.0,8061.51961873,500.0,1.0,,-21.7780452986,2,0.005,-21.7780452986,0.2,-21.7780452986,2.1793e-19,0.005
1.0,100,1.0,-25.729,500,-40.4,0.00333333,7489.33432447,299.999969474,87.8371,321.67,1.0,7489.33432447,500.0,1.0,,-14.119373092,2,0.00333333,-14.119373092,0.2,-14.119373092,5.43914e-20,0.00333333
1.0,100,1.0,-24.2296,500,-36.9439,0.0025,8006.0972625,400.0,88.1747,298.6,1.0,8006.0972625,500.0,1.0,,-19.7312520114,2,0.0025,-19.7312520114,0.2,-19.7312520114,5.4346e-20,0.0025
0.000101085,100,2.03686,-10.7681,500,-26.9981,2.10959e-07,8064.69249295,246.283187885,124.127,304.02,6.2794,8064.69249295,245.475852112,0.958338,0.94803,-17.1787442019,1,0.002,-17.1787442019,0.2,-17.1787442019,4.129e-06,0.0131048
1.0,100,1.0,-38.2857,500,-63.5992,0.01,7673.71688479,100.0,87.1607,259.98,1.0,7673.71688479,500.0,1.0,,-38.2857374293,2,0.01,-38.2857374293,0.2,-38.2857374293,3.50449e-18,0.01
1.0,100,1.0,-28.4,500,-46.2993,0.005,8002.41361111,200.000000102,88.642,301.49,1.0,8002.41361111,500.0,1.0,,-18.5142038842,2,0.005,-18.5142038842,0.2,-18.5142038842,2.1793e-19,0.005
1.0,100,1.0,-23.8484,500,-38.4631,0.00333333,7873.52542233,299.999969474,88.7579,313.07,1.0,7873.52542233,500.0,1.0,,-14.7451988823,2,0.00333333,-14.7451988823,0.2,-14.7451988823,5.43914e-20,0.00333333
1.0,100,1.0,-22.5492,500,-35.4502,0.0025,8169.88664663,400.0,89.0819,301.58,1.0,8169.88664663,500.0,1.0,,-18.651464032,2,0.0025,-18.651464032,0.2,-18.651464032,5.4346e-20,0.0025
0.00568797,100,4.5774,0.291955,500,-24.3956,9.94746e-06,7755.62981946,57.2045473899,208.846,278.17,53.5202,7755.62981946,109.232424126,1.1436,10.1436,-27.7077316215,1,0.002,-27.7077316215,0.2,-27.7077316215,3.10243e-05,0.0935993
1.0,100,1.0,-36.2525,500,-61.0882,0.01,7932.94303163,100.0,88.6206,258.21,1.0,7932.94303163,500.0,1.0,,-36.25250617,2,0.01,-36.25250617,0.2,-36.25250617,3.50449e-18,0.01
1.0,100,1.0,-30.1571,500,-48.1564,0.005,8148.30347335,200.000000102,89.428,287.8,1.0,8148.30347335,500.0,1.0,,-24.0616773331,2,0.005,-24.0616773331,0.2,-24.0616773331,2.1793e-19,0.005
1.0,100,1.0,-27.2025,500,-42.4957,0.00333333,7717.80592856,299.999969474,88.859,302.68,1.0,7717.80592856,500.0,1.0,,-21.2932180594,2,0.00333333,-21.2932180594,0.2,-21.2932180594,5.43914e-20,0.00333333
1.0,100,1.0,-27.5405,500,-40.7848,0.0025,7778.31270981,400.0,88.5856,280.9,1.0,7778.31270981,500.0,1.0,,-28.5545597676,2,0.0025,-28.5545597676,0.2,-28.5545597676,5.4346e-20,0.0025
0.00695774,100,2.19694,-12.8355,500,-30.3938,1.30875e-05,7955.55092715,196.57560375,136.517,298.58,18.7439,7955.55092715,227.588992567,1.06327,1.74854,-21.2038145459,1,0.002,-21.2038145459,0.2,-21.2038145459,6.18658e-06,0.0352572
1.0,100,1.0,-36.5108,500,-62.0562,0.01,7640.46192419,100.0,86.9716,269.91,1.0,7640.46192419,500.0,1.0,,-36.5108000672,2,0.01,-36.5108000672,0.2,-36.5108000672,3.50449e-18,0.01
