AvgEpLen,VarVanillaIw,AvgRet,Delta,BatchSize,AvgNormIw,MinNormIw,MaxVanillaIw,VarNormIw,ESSRenyi,MinVanillaIw,VarRet,VarDiscRet,EpsThisIter,VarJ,VanillaAvgRet,AvgVanillaIw,eRenyi2,IterType,J,ESSClassic,AvgDiscRet,MaxNormIw,Bound
500.0,0.033309,-458.358804093,0.2,200,0.005,0.00210972,1.52436,8.10717e-07,193.852268841,0.427633,1952.68056642,1952.68056642,100,41.9841,-458.358804093,1.01348,1.03171,1,-453.019,193.748367611,-458.358804093,0.00752042,-542.51
500.0,,-446.450777054,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1482.4252699,1482.4252699,100,38.3093,-446.450777054,1.0,1.0,2,-446.451,100.0,-446.450777054,0.01,-559.382
500.0,0.0374566,-455.267702759,0.2,200,0.005,0.00217429,1.42589,9.72414e-07,193.333964827,0.426733,1667.99609222,1667.99609222,100,39.0406,-455.267702759,0.981316,1.03448,1,-448.14,192.547943057,-455.267702759,0.00726519,-529.359
500.0,,-448.018158295,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,2083.66901813,2083.66901813,100,45.4184,-448.018158295,1.0,1.0,2,-448.018,100.0,-448.018158295,0.01,-570.875
500.0,0.0486375,-445.356476219,0.2,200,0.005,0.00245329,1.88745,1.22473e-06,191.793401258,0.488894,1701.45073808,1701.45073808,100,43.9756,-445.356476219,0.996404,1.04279,1,-443.216,190.704284804,-445.356476219,0.0094713,-531.929
500.0,,-452.351688472,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1782.78287517,1782.78287517,100,42.0114,-452.351688472,1.0,1.0,2,-452.352,100.0,-452.351688472,0.01,-559.69
500.0,0.0455105,-441.230263016,0.2,200,0.005,0.00220822,1.61242,1.16908e-06,191.557052085,0.435689,1709.80498047,1709.80498047,100,44.2792,-441.230263016,0.986516,1.04408,1,-443.576,191.107849236,-441.230263016,0.00817229,-521.432
500.0,,-435.950287583,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1639.10610849,1639.10610849,100,40.2829,-435.950287583,1.0,1.0,2,-435.95,100.0,-435.950287583,0.01,-545.884
500.0,0.045353,-444.506247305,0.2,200,0.005,0.00268516,1.84744,1.12761e-06,191.994008976,0.538509,1730.51126129,1730.51126129,100,42.2328,-444.506247305,1.00275,1.0417,1,-437.234,191.409775931,-444.506247305,0.00921183,-516.574
500.0,,-443.165079611,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1794.13207793,1794.13207793,100,42.1449,-443.165079611,1.0,1.0,2,-443.165,100.0,-443.165079611,0.01,-552.483
500.0,0.104798,-444.106329957,0.2,200,0.005,0.000987415,2.49443,2.532e-06,184.868462664,0.200884,2112.20788811,2112.20788811,100,45.7838,-444.106329957,1.01722,1.08185,1,-437.267,181.690437739,-444.106329957,0.012261,-522.33
500.0,,-446.026521546,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,2032.67412055,2032.67412055,100,44.8592,-446.026521546,1.0,1.0,2,-446.027,100.0,-446.026521546,0.01,-557.776
500.0,0.0657917,-432.073889579,0.2,200,0.005,0.00208616,1.75853,1.63268e-06,188.829351877,0.418777,1974.89739208,1974.89739208,100,46.4026,-432.073889579,1.0037,1.05916,1,-434.588,187.796825656,-432.073889579,0.00876023,-516.895
500.0,,-436.217483591,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1738.77765373,1738.77765373,100,41.4896,-436.217483591,1.0,1.0,2,-436.217,100.0,-436.217483591,0.01,-546.023
500.0,0.105957,-445.513506223,0.2,200,0.005,0.0020544,2.41907,2.70605e-06,184.287508978,0.40652,2019.37365209,2019.37365209,100,47.9693,-445.513506223,0.98939,1.08526,1,-434.31,180.554170523,-445.513506223,0.012225,-517.894
500.0,,-427.246570505,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1420.3631721,1420.3631721,100,37.4988,-427.246570505,1.0,1.0,2,-427.247,100.0,-427.246570505,0.01,-531.3
500.0,0.0380686,-427.798995596,0.2,200,0.005,0.00251213,1.44919,9.37688e-07,192.948549863,0.506171,1537.10386578,1537.10386578,100,38.313,-427.798995596,1.00745,1.03655,1,-424.82,192.804559064,-427.798995596,0.00719235,-503.976
500.0,,-429.615542033,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1848.00475319,1848.00475319,100,42.7729,-429.615542033,1.0,1.0,2,-429.616,100.0,-429.615542033,0.01,-541.709
500.0,0.0642895,-424.054772816,0.2,200,0.005,0.00267752,1.97508,1.66558e-06,189.581180934,0.526041,1525.18123338,1525.18123338,100,43.0171,-424.054772816,0.98233,1.05496,1,-422.752,187.56618612,-424.054772816,0.0100531,-504.163
500.0,,-422.403808469,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1760.52076748,1760.52076748,100,41.7482,-422.403808469,1.0,1.0,2,-422.404,100.0,-422.403808469,0.01,-532.268
500.0,0.0535444,-427.507915473,0.2,200,0.005,0.00195176,1.65666,1.30788e-06,190.048139547,0.394911,1967.2321317,1967.2321317,100,43.2203,-427.507915473,1.01168,1.05236,1,-420.901,190.104466123,-427.507915473,0.00818766,-500.595
500.0,,-422.526203155,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,2462.41358508,2462.41358508,100,49.374,-422.526203155,1.0,1.0,2,-422.526,100.0,-422.526203155,0.01,-534.374
500.0,0.0589527,-423.526124383,0.2,200,0.005,0.00129558,1.62604,1.49423e-06,190.741542682,0.257341,1684.11435024,1684.11435024,100,43.9908,-423.526124383,0.993146,1.04854,1,-418.993,188.773473114,-423.526124383,0.0081863,-499.979
500.0,,-429.863784563,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1405.13418828,1405.13418828,100,37.2972,-429.863784563,1.0,1.0,2,-429.864,100.0,-429.863784563,0.01,-542.918
500.0,0.0343839,-430.150473312,0.2,200,0.005,0.00215536,1.74105,8.57662e-07,193.384573765,0.431558,2132.26309513,2132.26309513,100,40.793,-430.150473312,1.00113,1.03421,1,-427.098,193.398395747,-430.150473312,0.00869545,-509.796
500.0,,-421.519097492,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1467.86948791,1467.86948791,100,38.1207,-421.519097492,1.0,1.0,2,-421.519,100.0,-421.519097492,0.01,-523.318
500.0,0.066879,-412.21087682,0.2,200,0.005,0.00133387,1.63124,1.72395e-06,189.358797853,0.262722,1854.30702103,1854.30702103,100,43.0955,-412.21087682,0.984809,1.0562,1,-412.789,187.158481569,-412.21087682,0.00828203,-487.413
500.0,,-417.53375552,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1358.08799335,1358.08799335,100,36.6675,-417.53375552,1.0,1.0,2,-417.534,100.0,-417.53375552,0.01,-518.389
500.0,0.0498937,-415.700681496,0.2,200,0.005,0.0017355,1.50954,1.25961e-06,191.767291667,0.345404,1731.19875446,1731.19875446,100,37.6005,-415.700681496,0.995116,1.04293,1,-413.379,190.452110419,-415.700681496,0.00758474,-487.664
500.0,,-414.536455645,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1539.35383879,1539.35383879,100,39.0379,-414.536455645,1.0,1.0,2,-414.536,100.0,-414.536455645,0.01,-521.826
500.0,0.0452897,-413.927031734,0.2,200,0.005,0.00231512,1.59626,1.1115e-06,192.276050623,0.467325,1557.50271222,1557.50271222,100,37.859,-413.927031734,1.00929,1.04017,1,-410.979,191.527273282,-413.927031734,0.00790786,-488.353
500.0,,-417.126778421,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1728.45069316,1728.45069316,100,41.3662,-417.126778421,1.0,1.0,2,-417.127,100.0,-417.126778421,0.01,-521.046
500.0,0.0292724,-413.50074352,0.2,200,0.005,0.00291465,1.68013,7.22724e-07,194.647060127,0.586583,1443.70591459,1443.70591459,100,40.9298,-413.50074352,1.00627,1.0275,1,-413.336,194.407995489,-413.50074352,0.00834833,-487.821
500.0,,-407.727685584,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1651.65969225,1651.65969225,100,40.4369,-407.727685584,1.0,1.0,2,-407.728,100.0,-407.727685584,0.01,-506.598
500.0,0.0409681,-410.451368594,0.2,200,0.005,0.00235577,1.47702,1.02583e-06,192.455788908,0.470781,1589.19669265,1589.19669265,100,41.2453,-410.451368594,0.999208,1.0392,1,-406.368,192.154695899,-410.451368594,0.00739097,-479.762
500.0,,-413.786815316,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1535.13087264,1535.13087264,100,38.9843,-413.786815316,1.0,1.0,2,-413.787,100.0,-413.786815316,0.01,-514.371
500.0,0.0332848,-404.674468374,0.2,200,0.005,0.00275908,1.60746,8.37732e-07,194.275562505,0.549964,1512.2540148,1512.2540148,100,39.812,-404.674468374,0.996644,1.02947,1,-407.077,193.546874141,-404.674468374,0.00806436,-480.187
500.0,,-400.986996778,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1261.16258739,1261.16258739,100,35.3348,-400.986996778,1.0,1.0,2,-400.987,100.0,-400.986996778,0.01,-496.502
500.0,0.0298414,-407.637410885,0.2,200,0.005,0.00250216,1.41754,7.2759e-07,194.883562143,0.506736,1319.93183257,1319.93183257,100,35.153,-407.637410885,1.0126,1.02625,1,-402.354,194.371430196,-407.637410885,0.00699955,-476.932
500.0,,-405.74177453,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1495.80626191,1495.80626191,100,38.4818,-405.74177453,1.0,1.0,2,-405.742,100.0,-405.74177453,0.01,-510.43
500.0,0.0394502,-414.187893983,0.2,200,0.005,0.00182412,1.48432,1.01683e-06,193.206256684,0.359298,1709.70686962,1709.70686962,100,39.1601,-414.187893983,0.984852,1.03516,1,-407.059,192.220873129,-414.187893983,0.00753576,-486.618
500.0,,-410.131928968,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1696.54221455,1696.54221455,100,40.9826,-410.131928968,1.0,1.0,2,-410.132,100.0,-410.131928968,0.01,-514.466
500.0,0.0250266,-406.387084317,0.2,200,0.005,0.00247104,1.36335,6.32023e-07,195.035420264,0.491715,1313.75883964,1313.75883964,100,39.3196,-406.387084317,0.994958,1.02545,1,-406.341,195.092502561,-406.387084317,0.00685129,-481.049
500.0,,-399.337473307,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1658.00326846,1658.00326846,100,40.5145,-399.337473307,1.0,1.0,2,-399.337,100.0,-399.337473307,0.01,-505.002
500.0,0.0564678,-404.545860776,0.2,200,0.005,0.00228481,1.91045,1.43812e-06,191.17060033,0.452745,1509.75746606,1509.75746606,100,41.1369,-404.545860776,0.990771,1.04619,1,-398.434,189.17231714,-404.545860776,0.00964123,-474.856
500.0,,-400.837287094,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1760.75604945,1760.75604945,100,41.751,-400.837287094,1.0,1.0,2,-400.837,100.0,-400.837287094,0.01,-511.077
500.0,0.0307697,-410.384200704,0.2,200,0.005,0.00212268,1.4111,7.63292e-07,194.67911025,0.426188,2081.16383413,2081.16383413,100,43.2315,-410.384200704,1.00389,1.02733,1,-403.364,194.103293351,-410.384200704,0.00702817,-482.523
500.0,,-411.15868872,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1738.27025697,1738.27025697,100,41.4836,-411.15868872,1.0,1.0,2,-411.159,100.0,-411.15868872,0.01,-515.647
500.0,0.0543238,-402.442794217,0.2,200,0.005,0.00191442,1.70017,1.3251e-06,191.547625979,0.387622,1690.47705438,1690.47705438,100,40.5325,-402.442794217,1.01237,1.04413,1,-403.38,189.980634604,-402.442794217,0.00839693,-482.161
500.0,,-403.673098913,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1313.47910009,1313.47910009,100,36.0603,-403.673098913,1.0,1.0,2,-403.673,100.0,-403.673098913,0.01,-508.37
500.0,0.0226747,-400.482105731,0.2,200,0.005,0.00331668,1.4831,5.65464e-07,195.580978307,0.664158,1568.87565736,1568.87565736,100,38.4788,-400.482105731,1.00124,1.02259,1,-400.421,195.597972796,-400.482105731,0.0074063,-475.285
500.0,,-399.800039387,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1423.80061226,1423.80061226,100,37.5441,-399.800039387,1.0,1.0,2,-399.8,100.0,-399.800039387,0.01,-510.905
500.0,0.0169623,-405.976776491,0.2,200,0.005,0.00203157,1.25385,4.21725e-07,196.647828867,0.407436,1341.51977462,1341.51977462,100,36.2443,-405.976776491,1.00276,1.01705,1,-401.473,196.698432396,-405.976776491,0.00625197,-480.703
500.0,,-409.170894054,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,2186.21771139,2186.21771139,100,46.5226,-409.170894054,1.0,1.0,2,-409.171,100.0,-409.170894054,0.01,-515.056
500.0,0.02962,-397.871155427,0.2,200,0.005,0.00263105,1.37138,7.59467e-07,195.365460409,0.519598,1229.7319977,1229.7319977,100,41.684,-397.871155427,0.987434,1.02372,1,-401.713,194.132033147,-397.871155427,0.00694415,-477.468
500.0,,-399.864791818,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1479.84316599,1479.84316599,100,38.2759,-399.864791818,1.0,1.0,2,-399.865,100.0,-399.864791818,0.01,-500.657
500.0,0.0234623,-399.992632198,0.2,200,0.005,0.00284274,1.45459,6.00583e-07,195.682262378,0.561869,1403.21463974,1403.21463974,100,38.6523,-399.992632198,0.988254,1.02207,1,-398.372,195.331020532,-399.992632198,0.00735938,-470.546
500.0,,-409.165999857,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1740.28363951,1740.28363951,100,41.5076,-409.165999857,1.0,1.0,2,-409.166,100.0,-409.165999857,0.01,-509.812
500.0,0.135006,-402.705527449,0.2,200,0.005,0.00159947,3.78453,3.44479e-06,184.469814169,0.316645,1568.42722062,1568.42722062,100,45.7023,-402.705527449,0.989842,1.08419,1,-400.344,175.885593638,-402.705527449,0.0191168,-474.447
500.0,,-399.842056858,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1484.89574208,1484.89574208,100,38.3412,-399.842056858,1.0,1.0,2,-399.842,100.0,-399.842056858,0.01,-499.826
500.0,0.0147543,-396.832583859,0.2,200,0.005,0.0031154,1.30183,3.66931e-07,196.648566448,0.624715,1473.30091074,1473.30091074,100,37.994,-396.832583859,1.00262,1.01704,1,-397.085,197.121245779,-396.832583859,0.00649213,-469.639
500.0,,-391.982782828,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1095.1911113,1095.1911113,100,32.9278,-391.982782828,1.0,1.0,2,-391.983,100.0,-391.982782828,0.01,-493.178
500.0,0.0358428,-397.858928922,0.2,200,0.005,0.00285748,1.61723,8.63735e-07,193.68129407,0.582094,1495.83391801,1495.83391801,100,34.4361,-397.858928922,1.01855,1.03262,1,-392.484,193.353190951,-397.858928922,0.0079389,-468.033
500.0,,-400.000334523,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1224.47572808,1224.47572808,100,34.8171,-400.000334523,1.0,1.0,2,-400.0,100.0,-400.000334523,0.01,-498.045
500.0,0.0492443,-397.172606014,0.2,200,0.005,0.0024724,1.62688,1.28891e-06,191.024002767,0.483265,1641.04963989,1641.04963989,100,39.7144,-397.172606014,0.97732,1.04699,1,-395.508,190.240949728,-397.172606014,0.00832316,-466.446
500.0,,-395.121305794,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1749.06054579,1749.06054579,100,41.6121,-395.121305794,1.0,1.0,2,-395.121,100.0,-395.121305794,0.01,-494.591
500.0,0.0249868,-396.720133001,0.2,200,0.005,0.00336763,1.79612,6.43473e-07,195.73116262,0.663613,1971.52377903,1971.52377903,100,43.1599,-396.720133001,0.985282,1.02181,1,-393.986,195.005812899,-396.720133001,0.00911477,-483.988
500.0,,-391.1861543,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1302.91823293,1302.91823293,100,35.915,-391.1861543,1.0,1.0,2,-391.186,100.0,-391.1861543,0.01,-493.935
500.0,0.0170777,-390.756290261,0.2,200,0.005,0.00314903,1.50153,4.31328e-07,197.026103244,0.626596,1484.9650954,1484.9650954,100,37.1366,-390.756290261,0.994902,1.01509,1,-389.662,196.624608812,-390.756290261,0.0075461,-471.43
500.0,,-395.245160494,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1646.8256312,1646.8256312,100,40.3777,-395.245160494,1.0,1.0,2,-395.245,100.0,-395.245160494,0.01,-496.351
500.0,0.023387,-394.083739302,0.2,200,0.005,0.00267228,1.35266,5.90977e-07,195.397451725,0.531599,1161.4111021,1161.4111021,100,37.4417,-394.083739302,0.994653,1.02355,1,-392.997,195.403908252,-394.083739302,0.00679963,-465.327
500.0,,-391.906567127,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1749.5832153,1749.5832153,100,41.6184,-391.906567127,1.0,1.0,2,-391.907,100.0,-391.906567127,0.01,-501.134
500.0,0.036976,-389.482359934,0.2,200,0.005,0.00146591,1.34541,9.56455e-07,193.670003353,0.288227,1044.3043204,1044.3043204,100,36.5818,-389.482359934,0.9831,1.03268,1,-388.16,192.665814652,-389.482359934,0.00684267,-466.647
500.0,,-398.920303224,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1383.43049813,1383.43049813,100,37.0081,-398.920303224,1.0,1.0,2,-398.92,100.0,-398.920303224,0.01,-502.965
500.0,0.0438389,-382.692361521,0.2,200,0.005,0.00227385,1.60303,1.07451e-06,193.340648769,0.459289,1396.87625683,1396.87625683,100,38.1314,-382.692361521,1.00994,1.03444,1,-388.286,191.797699068,-382.692361521,0.00793631,-463.113
500.0,,-384.908688143,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1094.54858926,1094.54858926,100,32.9181,-384.908688143,1.0,1.0,2,-384.909,100.0,-384.908688143,0.01,-482.199
500.0,0.0497864,-388.688300046,0.2,200,0.005,0.00168989,1.48117,1.21716e-06,192.210450147,0.341775,1780.88983149,1780.88983149,100,37.8027,-388.688300046,1.01123,1.04053,1,-384.04,190.75905181,-388.688300046,0.0073236,-455.434
500.0,,-388.918922389,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,2031.66248117,2031.66248117,100,44.848,-388.918922389,1.0,1.0,2,-388.919,100.0,-388.918922389,0.01,-504.185
500.0,0.0193561,-391.793774753,0.2,200,0.005,0.00295025,1.89394,4.87635e-07,196.82634654,0.587789,1225.88429885,1225.88429885,100,39.8211,-391.793774753,0.996167,1.01612,1,-389.127,196.192393148,-391.793774753,0.00950615,-471.287
500.0,,-392.819629821,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1468.80223224,1468.80223224,100,38.1328,-392.819629821,1.0,1.0,2,-392.82,100.0,-392.819629821,0.01,-489.215
500.0,0.0601908,-391.539402281,0.2,200,0.005,0.0018644,1.5942,1.50909e-06,189.165256054,0.372345,1290.34238219,1290.34238219,100,36.7539,-391.539402281,0.998568,1.05728,1,-388.335,188.668248942,-391.539402281,0.00798245,-459.864
500.0,,-387.46322369,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1482.34242051,1482.34242051,100,38.3082,-387.46322369,1.0,1.0,2,-387.463,100.0,-387.46322369,0.01,-484.198
500.0,0.0291578,-387.308538811,0.2,200,0.005,0.00242756,1.46641,7.24142e-07,194.688350053,0.487119,1314.55745575,1314.55745575,100,37.0096,-387.308538811,1.00331,1.02728,1,-385.273,194.397283878,-387.308538811,0.00730784,-463.406
500.0,,-381.820930753,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1470.51305267,1470.51305267,100,38.155,-381.820930753,1.0,1.0,2,-381.821,100.0,-381.820930753,0.01,-481.107
500.0,0.0374374,-387.048042771,0.2,200,0.005,0.00255951,1.78088,9.34891e-07,193.551943345,0.512188,1044.92805728,1044.92805728,100,34.6983,-387.048042771,1.00056,1.03331,1,-382.07,192.825243881,-387.048042771,0.00889944,-453.435
500.0,,-386.677003731,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1350.57126403,1350.57126403,100,36.5659,-386.677003731,1.0,1.0,2,-386.677,100.0,-386.677003731,0.01,-481.847
500.0,0.0243076,-390.56855053,0.2,200,0.005,0.00292255,1.63564,5.99082e-07,195.892121425,0.588694,1573.55143497,1573.55143497,100,39.5769,-390.56855053,1.00716,1.02097,1,-387.294,195.342363785,-390.56855053,0.00812009,-455.807
500.0,,-387.774785693,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1129.29070232,1129.29070232,100,33.4365,-387.774785693,1.0,1.0,2,-387.775,100.0,-387.774785693,0.01,-485.835
500.0,0.0223141,-386.174155135,0.2,200,0.005,0.0030189,1.4085,5.50902e-07,195.528096794,0.607576,1306.98240062,1306.98240062,100,34.1793,-386.174155135,1.00629,1.02287,1,-385.357,195.7089684,-386.174155135,0.00699851,-455.484
500.0,,-382.063929674,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1569.93292243,1569.93292243,100,39.4238,-382.063929674,1.0,1.0,2,-382.064,100.0,-382.063929674,0.01,-481.364
500.0,0.0524421,-384.322781263,0.2,200,0.005,0.00185343,1.94832,1.30086e-06,191.821097031,0.372136,1232.04987177,1232.04987177,100,37.2726,-384.322781263,1.00391,1.04264,1,-380.351,190.154868438,-384.322781263,0.00970366,-452.048
500.0,,-379.266998944,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1064.76319442,1064.76319442,100,32.4671,-379.266998944,1.0,1.0,2,-379.267,100.0,-379.266998944,0.01,-470.918
500.0,0.0236187,-385.410087549,0.2,200,0.005,0.00235994,1.27112,5.96824e-07,195.674776543,0.469469,1088.41109582,1088.41109582,100,32.6367,-385.410087549,0.994661,1.0221,1,-380.912,195.359477283,-385.410087549,0.00638971,-447.736
500.0,,-386.075253403,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1263.83872966,1263.83872966,100,35.3723,-386.075253403,1.0,1.0,2,-386.075,100.0,-386.075253403,0.01,-485.147
500.0,0.0290985,-383.434248153,0.2,200,0.005,0.00203581,1.42242,7.40066e-07,194.910934854,0.40368,1255.64254532,1255.64254532,100,35.0818,-383.434248153,0.991449,1.02611,1,-382.962,194.277676567,-383.434248153,0.00717342,-453.926
500.0,,-375.050284166,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1178.90349867,1178.90349867,100,34.1631,-375.050284166,1.0,1.0,2,-375.05,100.0,-375.050284166,0.01,-469.754
500.0,0.0423564,-383.524368662,0.2,200,0.005,0.00223918,1.99148,1.15981e-06,192.071225143,0.427913,1521.10947105,1521.10947105,100,38.1619,-383.524368662,0.95551,1.04128,1,-376.607,191.175240717,-383.524368662,0.010421,-446.619
500.0,,-381.345828115,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1028.69666389,1028.69666389,100,31.9125,-381.345828115,1.0,1.0,2,-381.346,100.0,-381.345828115,0.01,-481.975
500.0,0.0245092,-384.537540606,0.2,200,0.005,0.00265124,1.33059,6.28113e-07,195.763662149,0.523714,1150.48238221,1150.48238221,100,33.6322,-384.537540606,0.987679,1.02164,1,-381.449,195.122143103,-384.537540606,0.00673596,-453.37
500.0,,-382.697412895,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1491.25963777,1491.25963777,100,38.4233,-382.697412895,1.0,1.0,2,-382.697,100.0,-382.697412895,0.01,-479.209
500.0,0.0214043,-382.951879312,0.2,200,0.005,0.00258058,1.50017,5.43397e-07,196.237922873,0.512164,1093.75693111,1093.75693111,100,35.8915,-382.951879312,0.992343,1.01917,1,-381.568,195.766161554,-382.951879312,0.00755875,-450.463
500.0,,-379.51406972,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1030.27211532,1030.27211532,100,31.937,-379.51406972,1.0,1.0,2,-379.514,100.0,-379.51406972,0.01,-479.81
500.0,0.0654706,-381.52931985,0.2,200,0.005,0.00202907,3.23203,1.6281e-06,191.727494251,0.406893,1546.0632589,1546.0632589,100,38.6977,-381.52931985,1.00266,1.04315,1,-377.813,187.82899986,-381.52931985,0.0161173,-450.247
500.0,,-378.469302271,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1229.02221225,1229.02221225,100,34.8817,-378.469302271,1.0,1.0,2,-378.469,100.0,-378.469302271,0.01,-471.629
500.0,0.0186695,-384.316955879,0.2,200,0.005,0.00303529,1.22571,4.7298e-07,196.723413631,0.603039,1004.38949975,1004.38949975,100,33.9019,-384.316955879,0.993378,1.01666,1,-380.297,196.304577758,-384.316955879,0.0061694,-446.717
500.0,,-376.007804868,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1047.38525494,1047.38525494,100,32.2011,-376.007804868,1.0,1.0,2,-376.008,100.0,-376.007804868,0.01,-472.689
500.0,0.0349853,-376.866582521,0.2,200,0.005,0.00182792,1.42068,8.71965e-07,193.659071617,0.366142,1251.79190916,1251.79190916,100,32.7105,-376.866582521,1.00153,1.03274,1,-374.097,193.29195875,-376.866582521,0.00709256,-443.571
500.0,,-379.257627497,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1029.65625908,1029.65625908,100,31.9274,-379.257627497,1.0,1.0,2,-379.258,100.0,-379.257627497,0.01,-473.177
500.0,0.0157802,-381.411984409,0.2,200,0.005,0.00424469,1.59735,3.89206e-07,197.259681261,0.854698,1127.9554081,1127.9554081,100,33.3576,-381.411984409,1.00679,1.01389,1,-379.416,196.949169251,-381.411984409,0.00793292,-447.04
500.0,,-378.395073375,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1341.28618888,1341.28618888,100,36.44,-378.395073375,1.0,1.0,2,-378.395,100.0,-378.395073375,0.01,-484.244
500.0,0.0456825,-377.805586941,0.2,200,0.005,0.00249353,1.46198,1.14469e-06,192.326129192,0.498134,1189.77156851,1189.77156851,100,33.7689,-377.805586941,0.998852,1.0399,1,-375.184,191.285303359,-377.805586941,0.00731832,-451.51
500.0,,-373.476527702,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1256.94373041,1256.94373041,100,35.2757,-373.476527702,1.0,1.0,2,-373.477,100.0,-373.476527702,0.01,-467.755
500.0,0.0447641,-375.774746596,0.2,200,0.005,0.00128977,2.01682,1.11476e-06,192.566701919,0.258455,1269.00190127,1269.00190127,100,34.5663,-375.774746596,1.00195,1.0386,1,-371.835,191.503425281,-375.774746596,0.0100645,-441.295
500.0,,-379.553975331,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1231.76468243,1231.76468243,100,34.9206,-379.553975331,1.0,1.0,2,-379.554,100.0,-379.553975331,0.01,-473.747
500.0,0.0383882,-373.092828575,0.2,200,0.005,0.00171499,1.51471,9.68821e-07,193.426333266,0.34138,1174.82313406,1174.82313406,100,36.1317,-373.092828575,0.995284,1.03399,1,-374.122,192.574524358,-373.092828575,0.00760946,-441.848
500.0,,-376.368380864,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1415.38289946,1415.38289946,100,37.433,-376.368380864,1.0,1.0,2,-376.368,100.0,-376.368380864,0.01,-469.033
500.0,0.020995,-374.201018584,0.2,200,0.005,0.00271405,1.47914,5.2939e-07,196.320589724,0.54049,1030.18043359,1030.18043359,100,34.8834,-374.201018584,0.995727,1.01874,1,-374.128,195.872992522,-374.201018584,0.00742744,-440.452
