MinVanillaIw,MinNormIw,MaxNormIw,VanillaAvgRet,ESSClassic,AvgVanillaIw,ESSRenyi,AvgRet,AvgNormIw,IterType,AvgEpLen,VarNormIw,AvgDiscRet,eRenyi2,BatchSize,EpsThisIter,VarJ,VarVanillaIw,J,Delta,Bound,VarDiscRet,MaxVanillaIw,VarRet
1.27415615e-05,1.342892e-07,0.11128029,107.9389303763378,24.079626104682802,0.9488151,30.263034095900746,107.9389303763378,0.010000002,1,11.8,0.0003184735,107.9389303763378,3.3043613,100,100,300.72202,2.8670583,228.53368,0.2,43.165054,10041.270214612372,10.558442,10041.270214612372
0.118085444,0.0011970062,0.01936799,212.29234976155746,86.46722738665095,0.9865065,85.9360412971222,212.29234976155746,0.01,1,22.24,1.5808842e-05,212.29234976155746,1.1636561,100,100,223.84561,0.1538509,248.94655,0.2,-18.52092,32357.015066375214,1.9106647,32357.015066375214
0.25343183,0.002606006,0.018251188,328.8790690514974,90.91363652258879,0.9724913,91.6961130355794,328.8790690514974,0.01,1,33.89,1.0095465e-05,328.8790690514974,1.0905588,100,100,866.59674,0.095476784,404.7705,0.2,-639.5061,276531.37466231175,1.7749122,276531.37466231175
7.96963e-07,7.594633e-09,0.107098304,383.7379258600872,25.149352053492088,1.0493765,26.431811562027008,383.7379258600872,0.010000002,1,39.39,0.0003006309,383.7379258600872,3.78332,100,100,1885.2781,3.3105206,969.9764,0.2,51.96692,178545.09157380948,11.238645,178545.09157380948
4.5819926e-09,4.409267e-11,0.17678724,936.6651163437392,11.516206395472327,1.0391732,14.97933294729407,936.6651163437392,0.01,1,94.64,0.00077610253,936.6651163437392,6.6758647,100,100,4639.5376,8.380984,3488.4775,0.2,904.70874,1337360.7817066777,18.371258,1337360.7817066777
9.150423e-08,8.174875e-10,0.06685312,2149.1611200334314,27.392269332880755,1.1193349,31.513461411167295,2149.1611200334314,0.010000002,1,215.75,0.0002677439,2149.1611200334314,3.173247,100,100,1857.9788,3.354592,4196.5938,0.2,2415.233,3167096.5073171686,7.4831038,3167096.5073171686
0.026397947,0.00025312044,0.022069491,4209.42856744943,75.28596522003798,1.0429007,72.03476859734994,4209.42856744943,0.01,1,421.28,3.3158452e-05,4209.42856744943,1.3882185,100,100,702.8849,0.36064526,4734.6045,0.2,3556.3777,2018241.8059654925,2.3016288,2018241.8059654925
0.037953846,0.00036908308,0.01805456,4590.703126438815,85.59196941089711,1.0283281,83.91897623868556,4590.703126438815,0.01,1,459.25,1.7003407e-05,4590.703126438815,1.1916256,100,100,474.63998,0.17980398,4850.265,0.2,3758.6492,1161559.6914248187,1.8566009,1161559.6914248187
0.07773432,0.00080513663,0.01696888,4677.605673320042,83.44508824724505,0.9654799,86.11277553859955,4677.605673320042,0.009999998,1,467.92,2.0039719e-05,4677.605673320042,1.1612679,100,100,338.2096,0.18680054,4902.5757,0.2,3824.954,910991.3414291214,1.6383111,910991.3414291214
0.48636687,0.0048873625,0.012085766,4932.167286285371,97.38066775875619,0.99515206,97.39122358303602,4932.167286285371,0.01,1,493.3,2.7169551e-06,4932.167286285371,1.0267866,100,100,184.06503,0.026906755,4961.945,0.2,3948.6401,123490.77291131111,1.2027174,123490.77291131111
0.18330348,0.001741136,0.01480488,4810.495659855206,93.37411928626169,1.0527809,92.39157442864116,4810.495659855206,0.01,1,481.16,7.167716e-06,4810.495659855206,1.0823498,100,100,280.36536,0.07944322,4931.0215,0.2,3890.6611,596521.1368150398,1.5586295,596521.1368150398
0.28522685,0.002899618,0.015030492,4823.207064784306,93.8522691753182,0.9836705,94.92580922404228,4823.207064784306,0.01,1,482.4,6.6165876e-06,4823.207064784306,1.0534543,100,100,593.7333,0.0640226,4887.896,0.2,3861.5168,700272.9730157699,1.4785051,700272.9730157699
0.3822602,0.0038002376,0.011312503,4972.870640675697,98.73494836112995,1.005885,98.88076454704918,4972.870640675697,0.01,1,497.32,1.2942191e-06,4972.870640675697,1.011319,100,100,102.34904,0.013094966,4989.5503,0.2,3983.9067,72351.06841092803,1.1379077,72351.06841092803
0.99789673,0.009978544,0.010011522,4999.774753431507,99.9999771127912,1.0000424,99.99997615814777,4999.774753431507,0.01,1,500.0,3.421221e-11,4999.774753431507,1.0000002,100,100,0.39521572,3.4215404e-07,4999.7754,0.2,3999.7754,0.15821210779605277,1.0011947,0.15821210779605277
0.64278924,0.006413443,0.011292642,4986.7666546187675,99.4716814697648,1.0022529,99.6194357350391,4986.7666546187675,0.010000002,1,498.71,5.364633e-07,4986.7666546187675,1.0038202,100,100,83.27372,0.0053888317,4991.433,0.2,3989.525,16905.673585434375,1.1318084,16905.673585434375
0.2606505,0.0026444343,0.0114923045,4960.280686826922,97.62803096208495,0.9856569,98.36627430498676,4960.280686826922,0.01,1,496.06,2.4541346e-06,4960.280686826922,1.0166086,100,100,104.728455,0.023842394,4989.344,0.2,3981.0742,156066.96853133125,1.1327469,156066.96853133125
0.9445178,0.009464477,0.01011857,4998.0293872962475,99.9887513558876,0.99796087,99.99133423566946,4998.0293872962475,0.01,1,499.83,1.1342343e-08,4998.0293872962475,1.0000867,100,100,16.957615,0.00011296136,4998.1265,0.2,3998.0833,323.91121722516465,1.0097938,323.91121722516465
0.9972849,0.0099733565,0.010017039,4999.745462276802,99.99991225755558,0.9999491,99.99996423722592,4999.745462276802,0.010000002,1,500.0,6.650176e-11,4999.745462276802,1.0000004,100,100,0.31366733,6.649491e-07,4999.746,0.2,3999.746,0.09955541240478516,1.001653,0.09955541240478516
0.9999471,0.009999472,0.0100002745,4999.76501949133,99.99998474121152,0.99999994,100.0,4999.76501949133,0.010000002,1,500.0,2.4383458e-14,4999.76501949133,1.0,100,100,0.26860327,2.4398092e-10,4999.7656,0.2,3999.7656,0.07287304627432009,1.0000274,0.07287304627432009
