ESSRenyi,MaxNormIw,MinNormIw,AvgNormIw,AvgRet,VanillaAvgRet,BatchSize,ESSClassic,J,VarJ,MinVanillaIw,Bound,VarVanillaIw,AvgDiscRet,eRenyi2,AvgVanillaIw,VarRet,IterType,MaxVanillaIw,AvgEpLen,EpsThisIter,VarDiscRet,VarNormIw
2.5792557562552934,0.7757313,,0.01,112.93948619549478,112.93948619549478,100,1.6327481939601993,852.41077,1604.4192,,307.4784,45.99205,112.93948619549478,38.770874,0.86934716,18670.40339418747,1,67.43798,12.3,100,18670.40339418747,0.0060855006
6.264336434706867,0.5886916,7.5752127e-13,0.01,344.06331345203085,344.06331345203085,100,2.779907195461612,3181.501,11145.485,1.2461812e-10,1500.3157,95.6012,344.06331345203085,15.963383,1.6450775,376329.8559452344,1,96.84433,35.41,100,376329.8559452344,0.0035325678
0.10033299605263392,0.5262403,6.771597e-13,0.01,344.06331345203085,344.06331345203085,200,1.99481146862167,275.1584,704.38837,0.01032585,-18512.809,1.1539351e+18,1394.4568668951908,1993.3622,152487660.0,376329.8559452344,,8024515000.0,35.41,100,3147837.9449742394,0.004962631
11.335802344746439,0.27534992,3.6397565e-15,0.005,385.76186233507065,385.76186233507065,200,9.077080027201301,2753.3037,9707.824,8.297628e-13,1503.5012,27.465788,385.76186233507065,17.643215,1.1398604,483241.79722910485,1,62.772095,39.575,100,483241.79722910485,0.0005284802
200.0,0.01,0.01,0.009999998,2139.017121692457,2139.017121692457,200,100.0,2139.017,1854.593,1.0,1718.2065,,2139.017121692457,1.0,1.0,3474257.8574256245,2,1.0,214.7,100,3474257.8574256245,3.5044917e-18
18.521025359866496,0.10227047,3.7551694e-15,0.005,1926.8930458670573,1926.8930458670573,200,22.57547485545686,4678.99,1264.7806,1.0627839e-12,3701.1812,15.817018,1926.8930458670573,10.798538,1.4150945,3215957.7561485157,1,28.944475,193.52,100,3215957.7561485157,0.00019746664
200.0,0.01,0.01,0.009999998,4583.516324094526,4583.516324094526,200,100.0,4583.5166,1064.9653,1.0,4162.706,,4583.516324094526,1.0,1.0,1145607.351684904,2,1.0,458.55,100,1145607.351684904,3.5044917e-18
120.23532194085419,0.013789441,1.0508206e-06,0.005,4534.733546603016,4534.733546603016,200,123.48915330355489,4955.2075,169.8037,0.00021689087,4571.438,0.6631879,4534.733546603016,1.6634047,1.0320071,1291278.1766482992,1,2.8461604,453.695,100,1291278.1766482992,1.5567226e-05
200.0,0.01,0.01,0.009999998,4942.444836284237,4942.444836284237,200,100.0,4942.4453,401.9823,1.0,4521.635,,4942.444836284237,1.0,1.0,163221.9804503292,2,1.0,494.28,100,163221.9804503292,3.5044917e-18
166.0004701818432,0.009693971,0.00012922617,0.005,4846.627134854334,4846.627134854334,200,157.9458012348706,4978.301,123.45137,0.024698863,4651.689,0.24438316,4846.627134854334,1.2048159,0.9556448,537812.8389798962,1,1.8527985,484.73,100,537812.8389798962,6.6898797e-06
200.0,0.01,0.01,0.009999998,4892.802160158303,4892.802160158303,200,100.0,4892.802,561.752,1.0,4471.991,,4892.802160158303,1.0,1.0,318752.9108742272,2,1.0,489.36,100,318752.9108742272,3.5044917e-18
183.16973787096117,0.007578504,0.0006466089,0.005,4939.0525230127205,4939.0525230127205,200,180.5625966297998,4982.961,101.98172,0.12660943,4672.033,0.10369938,4939.0525230127205,1.0918834,0.97902644,167010.78689917971,1,1.483911,493.96,100,167010.78689917971,2.7047515e-06
200.0,0.01,0.01,0.009999998,4951.897520358506,4951.897520358506,200,100.0,4951.898,477.60223,1.0,4531.0874,,4951.897520358506,1.0,1.0,230407.96224911284,2,1.0,495.21,100,230407.96224911284,3.5044917e-18
193.03313196107493,0.0064442386,0.0019874054,0.005,4975.4599985884515,4975.4599985884515,200,192.0843006678172,4989.8223,135.19995,0.39662334,4686.9424,0.041238144,4975.4599985884515,1.0360916,0.9978421,115223.43562710467,1,1.2860665,497.565,100,115223.43562710467,1.0354175e-06
200.0,0.01,0.01,0.009999998,4999.8972994020705,4999.8972994020705,200,100.0,4999.8975,0.11173551,1.0,4579.087,,4999.8972994020705,1.0,1.0,0.012605364057296507,2,1.0,500.0,100,0.012605364057296507,3.5044917e-18
200.0,0.005,0.005,0.0049999994,4999.902268244106,4999.902268244106,200,200.00000010221265,4999.9023,0.10394222,1.0,4702.344,,4999.902268244106,1.0,1.0,0.010858662636764384,1,1.0,500.0,100,0.010858662636764384,2.179301e-19
200.0,0.01,0.01,0.009999998,4961.91263064957,4961.91263064957,200,100.0,4961.9126,378.13766,1.0,4541.102,,4961.91263064957,1.0,1.0,144432.4171927643,2,1.0,496.21,100,144432.4171927643,3.5044917e-18
195.49658663182723,0.0058554956,0.00081769214,0.005,4980.901853321595,4980.901853321595,200,194.93181128359532,4996.798,44.024586,0.16288623,4695.832,0.02592245,4980.901853321595,1.0230358,0.996012,72215.72382379082,1,1.1664287,498.105,100,72215.72382379082,6.5326134e-07
200.0,0.01,0.01,0.009999998,4999.904695677581,4999.904695677581,200,100.0,4999.905,0.08176017,1.0,4579.094,,4999.904695677581,1.0,1.0,0.006753355544216629,2,1.0,500.0,100,0.006753355544216629,3.5044917e-18
199.32804135305605,0.005491768,0.0035397108,0.005,4996.014212968046,4996.014212968046,200,199.2293792479851,4997.1533,39.00208,0.70401055,4699.094,0.0038442956,4996.014212968046,1.0033711,0.9944464,3041.415826415314,1,1.0922538,499.615,100,3041.415826415314,9.718383e-08
200.0,0.01,0.01,0.009999998,4999.911212013557,4999.911212013557,200,100.0,4999.911,0.0932951,1.0,4579.1006,,4999.911212013557,1.0,1.0,0.008789629841046651,2,1.0,500.0,100,0.008789629841046651,3.5044917e-18
199.99997615814493,0.0050031934,0.0049933107,0.005,4999.904626565359,4999.904626565359,200,199.99997653997974,4999.9053,0.10278863,0.9986158,4702.347,1.6393562e-07,4999.904626565359,1.0000001,0.9999536,0.010626089792413293,1,1.0005922,500.0,100,0.010626089792413293,4.0987318e-12
200.0,0.01,0.01,0.009999998,4999.901818185742,4999.901818185742,200,100.0,4999.9023,0.11504609,1.0,4579.092,,4999.901818185742,1.0,1.0,0.01336795857699111,2,1.0,500.0,100,0.01336795857699111,3.5044917e-18
200.0,0.005,0.005,0.0049999994,4999.905985908689,4999.905985908689,200,200.00000010221265,4999.9062,0.104455434,1.0,4702.348,,4999.905985908689,1.0,1.0,0.010966105348329551,1,1.0,500.0,100,0.010966105348329551,2.179301e-19
200.0,0.01,0.01,0.009999998,4997.210589547115,4997.210589547115,200,100.0,4997.2104,26.864933,1.0,4576.4,,4997.210589547115,1.0,1.0,729.0140671537223,2,1.0,499.74,100,729.0140671537223,3.5044917e-18
