MinNormIw,VarDiscRet,MaxNormIw,VanillaAvgRet,VarNormIw,VarVanillaIw,BatchSize,MinVanillaIw,AvgNormIw,ESSClassic,AvgVanillaIw,MaxVanillaIw,VarRet,Bound,eRenyi2,AvgDiscRet,ESSRenyi,VarJ,AvgEpLen,AvgRet,J
0.002530438,3040.106572287278,0.013740416,4993.911596092617,5.373021e-06,0.054812152,100,0.25557882,0.01,94.94937670842118,1.0100181,1.3878069,3040.106572287279,-43.121243,1.0575929,-8.094502845779061e-13,94.55434406720131,14.003892,499.46,4993.911596092617,4.1207695
0.0013230455,5591.77294901933,0.014302115,4990.762813672452,8.569324e-06,0.08396879,100,0.13096656,0.009999999,92.17982363992996,0.98988706,1.4157479,5591.7729490193315,-57.165672,1.0642922,1.546140993013978e-13,93.95915962602753,16.316774,499.17,4990.762813672452,6.4060802
0.0020017738,3851.1756505333146,0.013896655,4991.538378395034,8.319808e-06,0.08285696,100,0.19976658,0.010000002,92.39017958951392,0.99794775,1.3868136,3851.1756505333133,-45.42754,1.062943,-4.5474735088646414e-14,94.07842350883945,17.916716,499.24,4991.538378395034,5.299751
0.0015652819,677.8238088166953,0.012507035,4996.680865144995,3.9621546e-06,0.038880274,100,0.15505704,0.010000002,96.22550648160873,0.9906014,1.2389487,677.8238088166953,-19.975414,1.0469408,-8.185452315956354e-14,95.51638417667382,4.156173,499.75,4996.680865144995,2.211333
8.300368e-06,0.5050494996902947,0.088700235,4999.334127522237,0.00022197471,2.5580366,100,0.0008910437,0.01,31.273947436103732,1.073499,9.521961,0.5050494996902947,-0.037685484,2.492491,-6.002665031701327e-13,40.12050584139583,0.59180737,500.0,4999.334127522237,0.2722304
8.504651e-23,0.3544634461824401,0.07646975,4999.430816464633,0.00034806065,2.5120852,100,7.225139e-21,0.009999999,22.493136780493767,0.84955156,6.4964995,0.3544634461824402,0.008004338,4.230321,3.8198777474462985e-13,23.63886845545563,0.5200818,500.0,4999.430816464633,0.32284066
0.0025975108,101.01162848135462,0.013232689,4998.60395064882,4.7299527e-06,0.047571808,100,0.26049766,0.01,95.52681411819236,1.0028743,1.3270723,101.01162848135465,-7.851888,1.0536759,-3.637978807091713e-13,94.9058443417114,2.651506,499.91,4998.60395064882,0.7368266
0.00026602732,1928.8600916157313,0.01993549,4990.885839584839,3.1241703e-05,0.27198628,100,0.02482175,0.010000002,76.37710237703048,0.93305266,1.8600863,1928.8600916157316,-21.065737,1.2351042,-6.366462912410497e-13,80.96482850512098,12.328145,499.18,4990.885839584839,6.286562
0.0025154015,683.3157080908894,0.013877396,4996.888048416589,5.492412e-06,0.05503631,100,0.2517969,0.010000003,94.8428904504137,1.0010208,1.3891561,683.3157080908895,-20.877783,1.0575292,2.9103830456733704e-13,94.56003574714487,11.073216,499.75,4996.888048416589,1.5165945
0.00397428,794.1406442185811,0.013242357,4996.670102091627,3.0513418e-06,0.03336673,100,0.41559458,0.009999999,97.0677799871112,1.0457103,1.384767,794.1406442185809,-22.770826,1.0511209,-4.729372449219227e-13,95.13653677977545,15.1416855,499.73,4996.670102091627,1.2987232
0.00026480667,3369.422928083523,0.019650046,4987.84579317998,2.3685845e-05,0.23570421,100,0.026416067,0.01,81.00513273686208,0.9975605,1.9602109,3369.422928083521,-24.723457,1.2365848,6.002665031701327e-13,80.86788824112077,14.238699,498.89,4987.84579317998,8.95258
0.0020987378,1095.419516399918,0.0138045205,4996.232603015324,6.035e-06,0.060527254,100,0.21018177,0.01,94.36219872213077,1.0014676,1.382478,1095.419516399918,-26.546995,1.0590731,-9.094947017729283e-15,94.42218945224805,14.903334,499.68,4996.232603015324,1.8296629
,0.2796237849806193,1.0,4999.510697532763,0.010000001,5.1469996e-29,100,,0.01,1.0,7.1742595e-16,7.174259e-14,0.27962378498061935,0.35158616,1.0000122,-4.2746250983327625e-13,99.99878408003137,8.015812e-08,500.0,4999.510697532763,0.4873151
2.1712943e-08,1152558.1481263728,0.030338308,4457.820620239825,6.893912e-05,0.8002683,100,2.3393952e-06,0.010000002,59.43546035807486,1.0774198,3.2687092,1152558.1481263728,73.63577,1.7208772,3.637978807091713e-14,58.10989982934052,155.50854,446.16,4457.820620239825,486.3849
1.2669458e-05,549171.2720180214,0.020275425,4766.1772907199365,3.6958016e-05,0.38703692,100,0.0012965221,0.01,73.21263885246127,1.0233445,2.0748746,549171.2720180214,-210.54144,1.3803035,-2.091837814077735e-13,72.44783473279888,161.378,476.86,4766.1772907199365,182.68555
5.0013175e-05,6843.973184819173,0.018510496,4980.108753585065,2.48631e-05,0.22565413,100,0.0047646216,0.01,80.24750946305105,0.95267326,1.7634455,6843.973184819177,-43.122177,1.1778218,-5.366018740460276e-13,84.90249016096196,19.606731,498.16,4980.108753585065,14.522303
0.002183566,1108.5979360118856,0.0138123995,4996.0884334566335,6.059693e-06,0.05979004,100,0.21689798,0.01,94.34041989203574,0.9933199,1.3720132,1108.5979360118856,-26.521734,1.0583338,-2.4556356947869064e-13,94.48815137103206,13.442735,499.68,4996.0884334566335,2.013538
0.00071687595,1318.9346415285277,0.013228969,4994.314788333422,8.124403e-06,0.08699472,100,0.07418135,0.009999999,92.55561686164602,1.0347863,1.3689157,1318.9346415285277,-20.905907,1.0898834,-9.094947017729283e-15,91.75293037378296,7.794379,499.51,4994.314788333422,4.20682
0.0002707485,0.4743285962998319,0.038245182,4999.238778958536,5.0093404e-05,0.5347164,100,0.027972903,0.01,66.8482794554123,1.0331693,3.9513745,0.4743285962998319,-0.13868783,1.5068158,8.36735125631094e-13,66.36511283506198,0.5471998,500.0,4999.238778958536,0.13555177
0.00021658216,2980.2700348330345,0.015531951,4990.075864964717,1.7187836e-05,0.16324687,100,0.021107389,0.01,85.45843171050802,0.97456723,1.5136931,2980.2700348330345,-22.77171,1.1682703,1.4551915228366852e-13,85.59662585169511,14.555799,499.08,4990.075864964717,7.394776
,0.2592032874582882,0.64940065,4999.4268215328175,0.0052273786,0.007152993,100,,0.01,1.8956969785403734,0.011697738,0.7596519,0.25920328745828813,0.360883,1.0000138,8.003553375601769e-13,99.99861719136307,0.18412875,500.0,4999.4268215328175,0.51769096
6.094164e-10,0.05363892576010838,0.2266796,4999.735508050443,0.0005921498,9.114077,100,7.560573e-08,0.01,14.572406042124527,1.2406251,28.12244,0.05363892576010838,0.0009485334,3.9703827,-8.094502845779061e-13,25.186489010503337,0.36625677,500.0,4999.735508050443,0.1179488
2.6262671e-20,0.05151764921465692,0.13036959,4999.773351927193,0.00065017527,4.8758297,100,2.2743012e-18,0.01,13.446764330563946,0.8659824,11.289778,0.051517649214656916,0.024137817,6.332102,-5.729816621169448e-13,15.792544531446499,0.20985352,500.0,4999.773351927193,0.1480776
0.00012077916,0.06569733637118978,0.09437306,4999.720897349345,0.0002271856,2.9676294,100,0.013804046,0.01,30.777396516857557,1.1429162,10.786051,0.06569733637118978,-0.027348686,2.41572,-3.0013325158506633e-13,41.39552621210817,0.36759076,500.0,4999.720897349345,0.058379117
,0.06206125043097874,0.742024,4999.692529215262,0.005767204,52.658005,100,,0.01,1.7213095639500282,0.9555417,70.90349,0.06206125043097874,0.026357591,1.0000124,-3.092281986027956e-13,99.99876023875895,0.35771766,500.0,4999.692529215262,0.07470309
7.049299e-26,0.06309754134413262,0.07685498,4999.7227079228305,0.0002835644,2.4913867,100,6.6075526e-24,0.01,26.26541588995389,0.93733466,7.203884,0.06309754134413262,-0.028167486,3.7645633,6.366462912410497e-13,26.563505895575243,0.3816797,500.0,4999.7227079228305,0.08589293
1.4454779e-12,0.06573316667010576,0.13723773,4999.736362518493,0.00036107065,3.2354274,100,1.3682995e-10,0.01,21.859837165997426,0.94660705,12.99102,0.06573316667010576,0.055822603,1.0000021,1.4733814168721438e-12,99.99978542373924,0.30578315,500.0,4999.736362518493,0.11883531
,0.07515847849951998,0.99701077,4999.725823837473,0.009939777,8.2208117e-13,100,,0.01,1.005997874847071,9.094295e-08,9.06711e-06,0.07515847849952,0.18919313,1.0000689,7.457856554538011e-13,99.99311017779317,0.003512757,500.0,4999.725823837473,0.2542899
0.00058198196,28645.954027539556,0.016433708,4965.135228227419,1.6481039e-05,0.15889107,100,0.05714352,0.01,85.97251755685696,0.9818779,1.6135895,28645.954027539563,-95.93605,1.1481383,-2.2282620193436741e-13,87.09752242744008,32.41514,496.61,4965.135228227419,27.19688
0.0019849825,685.0132620523565,0.016664606,4996.73951955912,6.2924814e-06,0.06866408,100,0.20735312,0.01,94.13574912819786,1.0446092,1.7408001,685.0132620523564,-20.758844,1.0643235,3.8198777474462985e-13,93.95639184771207,12.456761,499.73,4996.73951955912,1.5901576
0.0039120065,0.09274544755936423,0.041855928,4999.700966821037,2.8907167e-05,0.25105324,100,0.36456898,0.009999999,77.74955764305678,0.9319233,3.9006515,0.09274544755936419,-0.06912821,1.3255913,6.639311322942376e-13,75.43803135757211,0.2714972,500.0,4999.700966821037,0.033671923
,0.1036621545854869,0.5853396,4999.6630118712455,0.005084704,0.15593939,100,,0.01,1.9478533210507816,0.05537899,3.2415516,0.10366215458548687,0.079800434,1.0000381,-5.820766091346741e-13,99.99618544824797,0.9294481,500.0,4999.6630118712455,0.15554896
0.00090917695,1496.3190814690151,0.020106833,4991.871360187887,1.6633996e-05,0.15339124,100,0.08730727,0.01,85.86075478308564,0.96028906,1.9308373,1496.3190814690147,-20.258968,1.1563306,-2.091837814077735e-13,86.4804591833158,20.609278,499.27,4991.871360187887,3.506088
0.0013220125,1815.0357828141414,0.018249333,4992.584246279818,1.3930226e-05,0.14271171,100,0.1338093,0.01,87.8804626033952,1.0121636,1.847131,1815.0357828141414,-26.928059,1.1362829,2.8194335754960775e-13,88.00625105436185,18.826141,499.32,4992.584246279818,3.8732727
0.0003409006,1072.0666116946156,0.016930096,4994.3716297217725,1.389353e-05,0.14283349,100,0.03456499,0.010000002,87.90852417895874,1.0139316,1.716596,1072.0666116946154,-19.064674,1.1313299,-4.911271389573813e-13,88.3915474385748,9.632025,499.49,4994.3716297217725,3.7633493
0.0023579802,2081.694045794637,0.019425455,4992.749864804185,8.377751e-06,0.08574393,100,0.23854928,0.01,92.34122946455227,1.0116678,1.9652109,2081.6940457946375,-32.323124,1.088477,-5.002220859751106e-13,91.87148518197789,26.017038,499.33,4992.749864804185,3.1182468
0.0042075315,250644.97762233828,0.013850245,4939.0752690116915,3.155815e-06,0.035727557,100,0.44768575,0.010000002,96.9703956219863,1.0640105,1.4736805,250644.9776223382,-398.6284,1.0598679,4.911271389573813e-13,94.35138461981443,214.26485,494.01,4939.0752690116915,29.316822
0.0041468986,3519.336618200659,0.018255005,4990.28940220788,6.638535e-06,0.06922315,100,0.42346057,0.01,93.83313427407758,1.0211501,1.8641099,3519.336618200659,-35.201946,1.0884932,-8.185452315956354e-14,91.8701168104981,37.47322,499.08,4990.28940220788,3.5351236
0.002956315,1395.1744927181433,0.014534045,4995.4548475721895,5.679458e-06,0.060176894,100,0.30430713,0.009999999,94.6766802308084,1.0293461,1.4960563,1395.1744927181433,-29.547083,1.0629247,4.3655745685100554e-13,94.08003782667537,16.821905,499.6,4995.4548475721895,2.2333846
0.0047761896,2439.4955706352853,0.01908374,4990.772977292617,7.0887622e-06,0.073395714,100,0.4859949,0.01,93.44234607030042,1.0175369,1.9418409,2439.495570635286,-28.29419,1.073505,-1.0913936421275138e-13,93.15279938409009,37.895237,499.14,4990.772977292617,2.3666162
8.93014e-06,4567.6766427055,0.29792854,4983.581552340365,0.00095688197,13.103245,100,0.0010450053,0.01,9.548243216419118,1.1702003,34.86361,4567.676642705501,-20.56316,1.0000014,-7.366907084360719e-13,99.99985694905718,19.900797,498.45,4983.581552340365,12.63316
0.0012765351,2348.1358371604842,0.021044288,4989.757991349432,2.0787274e-05,0.21863976,100,0.13091776,0.01,82.93290133292598,1.0255711,2.1582415,2348.1358371604847,-18.817162,1.1881644,6.912159733474255e-13,84.16344061855845,20.285673,499.05,4989.757991349432,6.0058146
0.0007261509,778.1533491779379,0.013471666,4996.383737841982,6.14528e-06,0.068323664,100,0.076566994,0.01,94.26508536902652,1.0544227,1.420483,778.153349177938,-21.268639,1.0706244,-9.549694368615747e-13,93.40344244903267,13.31133,499.68,4996.383737841982,1.998953
0.0082920985,2782.5962420613464,0.017647281,4992.281321066721,2.1533783e-06,0.020764222,100,0.8142582,0.01,97.91264882145148,0.98196876,1.7329079,2782.5962420613464,-38.446438,1.0232744,-5.820766091346741e-13,97.72549560523439,45.292564,499.28,4992.281321066721,0.991323
0.0062665935,519.8277683932153,0.015703792,4996.655980520201,3.828423e-06,0.037621032,100,0.6212079,0.01,96.34827500302679,0.99130076,1.556718,519.8277683932151,-16.299381,1.0321372,-2.4556356947869064e-13,96.88634835394079,19.293352,499.71,4996.655980520201,0.5782715
0.0026696736,3347.3448180500322,0.04454309,4986.52827565491,2.7008287e-05,0.32204422,100,0.29151937,0.01,78.90280973872657,1.0919663,4.8639555,3347.344818050032,-32.604897,1.1236061,4.092726157978177e-13,88.99916195347276,37.264057,498.76,4986.52827565491,4.6363454
0.003560728,4934.196239060451,0.0173589,4985.856881181572,9.661387e-06,0.103965804,100,0.3693723,0.01,91.2702128935342,1.0373505,1.8007263,4934.19623906045,-36.322357,1.0952514,5.184119800105691e-13,91.3032352721892,47.314957,498.66,4985.856881181572,4.7908015
0.0021709653,1867.2711843297877,0.01828483,4993.35205236724,1.3934245e-05,0.12408249,100,0.20486435,0.01,87.87739441982418,0.9436556,1.7254581,1867.2711843297875,-25.218548,1.1194686,3.8198777474462985e-13,89.32809969094164,19.180902,499.39,4993.35205236724,3.654799
0.00064478,4347.497367513512,0.017950494,4986.876496677663,8.992395e-06,0.09401667,100,0.06592897,0.010000002,91.82528601630578,1.0225034,1.8354441,4347.497367513512,-31.237373,1.08804,2.9103830456733704e-13,91.90838620768541,36.973515,498.75,4986.876496677663,7.1890345
0.0021444834,1789.1909883259154,0.015125461,4993.756272011986,1.0940384e-05,0.11701656,100,0.22178395,0.01,90.22747260366489,1.0342069,1.5642855,1789.1909883259154,-22.35872,1.1319662,-4.3655745685100554e-13,88.34185778897452,14.150559,499.42,4993.756272011986,4.0213547
0.004701303,2234.722985655181,0.013527105,4994.055422331364,3.2851008e-06,0.03159349,100,0.46104437,0.01,96.85019502143658,0.9806736,1.3265674,2234.7229856551808,-37.565952,1.0337281,-7.548806024715304e-13,96.73723467803873,33.955147,499.45,4994.055422331364,1.3702656
0.00068723364,792.5606100652661,0.013938504,4996.2431054584395,1.1402992e-05,0.10610808,100,0.06629324,0.01,89.8561565180297,0.96463907,1.3445625,792.5606100652662,-20.448662,1.073314,-1.6370904631912708e-13,93.16938428030534,5.1517215,499.67,4996.2431054584395,2.8380232
0.0020648309,761.1838104864361,0.015113421,4995.8140572846205,6.8752206e-06,0.068275385,100,0.20576583,0.009999999,93.62728667140296,0.99652624,1.5060921,761.1838104864361,-20.75948,1.0681957,-2.9103830456733704e-13,93.61580461293373,14.398594,499.64,4995.8140572846205,1.5593202
0.0010097448,1523.364496679158,0.016110329,4993.474450081448,1.35669925e-05,0.1323858,100,0.099744886,0.01,88.15905254381765,0.98782265,1.5914148,1523.364496679158,-20.380886,1.1574566,-1.0913936421275138e-13,86.39632522954442,11.335372,499.4,4993.474450081448,4.4514217
0.001718921,698.5558969319356,0.01706951,4995.361891585002,1.7507851e-05,0.15909302,100,0.16385701,0.010000002,85.22767317628761,0.95325506,1.6271596,698.5558969319355,-14.71314,1.1434633,-1.546140993013978e-13,87.45361921546612,9.038935,499.59,4995.361891585002,2.938323
0.00378362,748.1373129177358,0.015262246,4995.548861401583,6.914731e-06,0.0677766,100,0.37459308,0.01,93.59300765616378,0.9900388,1.5110216,748.1373129177358,-19.830269,1.0645609,6.09361450187862e-13,93.93544410731067,16.003414,499.62,4995.548861401583,1.5589622
0.0007405097,2165.159858593758,0.016875653,4991.447120637613,1.5117012e-05,0.14105326,100,0.071530186,0.01,86.98235001303907,0.9659588,1.6301185,2165.159858593758,-29.42913,1.1277655,5.547917680814862e-13,88.6709132177841,22.847033,499.22,4991.447120637613,3.8487358
0.00022304046,1487.4936611805672,0.023150375,4992.855821831785,3.1709216e-05,0.2854444,100,0.021161754,0.01,76.10805299371054,0.9487854,2.1964738,1487.4936611805667,-17.629086,1.2139739,-7.639755494892597e-13,82.37409524437989,11.872513,499.35,4992.855821831785,4.962247
0.0060757743,589.7587972505095,0.017639346,4996.863313002281,3.517678e-06,0.033213068,100,0.5903752,0.01,96.63469593955432,0.97168714,1.7139926,589.7587972505096,-19.685352,1.0282434,-5.638867150992155e-13,97.2532357718035,19.44736,499.74,4996.863313002281,0.5975568
0.003927165,162.2800879978122,0.016710112,4997.966978984378,5.752962e-06,0.0583573,100,0.39553142,0.01,94.61146113069564,1.0071678,1.6829888,162.28008799781213,-7.2403383,1.0653565,-1.1004885891452431e-12,93.86529359647429,9.432859,499.84,4997.966978984378,0.46738726
0.0022916254,1372.505808769903,0.017066602,4994.027587394056,7.3276897e-06,0.07489486,100,0.2316787,0.01,93.23625134489856,1.0109799,1.725399,1372.5058087699035,-26.166382,1.0668408,-1.1823431123048067e-13,93.73470063442888,23.741993,499.46,4994.027587394056,2.074768
0.0071291155,537.081858817498,0.015117546,4995.974464041665,2.5587865e-06,0.024811419,100,0.7020118,0.010000002,97.52937344159206,0.984711,1.4886414,537.0818588174977,-14.55438,1.0351408,6.730260793119669e-13,96.60521985077257,20.682005,499.65,4995.974464041665,0.5805632
0.0007836108,2504.7260450832,0.019760469,4992.663857084788,1.1493151e-05,0.11393271,100,0.078019835,0.010000002,89.78414513963173,0.9956452,1.9674416,2504.7260450832,-28.215895,1.1192155,-2.7284841053187846e-13,89.34829890527509,27.467693,499.31,4992.663857084788,3.2608814
0.0029590598,904.4558681677639,0.013955285,4996.031933272726,5.071112e-06,0.05569895,100,0.31011707,0.009999999,95.21961534317037,1.0480256,1.4625497,904.4558681677642,-22.733751,1.0642649,1.318767317570746e-12,93.9615697255094,10.973353,499.65,4996.031933272726,2.1722298
0.0019763373,1354.139554008353,0.015665412,4994.526811045461,1.014122e-05,0.097206146,100,0.19349194,0.009999999,90.8762114097991,0.9790431,1.5337113,1354.139554008353,-23.328651,1.0926368,7.275957614183426e-14,91.5217186855955,12.166937,499.51,4994.526811045461,3.5352035
7.906452e-05,2095.843549971325,0.02280791,4989.53040117993,2.656095e-05,0.26277718,100,0.007864184,0.01,79.17948058413697,0.99465394,2.2685976,2095.843549971324,-22.040224,1.260441,-2.9103830456733704e-13,79.33731472868804,21.547117,499.05,4989.53040117993,5.3957505
0.00021745569,3618.5713488563597,0.02398834,4986.739446921405,2.8517621e-05,0.29630828,100,0.02216593,0.010000002,77.98338578231659,1.0193309,2.4452057,3618.5713488563597,-26.106827,1.2744313,4.092726157978177e-13,78.46636868195316,25.52006,498.76,4986.739446921405,7.8748436
0.002487663,964.7859691157682,0.0139538525,4996.655430082698,5.8514916e-06,0.060074225,100,0.25205907,0.01,94.52421879128102,1.0132365,1.4138552,964.7859691157681,-24.916595,1.0535315,-2.3646862246096135e-13,94.91884902151168,14.675497,499.7,4996.655430082698,1.6466169
0.0044565992,65.85033190392845,0.016366856,4998.875881175379,4.6384257e-06,0.048395574,100,0.4552198,0.010000002,95.60956732864693,1.021451,1.6717942,65.85033190392843,-6.526563,1.0425988,3.637978807091713e-14,95.91416738690455,5.055146,499.93,4998.875881175379,0.31701127
0.0040888805,944.7702278803314,0.015723867,4995.44723521347,7.0085716e-06,0.07073289,100,0.41077155,0.01,93.51172771980418,1.0046064,1.5796298,944.7702278803314,-19.748062,1.0696923,1.546140993013978e-13,93.4848313800974,18.763178,499.59,4995.44723521347,1.6884402
0.0016905837,130.53707441029545,0.015880784,4998.179165586974,8.575587e-06,0.08911703,100,0.17233959,0.01,92.17452759988929,1.0194088,1.6189011,130.53707441029547,-7.0861025,1.0998906,-2.7284841053187846e-14,90.91813398094261,6.0468354,499.86,4998.179165586974,0.7627074
0.0019481769,2067.6848998164505,0.018118951,4993.343234535904,5.808276e-06,0.06056434,100,0.19893596,0.010000002,94.56246147159906,1.021139,1.850197,2067.6848998164505,-27.51194,1.0512283,-8.549250196665525e-13,95.12681635618124,27.393,499.38,4993.343234535904,3.0555503
0.0034134767,81.9874294512185,0.014902162,4998.869248635065,4.3423056e-06,0.047102332,100,0.355515,0.01,95.87830584189942,1.0415041,1.5520663,81.98742945121849,-7.318912,1.0450548,4.3655745685100554e-13,95.68876257549289,5.084123,499.92,4998.869248635065,0.3917981
0.003038817,787.4896279279251,0.014830498,4996.981206671157,5.7257994e-06,0.056837384,100,0.30276352,0.01,94.63554442923059,0.99632037,1.4775927,787.4896279279254,-22.849771,1.0435878,-6.548361852765083e-13,95.8232739324641,17.730467,499.73,4996.981206671157,1.03542
0.0075498605,999.9770926323697,0.020045513,4995.662788275437,3.948751e-06,0.04142873,100,0.77332103,0.01,96.23780439407759,1.0242852,2.0532322,999.97709263237,-25.298264,1.0292355,4.3655745685100554e-13,97.15949530296612,24.419012,499.63,4995.662788275437,0.8729337
0.0016661715,326.20580296253587,0.014113897,4997.996301075858,5.2130054e-06,0.05189682,100,0.166244,0.01,95.09238524644668,0.9977605,1.4082289,326.2058029625358,-14.146991,1.05765,-1.4551915228366852e-13,94.54923919189929,4.7942986,499.83,4997.996301075858,1.3284175
0.0044563524,1028.073923406898,0.014775733,4996.552267833055,4.3640125e-06,0.04420913,100,0.44853106,0.01,95.85856450016763,1.0064982,1.4871749,1028.073923406898,-26.12204,1.0407267,2.7284841053187846e-13,96.08670910608726,20.701906,499.69,4996.552267833055,1.131454
0.0045172675,1160.4208287018807,0.014137568,4996.366246158144,4.3220325e-06,0.044667963,100,0.45922962,0.01,95.89675921055974,1.0166093,1.4372382,1160.4208287018807,-27.576153,1.0508503,-3.7289282772690056e-13,95.16103544673155,18.809103,499.67,4996.366246158144,1.5191598
0.0055229366,249980.13755834106,0.0138608,4949.803005350025,3.5710073e-06,0.03956933,100,0.5813719,0.01,96.58541381792269,1.05265,1.4590571,249980.13755834103,-404.8608,1.0425497,-3.9108272176235914e-13,95.91868587660844,294.78217,495.01,4949.803005350025,20.495575
0.00223627,253539.27453417776,0.013274664,4933.657253849434,5.6180434e-06,0.057789057,100,0.226806,0.01,94.73118410713332,1.0142156,1.3463371,253539.27453417782,-392.905,1.0598241,-4.638422979041934e-13,94.35527946901219,182.06488,493.45,4933.657253849434,34.561947
0.0007988875,4157.555981177666,0.021032032,4985.608770552417,2.3598162e-05,0.2448232,100,0.0813716,0.01,81.0621273790314,1.0185614,2.1422415,4157.555981177667,-26.680391,1.1975211,5.366018740460276e-13,83.50583617497725,40.98866,498.65,4985.608770552417,6.1545124
0.0052078296,368.25282071312563,0.019982975,4997.045916361395,5.861759e-06,0.060197096,100,0.5277528,0.01,94.51515236929397,1.0133834,2.0250416,368.25282071312563,-11.997334,1.0534726,-3.3651303965598344e-13,94.92415500937008,13.695739,499.75,4997.045916361395,0.77175736
0.0034803674,226.86338639863047,0.013986151,4998.290716562343,5.7746433e-06,0.06014951,100,0.35520458,0.01,94.5922555627237,1.0205951,1.4274197,226.86338639863044,-11.940687,1.0605108,-6.002665031701327e-13,94.29418755786875,5.2553024,499.86,4998.290716562343,0.9819602
0.0009924228,1184.9927258235896,0.016656345,4994.176742657605,9.414263e-06,0.101167,100,0.10287811,0.01,91.47445445455989,1.0366359,1.7266566,1184.9927258235896,-20.096998,1.1237525,1.8189894035458565e-14,88.98756820904495,17.397774,499.47,4994.176742657605,2.653755
0.0017403766,1770.3305683416127,0.013256342,4995.582866052576,6.9492885e-06,0.067811504,100,0.17191935,0.01,93.56305280885948,0.98782843,1.3094991,1770.3305683416133,-33.101536,1.0606011,1.1823431123048067e-13,94.2861539218927,12.057636,499.59,4995.582866052576,3.0020247
0.0028850758,1251.2883515906117,0.017262623,4995.725091400345,7.1415807e-06,0.06855951,100,0.28267923,0.01,93.39670455106896,0.97979826,1.6913887,1251.288351590612,-27.945644,1.0593114,4.547473508864641e-13,94.40094853247999,14.78715,499.62,4995.725091400345,2.0782156
,0.05685137880472435,1.0,4999.74848197422,0.010000002,1.9209145e-14,100,,0.01,1.0,1.38597045e-08,1.3859704e-06,0.05685137880472435,0.20684186,1.000018,-8.458300726488233e-13,99.99819997212937,4.725936e-14,500.0,4999.74848197422,0.24843529
0.0033479626,2375.346735449425,0.01843292,4992.649674411703,8.293699e-06,0.08095258,100,0.33076674,0.010000002,92.41223590544982,0.9879643,1.8211067,2375.346735449426,-31.407097,1.0857129,1.3642420526593923e-13,92.10537989068494,27.056519,499.32,4992.649674411703,3.1079566
