MaxVanillaIw,VanillaAvgRet,VarRet,ESSClassic,VarNormIw,eRenyi2,AvgEpLen,AvgDiscRet,MaxNormIw,MinVanillaIw,AvgNormIw,J,MinNormIw,BatchSize,VarVanillaIw,AvgVanillaIw,Bound,AvgRet,VarJ,VarDiscRet,ESSRenyi
486578.62,-3.921507131392245,147.1295943032726,1.0000935122533938,0.009999058,1.0000006,500.0,-3.921507131392245,0.99995327,0.00015494697,0.01,68.46588,3.1842692e-10,100,2367585300.0,4866.0137,62.703358,-3.921507131392245,0.035022337,147.1295943032726,99.99994039539075
729.45874,-0.7952252533453088,170.0518689155606,1.1460735153459032,0.008712569,5.0720057,500.0,-0.7952252533453088,0.93401086,0.0040462743,0.01,33.175117,5.1809157e-06,100,5314.2734,7.80996,23.617777,-0.7952252533453088,18.458044,170.0518689155606,19.716065981326846
148028.19,4.149241848663153,263.00345117790175,1.0004689268093565,0.009995267,1.0000019,500.0,4.149241848663153,0.99976563,8.923277e-08,0.010000002,56.30897,6.0266803e-13,100,219122350.0,1480.6289,51.4915,4.149241848663153,0.094967216,263.00345117790175,99.99980926550052
106547.625,13.906985928967229,452.23285733375656,1.0148892276648442,0.009851812,1.000001,500.0,13.906985928967229,0.9926102,3.7868935e-09,0.01,81.40941,3.5279146e-14,100,113513096.0,1073.4086,74.537865,13.906985928967229,3.3169186,452.23285733375656,99.99990463265931
846.67896,14.313438433458131,415.6142791325998,1.2142786290116876,0.008217518,2.9683528,500.0,14.313438433458131,0.907258,0.020906532,0.01,51.109127,2.2402373e-05,100,7156.762,9.332285,39.01082,14.313438433458131,20.319458,415.6142791325998,33.68871792474547
2210101.8,17.16646053746355,291.0331051069506,1.000015836437652,0.0099998405,1.0000026,500.0,17.16646053746355,0.9999921,3.0016165e-05,0.01,54.11423,1.3581242e-11,100,48845492000.0,22101.193,49.513752,17.16646053746355,0.0029301238,291.0331051069506,99.9997377402508
915.5214,23.06312457067638,422.9444219842942,1.1255983250663275,0.008872893,4.7704206,500.0,23.06312457067638,0.9425171,0.0039407713,0.010000003,83.27086,4.0569716e-06,100,8371.8955,9.713579,67.3691,23.06312457067638,30.84179,422.9444219842942,20.962512408418103
705.3196,21.7596972574372,344.7733638726573,1.2106785936957234,0.008242254,4.5585356,500.0,21.7596972574372,0.908697,0.0009243461,0.01,58.852364,1.1908793e-06,100,4965.6904,7.7618785,47.020725,21.7596972574372,23.195099,344.7733638726573,21.936869491467625
861.9368,33.14911555655665,501.5693771153587,1.191135690830591,0.00837914,4.403603,500.0,33.14911555655665,0.91607195,0.008658361,0.01,79.6205,9.202161e-06,100,7418.0747,9.409052,65.000404,33.14911555655665,29.329798,501.5693771153587,22.708677020365403
511.2747,36.58261879009791,460.7885028163256,1.4464741826122722,0.0068821823,3.7256217,500.0,36.58261879009791,0.83001417,0.0054389588,0.009999999,66.65634,8.829721e-06,100,2611.3423,6.159831,52.752693,36.58261879009791,27.281029,460.7885028163256,26.841157810601167
78510.04,45.89603768920276,584.5345668714384,1.001223943917708,0.009987652,1.0000043,500.0,45.89603768920276,0.9993886,5.0830527e-05,0.01,88.34562,6.47044e-10,100,61637504.0,785.5807,80.76454,45.89603768920276,0.149231,584.5345668714384,99.99957084839933
968731.6,54.19765762719304,418.85714920918946,1.0000001290347098,0.010000001,1.0000013,500.0,54.19765762719304,0.99999994,6.1277074e-22,0.01,92.38581,6.325495e-28,100,9384410000.0,9687.316,84.61042,54.19765762719304,5.930098e-06,418.85714920918946,99.99986886995345
841.39014,46.958550371969984,523.2623075394692,1.2254687643956206,0.008141558,3.8978589,500.0,46.958550371969984,0.90315384,0.0004212432,0.01,89.17667,4.521653e-07,100,7066.084,9.316133,73.795586,46.958550371969984,30.942226,523.2623075394692,25.65511057230177
115054.92,54.723713432765805,423.91124643993123,1.0006269727722708,0.009993674,1.0000029,500.0,54.723713432765805,0.99968666,4.545285e-06,0.009999999,89.41458,3.949297e-11,100,132375510.0,1150.9098,81.40768,54.723713432765805,0.06553386,423.91124643993123,99.99971389852362
42357.434,45.333160089588546,520.9518260950326,1.0028969157115226,0.009970824,1.0000001,500.0,45.333160089588546,0.9985546,0.0018791493,0.009999999,85.42294,4.4299973e-08,100,17941002.0,424.18747,77.91041,45.333160089588546,0.44898516,520.9518260950326,99.99998807907247
35866.137,48.06844767269049,574.3627234054978,1.0029207510417895,0.009970582,1.0,500.0,48.06844767269049,0.9985427,0.00355815,0.01,85.85089,9.906182e-08,100,12863421.0,359.1848,78.07073,48.06844767269049,0.31187388,574.3627234054978,100.0
624.1385,52.65205872736938,452.16592177644986,1.2717826899816622,0.007841393,3.866587,500.0,52.65205872736938,0.8865439,0.0049433764,0.010000002,87.81919,7.021711e-06,100,3886.4648,7.0401306,71.83283,52.65205872736938,30.881046,452.16592177644986,25.86260233532115
429.4522,64.4646272898813,346.49772574333844,1.3704498801270115,0.007269569,3.6286936,500.0,64.4646272898813,0.8535671,0.007968525,0.01,92.20519,1.5838017e-05,100,1840.1923,5.031265,76.87637,64.4646272898813,29.457893,346.49772574333844,27.558127402619895
99884.07,64.69071421817715,379.58406799351405,1.0006923285136422,0.009993013,1.0,500.0,64.69071421817715,0.999654,0.0002542746,0.01,93.13791,2.5448166e-09,100,99767576.0,999.1864,85.29207,64.69071421817715,0.091811724,379.58406799351405,100.0
542312.7,66.0767483098616,411.23599271120634,1.0000089892991038,0.009999909,1.0,500.0,66.0767483098616,0.9999955,1.125392e-08,0.010000002,90.997375,2.0751624e-14,100,2941030400.0,5423.1514,82.81975,66.0767483098616,0.0009458333,411.23599271120634,100.0
160515.06,37.37160380944073,691.6692191250721,1.0006131594807164,0.00999381,1.0000005,500.0,37.37160380944073,0.9996936,0.0029092417,0.01,89.58322,1.8118861e-08,100,257649300.0,1605.6427,81.79287,37.37160380944073,0.15489827,691.6692191250721,99.99995231630692
133265.1,34.51063548700796,761.4848695969744,1.000807294703003,0.009991853,1.0000004,500.0,34.51063548700796,0.9995966,0.0008834538,0.01,90.73445,6.6266224e-09,100,177594420.0,1333.1887,82.64039,34.51063548700796,0.27148092,761.4848695969744,99.99996423722592
517.7229,23.36901744648237,671.9398489776472,1.206538090446197,0.008270885,5.6638017,500.0,23.36901744648237,0.9101476,0.001246345,0.010000002,85.47279,2.1910523e-06,100,2676.2273,5.6883397,66.416725,23.36901744648237,38.96846,671.9398489776472,17.655985471448417
