VarJ,AvgDiscRet,Bound,Delta,AvgRet,AvgVanillaIw,MaxVanillaIw,ESSClassic,AvgNormIw,VarRet,MinVanillaIw,VarNormIw,BatchSize,EpsThisIter,MinNormIw,ESSRenyi,eRenyi2,VarDiscRet,J,AvgEpLen,VarVanillaIw,MaxNormIw,VanillaAvgRet,IterType
488.77982,107.44353060687945,54.54634,0.4,107.44353060687945,0.96478784,8.075363,29.88125420054619,0.01,14855.36942295968,8.23042e-05,0.00023702823,100,100,8.5308085e-07,28.14694269787749,3.5527837,14855.36942295968,227.64244,11.75,2.2062957,0.083700925,107.44353060687945,1
9111.168,332.1689356659906,178.04785,0.4,332.1689356659906,1.1203504,36.763,5.660494700592839,0.01,354372.14619928744,4.3586144e-27,0.001683465,100,100,3.890403e-29,7.784287598520521,12.846391,354372.14619928744,2372.8633,34.22,21.130604,0.3281384,332.1689356659906,1
3558.933,695.1094611972641,742.61694,0.4,695.1094611972641,1.1545795,15.748564,16.442574288416658,0.01,652961.8067414504,2.4356524e-08,0.0005133105,100,100,2.1095581e-10,22.16936633401285,4.510729,652961.8067414504,2043.1763,70.52,6.8427043,0.13640086,695.1094611972641,1
1902.3217,1715.3247833336507,2913.0203,0.4,1715.3247833336507,0.82943374,14.788023,12.39074429024905,0.01,2295317.1660834486,,0.00071419595,100,100,,16.024912998364844,6.2402835,2295317.1660834486,4442.759,172.44,4.9133844,0.17829059,1715.3247833336507,1
586.1977,3575.6857165566903,3820.8389,0.4,3575.6857165566903,1.072699,5.2267747,42.37178178110114,0.010000002,2913723.548104048,0.0003815163,0.00013737992,100,100,3.5566015e-06,42.97001916094466,2.327204,2913723.548104048,4755.023,358.16,1.5808073,0.048725456,3575.6857165566903,1
403.568,4593.946756598717,4146.763,0.4,4593.946756598717,0.8993809,2.093264,73.25521365124547,0.01,1076074.6833079013,0.04609582,3.6877853e-05,100,100,0.0005125283,73.75693014745481,1.3558048,1076074.6833079013,4859.8037,459.62,0.29829982,0.023274498,4593.946756598717,1
234.53767,4757.044111491519,4268.852,0.4,4757.044111491519,0.8958152,1.7368407,79.06150857691921,0.01,735312.1660877734,0.03619324,2.6751288e-05,100,100,0.00040402575,84.84260400177642,1.1786531,735312.1660877734,4933.679,475.86,0.21467504,0.019388381,4757.044111491519,1
150.2085,4920.244495777453,4337.8364,0.4,4920.244495777453,1.0468918,1.4580078,95.3546351053274,0.01,137102.8176194665,0.23789869,4.9208766e-06,100,100,0.0022724285,94.50392695740928,1.0581571,137102.8176194665,4967.764,492.09,0.053931944,0.013927015,4920.244495777453,1
57.69449,4990.263363202998,4378.7734,0.4,4990.263363202998,0.9999972,1.0783484,99.72826881072976,0.01,4804.7562739804025,0.78785425,2.7522185e-07,100,100,0.007878565,99.74428408461526,1.0025637,4804.7562739804025,4991.93,499.06,0.002752203,0.010783514,4990.263363202998,1
120.75118,4952.110080292844,4353.1875,0.4,4952.110080292844,0.9921331,1.4390512,96.5346102604782,0.01,52428.04305700485,0.41961735,3.6260403e-06,100,100,0.004229446,97.00466046550999,1.0308783,52428.04305700485,4974.9424,495.28,0.035692137,0.014504618,4952.110080292844,1
106.86727,4986.84608977068,4375.677,0.4,4986.84608977068,0.9922423,1.1074651,99.56882146532998,0.01,16903.432653399934,0.7860683,4.3740297e-07,100,100,0.007922141,99.6493637241072,1.0035187,16903.432653399934,4989.1255,498.71,0.0043064286,0.011161237,4986.84608977068,1
58.405754,4991.283465077187,4380.3906,0.4,4991.283465077187,0.9958436,1.072302,99.43316822136664,0.01,7224.538076347724,0.6855426,5.758124e-07,100,100,0.006884039,99.61730631431519,1.0038416,7224.538076347724,4993.938,499.16,0.005710358,0.010767776,4991.283465077187,1
81.30117,4940.4240523182325,4363.469,0.4,4940.4240523182325,0.97277886,1.2370863,94.96263397663125,0.01,207811.8009562781,0.13091023,5.3581552e-06,100,100,0.0013457348,96.36783468393227,1.0376906,207811.8009562781,4987.2754,494.09,0.05070415,0.012717036,4940.4240523182325,1
84.47987,4979.259205042845,4374.696,0.4,4979.259205042845,0.9980047,1.1356689,98.1854393183139,0.01,42433.128065389974,0.408887,1.8667672e-06,100,100,0.004097045,98.59556171125888,1.0142444,42433.128065389974,4991.414,497.95,0.01859325,0.011379395,4979.259205042845,1
0.15352468,4999.844881209748,4387.473,0.4,4999.844881209748,0.99986804,1.0020325,99.99988554407341,0.01,0.023849206991580166,0.9970257,1.0924073e-10,100,100,0.009971573,99.99990463265931,1.000001,0.023849206991580166,4999.8457,500.0,1.0921211e-06,0.010021648,4999.844881209748,1
0.15453039,4999.875920111965,4387.504,0.4,4999.875920111965,0.9999439,1.0018839,99.99977110572149,0.010000002,0.024223489196676037,0.9939742,2.2921082e-10,100,100,0.009940299,99.99988079085256,1.0000012,0.024223489196676037,4999.8765,500.0,2.2918373e-06,0.0100194,4999.875920111965,1
0.098609716,4999.886276766821,4387.5137,0.4,4999.886276766821,1.000017,1.0005523,100.00000762926517,0.009999999,0.009823505697136945,0.99893355,6.3542643e-12,100,100,0.009989166,99.99980926550052,1.0000019,0.009823505697136945,4999.8867,500.0,6.3545656e-08,0.010005353,4999.886276766821,1
79.30224,4989.661746802652,4378.4946,0.4,4989.661746802652,1.0029436,1.080407,99.64339705486618,0.01,10405.067585610677,0.7818986,3.6149504e-07,100,100,0.0077960375,99.66078819934515,1.0034037,10405.067585610677,4991.908,498.99,0.0036362642,0.0107723605,4989.661746802652,1
0.13985229,4999.87446050864,4387.502,0.4,4999.87446050864,1.0001084,1.0044452,99.99986268592659,0.010000002,0.01978800811075683,0.99723184,1.2041243e-10,100,100,0.009971238,99.99976158198933,1.0000024,0.01978800811075683,4999.875,500.0,1.2043836e-06,0.010043363,4999.87446050864,1
0.40341803,4999.803358500177,4387.4316,0.4,4999.803358500177,0.9998871,1.0024774,99.99984739505263,0.01,0.16528034663972374,0.99634314,1.6268266e-10,100,100,0.009964556,99.99991655356695,1.0000008,0.16528034663972374,4999.804,500.0,1.6264695e-06,0.010025906,4999.803358500177,1
158.84062,4916.876493268885,4342.37,0.4,4916.876493268885,1.0152149,1.4629513,93.24617348569885,0.010000002,229721.00860108045,0.24330819,7.3161536e-06,100,100,0.0023966176,94.34326696230963,1.059959,229721.00860108045,4972.834,491.74,0.07540476,0.014410262,4916.876493268885,1
0.19350262,4999.852567103957,4387.481,0.4,4999.852567103957,0.99996245,1.0020485,99.99993133290705,0.01,0.03791888022792528,0.99715924,5.214004e-11,100,100,0.009971967,99.99997615814777,1.0000002,0.03791888022792528,4999.8535,500.0,5.2136545e-07,0.010020861,4999.852567103957,1
0.13185088,4999.878022975356,4387.506,0.4,4999.878022975356,1.0000135,1.0006245,99.99999618535406,0.01,0.01756947937651121,0.99960154,5.17049e-12,100,100,0.0099958815,100.0,1.0,0.01756947937651121,4999.8784,500.0,5.170722e-08,0.010006111,4999.878022975356,1
0.27833372,4999.835775108622,4387.4644,0.4,4999.835775108622,0.9999754,1.0012773,99.99983977895906,0.01,0.07907653202488764,0.9928519,1.5536207e-10,100,100,0.009928764,99.99995231630692,1.0000005,0.07907653202488764,4999.837,500.0,1.553544e-06,0.01001302,4999.835775108622,1
63.25856,4988.542746101128,4379.103,0.4,4988.542746101128,1.0102199,1.1020085,99.3449286827253,0.010000002,12769.875083552794,0.5658357,6.6605196e-07,100,100,0.005601114,99.33844302658082,1.0066596,12769.875083552794,4993.511,498.88,0.006797356,0.010908599,4988.542746101128,1
19.113352,4997.57246570854,4385.3975,0.4,4997.57246570854,1.0002884,1.029582,99.89928276280965,0.01,529.6119882230677,0.83354735,1.01822444e-07,100,100,0.00833307,99.93935926691668,1.0006068,529.6119882230677,4997.9556,499.78,0.0010188116,0.010292852,4997.57246570854,1
0.11412798,4999.89144830285,4387.519,0.4,4999.89144830285,1.0,1.0,100.0,0.009999998,0.01316201792271795,1.0,3.5044917e-18,100,100,0.01,100.0,1.0,0.01316201792271795,4999.8916,500.0,,0.01,4999.89144830285,1
0.13320993,4999.871763382128,4387.499,0.4,4999.871763382128,1.0,1.0,100.0,0.009999998,0.017921797582415477,1.0,3.5044917e-18,100,100,0.01,100.0,1.0,0.017921797582415477,4999.8716,500.0,,0.01,4999.871763382128,1
0.20686558,4999.855985039809,4387.484,0.4,4999.855985039809,1.0,1.0,100.0,0.009999998,0.043227959440129304,1.0,3.5044917e-18,100,100,0.01,100.0,1.0,0.043227959440129304,4999.8564,500.0,,0.01,4999.855985039809,1
0.13407655,4999.89130432169,4387.519,0.4,4999.89130432169,1.0,1.0,100.0,0.009999998,0.018159206835259938,1.0,3.5044917e-18,100,100,0.01,100.0,1.0,0.018159206835259938,4999.8916,500.0,,0.01,4999.89130432169,1
0.14153643,4999.852352878242,4387.48,0.4,4999.852352878242,1.0,1.0,100.0,0.009999998,0.020234827314967965,1.0,3.5044917e-18,100,100,0.01,100.0,1.0,0.020234827314967965,4999.8525,500.0,,0.01,4999.852352878242,1
132.33846,4972.862416551033,4368.717,0.4,4972.862416551033,1.0148937,1.2182436,97.73345339351435,0.01,72988.78065609327,0.44295132,2.3425291e-06,100,100,0.0043645096,98.20597432570528,1.018268,72988.78065609327,4986.657,497.31,0.024128262,0.012003657,4972.862416551033,1
41.630623,4994.0756109164295,4382.589,0.4,4994.0756109164295,0.9939589,1.0517191,99.66583874472514,0.01,3364.020789397194,0.7149882,3.3865172e-07,100,100,0.0071933377,99.75810294485078,1.0024248,3364.020789397194,4995.703,499.43,0.003345723,0.0105811125,4994.0756109164295,1
0.1448059,4999.86357636852,4387.491,0.4,4999.86357636852,1.0,1.0,100.0,0.009999998,0.021185446236370132,1.0,3.5044917e-18,100,100,0.01,100.0,1.0,0.021185446236370132,4999.864,500.0,,0.01,4999.86357636852,1
19.10006,4997.784462352781,4385.507,0.4,4997.784462352781,0.9974611,1.0218002,99.96464508517025,0.010000002,441.1409849840807,0.9108395,3.572471e-08,100,100,0.00913158,99.97135029719895,1.0002866,441.1409849840807,4997.967,499.8,0.00035543556,0.01024401,4997.784462352781,1
