VarNormIw,eRenyi2,MinNormIw,EpsThisIter,AvgVanillaIw,IterType,MinVanillaIw,MaxVanillaIw,VarDiscRet,VarVanillaIw,Delta,ESSClassic,AvgDiscRet,AvgRet,AvgEpLen,MaxNormIw,VarJ,ESSRenyi,BatchSize,Bound,VarRet,AvgNormIw,VanillaAvgRet,J
4.51487e-06,1.04152,0.00579611,100,1.0242,1,0.593636,1.64629,3736.97374486,0.04736,0.5,95.7215361334,-80.580582369,-80.580582369,113.49,0.016074,54.1731,96.0134308338,100,-121.44,3736.97374486,0.01,-80.580582369,-78.8689
2.12138e-05,1.15301,0.000960142,100,0.901344,1,0.0865418,1.97353,5904.38981989,0.172345,0.5,82.6435209253,-87.1688963248,-87.1688963248,121.12,0.0218954,52.7913,86.7295875856,100,-123.396,5904.38981989,0.01,-87.1688963248,-78.6047
1.79247e-05,1.14293,0.00211887,100,1.00979,1,0.213961,2.96583,7084.38750279,0.182774,0.5,84.9289905843,-88.7007485747,-88.7007485747,122.93,0.0293707,62.843,87.4944563742,100,-127.129,7084.38750279,0.01,-88.7007485747,-82.5342
4.17284e-06,1.0429,0.00448366,100,1.00017,1,0.448441,1.31113,4871.23342789,0.0417422,0.5,96.0327926672,-81.5764643358,-81.5764643358,114.47,0.0131091,62.7203,95.8862652766,100,-122.301,4871.23342789,0.01,-81.5764643358,-79.7028
8.18937e-06,1.07881,0.00347631,100,0.966146,1,0.335862,1.8563,5991.55066284,0.0764427,0.5,92.5005263993,-86.3760169551,-86.3760169551,120.4,0.0192134,68.5608,92.6949455633,100,-126.48,5991.55066284,0.01,-86.3760169551,-83.1565
2.69867e-05,1.22801,9.1059e-05,100,0.968705,1,0.00882093,2.08371,7041.03881599,0.253241,0.5,78.9160851284,-89.3549071693,-89.3549071693,123.35,0.0215103,64.4363,81.4323205995,100,-128.394,7041.03881599,0.01,-89.3549071693,-82.1678
6.07277e-06,1.06354,0.00553913,100,0.986331,1,0.546341,1.85067,7091.54992772,0.0590788,0.5,94.3288979647,-88.3362254839,-88.3362254839,121.43,0.0187632,73.9023,94.0256563385,100,-128.456,7091.54992772,0.01,-88.3362254839,-85.4369
1.36919e-05,1.09925,0.00154079,100,0.979901,1,0.150982,1.6994,3754.33463785,0.13147,0.5,88.0631009965,-78.3561160952,-78.3561160952,109.95,0.0173426,48.8329,90.9713371047,100,-118.059,3754.33463785,0.01,-78.3561160952,-74.324
6.57517e-07,1.00838,0.00903316,100,1.00357,1,0.906544,1.32208,4855.61490978,0.00662225,0.5,99.3532737738,-81.1867121023,-81.1867121023,113.38,0.0131737,68.096,99.1687241582,100,-122.699,4855.61490978,0.01,-81.1867121023,-80.8121
3.27607e-05,1.27653,0.000112161,100,0.906019,1,0.010162,1.88594,5954.25163546,0.268923,0.5,75.5098699958,-84.7971606857,-84.7971606857,117.62,0.0208156,44.8307,78.3372928713,100,-121.521,5954.25163546,0.01,-84.7971606857,-74.3916
2.74886e-05,1.28493,0.000145884,100,1.02958,1,0.0150199,1.81708,6019.66704589,0.29139,0.5,78.6079089618,-84.5906716429,-84.5906716429,116.98,0.0176487,41.4826,77.8252950616,100,-121.752,6019.66704589,0.01,-84.5906716429,-74.4668
7.93838e-06,1.0643,0.00558987,100,0.979863,1,0.547731,1.78524,6042.38746497,0.0762189,0.5,92.7136423948,-84.2930559149,-84.2930559149,117.13,0.0182193,66.5669,93.9584860832,100,-124.767,6042.38746497,0.01,-84.2930559149,-81.7335
4.81021e-05,1.52005,0.000219849,100,1.03668,1,0.0227914,2.53194,12304.1109044,0.516958,0.5,67.7410077398,-104.965832578,-104.965832578,140.54,0.0244235,76.3633,65.787400383,100,-138.227,12304.1109044,0.01,-104.965832578,-86.7979
5.66776e-06,1.06612,0.0040081,100,0.978935,1,0.392367,1.42127,9283.90874763,0.0543149,0.5,94.6870305448,-94.0868146053,-94.0868146053,128.05,0.0145185,89.7709,93.7980060759,100,-134.563,9283.90874763,0.01,-94.0868146053,-91.4926
4.27886e-06,1.03947,0.0075151,100,1.00086,1,0.75216,2.46597,4947.52305712,0.0428626,0.5,95.936071454,-78.6220601651,-78.6220601651,109.7,0.0246384,61.5944,96.2024462871,100,-119.337,4947.52305712,0.01,-78.6220601651,-76.8106
6.19336e-06,1.06758,0.00645422,100,0.959725,1,0.619428,1.93478,9248.42681372,0.0570453,0.5,94.2228132974,-95.2922748247,-95.2922748247,129.55,0.0201597,88.9124,93.6697442861,100,-135.565,9248.42681372,0.01,-95.2922748247,-92.4638
1.28045e-05,1.12465,0.000931103,100,1.00226,1,0.093321,1.53278,4936.13046303,0.128625,0.5,88.7497391952,-78.7123163798,-78.7123163798,110.32,0.0152932,55.5487,88.916334924,100,-117.831,4936.13046303,0.01,-78.7123163798,-73.5937
1.67487e-05,1.17159,0.0016709,100,1.02371,1,0.171052,1.59197,3699.15956111,0.175524,0.5,85.7770918318,-78.8537922877,-78.8537922877,111.35,0.0155509,29.7521,85.354137015,100,-117.66,3699.15956111,0.01,-78.8537922877,-72.5092
6.61479e-06,1.05824,0.0044646,100,0.97821,1,0.436731,1.66236,4867.75001506,0.0632966,0.5,93.8538564043,-81.8542662176,-81.8542662176,113.63,0.0169939,59.1711,94.4964642995,100,-122.202,4867.75001506,0.01,-81.8542662176,-79.2909
4.27348e-06,1.04389,0.00829418,100,1.00592,1,0.834331,2.02352,5931.29806396,0.0432426,0.5,95.9409685149,-86.155004532,-86.155004532,119.69,0.0201161,67.0194,95.7953809143,100,-126.556,5931.29806396,0.01,-86.155004532,-83.937
6.98282e-06,1.09224,0.000594638,100,1.02909,1,0.0611933,1.45632,3753.17273728,0.0739492,0.5,93.5340025653,-78.2350608085,-78.2350608085,109.71,0.0141516,45.8979,91.5553513378,100,-118.521,3753.17273728,0.01,-78.2350608085,-74.9266
1.42865e-05,1.13957,0.00293007,100,1.03608,1,0.30358,2.71632,8314.73909567,0.153361,0.5,87.6089049412,-89.4873440415,-89.4873440415,122.17,0.0262172,74.0765,87.7521134351,100,-127.594,8314.73909567,0.01,-89.4873440415,-83.0635
1.12068e-05,1.14398,0.000374248,100,1.04293,1,0.0390314,1.62083,6065.36027931,0.121897,0.5,90.0132139796,-84.002074248,-84.002074248,116.6,0.0155411,61.8219,87.4140225355,100,-123.264,6065.36027931,0.01,-84.002074248,-78.6477
3.0923e-06,1.04228,0.0037669,100,0.99967,1,0.376566,1.64985,10279.3108441,0.0309026,0.5,97.0295546339,-98.3565310173,-98.3565310173,133.46,0.016504,95.8982,95.9431281941,100,-138.376,10279.3108441,0.01,-98.3565310173,-95.7888
1.26941e-05,1.11425,0.00111206,100,1.00214,1,0.111445,1.80535,9274.72752552,0.127486,0.5,88.8358086932,-94.965912737,-94.965912737,129.34,0.0180149,84.2679,89.7461922417,100,-132.489,9274.72752552,0.01,-94.965912737,-88.457
4.74606e-05,1.36934,1.12268e-06,100,0.881784,1,9.89961e-05,1.87192,6046.25062995,0.369027,0.5,68.033687302,-85.6290296365,-85.6290296365,118.76,0.0212288,33.3753,73.0278850888,100,-123.402,6046.25062995,0.01,-85.6290296365,-74.5905
5.71136e-05,1.52847,4.72392e-05,100,1.03231,1,0.00487657,2.36839,11298.2648435,0.608644,0.5,63.8804617649,-101.746683036,-101.746683036,137.19,0.0229426,56.0687,65.4248595199,100,-128.39,11298.2648435,0.01,-101.746683036,-76.8187
7.44789e-05,1.65837,6.61288e-09,100,0.900296,1,5.95355e-07,2.69391,10218.4493942,0.603676,0.5,57.559213108,-98.8962024853,-98.8962024853,134.15,0.0299225,31.7579,60.30025597,100,-126.4,10218.4493942,0.01,-98.8962024853,-72.6812
1.79105e-05,1.15719,0.000324831,100,1.08376,1,0.035204,3.09585,6010.58859334,0.210366,0.5,84.9391246714,-83.8967094824,-83.8967094824,116.45,0.0285658,54.6608,86.4164842846,100,-122.857,6010.58859334,0.01,-83.8967094824,-77.9841
5.44786e-06,1.04576,0.00272196,100,0.959511,1,0.261175,1.46208,7081.70857982,0.0501564,0.5,94.8826460269,-88.3678458552,-88.3678458552,121.68,0.0152378,79.0759,95.6242535596,100,-129.387,7081.70857982,0.01,-88.3678458552,-86.7292
6.42744e-06,1.04348,0.00747356,100,1.03311,1,0.772097,2.47903,8120.66795877,0.0686004,0.5,94.0175483373,-92.2599570073,-92.2599570073,126.05,0.023996,82.2929,95.8331372179,100,-132.989,8120.66795877,0.01,-92.2599570073,-90.3779
3.99833e-05,1.34008,0.00127835,100,1.00615,1,0.128621,2.84238,9224.79235277,0.40477,0.5,71.6417179809,-95.4849104993,-95.4849104993,129.99,0.02825,65.8811,74.6221438061,100,-130.39,9224.79235277,0.01,-95.4849104993,-82.1005
4.68032e-05,1.47445,5.29937e-09,100,1.0591,1,5.61256e-07,2.43674,7069.38239627,0.524986,0.5,68.3362783089,-88.9561236846,-88.9561236846,122.63,0.0230077,35.6798,67.8220755204,100,-124.01,7069.38239627,0.01,-88.9561236846,-73.3575
1.13342e-06,1.02297,0.00769153,100,0.978412,1,0.752548,1.29625,3788.8677349,0.0108502,0.5,98.8903577691,-77.4032497451,-77.4032497451,108.72,0.0132485,55.95,97.7545582858,100,-118.573,3788.8677349,0.01,-77.4032497451,-76.3834
2.59595e-05,1.22311,0.000156946,100,0.92872,1,0.0145759,1.76979,6034.97197778,0.223907,0.5,79.5545400156,-85.6713540199,-85.6713540199,118.79,0.0190562,53.0114,81.7588934617,100,-124.529,6034.97197778,0.01,-85.6713540199,-78.3953
2.46196e-06,1.02848,0.00706831,100,1.00097,1,0.707519,1.92423,6043.94274263,0.0246675,0.5,97.6206662441,-82.843753248,-82.843753248,115.19,0.0192236,70.4764,97.2306796428,100,-123.764,6043.94274263,0.01,-82.843753248,-81.4606
1.97801e-05,1.18715,0.000981754,100,0.967532,1,0.0949878,1.73882,5982.90481743,0.185165,0.5,83.624425542,-86.1263430656,-86.1263430656,119.79,0.0179717,60.1004,84.2354718903,100,-125.756,5982.90481743,0.01,-86.1263430656,-80.3063
2.41091e-06,1.02346,0.00573324,100,0.974766,1,0.558857,1.35398,4917.51389931,0.0229077,0.5,97.6688668029,-78.8428327802,-78.8428327802,109.66,0.0138903,66.8294,97.7076133384,100,-120.087,4917.51389931,0.01,-78.8428327802,-77.8943
1.10494e-05,1.05091,0.00784092,100,1.04845,1,0.822078,3.39693,6019.82977996,0.121459,0.5,90.1397021035,-83.9182963318,-83.9182963318,116.74,0.0323997,70.0503,95.1555086543,100,-124.565,6019.82977996,0.01,-83.9182963318,-81.8021
1.55855e-06,1.01293,0.00564058,100,0.983746,1,0.55489,1.28652,179.666035379,0.015083,0.5,98.4804940513,-69.135973563,-69.135973563,99.82,0.0130778,13.2474,98.7235829403,100,-82.8731,179.666035379,0.01,-69.135973563,-68.97
1.96244e-06,1.01386,0.00751823,100,1.03388,,0.777291,1.80216,7127.3139422,0.0209765,0.5,98.0941965919,-86.9498848525,-69.135973563,99.82,0.0174311,80.7626,197.266778572,200,-128.055,179.666035379,0.01,-69.135973563,-86.0541
4.11793e-07,1.01576,0.00406923,100,0.996924,1,0.811343,1.49776,4861.88527506,0.0163705,0.5,196.774976761,-81.7951037584,-81.7951037584,114.69,0.0075119,47.6251,196.897146536,200,-104.72,4861.88527506,0.005,-81.7951037584,-74.9949
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,3729.11104193,,0.5,100.0,-77.6222726183,-77.6222726183,108.81,0.01,60.7603,200.0,200,-119.324,3729.11104193,0.01,-77.6222726183,-77.6223
3.0039e-06,1.11376,0.000508615,100,0.958996,1,0.0975518,1.89653,7134.82066395,0.110504,0.5,178.642392362,-88.1646762088,-88.1646762088,121.55,0.00988811,62.3973,179.572631843,200,-110.291,7134.82066395,0.005,-88.1646762088,-79.162
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,3752.72290305,,0.5,100.0,-77.6526168498,-77.6526168498,109.44,0.01,60.9524,200.0,200,-119.367,3752.72290305,0.01,-77.6526168498,-77.6526
1.74559e-06,1.06123,0.00148716,100,1.00803,1,0.299819,2.42528,8183.43603833,0.0709489,0.5,187.007686915,-92.9310263413,-92.9310263413,126.67,0.0120298,71.8377,188.460252271,200,-113.703,8183.43603833,0.005,-92.9310263413,-83.3173
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,8182.18560426,,0.5,100.0,-92.5903245862,-92.5903245862,126.7,0.01,90.002,200.0,200,-134.305,8182.18560426,0.01,-92.5903245862,-92.5903
6.07266e-06,1.21896,2.08253e-05,100,0.964965,1,0.00401913,2.18801,10282.6901284,0.226184,0.5,161.070557112,-98.4092174503,-98.4092174503,133.32,0.0113373,92.3731,164.074414911,200,-123.499,10282.6901284,0.005,-98.4092174503,-90.9335
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,10286.161241,,0.5,100.0,-98.1212790665,-98.1212790665,132.96,0.01,100.912,200.0,200,-139.835,10286.161241,0.01,-98.1212790665,-98.1213
4.1421e-06,1.18885,0.000809921,100,0.999899,1,0.161968,2.11839,1375.24706126,0.165651,0.5,171.69507171,-70.4764742914,-70.4764742914,101.16,0.010593,59.3401,168.230217235,200,-111.521,1375.24706126,0.005,-70.4764742914,-79.3596
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,5971.83531349,,0.5,100.0,-85.5677748293,-85.5677748293,118.56,0.01,76.8903,200.0,200,-127.281,5971.83531349,0.01,-85.5677748293,-85.5678
2.46669e-06,1.07389,0.00133574,100,1.01322,1,0.270678,2.99569,1356.66024517,0.101293,0.5,182.120475861,-69.9734426481,-69.9734426481,100.93,0.0147831,50.8273,186.238819099,200,-106.012,1356.66024517,0.005,-69.9734426481,-75.4457
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,8199.90697211,,0.5,100.0,-91.209079781,-91.209079781,124.75,0.01,90.0994,200.0,200,-132.923,8199.90697211,0.01,-91.209079781,-91.2091
2.0648e-06,1.07258,0.000530443,100,0.972331,1,0.103153,1.3234,8321.39317608,0.0780849,0.5,184.812319797,-87.766731188,-87.766731188,120.54,0.00680531,87.0661,186.465534995,200,-117.535,8321.39317608,0.005,-87.766731188,-86.9873
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,2554.95412865,,0.5,100.0,-74.2955442818,-74.2955442818,105.56,0.01,50.2932,200.0,200,-116.006,2554.95412865,0.01,-74.2955442818,-74.2955
2.17167e-07,1.01187,0.00296459,100,1.01129,1,0.599611,1.11613,7034.07016491,0.00888394,0.5,198.286191753,-89.559341184,-89.559341184,124.3,0.00551834,67.6594,197.654798342,200,-111.22,7034.07016491,0.005,-89.559341184,-81.5494
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,3734.47273779,,0.5,100.0,-78.3141702555,-78.3141702555,110.82,0.01,60.804,200.0,200,-120.028,3734.47273779,0.01,-78.3141702555,-78.3142
2.02532e-06,1.07887,0.000930351,100,0.978925,1,0.182149,1.53897,4890.96985067,0.077634,0.5,185.081078764,-81.7862153268,-81.7862153268,114.74,0.0078605,55.3727,185.378972857,200,-108.485,4890.96985067,0.005,-81.7862153268,-77.8474
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,10160.3307136,,0.5,100.0,-100.185469862,-100.185469862,135.66,0.01,100.293,200.0,200,-141.899,10160.3307136,0.01,-100.185469862,-100.185
7.25896e-06,1.31604,0.000433207,100,1.02657,1,0.0889431,3.4914,7140.57434361,0.305991,0.5,155.170233326,-87.1928654242,-87.1928654242,120.32,0.0170052,74.8637,151.970991369,200,-118.578,7140.57434361,0.005,-87.1928654242,-84.7407
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,9303.59009004,,0.5,100.0,-93.9891863865,-93.9891863865,127.62,0.01,95.9716,200.0,200,-135.703,9303.59009004,0.01,-93.9891863865,-93.9892
2.1405e-06,1.07822,0.0020985,100,1.00237,1,0.420697,2.47869,3692.65238024,0.0860271,0.5,184.299233287,-78.7732009883,-78.7732009883,111.18,0.0123641,74.5218,185.490182204,200,-114.441,3692.65238024,0.005,-78.7732009883,-83.8132
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,5986.30934455,,0.5,100.0,-85.5600118016,-85.5600118016,118.71,0.01,76.9834,200.0,200,-127.274,5986.30934455,0.01,-85.5600118016,-85.56
2.93363e-06,1.11698,0.000516055,100,0.989243,1,0.102101,2.0083,4905.65855815,0.114834,0.5,179.089743418,-79.8026114215,-79.8026114215,111.46,0.0101507,62.1135,179.053554541,200,-109.477,4905.65855815,0.005,-79.8026114215,-78.3033
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,9288.18916141,,0.5,100.0,-93.9488864625,-93.9488864625,127.91,0.01,95.8922,200.0,200,-135.662,9288.18916141,0.01,-93.9488864625,-93.9489
5.11744e-06,1.19236,4.05373e-05,100,0.990485,1,0.00803031,1.90544,4883.07049719,0.200821,0.5,166.157946565,-79.8516260068,-79.8516260068,112.16,0.0096187,76.9803,167.734822229,200,-115.405,4883.07049719,0.005,-79.8516260068,-83.1962
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,7147.97203069,,0.5,100.0,-88.9496295321,-88.9496295321,122.05,0.01,84.1219,200.0,200,-130.664,7147.97203069,0.01,-88.9496295321,-88.9496
1.62339e-06,1.06754,0.00395717,100,1.03254,1,0.817191,2.42664,8242.44047046,0.0692307,0.5,187.862066268,-89.7810862158,-89.7810862158,123.32,0.0117508,80.9678,187.346622187,200,-117.515,8242.44047046,0.005,-89.7810862158,-87.0391
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,7095.08630091,,0.5,100.0,-87.502802719,-87.502802719,121.44,0.01,83.8101,200.0,200,-129.208,7095.08630091,0.01,-87.502802719,-87.5028
3.01345e-06,1.12341,0.000309968,100,0.990582,1,0.0614097,1.69496,8209.64820511,0.118278,0.5,178.581755742,-91.1888638963,-91.1888638963,125.15,0.00855538,84.1474,178.029715947,200,-117.478,8209.64820511,0.005,-91.1888638963,-86.2144
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,12237.098123,,0.5,100.0,-105.704246916,-105.704246916,141.73,0.01,110.067,200.0,200,-147.418,12237.098123,0.01,-105.704246916,-105.704
4.85976e-07,1.01975,0.00331898,100,0.999084,1,0.663188,1.65931,8262.52179589,0.0194034,0.5,196.205100869,-89.6052218537,-89.6052218537,122.22,0.00830414,100.063,196.126570559,200,-126.815,8262.52179589,0.005,-89.6052218537,-97.0293
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,7111.87806838,,0.5,100.0,-87.9336857559,-87.9336857559,121.02,0.01,83.9092,200.0,200,-129.647,7111.87806838,0.01,-87.9336857559,-87.9337
9.09082e-06,1.35346,3.40686e-05,100,0.91973,1,0.00626678,2.42753,8234.32476172,0.307598,0.5,146.862848242,-90.8345959632,-90.8345959632,124.75,0.013197,74.0618,147.769204332,200,-116.985,8234.32476172,0.005,-90.8345959632,-82.6699
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,7109.29240235,,0.5,100.0,-87.2568396913,-87.2568396913,120.51,0.01,83.894,200.0,200,-128.97,7109.29240235,0.01,-87.2568396913,-87.2568
1.69281e-06,1.07282,0.000645578,100,1.00125,1,0.129277,1.3251,6060.97866902,0.0678819,0.5,187.375822457,-83.197931301,-83.197931301,115.54,0.00661722,75.8503,186.424075142,200,-113.481,6060.97866902,0.005,-83.197931301,-82.9298
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,10255.3401417,,0.5,100.0,-98.7406153989,-98.7406153989,133.2,0.01,100.761,200.0,200,-140.455,10255.3401417,0.01,-98.7406153989,-98.7406
1.21181e-05,1.47256,4.86065e-07,100,1.04545,1,0.000101631,2.82702,4869.7845002,0.529782,0.5,134.925376931,-81.6798643014,-81.6798643014,113.98,0.0135207,69.384,135.817528096,200,-115.625,4869.7845002,0.005,-81.6798643014,-79.8313
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,10329.3000961,,0.5,100.0,-98.3423267542,-98.3423267542,132.75,0.01,101.124,200.0,200,-140.06,10329.3000961,0.01,-98.3423267542,-98.3423
2.86018e-06,1.10361,0.00184338,100,0.994307,1,0.366577,2.29451,1391.86076917,0.113108,0.5,179.559805733,-72.1680684438,-72.1680684438,103.39,0.0115382,68.0965,181.223159021,200,-113.239,1391.86076917,0.005,-72.1680684438,-82.2499
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,8150.95063248,,0.5,100.0,-91.9944315708,-91.9944315708,126.76,0.01,89.8301,200.0,200,-133.709,8150.95063248,0.01,-91.9944315708,-91.9944
3.48217e-07,1.01528,0.00349077,100,0.988156,1,0.689885,1.59925,2531.59303029,0.0136007,0.5,197.266122925,-73.4532098545,-73.4532098545,104.79,0.00809211,71.4624,196.990245721,200,-112.0,2531.59303029,0.005,-73.4532098545,-82.2795
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,6095.11404172,,0.5,100.0,-81.6434356546,-81.6434356546,113.59,0.01,77.6799,200.0,200,-123.358,6095.11404172,0.01,-81.6434356546,-81.6434
4.97426e-06,1.18323,0.00107596,100,1.01178,1,0.217726,3.08271,7139.35872612,0.203684,0.5,166.948299565,-87.3057785802,-87.3057785802,120.66,0.0152341,66.5372,169.028464059,200,-111.422,7139.35872612,0.005,-87.3057785802,-79.3366
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,4867.21073492,,0.5,100.0,-82.3050898717,-82.3050898717,114.8,0.01,69.4157,200.0,200,-124.018,4867.21073492,0.01,-82.3050898717,-82.3051
2.44271e-06,1.0521,0.00404339,100,1.01595,1,0.821572,4.5076,5999.51957298,0.100849,0.5,182.278825989,-86.3870166531,-86.3870166531,119.43,0.0221843,67.5729,190.09622414,200,-113.17,5999.51957298,0.005,-86.3870166531,-82.9147
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,6011.77886431,,0.5,100.0,-84.9076805076,-84.9076805076,118.22,0.01,77.147,200.0,200,-126.621,6011.77886431,0.01,-84.9076805076,-84.9077
1.37522e-06,1.07521,0.00218043,100,0.978661,1,0.426781,2.11236,8164.25208791,0.0526862,0.5,189.62138525,-91.7307474469,-91.7307474469,125.74,0.0107921,76.8037,186.010735864,200,-116.163,8164.25208791,0.005,-91.7307474469,-85.5778
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,6013.24160039,,0.5,100.0,-83.8968249795,-83.8968249795,116.64,0.01,77.1564,200.0,200,-125.611,6013.24160039,0.01,-83.8968249795,-83.8968
7.29352e-06,1.35019,3.20641e-05,100,1.06947,1,0.00685834,1.83884,6002.17657418,0.333685,0.5,155.004795298,-84.2172112536,-84.2172112536,117.13,0.00859695,58.9601,148.127047349,200,-111.715,6002.17657418,0.005,-84.2172112536,-77.4406
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,9187.12574215,,0.5,100.0,-96.0566228421,-96.0566228421,131.14,0.01,95.369,200.0,200,-137.771,9187.12574215,0.01,-96.0566228421,-96.0566
9.8855e-06,1.37071,6.302e-06,100,0.941989,1,0.00118728,2.03171,4888.7627448,0.350873,0.5,143.529345486,-81.6692291291,-81.6692291291,114.02,0.0107841,68.4895,145.910302629,200,-116.532,4888.7627448,0.005,-81.6692291291,-81.9979
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,2587.06967039,,0.5,100.0,-73.9549391527,-73.9549391527,104.88,0.01,50.6083,200.0,200,-115.668,2587.06967039,0.01,-73.9549391527,-73.9549
1.60604e-06,1.07873,0.00135502,100,1.02455,1,0.277656,1.3679,8220.78502228,0.0674341,0.5,187.983994846,-91.7173121189,-91.7173121189,124.86,0.00667564,65.1548,185.403412718,200,-111.014,8220.78502228,0.005,-91.7173121189,-80.3789
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,8150.62679371,,0.5,100.0,-92.5998319966,-92.5998319966,126.64,0.01,89.8283,200.0,200,-134.313,8150.62679371,0.01,-92.5998319966,-92.5998
5.92478e-06,1.21516,5.73087e-05,100,0.984784,1,0.0112873,1.7263,3722.45250208,0.229834,0.5,161.83764223,-78.0399418567,-78.0399418567,110.12,0.00876485,56.5127,164.587862172,200,-110.007,3722.45250208,0.005,-78.0399418567,-77.4929
3.50449e-18,1.0,0.01,100,1.0,2,1.0,1.0,6030.92487727,,0.5,100.0,-83.4662657163,-83.4662657163,116.05,0.01,77.2698,200.0,200,-125.18,6030.92487727,0.01,-83.4662657163,-83.4663
