AvgVanillaIw,VarJ,Bound,EpsThisIter,ESSClassic,ESSRenyi,AvgNormIw,MinNormIw,MaxNormIw,MaxVanillaIw,MinVanillaIw,IterType,eRenyi2,AvgRet,AvgEpLen,VarRet,VarDiscRet,AvgDiscRet,VanillaAvgRet,VarVanillaIw,J,VarNormIw,BatchSize
1.0,20.892658,43.962673,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,48.327157341695035,500.0,437.9630636647678,437.9630636647678,48.327157341695035,48.327157341695035,,48.327152,5.4391416e-20,500
1.0,20.922861,44.082584,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,47.862336443953446,500.0,438.8632265992869,438.8632265992869,47.862336443953446,47.862336443953446,,47.862335,5.434597e-20,500
15.372392,42.495632,80.4898,100,1.1360514996223017,59.954183114992425,0.0020000003,4.710095e-08,0.9381941,7211.1436,0.00036202712,1,8.339702,47.782493794188746,500.0,464.2557694924332,464.2557694924332,47.782493794188746,47.782493794188746,103976.8,90.6965,0.0017600035,500
1.0,17.905249,49.845863,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,57.35065657680995,500.0,323.83633501630453,323.83633501630453,57.35065657680995,57.35065657680995,,57.35066,3.5044917e-18,500
1.0,18.331171,52.460854,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,58.13227493179761,500.0,337.72044390312067,337.72044390312067,58.13227493179761,58.13227493179761,,58.13227,2.179301e-19,500
1.0,18.74492,54.284134,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,58.91482605021638,500.0,352.5471928731031,352.5471928731031,58.91482605021638,58.91482605021638,,58.914825,5.4391416e-20,500
1.0,18.530602,54.688255,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,58.698554056220104,500.0,344.24379082490765,344.24379082490765,58.698554056220104,58.698554056220104,,58.698555,5.434597e-20,500
9.287484,57.62043,81.888535,100,1.2711514736353935,58.13280862181508,0.002,3.1119168e-10,0.88682634,4118.193,1.445094e-06,1,8.600995,58.511666128383894,500.0,347.383216172587,347.383216172587,58.511666128383894,58.511666128383894,33910.39,92.40806,0.0015725218,500
1.0,17.429329,59.446026,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,67.26632410336465,500.0,306.85002850651375,306.85002850651375,67.26632410336465,67.26632410336465,,67.26632,3.5044917e-18,500
1.0,15.580113,62.611786,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,68.30643789107721,500.0,243.95973047132605,243.95973047132605,68.30643789107721,68.30643789107721,,68.30644,2.179301e-19,500
1.0,15.038853,63.237114,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,67.88676771453926,500.0,226.92349872736307,226.92349872736307,67.88676771453926,67.88676771453926,,67.88678,5.4391416e-20,500
1.0,15.451784,63.54354,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,67.66464260859203,500.0,239.35601809703576,239.35601809703576,67.66464260859203,67.66464260859203,,67.66464,5.434597e-20,500
6.0204825,59.017303,83.43177,100,1.4234356404447333,52.597685909687414,0.002,3.0800666e-09,0.83790493,2522.296,9.271744e-06,1,9.506122,68.03787876752067,500.0,237.95343273225097,237.95343273225097,68.03787876752067,68.03787876752067,12721.143,94.796524,0.0014038592,500
1.0,14.154246,65.6039,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,73.52895056227443,500.0,202.36633922549888,202.36633922549888,73.52895056227443,73.52895056227443,,73.52895,3.5044917e-18,500
1.0,15.785367,68.34439,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,73.94825573038064,500.0,250.42996144443893,250.42996144443893,73.94825573038064,73.94825573038064,,73.94825,2.179301e-19,500
1.0,14.61199,70.33691,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,74.95834830019972,500.0,214.22432520095407,214.22432520095407,74.95834830019972,74.95834830019972,,74.95834,5.4391416e-20,500
1.0,14.047906,71.33103,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,75.44382586404053,500.0,197.83824261081077,197.83824261081077,75.44382586404053,75.44382586404053,,75.44382,5.434597e-20,500
2.044812,54.39547,80.51385,100,3.796879883262761,79.9791314217024,0.002,1.0400872e-07,0.50349545,514.7768,0.00010633914,1,6.251631,75.64869686043362,500.0,189.63396995955407,189.63396995955407,75.64869686043362,75.64869686043362,547.5311,89.71152,0.00052379596,500
1.0,10.22842,73.588135,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,81.81880467032656,500.0,105.6773725886491,105.6773725886491,81.81880467032656,81.81880467032656,,81.81881,3.5044917e-18,500
1.0,11.299339,75.592545,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,81.46949712947257,500.0,128.3166480025044,128.3166480025044,81.46949712947257,81.46949712947257,,81.4695,2.179301e-19,500
1.0,10.830439,76.79361,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,81.59211249008821,500.0,117.69069743764489,117.69069743764489,81.59211249008821,81.59211249008821,,81.59212,5.4391416e-20,500
1.0,10.953636,77.29019,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,81.44582145704155,500.0,120.28284926494814,120.28284926494814,81.44582145704155,81.44582145704155,,81.44582,5.434597e-20,500
3.8893318,42.623943,86.30648,100,1.800931417659023,105.68805445669896,0.002,2.273573e-10,0.7447311,1448.2532,4.42134e-07,1,4.7309036,81.41393149585282,500.0,119.41435976047183,119.41435976047183,81.41393149585282,81.41393149585282,4193.004,94.391,0.0011087544,500
1.0,8.543821,76.65682,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,84.88190958764135,500.0,73.73422359098129,73.73422359098129,84.88190958764135,84.88190958764135,,84.88191,3.5044917e-18,500
1.0,8.682159,79.349525,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,85.18514781198486,500.0,75.75868281825088,75.75868281825088,85.18514781198486,85.18514781198486,,85.18514,2.179301e-19,500
1.0,8.608082,80.54633,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,85.3127206968148,500.0,74.34689578530673,74.34689578530673,85.3127206968148,85.3127206968148,,85.31273,5.4391416e-20,500
1.0,8.553712,81.02627,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,85.15408196110478,500.0,73.3493613963666,73.3493613963666,85.15408196110478,85.15408196110478,,85.15408,5.434597e-20,500
1.2911768,21.587278,83.82454,100,37.94788853746772,193.303892804768,0.002,1.0101401e-05,0.14875405,96.03388,0.006521347,1,2.5866008,85.18683128917323,500.0,75.59181988128064,75.59181988128064,85.18683128917323,85.18683128917323,20.339685,89.82302,4.880145e-05,500
1.0,7.2554564,79.0276,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,87.26230547211863,500.0,53.17338361994792,53.17338361994792,87.26230547211863,87.26230547211863,,87.262314,3.5044917e-18,500
1.0,7.924848,80.831474,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,86.66280258580086,500.0,63.1188119217661,63.1188119217661,86.66280258580086,86.66280258580086,,86.662796,2.179301e-19,500
1.0,8.155254,81.93811,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,86.69936220240746,500.0,66.73060724895103,66.73060724895103,86.69936220240746,86.69936220240746,,86.69936,5.4391416e-20,500
1.0,7.815578,82.66622,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,86.82075325993682,500.0,61.23635327014666,61.23635327014666,86.82075325993682,86.82075325993682,,86.820755,5.434597e-20,500
0.9994895,7.4651117,84.7266,100,221.68043299844712,270.2827368802676,0.002,7.765975e-07,0.01900634,9.498319,0.00038810054,1,1.8499147,86.95871200254973,500.0,57.21898290350234,57.21898290350234,86.95871200254973,86.95871200254973,1.2567312,89.78069,5.0320605e-06,500
1.0,6.6563783,80.250984,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,88.55173350118261,500.0,44.75491999222947,44.75491999222947,88.55173350118261,88.55173350118261,,88.551735,3.5044917e-18,500
1.0,6.6467905,83.15076,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,89.02667190376306,500.0,44.40183113490387,44.40183113490387,89.02667190376306,89.02667190376306,,89.02667,2.179301e-19,500
1.0,6.3641257,84.2534,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,89.05105904779792,500.0,40.637559324200225,40.637559324200225,89.05105904779792,89.05105904779792,,89.05106,5.4391416e-20,500
1.0,6.285081,84.98009,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,89.13498506021108,500.0,39.60124507091364,39.60124507091364,89.13498506021108,89.13498506021108,,89.13499,5.434597e-20,500
1.065783,6.85488,86.60171,100,183.33472927156313,278.52096299379434,0.002,4.8298694e-05,0.024620786,13.120209,0.025737965,1,1.795197,89.30139123488173,500.0,35.995839675395956,35.995839675395956,89.30139123488173,89.30139123488173,1.9659064,91.580925,6.922854e-06,500
1.0,4.8261814,82.111206,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,90.50521529365068,500.0,23.527303909243948,23.527303909243948,90.50521529365068,90.50521529365068,,90.50522,3.5044917e-18,500
1.0,5.274088,84.42739,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,90.39676835292558,500.0,27.955782350912266,27.955782350912266,90.39676835292558,90.39676835292558,,90.396774,2.179301e-19,500
1.0,5.488097,85.26365,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,90.13763370732465,500.0,30.219945490285287,30.219945490285287,90.13763370732465,90.13763370732465,,90.137634,5.4391416e-20,500
1.0,5.3541846,85.91675,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,90.1377377142455,500.0,28.73914455790438,28.73914455790438,90.1377377142455,90.1377377142455,,90.13774,5.434597e-20,500
6.235753,18.333755,90.272766,100,1.442153726886276,204.74665389915987,0.0020000003,1.7188477e-05,0.8326391,2596.066,0.053591546,1,2.4420424,90.18176342473205,500.0,28.91630416057283,28.91630416057283,90.18176342473205,90.18176342473205,13469.493,96.172554,0.001385586,500
1.0,4.0063424,82.40491,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,90.64845865842489,500.0,16.21291118440859,16.21291118440859,90.64845865842489,90.64845865842489,,90.64847,3.5044917e-18,500
1.0,4.2555013,85.05051,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,90.98107118920379,500.0,18.200293557635064,18.200293557635064,90.98107118920379,90.98107118920379,,90.981064,2.179301e-19,500
1.0,4.781298,86.06211,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,90.90438744817415,500.0,22.937268372344317,22.937268372344317,90.90438744817415,90.90438744817415,,90.904396,5.4391416e-20,500
1.0,4.71431,86.69068,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,90.88422424140066,500.0,22.280421995742362,22.280421995742362,90.88422424140066,90.88422424140066,,90.884224,5.434597e-20,500
1.0677899,4.69755,87.66315,100,293.42993717689814,358.78393209295814,0.002,0.0001287527,0.02307601,12.320166,0.06874041,1,1.3935964,90.73833032088758,500.0,21.4933485258524,21.4933485258524,90.73833032088758,90.73833032088758,0.8042737,92.09101,2.8215793e-06,500
1.0,4.1821647,83.56174,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,92.01701826545768,500.0,17.667172145261308,17.667172145261308,92.01701826545768,92.01701826545768,,92.01701,3.5044917e-18,500
1.0,4.2045417,85.86028,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,91.83907651374044,500.0,17.767005430904856,17.767005430904856,91.83907651374044,91.83907651374044,,91.839066,2.179301e-19,500
1.0,4.2216177,86.914154,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,91.7958205777482,500.0,17.88166153151635,17.88166153151635,91.7958205777482,91.7958205777482,,91.795815,5.4391416e-20,500
1.0,4.355174,87.56403,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,91.79168209092256,500.0,19.015084624098275,19.015084624098275,91.79168209092256,91.79168209092256,,91.79167,5.434597e-20,500
4.96159,28.419628,91.688644,100,1.6680464440079565,140.31090294594742,0.002,2.8564739e-06,0.7735836,1919.1022,0.007086326,1,3.563515,91.79871244516863,500.0,17.890779828544726,17.890779828544726,91.79871244516863,91.79871244516863,7369.226,98.82674,0.0011974025,500
1.0,3.4085476,84.64288,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,92.9713081704318,500.0,11.735548253142534,11.735548253142534,92.9713081704318,92.9713081704318,,92.97131,3.5044917e-18,500
1.0,3.7557173,86.74852,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,92.64476325874735,500.0,14.176292884573499,14.176292884573499,92.64476325874735,92.64476325874735,,92.64476,2.179301e-19,500
1.0,4.0226355,87.69244,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,92.51370729955221,500.0,16.235718165871578,16.235718165871578,92.51370729955221,92.51370729955221,,92.51371,5.4391416e-20,500
1.0,3.948161,88.19217,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,92.38123945977328,500.0,15.627042328290838,15.627042328290838,92.38123945977328,92.38123945977328,,92.381226,5.434597e-20,500
1.0211904,3.4385185,88.95449,100,413.81908197488593,426.2680377125355,0.0019999999,0.00028946766,0.0075656725,3.862996,0.1478008,1,1.1729709,92.32116888501933,500.0,15.189949610326355,15.189949610326355,92.32116888501933,92.32116888501933,0.2176125,93.01242,8.346999e-07,500
1.0,4.3807096,84.00153,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,92.41725012299736,500.0,19.38446447580201,19.38446447580201,92.41725012299736,92.41725012299736,,92.41725,3.5044917e-18,500
1.0,4.3973556,86.665985,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,92.61680360527207,500.0,19.43390767923014,19.43390767923014,92.61680360527207,92.61680360527207,,92.6168,2.179301e-19,500
1.0,4.1522484,87.75507,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,92.67440859510309,500.0,17.298827449892332,17.298827449892332,92.67440859510309,92.67440859510309,,92.674416,5.4391416e-20,500
1.0,4.296113,88.32285,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,92.5831371031832,500.0,18.502848140664636,18.502848140664636,92.5831371031832,92.5831371031832,,92.58313,5.434597e-20,500
1.0058284,3.3309386,89.20962,100,440.349566352139,442.8378336431425,0.002,0.00043104545,0.00598736,3.0111284,0.21677887,1,1.1290815,92.69618687288546,500.0,17.32928926413952,17.32928926413952,92.69618687288546,92.69618687288546,0.13731974,93.25859,5.429317e-07,500
1.0,3.1163814,84.29514,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,92.71958884158005,500.0,9.809932502330904,9.809932502330904,92.71958884158005,92.71958884158005,,92.71959,3.5044917e-18,500
1.0,3.4293525,86.98601,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,92.94298966827236,500.0,11.819556279199706,11.819556279199706,92.94298966827236,92.94298966827236,,92.942986,2.179301e-19,500
1.0,3.5231483,87.939964,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,92.80381469035086,500.0,12.454088195401134,12.454088195401134,92.80381469035086,92.80381469035086,,92.80382,5.4391416e-20,500
1.0,3.500194,88.642075,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,92.85428835923962,500.0,12.2820645633901,12.2820645633901,92.85428835923962,92.85428835923962,,92.854294,5.434597e-20,500
1.6776032,25.715809,94.31428,100,1.575400651296221,499.97758965805633,0.002,,0.7940422,666.04395,,1,1.0000448,92.82491104051202,500.0,11.993057489525418,11.993057489525418,92.82491104051202,92.82491104051202,892.1881,98.08189,0.0012680546,500
1.0,3.9158742,84.22551,100,100.0,500.0,0.009999998,0.01,0.01,1.0,1.0,2,1.0,92.66716855353387,500.0,15.488961014262065,15.488961014262065,92.66716855353387,92.66716855353387,,92.66717,3.5044917e-18,500
1.0,3.6872869,86.68625,100,200.00000010221265,500.0,0.0049999994,0.005,0.005,1.0,1.0,2,1.0,92.65540541316855,500.0,13.664406924697609,13.664406924697609,92.65540541316855,92.65540541316855,,92.6554,2.179301e-19,500
1.0,3.5925438,87.86475,100,299.999969473632,500.0,0.0033333336,0.0033333334,0.0033333334,1.0,1.0,2,1.0,92.77529776495427,500.0,12.949536761822227,12.949536761822227,92.77529776495427,92.77529776495427,,92.77531,5.4391416e-20,500
1.0,3.4716308,88.68637,100,400.0,500.0,0.0024999997,0.0025,0.0025,1.0,1.0,2,1.0,92.93903055733408,500.0,12.082428664026505,12.082428664026505,92.93903055733408,92.93903055733408,,92.93903,5.434597e-20,500
