iteration,mean,std,low,up
0,49.24705878518,0.9484144859818223,48.06944666256144,50.424670907798564
500,50.201615105639995,1.607386539138713,48.205781108794106,52.19744910248588
1000,49.34253768086,0.7338869172197462,48.43129671699549,50.253778644724505
1500,50.30173461454,1.5454999107079403,48.382743016186815,52.22072621289319
2000,49.704254553320006,1.586698165414159,47.73410856530928,51.67440054133073
2500,49.05210155702,1.6064656402470785,47.05741100717384,51.046792106866164
3000,50.10243778084,0.972466510986374,48.89496112468939,51.30991443699061
3500,49.69302515898,0.6669995525817742,48.86483582772119,50.52121449023881
4000,49.971361483319996,1.5332135030673382,48.0676254750014,51.87509749163859
4500,48.32548786954,0.4587572663937186,47.75586548794454,48.895110251135456
5000,50.05404155216,1.0941750547318128,48.695443778966876,51.412639325353126
5500,50.852482351080006,2.39497359610673,47.87872986014567,53.826234842014344
6000,50.85572706472,0.867152184230784,49.77901541659688,51.93243871284312
6500,51.0416474563,1.9121451570472985,48.66740565545468,53.41588925714532
7000,49.92679099274,1.5889810181241963,47.953810468706024,51.89977151677398
7500,50.858862346820004,2.1429363297337036,48.19805545574675,53.51966923789326
8000,49.61826366664,1.23127277150817,48.08943659428973,51.147090738990265
8500,50.57328104442,1.858576759009515,48.26555319485965,52.88100889398035
9000,50.54685005864,1.7987538013448094,48.31340222187798,52.780297895402015
9500,49.49310043092,0.553920227079773,48.805317627078196,50.18088323476181
10000,50.804322838400005,1.190863301364659,49.32567075031343,52.28297492648658
10500,51.755977282399996,1.830133962226662,49.48356582961314,54.02838873518685
11000,50.33390791846,1.308052630204153,48.70974605977976,51.95806977714024
11500,51.621170459999995,1.955606099635866,49.19296477141445,54.04937614858554
12000,51.13720634861999,1.190208379087737,49.65936745394629,52.61504524329369
12500,50.8798786599,1.3062505541972902,49.25795437411951,52.501802945680495
13000,51.86570531378,2.1173026231231966,49.236726873345525,54.49468375421447
13500,50.75653805492,2.1398296801313195,48.09958857881306,53.41348753102694
14000,51.01126591342,2.153416731029466,48.33744588537107,53.68508594146893
14500,50.75262126465999,1.4011110731502745,49.01291208764465,52.492330441675335
15000,51.44946033286,2.0410262844217035,48.91519147610597,53.98372918961403
15500,51.565148199739994,1.2373949262648478,50.02871946823693,53.10157693124306
16000,52.18485619954,1.2361954953512888,50.649916758220634,53.71979564085937
16500,52.558442819599996,0.7797017552542214,51.590315220764545,53.52657041843545
17000,50.900384268959996,1.5601058619349755,48.96325698680868,52.83751155111131
17500,50.76029346983999,1.9630305979058982,48.322869049047824,53.19771789063216
18000,50.817492683859996,2.355912882369235,47.89224047491765,53.74274489280234
18500,51.51870198428001,1.7084944892460323,49.397325885853675,53.64007808270634
19000,50.866723626280006,1.766944127583772,48.67277271622167,53.06067453633834
19500,51.26231754796,1.3140347373218357,49.630727922238336,52.89390717368167
20000,51.84743328508,2.3486546525813385,48.931193358755976,54.763673211404026
20500,50.4291237248,1.8933601771492496,48.07820655720107,52.78004089239893
21000,51.7630925821,0.47511604938886537,51.17315808860504,52.35302707559496
21500,50.2483801377,1.2104161148695982,48.74545002502075,51.751310250379255
22000,51.48989649512,1.294444032151467,49.8826319427078,53.0971610475322
22500,51.84894967906,0.8582050984804898,50.78334730520186,52.91455205291814
23000,53.146716701740004,2.153450318506583,50.472854969329944,55.820578434150065
23500,51.5168614314,2.1622484299591145,48.83207540074715,54.201647462052854
24000,52.01464580342,1.307744941227144,50.390865991065155,53.63842561577485
24500,52.07233252196001,1.3594164531816064,50.38439405347855,53.76027099044146
25000,52.060603063580004,1.5542904547825962,50.130696563124694,53.990509564035314
