iteration,mean,std,low,up
0,48.5023789889385,1.2187521690625072,46.98909829788084,50.01565967999617
500,50.20891092739303,3.142834857161904,46.30656603295522,54.11125582183084
1000,52.76004240697953,6.873233424930323,44.225795911992776,61.29428890196628
1500,55.37557785845265,9.4759210198402,43.60966787829476,67.14148783861054
2000,60.75683051785633,22.73304371091592,32.53002857241948,88.98363246329318
2500,58.80544862932796,14.511656008106547,40.78684780974468,76.82404944891124
3000,65.08692310368909,19.658913949290277,40.67715740906952,89.49668879830865
3500,69.88148150340935,26.151356659510697,37.4102834351086,102.3526795717101
4000,104.39674321339612,81.71906278762754,2.929124983045895,205.86436144374636
4500,157.3826757891329,178.47757440347587,-64.22650283439717,378.991854412663
5000,468.5746764520679,809.8515365326849,-536.9888203505693,1474.1381732547052
5500,721.2517477282418,1175.8101097428066,-738.7093342634212,2181.2128297199047
6000,1022.2538771119473,1329.9343636065587,-629.077742152354,2673.5854963762486
6500,1525.6638601254876,1642.1834689284146,-513.3762316882985,3564.703951939274
7000,1788.8202607329852,1654.2276569096043,-265.1746656846424,3842.8151871506125
7500,2633.1640027789153,1893.8550336145577,281.6323897227353,4984.695615835095
8000,2475.1612473863743,1955.3033294826396,47.33149759982325,4902.990997172925
8500,3021.824605948601,1756.1258550278208,841.306355445749,5202.3428564514525
9000,2930.978605332873,1418.3360924775177,1169.8817419505315,4692.075468715215
9500,3258.418373981197,1533.7825949690646,1353.97574473656,5162.861003225834
10000,3222.270371870657,1466.831133899246,1400.958961463555,5043.581782277759
10500,3376.6250768024815,1078.881219246715,2037.0171085256509,4716.233045079312
11000,3037.763148402087,1448.4541240332615,1239.2698095402136,4836.2564872639605
11500,3306.965429142504,1444.7911975922204,1513.0202141705397,5100.910644114469
12000,3618.7293665824664,1262.2844791610235,2051.3961733168308,5186.062559848102
12500,3548.4656403517392,1157.0619147318216,2111.7835171365205,4985.147763566958
13000,3546.249862471349,1059.673699603543,2230.491179830237,4862.008545112461
13500,3748.273947083413,1122.0374790934977,2355.080404657706,5141.46748950912
14000,3425.9756818227534,1166.677007929726,1977.3548435443224,4874.596520101184
14500,3573.807238112714,988.7643778831335,2346.0941073888825,4801.5203688365455
15000,3611.940658669629,992.7989951342697,2379.2178889585302,4844.663428380728
15500,3880.893198348297,900.9174058531701,2762.2564901452843,4999.52990655131
16000,3942.1986287104382,929.8099729602965,2787.6870601148203,5096.710197306056
16500,3921.494565651568,606.8793864537113,3167.954280240004,4675.034851063132
17000,3926.985181228819,647.882551932538,3122.5327414298044,4731.437621027833
17500,4018.0211399243176,436.3855206464996,3476.1769496001525,4559.865330248483
18000,3616.8594590847,1183.061971482033,2147.8940014514883,5085.824916717912
18500,3863.445003689502,838.8768364277677,2821.841836970073,4905.048170408931
19000,4013.2868378506378,1066.565191991031,2688.9712372180866,5337.602438483189
19500,4011.21746152178,798.9825449176768,3019.1496003042766,5003.285322739283
20000,3841.601828318566,991.8845507569805,2610.0144912691067,5073.189165368025
20500,3945.3976690898708,567.3343313927271,3240.9590548545166,4649.836283325225
21000,4079.554931742271,935.8615031533052,2917.529395971951,5241.580467512591
21500,3892.3903055879214,944.5454823821186,2719.5821854480346,5065.198425727808
22000,4209.549884544844,711.657117639538,3325.910862506367,5093.188906583321
22500,4160.699154505028,644.5439435526051,3360.392144535477,4961.006164474578
23000,4166.745301716766,698.0784905743062,3299.966372050223,5033.52423138331
23500,4179.145393838075,428.9800557325592,3646.4963026875103,4711.794484988639
24000,4263.472170585713,553.135688396693,3576.6635001818822,4950.280840989543
24500,4064.8111059367016,663.9743144408237,3240.3781039635037,4889.2441079099
25000,4126.979553284093,564.256778185528,3426.3622260686743,4827.596880499511
