VarDiscRet,MinVanillaIw,VarNormIw,VanillaAvgRet,AvgEpLen,MaxVanillaIw,ESSClassic,Delta,AvgDiscRet,VarJ,eRenyi2,BatchSize,VarRet,Bound,MinNormIw,MaxNormIw,EpsThisIter,VarVanillaIw,J,ESSRenyi,IterType,AvgNormIw,AvgVanillaIw,AvgRet
83958.67826312238,0.000185771,0.0012487456,148.23435896617477,15.83,45.491463,7.483584563512111,0.35,148.23435896617477,2683.6047,7.7150435,100,83958.67826312238,329.0954,1.145095e-06,0.28041,100,32.866005,1002.73883,12.96168964176474,1,0.01,1.6223197,148.23435896617477
759286.6609978244,,0.002463549,423.86451660018537,43.37,41.744984,3.938693342575385,0.35,423.86451660018537,5227.8896,14.381627,100,759286.6609978244,1454.8403,,0.35016435,100,35.012726,4038.7449,6.953316159854071,1,0.01,1.192154,423.86451660018537
3823399.0852505127,6.3642865e-06,0.00035644847,1760.3068631229078,176.82,10.223587,22.080710274872004,0.35,1760.3068631229078,1794.0538,4.395236,100,3823399.0852505127,2977.5334,5.312329e-08,0.08533723,100,5.1159496,4406.045,22.751906758009078,1,0.010000002,1.1980219,1760.3068631229078
2211648.9911157833,0.0006116877,6.657194e-05,4213.911607204248,421.69,3.361702,60.27501855771311,0.35,4213.911607204248,447.47775,1.7319869,100,2211648.9911157833,3936.8523,5.8793494e-06,0.03231162,100,0.7205966,4833.589,57.737157906495575,1,0.01,1.0404004,4213.911607204248
1455757.8052563535,0.0046764845,5.0684826e-05,4486.860230250847,448.89,2.0937915,66.58766092397222,0.35,4486.860230250847,230.92836,1.3586038,100,1455757.8052563535,4136.2573,4.854522e-05,0.021735037,100,0.4703531,4930.474,73.60497402997949,1,0.010000002,0.9633255,4486.860230250847
580631.4795176844,0.46516126,5.195637e-06,4867.555025070028,486.8,1.6039492,95.10793880893371,0.35,4867.555025070028,619.9625,1.0405647,100,580631.4795176844,4209.912,0.0046414034,0.01600429,100,0.052185185,4904.98,96.10166883780971,1,0.010000002,1.0021995,4867.555025070028
377825.16288260027,0.23718832,5.4361967e-06,4913.567435218313,491.39,1.295526,94.89300949631627,0.35,4913.567435218313,331.25037,1.0488193,100,377825.16288260027,4261.456,0.002360584,0.012893544,100,0.054883625,4959.2754,95.34530844835962,1,0.01,1.0047866,4913.567435218313
47522.85242988192,0.56231487,1.0983978e-06,4978.086563358234,497.83,1.1496018,98.92425677628957,0.35,4978.086563358234,122.08651,1.0117959,100,47522.85242988192,4302.2783,0.005603447,0.01145574,100,0.011061353,4987.6704,98.83416421611915,1,0.010000003,1.003516,4978.086563358234
0.07592321814086386,0.9995408,7.334764e-12,4999.869825924779,500.0,1.0008992,99.99997711098386,0.35,4999.869825924779,0.27434325,1.0000001,100,0.07592321814086386,4318.485,0.009995773,0.010009358,100,7.3341724e-08,4999.87,99.99998807907247,1,0.010000002,0.99996346,4999.869825924779
176431.12429423296,0.24266057,2.7949834e-06,4957.862330094603,495.81,1.2101324,97.30745540286757,0.35,4957.862330094603,103.293076,1.0244306,100,176431.12429423296,4299.914,0.002452542,0.012230667,100,0.0273618,4989.5723,97.61519893939023,1,0.010000002,0.98942465,4957.862330094603
29237.55678277841,0.29587838,1.5399299e-06,4982.7845635199565,498.3,1.1217146,98.4983605862769,0.35,4982.7845635199565,51.115448,1.0107932,100,29237.55678277841,4309.7324,0.0029831151,0.011309389,100,0.015149122,4994.7847,98.93220403748113,1,0.01,0.99184364,4982.7845635199565
0.010081755414727587,1.0,3.5044917e-18,4999.907318804976,500.0,1.0,100.0,0.35,4999.907318804976,0.09989797,1.0,100,0.010081755414727587,4318.522,0.01,0.01,100,,4999.907,100.0,1,0.009999998,1.0,4999.907318804976
0.03387175171289502,1.0,3.5044917e-18,4999.865431641202,500.0,1.0,100.0,0.35,4999.865431641202,0.18311787,1.0,100,0.03387175171289502,4318.4805,0.01,0.01,100,,4999.8657,100.0,1,0.009999998,1.0,4999.865431641202
70750.30350511699,0.32965863,1.9715308e-06,4973.258790089497,497.35,1.188137,98.08552694274013,0.35,4973.258790089497,88.86659,1.0165875,100,70750.30350511699,4303.974,0.0033351034,0.012020192,100,0.019262554,4990.9873,98.36831597159112,1,0.01,0.988451,4973.258790089497
20490.934378439582,0.5283352,8.8048637e-07,4985.565837703886,498.58,1.1065357,99.1358464642467,0.35,4985.565837703886,75.70627,1.0077193,100,20490.934378439582,4308.302,0.0052899993,0.011079279,100,0.00878275,4992.3115,99.23398524752636,1,0.010000002,0.9987434,4985.565837703886
0.07499412545970306,0.99723256,4.832257e-11,4999.845675825593,500.0,1.0010308,99.99990844414326,0.35,4999.845675825593,0.2719537,1.0000002,100,0.07499412545970306,4318.461,0.009972673,0.010010656,100,4.831933e-07,4999.846,99.99997615814777,1,0.010000002,0.9999652,4999.845675825593
45242.4531609313,0.30465126,2.3452671e-06,4972.452685307263,497.28,1.1451395,97.73088205677969,0.35,4972.452685307263,73.89241,1.0179349,100,45242.4531609313,4303.15,0.003043415,0.011439752,100,0.023500433,4990.618,98.23810755684147,1,0.01,1.0010178,4972.452685307263
0.02109185575381439,0.9960217,5.9603426e-11,4999.891283406033,500.0,1.0013406,99.99992370831016,0.35,4999.891283406033,0.14416675,1.0000004,100,0.02109185575381439,4318.5063,0.009959928,0.010013116,100,5.9607123e-07,4999.8916,99.99996423722592,1,0.010000002,1.000029,4999.891283406033
0.02527138825984069,0.99865633,1.1645272e-11,4999.8786308374165,500.0,1.0004789,99.99999237020833,0.35,4999.8786308374165,0.15811948,1.0,100,0.02527138825984069,4318.4937,0.009987084,0.01000531,100,1.1643903e-07,4999.879,100.0,1,0.010000002,0.9999479,4999.8786308374165
0.06091608907017976,0.99573773,6.870331e-11,4999.875818321661,500.0,1.0012847,99.999919890556,0.35,4999.875818321661,0.24480207,1.0000005,100,0.06091608907017976,4318.491,0.009957483,0.010012954,100,6.870182e-07,4999.8765,99.99995231630692,1,0.01,0.9999894,4999.875818321661
0.02332728240378933,0.99427533,2.1845041e-10,4999.889325938714,500.0,1.0021513,99.99976733894809,0.35,4999.889325938714,0.15160474,1.0000014,100,0.02332728240378933,4318.5044,0.009941255,0.010020002,100,2.1851617e-06,4999.89,99.99985694905718,1,0.010000002,1.0001508,4999.889325938714
97396.54769619029,0.4402319,2.4741275e-06,4968.673650761674,496.89,1.1938434,97.6091723824114,0.35,4968.673650761674,138.1052,1.0188258,100,97396.54769619029,4298.314,0.00442215,0.011992212,100,0.02451987,4986.083,98.15220914218988,1,0.01,0.9955155,4968.673650761674
0.1421274736784185,1.0,3.5044917e-18,4999.839559176716,500.0,1.0,100.0,0.35,4999.839559176716,0.37510818,1.0,100,0.1421274736784185,4318.4546,0.01,0.01,100,,4999.84,100.0,1,0.009999998,1.0,4999.839559176716
0.1149250362755092,0.9937633,1.6119073e-10,4999.85572354012,500.0,1.001595,99.99984360387184,0.35,4999.85572354012,0.33543673,1.0000005,100,0.1149250362755092,4318.471,0.009937234,0.010015548,100,1.6120356e-06,4999.8564,99.99995231630692,1,0.01,1.0000402,4999.85572354012
234257.5280106891,0.24364541,3.458962e-06,4951.477743434738,495.17,1.2386434,96.68899931816071,0.35,4951.477743434738,128.65833,1.0291461,100,234257.5280106891,4295.808,0.0024382703,0.012395667,100,0.03453811,4987.052,97.16793602485689,1,0.01,0.9992551,4951.477743434738
0.020579822622830642,0.99592006,5.8875224e-11,4999.885355731222,500.0,1.0009072,99.99992751326462,0.35,4999.885355731222,0.1424493,1.0000002,100,0.020579822622830642,4318.501,0.009960235,0.010010111,100,5.886378e-07,4999.886,99.99997615814777,1,0.01,0.99989617,4999.885355731222
0.026815496134139093,0.9938114,1.7526641e-10,4999.89299565426,500.0,1.0016004,99.99984358853825,0.35,4999.89299565426,0.16224718,1.0000008,100,0.026815496134139093,4318.5083,0.00993869,0.010016584,100,1.7524677e-06,4999.8936,99.99991655356695,1,0.01,0.99994206,4999.89299565426
0.011338202354508331,0.99926984,7.769327e-12,4999.896812173779,500.0,1.0005443,100.0,0.35,4999.896812173779,0.10593726,1.000002,100,0.011338202354508331,4318.5117,0.00999242,0.010005165,100,7.769732e-08,4999.8975,99.99979734461846,1,0.009999999,1.0000279,4999.896812173779
0.013837093673883118,1.0,3.5044917e-18,4999.893766198707,500.0,1.0,100.0,0.35,4999.893766198707,0.1170281,1.0,100,0.013837093673883118,4318.5083,0.01,0.01,100,,4999.8936,100.0,1,0.009999998,1.0,4999.893766198707
180674.92423788193,0.40189585,2.6587425e-06,4957.383657173094,495.76,1.2333319,97.43537042701001,0.35,4957.383657173094,169.2522,1.0260506,100,180674.92423788193,4292.7856,0.003977252,0.012205332,100,0.02714796,4982.989,97.46108345447313,1,0.01,1.0104862,4957.383657173094
0.013910186804664024,0.9946451,1.7255193e-10,4999.897755254275,500.0,1.0021764,99.99982070792389,0.35,4999.897755254275,0.11716634,1.000001,100,0.013910186804664024,4318.5127,0.009946537,0.0100218505,100,1.7254804e-06,4999.898,99.99990463265931,1,0.01,0.99999136,4999.897755254275
0.013136143143797128,0.99966997,1.4421985e-12,4999.884690679334,500.0,1.0002311,100.0000076291895,0.35,4999.884690679334,0.11401709,1.0,100,0.013136143143797128,4318.4995,0.00999643,0.010002042,100,1.4422618e-08,4999.885,100.0,1,0.01,1.000027,4999.884690679334
0.018585357758976174,1.0,3.5044917e-18,4999.877832332597,500.0,1.0,100.0,0.35,4999.877832332597,0.1356196,1.0,100,0.018585357758976174,4318.492,0.01,0.01,100,,4999.8774,100.0,1,0.009999998,1.0,4999.877832332597
0.00961596414709692,1.0,3.5044917e-18,4999.894038716206,500.0,1.0,100.0,0.35,4999.894038716206,0.09758708,1.0,100,0.00961596414709692,4318.509,0.01,0.01,100,,4999.894,100.0,1,0.009999998,1.0,4999.894038716206
249991.43309663798,0.8438293,1.0240748e-06,4949.915093687161,495.01,1.3259866,98.99632083808824,0.35,4949.915093687161,430.78015,1.0090045,100,249991.43309663798,4272.2363,0.008396099,0.0131935645,100,0.010343933,4956.682,99.10758832878886,1,0.010000002,1.0050254,4949.915093687161
