MaxIW,MinTargetPdf,MinBehavPdf,InitialReturnStd,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,DivergenceHarmonic,EpRewMean,MeanEntropy,MeanD2-0,InitialBound,Iteration,Bound,InitialReturnMin,StdIW,EpLenMean,ESSRenyiArithmetic,EpThisIter,Inner Iteration,EmpiricalD2Arithmetic,MinIW,ReturnStepMax,TimeElapsed,InitialReturnMax,MeanIW,ESSRenyiHarmonic,ReturnMeanIW,InitialReturnMean,EmpiricalD2Harmonic
1.2320122,-150.24449,-150.24449,290.77173,3600,133565,10.0,1.0281032,542.7532890218166,1.1656967,1.0,-395072.3,36,-377473.4,,0.098978646,55.3,100.0,100,1,1.0,0.71961385,10.0,1224.0546629428864,1259.4846,0.9969572,100.0,361308.0,542.7533,1.0
1.0000153,-191.62448,-191.62448,309.90112,3700,138827,10.0,0.9999888,515.978746170023,1.166442,1.0,-388626.47,37,-388626.12,,4.298334e-06,52.62,100.0,100,1,1.0,0.9999695,10.0,1250.5791673660278,1619.3115,0.9999998,100.0,362272.47,515.97876,1.0
1.0,-164.96652,-164.96652,315.96634,3800,144302,9.999999,0.9999883,537.2731211946456,1.166442,1.0,-406799.28,38,-406799.28,9.97938,,54.75,100.0,100,1,1.0,1.0,9.999999,1261.9172508716583,1349.4634,1.0,100.0,388497.12,537.27313,1.0
1.0000229,-185.0004,-185.0004,321.1268,3900,149314,9.999999,0.99999285,490.97487325897526,1.166442,1.0,-366478.1,39,-366477.2,,7.815467e-06,50.12,100.0,100,1,1.0,0.99998474,9.999999,1270.4130964279175,1489.5541,0.9999992,100.0,344177.78,490.97488,1.0
1.0,-165.11606,-165.11606,324.78165,4000,154210,9.999998,1.0000005,479.3947567418844,1.166442,1.0,-358205.53,40,-358205.53,,,48.96,100.0,100,1,1.0,1.0,9.999998,1281.7182848453522,1509.5775,1.0,100.0,335302.47,479.3947,1.0
1.0,-142.2481,-142.2481,315.0818,4100,159305,9.999999,1.0000005,499.26431498878816,1.166442,1.0,-364488.16,41,-364488.16,,,50.95,100.0,100,1,1.0,1.0,9.999999,1289.4814147949219,1259.636,1.0,100.0,348541.38,499.26428,1.0
1.0000153,-149.41171,-149.41171,309.8107,4200,164703,9.999999,0.999997,529.5693134667769,1.166442,1.0,-394729.75,42,-394728.34,9.980326,6.7261512e-06,53.98,100.0,100,1,1.0,0.99998474,9.999999,1297.4896612167358,1349.5054,0.99999774,100.0,376424.97,529.56934,1.0
1.0000229,-210.97455,-210.97455,310.44684,4300,169625,9.999997,0.999997,481.98671529261514,1.166442,1.0,-360504.4,43,-360504.06,,9.092262e-06,49.22,100.0,100,1,1.0,0.9999695,9.999997,1307.6691229343414,1779.2285,1.0000014,100.0,328688.1,481.98672,1.0
1.4632739,-261.7766,-261.7766,374.96222,4400,174670,10.0,1.0559293,494.28722263703423,1.166442,1.0,-435315.6,44,-422103.34,,0.13772447,50.45,100.0,100,1,1.0,0.7244394,10.0,1317.5410461425781,2239.3462,1.0233357,100.0,370313.78,494.2872,1.0
1.0,-269.0596,-269.0596,338.7527,4500,180181,9.999996,0.99999785,540.8698355613076,1.1647342,1.0,-459965.7,45,-459965.7,,,55.11,100.0,100,1,1.0,1.0,9.999996,1332.4424517154694,2289.2834,1.0,100.0,407293.53,540.8698,1.0
1.0000153,-142.3572,-142.3572,277.23486,4600,186231,9.999997,0.99999785,594.7516080276253,1.1647342,1.0,-445542.0,46,-445541.75,,4.1902194e-06,60.5,100.0,100,1,1.0,0.99998474,9.999997,1341.8209793567657,1219.7714,0.9999997,100.0,430588.4,594.7516,1.0
1.3639317,-182.05685,-182.05685,297.11487,4700,191026,10.0,1.0530378,469.29978868389503,1.1647342,1.0,-331726.22,47,-316621.97,,0.12998797,47.95,100.0,100,1,1.0,0.68247163,10.0,1353.0440382957458,1519.5532,1.0229802,100.0,292807.75,469.29977,1.0
1.0,-161.05771,-161.05771,310.77014,4800,196582,10.0,1.0000075,545.357053993077,1.1599293,1.0,-415991.9,48,-415991.9,,,55.56,100.0,100,1,1.0,1.0,10.0,1402.2768354415894,1479.4995,1.0,100.0,393992.38,545.35706,1.0
1.0000153,-219.21416,-219.21416,357.18338,4900,202431,9.999999,1.0000081,574.6567489782014,1.1599293,1.0,-495228.78,49,-495228.1,9.979512,4.048573e-06,58.49,100.0,100,1,1.0,0.9999695,9.999999,1409.0516667366028,1929.5259,0.9999997,100.0,457809.7,574.65674,1.0
1.5070302,-181.03563,-181.03563,299.9769,5000,207891,10.0,1.0658901,535.7646447024869,1.1599293,1.0,-397850.8,50,-383194.6,9.981383,0.1433868,54.6,100.0,100,1,1.0,0.6917714,10.0,1420.9577794075012,1439.321,1.0037137,100.0,361698.78,535.76465,1.0
1.2989826,-183.82619,-183.82619,335.93005,5100,213938,10.0,1.0321264,594.4388473198667,1.1605259,1.0,-489104.06,51,-475879.75,9.979488,0.10413081,60.47,100.0,100,1,1.0,0.7496514,10.0,1454.8963704109192,1509.3972,1.0090091,100.0,452617.28,594.43884,1.0
1.0000153,-178.55362,-178.55362,361.9812,5200,219722,9.999999,1.0000082,568.147826175823,1.1598476,1.0,-478883.1,52,-478882.03,,5.9776535e-06,57.84,100.0,100,1,1.0,0.9999695,9.999999,1477.7844727039337,1579.0833,0.9999994,100.0,453821.28,568.1478,1.0
1.0,-160.23126,-160.23126,355.66483,5300,225889,9.999999,1.0000088,606.4555847624445,1.1598476,1.0,-514541.06,53,-514541.06,,,61.67,100.0,100,1,1.0,1.0,9.999999,1490.1757233142853,1419.6335,1.0,100.0,494285.84,606.45557,1.0
1.0000305,-160.02744,-160.02744,339.46423,5400,231539,10.0,1.0000005,554.7675522797047,1.1598476,1.0,-442412.3,54,-442411.2,,8.015431e-06,56.5,100.0,100,1,1.0,0.99998474,10.0,1497.8336687088013,1389.6758,0.9999986,100.0,423001.9,554.7675,1.0
1.0,-231.12907,-231.12907,357.7538,5500,237780,10.0,0.9999907,613.8341891489835,1.1598476,1.0,-544964.0,55,-544964.0,,,62.41,100.0,100,1,1.0,1.0,10.0,1507.604308128357,1999.5642,1.0,100.0,504780.2,613.83417,1.0
1.0000153,-262.771,-262.771,428.11404,5600,244084,10.0,0.99999046,620.1452906432153,1.1598476,1.0,-627178.4,56,-627177.8,,4.0373952e-06,63.04,100.0,100,1,1.0,0.9999695,10.0,1516.2159488201141,2429.3945,0.9999998,100.0,567861.2,620.1453,1.0
1.0,-177.08113,-177.08113,322.4826,5700,249909,9.999998,0.99999154,572.2490084237228,1.1598476,1.0,-454062.4,57,-454062.4,9.9821825,,58.25,100.0,100,1,1.0,1.0,9.999998,1526.0502350330353,1499.5088,1.0,100.0,431463.97,572.249,1.0
1.0000153,-226.13011,-226.13011,356.21017,5800,255715,10.0,0.9999913,570.366071151789,1.1598476,1.0,-484742.2,58,-484739.94,9.983628,9.758196e-06,58.06,100.0,100,1,1.0,0.9999695,10.0,1533.5460224151611,1799.3356,0.9999989,100.0,452200.88,570.366,1.0
1.0000153,-195.06723,-195.06723,317.5156,5900,261211,9.999998,0.99999475,539.3740510959,1.1598476,1.0,-422501.84,59,-422501.84,,5.318672e-06,54.96,100.0,100,1,1.0,0.99998474,9.999998,1546.0647718906403,1749.4934,1.000001,100.0,391740.47,539.3741,1.0
1.0000153,-281.7282,-281.7282,395.41348,6000,267453,10.0,1.0000184,613.927793674832,1.1598476,1.0,-595031.8,60,-595031.06,9.98247,5.082959e-06,62.42,100.0,100,1,1.0,0.9999695,10.0,1554.1736266613007,2479.162,0.9999995,100.0,533258.44,613.9278,1.0
1.0,-158.83832,-158.83832,329.98856,6100,272821,9.999997,1.0000154,526.5644108383706,1.1598476,1.0,-406128.47,61,-406128.47,,,53.68,100.0,100,1,1.0,1.0,9.999997,1567.3925032615662,1409.4576,1.0,100.0,386162.53,526.5644,1.0
1.0000153,-230.57394,-230.57394,351.7018,6200,279055,10.0,1.0000181,613.1427522243582,1.1598476,1.0,-541034.8,62,-541034.06,9.9801445,5.4832126e-06,62.34,100.0,100,1,1.0,0.9999695,10.0,1576.4128794670105,2029.5006,0.9999995,100.0,499637.47,613.14276,1.0
1.0,-258.59607,-258.59607,408.51645,6300,285338,9.999999,1.0000182,618.0483802419168,1.1598476,1.0,-598822.7,63,-598822.7,,,62.83,100.0,100,1,1.0,1.0,9.999999,1586.472793340683,2229.4043,1.0,100.0,548869.44,618.0484,1.0
1.2433811,-161.04395,-161.04395,294.59003,6400,290339,9.999999,1.0177431,489.870358820786,1.1598476,1.0,-348165.56,64,-345138.7,9.981498,0.07280801,50.01,100.0,100,1,1.0,0.8597944,9.999999,1593.331838607788,1459.5156,0.9966654,100.0,323540.4,489.8704,1.0
1.0000381,-150.10083,-150.10083,282.95114,6500,295863,9.999999,1.0000001,542.1778853416358,1.1586783,1.0,-391789.0,65,-391787.62,,1.355929e-05,55.24,100.0,100,1,1.0,0.9999695,9.999999,1608.3989193439484,1329.7274,1.0000005,100.0,374016.8,542.1779,1.0
1.0000153,-198.68605,-198.68605,373.65027,6600,301778,9.999997,1.0,581.2530186766268,1.1586783,1.0,-507180.4,66,-507179.97,,4.0595623e-06,59.15,100.0,100,1,1.0,0.9999695,9.999997,1622.3234598636627,1719.3582,1.0,100.0,477469.12,581.253,1.0
1.0000153,-185.48705,-185.48705,348.73077,6700,307935,10.0,1.0,605.4477282647681,1.1586783,1.0,-517207.38,67,-517205.75,,6.8987065e-06,61.57,100.0,100,1,1.0,0.9999695,10.0,1633.652074098587,1699.4639,0.9999995,100.0,488178.47,605.44775,1.0
1.0000076,-193.51276,-193.51276,295.40897,6800,313809,10.0,1.0,577.1475203523806,1.1586783,1.0,-443874.16,68,-443873.4,,4.543657e-06,58.74,100.0,100,1,1.0,0.9999695,10.0,1645.1037092208862,1529.3984,0.9999992,100.0,420364.97,577.1475,1.0
1.0000305,-256.20306,-256.20306,358.02945,6900,319399,10.0,0.99999285,548.7563900767219,1.1586783,1.0,-480601.1,69,-480598.62,,1.3644648e-05,55.9,100.0,100,1,1.0,0.99993896,10.0,1657.730623960495,2258.88,1.0000019,100.0,429316.38,548.7564,1.0
1.3688416,-202.71793,-202.71793,367.62476,7000,325357,9.999998,1.0282484,585.5526424864142,1.1586783,1.0,-507719.03,70,-500085.1,19.96614,0.100140326,59.58,100.0,100,1,1.0,0.74109864,9.999998,1678.293123960495,1719.0175,1.0012233,100.0,469969.47,585.5527,1.0
1.0000153,-183.67062,-183.67062,372.72238,7100,331051,10.0,1.0000032,559.1560315305416,1.1578379,1.0,-479924.97,71,-479924.06,,6.4505e-06,56.94,100.0,100,1,1.0,0.9999695,10.0,1698.2689855098724,1679.4463,0.9999997,100.0,451576.53,559.15607,1.0
1.0000153,-203.86737,-203.86737,341.9063,7200,336391,9.999999,1.0000031,523.7673524711877,1.1578379,1.0,-420947.94,72,-420946.72,,6.636136e-06,53.4,100.0,100,1,1.0,0.9999695,9.999999,1712.3529059886932,1719.5002,0.9999994,100.0,391230.9,523.7674,1.0
1.0000153,-198.60004,-198.60004,333.65082,7300,342526,10.0,1.0000033,603.2381660247393,1.1578379,1.0,-502557.34,73,-502556.66,,6.13496e-06,61.35,100.0,100,1,1.0,0.9999695,10.0,1726.681421995163,1649.2761,0.9999994,100.0,475218.47,603.2382,1.0
1.0,-197.05301,-197.05301,341.48004,7400,349023,10.0,1.0000035,639.4348429315262,1.1578379,1.0,-555542.2,74,-555542.2,9.981434,,64.97,100.0,100,1,1.0,1.0,10.0,1739.1657707691193,1729.334,1.0,100.0,525485.5,639.4348,1.0
1.0000153,-291.04224,-291.04224,366.55862,7500,355166,10.0,1.0000035,604.0601138472504,1.1578379,1.0,-562535.4,75,-562535.06,,4.27448e-06,61.43,100.0,100,1,1.0,0.99998474,10.0,1749.6536622047424,2509.2676,0.9999994,100.0,499253.53,604.0601,1.0
1.0000153,-203.46002,-203.46002,340.41403,7600,360644,9.999999,1.0000031,537.574795200797,1.1578379,1.0,-434573.12,76,-434573.0,,3.8573003e-06,54.78,100.0,100,1,1.0,0.99998474,9.999999,1765.075924396515,1719.1802,1.0000001,100.0,404868.25,537.5748,1.0
1.0,-156.14902,-156.14902,312.89426,7700,365695,9.999999,1.0000029,494.8650808102954,1.1578379,1.0,-361373.12,77,-361373.12,,,50.51,100.0,100,1,1.0,1.0,9.999999,1776.177284002304,1359.6211,1.0,100.0,342794.28,494.86505,1.0
1.0,-159.4906,-159.4906,329.70013,7800,371300,10.0,1.0000033,550.2596909450773,1.1578379,1.0,-430618.7,78,-430618.7,,,56.05,100.0,100,1,1.0,1.0,10.0,1784.776934146881,1379.6698,1.0,100.0,411487.88,550.2597,1.0
1.0000153,-190.08784,-190.08784,364.43744,7900,376975,9.999996,1.0000032,557.2474306269886,1.1578379,1.0,-465940.06,79,-465937.28,,9.151144e-06,56.75,100.0,100,1,1.0,0.9999695,9.999996,1795.9850492477417,1499.5804,0.99999833,100.0,443336.53,557.24744,1.0
1.0000153,-178.00568,-178.00568,333.69272,8000,382458,9.999998,1.000003,538.0667103085507,1.1578379,1.0,-425301.78,80,-425300.62,,6.7134733e-06,54.83,100.0,100,1,1.0,0.99998474,9.999998,1810.1053540706635,1559.2513,0.99999857,100.0,400865.47,538.06665,1.0
1.0,-174.7475,-174.7475,354.77777,8100,388715,10.0,1.0000035,615.4431634219198,1.1578379,1.0,-529392.6,81,-529392.6,9.98104,,62.57,100.0,100,1,1.0,1.0,10.0,1825.7159023284912,1569.4265,1.0,100.0,504637.53,615.4432,1.0
1.0,-155.19998,-155.19998,310.15775,8200,394368,10.0,1.0000031,555.0607939467768,1.1578379,1.0,-423691.9,82,-423691.9,,,56.53,100.0,100,1,1.0,1.0,10.0,1836.120973110199,1389.3994,1.0,100.0,404290.3,555.0608,1.0
1.0000153,-226.01892,-226.01892,364.84732,8300,400159,9.999998,1.0000035,568.856475722419,1.1578379,1.0,-492960.03,83,-492959.62,,3.1380812e-06,57.91,100.0,100,1,1.0,0.99998474,9.999998,1845.9974274635315,1899.1317,0.99999976,100.0,456710.84,568.85645,1.0
1.0000916,-224.33466,-224.33466,368.08896,8400,406066,10.0,1.0000036,580.4594073814364,1.1578379,1.0,-506792.16,84,-506778.53,9.979408,4.7634225e-05,59.07,100.0,100,1,1.0,0.9997559,10.0,1859.5303366184235,1849.2483,0.99999315,100.0,472409.0,580.4594,1.0
1.8708419,-183.16882,-183.16882,319.1171,8500,411452,10.0,1.1046493,528.3747504843726,1.1578379,1.0,-407694.72,85,-385520.06,9.979599,0.18329686,53.86,100.0,100,1,1.0,0.6781326,10.0,1888.7230865955353,1629.2742,0.9988182,100.0,357479.75,528.37476,1.0
1.4574579,-252.00081,-252.00081,322.26114,8600,417899,10.0,1.0539582,634.4266158388789,1.156664,1.0,-547329.94,86,-527381.3,9.984745,0.15653309,64.47,100.0,100,1,1.0,0.5416205,10.0,1922.0430183410645,2019.2908,1.0106088,100.0,485309.47,634.4266,1.0
1.3231484,-203.90396,-203.90396,327.4459,8700,423487,9.999999,1.0214094,548.5460540349793,1.1570605,1.0,-437144.25,87,-432567.97,19.963017,0.08453081,55.88,100.0,100,1,1.0,0.7521263,9.999999,1949.969143629074,1699.2744,1.010176,100.0,403238.16,548.5461,1.0
1.0,-196.83357,-196.83357,347.63147,8800,429830,9.999999,1.0000015,624.0331705091116,1.1556973,1.0,-537926.3,88,-537926.3,,,63.43,100.0,100,1,1.0,1.0,9.999999,1969.384311914444,1658.9934,1.0,100.0,510265.03,624.03314,1.0
1.0,-240.05804,-240.05804,381.3688,8900,435832,9.999997,1.0000014,589.9505118699929,1.1556973,1.0,-535287.25,89,-535287.25,9.982803,,60.02,100.0,100,1,1.0,1.0,9.999997,1979.974807024002,2039.4584,1.0,100.0,493483.75,589.9505,1.0
1.0000153,-283.62292,-283.62292,378.01578,9000,441780,9.999999,1.0000015,584.5609643669811,1.1556973,1.0,-540077.3,90,-540077.06,9.987347,4.4474014e-06,59.48,100.0,100,1,1.0,0.99998474,9.999999,1991.0770189762115,2349.293,0.9999998,100.0,484607.2,584.561,1.0
1.000001,-235.45291,-235.45291,388.00366,9100,447904,9.999998,1.0000017,602.1451644946316,1.1556973,1.0,-550538.56,91,-550538.56,,1.0662403e-07,61.24,100.0,100,1,1.0,0.9999995,9.999998,2007.8932042121887,1929.3889,1.0,100.0,513125.6,602.14514,1.0
1.0000153,-217.58725,-217.58725,316.26492,9200,454210,9.999999,1.0000018,620.3307634137316,1.1556973,1.0,-517011.66,92,-517010.28,9.98265,7.805405e-06,63.06,100.0,100,1,1.0,0.9999695,9.999999,2019.729206085205,1789.3185,0.9999992,100.0,484832.34,620.3308,1.0
1.0,-168.7475,-168.7475,360.3158,9300,460299,10.0,1.0000015,598.6437521084175,1.1556973,1.0,-512645.66,93,-512645.5,9.979863,1.5184569e-06,60.89,100.0,100,1,1.0,0.99998474,10.0,2034.0202767848969,1559.529,0.9999998,100.0,488201.66,598.64374,1.0
1.0000153,-262.69385,-262.69385,374.68503,9400,466806,10.0,1.0000017,640.4409453462779,1.1556973,1.0,-596984.3,94,-596983.94,,5.5135424e-06,65.07,100.0,100,1,1.0,0.9999695,10.0,2047.0892827510834,2149.3726,0.9999997,100.0,550553.1,640.4409,1.0
