ESSRenyiHarmonic,InitialReturnStd,InitialReturnMean,Bound,EmpiricalD2Arithmetic,Iteration,MinBehavPdf,TimestepsSoFar,ReturnMeanIW,EpLenMean,InitialReturnMax,MinIW,StdIW,MeanIW,InitialBound,EmpiricalD2Harmonic,EpThisIter,EpRewMean,ReturnStepMaxmin,InitialReturnMin,ESSRenyiArithmetic,EpisodesSoFar,Inner Iteration,ReturnStepMax,MaxIW,MeanEntropy,TimeElapsed,MeanD2-0,DivergenceHarmonic,MinTargetPdf
100.0,211.9351,696.38257,-548443.6,1.0,139,-133.9513,7375192,529864.7,70.66,1359.6265,0.99998474,7.679346e-06,0.999999,-548444.1,1.0,100,696.3825778583517,9.999999,,100.0,138300,3,9.999999,1.0000305,1.0544289,19994.613003492355,1.0,0.9999951,-133.9513
100.0,208.3439,670.6872,-517362.28,1.0,139,-157.51071,7382001,493228.16,68.09,1549.6199,0.9999695,8.5344445e-06,0.9999997,-517362.28,1.0,100,670.6871419011887,10.0,,100.0,138400,4,10.0,1.0000305,1.0544289,19999.629435777664,1.0,0.9999951,-157.51071
100.0,194.83806,680.5887,-520015.66,1.0,139,-150.9878,7388909,501162.56,69.08,1369.6217,0.99993896,1.4599707e-05,1.0000007,-520015.66,1.0,100,680.588653200244,10.0,9.98033,100.0,138500,5,10.0,1.0000305,1.0544289,20002.578199148178,1.0,0.9999951,-150.9878
100.0,203.55292,698.0714,-546508.44,1.0,139,-140.93567,7395992,528737.94,70.83,1329.7163,0.99993896,1.5327942e-05,1.0000004,-546508.44,1.0,100,698.0713635191642,10.0,19.97259,100.0,138600,6,10.0,1.0000305,1.0544289,20005.329394817352,1.0,0.99999535,-140.9357
100.0,211.90411,660.6866,-492394.62,1.0,139,-132.21819,7402701,474014.88,67.09,1339.6572,0.78488505,0.106597714,0.9920372,-499448.4,1.0,100,660.6866115336225,10.0,,100.0,138700,7,10.0,1.4191844,1.0544289,20008.016635894775,1.0,1.0383406,-132.21819
98.73675,209.44205,670.0776,-515069.2,1.0127941,139,-131.16313,7409504,497472.12,68.03,1319.7894,0.83313787,0.074096404,1.0142406,-535228.4,1.0127941,100,670.0776313284947,10.0,,98.73675,138800,8,10.0,1.2329618,1.0544289,20014.338397979736,1.0127941,1.0104076,-131.18213
99.67372,244.34746,676.8815,-538466.56,1.0032735,139,-144.81723,7416375,516374.72,68.71,1479.6372,0.88564,0.044198584,1.002156,-546502.56,1.0032735,100,676.8814852674591,10.0,,99.67372,138900,9,10.0,1.1554273,1.0544289,20021.509177923203,1.0032735,1.0080385,-144.71844
99.68777,216.9002,734.66327,-610777.3,1.0031321,139,-163.45302,7423824,585906.75,74.49,1569.489,0.8844921,0.0502965,0.99946845,-617037.0,1.0031321,100,734.6632982470171,9.999999,,99.68777,139000,10,9.999999,1.1064179,1.0544289,20027.46449637413,1.0031321,1.0091892,-163.52252
100.0,234.20274,653.6771,-502400.2,1.0,140,-152.79378,7430463,482144.66,66.39,1419.6432,1.0,,1.0,-502400.2,1.0,100,653.6771101083683,10.0,,100.0,139100,1,10.0,1.0,1.0540339,20033.36986231804,1.0,1.0000125,-152.79378
100.0,243.11234,734.87195,-617440.06,1.0,140,-147.3826,7437914,599131.25,74.51,1349.7017,0.9998779,4.481581e-05,0.9999899,-617449.2,1.0,100,734.8719401036376,9.999999,,100.0,139200,2,9.999999,1.0001068,1.0540339,20036.029626607895,1.0,1.0000123,-147.3826
100.00042,209.88069,686.2841,-521513.84,0.9999959,140,-137.29181,7444879,505401.0,69.65,1249.681,0.74296683,0.11991098,1.0009437,-530737.25,0.9999958,100,686.2841461547292,10.0,,100.00041,139300,3,10.0,1.3401248,1.0540339,20041.277008533478,0.9999959,1.0538601,-137.29181
98.198364,240.41722,677.47437,-563836.6,1.0183469,140,-203.87558,7451756,525917.9,68.77,1889.5208,0.50596404,0.26627678,1.0125146,-563838.75,1.0183469,100,677.4743355366867,9.999999,,98.198364,139400,4,9.999999,2.0666978,1.0540339,20048.80508708954,1.0183469,1.1167016,-203.60776
98.33835,228.15869,677.77423,-530310.8,1.0168973,140,-167.34732,7458636,505047.47,68.8,1569.53,0.5605299,0.17628755,0.988079,-540054.7,1.0168973,100,677.7742378314313,9.999999,,98.33835,139500,5,9.999999,1.4948689,1.0540339,20052.93976831436,1.0168973,1.041209,-167.31676
99.473,216.90736,698.07513,-562889.0,1.0052979,140,-161.26932,7465719,538051.25,70.83,1559.6058,0.6993706,0.14275742,1.008582,-562889.6,1.0052979,100,698.0750789447875,10.0,,99.473,139600,6,10.0,1.4708401,1.0540339,20058.427150011063,1.0052979,1.0322871,-161.27278
99.510635,177.21973,673.48236,-481620.62,1.0049177,140,-132.00269,7472556,466940.66,68.37,1199.6893,0.64366156,0.15118293,0.97936255,-481620.88,1.0049177,100,673.482361627413,9.999999,,99.510635,139700,7,9.999999,1.4252391,1.0540339,20062.560203790665,1.0049177,1.0299356,-132.16232
99.47427,214.00562,683.6911,-532571.1,1.005285,140,-152.77951,7479495,514247.16,69.39,1339.6157,0.6474836,0.15558168,1.0051697,-532579.7,1.005285,100,683.6910895393949,9.999999,9.979733,99.47427,139800,8,9.999999,1.4151623,1.0540339,20066.153198719025,1.005285,1.0321771,-152.82541
99.45906,214.61717,710.9713,-575120.0,1.0054388,140,-151.5524,7486707,553949.75,72.12,1439.562,0.7177934,0.1430491,1.0190586,-575126.44,1.0054388,100,710.9713211179674,10.0,209.89987,99.45906,139900,9,10.0,1.4990948,1.0540339,20074.627235651016,1.0054388,1.0331545,-151.64178
99.44088,216.1348,699.7673,-558655.25,1.0056226,140,-205.00357,7493807,520603.62,71.0,1929.4485,0.4994517,0.16593829,1.0021733,-558655.6,1.0056226,100,699.7672195212218,10.0,9.982678,99.44088,140000,10,10.0,1.4345119,1.0540339,20081.148958206177,1.0056226,1.0343074,-205.3507
100.0,262.60135,729.96967,-630504.44,1.0,141,-176.00952,7501209,601814.8,74.02,1689.5486,0.9999695,1.3183254e-05,1.0000015,-630504.56,1.0,100,729.9696231342631,10.0,9.980888,100.0,140100,1,10.0,1.0000305,1.0540593,20084.92808651924,1.0,1.0000031,-176.00952
99.99958,206.25668,688.3711,-533638.94,1.0000042,141,-136.34886,7508195,516398.7,69.86,1309.7275,0.9999542,2.064892e-05,1.0000031,-533640.06,1.0000042,100,688.371072981389,9.999999,9.980795,99.99958,140200,2,9.999999,1.0000458,1.0540593,20088.314896583557,1.0000042,0.99999905,-136.34886
100.0,224.98114,693.1741,-544929.9,1.0,141,-203.64828,7515229,510419.5,70.34,1809.5044,0.65603626,0.15883774,0.9702664,-564023.7,1.0,100,693.1741403109029,10.0,19.964062,100.0,140300,3,10.0,1.3188349,1.0540593,20091.653227090836,1.0,1.0997572,-203.64827
97.4241,239.39609,660.17615,-513466.97,1.02644,141,-150.79504,7521933,494737.0,67.04,1349.6979,0.6736052,0.16198355,1.0167733,-554060.56,1.02644,100,660.17613468636,10.0,,97.4241,140400,4,10.0,1.4653742,1.0540593,20097.049664735794,1.02644,1.0465578,-150.96738
98.99027,238.41872,685.48065,-571376.6,1.0102003,141,-215.62099,7528890,524821.1,69.57,2119.5737,0.5355229,0.1773501,1.0147783,-571378.56,1.0102003,100,685.4806020115095,10.0,9.979284,98.99027,140500,5,10.0,1.4497613,1.0540593,20105.178463935852,1.0102003,1.0631222,-215.72673
98.9518,186.35759,681.3755,-530680.25,1.010593,141,-130.2076,7535806,514214.88,69.16,1259.7965,0.5858772,0.2342344,1.0343122,-530681.06,1.010593,100,681.3754279980953,9.999999,9.97981,98.9518,140600,6,9.999999,1.6822401,1.0540593,20111.765157699585,1.010593,1.0655566,-130.28181
98.941154,248.35397,710.0673,-614820.9,1.0107018,141,-188.5697,7543009,581950.9,72.03,1779.6456,0.57503206,0.2283764,1.0432073,-614822.1,1.0107018,100,710.0674133794606,10.0,,98.941154,140700,7,10.0,1.8811183,1.0540593,20115.309610128403,1.0107018,1.0663512,-188.61935
98.9349,213.75319,682.27924,-553106.5,1.0107657,141,-155.89093,7549934,527531.0,69.25,1569.6746,0.6143267,0.21359009,1.0604154,-553106.5,1.0107657,100,682.2792242715411,9.999999,,98.9349,140800,8,9.999999,1.7237108,1.0540593,20118.691646575928,1.0107657,1.0667055,-155.90335
98.977905,211.71097,714.0746,-555892.8,1.0103265,141,-180.0227,7557177,529033.5,72.43,1609.6396,0.5497638,0.20972791,0.9951981,-555901.7,1.0103265,100,714.0746577810645,10.0,199.92804,98.977905,140900,9,10.0,1.6709071,1.0540593,20121.41354393959,1.0103265,1.0639236,-180.18301
98.93769,206.6595,692.0797,-550359.4,1.0107372,141,-169.74426,7564200,523467.4,70.23,1609.6569,0.3377861,0.21542937,1.0198296,-550366.25,1.0107372,100,692.0797189827456,9.999999,,98.93769,141000,10,9.999999,1.5709779,1.0540593,20130.16418147087,1.0107372,1.0664657,-169.85504
100.0,215.9928,713.0739,-583816.94,1.0,142,-174.13843,7571433,555127.1,72.33,1689.5596,0.99998474,2.7412952e-06,0.99999976,-583817.06,1.0,100,713.0738696974767,10.0,179.91824,100.0,141100,1,10.0,1.0000153,1.0540173,20138.465442419052,1.0,0.9999919,-174.13843
100.0,241.8444,700.87036,-573533.44,1.0,142,-169.65265,7578544,549707.8,71.11,1539.685,0.99998474,6.4391666e-06,0.99999994,-573534.06,1.0,100,700.8704559128417,10.0,9.979272,100.0,141200,2,10.0,1.0000153,1.0540173,20142.286686182022,1.0,0.9999918,-169.65265
100.0,231.26225,684.2737,-543715.2,1.0,142,-156.34131,7585489,521712.84,69.45,1479.5994,0.9999695,1.0343252e-05,0.99999946,-543715.2,1.0,100,684.273674218254,10.0,,100.0,141300,3,10.0,1.0000305,1.0540173,20146.242297649384,1.0,0.999992,-156.3413
100.0,176.52817,686.573,-524548.56,1.0,142,-151.24545,7592457,502544.56,69.68,1479.6558,0.9999695,1.1539189e-05,1.0000004,-524548.56,1.0,100,686.5729577516629,10.0,9.98011,100.0,141400,4,10.0,1.0000305,1.0540173,20149.105860710144,1.0,0.999992,-151.24545
100.0,211.10324,693.5734,-544458.1,1.0,142,-143.01857,7599495,525604.75,70.38,1369.634,0.9998932,4.0583152e-05,0.99999696,-544462.6,1.0,100,693.5734493976536,10.0,,100.0,141500,5,10.0,1.0001068,1.0540173,20152.175623178482,1.0,0.9999918,-143.01857
100.0,198.73676,709.26227,-571918.25,1.0,142,-184.53763,7606690,542547.75,71.95,1709.4857,0.9998474,7.1146664e-05,1.0000032,-571918.4,1.0,100,709.2622376259999,10.0,199.92831,100.0,141600,6,10.0,1.0001984,1.0540173,20158.3301653862,1.0,0.9999914,-184.53766
100.0,238.736,717.17084,-598343.56,1.0,142,-178.2002,7613964,571323.2,72.74,1639.665,0.99969494,9.816735e-05,0.9999997,-598344.1,1.0,100,717.170868150245,9.999999,9.9806795,100.0,141700,7,9.999999,1.0002594,1.0540173,20161.9634578228,1.0,0.9999918,-178.20033
100.0,237.06833,710.27344,-583598.0,1.0,142,-148.58829,7621169,560691.9,72.05,1509.681,0.99978644,8.6807246e-05,1.0000092,-583598.0,1.0,100,710.2733969658718,10.0,,100.0,141800,8,10.0,1.0001831,1.0540173,20166.100581645966,1.0,0.999992,-148.58832
100.0,222.44357,717.26526,-587775.9,1.0,142,-172.78745,7628444,563956.06,72.75,1539.4983,0.9998627,5.5134915e-05,1.0000086,-587782.0,1.0,100,717.2651586882422,9.999999,199.87793,100.0,141900,9,9.999999,1.0001602,1.0540173,20168.92875266075,1.0,0.9999912,-172.78738
100.0,186.58551,696.1789,-534183.3,1.0,142,-125.331924,7635508,519475.1,70.64,1209.733,0.9998932,3.5241592e-05,0.99999636,-534184.0,1.0,100,696.1788654131457,10.0,159.9635,100.0,142000,10,10.0,1.0000916,1.0540173,20174.087359905243,1.0,0.99999213,-125.33196
100.0,217.50366,700.0744,-558824.7,1.0,143,-159.9832,7642611,537410.4,71.03,1459.6938,0.9999695,7.977765e-06,0.9999976,-558826.2,1.0,100,700.0743415424556,10.0,,100.0,142100,1,10.0,1.0000153,1.0540173,20178.25082874298,1.0,0.9999919,-159.9832
100.0,193.36931,705.98096,-553837.75,1.0,143,-140.89253,7649773,535799.94,71.62,1339.6816,0.9999542,1.8558589e-05,0.9999983,-553837.75,1.0,100,705.9809289030314,10.0,329.94604,100.0,142200,2,10.0,1.0000305,1.0540173,20181.37364768982,1.0,0.9999919,-140.89252
100.0,271.0018,677.69214,-555613.1,1.0,143,-154.25644,7656652,532707.56,68.79,1509.6633,0.99993896,1.7451002e-05,0.99999857,-555613.1,1.0,100,677.6921188521935,10.0,,100.0,142300,3,10.0,1.0000305,1.0540173,20184.090312957764,1.0,0.999992,-154.25642
100.0,222.65591,690.18713,-549758.06,1.0,143,-155.60056,7663656,525932.2,70.04,1539.6938,0.99993896,2.6355234e-05,0.9999972,-549760.4,1.0,100,690.1871098374035,10.0,69.93082,100.0,142400,4,10.0,1.0000458,1.0540173,20187.210704803467,1.0,0.99999106,-155.60056
100.000404,192.64308,672.2826,-508484.88,0.99999595,143,-153.67154,7670481,489074.25,68.25,1389.7203,0.9999008,3.4562447e-05,1.0000018,-508484.88,0.99999595,100,672.2825285573324,9.999999,,100.000404,142500,5,9.999999,1.0000763,1.0540173,20191.36608505249,0.99999595,1.0000091,-153.67154
100.00042,183.72684,686.0721,-521423.7,0.9999959,143,-136.95174,7677444,504445.25,69.63,1299.7401,0.9998932,4.3958556e-05,0.9999899,-521425.7,0.9999958,100,686.0721101586879,9.999999,159.9396,100.00041,142600,6,9.999999,1.0000916,1.0540173,20193.8806912899,0.9999959,1.0000091,-136.95172
100.00042,206.65929,689.6699,-540655.44,0.9999959,143,-147.71413,7684443,518351.34,69.99,1489.7045,0.9998627,4.79249e-05,0.9999962,-540655.44,0.9999958,100,689.6699376247957,10.0,,100.00041,142700,7,10.0,1.0000916,1.0540173,20197.52300095558,0.9999959,1.0000091,-147.71414
100.00042,227.0025,686.976,-558961.0,0.9999959,143,-200.63312,7691415,523457.53,69.72,1879.5038,0.9998627,5.0453214e-05,0.9999905,-558961.9,0.9999958,100,686.9760168563126,10.0,,100.00041,142800,8,10.0,1.0001221,1.0540173,20200.25670814514,0.9999959,1.0000088,-200.63313
100.00042,230.2884,695.6741,-558995.6,0.9999959,143,-169.66943,7698474,536987.25,70.59,1479.7959,0.9997712,6.8372596e-05,0.9999856,-558996.0,0.9999958,100,695.6740087953926,10.0,,100.00041,142900,9,10.0,1.0001373,1.0540173,20205.88653278351,0.9999959,1.0000097,-169.66937
100.00042,198.97409,693.5735,-527709.75,0.9999959,143,-123.71684,7705512,513720.6,70.38,1169.7174,0.7631433,0.103923835,1.0013182,-534381.44,0.9999958,100,693.5734658151715,10.0,9.98119,100.00041,143000,10,10.0,1.2964481,1.0540173,20210.304464817047,0.9999959,1.0348921,-123.716896
100.0,234.44075,720.2726,-592058.1,1.0,144,-152.49393,7712817,573750.25,73.05,1349.6743,0.9999237,2.7788643e-05,0.9999973,-592062.94,1.0,100,720.2725841269894,10.0,9.980004,100.0,143100,1,10.0,1.0000458,1.0540123,20217.836742401123,1.0,0.9999856,-152.49393
100.0,252.19832,666.1814,-516360.38,1.0,144,-145.87653,7719581,497689.97,67.64,1349.545,0.6732558,0.12355781,0.9982722,-525696.8,1.0,100,666.1813931978114,10.0,,100.0,143200,2,10.0,1.3042061,1.0540123,20221.69326210022,1.0,1.0403843,-145.87653
98.719154,221.97125,672.676,-513658.72,1.0129746,144,-168.82166,7726410,488245.94,68.29,1569.5856,0.6091648,0.18390249,1.011796,-522340.3,1.0129746,100,672.6759890599111,10.0,,98.719154,143300,3,10.0,1.7759324,1.0540123,20230.878427267075,1.0129746,1.0534141,-169.12962
99.11679,250.34216,724.8705,-626480.6,1.0089108,144,-188.67667,7733761,597709.7,73.51,1669.5225,0.5414635,0.1887802,1.017379,-626483.94,1.0089108,100,724.870436362625,9.999999,89.94768,99.11679,143400,4,9.999999,1.6086866,1.0540123,20242.187928915024,1.0089108,1.0548099,-188.61642
99.0787,244.73271,697.976,-528961.3,1.0092987,144,-136.4895,7740843,511504.56,70.82,1299.6996,0.46764758,0.19440496,0.98326945,-528961.3,1.0092987,100,697.9760150182116,10.0,,99.0787,143500,5,10.0,1.4827832,1.0540123,20246.55946612358,1.0092987,1.057281,-136.6328
99.06764,218.73369,712.7714,-588156.94,1.0094113,144,-144.01373,7748073,567904.7,72.3,1399.6766,0.5702003,0.19041091,1.0273439,-588159.9,1.0094113,100,712.7713678305345,10.0,,99.06764,143600,6,10.0,1.6323252,1.0540123,20249.565217494965,1.0094113,1.0579666,-143.80618
99.10948,246.07085,705.37616,-572132.94,1.0089852,144,-164.70111,7755229,545385.6,71.56,1609.5393,0.6583025,0.16317926,0.9998126,-572132.94,1.0089852,100,705.3761047399248,10.0,,99.10948,143700,7,10.0,1.4083982,1.0540123,20254.405379533768,1.0089852,1.055332,-164.82953
99.10342,211.01181,690.8707,-536885.1,1.0090469,144,-151.61568,7762240,517232.0,70.11,1379.5706,0.52364457,0.18998101,0.98473096,-536885.1,1.0090469,100,690.870720708155,9.999999,9.97917,99.10342,143800,8,9.999999,1.471435,1.0540123,20257.207993030548,1.0090469,1.0556546,-151.47705
99.08969,221.0921,690.6724,-531063.25,1.0091867,144,-171.80687,7769249,503290.62,70.09,1639.6064,0.45953414,0.20114325,1.0045627,-531063.6,1.0091867,100,690.6724172580462,9.999999,9.981146,99.08969,143900,9,9.999999,1.5923485,1.0540123,20259.81963467598,1.0091867,1.0566024,-171.99551
99.06818,216.6968,723.8733,-585242.2,1.0094059,144,-155.94162,7776590,564698.9,73.41,1409.7225,0.6302784,0.16369982,1.0039612,-585246.06,1.0094059,100,723.8732938742644,9.999999,9.986341,99.06818,144000,10,9.999999,1.364754,1.0540123,20263.12788295746,1.0094059,1.0578953,-155.97823
100.0,242.90486,727.5712,-615711.8,1.0,145,-174.91887,7783968,588362.3,73.78,1649.6144,0.99998474,4.214162e-06,0.99999946,-615712.2,1.0,100,727.5712661153306,9.999999,9.979222,100.0,144100,1,9.999999,1.0000153,1.0539364,20269.328013420105,1.0,1.0000118,-174.91887
100.0,205.4987,695.67444,-549708.56,1.0,145,-158.26762,7791027,526191.4,70.59,1529.6793,0.9999695,7.0339643e-06,0.9999992,-549709.1,1.0,100,695.674445508052,10.0,299.91766,100.0,144200,2,10.0,1.0000153,1.0539364,20273.18876671791,1.0,1.0000116,-158.26764
100.0,247.56955,704.8789,-585494.0,1.0,145,-179.29126,7798178,558141.06,71.51,1649.7163,0.99993896,1.5065394e-05,0.9999968,-585496.75,1.0,100,704.8788875524134,9.999999,,100.0,144300,3,9.999999,1.0000458,1.0539364,20278.009853839874,1.0,1.0000116,-179.29126
100.0,245.60089,667.4813,-546443.44,1.0,145,-202.04077,7804955,505854.44,67.77,2009.6096,0.99993896,2.9525436e-05,1.0000045,-546443.5,1.0,100,667.4813285392968,9.999999,,100.0,144400,4,9.999999,1.0000839,1.0539364,20283.275207042694,1.0,1.000011,-202.04076
100.0,205.81224,689.17487,-536727.6,1.0,145,-154.08456,7811949,517320.16,69.94,1389.6075,0.99990845,2.933203e-05,0.9999991,-536728.0,1.0,100,689.1747943575689,9.999999,,100.0,144500,5,9.999999,1.0000763,1.0539364,20286.855843782425,1.0,1.0000114,-154.08453
100.0,190.14334,713.569,-567340.44,1.0,145,-139.41513,7819187,545335.25,72.38,1479.6877,0.99990845,3.0701205e-05,1.000001,-567340.44,1.0,100,713.5689594852246,9.999999,319.85376,100.0,144600,6,9.999999,1.0000763,1.0539364,20289.99041414261,1.0,1.0000119,-139.4151
100.0,211.52612,714.97076,-577924.25,1.0,145,-167.13187,7826439,555922.3,72.52,1479.5791,0.9998779,3.7490758e-05,0.99999887,-577926.75,1.0,100,714.9707248111029,10.0,,100.0,144700,7,10.0,1.0000839,1.0539364,20292.59949874878,1.0,1.0000122,-167.13187
100.0,209.67369,693.1793,-543592.25,1.0,145,-155.04068,7833473,524464.56,70.34,1379.5548,0.9998779,4.921135e-05,1.0000067,-543592.94,1.0,100,693.1792843543496,9.999999,,100.0,144800,8,9.999999,1.0001526,1.0539364,20298.219718933105,1.0,1.0000112,-155.04071
100.0,224.78368,722.8522,-596244.2,1.0,145,-167.21643,7840804,573032.6,73.31,1519.7065,0.99955755,0.00015390747,0.99998224,-596253.9,1.0,100,722.8522199677523,9.999999,,100.0,144900,9,9.999999,1.0004579,1.0539364,20302.333747386932,1.0,1.000012,-167.21646
100.0,239.05104,685.57904,-547979.4,1.0,145,-165.59808,7847762,527146.2,69.58,1439.7449,0.9991154,0.0004098124,1.0000445,-547986.6,1.0,100,685.5790034097329,10.0,,100.0,145000,10,10.0,1.0013819,1.0539364,20310.938537836075,1.0,1.0000116,-165.59808
100.0,196.44997,675.1796,-511434.75,1.0,146,-141.73932,7854616,494457.2,68.54,1299.7069,0.9999542,1.6525782e-05,0.9999953,-511437.62,1.0,100,675.1795849242203,10.0,,100.0,145100,1,10.0,1.0000458,1.0539364,20318.94751238823,1.0,1.0000111,-141.73932
100.0,214.68317,718.86554,-577800.94,1.0,146,-165.66576,7861907,553892.75,72.91,1529.6078,0.7520344,0.1266892,1.0016992,-586368.8,1.0,100,718.8655778944751,9.999999,299.94812,100.0,145200,2,9.999999,1.4476835,1.0539364,20323.814923763275,1.0,1.03373,-165.66574
98.93309,197.95845,701.2626,-527796.5,1.0107841,146,-130.83377,7869022,509711.28,71.15,1319.7672,0.43238455,0.22109194,0.9828064,-527798.44,1.0107841,100,701.2625059829937,10.0,239.83997,98.93309,145300,3,10.0,1.7480524,1.0539364,20328.56903553009,1.0107841,1.0673202,-131.25296
98.87585,239.01393,739.5669,-642502.44,1.0113693,146,-167.3225,7876520,614540.8,74.98,1639.6172,0.6037974,0.28502086,1.0358762,-642502.9,1.0113693,100,739.5669254826265,10.0,,98.87585,145400,4,10.0,3.097467,1.0539364,20331.969438314438,1.0113693,1.0710031,-167.29369
98.955696,282.36588,699.87616,-610781.7,1.0105532,146,-235.63339,7883621,560122.56,71.01,2209.5532,0.53647155,0.20960516,1.0101641,-610785.75,1.0105532,100,699.8761395735565,10.0,9.9823475,98.955696,145500,5,10.0,1.8039818,1.0539364,20335.570780277252,1.0105532,1.0659394,-235.48854
98.99894,265.74274,676.19,-528928.8,1.0101118,146,-159.02386,7890485,506719.16,68.64,1459.7605,0.3821024,0.21296829,1.0032754,-531697.25,1.0101118,100,676.1899559637627,9.999999,,98.99894,145600,6,9.999999,1.7651528,1.0539364,20339.94949698448,1.0101118,1.0754526,-159.45894
98.522514,182.50357,698.87085,-541712.8,1.0149964,146,-149.15402,7897576,524752.4,70.91,1289.4586,0.7427741,0.13809834,1.0028242,-553170.2,1.0149964,100,698.870849611916,9.999999,259.87506,98.522514,145700,7,9.999999,1.4426336,1.0539364,20347.039366960526,1.0149964,1.0301007,-148.95718
99.49175,202.96455,692.37164,-547805.7,1.0051085,146,-126.29117,7904602,532120.6,70.26,1239.7019,0.7351518,0.15573946,1.0306826,-547806.4,1.0051085,100,692.3715568931567,10.0,,99.49175,145800,8,10.0,1.5340127,1.0539364,20356.265652656555,1.0051085,1.0311875,-126.202484
99.49744,245.33527,705.6792,-581622.4,1.005051,146,-177.5164,7911761,551094.0,71.59,1729.6605,0.68546695,0.15909521,0.9954717,-581624.56,1.005051,100,705.6792736555905,10.0,,99.49744,145900,9,10.0,1.6423937,1.0539364,20362.479397296906,1.005051,1.0308588,-177.55508
99.45365,225.68262,731.25336,-595735.25,1.0054935,146,-166.33961,7919176,571828.75,74.15,1529.617,0.5196171,0.14017653,1.0075908,-595735.25,1.0054935,100,731.2532732777269,9.999999,,99.45365,146000,10,9.999999,1.3389292,1.0539364,20367.31749534607,1.0054935,1.0335633,-166.31223
100.0,194.49176,746.95514,-607613.6,1.0,147,-163.72148,7926748,582768.7,75.72,1549.5364,0.6371438,0.12720509,0.99193895,-619900.6,1.0,100,746.9550965990678,9.999999,199.89407,100.0,146100,1,9.999999,1.3168643,1.0536537,20370.527534008026,1.0,1.059996,-163.72148
98.15038,211.14148,706.5711,-579147.8,1.0188447,147,-145.18369,7933916,557718.5,71.68,1419.6405,0.5891269,0.23282807,1.0260241,-579154.7,1.0188447,100,706.5710786978724,9.999999,,98.15038,146200,2,9.999999,1.8575295,1.0536537,20377.692955732346,1.0188447,1.1192803,-145.26933
98.22065,272.91644,681.9821,-574634.6,1.0181159,147,-182.01973,7940838,544341.5,69.22,1689.6133,0.51949024,0.27379343,1.0220615,-574636.2,1.0181159,100,681.9820757615125,10.0,,98.22065,146300,3,10.0,1.9669331,1.0536537,20386.05365896225,1.0181159,1.1147437,-182.04459
98.071014,251.75357,768.47095,-654718.25,1.0196693,147,-175.7181,7948625,625358.8,77.87,1659.6002,0.31041488,0.26171178,0.98536265,-654719.56,1.0196693,100,768.4709691957386,10.0,369.86166,98.071014,146400,4,10.0,1.7394847,1.0536537,20389.637083768845,1.0196693,1.1249052,-175.75876
98.155685,207.18927,696.1711,-534090.3,1.0187896,147,-146.5255,7955689,511655.7,70.64,1469.6702,0.44705027,0.22252268,0.97989154,-538848.5,1.0187896,100,696.1710868762691,10.0,289.92538,98.155685,146500,5,10.0,1.6821375,1.0536537,20393.0921895504,1.0187896,1.0680517,-146.65341
99.14061,222.73311,695.2748,-562153.0,1.0086684,147,-156.99556,7962744,541362.9,70.55,1419.696,0.5067753,0.1853269,1.015036,-562158.5,1.0086684,100,695.2747485156865,10.0,,99.14061,146600,6,10.0,1.5615497,1.0536537,20399.341647148132,1.0086684,1.0533383,-157.01573
99.11211,266.28284,719.6771,-619946.3,1.0089585,147,-195.96439,7970043,587251.2,72.99,1779.5852,0.53558004,0.21835697,1.0194311,-619948.4,1.0089585,100,719.6771459319458,10.0,9.979356,99.11211,146700,7,10.0,1.6446508,1.0536537,20406.030323266983,1.0089585,1.0551795,-196.08978
99.14378,251.78267,712.3713,-595020.4,1.0086361,147,-153.76797,7977269,575674.75,72.26,1369.5482,0.55003226,0.17587242,0.99593353,-595026.56,1.0086361,100,712.3712195763987,10.0,9.980243,99.14378,146800,8,10.0,1.4493189,1.0536537,20410.43663263321,1.0086361,1.053152,-153.75873
99.143845,190.03918,699.37494,-547440.6,1.0086355,147,-177.16763,7984365,524974.5,70.96,1489.5406,0.7743336,0.101931274,1.0024989,-555077.9,1.0086355,100,699.3749440890838,9.999999,89.95933,99.143845,146900,9,9.999999,1.4036139,1.0536537,20415.15417599678,1.0086355,1.0150354,-177.08162
99.74012,232.19148,714.47266,-589023.3,1.0026056,147,-176.42503,7991612,562354.44,72.47,1619.5082,0.799926,0.080216624,1.0055875,-602658.9,1.0026056,100,714.4727054653526,9.999999,,99.74012,147000,10,9.999999,1.2818329,1.0536537,20425.226072072983,1.0026056,1.0235553,-176.42387
100.0,254.67578,688.2693,-560874.75,1.0,148,-162.46835,7998597,538573.56,69.85,1489.6101,0.99998474,6.8529375e-06,0.9999991,-560875.56,1.0,100,688.2693334387913,10.0,,100.0,147100,1,10.0,1.0000153,1.0535278,20432.679085731506,1.0,1.0000039,-162.46835
100.0,198.77211,693.38,-532339.8,1.0,148,-130.9942,8005633,517085.06,70.36,1229.6418,0.8189706,0.05180651,0.99708474,-535481.5,1.0,100,693.3799119062705,10.0,9.980187,100.0,147200,2,10.0,1.148642,1.0535278,20437.45961666107,1.0,1.0076985,-130.9942
99.74037,266.14563,752.95544,-676384.6,1.002603,148,-230.54004,8013265,629577.4,76.32,2149.6494,0.75788647,0.09738358,1.0041704,-676384.6,1.002603,100,752.9553826865009,10.0,9.979573,99.74037,147300,3,10.0,1.2604108,1.0535278,20444.983132123947,1.002603,1.015761,-230.60312
