TimeElapsed,InitialReturnMax,MeanEntropy,ESSRenyiHarmonic,Bound,InitialReturnMean,DivergenceHarmonic,EpisodesSoFar,ReturnStepMax,Iteration,InitialBound,ReturnMeanIW,InitialReturnMin,EmpiricalD2Harmonic,EpThisIter,TimestepsSoFar,MinIW,MaxIW,MinTargetPdf,MeanD2-0,MinBehavPdf,EpLenMean,ReturnStepMaxmin,EpRewMean,Inner Iteration,InitialReturnStd,MeanIW,StdIW,ESSRenyiArithmetic,EmpiricalD2Arithmetic
3.845031499862671,189.9531,1.4189444,100.0,-4869.2607,56.964424,1.1503875,100,9.999982,1,-5469.044,4480.3076,,1.0,100,670,0.50395113,1.9210722,-35.97934,1.0,-35.97934,6.7,9.999982,56.96442048830549,1,43.144638,1.046782,0.20449072,100.0,1.0
72.46918797492981,229.87744,1.4189444,95.63401,-4629.6514,59.16182,1.5107976,200,9.999994,1,-4819.696,3976.8545,,1.0456531,100,1362,0.21914354,2.9761698,-32.599792,1.0456531,-32.051453,6.92,9.999994,59.16182241506718,2,50.683617,1.0720546,0.5162744,95.63401,1.0456531
136.80089855194092,219.92116,1.4189444,92.53965,-4890.052,64.85938,1.6713703,300,9.999999,1,-4971.5425,4261.628,,1.0806179,100,2111,0.19437052,2.974876,-30.213448,1.0806179,-29.327099,7.49,9.999999,64.8593775523356,3,43.99221,1.0247128,0.4996385,92.53965,1.0806179
189.97110867500305,259.93008,1.4189444,93.20675,-5782.745,67.36088,1.5458184,400,9.999998,1,-5928.5405,4938.4883,,1.0728837,100,2885,0.23465066,2.3126636,-42.46446,1.0728837,-42.206993,7.74,9.999998,67.36087719344727,4,52.206017,1.0164676,0.4180898,93.20675,1.0728837
251.1663737297058,179.90973,1.4189444,93.58405,-4440.954,62.96082,1.6679426,500,9.999994,1,-4540.1074,4020.8257,,1.0685581,100,3615,0.18549441,2.0975628,-24.849476,1.0685581,-24.270203,7.3,9.999994,62.96082806164265,5,39.344757,1.0146625,0.41945574,93.58405,1.0685581
309.37713503837585,209.90723,1.394665,100.0,-5095.808,59.260952,1.1940165,600,10.0,2,-5773.622,4611.923,,1.0,100,4308,0.37548885,1.563053,-32.482353,1.0,-32.482353,6.93,10.0,59.26095483105445,1,42.648926,1.025658,0.22002335,100.0,1.0
373.28787088394165,289.77112,1.394665,94.386314,-5818.111,65.85408,1.3972058,700,9.999986,2,-6188.622,4820.588,9.979355,1.0594757,100,5067,0.17053251,2.7477286,-40.822556,1.0594757,-39.936455,7.59,9.999986,65.85407636671502,2,51.567924,1.0809609,0.5036882,94.386314,1.0594757
430.2867019176483,259.95563,1.394665,95.09796,-5862.883,68.85911,1.5331244,800,9.999974,2,-6382.023,5021.934,,1.0515473,100,5856,0.15040259,2.7261064,-45.904648,1.0515473,-45.35074,7.89,9.999974,68.85911219459175,3,49.032085,1.0807104,0.4403972,95.09796,1.0515473
487.0770494937897,249.82709,1.394665,91.43892,-4882.7217,60.661114,1.3546546,900,9.999992,2,-5113.767,4152.633,,1.0936263,100,6563,0.089402035,2.3427224,-39.634243,1.0936263,-38.351063,7.07,9.999992,60.66111271485781,4,47.209114,1.0755469,0.4005441,91.43892,1.0936263
528.6804547309875,219.89955,1.394665,97.022026,-5052.876,62.66033,1.3094486,1000,9.999998,2,-5278.675,4496.747,,1.0306938,100,7290,0.3047525,1.9083596,-33.745117,1.0306938,-33.256218,7.27,9.999998,62.66033072868381,5,42.476234,1.0395247,0.3133522,97.022026,1.0306938
575.3293561935425,239.92352,1.3874369,100.0,-5602.5786,60.359665,1.0530741,1100,9.999991,3,-5790.5317,5008.8916,,1.0,100,7994,0.699536,1.6731969,-37.737793,1.0,-37.737793,7.04,9.999991,60.35965845349168,1,39.606956,1.0266745,0.12390316,100.0,1.0
613.8786816596985,349.8692,1.3874369,97.91352,-8960.908,79.15379,1.2477083,1200,9.999989,3,-9335.298,7586.707,,1.0213094,100,8886,0.3218165,2.165352,-47.076485,1.0213094,-46.659554,8.92,9.999989,79.15379677154631,2,61.51811,1.0531386,0.32204545,97.91352,1.0213094
660.661860704422,369.9171,1.3874369,95.629875,-7407.1704,76.25086,1.5465343,1300,9.999999,3,-7759.007,5696.8755,,1.0456983,100,9749,0.23949882,3.683613,-49.728985,1.0456983,-49.176735,8.63,9.999999,76.25086372684845,3,64.54124,1.0651829,0.5909457,95.629875,1.0456983
704.9484722614288,359.84985,1.3874369,91.99076,-9058.134,86.14951,1.7390947,1400,9.999997,3,-9953.879,7341.86,,1.0870657,100,10711,0.19760095,2.9277465,-49.641052,1.0870657,-49.100693,9.62,9.999997,86.14951316458968,4,70.15326,1.07352,0.49103168,91.99076,1.0870657
755.5455250740051,399.82904,1.3874369,92.386734,-9355.04,81.952286,1.4220474,1500,9.999989,3,-9674.932,7439.0728,9.980196,1.0824065,100,11631,0.19307654,3.164541,-60.177483,1.0824065,-59.307552,9.2,9.999989,81.952286872269,5,64.87638,1.1103263,0.48343363,92.386734,1.0824065
801.6152873039246,379.87164,1.3867649,100.0,-10978.649,86.4479,1.3095231,1600,10.0,4,-13282.481,9319.014,9.981859,1.0,100,12596,0.3347383,1.6695436,-57.89215,1.0,-57.89215,9.65,10.0,86.44790630623474,1,66.02232,1.0002117,0.2202796,100.0,1.0
853.9067826271057,389.7456,1.3867649,91.44917,-9822.674,89.94744,1.641039,1700,9.999997,4,-10220.07,7866.965,9.980824,1.0935036,100,13596,0.19970153,2.8858492,-50.689915,1.0935036,-49.789246,10.0,9.999997,89.9474446945373,2,71.13011,1.0988278,0.56314677,91.44917,1.0935036
895.9898252487183,379.85925,1.3867649,94.436424,-10057.376,86.75073,1.6684535,1800,10.0,4,-11442.053,8184.1733,,1.0589135,100,14564,0.24027297,3.3270798,-55.401287,1.0589135,-54.942257,9.68,10.0,86.75073210021897,3,72.481735,1.090973,0.46247202,94.436424,1.0589135
952.7241253852844,359.89096,1.3867649,90.06338,-9802.682,96.64531,1.8926169,1900,9.999996,4,-9915.363,8011.846,,1.1103293,100,15631,0.09239562,2.3908496,-52.25991,1.1103293,-51.794865,10.67,9.999996,96.6453202467986,4,72.58026,1.0275409,0.52527106,90.06338,1.1103293
985.4960596561432,419.83112,1.3867649,91.17725,-9602.704,89.24249,1.6660118,2000,9.999999,4,-9882.625,7316.2065,,1.0967648,100,16624,0.075521074,3.1361437,-56.422157,1.0967648,-55.278084,9.93,9.999999,89.24249230014745,5,75.74237,1.0453202,0.5087394,91.17725,1.0967648
1023.7564630508423,499.76495,1.3788946,100.0,-16422.04,106.54,1.6444504,2100,9.999988,5,-21785.92,13203.014,,1.0,100,17790,0.25295922,2.3340983,-65.34105,1.0,-65.34105,11.66,9.999988,106.53999041626405,1,89.021996,1.0781865,0.41108793,100.0,1.0
1075.8681683540344,399.75833,1.3788946,85.95907,-13695.961,109.53422,1.8823494,2200,9.999997,5,-15689.84,11492.388,9.97937,1.1633444,100,18986,0.26001316,2.9830465,-59.55468,1.1633444,-59.419533,11.96,9.999997,109.53421185146193,2,82.271454,1.0792273,0.56547904,85.95907,1.1633444
1125.0392520427704,389.91312,1.3788946,93.91142,-13197.599,110.93534,1.9472204,2300,10.0,5,-13616.928,11065.41,,1.0648332,100,20196,0.12457307,4.326141,-56.55229,1.0648332,-55.73815,12.1,10.0,110.93534084257725,3,88.796936,1.097597,0.64375895,93.91142,1.0648332
1167.1117703914642,369.8686,1.3788946,87.807365,-13057.509,113.92909,2.2015235,2400,9.999997,5,-13991.264,11017.468,,1.1388566,100,21436,0.15552652,3.0450456,-55.74032,1.1388566,-54.959908,12.4,9.999997,113.92909376555495,4,79.76048,1.0425531,0.60338783,87.807365,1.1388566
1213.8238077163696,449.81616,1.3788946,88.83003,-13645.773,118.23105,1.9769279,2500,9.999998,5,-14814.919,10786.551,9.980129,1.1257454,100,22719,0.0610111,3.1238635,-60.95314,1.1257454,-59.48573,12.83,9.999998,118.2310432388864,5,89.38562,1.0505387,0.6081671,88.83003,1.1257454
1255.5245487689972,629.88184,1.3802456,100.0,-22289.506,118.235146,1.4077051,2600,9.999998,6,-28558.715,17558.469,,1.0,100,24002,0.3117059,2.4147818,-80.61769,1.0,-80.61769,12.83,9.999998,118.23514144088041,1,102.91581,1.1078452,0.35706875,100.0,1.0
1303.8838455677032,359.79016,1.3802456,88.85322,-18558.662,138.62398,2.068315,2700,9.999997,6,-19026.37,16687.596,9.982422,1.1254517,100,25489,0.10115132,2.742689,-55.870323,1.1254517,-54.817245,14.87,9.999997,138.62397784180186,2,92.28202,1.0494255,0.5409274,88.85322,1.1254517
1342.4881827831268,479.69965,1.3802456,90.53792,-17861.604,122.83171,1.7316028,2800,9.999971,6,-18102.809,14818.3,,1.1045096,100,26818,0.13154426,2.6113455,-75.54701,1.1045096,-74.481224,13.29,9.999971,122.83171506499671,3,91.61369,1.0739247,0.48737088,90.53792,1.1045096
1372.8747782707214,379.877,1.3802456,92.62098,-20253.904,133.52515,1.6332992,2900,9.999998,6,-20850.072,18400.367,,1.079669,100,28254,0.21891463,2.6089656,-56.512856,1.079669,-55.658268,14.36,9.999998,133.5251566252314,4,83.93794,1.0222144,0.4796899,92.62098,1.079669
1417.1324076652527,359.75684,1.3802456,92.58565,-19794.887,143.02327,2.4121466,3000,10.0,6,-20455.098,17774.65,,1.080081,100,29785,0.17082159,2.586486,-55.311012,1.080081,-55.119698,15.31,10.0,143.02327777619703,5,89.34813,0.99120164,0.5083074,92.58565,1.080081
1461.6834559440613,409.79507,1.3478347,100.0,-20322.268,119.527794,1.3668426,3100,9.999999,7,-24195.133,18349.049,9.980858,1.0,100,31081,0.38754267,1.7853093,-62.260788,1.0,-62.260788,12.96,9.999999,119.52780128396881,1,90.66673,1.0728999,0.30969957,100.0,1.0
1514.8784112930298,489.8277,1.3478347,88.98897,-25943.885,159.60663,1.9986655,3200,9.999996,7,-27057.686,22534.79,9.980192,1.1237348,100,32778,0.07718352,2.662235,-71.625175,1.1237348,-70.15672,16.97,9.999996,159.60661572954896,2,100.77428,0.96327746,0.5052395,88.98897,1.1237348
1562.008557319641,449.71878,1.3478347,90.96881,-23441.018,147.61168,1.8067734,3300,10.0,7,-23790.168,20708.793,,1.0992779,100,34355,0.22270498,2.3056297,-61.78028,1.0992779,-61.07518,15.77,10.0,147.61168398671816,3,96.253136,0.99679047,0.49622965,90.96881,1.0992779
1607.0927817821503,539.7695,1.3478347,90.80926,-31422.844,162.30647,1.7094187,3400,9.999999,7,-33057.03,27594.39,9.979799,1.1012093,100,36079,0.13310197,2.775985,-72.22589,1.1012093,-71.97077,17.24,9.999999,162.30647111174127,4,109.708496,1.0417027,0.47171816,90.80926,1.1012093
1656.0487322807312,429.86847,1.3478347,94.004814,-22452.559,144.72159,1.900313,3500,9.999996,7,-23275.852,19892.404,9.980656,1.0637753,100,37627,0.09123631,2.6603062,-58.3624,1.0637753,-57.370296,15.48,9.999996,144.72158482593147,5,109.777084,1.0912375,0.5349866,94.004814,1.0637753
1703.6310172080994,389.8772,1.3310584,100.0,-29738.77,147.5181,1.3057828,3600,9.999999,8,-33637.01,27993.055,,1.0,100,39203,0.5656119,1.8381171,-52.67962,1.0,-52.67962,15.76,9.999999,147.5181031495255,1,101.723755,1.0841814,0.26959643,100.0,1.0
1758.9001381397247,419.73022,1.3310584,91.8213,-26570.014,161.80867,1.9400488,3700,10.0,8,-27261.703,24103.809,,1.089072,100,40922,0.17001288,4.579384,-51.714462,1.089072,-51.17733,17.19,10.0,161.80867161986086,2,107.46883,1.1335193,0.7536457,91.8213,1.089072
1803.975774526596,569.8773,1.3310584,89.53014,-32733.994,183.90244,2.3644633,3800,9.999997,8,-34141.62,27715.06,9.981393,1.1169423,100,42862,0.13175116,2.413281,-77.52597,1.1169423,-77.0912,19.4,9.999997,183.90244388592401,3,130.19164,1.0190603,0.5491019,89.53014,1.1169423
1852.5140318870544,829.6981,1.3310584,87.08518,-41299.375,191.19748,1.9386233,3900,9.99999,8,-44724.598,31666.203,9.9862795,1.148301,100,44875,0.12416979,2.620686,-110.379395,1.148301,-109.197044,20.13,9.99999,191.1974860964965,4,139.96275,0.98092186,0.49330992,87.08518,1.148301
1903.304846048355,569.86206,1.3310584,92.76866,-36653.18,177.09688,1.7852005,4000,9.999999,8,-39172.96,32292.387,,1.0779502,100,46747,0.26274315,3.9541035,-71.58166,1.0779502,-70.88913,18.72,9.999999,177.09686043133274,5,122.55978,1.0530124,0.5479106,92.76866,1.0779502
1945.4067316055298,459.77606,1.3091897,100.0,-37019.582,170.20956,1.3088231,4100,9.999998,9,-42310.684,34588.97,9.980117,1.0,100,48550,0.51030207,1.8835884,-64.92823,1.0,-64.92823,18.03,9.999998,170.20955642498043,1,105.89993,1.0688756,0.30669534,100.0,1.0
1995.4577414989471,499.8299,1.3091897,90.78913,-43308.395,202.99158,1.8176903,4200,9.999999,9,-46056.15,39923.176,9.982453,1.1014534,100,50681,0.2710132,2.752628,-67.392395,1.1014534,-66.72443,21.31,9.999999,202.99158492602007,2,115.19402,1.0333188,0.5299563,90.78913,1.1014534
2045.7122523784637,679.7691,1.3091897,90.93199,-48668.89,212.58963,1.821993,4300,9.999999,9,-49279.34,42400.176,,1.099723,100,52908,0.2165161,2.8974178,-81.10188,1.099723,-80.23455,22.27,9.999999,212.5896177004506,3,149.82999,1.0605654,0.5596164,90.93199,1.099723
2092.186779499054,679.77466,1.3091897,92.787735,-44132.67,203.99477,1.8365282,4400,9.999997,9,-45353.496,37838.9,,1.0777286,100,55049,0.26886517,2.7660856,-86.54819,1.0777286,-86.3306,21.41,9.999997,203.99478294407692,4,139.07898,1.0771759,0.6373014,92.787735,1.0777286
2145.6295301914215,659.7823,1.3091897,90.70538,-48839.68,223.88486,2.1608589,4500,9.999995,9,-50781.74,42408.406,,1.1024704,100,57389,0.1179677,3.3288064,-83.526306,1.1024704,-82.4314,23.4,9.999995,223.88487383957738,5,122.12022,0.9460005,0.52919984,90.70538,1.1024704
2195.207211971283,599.6814,1.2935667,100.0,-57429.58,209.99094,1.3033603,4600,9.999999,10,-65224.715,53303.324,,1.0,100,59590,0.48877233,2.593308,-81.564186,1.0,-81.564186,22.01,9.999999,209.99094061443648,1,132.34132,1.0821717,0.31289947,100.0,1.0
2254.613103866577,739.6273,1.2935667,91.24937,-60359.656,244.68387,1.9252491,4700,9.999996,10,-61315.53,52730.934,,1.095898,100,62138,0.15059778,2.320763,-94.296585,1.095898,-93.58577,25.48,9.999996,244.6838552478707,2,153.84274,0.9563441,0.47829428,91.24937,1.095898
2305.008065223694,829.742,1.2935667,90.43153,-60242.24,237.18092,1.6339417,4800,9.999999,10,-61915.09,51397.46,,1.105809,100,64611,0.19491477,2.7772717,-103.24866,1.105809,-102.333694,24.73,9.999999,237.180930570892,3,135.61113,1.0178845,0.5049548,90.43153,1.105809
2353.9530334472656,819.6469,1.2935667,94.24754,-58836.38,219.99203,1.7043041,4900,9.999993,10,-64313.977,50021.637,,1.0610356,100,66912,0.25691923,2.619042,-102.826614,1.0610356,-102.23703,23.01,9.999993,219.992037335045,4,163.70683,1.1077918,0.52246994,94.24754,1.0610356
2404.051658630371,839.645,1.2935667,88.31027,-64237.055,240.87436,1.9115263,5000,10.0,10,-69104.69,54440.71,,1.1323711,100,69422,0.1549722,2.490485,-101.249535,1.1323711,-100.951294,25.1,10.0,240.87434348182654,5,163.1014,1.0547451,0.5771152,88.31027,1.1323711
2451.8534183502197,649.6227,1.2759246,100.0,-69975.24,236.37935,1.1600119,5100,10.0,11,-75011.61,65407.14,9.988117,1.0,100,71887,0.60301477,1.6398895,-76.95625,1.0,-76.95625,24.65,10.0,236.3793539604046,1,122.04528,1.0271612,0.21146005,100.0,1.0
2504.2658348083496,679.7594,1.2759246,94.83921,-71565.8,264.57938,1.7467613,5200,10.0,11,-75641.65,65428.04,9.981615,1.0544162,100,74634,0.3389116,3.3989704,-91.37625,1.0544162,-91.0316,27.47,10.0,264.57938253060126,2,132.89696,0.97511053,0.4557807,94.83921,1.0544162
2563.2020399570465,1349.6376,1.2759246,89.975296,-94975.83,262.85846,1.4186852,5300,9.999987,11,-101081.89,73170.64,19.967129,1.1114162,100,77364,0.25591367,2.6342974,-181.01947,1.1114162,-180.63345,27.3,9.999987,262.8584676236465,3,158.1634,1.0872232,0.52878654,89.975296,1.1114162
2621.1598427295685,649.71204,1.2759246,96.977196,-65256.215,232.58746,1.3585143,5400,9.999999,11,-66756.21,60311.33,9.980116,1.0311702,100,79791,0.41272274,2.4150996,-85.1658,1.0311702,-84.83754,24.27,9.999999,232.5874724087653,4,137.43358,1.1401585,0.44501856,96.977196,1.0311702
2674.485672235489,1239.5437,1.2759246,93.525734,-91924.484,272.86655,1.5410538,5500,9.999997,11,-95292.13,72754.8,9.980628,1.0692245,100,82621,0.09120151,2.5030334,-148.21484,1.0692245,-146.98935,28.3,9.999997,272.86654190293166,5,181.55702,1.0093645,0.4291961,93.525734,1.0692245
2735.609051465988,729.7559,1.2591516,100.0,-92263.914,269.25696,1.1067649,5600,9.999999,12,-99722.51,86633.18,9.982011,1.0,100,85415,0.5859532,1.8610191,-94.163216,1.0,-94.163216,27.94,9.999999,269.2569355267127,1,147.88838,1.0384332,0.20327468,100.0,1.0
2796.464765071869,729.803,1.2591516,97.453896,-69787.27,236.18524,1.3279884,5700,10.0,12,-75093.14,63618.613,,1.0261263,100,87878,0.35433185,2.1963325,-95.52202,1.0261263,-95.22218,24.63,10.0,236.18522263726769,2,145.40645,1.0388792,0.36369005,97.453896,1.0261263
2854.591727256775,819.8618,1.2591516,94.11726,-78080.99,267.98376,1.5443928,5800,9.999998,12,-78427.36,69685.57,,1.0625043,100,90659,0.19008316,3.117548,-97.9948,1.0625043,-97.2063,27.81,9.999998,267.98374240481417,3,154.2701,1.0108523,0.49840054,94.11726,1.0625043
2900.0197715759277,729.6639,1.2591516,92.81566,-73134.484,280.0647,1.8595682,5900,9.999998,12,-77792.94,65837.66,9.9809675,1.0774044,100,93561,0.31958994,3.1187375,-93.193054,1.0774044,-92.73532,29.02,9.999998,280.06472188622564,4,150.92654,0.9340929,0.520825,92.81566,1.0774044
2957.543868780136,759.7479,1.2591516,88.367874,-84838.984,288.25714,1.9516299,6000,9.999995,12,-89273.875,76734.59,9.979372,1.1316329,100,96545,0.19024567,2.9740815,-89.00697,1.1316329,-88.934715,29.84,9.999995,288.2571197867221,5,138.02975,1.0056139,0.5628287,88.367874,1.1316329
3007.6234254837036,909.5442,1.2467194,100.0,-108895.06,278.959,1.0883597,6100,10.0,13,-115184.69,100221.125,,1.0,100,99436,0.6680981,1.467332,-112.28951,1.0,-112.28951,28.91,10.0,278.9590085150749,1,170.44699,1.0344185,0.16271275,100.0,1.0
3063.624676465988,809.6322,1.2467194,97.3451,-111094.9,300.45636,1.198351,6200,10.0,13,-113009.95,103882.99,9.980507,1.027273,100,102542,0.35551247,1.8956625,-100.126076,1.027273,-99.74035,31.06,10.0,300.4563794804868,2,164.91902,1.0694017,0.32221964,97.3451,1.027273
3118.492428779602,899.7317,1.2467194,96.84778,-96888.58,288.46747,1.328917,6300,10.0,13,-98806.2,87509.56,9.9815855,1.0325482,100,105528,0.2882896,2.4497373,-118.777596,1.0325482,-118.5255,29.86,10.0,288.46745751469535,3,159.57442,1.0681741,0.42644054,96.84778,1.0325482
3174.9745054244995,699.6271,1.2467194,94.94511,-88246.77,280.76456,1.4165534,6400,9.999999,13,-90182.15,82391.7,,1.0532402,100,108437,0.27579185,2.4603765,-91.990234,1.0532402,-91.20483,29.09,9.999999,280.76455282504855,4,150.02013,1.0321366,0.45751464,94.94511,1.0532402
3230.892807483673,709.6348,1.2467194,94.050896,-103501.12,322.75156,1.4745538,6500,9.999998,13,-106952.46,97355.26,19.964836,1.0632541,100,111766,0.2378055,3.21016,-88.09352,1.0632541,-87.999344,33.29,9.999998,322.75152255366027,5,131.80032,0.97392684,0.5063426,94.050896,1.0632541
3286.5136499404907,719.7441,1.2376097,100.0,-111562.7,310.74548,1.2093847,6600,9.999999,14,-123074.875,105837.1,,1.0,100,114975,0.48858216,1.7267842,-96.40734,1.0,-96.40734,32.09,9.999999,310.7454616664156,1,145.96481,1.0179042,0.24916157,100.0,1.0
3351.940639734268,929.5939,1.2376097,94.01834,-118696.95,333.84705,1.6643387,6700,10.0,14,-126405.625,107492.52,9.9808445,1.0636222,100,118415,0.21935599,1.885846,-106.44104,1.0636222,-106.108955,34.4,10.0,333.84701464346523,2,158.39325,0.9277897,0.30822688,94.01834,1.0636222
3412.4152705669403,729.6736,1.2376097,91.87784,-100635.74,302.85675,1.322754,6800,10.0,14,-107074.31,94481.44,,1.0884018,100,121545,0.24051142,3.279699,-92.45628,1.0884018,-92.52667,31.3,10.0,302.8567481946425,3,145.99373,1.0395293,0.46185535,91.87784,1.0884018
3472.2904613018036,1009.69946,1.2376097,96.96807,-102531.8,292.4692,1.310266,6900,9.999999,14,-105460.56,90803.19,19.964836,1.0312673,100,124571,0.28111768,3.3690221,-121.56794,1.0312673,-121.110596,30.26,9.999999,292.469180853525,4,159.05708,1.0773274,0.44585714,96.96807,1.0312673
3524.9235854148865,799.7193,1.2376097,94.25382,-111471.82,321.7421,1.3663206,7000,10.0,14,-114428.516,103958.47,,1.060965,100,127890,0.27770266,3.6446717,-107.43646,1.060965,-107.07181,33.19,10.0,321.74210330017695,5,152.63107,1.0789274,0.5493214,94.25382,1.060965
3578.361266851425,859.61597,1.232129,100.0,-119312.125,307.46054,1.2122654,7100,9.999999,15,-130733.97,111135.195,,1.0,100,131066,0.47381032,2.0553136,-109.73454,1.0,-109.73454,31.76,9.999999,307.4605198625158,1,169.63303,1.0110145,0.2601817,100.0,1.0
