EpRewMean,MeanEntropy,StdIW,EmpiricalD2Arithmetic,EpisodesSoFar,ESSRenyiHarmonic,TimestepsSoFar,TimeElapsed,InitialReturnMax,MinIW,MeanIW,InitialReturnMin,EpThisIter,ReturnMeanIW,MeanD2-0,EpLenMean,ReturnStepMax,Bound,InitialBound,Inner Iteration,InitialReturnStd,ReturnStepMaxmin,DivergenceHarmonic,MaxIW,ESSRenyiArithmetic,MinTargetPdf,MinBehavPdf,Iteration,InitialReturnMean,EmpiricalD2Harmonic
63.96273545720977,1.4048929,0.4847001,1.030976,1300,96.99546,9464,432.018013715744,209.92482,0.26767296,1.0954856,,100,4866.244,1.030976,7.4,9.999987,-5415.8833,-5719.244,3,48.483696,9.999987,1.5400523,3.0867567,96.99546,-28.945395,-28.635323,2,63.962734,1.030976
64.95709359663492,1.4048929,0.43903044,1.0865452,1400,92.03483,10214,463.62269163131714,259.83334,0.26680136,1.0654138,,100,5008.62,1.0865452,7.5,9.999999,-5845.0244,-7006.024,4,49.482277,9.999999,1.5194567,2.6011152,92.03483,-42.125305,-42.425304,2,64.95709,1.0865452
82.34736859564538,1.4048929,0.54065603,1.0742605,1500,93.087296,11138,496.59986686706543,349.7922,0.0745678,0.98894006,,100,5825.2983,1.0742605,9.24,9.999984,-7494.426,-7866.1064,5,68.7605,9.999984,1.8423562,2.9787483,93.087296,-51.698746,-50.614403,2,82.34737,1.0742605
66.95345862382504,1.4048929,0.41322848,1.080511,1600,92.548805,11908,533.8279116153717,249.9704,0.17072389,1.0449293,,100,5146.0776,1.080511,7.7,9.999999,-5895.9937,-6265.1016,6,50.737946,9.999999,1.4259564,2.594065,92.548805,-39.8569,-38.872555,2,66.95346,1.080511
68.35386737979994,1.4048929,0.36381322,1.0484976,1700,95.374565,12692,565.7255256175995,269.84192,0.13032256,1.046085,9.9833145,100,4636.8203,1.0484976,7.84,9.999993,-5476.412,-5809.908,7,46.206833,9.999993,1.316237,1.8162571,95.374565,-40.49996,-39.700188,2,68.35386,1.0484976
72.65863212501627,1.4048929,0.44184846,1.0451231,1800,95.68251,13519,602.0018451213837,279.88617,0.18106408,1.0440806,9.979867,100,5310.1675,1.0451231,8.27,9.999996,-6265.1147,-6526.5737,8,55.1858,9.999996,1.4711888,2.5261269,95.68251,-39.26437,-38.855057,2,72.65863,1.0451231
80.54739572563732,1.4048929,0.44630894,1.0862532,1900,92.05957,14425,632.8868925571442,299.7791,0.0663731,0.9953366,,100,5737.817,1.0862532,9.06,9.999995,-6914.4863,-7018.6855,9,58.480606,9.999995,1.6972225,2.2266858,92.05957,-47.1962,-46.407185,2,80.54739,1.0862532
75.75133813597535,1.4048929,0.5190515,1.0830069,2000,92.33552,15283,659.793877363205,309.91077,0.1837913,1.0306531,,100,5123.409,1.0830069,8.58,9.999993,-6409.7744,-6519.7817,10,56.157364,9.999993,1.7758946,2.69896,92.33552,-40.49077,-39.948074,2,75.751335,1.0830069
82.34991712862148,1.4053494,0.35288858,1.0,2100,100.0,16207,690.0725390911102,489.80334,0.24676786,1.0482103,,100,8198.368,1.0,9.24,9.999999,-11003.512,-15020.493,1,76.34019,9.999999,1.3535007,2.422278,100.0,-61.8973,-61.8973,3,82.34992,1.0
90.94502381600532,1.4053494,0.79191065,1.1044414,2200,90.54351,17217,734.5054559707642,299.85693,0.14997575,1.0632772,,100,7668.138,1.1044414,10.1,9.999994,-8863.483,-9358.396,2,64.829605,9.999994,1.7497079,5.694018,90.54351,-43.10149,-42.906654,3,90.94502,1.1044414
81.34827890116742,1.4053494,0.61266595,1.0744679,2300,93.06932,18131,771.5122368335724,269.89044,0.26108858,1.1064132,9.979842,100,7040.3486,1.0744679,9.14,9.999998,-7985.2075,-8179.8525,3,57.36679,9.999998,1.6657852,4.3173375,93.06932,-35.06425,-34.80137,3,81.34828,1.0744679
98.13940558017403,1.4053494,0.552329,1.0888194,2400,91.8426,19213,800.0518078804016,429.8499,0.14594656,0.9719137,9.98223,100,7617.3364,1.0888194,10.82,9.999997,-10081.222,-10364.633,4,68.79278,9.999997,1.7603898,3.2341652,91.8426,-62.170494,-61.29168,3,98.139404,1.0888194
92.24728343368257,1.4053494,0.5972024,1.0782576,2500,92.74222,20236,832.4405188560486,289.83508,0.16729154,1.0127312,,100,6877.089,1.0782576,10.23,10.0,-8132.098,-8820.865,5,62.244774,10.0,2.2096586,4.0859823,92.74222,-40.485092,-39.622486,3,92.247284,1.0782576
88.34589889275267,1.4053494,0.69111466,1.1592504,2600,86.26264,21220,867.4984805583954,289.92334,0.22628802,1.0707498,,100,7463.3955,1.1592504,9.84,9.999985,-8646.417,-11126.264,6,65.680466,9.999985,1.9610463,5.7231545,86.26264,-46.73217,-47.18994,3,88.3459,1.1592504
89.94838165631296,1.4053494,0.52135193,1.0945327,2700,91.36319,22220,909.475830078125,319.9018,0.17617145,1.0770698,,100,8056.857,1.0945327,10.0,9.999999,-9410.5,-10281.525,7,65.80593,9.999999,1.7321156,2.4022543,91.36319,-53.51393,-52.52538,3,89.94838,1.0945327
80.84541623724495,1.4053494,0.61643565,1.0920746,2800,91.56883,23129,941.5309112071991,289.82172,0.1027944,1.070514,,100,5794.99,1.0920746,9.09,9.999999,-6943.3223,-7182.7783,8,63.558624,9.999999,1.8503191,3.851685,91.56883,-52.611397,-51.774925,3,80.84541,1.0920746
101.44349309308393,1.4053494,0.52316034,1.1232625,2900,89.02638,24244,972.6503400802612,409.66583,0.021482205,0.9981534,9.980117,100,8086.0503,1.1232625,11.15,9.999989,-10437.689,-11123.018,9,84.1989,9.999989,1.9438262,2.2555041,89.02638,-68.866325,-66.48877,3,101.4435,1.1232625
79.55024120322298,1.4053494,0.44965607,1.0707376,3000,93.39356,25140,1010.9359958171844,309.9027,0.22535765,1.0995102,,100,6876.535,1.0707376,8.96,9.99998,-8098.969,-8379.068,10,60.505066,9.99998,1.6039269,2.65132,93.39356,-44.392353,-44.04364,3,79.55024,1.0707376
84.54672630711808,1.3962519,0.34717488,1.0,3100,100.0,26086,1044.1839113235474,299.93707,0.37353873,1.1129278,,100,9289.161,1.0,9.46,9.999992,-10358.515,-12293.64,1,65.12555,9.999992,1.398806,2.293393,100.0,-43.66691,-43.66691,4,84.54673,1.0
100.43625285182561,1.3962519,0.5870193,1.1169231,3200,89.53168,27191,1091.584106683731,369.74603,0.16597193,1.0624927,,100,9005.905,1.1169231,11.05,10.0,-10889.374,-11541.905,2,79.16112,10.0,1.8790485,3.061036,89.53168,-57.772514,-57.176933,4,100.43625,1.1169231
117.3339821984317,1.3962519,0.54185283,1.1053932,3300,90.465546,28465,1135.8445212841034,589.7557,0.15534805,1.0308965,9.980709,100,11806.989,1.1053932,12.74,9.999998,-16651.312,-17740.625,3,99.58668,9.999998,1.9204946,2.809388,90.465546,-75.83923,-75.31264,4,117.33399,1.1053932
94.84100868212764,1.3962519,0.54850864,1.0893235,3400,91.800095,29514,1177.7760875225067,359.8834,0.20669098,1.0752732,,100,9319.104,1.0893235,10.49,9.9999895,-10979.373,-11178.277,4,73.75739,9.9999895,1.6268419,3.954413,91.800095,-49.693382,-49.15808,4,94.840996,1.0893235
94.7441289661337,1.3962519,0.4224199,1.060859,3500,94.26324,30562,1218.6244850158691,359.75433,0.10470994,1.0239407,,100,8375.216,1.060859,10.48,9.999988,-10036.872,-10191.044,5,72.03798,9.999988,1.6318991,2.1056197,94.26324,-54.77011,-53.72097,4,94.74412,1.060859
92.34131388215526,1.3962519,0.49449643,1.0823298,3600,92.39329,31586,1260.4308564662933,299.9347,0.1572482,1.067344,,100,8408.1875,1.0823298,10.24,9.999998,-9665.65,-9847.081,6,67.85377,9.999998,1.934278,2.47002,92.39329,-41.22608,-40.575687,4,92.34132,1.0823298
120.63040015722027,1.3962519,0.5678803,1.132423,3700,88.30622,32893,1301.7870926856995,559.62354,0.032787953,0.95673066,9.98463,100,10795.637,1.132423,13.07,9.999993,-15145.445,-15562.082,7,92.18904,9.999993,1.9098166,3.5419958,88.30622,-84.97533,-83.081116,4,120.6304,1.132423
91.14685354097351,1.3962519,0.54795575,1.0635222,3800,94.02718,33905,1346.6602928638458,309.89935,0.18096809,1.119494,,100,8406.908,1.0635222,10.12,9.999997,-9660.213,-9994.828,8,66.30664,9.999997,1.686033,3.590679,94.02718,-44.270023,-43.5465,4,91.14686,1.0635222
108.34229694812569,1.3962519,0.60491157,1.1065745,3900,90.36897,35089,1389.9904885292053,399.79724,0.15519108,1.1069187,,100,10747.296,1.1065745,11.84,9.999996,-13028.483,-13636.512,9,85.67673,9.999996,2.0164993,3.7899745,90.36897,-52.952984,-52.38599,4,108.34229,1.1065745
109.93532560862987,1.3962519,0.5733392,1.1065091,4000,90.37431,36289,1435.2735331058502,509.86517,0.1261194,1.0454103,9.98347,100,10050.099,1.1065091,12.0,9.999993,-13509.202,-13679.883,10,85.82669,9.999993,1.7528344,3.1079717,90.37431,-66.42555,-65.50119,4,109.93533,1.1065091
108.33110054898292,1.38349,0.2314353,1.0,4100,100.0,37473,1472.995843410492,399.771,0.45117226,1.0396762,9.980915,100,15646.1,1.0,11.84,9.999995,-17431.969,-19737.01,1,79.96977,9.999995,1.2362013,2.0086293,100.0,-50.732285,-50.732285,5,108.3311,1.0
117.8290234720666,1.38349,0.5756348,1.0715889,4200,93.319374,38752,1523.8358430862427,519.819,0.15384129,1.0539913,,100,12215.146,1.0715889,12.79,9.999992,-15764.074,-16207.405,2,86.99316,9.999992,1.7077373,3.9040883,93.319374,-64.58814,-63.647842,5,117.82903,1.0715889
113.93361361122243,1.38349,0.4683607,1.0756102,4300,92.97049,39992,1567.3439030647278,399.90176,0.16424994,1.0006393,9.980927,100,11638.116,1.0756102,12.4,9.999996,-13746.916,-14416.872,3,74.88707,9.999996,1.7214425,2.9635181,92.97049,-53.56975,-53.08071,5,113.9336,1.0756102
114.8363459380797,1.38349,0.5296625,1.0977178,4400,91.0981,41241,1617.9558453559875,389.8603,0.2180362,1.0706487,,100,12759.936,1.0977178,12.49,9.999993,-14820.275,-15293.363,4,76.38515,9.999993,1.8191855,3.0046027,91.0981,-50.680256,-50.08235,5,114.836334,1.0977178
113.03615977660728,1.38349,0.4976435,1.08707,4500,91.990395,42472,1662.8258349895477,469.82233,0.10655381,1.0538555,,100,12211.369,1.08707,12.31,10.0,-15213.729,-15766.037,5,87.89065,10.0,1.8315806,2.5389225,91.990395,-65.54018,-64.39459,5,113.036156,1.08707
111.93344658442378,1.38349,0.53080463,1.0916013,4600,91.60854,43692,1708.0799984931946,339.8005,0.16249746,1.0510421,9.981341,100,11838.165,1.0916013,12.2,9.999997,-13525.006,-13768.61,6,76.92494,9.999997,2.1129415,2.535917,91.60854,-47.858673,-46.90246,5,111.93345,1.0916013
115.22575400523378,1.38349,0.6940237,1.1205312,4700,89.243385,44945,1747.4562141895294,349.85724,0.20057492,1.0192821,,100,10866.019,1.1205312,12.53,9.999983,-12649.915,-12846.71,7,78.69451,9.999983,2.102863,4.482065,89.243385,-45.121216,-44.336426,5,115.22575,1.1205312
109.4382406103139,1.38349,0.48471695,1.1098638,4800,90.10115,46140,1790.8726675510406,399.81494,0.09246261,1.0474449,,100,11597.463,1.1098638,11.95,9.999998,-13814.952,-14955.911,8,75.327255,9.999998,1.9051198,2.4724593,90.10115,-66.041435,-66.074646,5,109.43824,1.1098638
109.23844865324894,1.38349,0.5410982,1.1051729,4900,90.48358,47333,1840.2681300640106,489.739,0.06988609,1.093212,,100,10090.393,1.1051729,11.93,9.999999,-13235.385,-13611.1455,9,92.4152,9.999999,1.7022192,3.0985367,90.48358,-67.37657,-65.96739,5,109.23845,1.1051729
110.93980089862487,1.38349,0.58466774,1.0744172,5000,93.073715,48543,1881.4325304031372,379.72546,0.21677065,1.1298442,9.980965,100,12744.413,1.0744172,12.1,9.999989,-14626.685,-15233.896,10,79.272736,9.999989,1.6870224,3.9159088,93.073715,-54.04085,-53.412056,5,110.9398,1.0744172
137.82908891172895,1.3577874,0.45072675,1.0,5100,100.0,50022,1923.6952576637268,529.87634,0.25784215,1.061891,,100,19768.8,1.0,14.79,10.0,-23597.771,-33616.773,1,108.61897,10.0,1.8412004,2.498502,100.0,-81.48511,-81.48511,6,137.82909,1.0
150.21870547558527,1.3577874,0.66884595,1.2056079,5200,82.94571,51625,1983.5844395160675,489.81848,0.105631076,1.0575179,,100,19927.143,1.2056079,16.03,9.999994,-23508.408,-25981.51,2,105.633415,9.999994,2.2058082,3.413465,82.94571,-68.12196,-67.594955,6,150.21872,1.2056079
132.12229732805415,1.3577874,0.5718373,1.0849353,5300,92.171394,53047,2032.5399816036224,359.84805,0.1862815,1.0828167,,100,17177.893,1.0849353,14.22,9.999991,-18893.324,-20505.553,3,87.579414,9.999991,1.7374208,3.0061562,92.171394,-50.01319,-49.899117,6,132.1223,1.0849353
127.92312767630821,1.3577874,0.49473098,1.0950912,5400,91.3166,54427,2079.9320583343506,449.8327,0.18757932,1.0761749,,100,16454.11,1.0950912,13.8,9.999996,-19264.023,-20501.584,4,98.048676,9.999996,1.9090508,2.432009,91.3166,-63.48738,-62.64501,6,127.92312,1.0950912
144.52094508165007,1.3577874,0.5734765,1.1170324,5500,89.52292,55973,2123.8061139583588,559.82294,0.13149309,1.0288229,,100,19381.072,1.1170324,15.46,9.999999,-23945.154,-27276.293,5,111.60321,9.999999,2.0996137,4.158426,89.52292,-83.95882,-83.25882,6,144.52095,1.1170324
129.82573579806834,1.3577874,0.66754013,1.1136584,5600,89.794136,57372,2175.007958173752,429.82138,0.088243246,1.1073112,,100,14313.985,1.1136584,13.99,9.999995,-16924.607,-17537.574,6,101.94656,9.999995,1.9768373,4.59183,89.794136,-55.08879,-54.37374,6,129.82574,1.1136584
143.11944970828827,1.3577874,0.60487217,1.1028908,5700,90.67081,58904,2224.8416364192963,439.8062,0.13412032,1.0660691,,100,17296.799,1.1028908,15.32,9.999999,-20115.89,-20713.701,7,102.11076,9.999999,2.1028492,2.8991702,90.67081,-58.933052,-57.940296,6,143.11945,1.1028908
151.81919225402527,1.3577874,0.80965185,1.1171677,5800,89.51208,60523,2269.955062389374,439.81543,0.16768639,1.0881855,9.982225,100,19437.867,1.1171677,16.19,9.999998,-22194.807,-22531.559,8,92.09394,9.999998,2.0109804,5.9021363,89.51208,-58.87306,-58.112,6,151.8192,1.1171677
138.22277882044386,1.3577874,0.79706705,1.1021285,5900,90.73352,62006,2314.278460741043,459.7751,0.13457747,1.0444363,,100,17305.621,1.1021285,14.83,9.999997,-20272.479,-20597.22,9,97.07944,9.999997,1.9500552,7.3039184,90.73352,-60.802048,-59.78023,6,138.22278,1.1021285
148.01979182274127,1.3577874,0.4799845,1.106985,6000,90.335464,63587,2354.3438334465027,509.68134,0.21592225,0.9772868,9.982882,100,18735.396,1.106985,15.81,9.999999,-22450.545,-22957.209,10,101.63638,9.999999,2.0248492,2.5823207,90.335464,-81.15303,-80.502304,6,148.01979,1.106985
132.62205289581618,1.3407719,0.4013558,1.0,6100,100.0,65014,2397.9026939868927,379.76727,0.35058603,1.1013972,,100,21865.908,1.0,14.27,9.999994,-23647.592,-28957.277,1,99.59505,9.999994,1.5108665,3.0686471,100.0,-55.911438,-55.911438,7,132.62206,1.0
150.4131038253189,1.3407719,0.6899126,1.1422979,6200,87.54284,66619,2453.7828030586243,539.8622,0.13657375,1.1609501,,100,21786.846,1.1422979,16.05,10.0,-25792.04,-27670.639,2,116.568825,10.0,1.8696071,3.8005362,87.54284,-81.716324,-81.30916,7,150.4131,1.1422979
156.01386822482166,1.3407719,0.5838945,1.0822797,6300,92.39756,68280,2502.6254863739014,539.7102,0.27787223,1.0883461,9.983239,100,23704.285,1.0822797,16.61,9.999999,-27399.986,-29864.67,3,92.80348,9.999999,1.5936267,4.2346725,92.39756,-65.95862,-65.454926,7,156.01387,1.0822797
147.71619940111287,1.3407719,0.43771434,1.0852417,6400,92.14537,69858,2556.831866502762,459.78802,0.28020123,1.062337,9.979083,100,23879.756,1.0852417,15.78,9.999998,-26629.777,-28366.143,4,99.20958,9.999998,1.675238,2.364686,92.14537,-64.8549,-64.699394,7,147.7162,1.0852417
163.01600183059435,1.3407719,0.56160796,1.0803856,6500,92.55955,71589,2606.07204580307,429.88437,0.19662195,1.032497,9.98323,100,23664.932,1.0803856,17.31,9.999997,-26495.152,-27272.002,5,102.341545,9.999997,2.3220365,2.8419943,92.55955,-56.177773,-55.70796,7,163.016,1.0803856
173.69901346404995,1.3407719,0.6687644,1.1595198,6600,86.2426,73427,2649.6056871414185,479.80695,0.12059765,1.0369977,9.985129,100,26019.676,1.1595198,18.38,9.999994,-29371.22,-30337.55,6,102.163765,9.999994,2.0982597,4.0962987,86.2426,-66.52771,-65.37735,7,173.69902,1.1595198
151.21602498982912,1.3407719,0.50710845,1.0846763,6700,92.193405,75040,2697.0041377544403,519.75977,0.259912,1.0704448,,100,24460.645,1.0846763,16.13,9.999997,-28015.041,-29501.9,7,104.872665,9.999997,1.7137855,2.881254,92.193405,-67.14782,-66.91554,7,151.21602,1.0846763
161.30431529960396,1.3407719,0.5966076,1.0988194,6800,91.00677,76754,2746.3726348876953,459.89716,0.20379572,1.091218,,100,24742.75,1.0988194,17.14,9.999997,-27690.234,-29196.336,8,113.24751,9.999997,1.922629,2.8657053,91.00677,-68.15821,-67.4827,7,161.30432,1.0988194
153.01416600447814,1.3407719,0.4964707,1.1025931,6900,90.69529,78385,2794.8050293922424,589.7731,0.13393626,1.0099881,,100,22112.871,1.1025931,16.31,10.0,-26870.123,-30385.6,9,104.81083,10.0,1.8518579,2.7455964,90.69529,-74.48964,-73.40285,7,153.01416,1.1025931
153.41323434660265,1.3407719,0.5959646,1.0917518,7000,91.59591,80020,2846.519952058792,459.78946,0.17593506,1.0921229,9.982263,100,23006.734,1.0917518,16.35,9.999999,-25982.578,-28097.676,10,102.85205,9.999999,1.9616406,3.3643246,91.59591,-60.487835,-60.09497,7,153.41324,1.0917518
177.30402107694968,1.3285681,0.30084378,1.0,7100,100.0,81894,2895.2478001117706,489.88007,0.30648726,1.0125676,9.979815,100,34716.684,1.0,18.74,9.999996,-37695.816,-45746.312,1,109.0765,9.999996,1.5256542,1.9460062,100.0,-58.520668,-58.520668,8,177.30402,1.0
168.8998854923326,1.3285681,0.5666761,1.1318614,7200,88.35004,83684,2951.343142747879,459.8687,0.14924124,1.0991395,9.980077,100,28107.156,1.1318614,17.9,9.999994,-30859.625,-33605.258,2,100.90145,9.999994,1.6770438,3.208764,88.35004,-66.126434,-65.89172,8,168.89989,1.1318614
172.00242622439768,1.3285681,0.48901123,1.0662587,7300,93.78587,85505,3005.3172528743744,529.8976,0.31223667,1.155711,,100,32993.99,1.0662587,18.21,10.0,-36534.684,-38552.535,3,113.00411,10.0,1.5741434,2.4309237,93.78587,-70.031624,-69.163574,8,172.00244,1.0662587
166.9045633229429,1.3285681,0.47082183,1.0762429,7400,92.915825,87275,3052.3759248256683,409.8686,0.2761772,1.0902702,9.979206,100,30153.553,1.0762429,17.7,9.999996,-32255.22,-33107.047,4,100.87487,9.999996,1.5494767,2.2733028,92.915825,-62.375267,-62.62286,8,166.90456,1.0762429
178.2033992420108,1.3285681,0.592125,1.0680128,7500,93.631836,89158,3098.1850526332855,489.81055,0.16831188,1.0335914,9.986079,100,27703.062,1.0680128,18.83,9.999996,-31014.71,-33036.727,5,110.31198,9.999996,1.8863015,4.018234,93.631836,-69.4026,-68.77936,8,178.2034,1.0680128
169.31694415927907,1.3285681,0.63030976,1.1267377,7600,88.7518,90952,3143.3321142196655,519.8686,0.15418558,1.1050392,,100,28433.55,1.1267377,17.94,9.999999,-32114.553,-33934.996,6,121.517624,9.999999,1.8365088,3.2399013,88.7518,-70.8635,-70.15016,8,169.31696,1.1267377
202.29407217072415,1.3285681,0.60336655,1.1107348,7700,90.03049,93076,3187.544718027115,599.66235,0.11402461,1.0347539,,100,37463.105,1.1107348,21.24,9.999997,-43066.64,-49398.93,7,142.55383,9.999997,2.4039872,2.923263,90.03049,-80.394005,-79.77534,8,202.29408,1.1107348
183.59727635843544,1.3285681,0.59335464,1.1552962,7800,86.55789,95013,3250.604796409607,549.7588,0.17815429,1.050356,,100,27580.307,1.1552962,19.37,9.999998,-32182.047,-35244.145,8,127.42017,9.999998,2.295043,2.9503856,86.55789,-67.56082,-67.170685,8,183.59729,1.1552962
170.10683921104786,1.3285681,0.53953344,1.1096729,7900,90.116646,96815,3356.5094363689423,559.7455,0.17936948,1.0757009,,100,29723.348,1.1096729,18.02,9.999999,-33955.715,-35054.95,9,110.598015,9.999999,1.8065062,2.6583433,90.116646,-72.83135,-72.3979,8,170.10684,1.1096729
173.00367184477392,1.3285681,0.5285812,1.0786315,8000,92.71007,98646,3481.523296356201,599.7814,0.16692308,1.0037702,,100,25600.387,1.0786315,18.31,9.999998,-30831.25,-32272.225,10,128.39117,9.999998,2.0931962,3.0455391,92.71007,-84.883606,-84.17546,8,173.00368,1.0786315
179.69898110775623,1.3048823,0.23683296,1.0,8100,100.0,100544,3611.0658926963806,519.7151,0.3384491,1.0195584,,100,38040.184,1.0,18.98,9.999997,-41121.984,-46050.207,1,105.08969,9.999997,1.2887934,1.5244167,100.0,-68.37478,-68.37478,9,179.69896,1.0
190.19983312247066,1.3048823,0.45985305,1.073262,8200,93.1739,102547,3759.489296913147,739.7879,0.06850614,1.1079224,9.980151,100,38790.04,1.073262,20.03,10.0,-45339.58,-48231.13,2,140.04617,10.0,1.4178412,2.2798464,93.1739,-89.065475,-88.00545,9,190.19984,1.073262
198.2940979385252,1.3048823,0.43638998,1.0465722,8300,95.550026,104631,3902.3867540359497,659.76917,0.19240306,1.1111621,,100,42513.71,1.0465722,20.84,9.999997,-47570.383,-50527.668,3,130.72868,9.999997,1.3359704,2.303867,95.550026,-89.06402,-88.92562,9,198.2941,1.0465722
195.2918080931012,1.3048823,0.49182245,1.0565792,8400,94.64506,106685,4048.0818197727203,759.73303,0.18344106,1.0759526,,100,41669.953,1.0565792,20.54,10.0,-49127.336,-53578.914,4,139.14574,10.0,1.6525862,3.1620915,94.64506,-99.927666,-99.92898,9,195.2918,1.0565792
217.98843200268948,1.3048823,0.43712446,1.1053762,8500,90.466934,108966,4182.433745622635,589.8705,0.12662752,1.0417715,9.980132,100,50501.45,1.1053762,22.81,9.999999,-54827.05,-59368.43,5,122.903656,9.999999,1.530036,2.132302,90.466934,-73.47137,-72.90123,9,217.98843,1.1053762
231.28599802867507,1.3048823,0.5746621,1.0602651,8600,94.31604,111380,4344.48161816597,799.6406,0.1744887,1.034149,9.983579,100,47688.117,1.0602651,24.14,10.0,-56437.188,-59191.008,6,157.85309,10.0,1.8534454,2.8755772,94.31604,-101.597725,-101.07807,9,231.28598,1.0602651
208.3911417301746,1.3048823,0.5658843,1.1199594,8700,89.288956,113565,4485.214387178421,729.7741,0.12258094,1.0455871,,100,39981.992,1.1199594,21.85,9.999997,-47012.145,-50520.727,7,129.96799,9.999997,1.7250857,3.4589427,89.288956,-96.37719,-95.18862,9,208.39116,1.1199594
201.79137848211005,1.3048823,0.6202424,1.075555,8800,92.97526,115684,4614.941493988037,559.73047,0.24726915,1.0219539,19.964397,100,38496.832,1.075555,21.19,9.999999,-42721.047,-44056.96,8,112.968605,9.999999,1.799746,5.0239277,92.97526,-69.232666,-68.91748,9,201.79137,1.075555
194.19369226589598,1.3048823,0.4689327,1.098839,8900,91.00514,117727,4728.384969949722,539.8535,0.20128469,1.0553468,,100,38733.52,1.098839,20.43,9.999992,-42448.617,-44007.098,9,112.86783,9.999992,1.6086893,2.7542613,91.00514,-67.99748,-68.0432,9,194.1937,1.098839
