ESSRenyiHarmonic,DivergenceHarmonic,EpRewMean,TimeElapsed,EmpiricalD2Harmonic,InitialReturnMin,InitialReturnMax,EpThisIter,InitialBound,MinIW,Bound,TimestepsSoFar,ReturnMeanIW,ReturnStepMaxmin,MinTargetPdf,MeanD2-0,InitialReturnStd,MeanIW,StdIW,InitialReturnMean,MinBehavPdf,EmpiricalD2Arithmetic,EpLenMean,Inner Iteration,MaxIW,MeanEntropy,Iteration,ESSRenyiArithmetic,EpisodesSoFar,ReturnStepMax
100.0,0.99999225,743.8292597101332,8924.559039354324,1.0,19.973335,1889.4556,100,-684700.7,0.99981695,-684693.94,1740278,648813.8,10.0,-227.70667,1.0,309.0862,1.0000042,7.172474e-05,743.8293,-227.70673,1.0,75.41,3,1.000267,1.1435994,67,100.0,33300,10.0
100.0,1.0302875,742.4311442520174,8947.500226974487,1.0,,1329.6067,100,-648961.8,0.73856986,-641552.7,1747805,623518.0,10.0,-158.99506,1.0,282.82727,1.0068673,0.10273551,742.43115,-158.99509,1.0,75.27,4,1.3585624,1.1435994,67,100.0,33400,10.0
99.09472,1.0566629,704.7399290849747,8963.567570209503,1.0091355,,1669.4675,100,-612593.94,0.5505025,-612593.94,1754955,583799.6,10.0,-181.90167,1.0091355,306.01718,0.9934162,0.19716287,704.7399,-181.98428,1.0091355,71.5,5,1.9434985,1.1435994,67,99.09472,33500,10.0
100.0,1.0000072,691.4388299323559,8971.790797948837,1.0,29.955116,1549.5873,100,-569286.75,0.99998474,-569286.75,1761972,545153.5,9.999999,-183.67383,1.0,258.97086,1.0,3.5797739e-06,691.4387,-183.67383,1.0,70.17,1,1.0000153,1.1434947,68,100.0,33600,9.999999
100.0,1.0677638,634.9711880829009,8979.52743268013,1.0,,1239.5792,100,-482161.06,0.6989439,-469911.16,1768424,453953.53,10.0,-149.15924,1.0,252.05077,0.9828817,0.1286921,634.97125,-149.15924,1.0,64.52,2,1.3074139,1.1434947,68,100.0,33700,10.0
97.58271,1.0349553,696.0501337830032,8997.7113301754,1.0247717,,1479.5734,100,-580898.3,0.5542701,-557958.6,1775487,535575.75,10.0,-173.04297,1.0247717,240.34859,1.0142769,0.1723774,696.0502,-173.0719,1.0247717,70.63,3,1.611266,1.1434947,68,97.58271,33800,10.0
99.62718,1.0415864,648.5567518390632,9014.607553958893,1.0037421,,1879.4325,100,-548095.7,0.6544365,-535185.3,1782075,498954.03,10.0,-227.326,1.0037421,294.2566,1.0155643,0.14020464,648.55676,-227.3284,1.0037421,65.88,4,1.4041922,1.1434947,68,99.62718,33900,10.0
98.69093,1.0833037,728.931439117395,9033.791799545288,1.0132643,,1619.5879,100,-631045.7,0.6209236,-631045.7,1789467,603606.8,9.999999,-191.18643,1.0132643,281.232,1.0219586,0.26992777,728.93146,-191.10757,1.0132643,73.92,5,2.4796734,1.1434947,68,98.69093,34000,9.999999
100.0,0.9999924,767.1371465077117,9042.987453699112,1.0,169.83249,2249.5137,100,-747738.06,1.0,-747738.06,1797241,696880.2,10.0,-255.97266,1.0,329.21237,1.0,,767.1372,-255.97266,1.0,77.74,1,1.0,1.1439078,69,100.0,34100,10.0
100.0,0.9999927,709.5400568212244,9051.67067360878,1.0,,1309.6775,100,-607743.4,0.9999695,-607740.3,1804439,590501.44,9.999999,-162.2846,1.0,295.05576,0.9999976,1.3386476e-05,709.54,-162.2846,1.0,71.98,2,1.0000305,1.1439078,69,100.0,34200,9.999999
100.0,0.9999926,709.932297006077,9060.55130147934,1.0,,1249.6809,100,-580114.25,0.99990845,-580112.06,1811641,564416.44,10.0,-153.04822,1.0,245.79857,0.9999961,2.9668405e-05,709.9322,-153.04822,1.0,72.02,3,1.000061,1.1439078,69,100.0,34300,10.0
100.0,0.9999926,732.0431809103654,9070.9675552845,1.0,49.98128,2179.4011,100,-648600.4,0.99990845,-648600.4,1819064,600863.4,10.0,-248.58997,1.0,254.92024,0.99999636,4.669967e-05,732.04315,-248.58992,1.0,74.23,4,1.0001221,1.1439078,69,100.0,34400,10.0
100.0,0.99999285,689.059751492843,9079.80345249176,1.0,,1969.4899,100,-643062.25,0.99981695,-643062.1,1826057,604077.94,10.0,-220.27927,1.0,359.55786,0.9999992,4.6891575e-05,689.05975,-220.27917,1.0,69.93,5,1.0001221,1.1439078,69,100.0,34500,10.0
100.0,0.99999285,742.635595407419,9089.282198905945,1.0,9.979712,1589.3363,100,-684515.75,1.0,-684515.75,1833586,659128.7,10.0,-186.80678,1.0,328.05655,1.0,,742.6356,-186.80678,1.0,75.29,1,1.0,1.1439078,70,100.0,34600,10.0
100.0,0.9999926,713.1381946481201,9096.51452922821,1.0,,1679.4731,100,-624884.0,0.9999695,-624883.9,1840820,596535.56,10.0,-207.47768,1.0,296.5967,0.9999992,6.4591086e-06,713.1382,-207.47768,1.0,72.34,2,1.0000305,1.1439078,70,100.0,34700,10.0
100.0,1.0556598,707.9352704610549,9106.482610464096,1.0,,1619.4075,100,-615582.6,0.7142644,-601431.1,1848002,574350.6,9.999999,-188.72896,1.0,296.7386,1.004694,0.14443141,707.93524,-188.72896,1.0,71.82,3,1.5100918,1.1439078,70,100.0,34800,9.999999
98.331375,1.1088125,764.4265381513741,9128.500056743622,1.0169694,129.88197,1539.6406,100,-657604.2,0.53927845,-657601.7,1855749,632514.6,9.999999,-177.58983,1.0169694,250.18076,1.0086241,0.25743186,764.4265,-177.45433,1.0169694,77.47,4,2.0927193,1.1439078,70,98.331375,34900,9.999999
98.452614,1.1005452,688.5509191711903,9145.085967540741,1.015717,39.942005,1489.3971,100,-545255.56,0.5191099,-545255.56,1862737,521866.78,10.0,-172.86082,1.015717,259.4454,1.0052207,0.2428758,688.55096,-172.53549,1.015717,69.88,5,1.7644796,1.1439078,70,98.452614,35000,10.0
100.0,1.0000104,701.0422363872588,9152.758491754532,1.0,109.926926,1469.6471,100,-575464.56,0.9999542,-575461.6,1869850,553754.06,10.0,-158.19893,1.0,249.59329,0.9999967,1.2985438e-05,701.0422,-158.19893,1.0,71.13,1,1.0000305,1.1439173,71,100.0,35100,10.0
100.0,1.0000112,755.8375854084952,9163.764297246933,1.0,,1709.6118,100,-703432.7,0.99993896,-703432.44,1877511,674057.3,10.0,-199.30515,1.0,320.58124,0.9999978,2.2353566e-05,755.8376,-199.30513,1.0,76.61,2,1.0000458,1.1439173,71,100.0,35200,10.0
100.0,1.0000104,685.9482475513981,9174.475024461746,1.0,9.981839,1829.5725,100,-572196.1,0.9999542,-572196.1,1884473,538553.94,9.999999,-200.4763,1.0,260.8229,1.000001,2.1008344e-05,685.9483,-200.4763,1.0,69.62,3,1.0000458,1.1439173,71,100.0,35300,9.999999
100.0,1.000011,744.1383551535105,9181.767207860947,1.0,,1709.4321,100,-667269.94,0.99993896,-667269.0,1892017,637900.06,10.0,-195.08797,1.0,290.10965,0.9999959,2.5544816e-05,744.13837,-195.08795,1.0,75.44,4,1.000061,1.1439173,71,100.0,35400,10.0
100.0,1.0000113,753.323310526237,9194.468582630157,1.0,,1639.493,100,-675347.9,0.99981695,-675344.06,1899653,648329.1,10.0,-186.61942,1.0,284.32864,0.9999953,5.0516177e-05,753.3233,-186.61942,1.0,76.36,5,1.0001373,1.1439173,71,100.0,35500,10.0
100.0,1.0000103,698.4412703752794,9209.619156360626,1.0,,1569.2574,100,-586283.25,1.0,-586283.25,1906740,561533.4,10.0,-188.4043,1.0,271.50177,1.0,,698.4412,-188.4043,1.0,70.87,1,1.0,1.1439173,72,100.0,35600,10.0
100.0,1.0000105,718.746689861366,9218.768716812134,1.0,,1869.2595,100,-652090.56,1.0,-652090.56,1914030,616973.06,10.0,-225.0832,1.0,316.82217,1.0,,718.74664,-225.0832,1.0,72.9,2,1.0,1.1439173,72,100.0,35700,10.0
100.0,1.0000107,717.2437396268173,9226.025559425354,1.0,19.971786,1789.6487,100,-656338.06,0.9999695,-656336.25,1921305,624146.3,10.0,-218.18857,1.0,331.22433,0.9999991,7.92089e-06,717.2438,-218.18857,1.0,72.75,3,1.0000153,1.1439173,72,100.0,35800,10.0
100.0,1.0000107,724.5217430396613,9236.087862253189,1.0,9.986741,1929.3,100,-676104.5,0.9999695,-676102.8,1928653,638693.1,10.0,-215.81464,1.0,337.2861,0.9999998,9.119947e-06,724.5218,-215.81465,1.0,73.48,4,1.0000305,1.1439173,72,100.0,35900,10.0
100.0,1.0000105,702.4409825130289,9245.180765628815,1.0,9.982276,1449.4324,100,-577966.2,0.9999695,-577966.1,1935780,556851.6,9.999999,-160.78229,1.0,251.85309,0.99999815,1.0711663e-05,702.44104,-160.78229,1.0,71.27,5,1.0000305,1.1439173,72,100.0,36000,9.999999
100.0,1.0000105,705.744817250017,9254.998980522156,1.0,9.982494,1419.5027,100,-577748.7,0.9999695,-577747.56,1942940,557496.06,10.0,-161.67111,1.0,243.76526,0.99999887,6.506436e-06,705.7449,-161.67111,1.0,71.6,1,1.0000153,1.1439173,73,100.0,36100,10.0
100.0,1.000011,737.7397503163048,9264.542756319046,1.0,9.980153,1509.665,100,-639996.06,0.9999695,-639995.7,1950420,617089.9,9.999999,-169.9032,1.0,269.87323,0.99999696,9.962481e-06,737.7397,-169.9032,1.0,74.8,2,1.0000305,1.1439173,73,100.0,36200,9.999999
100.0,1.0000098,663.5543017577304,9275.98057937622,1.0,,1449.4723,100,-540330.44,0.99993896,-540327.7,1957158,519212.06,9.999999,-185.35226,1.0,280.91052,0.9999969,1.5093445e-05,663.5543,-185.35223,1.0,67.38,3,1.0000381,1.1439173,73,100.0,36300,9.999999
100.0,1.0000104,689.3551229095594,9287.733144760132,1.0,69.8844,1399.5583,100,-556998.1,0.99990845,-556998.1,1964154,537311.7,10.0,-162.35321,1.0,249.20096,0.9999997,3.2860033e-05,689.35516,-162.35323,1.0,69.96,4,1.000061,1.1439173,73,100.0,36400,10.0
100.0,1.1206626,661.1617775020226,9295.166366100311,1.0,,1479.4591,100,-566987.56,0.5829745,-541962.9,1970868,518675.2,9.999999,-171.51173,1.0,328.4125,0.99033785,0.1716837,661.16174,-171.51172,1.0,67.14,5,1.4518864,1.1439173,73,100.0,36500,9.999999
100.0,1.0000192,697.8447003334326,9312.983336687088,1.0,29.949932,1489.4116,100,-587839.1,0.99998474,-587838.7,1977949,565543.25,10.0,-171.22253,1.0,280.27924,0.99999976,4.885429e-06,697.8446,-171.22253,1.0,70.81,1,1.0000153,1.1439035,74,100.0,36600,10.0
100.0,1.0000181,662.0597125262274,9322.912066698074,1.0,,1229.5319,100,-523865.9,0.9999695,-523864.94,1984672,508671.16,10.0,-140.23071,1.0,265.23297,0.9999993,1.3417777e-05,662.0597,-140.23071,1.0,67.23,2,1.0000305,1.1439035,74,100.0,36700,10.0
100.0,1.0000181,656.9629340065851,9331.008378744125,1.0,9.979994,1419.5745,100,-526259.06,0.9999542,-526257.75,1991344,506004.16,9.999999,-173.91968,1.0,272.7726,1.0000006,2.0324747e-05,656.96295,-173.91966,1.0,66.72,3,1.000061,1.1439035,74,100.0,36800,9.999999
100.0,1.0000203,739.0322035619254,9340.088206291199,1.0,9.979758,1409.635,100,-649180.2,0.99993896,-649177.94,1998837,629206.94,9.999999,-165.3637,1.0,288.17267,0.99999887,2.4963829e-05,739.0323,-165.3637,1.0,74.93,4,1.000061,1.1439035,74,100.0,36900,9.999999
100.0,1.0000187,687.7585061949864,9355.276777267456,1.0,,1559.5984,100,-581739.8,0.99993896,-581739.4,2005817,557293.1,9.999999,-168.30875,1.0,290.32034,0.9999989,2.5075888e-05,687.75854,-168.30876,1.0,69.8,5,1.000061,1.1439035,74,100.0,37000,9.999999
100.0,1.00002,735.941176144652,9367.835244178772,1.0,,1919.413,100,-676948.06,0.9999695,-676944.75,2013279,639917.3,9.999999,-233.49371,1.0,313.5462,0.9999986,1.0132993e-05,735.94116,-233.49371,1.0,74.62,1,1.0000229,1.1439035,75,100.0,37100,9.999999
100.0,1.0000205,738.6339944510667,9379.289744853973,1.0,19.975899,1609.4379,100,-639266.25,0.9999695,-639265.9,2020768,613232.2,10.0,-180.51768,1.0,260.09723,1.0000015,1.5033402e-05,738.63403,-180.5177,1.0,74.89,2,1.0000305,1.1439035,75,100.0,37200,10.0
100.0,1.0000196,718.2349616627921,9389.59792304039,1.0,9.981317,1519.4408,100,-627634.9,0.99993896,-627632.25,2028053,604428.7,10.0,-173.95825,1.0,297.6076,0.99999774,1.629662e-05,718.235,-173.95825,1.0,72.85,3,1.0000305,1.1439035,75,100.0,37300,10.0
100.0,1.0000192,697.5413831027574,9402.119208812714,1.0,9.979232,2049.5369,100,-609366.8,0.99993896,-609365.25,2035131,567147.2,10.0,-243.92554,1.0,283.8695,1.0000011,2.083327e-05,697.5413,-243.92554,1.0,70.78,4,1.000061,1.1439035,75,100.0,37400,10.0
100.0,1.0000188,700.4519167767149,9418.955205202103,1.0,,2229.4148,100,-640850.9,0.99993896,-640850.9,2042238,590897.1,9.999999,-267.12024,1.0,316.6427,0.99999845,1.9432167e-05,700.4519,-267.12027,1.0,71.07,5,1.000061,1.1439035,75,100.0,37500,9.999999
100.0,1.0000196,706.838060591414,9427.14575624466,1.0,9.982683,1539.5713,100,-601532.6,0.9997559,-601523.75,2049409,577701.3,10.0,-177.84782,1.0,279.4461,0.99999595,7.397751e-05,706.8381,-177.84782,1.0,71.71,1,1.0001678,1.1439035,76,100.0,37600,10.0
100.0,1.0000184,668.0541331945378,9450.100450515747,1.0,,1659.6139,100,-562088.6,0.99971014,-562087.0,2056192,534404.8,10.0,-182.96886,1.0,296.81665,1.0000162,0.00016555277,668.05414,-182.96881,1.0,67.83,2,1.0004884,1.1439035,76,100.0,37700,10.0
100.0,1.0211778,743.4266980229887,9460.608052492142,1.0,,2079.517,100,-687660.2,0.7845258,-681818.6,2063729,637899.06,9.999998,-230.17545,1.0,302.5211,1.0075254,0.08376354,743.4267,-230.17534,1.0,75.37,3,1.2704611,1.1439035,76,100.0,37800,9.999998
99.34913,1.0401677,707.8545641475191,9474.795619010925,1.0065514,,1569.5735,100,-601268.6,0.7304667,-601267.6,2070910,576015.56,10.0,-180.3405,1.0065514,290.53738,1.0074402,0.14649674,707.8546,-180.36967,1.0065514,71.81,4,1.4281563,1.1439035,76,99.34913,37900,10.0
99.35026,1.0915534,731.8363679926601,9483.791744947433,1.00654,9.9795685,1619.5122,100,-641916.25,0.41476825,-617533.3,2078331,589992.7,10.0,-190.94746,1.00654,292.6364,0.9915946,0.1777714,731.8364,-190.9914,1.00654,74.21,5,1.3627563,1.1439035,76,99.35026,38000,10.0
100.0,0.9999968,708.0571415383894,9503.947983503342,1.0,9.980267,2409.2139,100,-664542.2,0.9999695,-664540.25,2085514,606204.8,10.0,-285.55786,1.0,323.82382,0.9999993,1.330758e-05,708.0572,-285.55786,1.0,71.83,1,1.0000381,1.1436155,77,100.0,38100,10.0
100.0,1.1299912,768.829302639306,9515.91155576706,1.0,9.984036,1949.4786,100,-749754.2,0.60689175,-719223.06,2093305,678620.2,10.0,-220.63022,1.0,347.0831,0.97599113,0.16984253,768.8293,-220.63022,1.0,77.91,2,1.65712,1.1436155,77,100.0,38200,10.0
96.19678,1.2762225,748.7365362696058,9531.525824308395,1.0395359,,1939.4121,100,-765904.06,0.33714756,-765902.06,2100895,723196.4,10.0,-212.13382,1.0395359,354.65396,1.0415362,0.4011387,748.7366,-212.2337,1.0395359,75.9,3,2.106174,1.1436155,77,96.19678,38300,10.0
96.01097,1.2913493,747.2303293353108,9541.48852133751,1.0415477,,2589.3235,100,-760268.25,0.30879447,-760267.1,2108470,683693.94,10.0,-301.61383,1.0415477,352.60126,1.034894,0.392236,747.2303,-301.6092,1.0415477,75.75,4,2.3527281,1.1436155,77,96.01097,38400,10.0
96.07728,1.0642211,754.7220808178265,9550.319070100784,1.0408288,,1759.2457,100,-690552.3,0.61861616,-664104.06,2116120,632015.44,10.0,-217.13858,1.0408288,269.60736,1.0071477,0.19372448,754.72205,-217.06973,1.0408288,76.5,5,1.5405102,1.1436155,77,96.07728,38500,10.0
100.0,1.0000002,723.1309428752913,9565.450718641281,1.0,109.9535,1469.4156,100,-632770.0,1.0,-632770.0,2123454,611069.4,10.0,-181.52449,1.0,296.90247,1.0,,723.1309,-181.52449,1.0,73.34,1,1.0,1.1434466,78,100.0,38600,10.0
100.0,1.0000004,744.8343259387906,9574.376946926117,1.0,,1779.4554,100,-693835.4,0.99998474,-693835.25,2131005,662011.1,10.0,-196.63876,1.0,327.46472,0.9999998,1.5184569e-06,744.83435,-196.63876,1.0,75.51,2,1.0,1.1434466,78,100.0,38700,10.0
100.0,1.0000004,757.8358838882968,9584.535540342331,1.0,9.979751,1689.6536,100,-683053.4,0.99998474,-683053.25,2138686,654360.1,10.0,-194.35287,1.0,282.9219,1.0000001,3.5318958e-06,757.83594,-194.35287,1.0,76.81,3,1.0000153,1.1434466,78,100.0,38800,10.0
100.0,1.0000005,802.4088749913025,9594.200300693512,1.0,,2169.4749,100,-804978.56,0.99998474,-804978.56,2146813,757675.25,10.0,-252.47142,1.0,337.36377,1.0000001,4.0344903e-06,802.40894,-252.47142,1.0,81.27,4,1.0000305,1.1434466,78,100.0,38900,10.0
100.0,1.0465169,683.2499328040775,9602.079191684723,1.0,9.982989,1659.508,100,-572162.7,0.7075606,-560334.7,2153748,532019.8,10.0,-201.8834,1.0,278.6641,1.0000347,0.12773238,683.24994,-201.8834,1.0,69.35,5,1.4386877,1.1434466,78,100.0,39000,10.0
100.0,1.0000114,754.4373522178721,9618.931560277939,1.0,,1669.5781,100,-708390.6,0.9999695,-708388.8,2161395,680373.3,10.0,-189.83865,1.0,333.46567,0.99999994,9.546164e-06,754.43744,-189.83865,1.0,76.47,1,1.0000153,1.1434499,79,100.0,39100,10.0
100.0,1.0000113,741.13883422627,9628.647871732712,1.0,,2589.2727,100,-741260.25,0.9999695,-741259.7,2168909,673878.25,9.999999,-296.5573,1.0,352.97614,0.9999992,1.3429354e-05,741.13885,-296.5573,1.0,75.14,2,1.000061,1.1434499,79,100.0,39200,9.999999
100.0,1.0000099,794.6273150008295,9639.863177537918,1.0,,2199.599,100,-785143.4,0.99993896,-785140.0,2176958,736513.6,9.999998,-243.48294,1.0,324.166,0.99999726,2.2030381e-05,794.6273,-243.48294,1.0,80.49,3,1.000061,1.1434499,79,100.0,39300,9.999998
100.0,1.0000083,739.5348111236133,9651.559404373169,1.0,,1539.548,100,-645286.6,0.99993896,-645286.2,2184456,621464.6,9.999998,-178.29834,1.0,273.05438,0.99999404,2.9853396e-05,739.5348,-178.29834,1.0,74.98,4,1.000061,1.1434499,79,100.0,39400,9.999998
100.0,1.0000086,763.3272270114394,9661.86685681343,1.0,9.979565,1479.4763,100,-672563.25,0.9999237,-672562.1,2192192,650563.25,10.0,-159.20946,1.0,260.5799,0.99999243,2.8472183e-05,763.3273,-159.20947,1.0,77.36,5,1.000061,1.1434499,79,100.0,39500,10.0
100.0,1.0000083,680.7616002867595,9674.251366376877,1.0,9.979859,1289.6654,100,-550537.7,1.0,-550537.7,2199102,533821.44,9.999999,-161.1844,1.0,265.30185,1.0,,680.76154,-161.1844,1.0,69.1,1,1.0,1.1434499,80,100.0,39600,9.999999
100.0,1.0000092,735.7405961058753,9681.886483192444,1.0,,1749.3162,100,-671802.4,1.0,-671802.4,2206562,641047.0,10.0,-219.69116,1.0,315.80484,1.0,,735.7406,-219.69116,1.0,74.6,2,1.0,1.1434499,80,100.0,39700,10.0
100.0,1.0000094,766.0352554475223,9688.852700710297,1.0,9.97971,1869.4414,100,-733124.25,0.9999695,-733122.3,2214325,697998.0,10.0,-198.71878,1.0,333.45163,0.99999833,8.120944e-06,766.03534,-198.71878,1.0,77.63,3,1.0000153,1.1434499,80,100.0,39800,10.0
100.0,1.0353594,666.1611788197339,9700.00047659874,1.0,9.980913,1799.4271,100,-584638.3,0.73000985,-574998.4,2221089,541885.5,9.999999,-215.91684,1.0,329.12714,1.0011925,0.10404463,666.1612,-215.91684,1.0,67.64,4,1.2304152,1.1434499,80,100.0,39900,9.999999
98.74879,1.0790441,719.7391102709765,9716.163939237595,1.0126706,,1919.4248,100,-705089.44,0.65009713,-705082.44,2228389,666619.4,10.0,-206.38098,1.0126706,331.20035,1.0428525,0.24879423,719.7391,-206.40894,1.0126706,73.0,5,1.982617,1.1434499,80,98.74879,40000,10.0
100.0,1.0000074,693.5425540723012,9732.727289915085,1.0,,1679.2999,100,-607864.75,1.0,-607864.75,2235427,579522.06,10.0,-195.22443,1.0,313.88025,1.0,,693.5426,-195.22443,1.0,70.38,1,1.0,1.1434361,81,100.0,40100,10.0
100.0,1.0000077,730.8527304376191,9740.282020330429,1.0,19.961147,1809.5718,100,-650611.3,0.9999695,-650610.75,2242838,617700.1,9.999998,-211.01913,1.0,289.0588,0.9999995,5.492535e-06,730.8527,-211.01913,1.0,74.11,2,1.0000153,1.1434361,81,100.0,40200,9.999998
100.0,1.0000088,806.6178449065746,9749.643376588821,1.0,9.979241,2259.4478,100,-846581.2,0.99993896,-846580.7,2251007,795272.25,9.999997,-250.94626,1.0,380.32156,0.99999833,1.05234185e-05,806.6179,-250.94626,1.0,81.69,3,1.0000153,1.1434361,81,100.0,40300,9.999997
100.0,1.0000075,711.5489319905333,9759.238304138184,1.0,,1639.6897,100,-635956.0,0.99981695,-635944.2,2258225,608922.8,9.999999,-196.93283,1.0,320.36276,0.99999595,6.4421794e-05,711.549,-196.93283,1.0,72.18,4,1.0001831,1.1434361,81,100.0,40400,9.999999
100.0,1.0000082,769.5395887478812,9781.695232868195,1.0,,1349.6323,100,-693668.94,0.99978644,-693666.8,2266023,675359.9,10.0,-152.18091,1.0,288.35855,1.0000085,0.00011291798,769.5396,-152.181,1.0,77.98,5,1.0003357,1.1434361,81,100.0,40500,10.0
100.0,1.0000077,716.4476659676584,9792.495606899261,1.0,,1559.6025,100,-640779.7,0.9999542,-640776.2,2273290,616329.94,10.0,-181.77191,1.0,320.9925,0.99999815,1.5226032e-05,716.44775,-181.77191,1.0,72.67,1,1.0000305,1.1434361,82,100.0,40600,10.0
100.0,1.0000083,778.3321193465127,9802.371213674545,1.0,9.980227,2549.4817,100,-824502.5,0.9998779,-824501.6,2281176,759175.3,10.0,-286.33026,1.0,391.6392,1.000002,2.796097e-05,778.3322,-286.3302,1.0,78.86,2,1.0000763,1.1434361,82,100.0,40700,10.0
100.0,1.0000083,747.0346181549722,9813.827336072922,1.0,9.979991,2289.4082,100,-700593.94,0.99993896,-700592.8,2288749,647914.6,10.0,-257.29306,1.0,299.75427,1.0000029,2.5683614e-05,747.0346,-257.2931,1.0,75.73,3,1.000061,1.1434361,82,100.0,40800,10.0
100.0,1.0000077,709.5403396489882,9824.235784053802,1.0,9.981229,2259.3838,100,-663082.75,0.99993896,-663081.9,2295947,611776.4,10.0,-268.1929,1.0,329.13547,1.000005,2.339784e-05,709.5403,-268.19287,1.0,71.98,4,1.000061,1.1434361,82,100.0,40900,10.0
100.0,1.0000087,811.8197117424658,9834.350850343704,1.0,9.981458,1719.4523,100,-783255.0,0.99993896,-783255.0,2304168,753540.75,9.999999,-195.74776,1.0,307.3956,1.0000005,2.8479715e-05,811.81976,-195.74774,1.0,82.21,5,1.000061,1.1434361,82,100.0,41000,9.999999
100.0,1.017629,725.4337232033159,9840.69957447052,1.0,9.981601,1409.5986,100,-612031.75,0.79716,-608387.25,2311525,588242.2,10.0,-152.53989,1.0,256.53024,0.9931961,0.06315674,725.43365,-152.53989,1.0,73.57,1,1.1848868,1.1434361,83,100.0,41100,10.0
99.42173,1.0355712,712.3473968027689,9855.359799146652,1.0058163,,1649.471,100,-625371.75,0.70132625,-625371.75,2318751,597545.06,9.999999,-175.27869,1.0058163,295.90164,0.98721945,0.17588,712.34735,-175.15805,1.0058163,72.26,2,2.0137773,1.1434361,83,99.42173,41200,9.999999
99.42132,1.0356027,780.7206736624918,9862.819770097733,1.0058205,,3029.2173,100,-869789.5,0.6714451,-869788.5,2326661,775937.3,10.0,-342.99188,1.0058205,368.34418,1.0086478,0.15936324,780.72064,-343.00418,1.0058205,79.1,3,1.5636957,1.1434361,83,99.42132,41300,10.0
99.38895,1.0376134,802.4262488886467,9873.132876873016,1.0061481,9.9799185,2009.3912,100,-794941.75,0.74261546,-794940.9,2334788,753604.8,10.0,-216.09741,1.0061481,312.0518,1.0096706,0.16990377,802.4263,-216.06857,1.0061481,81.27,4,1.5651278,1.1434361,83,99.38895,41400,10.0
99.37718,1.038346,757.8210497706574,9884.579183340073,1.0062672,9.979817,1639.3701,100,-706392.8,0.7028475,-706387.8,2342469,678864.06,10.0,-192.74855,1.0062672,295.4884,0.99786067,0.16435787,757.8211,-192.69472,1.0062672,76.81,5,1.602415,1.1434361,83,99.37718,41500,10.0
100.0,1.0000092,731.4289660879689,9903.265773296356,1.0,9.979784,2359.414,100,-701245.4,1.0,-701245.4,2349886,645296.3,10.0,-285.2332,1.0,332.1265,1.0,,731.4289,-285.2332,1.0,74.17,1,1.0,1.1434457,84,100.0,41600,10.0
100.0,0.9999994,732.3457091072385,9910.940698862076,1.0,,2149.4377,100,-705221.75,0.9999695,-705221.25,2357312,658787.7,10.0,-247.31369,1.0,349.9395,1.0000012,7.196451e-06,732.3457,-247.31369,1.0,74.26,2,1.0000305,1.1434457,84,100.0,41700,10.0
100.0,1.0099697,716.4390831674964,9920.382155179977,1.0,9.982068,1369.5502,100,-597517.56,0.76266605,-594070.25,2364579,575125.4,10.0,-160.1505,1.0,255.69041,0.99595046,0.07190408,716.4391,-160.15051,1.0,72.67,3,1.1835856,1.1434457,84,100.0,41800,10.0
99.67616,1.0196428,710.6476311872979,9934.066341876984,1.0032489,,1389.4047,100,-595378.5,0.67107123,-595372.1,2371788,575780.8,10.0,-164.12764,1.0032489,265.22906,0.998657,0.10122444,710.6476,-164.04965,1.0032489,72.09,4,1.2528656,1.1434457,84,99.67616,41900,10.0
99.64812,1.0213735,774.1298791881783,9943.467597961426,1.0035312,,1759.5741,100,-729580.5,0.67381084,-729580.44,2379632,698132.7,9.999999,-206.12099,1.0035312,312.9526,1.0068451,0.11588356,774.1298,-206.12453,1.0035312,78.44,5,1.3031716,1.1434457,84,99.64812,42000,9.999999
100.0,0.99999404,758.3430071742882,9953.183314323425,1.0,,1409.6548,100,-672577.0,1.0,-672577.0,2387318,652605.7,10.0,-182.09424,1.0,278.42706,1.0,,758.343,-182.09424,1.0,76.86,1,1.0,1.1434972,85,100.0,42100,10.0
100.0,0.99999404,742.5350588281481,9961.243117332458,1.0,,2039.4135,100,-748432.4,0.9999695,-748432.0,2394846,706630.5,10.0,-234.02892,1.0,394.0464,0.9999998,5.808894e-06,742.5351,-234.02892,1.0,75.28,2,1.0000153,1.1434972,85,100.0,42200,10.0
100.0,0.99999416,743.4452269631786,9970.253776550293,1.0,,1779.4589,100,-716579.0,0.9999695,-716578.56,2402383,684754.4,10.0,-210.86581,1.0,363.37576,0.99999994,9.249958e-06,743.44525,-210.86581,1.0,75.37,3,1.000061,1.1434972,85,100.0,42300,10.0
100.0,1.0745736,749.841464844561,9980.023241996765,1.0,149.93098,2019.5569,100,-682062.94,0.65369797,-659325.7,2409984,616833.1,10.0,-219.3612,1.0,280.7326,0.9806855,0.15568048,749.8415,-219.36119,1.0,76.01,4,1.4013776,1.1434972,85,100.0,42400,10.0
97.622505,1.1591787,779.0130464583681,9999.971674442291,1.024354,,2059.4316,100,-767149.9,0.41341606,-767149.9,2417877,721256.25,10.0,-247.96739,1.024354,369.82205,1.0011163,0.36659795,779.01306,-247.56659,1.024354,78.93,5,2.332888,1.1434972,85,97.622505,42500,10.0
