optimgain,EpThisIter,J_hat,TimeElapsed,meankl,entloss,ev_tdlam_before,entropy,EpRewMean,EpLenMean,SampleRenyi2,surrgain,Step_size,EpisodesSoFar,DiscEpRewMean,Var_J,TimestepsSoFar
0.00671462,100,37.875450134277344,12211.936062812805,0.00930239,,0.990941382013,0.840333,61.1305546493,500.0,2.47489e+20,0.00671462,1.0,14700,38.2204882672,0.10269086807966232,7350000
0.00914865,100,38.91410446166992,12314.226610183716,0.0118456,,0.990777514875,0.84638,61.1124705294,500.0,0.0115382,0.00914865,1.0,14800,38.3744214182,0.1555923968553543,7400000
0.00873864,100,38.125152587890625,12413.163687944412,0.00991466,,0.991339569911,0.838376,61.0218260079,500.0,8.07923e+06,0.00873864,1.0,14900,38.2111976141,0.04721232131123543,7450000
0.00771557,100,37.17854309082031,12516.081625699997,0.0092671,,0.991513749585,0.810734,61.1551356083,500.0,4.1148e+19,0.00771557,1.0,15000,38.5040077168,0.013752431608736515,7500000
0.00784546,100,39.05998992919922,12618.155323266983,0.00965222,,0.989338744432,0.786774,61.341428842,500.0,7.6825e+16,0.00784546,1.0,15100,38.4590170789,0.07194019854068756,7550000
0.00804309,100,38.28901290893555,12720.513078927994,0.0102372,,0.990111166611,0.770518,60.8286541044,500.0,8.11875e+11,0.00804309,1.0,15200,38.2982389221,0.10227473080158234,7600000
0.00900939,100,38.143985748291016,12825.138175010681,0.0123124,,0.991619940847,0.767411,60.6327091986,500.0,13864.8,0.00900939,1.0,15300,38.3974001458,0.8531309962272644,7650000
0.00895249,100,39.0722770690918,12930.15952372551,0.00952937,,0.991346183233,0.770072,60.3810287012,500.0,0.486557,0.00895249,1.0,15400,38.3561484873,0.22006043791770935,7700000
0.00729441,100,37.621063232421875,13032.886701107025,0.0131143,,0.990052826703,0.737481,60.2595435724,500.0,2.72787e+22,0.00729441,1.0,15500,38.3198407521,0.2713789641857147,7750000
0.00809202,100,39.04077911376953,13139.688896894455,0.00946044,,0.988585831597,0.721667,60.8573226466,500.0,4.15283e+11,0.00809202,1.0,15600,38.5460912891,0.3697068989276886,7800000
0.00838776,100,38.24470901489258,13245.669868946075,0.00987821,,0.988714986481,0.704318,61.1980219473,500.0,5.17665e+12,0.00838776,1.0,15700,38.5178812463,0.03221280872821808,7850000
0.00815139,100,38.762630462646484,13349.43301653862,0.0100952,,0.991564895958,0.677735,60.4661997949,500.0,3.01106e+18,0.00815139,1.0,15800,38.3512208523,0.06346799433231354,7900000
0.00877088,100,37.324703216552734,13455.717841625214,0.0102203,,0.987896299921,0.664551,61.3322627867,500.0,1.71008e+10,0.00877088,1.0,15900,38.607909934,0.2011965662240982,7950000
0.0093634,100,38.741294860839844,13564.21364569664,0.010223,,0.989807923324,0.651843,61.331321171,500.0,4.33466e+09,0.0093634,1.0,16000,38.7468521353,0.07511311024427414,8000000
0.00374669,100,38.764583587646484,13668.735551834106,0.0046626,,0.991092051379,0.639172,60.953950164,500.0,5.80243e+08,0.00374669,0.5,16100,38.6308548626,0.035501379519701004,8050000
0.00799933,100,39.006614685058594,13774.717547178268,0.0104124,,0.992177304812,0.633485,61.128483658,500.0,94442.6,0.00799933,1.0,16200,38.7189351368,0.911309003829956,8100000
0.00798812,100,38.79585647583008,13881.480356931686,0.0098045,,0.992269559763,0.615954,60.6532651792,500.0,8.37192e+12,0.00798812,1.0,16300,38.5746460871,0.1512422263622284,8150000
0.00988019,100,38.52241516113281,13987.56696844101,0.00973755,,0.989433431067,0.609925,60.8366014571,500.0,351770.0,0.00988019,1.0,16400,38.6451588529,0.2500436007976532,8200000
0.00881442,100,38.16680908203125,14096.585926771164,0.00967144,,0.985420369543,0.603938,61.1537766935,500.0,84529.5,0.00881442,1.0,16500,38.8846537014,0.21180158853530884,8250000
0.00881256,100,38.76361846923828,14205.36546421051,0.0112726,,0.990934846923,0.579606,60.4399468473,500.0,2.70145e+17,0.00881256,1.0,16600,38.4307347698,0.13052290678024292,8300000
0.00452774,100,37.51414108276367,14312.33111524582,0.00559285,,0.988689012825,0.5783,61.5283507542,500.0,35.2753,0.00452774,0.5,16700,38.8974068254,0.20753207802772522,8350000
0.010278,100,40.15251541137695,14422.241030931473,0.00939823,,0.990323160775,0.56836,61.3921666931,500.0,9.34815e+07,0.010278,1.0,16800,39.0093464271,0.10982700437307358,8400000
0.00417699,100,39.047515869140625,14531.004184961319,0.00391726,,0.990347138606,0.561954,61.6292474134,500.0,39742.6,0.00417699,0.5,16900,38.6864833132,0.030590765178203583,8450000
0.00409077,100,39.350101470947266,14639.86023926735,0.00520136,,0.988357619382,0.558608,61.9185558507,500.0,738.03,0.00409077,0.5,17000,38.8175974674,0.09337209165096283,8500000
0.00705461,100,39.058555603027344,14748.793279409409,0.00921743,,0.988308086991,0.575929,61.9731308075,500.0,1.17431e-10,0.00705461,1.0,17100,38.7889505377,0.041554879397153854,8550000
0.00793802,100,39.440765380859375,14858.600409984589,0.00974186,,0.987530637532,0.556641,62.594815583,500.0,1.30969e+14,0.00793802,1.0,17200,38.9868293843,0.029332827776670456,8600000
0.00868372,100,38.600948333740234,14969.091122627258,0.009572,,0.988238087855,0.557845,61.5685638988,500.0,2.51551,0.00868372,1.0,17300,38.7031009024,0.08207004517316818,8650000
0.00876115,100,38.776676177978516,15079.94644522667,0.0102032,,0.988803926855,0.546069,61.5657185567,500.0,4.55143e+09,0.00876115,1.0,17400,38.6224911974,0.050437081605196,8700000
0.011248,100,38.635894775390625,15192.465636491776,0.00779067,,0.977936560288,0.542463,61.5300999188,500.0,489.715,0.011248,1.0,17500,38.7503894069,0.01836249604821205,8750000
0.00889273,100,38.8712043762207,15303.185425758362,0.0133933,,0.985947633162,0.535659,62.0028132711,500.0,2.29111e+06,0.00889273,1.0,17600,39.0488379346,0.05131062492728233,8800000
0.00930699,100,38.42781448364258,15414.602202177048,0.0148601,,0.986115779728,0.522518,62.341843636,500.0,2.89711e+10,0.00930699,1.0,17700,38.8248525627,0.034279029816389084,8850000
0.0109813,100,39.07466125488281,15526.662740707397,0.0115147,,0.983833510429,0.523212,61.5690802582,500.0,2.80686,0.0109813,1.0,17800,38.9258314429,0.12614014744758606,8900000
0.0073568,100,38.52037048339844,15640.28177189827,0.00944575,,0.985864474438,0.504214,62.2431939167,500.0,9.25193e+13,0.0073568,1.0,17900,39.0031397545,0.10153457522392273,8950000
0.00486701,100,38.638729095458984,15753.122824907303,0.00368754,,0.986222079024,0.49054,63.0201165147,500.0,2.90811e+09,0.00486701,0.5,18000,39.243508011,0.09810823947191238,9000000
0.010064,100,39.674808502197266,15867.79432106018,0.00992493,,0.990048925392,0.470463,62.8738959736,500.0,2.77317e+14,0.010064,1.0,18100,39.0831397779,0.0445166639983654,9050000
0.00808663,100,38.82338333129883,15982.917710065842,0.0104086,,0.987391884439,0.451642,63.1461751876,500.0,2.87716e+13,0.00808663,1.0,18200,39.0637838918,0.07911327481269836,9100000
0.00841621,100,39.17002868652344,16096.254673242569,0.0103821,,0.989125802182,0.441077,62.4438943596,500.0,9.85685e+07,0.00841621,1.0,18300,38.9703166231,0.04189436510205269,9150000
0.00815902,100,38.58785629272461,16209.30881857872,0.0102918,,0.988520790823,0.441384,62.6665101251,500.0,33.9326,0.00815902,1.0,18400,39.1056322302,0.07938050478696823,9200000
0.00415148,100,39.397274017333984,16325.407097101212,0.00422383,,0.991420987062,0.437279,62.5647781548,500.0,1210.89,0.00415148,0.5,18500,39.1373235345,0.035921212285757065,9250000
0.00824084,100,38.44841384887695,16441.847507476807,0.0114503,,0.991295204498,0.425936,62.6679661299,500.0,9.49958e+08,0.00824084,1.0,18600,39.0476653515,0.02913481555879116,9300000
0.00831318,100,38.71272277832031,16557.16383624077,0.0118442,,0.990451184101,0.405683,62.5000647852,500.0,3.57795e+14,0.00831318,1.0,18700,38.9883667705,0.02966427244246006,9350000
0.00813763,100,39.397926330566406,16672.373727083206,0.00998642,,0.989439853467,0.404317,62.8199781503,500.0,161.895,0.00813763,1.0,18800,38.9813007795,0.01539061963558197,9400000
0.00838218,100,39.2407112121582,16790.15603494644,0.0125478,,0.991896362044,0.384984,62.5921174982,500.0,7.72173e+13,0.00838218,1.0,18900,38.9929179929,0.0003931959217879921,9450000
0.00765284,100,39.17182159423828,16907.26400399208,0.0103739,,0.990381304175,0.378663,62.7509133382,500.0,137803.0,0.00765284,1.0,19000,39.0340193469,0.047578196972608566,9500000
0.00904348,100,39.787681579589844,17023.64761543274,0.00971358,,0.986306658015,0.374181,63.0996464718,500.0,3385.64,0.00904348,1.0,19100,39.0502410003,0.033718328922986984,9550000
0.00377517,100,40.179237365722656,17142.442942380905,0.00496988,,0.990828555077,0.374533,63.1999839673,500.0,1.70132,0.00377517,0.5,19200,39.11493409,0.2480957806110382,9600000
0.00393324,100,39.929813385009766,17261.178281784058,0.00631522,,0.988692372106,0.363854,63.5948154947,500.0,4.71783e+07,0.00393324,0.5,19300,39.1686671886,0.167190283536911,9650000
0.00702893,100,39.265220642089844,17379.793565273285,0.00981198,,0.990659602918,0.3273,63.8300715966,500.0,5.54234e+24,0.00702893,1.0,19400,39.3075908644,0.031558919697999954,9700000
0.00375527,100,39.421512603759766,17494.529351711273,0.00396711,,0.98967856355,0.317529,63.9043524392,500.0,7.28027e+06,0.00375527,0.5,19500,39.3042946633,0.05381489172577858,9750000
0.00800738,100,39.080841064453125,17613.66265487671,0.00974942,,0.991361544468,0.308472,63.8926347612,500.0,9.3579e+06,0.00800738,1.0,19600,39.5141519927,0.18735627830028534,9800000
0.0087941,100,38.75661087036133,17733.00831604004,0.0109371,,0.992970554158,0.291984,63.2372418646,500.0,6.83578e+11,0.0087941,1.0,19700,39.1345877209,0.046591002494096756,9850000
0.00997604,100,38.81938171386719,17851.04711818695,0.0112903,,0.992216059007,0.276489,62.8177507301,500.0,8.23165e+10,0.00997604,1.0,19800,39.1463012499,0.1539577692747116,9900000
0.00971386,100,40.22935485839844,17972.756289958954,0.0102908,,0.991898059845,0.285061,62.7124356904,500.0,3.4574e-05,0.00971386,1.0,19900,39.2855947462,0.05571996420621872,9950000
0.00870551,100,37.74103927612305,18092.06668114662,0.00964735,,0.992075753398,0.271031,62.0471454372,500.0,2.41273e+10,0.00870551,1.0,20000,38.8399184482,0.020531902089715004,10000000
0.0100215,100,38.52352523803711,18211.605619192123,0.00973355,,0.988084244542,0.253694,61.6489739088,500.0,1.21517e+12,0.0100215,1.0,20100,38.7042348862,0.08418725430965424,10050000
0.0120628,100,38.98773193359375,18331.13817000389,0.0101916,,0.989102193154,0.253418,61.80708442,500.0,8.701,0.0120628,1.0,20200,38.5874025838,0.06365539133548737,10100000
0.00808468,100,39.12881088256836,18453.184371709824,0.00992067,,0.992681712378,0.240512,61.9677627189,500.0,1.25035e+09,0.00808468,1.0,20300,38.933319457,0.0675395056605339,10150000
0.00848585,100,38.85175323486328,18574.420602798462,0.0128754,,0.987271793187,0.224896,62.3636239477,500.0,8.48863e+10,0.00848585,1.0,20400,39.0907584189,0.6930713653564453,10200000
0.00488424,100,39.338096618652344,18696.884014606476,0.00505529,,0.992166894488,0.221515,62.3563217628,500.0,570.797,0.00488424,0.5,20500,39.0324254721,0.043706491589546204,10250000
0.00970933,100,38.27403259277344,18818.278007507324,0.014258,,0.993214063812,0.229581,62.362271112,500.0,0.000176942,0.00970933,1.0,20600,38.9772181119,0.12684769928455353,10300000
0.00884809,100,39.37594223022461,18940.13331437111,0.0093214,,0.990958445705,0.254966,62.37504639,500.0,8.94572e-16,0.00884809,1.0,20700,39.1670468665,0.11270740628242493,10350000
0.00454277,100,39.009307861328125,19061.657115459442,0.00429395,,0.990853127092,0.252927,62.4577579817,500.0,71.6098,0.00454277,0.5,20800,39.0623351123,0.04833969473838806,10400000
0.00729853,100,39.30213928222656,19182.1759223938,0.00979712,,0.99110869877,0.248207,62.5996280992,500.0,12921.0,0.00729853,1.0,20900,39.299220371,0.07826663553714752,10450000
0.00716034,100,38.646392822265625,19304.462403535843,0.00934369,,0.992299643811,0.253286,62.450987377,500.0,0.0180092,0.00716034,1.0,21000,39.0220360608,0.22184284031391144,10500000
0.00794342,100,37.92433166503906,19429.62144470215,0.00995072,,0.989460152574,0.22896,63.0114734729,500.0,1.98956e+17,0.00794342,1.0,21100,39.058005488,0.10410497337579727,10550000
0.00927016,100,38.87980270385742,19554.050518989563,0.0100956,,0.990262061357,0.209154,62.9405931094,500.0,2.96117e+14,0.00927016,1.0,21200,39.0609049027,0.015300113707780838,10600000
0.004616,100,38.828269958496094,19674.796706676483,0.00671108,,0.991625903174,0.214111,62.9835431532,500.0,0.00297467,0.004616,0.5,21300,39.1967340317,0.10831497609615326,10650000
0.0076734,100,38.52638244628906,19800.595526456833,0.0135725,,0.991782049648,0.224443,62.5637986988,500.0,5.25629e-06,0.0076734,1.0,21400,39.0838803983,0.00865006260573864,10700000
0.00698542,100,40.07658386230469,19927.27055621147,0.00944001,,0.991935408674,0.213301,62.8674683034,500.0,2.97728e+08,0.00698542,1.0,21500,39.1185631429,0.0023524262942373753,10750000
0.0104853,100,39.28589630126953,20055.79790496826,0.0101184,,0.990521676838,0.20227,63.3664012967,500.0,3.18753e+08,0.0104853,1.0,21600,39.4075344308,0.030042996630072594,10800000
0.00900442,100,39.666255950927734,20181.818469524384,0.0141328,,0.990511219949,0.187257,63.5544376537,500.0,1.76338e+11,0.00900442,1.0,21700,39.2080928102,0.03533339500427246,10850000
0.0076795,100,40.30747985839844,20307.897045612335,0.0133432,,0.992101299576,0.192422,63.5686323315,500.0,0.0128793,0.0076795,1.0,21800,39.2965194743,0.10042742639780045,10900000
0.00730583,100,39.36432647705078,20436.511911392212,0.011068,,0.993225831538,0.1535,63.0388056987,500.0,4.24171e+26,0.00730583,1.0,21900,39.2060909752,0.07916944473981857,10950000
0.00877385,100,38.255794525146484,20565.397257566452,0.00932727,,0.991513301618,0.16278,63.5337652154,500.0,1.09775e-05,0.00877385,1.0,22000,39.4220142998,0.10945995897054672,11000000
0.01267,100,38.656253814697266,20693.68772339821,0.0100807,,0.990693815984,0.158939,63.8629851095,500.0,19335.9,0.01267,1.0,22100,39.2957817302,0.3877999484539032,11050000
0.0110581,100,39.221927642822266,20821.780525922775,0.0100009,,0.993003717158,0.157958,63.4446178833,500.0,60.5206,0.0110581,1.0,22200,39.0134512991,0.242714062333107,11100000
0.00758955,100,41.090003967285156,20950.434415102005,0.0140253,,0.991290529259,0.156262,63.6219842225,500.0,459.711,0.00758955,1.0,22300,39.3235512845,0.4745088219642639,11150000
0.00431408,100,39.030181884765625,21077.49410367012,0.00383096,,0.990576837212,0.155411,63.716566036,500.0,8.54846,0.00431408,0.5,22400,39.2994310623,0.2035275548696518,11200000
0.0100573,100,39.528480529785156,21205.12397623062,0.0101437,,0.990886551328,0.156022,63.7033306518,500.0,2.64034,0.0100573,1.0,22500,39.4210656816,0.21608634293079376,11250000
0.0102615,100,39.32136154174805,21335.51545381546,0.0103678,,0.992002749816,0.161133,63.7046266756,500.0,0.00407326,0.0102615,1.0,22600,39.3489797282,0.05706731975078583,11300000
0.00854544,100,38.84269332885742,21465.60612344742,0.00951033,,0.991572068073,0.14911,63.9959083402,500.0,4.52108e+08,0.00854544,1.0,22700,39.2830926382,0.01736649125814438,11350000
0.00905083,100,40.18364334106445,21595.804304361343,0.0133144,,0.992040538229,0.134704,63.6873191557,500.0,6.14957e+10,0.00905083,1.0,22800,39.3181270366,0.020033009350299835,11400000
0.00849369,100,39.61592483520508,21722.64114689827,0.0104045,,0.991578556597,0.136417,63.4935434323,500.0,0.390377,0.00849369,1.0,22900,39.2068063381,0.06436066329479218,11450000
0.00758114,100,39.852725982666016,21852.945032596588,0.0100263,,0.993700698018,0.0917917,63.661565739,500.0,1.23783e+30,0.00758114,1.0,23000,39.2478737204,0.05424261838197708,11500000
0.00938208,100,37.481956481933594,21983.81090593338,0.0115681,,0.993186673149,0.0619806,63.907613937,500.0,2.66753e+20,0.00938208,1.0,23100,39.4604191157,0.26111942529678345,11550000
0.00745514,100,39.373680114746094,22114.08749461174,0.0107019,,0.993325899355,0.0406,63.4730116059,500.0,1.63989e+15,0.00745514,1.0,23200,39.3724390263,0.045141689479351044,11600000
0.00772957,100,38.15782928466797,22246.040854215622,0.0110421,,0.992910228204,0.0330093,63.2803039702,500.0,1.7506e+06,0.00772957,1.0,23300,39.154080459,0.09728724509477615,11650000
0.00874121,100,39.517974853515625,22375.98800754547,0.0111241,,0.992499830667,0.0255643,63.8633107539,500.0,1.06108e+06,0.00874121,1.0,23400,39.5034998138,0.13684111833572388,11700000
0.00779443,100,38.49564743041992,22511.36794614792,0.0120596,,0.992426066194,0.017,63.4243850179,500.0,3.09004e+06,0.00779443,1.0,23500,39.2070944789,0.06812124699354172,11750000
0.00711298,100,38.587257385253906,22647.10565638542,0.00973843,,0.99277593242,0.0607197,63.7055566486,500.0,3.44696e-28,0.00711298,1.0,23600,39.3809663087,1.5968976020812988,11800000
0.00714253,100,39.083213806152344,22780.82045316696,0.0111462,,0.991440329701,0.0681977,63.7055180109,500.0,0.000147172,0.00714253,1.0,23700,39.2250462506,0.03891437128186226,11850000
0.00722805,100,39.399932861328125,22914.550741910934,0.0125957,,0.992029100657,0.0532927,63.1201007537,500.0,6.12848e+10,0.00722805,1.0,23800,39.0325035394,0.39969518780708313,11900000
0.00939193,100,37.89244842529297,23047.27676486969,0.0108048,,0.992336071096,0.0359759,63.7773842176,500.0,1.12108e+12,0.00939193,1.0,23900,39.4499554348,0.2860426902770996,11950000
0.00371793,100,39.36418914794922,23181.669264554977,0.00387712,,0.992876327131,0.0452095,63.9196716561,500.0,2.32003e-06,0.00371793,0.5,24000,39.4906858458,0.018871447071433067,12000000
0.00801575,100,38.850982666015625,23315.823213338852,0.00977194,,0.993743501138,0.0663076,63.7309808203,500.0,3.56609e-13,0.00801575,1.0,24100,39.4641695999,0.16790227591991425,12050000
0.00756721,100,39.38993835449219,23450.60149717331,0.0102756,,0.992951331194,0.048217,63.6961570069,500.0,6.55098e+12,0.00756721,1.0,24200,39.3493585418,0.037983886897563934,12100000
0.00899525,100,40.004356384277344,23584.697375774384,0.0115417,,0.993823997676,0.0442539,63.6040161934,500.0,4924.06,0.00899525,1.0,24300,39.2271652422,0.12092801183462143,12150000
0.00393794,100,39.532344818115234,23722.82878136635,0.0042617,,0.993350618985,0.0345111,63.540526691,500.0,5.30418e+06,0.00393794,0.5,24400,39.3397440333,0.294139564037323,12200000
0.0071562,100,39.63727951049805,23861.138904333115,0.0101224,,0.993964652065,0.00913725,63.422951105,500.0,2.99247e+17,0.0071562,1.0,24500,39.3802732213,0.2556147873401642,12250000
0.00887333,100,38.79771423339844,23997.861350297928,0.0124702,,0.993647716008,-0.00352601,63.3055108147,500.0,3.04539e+09,0.00887333,1.0,24600,39.4423952036,0.19269633293151855,12300000
0.00427071,100,38.31585693359375,24133.965644836426,0.00652617,,0.992708499078,-0.0083302,63.6279165577,500.0,4580.08,0.00427071,0.5,24700,39.5778236921,0.01687685400247574,12350000
0.0073483,100,38.3458366394043,24271.47856402397,0.0115206,,0.993430925068,-0.031845,63.62688465,500.0,3.47001e+16,0.0073483,1.0,24800,39.3464756295,0.009142288938164711,12400000
0.00710703,100,39.163360595703125,24408.641356229782,0.0118722,,0.993136607111,-0.052448,63.4190330245,500.0,8.3124e+14,0.00710703,1.0,24900,39.5857307035,0.07993310689926147,12450000
0.00794774,100,39.484596252441406,24551.72474050522,0.0137512,,0.992696174886,-0.0807514,63.3559387055,500.0,6.71635e+19,0.00794774,1.0,25000,39.3622028737,0.020745541900396347,12500000
0.00918427,100,39.482486724853516,24689.362904071808,0.0130779,,0.99383901991,-0.106768,63.0391145329,500.0,2.78305e+18,0.00918427,1.0,25100,39.2212434125,0.04445405676960945,12550000
0.00407497,100,39.081634521484375,24831.048867940903,0.00438337,,0.992417088244,-0.115129,63.3218106086,500.0,610262.0,0.00407497,0.5,25200,39.5277004945,0.09686412662267685,12600000
0.00993634,100,38.369720458984375,24971.55336523056,0.0103309,,0.993525146507,-0.104681,63.4193000666,500.0,1.10963e-06,0.00993634,1.0,25300,39.521475282,0.2103690356016159,12650000
0.0097344,100,38.42988204956055,25113.52923822403,0.0125842,,0.992431662977,-0.120057,63.3303864298,500.0,1.34114e+11,0.0097344,1.0,25400,39.5064014006,0.029061680659651756,12700000
0.00787212,100,38.671592712402344,25254.9610247612,0.00955462,,0.993331735954,-0.126952,63.205170635,500.0,260279.0,0.00787212,1.0,25500,39.2355146813,0.09938449412584305,12750000
0.00790649,100,39.69382858276367,25397.439143419266,0.0126361,,0.992348707747,-0.127014,63.47466813,500.0,11.7866,0.00790649,1.0,25600,39.5487381638,0.03821197524666786,12800000
0.00812543,100,39.2153205871582,25536.199499607086,0.0107714,,0.993180926424,-0.134174,62.5134372212,500.0,552542.0,0.00812543,1.0,25700,38.9513051127,0.25920066237449646,12850000
0.00423075,100,40.13072967529297,25673.729491472244,0.00450263,,0.992628961802,-0.146928,62.7826118889,500.0,4.28201e+08,0.00423075,0.5,25800,39.1812167715,0.16316570341587067,12900000
0.00880121,100,39.38587188720703,25817.256770133972,0.0101045,,0.991812333465,-0.151624,63.1283139289,500.0,11767.5,0.00880121,1.0,25900,39.4225306513,0.08825559169054031,12950000
0.00991327,100,38.60755920410156,25963.216347694397,0.0100694,,0.993039927911,-0.145647,62.7429448915,500.0,0.000487979,0.00991327,1.0,26000,39.2317464087,0.19525940716266632,13000000
0.00798901,100,39.18324279785156,26109.342734098434,0.0115623,,0.992466144264,-0.130794,62.5496323319,500.0,3.35123e-09,0.00798901,1.0,26100,39.3221172962,0.13294604420661926,13050000
0.00459297,100,39.68247985839844,26251.340514183044,0.00444594,,0.993730076123,-0.143965,62.868675889,500.0,8.34828e+08,0.00459297,0.5,26200,39.391766315,0.1613418310880661,13100000
0.00792956,100,38.278507232666016,26394.32274723053,0.0109678,,0.994014747441,-0.16322,62.5089830077,500.0,3.04161e+13,0.00792956,1.0,26300,39.1967291477,0.12564784288406372,13150000
0.00919221,100,39.50104904174805,26539.683717489243,0.0140695,,0.993775499519,-0.183705,62.8182253371,500.0,3.0949e+14,0.00919221,1.0,26400,39.4145637958,0.007700249552726746,13200000
0.00803499,100,38.4757194519043,26684.345959186554,0.0132735,,0.993181208614,-0.208815,63.0640788918,500.0,3.09502e+17,0.00803499,1.0,26500,39.3022665998,0.28708982467651367,13250000
0.00843114,100,39.176612854003906,26831.41464781761,0.0120507,,0.992693482433,-0.214969,63.2322645396,500.0,61517.2,0.00843114,1.0,26600,39.4925533739,0.5570898056030273,13300000
0.00824049,100,39.42909240722656,26974.10649394989,0.0107006,,0.993025701493,-0.22925,63.2844471999,500.0,1.61378e+10,0.00824049,1.0,26700,39.4664213829,0.10986205190420151,13350000
0.00916634,100,38.3650016784668,27115.630414247513,0.0120723,,0.993895711377,-0.221358,63.1574535362,500.0,4.84783e-05,0.00916634,1.0,26800,39.2702170296,0.08936064690351486,13400000
0.00472638,100,39.71916961669922,27261.8467669487,0.00403181,,0.994276393671,-0.218662,63.5497917812,500.0,0.0324992,0.00472638,0.5,26900,39.563949547,0.03207886964082718,13450000
0.0115764,100,39.6872444152832,27409.315697193146,0.0117526,,0.992937607691,-0.199107,63.4175798735,500.0,8.05721e-13,0.0115764,1.0,27000,39.3116715398,0.6749829649925232,13500000
0.0094734,100,38.92601776123047,27555.07731962204,0.0108828,,0.993288988713,-0.20232,63.7574419674,500.0,2574.85,0.0094734,1.0,27100,39.6185881473,0.1200818195939064,13550000
0.00932206,100,38.987491607666016,27703.090287208557,0.0108644,,0.993428324815,-0.202505,63.8657382437,500.0,36.6867,0.00932206,1.0,27200,39.3648644832,0.022640351206064224,13600000
0.014086,100,39.686222076416016,27848.93192744255,0.0135796,,0.993793696165,-0.202808,63.8388023505,500.0,22.7251,0.014086,1.0,27300,39.4228579753,0.17045637965202332,13650000
0.00449778,100,39.17811584472656,27997.96715593338,0.00400242,,0.99395782128,-0.208817,63.8481316423,500.0,15018.5,0.00449778,0.5,27400,39.290705407,0.0680847018957138,13700000
0.00882447,100,39.87871170043945,28149.24352455139,0.012753,,0.99429953238,-0.224245,63.6613608001,500.0,1.18379e+11,0.00882447,1.0,27500,39.36789537,0.12046948075294495,13750000
0.00860047,100,39.855140686035156,28300.049357414246,0.0148789,,0.99374386156,-0.226931,64.2994862828,500.0,873.505,0.00860047,1.0,27600,39.6712227988,0.11876028776168823,13800000
0.00882356,100,39.71074676513672,28447.99267053604,0.0118199,,0.994245239999,-0.228891,63.8800234187,500.0,198.383,0.00882356,1.0,27700,39.4919123476,0.03195196017622948,13850000
0.00918646,100,38.17107009887695,28592.91890978813,0.0127659,,0.99450337328,-0.229137,63.8594877179,500.0,35.599,0.00918646,1.0,27800,39.5896227488,0.001994307152926922,13900000
0.00795573,100,39.18162536621094,28743.555891513824,0.0109739,,0.992974757217,-0.253333,63.8470693292,500.0,2.54283e+16,0.00795573,1.0,27900,39.3734212292,0.022655582055449486,13950000
0.00674322,100,38.966331481933594,28894.71116065979,0.0118021,,0.992247857153,-0.278714,63.9975124849,500.0,5.36802e+17,0.00674322,1.0,28000,39.5264600674,0.14090141654014587,14000000
0.00775345,100,38.99690246582031,29043.942411899567,0.0132126,,0.992061017081,-0.273954,63.9743318295,500.0,0.0142942,0.00775345,1.0,28100,39.5668998283,0.005808158777654171,14050000
0.0075953,100,39.41625213623047,29199.56313061714,0.0107014,,0.991511062719,-0.276369,64.1564872454,500.0,357.766,0.0075953,1.0,28200,39.6359750785,0.09725981205701828,14100000
0.00864919,100,38.246673583984375,29350.71830368042,0.0122274,,0.991163101047,-0.284275,64.0307163365,500.0,2.35216e+06,0.00864919,1.0,28300,39.6699491385,0.08367441594600677,14150000
0.00509965,100,38.51588439941406,29499.332541704178,0.00468051,,0.990260582417,-0.283942,63.9218289018,500.0,1.40232,0.00509965,0.5,28400,39.515997173,0.12799330055713654,14200000
0.00767308,100,39.02180480957031,29650.410469055176,0.0111822,,0.992761562113,-0.315302,63.8178886798,500.0,2.3763e+21,0.00767308,1.0,28500,39.4528814281,6.3074599893298e-05,14250000
0.00911497,100,38.66282653808594,29804.367115974426,0.009722,,0.99090332631,-0.311916,63.7599619099,500.0,0.0454833,0.00911497,1.0,28600,39.4751100398,0.01736261136829853,14300000
0.00968035,100,39.269168853759766,29959.692078351974,0.0135209,,0.991055473685,-0.328377,63.9321714749,500.0,2.93584e+11,0.00968035,1.0,28700,39.5235551628,0.13730742037296295,14350000
0.00939752,100,39.6424560546875,30116.011404275894,0.0106988,,0.991843733937,-0.326904,63.9536874204,500.0,0.636191,0.00939752,1.0,28800,39.3433566274,0.03267570212483406,14400000
0.00756747,100,39.558799743652344,30270.483426570892,0.0105017,,0.990722153336,-0.329126,64.0824242327,500.0,231.873,0.00756747,1.0,28900,39.5062618613,0.07840432971715927,14450000
0.00770309,100,38.6285514831543,30421.281668901443,0.0109793,,0.991118842736,-0.33352,63.7745184978,500.0,4363.58,0.00770309,1.0,29000,39.4000651538,0.06006548926234245,14500000
0.00965781,100,39.78307342529297,30572.56008028984,0.0129994,,0.990658171475,-0.339622,63.6198430293,500.0,46410.1,0.00965781,1.0,29100,39.4418437019,0.01419876143336296,14550000
0.00964325,100,39.11824417114258,30730.70508646965,0.0111699,,0.992179110646,-0.356047,63.6101473231,500.0,2.34894e+11,0.00964325,1.0,29200,39.3935066872,0.25133082270622253,14600000
0.00969469,100,39.457786560058594,30887.65620326996,0.010883,,0.991538612172,-0.349853,63.2657550392,500.0,0.00250605,0.00969469,1.0,29300,39.4393824202,0.00732934707775712,14650000
