MaxNormIw,EpsThisIter,VarDiscRet,ESSClassic,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,BatchSize,J,MinNormIw,VarJ,Bound,VarVanillaIw,AvgRet,IterType,AvgNormIw,AvgDiscRet,VarRet,AvgEpLen,VarNormIw,eRenyi2,AvgVanillaIw,ESSRenyi
0.0025,100,1199.511256908398,400.0,5.480467375456056,1.0,1.0,500,2.658154,0.0025,33.733917,-5.551069,,5.480467375456056,2,0.0024999997,5.480467375456056,1199.511256908398,46.52,5.434597e-20,1.0,1.0,500.0
0.99986887,100,932.7533206700699,1.0002623352141586,0.6804144310601976,0.13589986,4046615.0,500,185.1125,3.3579184e-08,0.48842824,177.19609,32750160000.0,0.6804144310601976,1,0.002,0.6804144310601976,932.7533206700699,41.2,0.0019994744,1.1624204,8094.2915,430.1369826488098
0.01,100,1281.4075195733951,100.0,-3.1170560164450625,1.0,1.0,500,-3.117056,0.01,35.617317,-15.85025,,-3.1170560164450625,2,0.009999998,-3.1170560164450625,1281.4075195733951,54.58,3.5044917e-18,1.0,1.0,500.0
0.005,100,1741.3310758177763,200.00000010221265,-2.8384012573929516,1.0,1.0,500,-2.9777288,0.005,38.681713,-13.957289,,-2.8384012573929516,2,0.0049999994,-2.8384012573929516,1741.3310758177763,56.14,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1089.1562137643687,299.999969473632,1.0164546612201488,1.0,1.0,500,-1.646334,0.0033333334,36.88473,-10.611107,,1.0164546612201488,2,0.0033333336,1.0164546612201488,1089.1562137643687,41.61,5.4391416e-20,1.0,1.0,500.0
0.0025,100,703.8950546308437,400.0,1.3886138388916651,1.0,1.0,500,-0.8875971,0.0025,34.587624,-8.651319,,1.3886138388916651,2,0.0024999997,1.3886138388916651,703.8950546308437,43.98,5.434597e-20,1.0,1.0,500.0
0.9999509,100,1771.8125880052974,1.0000982921734263,8.655479284029028,0.1342062,10072260.0,500,248.51262,1.3323684e-08,0.25994572,238.36604,202900720000.0,8.655479284029028,1,0.002,8.655479284029028,1771.8125880052974,47.31,0.0019998031,1.1766261,20145.51,424.9438337712653
0.01,100,2376.513049582834,100.0,-3.8076432528852435,1.0,1.0,500,-3.807643,0.01,48.50513,-25.60804,,-3.8076432528852435,2,0.009999998,-3.8076432528852435,2376.513049582834,56.62,3.5044917e-18,1.0,1.0,500.0
0.005,100,1040.3471367326367,200.00000010221265,1.2490714019378582,1.0,1.0,500,-1.2792858,0.005,41.20362,-16.694496,,1.2490714019378582,2,0.0049999994,1.2490714019378582,1040.3471367326367,50.8,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1824.6687464975882,299.999969473632,1.1907280938523723,1.0,1.0,500,-0.4559484,0.0033333334,41.657196,-13.042414,,1.1907280938523723,2,0.0033333336,1.1907280938523723,1824.6687464975882,45.26,5.4391416e-20,1.0,1.0,500.0
0.0025,100,807.0392841844068,400.0,-0.25972906468946044,1.0,1.0,500,-0.4068929,0.0025,38.74585,-11.307092,,-0.25972906468946044,2,0.0024999997,-0.25972906468946044,807.0392841844068,50.2,5.434597e-20,1.0,1.0,500.0
0.9996876,100,988.868318148322,1.000625085167994,-2.8252376428742276,0.2945965,1583231.6,500,198.17975,1.8601477e-07,1.3730857,187.8624,5013238000.0,-2.8252376428742276,1,0.0020000006,-2.8252376428742276,988.868318148322,52.87,0.0019987482,1.119896,3167.4526,446.4700077248403
0.01,100,823.1616356810367,100.0,6.156945943962004,1.0,1.0,500,6.1569448,0.01,28.546978,-4.9880376,,6.156945943962004,2,0.009999998,6.156945943962004,823.1616356810367,48.16,3.5044917e-18,1.0,1.0,500.0
0.005,100,946.490496665189,200.00000010221265,-1.1773132440518905,1.0,1.0,500,2.4898162,0.005,29.82324,-5.7033925,,-1.1773132440518905,2,0.0049999994,-1.1773132440518905,946.490496665189,49.81,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1566.043004208376,299.999969473632,-9.003043101523485,1.0,1.0,500,-1.3411367,0.0033333334,33.75051,-10.982612,,-9.003043101523485,2,0.0033333336,-9.003043101523485,1566.043004208376,49.86,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1488.1016049476195,400.0,-0.8215961225768095,1.0,1.0,500,-1.2112515,0.0025,34.966816,-9.561014,,-0.8215961225768095,2,0.0024999997,-0.8215961225768095,1488.1016049476195,47.11,5.434597e-20,1.0,1.0,500.0
0.9999396,100,524.5725084136965,1.0001207280373936,-2.392310574924431,0.054002855,8432430.0,500,187.33281,6.4038e-09,0.24115422,179.22446,142211730000.0,-2.392310574924431,1,0.0020000003,-2.392310574924431,524.5725084136965,43.1,0.001999758,1.178765,16865.879,424.17273602328754
0.01,100,2216.4533367027625,100.0,3.1805883101082184,1.0,1.0,500,3.1805875,0.01,46.843235,-15.719267,,3.1805883101082184,2,0.009999998,3.1805883101082184,2216.4533367027625,49.88,3.5044917e-18,1.0,1.0,500.0
0.005,100,1317.3479189024424,200.00000010221265,3.2236537307421025,1.0,1.0,500,3.2021208,0.005,41.823822,-10.162095,,3.2236537307421025,2,0.0049999994,3.2236537307421025,1317.3479189024424,54.65,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,2955.14421839281,299.999969473632,-11.01788511253386,1.0,1.0,500,-1.5378811,0.0033333334,46.757755,-13.856932,,-11.01788511253386,2,0.0033333336,-11.01788511253386,2955.14421839281,57.21,5.4391416e-20,1.0,1.0,500.0
0.0025,100,658.4318036668463,400.0,-2.3462809956668127,1.0,1.0,500,-1.7399809,0.0025,42.459393,-12.408592,,-2.3462809956668127,2,0.0024999997,-2.3462809956668127,658.4318036668463,46.47,5.434597e-20,1.0,1.0,500.0
0.9999075,100,1669.5597856655165,1.0001850358126876,6.495736837457387,0.06922629,5518106.0,500,326.92407,1.2544138e-08,0.6503528,313.6706,60898963000.0,6.495736837457387,1,0.0019999999,6.495736837457387,1669.5597856655165,44.19,0.0019996292,1.1599157,11037.233,431.0658146830889
0.01,100,1355.8559159103947,100.0,-1.5913114894345688,1.0,1.0,500,-1.5913119,0.01,36.637375,-11.530148,,-1.5913114894345688,2,0.009999998,-1.5913114894345688,1355.8559159103947,61.14,3.5044917e-18,1.0,1.0,500.0
0.005,100,1541.2939615052812,200.00000010221265,-5.873065599707984,1.0,1.0,500,-3.7321885,0.005,37.929836,-12.890245,,-5.873065599707984,2,0.0049999994,-5.873065599707984,1541.2939615052812,63.81,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,992.3926218905278,299.999969473632,4.632386877737015,1.0,1.0,500,-0.94399697,0.0033333334,36.08535,-8.421518,,4.632386877737015,2,0.0033333336,4.632386877737015,992.3926218905278,49.26,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1358.1591554946517,400.0,-7.233787249506772,1.0,1.0,500,-2.5164447,0.0025,36.334236,-13.012726,,-7.233787249506772,2,0.0024999997,-7.233787249506772,1358.1591554946517,45.29,5.434597e-20,1.0,1.0,500.0
0.99868417,100,822.7518988594137,1.0026368556605634,3.4430578354387933,0.037787862,405104.94,500,128.06253,9.315645e-08,3.4469192,118.0128,328218200.0,3.4430578354387933,1,0.0019999999,3.4430578354387933,822.7518988594137,45.7,0.0019947297,1.1459024,811.2774,436.33733734504335
0.01,100,2018.2508247288358,100.0,0.2332253269946812,1.0,1.0,500,0.23322502,0.01,44.699757,-17.01597,,0.2332253269946812,2,0.009999998,0.2332253269946812,2018.2508247288358,48.59,3.5044917e-18,1.0,1.0,500.0
0.005,100,947.2529579857263,200.00000010221265,5.286091848175648,1.0,1.0,500,2.7596588,0.005,38.396706,-9.437365,,5.286091848175648,2,0.0049999994,5.286091848175648,947.2529579857263,51.39,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,653.0449079280918,299.999969473632,1.928900774273098,1.0,1.0,500,2.4827392,0.0033333334,34.619785,-7.4760876,,1.928900774273098,2,0.0033333336,1.928900774273098,653.0449079280918,47.03,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1263.7535821222746,400.0,1.396236123043252,1.0,1.0,500,2.211114,0.0025,34.81232,-6.4134836,,1.396236123043252,2,0.0024999997,1.396236123043252,1263.7535821222746,54.84,5.434597e-20,1.0,1.0,500.0
0.9999386,100,619.2620074587849,1.0001228359845558,-0.38233581338359607,0.023754753,8450552.0,500,180.33765,2.810857e-09,0.22614165,171.8618,142823640000.0,-0.38233581338359607,1,0.0019999999,-0.38233581338359607,619.2620074587849,45.43,0.0019997538,1.207253,16902.143,414.16340119433147
0.01,100,1124.0231821325149,100.0,-1.6786547551223243,1.0,1.0,500,-1.6786547,0.01,33.3584,-11.773337,,-1.6786547551223243,2,0.009999998,-1.6786547551223243,1124.0231821325149,51.55,3.5044917e-18,1.0,1.0,500.0
0.005,100,1331.56127284244,200.00000010221265,2.6762897882897025,1.0,1.0,500,0.49881768,0.005,34.932156,-12.126135,,2.6762897882897025,2,0.0049999994,2.6762897882897025,1331.56127284244,47.05,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1040.302214618382,299.999969473632,-3.3652443186608507,1.0,1.0,500,-0.78920335,0.0033333334,34.060555,-11.097434,,-3.3652443186608507,2,0.0033333336,-3.3652443186608507,1040.302214618382,57.57,5.4391416e-20,1.0,1.0,500.0
0.0025,100,988.3191670239386,400.0,6.419465258836242,1.0,1.0,500,1.0129642,0.0025,33.532722,-7.9142256,,6.419465258836242,2,0.0024999997,6.419465258836242,988.3191670239386,46.94,5.434597e-20,1.0,1.0,500.0
0.9994046,100,1380.223453149136,1.0011918025206794,7.149043420612563,0.18612617,827040.1,500,212.02177,2.2491697e-07,2.7054121,203.54314,1367987500.0,7.149043420612563,1,0.0019999999,7.149043420612563,1380.223453149136,46.72,0.0019976145,1.127542,1655.0657,443.44245413758705
0.01,100,1136.1972777739552,100.0,-0.4445191691218945,1.0,1.0,500,-0.44451916,0.01,33.538567,-14.908028,,-0.4445191691218945,2,0.009999998,-0.4445191691218945,1136.1972777739552,54.68,3.5044917e-18,1.0,1.0,500.0
0.005,100,778.9405338541279,200.00000010221265,1.6852349846570247,1.0,1.0,500,0.6203579,0.005,30.807905,-9.606888,,1.6852349846570247,2,0.0049999994,1.6852349846570247,778.9405338541279,53.37,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1129.6135875474843,299.999969473632,0.022907585864831645,1.0,1.0,500,0.42120767,0.0033333334,31.711248,-7.929303,,0.022907585864831645,2,0.0033333336,0.022907585864831645,1129.6135875474843,52.21,5.4391416e-20,1.0,1.0,500.0
0.0025,100,754.8257754971555,400.0,0.11645238299783159,1.0,1.0,500,0.34501886,0.0025,30.676365,-6.8867354,,0.11645238299783159,2,0.0024999997,0.11645238299783159,754.8257754971555,42.21,5.434597e-20,1.0,1.0,500.0
0.9999605,100,1536.3329671056417,1.0000790339045733,0.9255938611051053,0.0835644,13285700.0,500,146.4237,6.289552e-09,0.11716409,139.39003,353019600000.0,0.9255938611051053,1,0.0019999996,0.9255938611051053,1536.3329671056417,63.69,0.0019998418,1.1824623,26572.45,422.8464496124844
0.01,100,695.9497169337069,100.0,3.539434132639254,1.0,1.0,500,3.5394344,0.01,26.248623,-5.7686186,,3.539434132639254,2,0.009999998,3.539434132639254,695.9497169337069,39.36,3.5044917e-18,1.0,1.0,500.0
0.005,100,1299.2025504804842,200.00000010221265,3.8639433609871827,1.0,1.0,500,3.7016885,0.005,31.426527,-4.5394955,,3.8639433609871827,2,0.0049999994,3.8639433609871827,1299.2025504804842,49.65,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,680.8805224747381,299.999969473632,3.957045228655803,1.0,1.0,500,3.7868075,0.0033333334,29.717382,-2.942091,,3.957045228655803,2,0.0033333336,3.957045228655803,680.8805224747381,44.91,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1683.5311297867547,400.0,0.46115483448598527,1.0,1.0,500,2.9553945,0.0025,32.879932,-6.1949196,,0.46115483448598527,2,0.0024999997,0.46115483448598527,1683.5311297867547,55.96,5.434597e-20,1.0,1.0,500.0
0.99988216,100,1689.5423768392677,1.000235774268605,5.218912896610387,0.057884112,4133434.2,500,282.1575,1.4002228e-08,0.7397963,270.8795,34170540000.0,5.218912896610387,1,0.0020000003,5.218912896610387,1689.5423768392677,43.6,0.001999528,1.1274997,8267.843,443.4590981981366
0.01,100,1225.7927551351934,100.0,-0.9383245164382346,1.0,1.0,500,-0.9383242,0.01,34.835827,-16.017963,,-0.9383245164382346,2,0.009999998,-0.9383245164382346,1225.7927551351934,51.37,3.5044917e-18,1.0,1.0,500.0
0.005,100,1684.6868098536454,200.00000010221265,4.421384642427862,1.0,1.0,500,1.7415304,0.005,38.050877,-13.100608,,4.421384642427862,2,0.0049999994,4.421384642427862,1684.6868098536454,50.84,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1066.2511420118171,299.999969473632,1.2246625676682559,1.0,1.0,500,1.5692413,0.0033333334,36.292812,-10.549314,,1.2246625676682559,2,0.0033333336,1.2246625676682559,1066.2511420118171,59.99,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1104.939809517626,400.0,4.891773480026113,1.0,1.0,500,2.3998742,0.0025,35.5446,-8.095102,,4.891773480026113,2,0.0024999997,4.891773480026113,1104.939809517626,47.98,5.434597e-20,1.0,1.0,500.0
0.99996734,100,2217.2444312293646,1.0000652978791382,-6.216094736203972,0.07288133,15559718.0,500,249.39136,4.683822e-09,0.17216556,239.15768,484209720000.0,-6.216094736203972,1,0.0019999999,-6.216094736203972,2217.2444312293646,52.96,0.001999869,1.1885312,31120.451,420.687329603389
0.01,100,1160.3265106563754,100.0,-5.263937260801373,1.0,1.0,500,-5.263937,0.01,33.89282,-17.402004,,-5.263937260801373,2,0.009999998,-5.263937260801373,1160.3265106563754,47.28,3.5044917e-18,1.0,1.0,500.0
0.005,100,1358.9775571801852,200.00000010221265,1.167455279921542,1.0,1.0,500,-2.048241,0.005,35.45978,-11.923975,,1.167455279921542,2,0.0049999994,1.167455279921542,1358.9775571801852,49.92,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,927.232779933246,299.999969473632,-3.135476117035208,1.0,1.0,500,-2.4106526,0.0033333334,33.830658,-10.474155,,-3.135476117035208,2,0.0033333336,-3.135476117035208,927.232779933246,55.78,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1505.4943161230167,400.0,6.930971479373682,1.0,1.0,500,-0.07524687,0.0025,35.317947,-10.360435,,6.930971479373682,2,0.0024999997,6.930971479373682,1505.4943161230167,42.16,5.434597e-20,1.0,1.0,500.0
0.99994826,100,4045.527454884636,1.000103492059667,3.40752161626499,0.1618406,9720804.0,500,312.8753,1.6648029e-08,0.3477279,300.15634,188988000000.0,3.40752161626499,1,0.0019999999,3.40752161626499,4045.527454884636,69.55,0.0019997926,1.166419,19442.613,428.6624167367766
0.01,100,1000.4695878596884,100.0,-0.6962442918467757,1.0,1.0,500,-0.6962447,0.01,31.471653,-9.6963005,,-0.6962442918467757,2,0.009999998,-0.6962442918467757,1000.4695878596884,54.97,3.5044917e-18,1.0,1.0,500.0
0.005,100,1700.1772088231812,200.00000010221265,2.076232600042719,1.0,1.0,500,0.68999374,0.005,36.588818,-9.230714,,2.076232600042719,2,0.0049999994,2.076232600042719,1700.1772088231812,47.24,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1134.4298481877618,299.999969473632,-2.519225845248891,1.0,1.0,500,-0.37974596,0.0033333334,35.62506,-8.479969,,-2.519225845248891,2,0.0033333336,-2.519225845248891,1134.4298481877618,54.45,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1403.004938135023,400.0,-0.7136147680789091,1.0,1.0,500,-0.46321338,0.0025,36.043358,-7.478213,,-0.7136147680789091,2,0.0024999997,-0.7136147680789091,1403.004938135023,53.04,5.434597e-20,1.0,1.0,500.0
0.99997836,100,1167.285874480969,1.0000432786722782,5.7874627577409035,0.1231036,23013894.0,500,185.3297,5.3489835e-09,0.08471426,177.74408,1059278600000.0,5.7874627577409035,1,0.0020000006,5.7874627577409035,1167.285874480969,47.43,0.0019999135,1.1825274,46028.785,422.82317544206467
0.01,100,878.4806016676686,100.0,-0.16490763922848192,1.0,1.0,500,-0.16490757,0.01,29.490604,-14.143993,,-0.16490763922848192,2,0.009999998,-0.16490763922848192,878.4806016676686,49.46,3.5044917e-18,1.0,1.0,500.0
0.005,100,1305.0995152267346,200.00000010221265,3.464789604602665,1.0,1.0,500,1.6499407,0.005,32.926674,-10.591628,,3.464789604602665,2,0.0049999994,3.464789604602665,1305.0995152267346,52.25,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1470.6261952431119,299.999969473632,-4.24002103097549,1.0,1.0,500,-0.3133797,0.0033333334,34.868225,-10.308578,,-4.24002103097549,2,0.0033333336,-4.24002103097549,1470.6261952431119,62.3,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1404.4476317731267,400.0,-1.9607397064733845,1.0,1.0,500,-0.72521967,0.0025,35.49584,-9.381315,,-1.9607397064733845,2,0.0024999997,-1.9607397064733845,1404.4476317731267,50.54,5.434597e-20,1.0,1.0,500.0
0.9991347,100,863.1872254561569,1.0017327548487929,2.4179737143351043,0.045446016,602120.1,500,165.96538,7.541135e-08,2.9468393,157.6485,725094700.0,2.4179737143351043,1,0.002,2.4179737143351043,863.1872254561569,43.71,0.0019965335,1.1539508,1205.2831,433.294032535606
0.01,100,2501.8681731677348,100.0,6.315279189689743,1.0,1.0,500,6.3152795,0.01,49.767956,-22.779696,,6.315279189689743,2,0.009999998,6.315279189689743,2501.8681731677348,59.89,3.5044917e-18,1.0,1.0,500.0
0.005,100,1729.6033467058285,200.00000010221265,-1.7934121070657243,1.0,1.0,500,2.2609334,0.005,45.945797,-18.31232,,-1.7934121070657243,2,0.0049999994,-1.7934121070657243,1729.6033467058285,45.2,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,832.544281283984,299.999969473632,-2.1423693579020253,1.0,1.0,500,0.79316604,0.0033333334,41.06571,-16.004826,,-2.1423693579020253,2,0.0033333336,-2.1423693579020253,832.544281283984,45.65,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1007.4003101717902,400.0,0.20416835507029912,1.0,1.0,500,0.64591634,0.0025,38.912605,-13.901571,,0.20416835507029912,2,0.0024999997,0.20416835507029912,1007.4003101717902,47.13,5.434597e-20,1.0,1.0,500.0
0.9998622,100,2944.97327129907,1.0002756842315432,3.7003944840258742,0.3235076,3560478.0,500,358.14328,9.0848204e-08,1.0969739,343.97366,25353986000.0,3.7003944840258742,1,0.0020000003,3.7003944840258742,2944.97327129907,53.88,0.0019994478,1.1046389,7121.9375,452.6365897027999
0.01,100,1361.1122151803836,100.0,0.5949728745812536,1.0,1.0,500,0.5949731,0.01,36.708324,-14.583605,,0.5949728745812536,2,0.009999998,0.5949728745812536,1361.1122151803836,48.02,3.5044917e-18,1.0,1.0,500.0
0.005,100,1898.5385932453923,200.00000010221265,1.4867910061139407,1.0,1.0,500,1.0408819,0.005,40.171207,-12.816701,,1.4867910061139407,2,0.0049999994,1.4867910061139407,1898.5385932453923,48.06,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,772.8885724320234,299.999969473632,4.593832208011051,1.0,1.0,500,2.2251985,0.0033333334,36.519524,-9.08947,,4.593832208011051,2,0.0033333336,4.593832208011051,772.8885724320234,42.38,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1844.5250051472567,400.0,-7.56136313177035,1.0,1.0,500,-0.22144175,0.0025,38.402275,-13.271299,,-7.56136313177035,2,0.0024999997,-7.56136313177035,1844.5250051472567,46.8,5.434597e-20,1.0,1.0,500.0
0.9998167,100,1578.5292285555042,1.000366664381844,-3.485529700593612,0.1808581,2627984.5,500,232.81366,6.8807466e-08,0.92792153,220.34444,13812599000.0,-3.485529700593612,1,0.002,-3.485529700593612,1578.5292285555042,52.68,0.0019992653,1.1412416,5256.9326,438.11934450230365
0.01,100,1494.118646302059,100.0,-0.3772130923956267,1.0,1.0,500,-0.377213,0.01,38.46007,-24.151028,,-0.3772130923956267,2,0.009999998,-0.3772130923956267,1494.118646302059,43.79,3.5044917e-18,1.0,1.0,500.0
0.005,100,1059.5634484295413,200.00000010221265,2.8864549190050526,1.0,1.0,500,1.2546207,0.005,35.59123,-15.556005,,2.8864549190050526,2,0.0049999994,2.8864549190050526,1059.5634484295413,48.82,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,950.9637640483337,299.999969473632,6.699991265742816,1.0,1.0,500,3.0697443,0.0033333334,34.130596,-10.656074,,6.699991265742816,2,0.0033333336,6.699991265742816,950.9637640483337,47.99,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1340.515079710497,400.0,5.074978929640678,1.0,1.0,500,3.5710526,0.0025,34.730457,-8.315855,,5.074978929640678,2,0.0024999997,5.074978929640678,1340.515079710497,49.51,5.434597e-20,1.0,1.0,500.0
0.99966174,100,1390.6453590420556,1.0006768554212786,2.3569868162321894,0.010806918,1522369.9,500,183.27596,7.0963457e-09,1.2682843,171.79312,4635212300.0,2.3569868162321894,1,0.0020000003,2.3569868162321894,1390.6453590420556,49.34,0.0019986446,1.1664624,3045.77,428.64647057597165
0.01,100,1368.658676945566,100.0,-1.4759825503011257,1.0,1.0,500,-1.4759829,0.01,36.809944,-16.991713,,-1.4759825503011257,2,0.009999998,-1.4759825503011257,1368.658676945566,57.0,3.5044917e-18,1.0,1.0,500.0
0.005,100,1137.481843709308,200.00000010221265,2.8467507695336227,1.0,1.0,500,0.68538404,0.005,35.287548,-12.463742,,2.8467507695336227,2,0.0049999994,2.8467507695336227,1137.481843709308,47.35,2.179301e-19,1.0,1.0,500.0
0.0033333334,100,1051.0514205008435,299.999969473632,8.642327383893507,1.0,1.0,500,3.3376987,0.0033333334,34.5117,-7.3985167,,8.642327383893507,2,0.0033333336,8.642327383893507,1051.0514205008435,53.36,5.4391416e-20,1.0,1.0,500.0
0.0025,100,1440.3337200934727,400.0,1.0784448877170631,1.0,1.0,500,2.7728853,0.0025,35.3657,-6.524951,,1.0784448877170631,2,0.0024999997,1.0784448877170631,1440.3337200934727,45.77,5.434597e-20,1.0,1.0,500.0
0.99990106,100,1119.2128022348209,1.0001978772838285,4.689555497916158,0.08467303,5240881.0,500,220.93034,1.6154662e-08,0.45363244,211.79924,54933627000.0,4.689555497916158,1,0.0019999999,4.689555497916158,1119.2128022348209,56.72,0.0019996036,1.2055694,10482.799,414.741785588105
0.01,100,923.6313408492117,100.0,6.159271625100136,1.0,1.0,500,6.1592717,0.01,30.238966,-5.257236,,6.159271625100136,2,0.009999998,6.159271625100136,923.6313408492117,40.72,3.5044917e-18,1.0,1.0,500.0
